Date,NXST
2010-01-04,2.9359819889068604
2010-01-05,2.980578899383545
2010-01-06,2.958280563354492
2010-01-07,2.980578899383545
2010-01-08,2.9880123138427734
2010-01-11,3.010309934616089
2010-01-12,2.973146438598633
2010-01-13,2.958280563354492
2010-01-14,2.995445966720581
2010-01-15,3.0474746227264404
2010-01-19,3.1292364597320557
2010-01-20,2.995445966720581
2010-01-21,2.9359819889068604
2010-01-22,3.2853269577026367
2010-01-25,3.4934473037719727
2010-01-26,3.486013174057007
2010-01-27,3.3893868923187256
2010-01-28,3.604940414428711
2010-01-29,3.4042530059814453
2010-02-01,3.4042530059814453
2010-02-02,3.456282615661621
2010-02-03,3.4116857051849365
2010-02-04,3.4042530059814453
2010-02-05,3.3893868923187256
2010-02-08,3.396819829940796
2010-02-09,3.5603418350219727
2010-02-10,3.5454766750335693
2010-02-11,3.456282615661621
2010-02-12,3.5677759647369385
2010-02-16,3.5306131839752197
2010-02-17,3.2630279064178467
2010-02-18,3.173833131790161
2010-02-19,3.433983325958252
2010-02-22,3.3596549034118652
2010-02-23,3.3819539546966553
2010-02-24,3.4265506267547607
2010-02-25,3.419118881225586
2010-02-26,3.344789505004883
2010-03-01,3.344789505004883
2010-03-02,3.3596549034118652
2010-03-03,3.4042530059814453
2010-03-04,3.396819829940796
2010-03-05,3.433983325958252
2010-03-08,3.486013174057007
2010-03-09,3.582641124725342
2010-03-10,3.6569693088531494
2010-03-11,3.582641124725342
2010-03-12,3.590073823928833
2010-03-15,3.5306131839752197
2010-03-16,3.5380442142486572
2010-03-17,3.7089993953704834
2010-03-18,3.5677759647369385
2010-03-19,3.2332966327667236
2010-03-22,3.315059185028076
2010-03-23,3.4116857051849365
2010-03-24,3.270460367202759
2010-03-25,3.1886985301971436
2010-03-26,3.6123709678649902
2010-03-29,3.5083119869232178
2010-03-30,3.5306131839752197
2010-03-31,3.664403200149536
2010-04-01,3.649538278579712
2010-04-05,3.7089993953704834
2010-04-06,3.879955291748047
2010-04-07,4.028613090515137
2010-04-08,4.236732482910156
2010-04-09,4.474584579467773
2010-04-12,4.682704925537109
2010-04-13,4.682704925537109
2010-04-14,4.838795185089111
2010-04-15,5.009751319885254
2010-04-16,4.809065818786621
2010-04-19,4.935421943664551
2010-04-20,4.920557022094727
2010-04-21,5.0246171951293945
2010-04-22,5.158409595489502
2010-04-23,5.0915117263793945
2010-04-26,4.8908257484436035
2010-04-27,4.749600887298584
2010-04-28,4.823929309844971
2010-04-29,5.002318859100342
2010-04-30,4.987452983856201
2010-05-03,5.0989460945129395
2010-05-04,4.868526458740234
2010-05-05,4.571214199066162
2010-05-06,4.162404537200928
2010-05-07,3.783328056335449
2010-05-10,4.363091468811035
2010-05-11,4.244166374206543
2010-05-12,4.7570343017578125
2010-05-13,5.307065010070801
2010-05-14,5.269901275634766
2010-05-17,5.203005790710449
2010-05-18,5.284768104553223
2010-05-19,5.2327375411987305
2010-05-20,5.009751319885254
2010-05-21,4.697572231292725
2010-05-24,4.8610944747924805
2010-05-25,4.667840003967285
2010-05-26,4.600944519042969
2010-05-27,5.158409595489502
2010-05-28,5.1286773681640625
2010-06-01,4.363091468811035
2010-06-02,4.623241424560547
2010-06-03,4.385390281677246
2010-06-04,4.162404537200928
2010-06-07,4.088075637817383
2010-06-08,4.095508098602295
2010-06-09,3.998882532119751
2010-06-10,4.073212146759033
2010-06-11,4.199569225311279
2010-06-14,4.2664642333984375
2010-06-15,4.2664642333984375
2010-06-16,4.325927734375
2010-06-17,4.340793132781982
2010-06-18,4.348227024078369
2010-06-21,4.236732482910156
2010-06-22,4.4522881507873535
2010-06-23,4.415121555328369
2010-06-24,4.050910472869873
2010-06-25,4.013746738433838
2010-06-28,3.9617180824279785
2010-06-29,3.604940414428711
2010-06-30,3.2555952072143555
2010-07-01,3.597506523132324
2010-07-02,3.441416025161743
2010-07-06,3.367088794708252
2010-07-07,3.456282615661621
2010-07-08,3.597506523132324
2010-07-09,3.5157461166381836
2010-07-12,3.4265506267547607
2010-07-13,3.6123709678649902
2010-07-14,3.5529098510742188
2010-07-15,3.649538278579712
2010-07-16,3.4934473037719727
2010-07-19,3.2853269577026367
2010-07-20,3.396819829940796
2010-07-21,3.2481608390808105
2010-07-22,3.642103910446167
2010-07-23,3.7610316276550293
2010-07-26,4.058343410491943
2010-07-27,4.140106201171875
2010-07-28,4.177270889282227
2010-07-29,3.969151496887207
2010-07-30,4.013746738433838
2010-08-02,4.162404537200928
2010-08-03,4.1326727867126465
2010-08-04,4.199569225311279
2010-08-05,4.088075637817383
2010-08-06,4.192135334014893
2010-08-09,4.177270889282227
2010-08-10,4.080644130706787
2010-08-11,3.8948214054107666
2010-08-12,3.523178815841675
2010-08-13,3.2035655975341797
2010-08-16,2.92854905128479
2010-08-17,3.1143712997436523
2010-08-18,3.0697739124298096
2010-08-19,3.084639310836792
2010-08-20,3.0474746227264404
2010-08-23,2.898818016052246
2010-08-24,2.7650256156921387
2010-08-25,2.906250238418579
2010-08-26,2.7947568893432617
2010-08-27,2.958280563354492
2010-08-30,2.8021907806396484
2010-08-31,2.7873244285583496
2010-09-01,2.9136829376220703
2010-09-02,2.973146438598633
2010-09-03,2.973146438598633
2010-09-07,2.9359819889068604
2010-09-08,2.898818016052246
2010-09-09,2.8690872192382812
2010-09-10,2.876518726348877
2010-09-13,3.0772061347961426
2010-09-14,3.106938123703003
2010-09-15,3.196131467819214
2010-09-16,3.2035655975341797
2010-09-17,3.2555952072143555
2010-09-20,3.5454766750335693
2010-09-21,3.5454766750335693
2010-09-22,3.5008792877197266
2010-09-23,3.4711484909057617
2010-09-24,3.723867177963257
2010-09-27,3.701568603515625
2010-09-28,3.7387328147888184
2010-09-29,3.8948214054107666
2010-09-30,3.82792592048645
2010-10-01,3.998882532119751
2010-10-04,4.013746738433838
2010-10-05,4.318495273590088
2010-10-06,4.236732482910156
2010-10-07,4.244166374206543
2010-10-08,4.318495273590088
2010-10-11,4.318495273590088
2010-10-12,4.377956390380859
2010-10-13,4.296196460723877
2010-10-14,4.199569225311279
2010-10-15,4.125241279602051
2010-10-18,4.340793132781982
2010-10-19,4.392823696136475
2010-10-20,4.37052583694458
2010-10-21,4.184703350067139
2010-10-22,4.184703350067139
2010-10-25,4.221868515014648
2010-10-26,4.162404537200928
2010-10-27,4.229300498962402
2010-10-28,4.184703350067139
2010-10-29,4.207002639770508
2010-11-01,4.348227024078369
2010-11-02,4.422555446624756
2010-11-03,4.333361625671387
2010-11-04,4.311062812805176
2010-11-05,4.1326727867126465
2010-11-08,4.013746738433838
2010-11-09,3.998882532119751
2010-11-10,3.998882532119751
2010-11-11,3.9765841960906982
2010-11-12,3.5677759647369385
2010-11-15,3.4711484909057617
2010-11-16,3.1886985301971436
2010-11-17,3.5083119869232178
2010-11-18,3.731299877166748
2010-11-19,3.701568603515625
2010-11-22,3.597506523132324
2010-11-23,3.5157461166381836
2010-11-24,3.8650894165039062
2010-11-26,3.9022538661956787
2010-11-29,3.998882532119751
2010-11-30,4.013746738433838
2010-12-01,3.991450309753418
2010-12-02,4.088075637817383
2010-12-03,4.117806434631348
2010-12-06,4.140106201171875
2010-12-07,4.177270889282227
2010-12-08,4.192135334014893
2010-12-09,4.296196460723877
2010-12-10,4.348227024078369
2010-12-13,4.348227024078369
2010-12-14,4.4522881507873535
2010-12-15,4.415121555328369
2010-12-16,4.4820170402526855
2010-12-17,4.407689571380615
2010-12-20,4.4522881507873535
2010-12-21,4.467153549194336
2010-12-22,4.496882915496826
2010-12-23,4.4522881507873535
2010-12-27,4.459719181060791
2010-12-28,4.459719181060791
2010-12-29,4.444854259490967
2010-12-30,4.407689571380615
2010-12-31,4.4522881507873535
2011-01-03,4.459719181060791
2011-01-04,4.407689571380615
2011-01-05,4.444854259490967
2011-01-06,4.385390281677246
2011-01-07,4.415121555328369
2011-01-10,4.333361625671387
2011-01-11,4.318495273590088
2011-01-12,4.407689571380615
2011-01-13,4.318495273590088
2011-01-14,4.303629398345947
2011-01-18,4.169836044311523
2011-01-19,3.991450309753418
2011-01-20,3.8873889446258545
2011-01-21,3.8650894165039062
2011-01-24,3.969151496887207
2011-01-25,3.9022538661956787
2011-01-26,3.9765841960906982
2011-01-27,3.8502252101898193
2011-01-28,3.597506523132324
2011-01-31,3.649538278579712
2011-02-01,3.8502252101898193
2011-02-02,3.6718358993530273
2011-02-03,3.5603418350219727
2011-02-04,3.4934473037719727
2011-02-07,3.5008792877197266
2011-02-08,3.723867177963257
2011-02-09,4.073212146759033
2011-02-10,4.11037540435791
2011-02-11,4.429988384246826
2011-02-14,4.392823696136475
2011-02-15,4.355659008026123
2011-02-16,4.511749744415283
2011-02-17,4.623241424560547
2011-02-18,4.682704925537109
2011-02-22,4.333361625671387
2011-02-23,4.4522881507873535
2011-02-24,4.6455397605896
2011-02-25,4.8908257484436035
2011-02-28,5.188141345977783
2011-03-01,5.158409595489502
2011-03-02,5.195573806762695
2011-03-03,5.284768104553223
2011-03-04,5.277336120605469
2011-03-07,5.225304126739502
2011-03-08,5.366527557373047
2011-03-09,5.351664066314697
2011-03-10,5.1807074546813965
2011-03-11,5.247603416442871
2011-03-14,5.269901275634766
2011-03-15,5.2327375411987305
2011-03-16,5.10637903213501
2011-03-17,5.173275470733643
2011-03-18,5.2104387283325195
2011-03-21,5.537485599517822
2011-03-22,5.589513778686523
2011-03-23,5.6489763259887695
2011-03-24,5.686143398284912
2011-03-25,5.84966516494751
2011-03-28,5.953725337982178
2011-03-29,6.102384090423584
2011-03-30,6.407131195068359
2011-03-31,6.444295406341553
2011-04-01,5.946292877197266
2011-04-04,6.280770301818848
2011-04-05,6.429428577423096
2011-04-06,6.295637130737305
2011-04-07,6.682145595550537
2011-04-08,6.362534046173096
2011-04-11,5.819933891296387
2011-04-12,5.344229698181152
2011-04-13,5.240169525146484
2011-04-14,4.965153217315674
2011-04-15,5.113812446594238
2011-04-18,4.957723617553711
2011-04-19,5.076646327972412
2011-04-20,5.321932315826416
2011-04-21,5.425991535186768
2011-04-25,5.440856456756592
2011-04-26,5.85709810256958
2011-04-27,5.745604515075684
2011-04-28,5.968592166900635
2011-04-29,6.199010372161865
2011-05-02,6.243605613708496
2011-05-03,6.251041412353516
2011-05-04,6.065217971801758
2011-05-05,6.050353527069092
2011-05-06,5.953725337982178
2011-05-09,6.102384090423584
2011-05-10,6.057784080505371
2011-05-11,5.760471343994141
2011-05-12,5.70844030380249
2011-05-13,5.812500476837158
2011-05-16,5.403693199157715
2011-05-17,5.2327375411987305
2011-05-18,5.366527557373047
2011-05-19,5.344229698181152
2011-05-20,5.314500331878662
2011-05-23,5.203005790710449
2011-05-24,5.032049179077148
2011-05-25,5.2104387283325195
2011-05-26,5.032049179077148
2011-05-27,5.269901275634766
2011-05-31,5.1286773681640625
2011-06-01,5.084079265594482
2011-06-02,5.121242523193359
2011-06-03,4.994885444641113
2011-06-06,4.980020046234131
2011-06-07,5.039485454559326
2011-06-08,5.0246171951293945
2011-06-09,5.195573806762695
2011-06-10,5.017184734344482
2011-06-13,4.987452983856201
2011-06-14,5.0989460945129395
2011-06-15,5.344229698181152
2011-06-16,5.56721830368042
2011-06-17,5.321932315826416
2011-06-20,5.522619724273682
2011-06-21,5.7679057121276855
2011-06-22,5.641543865203857
2011-06-23,6.191577911376953
2011-06-24,6.622684478759766
2011-06-27,6.265904426574707
2011-06-28,6.414562225341797
2011-06-29,6.07265043258667
2011-06-30,6.102384090423584
2011-07-01,6.265904426574707
2011-07-05,6.213876247406006
2011-07-06,6.154412269592285
2011-07-07,6.317936420440674
2011-07-08,6.362534046173096
2011-07-11,5.983456611633301
2011-07-12,5.723307132720947
2011-07-13,5.723307132720947
2011-07-14,5.522619724273682
2011-07-15,5.492887496948242
2011-07-18,5.277336120605469
2011-07-19,5.4631571769714355
2011-07-20,6.912565231323242
2011-07-21,6.920001983642578
2011-07-22,6.875400066375732
2011-07-25,6.867966651916504
2011-07-26,6.838237762451172
2011-07-27,6.682145595550537
2011-07-28,6.652416229248047
2011-07-29,6.511190414428711
2011-08-01,6.117249488830566
2011-08-02,5.923993110656738
2011-08-03,6.094949245452881
2011-08-04,5.686143398284912
2011-08-05,5.10637903213501
2011-08-08,5.002318859100342
2011-08-09,5.381394863128662
2011-08-10,5.269901275634766
2011-08-11,5.544917583465576
2011-08-12,5.678709030151367
2011-08-15,5.552350044250488
2011-08-16,5.351664066314697
2011-08-17,5.307065010070801
2011-08-18,4.913125514984131
2011-08-19,4.831362724304199
2011-08-22,4.667840003967285
2011-08-23,4.682704925537109
2011-08-24,4.682704925537109
2011-08-25,4.415121555328369
2011-08-26,4.4820170402526855
2011-08-29,4.883392810821533
2011-08-30,4.838795185089111
2011-08-31,4.534048557281494
2011-09-01,4.459719181060791
2011-09-02,4.340793132781982
2011-09-06,4.377956390380859
2011-09-07,4.444854259490967
2011-09-08,4.615809917449951
2011-09-09,4.392823696136475
2011-09-12,4.571214199066162
2011-09-13,4.5043158531188965
2011-09-14,4.7719011306762695
2011-09-15,4.7719011306762695
2011-09-16,4.831362724304199
2011-09-19,4.734736442565918
2011-09-20,4.734736442565918
2011-09-21,4.794198989868164
2011-09-22,4.660407066345215
2011-09-23,4.749600887298584
2011-09-26,4.8908257484436035
2011-09-27,4.913125514984131
2011-09-28,4.905690670013428
2011-09-29,5.0246171951293945
2011-09-30,4.913125514984131
2011-10-03,4.868526458740234
2011-10-04,4.883392810821533
2011-10-05,4.935421943664551
2011-10-06,5.188141345977783
2011-10-07,5.061779499053955
2011-10-10,5.559783458709717
2011-10-11,5.686143398284912
2011-10-12,6.102384090423584
2011-10-13,6.251041412353516
2011-10-14,6.392262935638428
2011-10-17,6.251041412353516
2011-10-18,6.377397060394287
2011-10-19,6.020619869232178
2011-10-20,6.042920112609863
2011-10-21,6.325369834899902
2011-10-24,6.615251064300537
2011-10-25,6.5186238288879395
2011-10-26,6.630118370056152
2011-10-27,6.815937042236328
2011-10-28,6.756477355957031
2011-10-31,6.7639079093933105
2011-11-01,6.533492565155029
2011-11-02,6.7193098068237305
2011-11-03,6.964594841003418
2011-11-04,6.815937042236328
2011-11-07,6.7862043380737305
2011-11-08,6.994327068328857
2011-11-09,6.875400066375732
2011-11-10,6.8902668952941895
2011-11-11,6.942296981811523
2011-11-14,6.749044895172119
2011-11-15,6.8531012535095215
2011-11-16,6.830804347991943
2011-11-17,6.77133846282959
2011-11-18,6.77133846282959
2011-11-21,6.251041412353516
2011-11-22,5.946292877197266
2011-11-23,5.6489763259887695
2011-11-25,5.596949100494385
2011-11-28,5.686143398284912
2011-11-29,5.760471343994141
2011-11-30,5.909128665924072
2011-12-01,5.901695251464844
2011-12-02,5.901695251464844
2011-12-05,5.894262313842773
2011-12-06,5.842232704162598
2011-12-07,5.834798812866211
2011-12-08,5.70844030380249
2011-12-09,5.983456611633301
2011-12-12,5.879397392272949
2011-12-13,5.7381744384765625
2011-12-14,5.686143398284912
2011-12-15,5.626682281494141
2011-12-16,5.596949100494385
2011-12-19,5.574648857116699
2011-12-20,5.827365875244141
2011-12-21,6.1246819496154785
2011-12-22,5.864530563354492
2011-12-23,5.864530563354492
2011-12-27,6.020619869232178
2011-12-28,5.753037452697754
2011-12-29,5.7381744384765625
2011-12-30,5.827365875244141
2012-01-03,6.020619869232178
2012-01-04,6.005756855010986
2012-01-05,6.07265043258667
2012-01-06,6.206442356109619
2012-01-09,6.221309661865234
2012-01-10,6.310502052307129
