Date,FIZZ
2010-04-09,3.0390217304229736
2010-04-12,3.000166893005371
2010-04-13,3.03347110748291
2010-04-14,3.108405590057373
2010-04-15,3.1222829818725586
2010-04-16,3.138935089111328
2010-04-19,3.1611382961273193
2010-04-20,3.1944422721862793
2010-04-21,3.2166454792022705
2010-04-22,3.191666841506958
2010-04-23,3.1944422721862793
2010-04-26,3.213869333267212
2010-04-27,3.1666882038116455
2010-04-28,3.202768087387085
2010-04-29,3.2416234016418457
2010-04-30,3.2194206714630127
2010-05-03,3.233297348022461
2010-05-04,3.2055439949035645
2010-05-05,3.150036334991455
2010-05-06,3.1111812591552734
2010-05-07,3.07232666015625
2010-05-10,3.2499494552612305
2010-05-11,3.330434560775757
2010-05-12,3.330434560775757
2010-05-13,3.3165581226348877
2010-05-14,3.327660083770752
2010-05-17,3.3221089839935303
2010-05-18,3.2999062538146973
2010-05-19,3.308231830596924
2010-05-20,3.2305219173431396
2010-05-21,3.2804784774780273
2010-05-24,3.2527246475219727
2010-05-25,3.2055439949035645
2010-05-26,3.2249715328216553
2010-05-27,3.288804531097412
2010-05-28,3.3137826919555664
2010-06-01,3.263826370239258
2010-06-02,3.363739490509033
2010-06-03,3.3221089839935303
2010-06-04,3.2305219173431396
2010-06-07,3.1861159801483154
2010-06-08,3.2194206714630127
2010-06-09,3.2527246475219727
2010-06-10,3.330434560775757
2010-06-11,3.3498623371124268
2010-06-14,3.416471242904663
2010-06-15,3.413696050643921
2010-06-16,3.413696050643921
2010-06-17,3.4109208583831787
2010-06-18,3.3498623371124268
2010-06-21,3.3221089839935303
2010-06-22,3.297130823135376
2010-06-23,3.3692901134490967
2010-06-24,3.3387610912323
2010-06-25,3.5496890544891357
2010-06-28,3.5607900619506836
2010-06-29,3.4192464351654053
2010-06-30,3.4081454277038574
2010-07-01,3.4081454277038574
2010-07-02,3.416471242904663
2010-07-06,3.4414494037628174
2010-07-07,3.5413622856140137
2010-07-08,3.605195999145508
2010-07-09,3.6468262672424316
2010-07-12,3.7606165409088135
2010-07-13,3.938239812850952
2010-07-14,3.927137613296509
2010-07-15,3.8882827758789062
2010-07-16,3.777268171310425
2010-07-19,3.852203607559204
2010-07-20,3.8660802841186523
2010-07-21,3.8050220012664795
2010-07-22,3.874405860900879
2010-07-23,3.9132611751556396
2010-07-26,3.916036367416382
2010-07-27,3.982645273208618
2010-07-28,3.9437904357910156
2010-07-29,3.938239812850952
2010-07-30,3.946565866470337
2010-08-02,3.849428415298462
2010-08-03,3.780043363571167
2010-08-04,3.8549790382385254
2010-08-05,3.766167402267456
2010-08-06,3.7744929790496826
2010-08-09,3.8466522693634033
2010-08-10,3.732862710952759
2010-08-11,3.46642804145813
2010-08-12,3.469202995300293
2010-08-13,3.521935224533081
2010-08-16,3.671804428100586
2010-08-17,3.7162108421325684
2010-08-18,3.724536895751953
2010-08-19,3.5663411617279053
2010-08-20,3.5469133853912354
2010-08-23,3.4830799102783203
2010-08-24,3.4636523723602295
2010-08-25,3.5940945148468018
2010-08-26,3.53581166267395
2010-08-27,3.616297483444214
2010-08-30,3.788369655609131
2010-08-31,3.979870080947876
2010-09-01,4.1574931144714355
2010-09-02,4.135290145874023
2010-09-03,4.160268783569336
2010-09-07,4.135290145874023
2010-09-08,4.129739284515381
2010-09-09,4.110311985015869
2010-09-10,4.121413230895996
2010-09-13,4.121413230895996
2010-09-14,4.068681240081787
2010-09-15,3.9326887130737305
2010-09-16,3.9521164894104004
2010-09-17,3.8993844985961914
2010-09-20,3.9659929275512695
2010-09-21,3.916036367416382
2010-09-22,3.885507345199585
2010-09-23,3.8272247314453125
2010-09-24,3.8771817684173584
2010-09-27,3.8660802841186523
2010-09-28,3.885507345199585
2010-09-29,3.8688549995422363
2010-09-30,3.885507345199585
2010-10-01,3.9188122749328613
2010-10-04,3.946565866470337
2010-10-05,4.090884208679199
2010-10-06,3.9965219497680664
2010-10-07,3.8910586833953857
2010-10-08,4.029826641082764
2010-10-11,3.9104862213134766
2010-10-12,3.9188122749328613
2010-10-13,4.040928363800049
2010-10-14,4.024275779724121
2010-10-15,4.021500110626221
2010-10-18,4.074232578277588
2010-10-19,3.9992973804473877
2010-10-20,4.052029132843018
2010-10-21,3.963217258453369
2010-10-22,4.002072811126709
2010-10-25,4.021500110626221
2010-10-26,4.032602310180664
2010-10-27,3.9021599292755127
2010-10-28,3.946565866470337
2010-10-29,3.968768358230591
2010-11-01,3.8882827758789062
2010-11-02,4.013174533843994
2010-11-03,4.065906524658203
2010-11-04,4.065906524658203
2010-11-05,4.038152694702148
2010-11-08,4.079782485961914
2010-11-09,3.990971326828003
2010-11-10,3.9659929275512695
2010-11-11,3.896608829498291
2010-11-12,3.9243624210357666
2010-11-15,3.9132611751556396
2010-11-16,3.8771817684173584
2010-11-17,3.852203607559204
2010-11-18,3.885507345199585
2010-11-19,3.885507345199585
2010-11-22,3.8882827758789062
2010-11-23,3.863304615020752
2010-11-24,3.871631145477295
2010-11-26,3.796696186065674
2010-11-29,3.6662540435791016
2010-11-30,3.6329498291015625
2010-12-01,3.6995580196380615
2010-12-02,3.7078845500946045
2010-12-03,3.874405860900879
2010-12-06,4.090884208679199
2010-12-07,4.1574931144714355
2010-12-08,4.16304349899292
2010-12-09,4.215775966644287
2010-12-10,4.215775966644287
2010-12-13,4.196348190307617
2010-12-14,4.405838489532471
2010-12-15,4.320732593536377
2010-12-16,4.382925510406494
2010-12-17,4.3109130859375
2010-12-20,4.353466033935547
2010-12-21,4.389471530914307
2010-12-22,4.360012054443359
2010-12-23,4.333826065063477
2010-12-27,4.382925510406494
2010-12-28,4.405838489532471
2010-12-29,4.45493745803833
2010-12-30,4.4582109451293945
2010-12-31,4.301093578338623
2011-01-03,4.438570976257324
2011-01-04,4.386198997497559
2011-01-05,4.45493745803833
2011-01-06,4.4745774269104
2011-01-07,4.464757442474365
2011-01-10,4.46803092956543
2011-01-11,4.464757442474365
2011-01-12,4.51058292388916
2011-01-13,4.490943908691406
2011-01-14,4.4745774269104
2011-01-18,4.490943908691406
2011-01-19,4.386198997497559
2011-01-20,4.337099075317383
2011-01-21,4.255267143249512
2011-01-24,4.238900661468506
2011-01-25,4.2421746253967285
2011-01-26,4.268360137939453
2011-01-27,4.2421746253967285
2011-01-28,4.170161247253418
2011-01-31,4.402565002441406
2011-02-01,4.46803092956543
2011-02-02,4.448390960693359
2011-02-03,4.274907112121582
2011-02-04,4.232354640960693
2011-02-07,4.1898016929626465
2011-02-08,4.219261169433594
2011-02-09,4.124336242675781
2011-02-10,4.117789268493652
2011-02-11,4.094876289367676
2011-02-14,4.091602802276611
2011-02-15,4.111242294311523
2011-02-16,4.107969284057617
2011-02-17,4.1276092529296875
2011-02-18,4.160342216491699
2011-02-22,4.088329315185547
2011-02-23,4.075236797332764
2011-02-24,4.212715148925781
2011-02-25,4.199621677398682
2011-02-28,4.1537957191467285
2011-03-01,4.124336242675781
2011-03-02,4.111242294311523
2011-03-03,4.124336242675781
2011-03-04,4.137429714202881
2011-03-07,4.137429714202881
2011-03-08,4.176708698272705
2011-03-09,4.173435211181641
2011-03-10,4.107969284057617
2011-03-11,4.179981708526611
2011-03-14,4.147249221801758
2011-03-15,4.196348190307617
2011-03-16,4.179981708526611
2011-03-17,4.140702247619629
2011-03-18,4.33055305480957
2011-03-21,4.445117473602295
2011-03-22,4.497489929199219
2011-03-23,4.494216442108154
2011-03-24,4.517129898071289
2011-03-25,4.533496379852295
2011-03-28,4.51058292388916
2011-03-29,4.546589374542236
2011-03-30,4.4876708984375
2011-03-31,4.494216442108154
2011-04-01,4.513856410980225
2011-04-04,4.497489929199219
2011-04-05,4.366559028625488
2011-04-06,4.4745774269104
2011-04-07,4.507310390472412
2011-04-08,4.559682846069336
2011-04-11,4.648061275482178
2011-04-12,4.6742472648620605
2011-04-13,4.684067249298096
2011-04-14,4.710253715515137
2011-04-15,4.723347187042236
2011-04-18,4.615328311920166
2011-04-19,4.5204033851623535
2011-04-20,4.477850437164307
2011-04-21,4.451664447784424
2011-04-25,4.415657997131348
2011-04-26,4.448390960693359
2011-04-27,4.540042400360107
2011-04-28,4.598961353302002
2011-04-29,4.5564093589782715
2011-05-02,4.445117473602295
2011-05-03,4.477850437164307
2011-05-04,4.461484432220459
2011-05-05,4.45493745803833
2011-05-06,4.448390960693359
2011-05-09,4.549862861633301
2011-05-10,4.687341213226318
2011-05-11,4.546589374542236
2011-05-12,4.6186017990112305
2011-05-13,4.513856410980225
2011-05-16,4.536769390106201
2011-05-17,4.582595348358154
2011-05-18,4.582595348358154
2011-05-19,4.612054824829102
2011-05-20,4.576048851013184
2011-05-23,4.549862861633301
2011-05-24,4.412384986877441
2011-05-25,4.507310390472412
2011-05-26,4.4745774269104
2011-05-27,4.526949405670166
2011-05-31,4.631694316864014
2011-06-01,4.4745774269104
2011-06-02,4.507310390472412
2011-06-03,4.438570976257324
2011-06-06,4.43529748916626
2011-06-07,4.4582109451293945
2011-06-08,4.51058292388916
2011-06-09,4.497489929199219
2011-06-10,4.4582109451293945
2011-06-13,4.418931007385254
2011-06-14,4.4843974113464355
2011-06-15,4.461484432220459
2011-06-16,4.4876708984375
2011-06-17,4.477850437164307
2011-06-20,4.536769390106201
2011-06-21,4.628421306610107
2011-06-22,4.615328311920166
2011-06-23,4.690613746643066
2011-06-24,4.703707218170166
2011-06-27,4.801905632019043
2011-06-28,4.818272113800049
2011-06-29,4.8084516525268555
2011-06-30,4.795358657836914
2011-07-01,4.788812637329102
2011-07-05,4.739713191986084
2011-07-06,4.795358657836914
2011-07-07,4.916471004486084
2011-07-08,4.83136510848999
2011-07-11,4.834638595581055
2011-07-12,4.991755962371826
2011-07-13,5.0408549308776855
2011-07-14,4.942656993865967
2011-07-15,5.060495376586914
2011-07-18,4.995029449462891
2011-07-19,5.008122444152832
2011-07-20,4.942656993865967
2011-07-21,4.995029449462891
2011-07-22,4.991755962371826
2011-07-25,4.939383506774902
2011-07-26,4.916471004486084
2011-07-27,4.811725616455078
2011-07-28,4.896831035614014
2011-07-29,4.837911605834961
2011-08-01,5.004848957061768
2011-08-02,4.939383506774902
2011-08-03,4.995029449462891
2011-08-04,4.906650543212891
2011-08-05,5.0474019050598145
2011-08-08,4.805179595947266
2011-08-09,4.962296485900879
2011-08-10,4.533496379852295
2011-08-11,4.723347187042236
2011-08-12,4.91974401473999
2011-08-15,4.890284061431885
2011-08-16,4.851004123687744
2011-08-17,5.067040920257568
2011-08-18,4.932836532592773
2011-08-19,4.929563522338867
2011-08-22,4.909924030303955
2011-08-23,5.319084167480469
2011-08-24,5.204518795013428
2011-08-25,5.011395454406738
2011-08-26,5.106320381164551
2011-08-29,5.3158111572265625
2011-08-30,5.391096115112305
2011-08-31,5.397642612457275
2011-09-01,5.243798732757568
2011-09-02,5.125960350036621
2011-09-06,5.23397970199585
2011-09-07,5.305990219116211
2011-09-08,5.224158763885498
2011-09-09,5.060495376586914
2011-09-12,5.191425800323486
2011-09-13,5.2634382247924805
2011-09-14,5.25689172744751
2011-09-15,5.299444198608398
2011-09-16,5.309264183044434
2011-09-19,5.289624214172363
2011-09-20,5.220885276794434
2011-09-21,5.1390533447265625
2011-09-22,4.929563522338867
2011-09-23,5.080134868621826
2011-09-26,5.178332805633545
2011-09-27,5.224158763885498
2011-09-28,4.988482475280762
2011-09-29,4.985208988189697
2011-09-30,4.962296485900879
2011-10-03,4.906650543212891
2011-10-04,5.220885276794434
2011-10-05,5.247072696685791
2011-10-06,5.299444198608398
2011-10-07,5.171786308288574
2011-10-10,5.2634382247924805
2011-10-11,5.283077239990234
2011-10-12,5.3158111572265625
2011-10-13,5.332177639007568
2011-10-14,5.394369602203369
2011-10-17,5.338723659515381
2011-10-18,5.394369602203369
2011-10-19,5.345270156860352
2011-10-20,5.283077239990234
2011-10-21,5.433649063110352
2011-10-24,5.571127414703369
2011-10-25,5.394369602203369
2011-10-26,5.4172821044921875
2011-10-27,5.600586414337158
2011-10-28,5.610406398773193
2011-10-31,5.538393497467041
2011-11-01,5.384550094604492
2011-11-02,5.518754482269287
2011-11-03,5.63331937789917
2011-11-04,5.587493419647217
2011-11-07,5.590766429901123
2011-11-08,5.587493419647217
2011-11-09,5.463109016418457
2011-11-10,5.561306953430176
2011-11-11,5.590766429901123
2011-11-14,5.453288555145264
2011-11-15,5.574399948120117
2011-11-16,5.479475021362305
2011-11-17,5.456562042236328
2011-11-18,5.535120964050293
2011-11-21,5.430375576019287
2011-11-22,5.400915622711182
2011-11-23,5.335451126098633
2011-11-25,5.266711235046387
2011-11-28,5.400915622711182
2011-11-29,5.322357177734375
2011-11-30,5.472928047180176
2011-12-01,5.505661487579346
2011-12-02,5.561306953430176
2011-12-05,5.551486968994141
2011-12-06,5.649685859680176
2011-12-07,5.643138885498047
2011-12-08,5.436922073364258
2011-12-09,5.5580339431762695
2011-12-12,5.420555591583252
2011-12-13,5.391096115112305
2011-12-14,5.269984722137451
2011-12-15,5.414010047912598
2011-12-16,5.355090618133545
2011-12-19,5.381276607513428
2011-12-20,5.479475021362305
2011-12-21,5.374730110168457
2011-12-22,5.31253719329834
2011-12-23,5.296171188354492
2011-12-27,5.302717685699463
2011-12-28,5.230705738067627
2011-12-29,5.243798732757568
2011-12-30,5.260164737701416
2012-01-03,5.279804706573486
2012-01-04,5.194699287414551
2012-01-05,5.171786308288574
2012-01-06,5.1292338371276855
2012-01-09,5.328904151916504
2012-01-10,5.355090618133545
2012-01-11,5.3256306648254395
2012-01-12,5.31253719329834
2012-01-13,5.204518795013428
2012-01-17,5.142326831817627
2012-01-18,5.214338779449463
2012-01-19,5.230705738067627
2012-01-20,5.292898178100586
2012-01-23,5.319084167480469
2012-01-24,5.433649063110352
2012-01-25,5.47620153427124
2012-01-26,5.355090618133545
2012-01-27,5.499114036560059
2012-01-30,5.427102088928223
2012-01-31,5.47620153427124
2012-02-01,5.5318474769592285
2012-02-02,5.554760456085205
2012-02-03,5.54494047164917
2012-02-06,5.472928047180176
2012-02-07,5.486021518707275
2012-02-08,5.450015544891357
2012-02-09,5.427102088928223
2012-02-10,5.391096115112305
2012-02-13,5.499114036560059
2012-02-14,5.463109016418457
2012-02-15,5.407463073730469
2012-02-16,5.499114036560059
2012-02-17,5.479475021362305
2012-02-21,5.410736560821533
2012-02-22,5.3780035972595215
2012-02-23,5.463109016418457
2012-02-24,5.400915622711182
2012-02-27,5.391096115112305
2012-02-28,5.3256306648254395
2012-02-29,5.240525245666504
2012-03-01,5.269984722137451
2012-03-02,5.099774360656738
2012-03-05,5.148873805999756
2012-03-06,5.060495376586914
2012-03-07,5.184878826141357
2012-03-08,5.253618240356445
2012-03-09,5.2176127433776855
2012-03-12,5.145600318908691
2012-03-13,5.2176127433776855
2012-03-14,5.125960350036621
2012-03-15,5.152146816253662
2012-03-16,5.197972774505615
2012-03-19,5.23397970199585
2012-03-20,5.178332805633545
2012-03-21,5.155419826507568
2012-03-22,5.184878826141357
2012-03-23,5.220885276794434
2012-03-26,5.3158111572265625
2012-03-27,5.2634382247924805
2012-03-28,5.2634382247924805
2012-03-29,5.279804706573486
2012-03-30,5.2503461837768555
2012-04-02,5.305990219116211
2012-04-03,5.2176127433776855
2012-04-04,5.1292338371276855
2012-04-05,5.122686862945557
2012-04-09,5.04412841796875
2012-04-10,4.811725616455078
2012-04-11,4.749532699584961
2012-04-12,4.801905632019043
2012-04-13,4.654607772827148
2012-04-16,4.559682846069336
2012-04-17,4.589142799377441
2012-04-18,4.4745774269104
2012-04-19,4.363285541534424
2012-04-20,4.7986321449279785
2012-04-23,4.566229343414307
2012-04-24,4.710253715515137
2012-04-25,4.739713191986084
2012-04-26,4.723347187042236
2012-04-27,4.805179595947266
2012-04-30,4.864097595214844
2012-05-01,4.756079196929932
2012-05-02,4.726619720458984
2012-05-03,4.654607772827148
2012-05-04,4.507310390472412
2012-05-07,4.546589374542236
2012-05-08,4.6742472648620605
2012-05-09,4.775719165802002
2012-05-10,4.788812637329102
2012-05-11,4.88046407699585
2012-05-14,4.841184616088867
2012-05-15,4.8084516525268555
2012-05-16,4.867371082305908
2012-05-17,4.746260166168213
2012-05-18,4.765899181365967
2012-05-21,4.818272113800049
2012-05-22,4.644787788391113
2012-05-23,4.651334285736084
2012-05-24,4.615328311920166
2012-05-25,4.585868835449219
2012-05-29,4.654607772827148
2012-05-30,4.602235794067383
2012-05-31,4.733166217803955
2012-06-01,4.621874809265137
2012-06-04,4.7724456787109375
2012-06-05,4.752806186676025
2012-06-06,4.83136510848999
2012-06-07,4.837911605834961
2012-06-08,4.9131975173950195
2012-06-11,4.877190589904785
2012-06-12,4.903377532958984
2012-06-13,4.88046407699585
2012-06-14,4.903377532958984
2012-06-15,4.864097595214844
2012-06-18,4.890284061431885
2012-06-19,4.88701057434082
2012-06-20,4.792086124420166
2012-06-21,4.638241291046143
2012-06-22,4.4843974113464355
2012-06-25,4.5302228927612305
2012-06-26,4.513856410980225
2012-06-27,4.5727763175964355
2012-06-28,4.559682846069336
2012-06-29,4.890284061431885
2012-07-02,4.916471004486084
2012-07-03,4.903377532958984
2012-07-05,4.88701057434082
2012-07-06,4.851004123687744
2012-07-09,4.90010404586792
2012-07-10,4.854277610778809
2012-07-11,4.7986321449279785
2012-07-12,4.828092098236084
2012-07-13,4.890284061431885
2012-07-16,4.864097595214844
2012-07-17,4.716800212860107
2012-07-18,4.612054824829102
2012-07-19,4.6186017990112305
2012-07-20,4.700433731079102
2012-07-23,4.6186017990112305
2012-07-24,4.628421306610107
2012-07-25,4.657880783081055
2012-07-26,4.684067249298096
2012-07-27,4.864097595214844
2012-07-30,4.746260166168213
2012-07-31,4.746260166168213
2012-08-01,4.703707218170166
2012-08-02,4.726619720458984
2012-08-03,4.88701057434082
2012-08-06,4.8248186111450195
2012-08-07,4.723347187042236
2012-08-08,4.670974254608154
2012-08-09,4.677520751953125
2012-08-10,4.615328311920166
2012-08-13,4.697160243988037
2012-08-14,4.664427757263184
2012-08-15,4.648061275482178
2012-08-16,4.680793762207031
2012-08-17,4.8084516525268555
2012-08-20,4.883737087249756
2012-08-21,4.778992176055908
2012-08-22,4.834638595581055
2012-08-23,4.818272113800049
2012-08-24,4.8608245849609375
2012-08-27,4.84445858001709
2012-08-28,4.851004123687744
2012-08-29,4.890284061431885
2012-08-30,4.801905632019043
2012-08-31,4.8706440925598145
2012-09-04,4.7986321449279785
2012-09-05,4.726619720458984
2012-09-06,4.9230170249938965
2012-09-07,4.9131975173950195
2012-09-10,4.916471004486084
2012-09-11,4.903377532958984
2012-09-12,4.929563522338867
2012-09-13,4.926290035247803
2012-09-14,4.867371082305908
2012-09-17,4.906650543212891
2012-09-18,4.9131975173950195
2012-09-19,5.001575946807861
2012-09-20,4.932836532592773
2012-09-21,4.909924030303955
2012-09-24,4.955749988555908
2012-09-25,4.916471004486084
2012-09-26,4.932836532592773
2012-09-27,4.998302459716797
2012-09-28,4.962296485900879
2012-10-01,4.981935977935791
2012-10-02,4.995029449462891
2012-10-03,4.988482475280762
2012-10-04,5.070314407348633
2012-10-05,5.0408549308776855
2012-10-08,5.031035900115967
2012-10-09,5.024488925933838
2012-10-10,5.037581920623779
2012-10-11,5.060495376586914
2012-10-12,5.031035900115967
2012-10-15,5.0408549308776855
2012-10-16,5.011395454406738
2012-10-17,5.037581920623779
2012-10-18,4.88701057434082
2012-10-19,4.9230170249938965
2012-10-22,4.857551097869873
2012-10-23,4.88046407699585
2012-10-24,4.821545600891113
2012-10-25,4.896831035614014
2012-10-26,4.893557548522949
2012-10-31,4.867371082305908
2012-11-01,4.949203014373779
2012-11-02,4.782265663146973
2012-11-05,4.854277610778809
2012-11-06,4.903377532958984
2012-11-07,4.8084516525268555
2012-11-08,4.736440181732178
2012-11-09,4.690613746643066
2012-11-12,4.680793762207031
2012-11-13,4.687341213226318
2012-11-14,4.661154270172119
2012-11-15,4.585868835449219
2012-11-16,4.703707218170166
2012-11-19,4.932836532592773
2012-11-20,4.847731113433838
2012-11-21,4.818272113800049
2012-11-23,5.528573513031006
2012-11-26,5.554760456085205
2012-11-27,5.453288555145264
2012-11-28,5.5580339431762695
2012-11-29,5.564580917358398
2012-11-30,5.616952419281006
2012-12-03,5.656231880187988
2012-12-04,5.796983242034912
2012-12-05,5.69373893737793
2012-12-06,5.7778639793396
2012-12-07,5.728153705596924
2012-12-10,5.60961389541626
2012-12-11,5.61726188659668
2012-12-12,5.437540054321289
2012-12-13,5.426068305969238
2012-12-14,5.311352252960205
2012-12-17,5.322824001312256
2012-12-18,5.456659317016602
2012-12-19,5.445188045501709
2012-12-20,5.5790228843688965
2012-12-21,5.605790138244629
2012-12-24,5.44901180267334
2012-12-26,5.429892063140869
2012-12-27,5.5522565841674805
2012-12-28,5.529312610626221
2012-12-31,5.5790228843688965
2013-01-02,5.536960601806641
2013-01-03,5.4681315422058105
2013-01-04,5.422244548797607
2013-01-07,5.387829780578613
2013-01-08,5.445188045501709
2013-01-09,5.510193347930908
2013-01-10,5.445188045501709
2013-01-11,5.494898319244385
2013-01-14,5.487250804901123
2013-01-15,5.391654014587402
2013-01-16,5.326647758483887
2013-01-17,5.345767021179199
2013-01-18,5.334295272827148
2013-01-22,5.322824001312256
2013-01-23,5.334295272827148
2013-01-24,5.330471038818359
2013-01-25,5.3381195068359375
2013-01-28,5.28076171875
2013-01-29,5.28076171875
2013-01-30,5.2501702308654785
2013-01-31,5.28076171875
2013-02-01,5.28076171875
2013-02-04,5.257818222045898
2013-02-05,5.234874725341797
2013-02-06,5.27311372756958
2013-02-07,5.2616424560546875
2013-02-08,5.292232513427734
2013-02-11,5.2616424560546875
2013-02-12,5.246346473693848
2013-02-13,5.208107948303223
2013-02-14,5.108686923980713
2013-02-15,5.135454177856445
2013-02-19,5.192811965942383
2013-02-20,5.123982906341553
2013-02-21,5.139278411865234
2013-02-22,5.181340217590332
2013-02-25,5.127806186676025
2013-02-26,5.154573440551758
2013-02-27,5.112511157989502
2013-02-28,5.116334915161133
2013-03-01,5.169869899749756
2013-03-04,5.311352252960205
2013-03-05,5.296056747436523
2013-03-06,5.219579219818115
2013-03-07,5.326647758483887
2013-03-08,5.403124809265137
2013-03-11,5.296056747436523
2013-03-12,5.284584999084473
2013-03-13,5.296056747436523
2013-03-14,5.345767021179199
2013-03-15,5.334295272827148
2013-03-18,5.341943740844727
2013-03-19,5.3381195068359375
2013-03-20,5.380181312561035
2013-03-21,5.34959077835083
2013-03-22,5.345767021179199
2013-03-25,5.257818222045898
2013-03-26,5.345767021179199
2013-03-27,5.410772800445557
2013-03-28,5.372534275054932
2013-04-01,5.288409233093262
2013-04-02,5.334295272827148
2013-04-03,5.307528495788574
2013-04-04,5.330471038818359
2013-04-05,5.345767021179199
2013-04-08,5.35723876953125
2013-04-09,5.380181312561035
2013-04-10,5.384005546569824
2013-04-11,5.422244548797607
2013-04-12,5.437540054321289
2013-04-15,5.345767021179199
2013-04-16,5.384005546569824
2013-04-17,5.296056747436523
2013-04-18,5.330471038818359
2013-04-19,5.403124809265137
2013-04-22,5.429892063140869
2013-04-23,5.521664142608643
2013-04-24,5.514017581939697
2013-04-25,5.563727855682373
2013-04-26,5.571375370025635
2013-04-29,5.5828471183776855
2013-04-30,5.632557392120361
2013-05-01,5.536960601806641
2013-05-02,5.60196590423584
2013-05-03,5.60961389541626
2013-05-06,5.613438606262207
2013-05-07,5.624909400939941
2013-05-08,5.651676654815674
2013-05-09,5.594318389892578
2013-05-10,5.60961389541626
2013-05-13,5.651676654815674
2013-05-14,5.674619674682617
2013-05-15,5.9078755378723145
2013-05-16,5.9881768226623535
2013-05-17,5.995824813842773
2013-05-20,6.057006359100342
2013-05-21,6.649705410003662
2013-05-22,6.102892875671387
2013-05-23,6.091421127319336
2013-05-24,6.152602672576904
2013-05-28,6.271143436431885
2013-05-29,6.175546169281006
2013-05-30,6.286438465118408
2013-05-31,6.282614707946777
2013-06-03,6.6076436042785645
2013-06-04,6.47763204574585
2013-06-05,6.642058372497559
2013-06-06,6.821779727935791
2013-06-07,6.756773948669434
2013-06-10,6.879137992858887
2013-06-11,6.791189193725586
2013-06-12,6.798837184906006
2013-06-13,6.8408989906311035
2013-06-14,6.577053070068359
2013-06-17,6.642058372497559
2013-06-18,6.6764726638793945
2013-06-19,6.584700107574463
2013-06-20,6.4432172775268555
2013-06-21,6.603819847106934
2013-06-24,6.534990310668945
2013-06-25,6.596171855926514
2013-06-26,6.603819847106934
2013-06-27,6.619114875793457
2013-06-28,6.680296421051025
2013-07-01,6.775893211364746
2013-07-02,6.649705410003662
2013-07-03,6.630587100982666
2013-07-05,6.806484222412109
2013-07-08,6.902080535888672
2013-07-09,7.051213264465332
2013-07-10,6.928849220275879
2013-07-11,6.852371692657471
2013-07-12,6.661177158355713
2013-07-15,6.905904769897461
2013-07-16,6.944143295288086
2013-07-17,6.913553237915039
2013-07-18,6.913553237915039
2013-07-19,6.955615520477295
2013-07-22,6.829428195953369
2013-07-23,6.829428195953369
2013-07-24,6.856194496154785
2013-07-25,6.982381820678711
2013-07-26,6.821779727935791
2013-07-29,6.7261834144592285
2013-07-30,6.737654685974121
2013-07-31,6.798837184906006
2013-08-01,6.848546981811523
2013-08-02,6.882961750030518
2013-08-05,6.844722747802734
2013-08-06,6.707064151763916
2013-08-07,6.565580368041992
2013-08-08,6.710887432098389
2013-08-09,6.783540725708008
2013-08-12,6.680296421051025
2013-08-13,6.557933807373047
2013-08-14,6.504399299621582
2013-08-15,6.252024173736572
2013-08-16,6.22525691986084
2013-08-19,6.665001392364502
2013-08-20,6.691768646240234
2013-08-21,6.3973307609558105
2013-08-22,6.500575542449951
2013-08-23,6.47763204574585
2013-08-26,6.481456279754639
2013-08-27,6.232903957366943
