Date,NXRT
2015-06-30,8.974871635437012
2015-07-01,9.175350189208984
2015-07-02,8.908042907714844
2015-07-06,8.934771537780762
2015-07-07,8.961502075195312
2015-07-08,8.894675254821777
2015-07-09,8.901359558105469
2015-07-10,8.95482063293457
2015-07-13,8.827849388122559
2015-07-14,8.794435501098633
2015-07-15,8.941454887390137
2015-07-16,9.021653175354004
2015-07-17,9.081793785095215
2015-07-20,9.055063247680664
2015-07-21,9.014965057373047
2015-07-22,9.041696548461914
2015-07-23,9.048378944396973
2015-07-24,9.021653175354004
2015-07-27,8.794435501098633
2015-07-28,8.560541152954102
2015-07-29,8.513763427734375
2015-07-30,8.487031936645508
2015-07-31,8.66746711730957
2015-08-03,8.747657775878906
2015-08-04,8.500396728515625
2015-08-05,8.460298538208008
2015-08-06,8.2330904006958
2015-08-07,8.213043212890625
2015-08-10,8.039289474487305
2015-08-11,8.573906898498535
2015-08-12,8.453619003295898
2015-08-13,8.446938514709473
2015-08-14,8.620685577392578
2015-08-17,8.928091049194336
2015-08-18,8.821165084838867
2015-08-19,8.573906898498535
2015-08-20,8.553858757019043
2015-08-21,8.353377342224121
2015-08-24,8.04597282409668
2015-08-25,8.23977279663086
2015-08-26,8.186312675476074
2015-08-27,8.253138542175293
2015-08-28,8.319962501525879
2015-08-31,8.253138542175293
2015-09-01,8.152894973754883
2015-09-02,8.226408004760742
2015-09-03,8.326648712158203
2015-09-04,8.286551475524902
2015-09-08,8.894675254821777
2015-09-09,8.95482063293457
2015-09-10,8.961502075195312
2015-09-11,9.372794151306152
2015-09-14,9.359220504760742
2015-09-15,9.467812538146973
2015-09-16,9.535680770874023
2015-09-17,9.739289283752441
2015-09-18,9.861454963684082
2015-09-21,9.841093063354492
2015-09-22,9.65784740447998
2015-09-23,9.49495792388916
2015-09-24,9.49495792388916
2015-09-25,9.209906578063965
2015-09-28,9.00629711151123
2015-09-29,8.938427925109863
2015-09-30,9.067378997802734
2015-10-01,9.04023265838623
2015-10-02,9.135248184204102
2015-10-05,9.128463745117188
2015-10-06,9.067378997802734
2015-10-07,9.264200210571289
2015-10-08,9.223479270935059
2015-10-09,9.175972938537598
2015-10-12,9.087742805480957
2015-10-13,8.884133338928223
2015-10-14,8.734818458557129
2015-10-15,8.97236442565918
2015-10-16,9.196329116821289
2015-10-19,9.352431297302246
2015-10-20,9.467812538146973
2015-10-21,9.338858604431152
2015-10-22,9.454235076904297
2015-10-23,9.304924011230469
2015-10-26,9.169187545776367
2015-10-27,8.985936164855957
2015-10-28,9.162400245666504
2015-10-29,8.904494285583496
2015-10-30,8.945215225219727
2015-11-02,9.216694831848145
2015-11-03,9.182758331298828
2015-11-04,8.945215225219727
2015-11-05,8.856985092163086
2015-11-06,8.836626052856445
2015-11-09,8.680522918701172
2015-11-10,8.843411445617676
2015-11-11,8.931642532348633
2015-11-12,8.843411445617676
2015-11-13,8.680522918701172
2015-11-16,8.599080085754395
2015-11-17,8.470124244689941
2015-11-18,8.700883865356445
2015-11-19,8.714459419250488
2015-11-20,8.823050498962402
2015-11-23,8.856985092163086
2015-11-24,8.92485237121582
2015-11-25,8.863770484924316
2015-11-27,8.97236442565918
2015-11-30,8.992725372314453
2015-12-01,8.965575218200684
2015-12-02,8.795900344848633
2015-12-03,8.633011817932129
2015-12-04,8.626230239868164
2015-12-07,8.415833473205566
2015-12-08,8.361539840698242
2015-12-09,8.619439125061035
2015-12-10,8.599080085754395
2015-12-11,8.45143985748291
2015-12-14,8.485933303833008
2015-12-15,8.651516914367676
2015-12-16,8.796395301818848
2015-12-17,8.789495468139648
2015-12-18,8.927477836608887
2015-12-21,8.92057991027832
2015-12-22,8.92057991027832
2015-12-23,9.120655059814453
2015-12-24,9.07926082611084
2015-12-28,9.106854438781738
2015-12-29,9.168950080871582
2015-12-30,9.14135456085205
2015-12-31,9.030962944030762
2016-01-04,9.058563232421875
2016-01-05,8.968873023986816
2016-01-06,9.072360038757324
2016-01-07,8.865386962890625
2016-01-08,8.858488082885742
2016-01-11,8.934379577636719
2016-01-12,8.610121726989746
2016-01-13,8.444538116455078
2016-01-14,8.320355415344238
2016-01-15,8.113382339477539
2016-01-19,7.996096611022949
2016-01-20,7.823617935180664
2016-01-21,7.899507522583008
2016-01-22,8.216870307922363
2016-01-25,8.161673545837402
2016-01-26,8.278962135314941
2016-01-27,8.07198429107666
2016-01-28,7.9133076667785645
2016-01-29,8.209969520568848
2016-02-01,8.154772758483887
2016-02-02,7.885710716247559
2016-02-03,8.099580764770508
2016-02-04,7.982296943664551
2016-02-05,7.851213455200195
2016-02-08,7.568350791931152
2016-02-09,7.464863300323486
2016-02-10,7.4579620361328125
2016-02-11,7.554551124572754
2016-02-12,7.768424034118652
2016-02-16,7.789120197296143
2016-02-17,8.085784912109375
2016-02-18,8.07198429107666
2016-02-19,8.07198429107666
2016-02-22,8.140976905822754
2016-02-23,7.927104473114014
2016-02-24,8.037490844726562
2016-02-25,8.203067779541016
2016-02-26,8.140976905822754
2016-02-29,8.168572425842285
2016-03-01,8.354850769042969
2016-03-02,8.423839569091797
2016-03-03,8.69290828704834
2016-03-04,8.472134590148926
2016-03-07,8.554923057556152
2016-03-08,8.403145790100098
2016-03-09,8.45833683013916
2016-03-10,8.66530990600586
2016-03-11,8.927477836608887
2016-03-14,8.879185676574707
2016-03-15,8.975772857666016
2016-03-16,9.0711088180542
2016-03-17,9.28842544555664
2016-03-18,8.944930076599121
2016-03-21,9.078120231628418
2016-03-22,8.867819786071777
2016-03-23,8.636482238769531
2016-03-24,8.685553550720215
2016-03-28,8.923897743225098
2016-03-29,9.113171577453613
2016-03-30,9.113171577453613
2016-03-31,9.176261901855469
2016-04-01,9.33749771118164
2016-04-04,9.379555702209473
2016-04-05,9.456666946411133
2016-04-06,9.772126197814941
2016-04-07,9.86325740814209
2016-04-08,9.84222412109375
2016-04-11,9.849235534667969
2016-04-12,9.933356285095215
2016-04-13,9.97541618347168
2016-04-14,9.83521556854248
2016-04-15,10.031500816345215
2016-04-18,10.129638671875
2016-04-19,10.031500816345215
2016-04-20,9.716042518615723
2016-04-21,9.814186096191406
2016-04-22,9.807174682617188
2016-04-25,9.786145210266113
2016-04-26,9.94737720489502
2016-04-27,9.84222412109375
2016-04-28,9.779133796691895
2016-04-29,9.856243133544922
2016-05-02,9.800165176391602
2016-05-03,9.737072944641113
2016-05-04,9.814186096191406
2016-05-05,9.680994987487793
2016-05-06,9.919337272644043
2016-05-09,9.905317306518555
2016-05-10,10.080570220947266
2016-05-11,10.038507461547852
2016-05-12,10.003457069396973
2016-05-13,10.017478942871094
2016-05-16,10.087578773498535
2016-05-17,9.800165176391602
2016-05-18,9.737072944641113
2016-05-19,9.624913215637207
2016-05-20,9.926347732543945
2016-05-23,9.84222412109375
2016-05-24,9.905317306518555
2016-05-25,9.926347732543945
2016-05-26,9.856243133544922
2016-05-27,9.856243133544922
2016-05-31,9.91232681274414
2016-06-01,10.003457069396973
2016-06-02,10.094590187072754
2016-06-03,10.27685260772705
2016-06-06,10.353962898254395
2016-06-07,10.290872573852539
2016-06-08,10.48715877532959
2016-06-09,10.606330871582031
2016-06-10,10.739521980285645
2016-06-13,10.836159706115723
2016-06-14,10.793524742126465
2016-06-15,11.028011322021484
2016-06-16,11.631994247436523
2016-06-17,11.9446439743042
2016-06-20,12.065443992614746
2016-06-21,12.008596420288086
2016-06-22,11.9446439743042
2016-06-23,12.058338165283203
2016-06-24,12.754693031311035
2016-06-27,12.555730819702148
2016-06-28,12.83996295928955
2016-06-29,12.783113479614258
2016-06-30,12.932330131530762
2016-07-01,13.429733276367188
2016-07-05,13.806327819824219
2016-07-06,13.95555305480957
2016-07-07,13.848962783813477
2016-07-08,14.012396812438965
2016-07-11,14.033713340759277
2016-07-12,13.983970642089844
2016-07-13,13.912919998168945
2016-07-14,13.578948974609375
2016-07-15,13.650001525878906
2016-07-18,13.749488830566406
2016-07-19,13.721065521240234
2016-07-20,13.891597747802734
2016-07-21,13.856069564819336
2016-07-22,13.983970642089844
2016-07-25,13.983970642089844
2016-07-26,14.133191108703613
2016-07-27,13.83475112915039
2016-07-28,13.74238395690918
2016-07-29,13.848962783813477
2016-08-01,13.898709297180176
2016-08-02,13.586054801940918
2016-08-03,13.66421890258789
2016-08-04,13.650001525878906
2016-08-05,13.60737419128418
2016-08-08,13.657111167907715
2016-08-09,14.097665786743164
2016-08-10,13.92001724243164
2016-08-11,13.642901420593262
2016-08-12,14.104772567749023
2016-08-15,14.495583534240723
2016-08-16,14.914817810058594
2016-08-17,14.921923637390137
2016-08-18,14.886393547058105
2016-08-19,14.779808044433594
2016-08-22,14.730072021484375
2016-08-23,14.744279861450195
2016-08-24,14.83665657043457
2016-08-25,14.857969284057617
2016-08-26,14.63059139251709
2016-08-29,14.70164966583252
2016-08-30,14.708752632141113
2016-08-31,14.857969284057617
2016-09-01,14.722970962524414
2016-09-02,14.992980003356934
2016-09-06,14.808235168457031
2016-09-07,15.191940307617188
2016-09-08,14.687439918518066
2016-09-09,13.92001724243164
2016-09-12,14.140299797058105
2016-09-13,13.455328941345215
2016-09-14,13.742524147033691
2016-09-15,13.850228309631348
2016-09-16,14.087165832519531
2016-09-19,14.316926956176758
2016-09-20,14.079983711242676
2016-09-21,14.3456449508667
2016-09-22,14.338467597961426
2016-09-23,14.98466968536377
2016-09-26,14.941588401794434
2016-09-27,14.582588195800781
2016-09-28,14.496431350708008
2016-09-29,14.202055931091309
2016-09-30,14.115885734558105
2016-10-03,13.864588737487793
2016-10-04,13.168124198913574
2016-10-05,12.514744758605957
2016-10-06,12.89528751373291
2016-10-07,12.787585258483887
2016-10-10,12.931185722351074
2016-10-11,12.780404090881348
2016-10-12,13.046066284179688
2016-10-13,13.046066284179688
2016-10-14,13.232744216918945
2016-10-17,13.476872444152832
2016-10-18,13.570211410522461
2016-10-19,13.857405662536621
2016-10-20,13.814330101013184
2016-10-21,13.900485038757324
2016-10-24,13.900485038757324
2016-10-25,13.498409271240234
2016-10-26,13.326085090637207
2016-10-27,13.024527549743652
2016-10-28,13.189669609069824
2016-10-31,13.383525848388672
2016-11-01,12.97426986694336
2016-11-02,12.852203369140625
2016-11-03,12.916826248168945
2016-11-04,12.744505882263184
2016-11-07,13.189669609069824
2016-11-08,13.333266258239746
2016-11-09,13.275826454162598
2016-11-10,13.627646446228027
2016-11-11,13.756890296936035
2016-11-14,13.878945350646973
2016-11-15,14.194867134094238
2016-11-16,14.10152816772461
2016-11-17,14.130243301391602
2016-11-18,14.36719036102295
2016-11-21,14.18050765991211
2016-11-22,14.618488311767578
2016-11-23,14.194867134094238
2016-11-25,14.517966270446777
2016-11-28,14.740548133850098
2016-11-29,14.726188659667969
2016-11-30,14.087165832519531
2016-12-01,14.087165832519531
2016-12-02,14.539505958557129
2016-12-05,14.71900749206543
2016-12-06,14.898505210876465
2016-12-07,14.98466968536377
2016-12-08,14.855430603027344
2016-12-09,14.82670783996582
2016-12-12,15.379572868347168
2016-12-13,15.060368537902832
2016-12-14,14.864498138427734
2016-12-15,14.915281295776367
2016-12-16,15.365060806274414
2016-12-19,15.778564453125
2016-12-20,15.822091102600098
2016-12-21,15.633479118347168
2016-12-22,15.655241012573242
2016-12-23,15.684256553649902
2016-12-27,15.662494659423828
2016-12-28,15.742295265197754
2016-12-29,15.916401863098145
2016-12-30,16.206579208374023
2017-01-03,16.25736427307129
2017-01-04,16.562055587768555
2017-01-05,16.634601593017578
2017-01-06,16.605581283569336
2017-01-09,16.4895076751709
2017-01-10,16.743417739868164
2017-01-11,16.612836837768555
2017-01-12,16.62009620666504
2017-01-13,16.598329544067383
2017-01-17,16.975561141967773
2017-01-18,16.830472946166992
2017-01-19,16.699888229370117
2017-01-20,16.815959930419922
2017-01-23,17.03359603881836
2017-01-24,16.99732780456543
2017-01-25,17.04085350036621
2017-01-26,16.990068435668945
2017-01-27,16.881254196166992
2017-01-30,16.801448822021484
2017-01-31,16.765174865722656
2017-02-01,16.765174865722656
2017-02-02,16.881254196166992
2017-02-03,16.975561141967773
2017-02-06,16.92478370666504
2017-02-07,16.968311309814453
2017-02-08,16.917526245117188
2017-02-09,17.04085350036621
2017-02-10,17.142414093017578
2017-02-13,16.85948944091797
2017-02-14,17.01909065246582
2017-02-15,17.106143951416016
2017-02-16,17.048105239868164
2017-02-17,17.026344299316406
2017-02-21,17.004579544067383
2017-02-22,16.917526245117188
2017-02-23,17.12790870666504
2017-02-24,17.352800369262695
2017-02-27,17.37455940246582
2017-02-28,17.302019119262695
2017-03-01,17.563180923461914
2017-03-02,17.526906967163086
2017-03-03,17.679248809814453
2017-03-06,17.519649505615234
2017-03-07,17.425336837768555
2017-03-08,17.04085350036621
2017-03-09,16.80870819091797
2017-03-10,16.852235794067383
2017-03-13,16.815959930419922
2017-03-14,16.358928680419922
2017-03-15,16.5548038482666
2017-03-16,16.532825469970703
2017-03-17,17.148134231567383
2017-03-20,17.13348388671875
2017-03-21,17.089527130126953
2017-03-22,16.840478897094727
2017-03-23,17.294635772705078
2017-03-24,17.24336814880371
2017-03-27,17.023611068725586
2017-03-28,17.111509323120117
2017-03-29,17.24336814880371
2017-03-30,17.58763885498047
2017-03-31,17.697521209716797
2017-04-03,17.609621047973633
2017-04-04,17.697521209716797
2017-04-05,17.800067901611328
2017-04-06,18.166330337524414
2017-04-07,18.195629119873047
2017-04-10,18.239578247070312
2017-04-11,18.43735694885254
2017-04-12,18.290857315063477
2017-04-13,18.246906280517578
2017-04-17,18.320161819458008
2017-04-18,18.5545597076416
2017-04-19,18.246906280517578
2017-04-20,18.173654556274414
2017-04-21,18.151681900024414
2017-04-24,17.931922912597656
2017-04-25,17.902624130249023
2017-04-26,17.682865142822266
2017-04-27,17.682865142822266
2017-04-28,17.58763885498047
2017-05-01,18.129703521728516
2017-05-02,17.836694717407227
2017-05-03,18.320161819458008
2017-05-04,18.15900421142578
2017-05-05,18.129703521728516
2017-05-08,17.946577072143555
2017-05-09,17.99785041809082
2017-05-10,18.224929809570312
2017-05-11,18.290857315063477
2017-05-12,18.430036544799805
2017-05-15,18.818269729614258
2017-05-16,18.71571159362793
2017-05-17,18.569210052490234
2017-05-18,18.452009201049805
2017-05-19,18.356782913208008
2017-05-22,18.33481216430664
2017-05-23,18.202957153320312
2017-05-24,18.14435577392578
2017-05-25,17.873327255249023
2017-05-26,18.078428268432617
2017-05-30,17.822052001953125
2017-05-31,17.697521209716797
2017-06-01,18.14435577392578
2017-06-02,18.5545597076416
2017-06-05,18.664440155029297
2017-06-06,18.45932960510254
2017-06-07,18.649791717529297
2017-06-08,18.87687110900879
2017-06-09,18.832916259765625
2017-06-12,18.74502182006836
2017-06-13,18.767179489135742
2017-06-14,18.922346115112305
2017-06-15,19.070106506347656
2017-06-16,18.8262939453125
2017-06-19,18.944507598876953
2017-06-20,18.855852127075195
2017-06-21,18.74502182006836
2017-06-22,18.59724235534668
2017-06-23,18.892789840698242
2017-06-26,18.722854614257812
2017-06-27,18.412521362304688
2017-06-28,18.464248657226562
2017-06-29,18.442081451416016
2017-06-30,18.390356063842773
2017-07-03,18.759794235229492
2017-07-05,18.8262939453125
2017-07-06,18.235197067260742
2017-07-07,18.331249237060547
2017-07-10,17.954425811767578
2017-07-11,18.198251724243164
2017-07-12,18.397748947143555
2017-07-13,18.139142990112305
2017-07-14,18.294309616088867
2017-07-17,18.619409561157227
2017-07-18,18.60462760925293
2017-07-19,18.811513900756836
2017-07-20,18.634183883666992
2017-07-21,18.6859073638916
2017-07-24,18.538131713867188
2017-07-25,18.412521362304688
2017-07-26,18.74502182006836
2017-07-27,18.767179489135742
2017-07-28,19.047950744628906
2017-07-31,18.538131713867188
2017-08-01,18.205642700195312
2017-08-02,17.636716842651367
2017-08-03,18.043088912963867
2017-08-04,17.873151779174805
2017-08-07,17.59238624572754
2017-08-08,17.7623233795166
2017-08-09,17.577608108520508
2017-08-10,17.466781616210938
2017-08-11,17.141679763793945
2017-08-14,17.710601806640625
2017-08-15,17.584993362426758
2017-08-16,17.717998504638672
2017-08-17,17.548049926757812
2017-08-18,17.208171844482422
2017-08-21,17.3855037689209
2017-08-22,17.075180053710938
2017-08-23,17.370723724365234
2017-08-24,17.392892837524414
2017-08-25,17.237733840942383
2017-08-28,17.1195125579834
2017-08-29,17.038238525390625
2017-08-30,17.141679763793945
2017-08-31,17.215560913085938
2017-09-01,17.22295379638672
2017-09-05,17.319002151489258
2017-09-06,17.28944969177246
2017-09-07,17.407670974731445
2017-09-08,17.503719329833984
2017-09-11,17.983983993530273
2017-09-12,17.42983055114746
2017-09-13,17.48894500732422
2017-09-14,17.563522338867188
2017-09-15,17.47402572631836
2017-09-18,17.541149139404297
2017-09-19,17.72014045715332
2017-09-20,17.742517471313477
2017-09-21,17.623186111450195
2017-09-22,17.42182159423828
2017-09-25,17.50385856628418
2017-09-26,17.50385856628418
2017-09-27,17.563522338867188
2017-09-28,17.690309524536133
2017-09-29,17.697769165039062
2017-10-02,17.51877784729004
2017-10-03,17.51877784729004
2017-10-04,17.436742782592773
2017-10-05,17.47402572631836
2017-10-06,17.39944839477539
2017-10-09,17.53369140625
2017-10-10,17.511316299438477
2017-10-11,17.749969482421875
2017-10-12,17.85438346862793
2017-10-13,18.2347412109375
2017-10-16,18.2347412109375
2017-10-17,18.316774368286133
2017-10-18,18.413732528686523
2017-10-19,18.03337860107422
2017-10-20,17.77234649658203
2017-10-23,17.52623176574707
2017-10-24,17.50385856628418
2017-10-25,17.46656608581543
2017-10-26,17.600811004638672
2017-10-27,17.7648868560791
2017-10-30,17.362159729003906
2017-10-31,17.71268081665039
2017-11-01,18.697134017944336
2017-11-02,19.942615509033203
2017-11-03,19.920246124267578
2017-11-06,20.576547622680664
2017-11-07,20.032114028930664
2017-11-08,20.35280418395996
2017-11-09,20.25585174560547
2017-11-10,20.233474731445312
2017-11-13,20.38263702392578
2017-11-14,21.75490379333496
2017-11-15,21.47150230407715
2017-11-16,21.307424545288086
2017-11-17,21.12097930908203
2017-11-20,21.0463924407959
2017-11-21,21.47150230407715
2017-11-22,21.441667556762695
2017-11-24,21.60573959350586
2017-11-27,21.456588745117188
2017-11-28,21.553543090820312
2017-11-29,21.47150230407715
2017-11-30,20.986732482910156
2017-12-01,21.158266067504883
2017-12-04,20.919607162475586
2017-12-05,20.628751754760742
2017-12-06,20.770450592041016
2017-12-07,20.73316192626953
2017-12-08,20.7257022857666
2017-12-11,20.539255142211914
2017-12-12,20.576547622680664
2017-12-13,20.501962661743164
2017-12-14,20.0428524017334
2017-12-15,20.035324096679688
2017-12-18,21.856721878051758
2017-12-19,20.69012451171875
2017-12-20,20.885818481445312
2017-12-21,21.24707794189453
2017-12-22,21.277185440063477
2017-12-26,21.367502212524414
2017-12-27,21.397611618041992
2017-12-28,21.42771339416504
2017-12-29,21.0288143157959
2018-01-02,20.976131439208984
2018-01-03,20.720237731933594
2018-01-04,20.343908309936523
2018-01-05,20.727760314941406
2018-01-08,20.863231658935547
2018-01-09,20.87076187133789
2018-01-10,20.61486053466797
2018-01-11,20.795495986938477
2018-01-12,20.215959548950195
2018-01-16,20.185850143432617
2018-01-17,20.261119842529297
2018-01-18,19.907379150390625
2018-01-19,20.29122543334961
2018-01-22,20.712705612182617
2018-01-23,21.036340713500977
2018-01-24,20.562179565429688
2018-01-25,20.358964920043945
2018-01-26,20.148221969604492
2018-01-29,19.869747161865234
2018-01-30,19.952533721923828
2018-01-31,19.952533721923828
2018-02-01,19.57621192932129
2018-02-02,19.493423461914062
2018-02-05,18.52252197265625
2018-02-06,18.439725875854492
2018-02-07,18.28166961669922
2018-02-08,17.762344360351562
2018-02-09,18.53004264831543
2018-02-12,18.409616470336914
2018-02-13,18.319299697875977
2018-02-14,17.611818313598633
2018-02-15,17.739770889282227
2018-02-16,17.935455322265625
2018-02-20,17.777400970458984
2018-02-21,17.619346618652344
2018-02-22,17.860191345214844
2018-02-23,18.364456176757812
2018-02-26,18.274145126342773
2018-02-27,18.15372085571289
2018-02-28,18.14620018005371
2018-03-01,18.3795166015625
2018-03-02,18.4020938873291
2018-03-05,18.3795166015625
2018-03-06,18.52252197265625
2018-03-07,18.78593635559082
2018-03-08,18.57520294189453
2018-03-09,19.034313201904297
2018-03-12,19.034313201904297
2018-03-13,19.11710548400879
2018-03-14,19.342885971069336
2018-03-15,18.913890838623047
2018-03-16,18.966569900512695
2018-03-19,19.012184143066406
2018-03-20,19.2402400970459
2018-03-21,19.217432022094727
2018-03-22,18.54846954345703
2018-03-23,18.153175354003906
2018-03-26,18.29000473022461
2018-03-27,18.312822341918945
2018-03-28,18.74612045288086
2018-03-29,18.88296127319336
2018-04-02,19.133819580078125
2018-04-03,19.453094482421875
2018-04-04,19.384672164916992
2018-04-05,19.40748405456543
2018-04-06,19.483501434326172
2018-04-09,19.384672164916992
2018-04-10,19.529111862182617
2018-04-11,19.871192932128906
2018-04-12,19.757164001464844
2018-04-13,19.83318519592285
2018-04-16,20.106853485107422
2018-04-17,20.426130294799805
2018-04-18,20.175270080566406
2018-04-19,19.84078598022461
2018-04-20,19.688749313354492
2018-04-23,19.49871063232422
2018-04-24,19.483501434326172
2018-04-25,19.437894821166992
2018-04-26,20.091646194458008
2018-04-27,20.426130294799805
2018-04-30,20.36531639099121
2018-05-01,19.94721221923828
2018-05-02,20.562963485717773
2018-05-03,20.517349243164062
2018-05-04,20.958250045776367
2018-05-07,21.4827823638916
2018-05-08,21.421960830688477
2018-05-09,21.642417907714844
2018-05-10,21.4295711517334
2018-05-11,20.965866088867188
2018-05-14,20.730207443237305
2018-05-15,20.36531639099121
2018-05-16,20.350109100341797
2018-05-17,20.53255844116211
2018-05-18,20.65418243408203
2018-05-21,20.844228744506836
2018-05-22,20.65418243408203
2018-05-23,21.3155460357666
2018-05-24,20.89743995666504
2018-05-25,21.163511276245117
2018-05-29,21.22431755065918
2018-05-30,21.368755340576172
2018-05-31,21.072282791137695
2018-06-01,21.15590476989746
2018-06-04,21.35354995727539
2018-06-05,21.163511276245117
2018-06-06,20.89743995666504
2018-06-07,21.01906967163086
2018-06-08,21.11029815673828
2018-06-11,21.064680099487305
2018-06-12,21.117895126342773
2018-06-13,20.494544982910156
2018-06-14,20.81680679321289
2018-06-15,20.71706199645996
2018-06-18,20.740081787109375
2018-06-19,20.563600540161133
2018-06-20,20.8858642578125
2018-06-21,20.83983039855957
2018-06-22,21.146745681762695
2018-06-25,21.38460922241211
2018-06-26,21.62247085571289
2018-06-27,21.768251419067383
2018-06-28,21.82964515686035
2018-06-29,21.82964515686035
2018-07-02,21.737564086914062
2018-07-03,21.791276931762695
2018-07-05,21.937070846557617
2018-07-06,22.121212005615234
2018-07-09,22.04448127746582
2018-07-10,21.99845314025879
2018-07-11,21.645496368408203
2018-07-12,21.70687484741211
2018-07-13,21.553417205810547
2018-07-16,21.62247085571289
2018-07-17,21.41530418395996
2018-07-18,21.254169464111328
2018-07-19,21.7989501953125
2018-07-20,21.814298629760742
2018-07-23,21.66851234436035
2018-07-24,21.568763732910156
2018-07-25,21.630144119262695
2018-07-26,21.70687484741211
2018-07-27,21.22347640991211
2018-07-30,21.284860610961914
2018-07-31,22.97292137145996
2018-08-01,23.3565673828125
2018-08-02,23.64046859741211
2018-08-03,24.093170166015625
2018-08-06,24.093170166015625
2018-08-07,24.261981964111328
2018-08-08,24.40009307861328
2018-08-09,25.244125366210938
2018-08-10,24.40009307861328
2018-08-13,24.5919189453125
2018-08-14,24.745380401611328
2018-08-15,24.630285263061523
2018-08-16,24.906511306762695
2018-08-17,24.983238220214844
2018-08-20,24.99091148376465
2018-08-21,25.129024505615234
2018-08-22,25.336198806762695
2018-08-23,25.581729888916016
2018-08-24,25.45128631591797
2018-08-27,24.906511306762695
2018-08-28,24.822107315063477
2018-08-29,24.95254898071289
2018-08-30,24.691665649414062
2018-08-31,24.78373908996582
2018-09-04,24.323366165161133
2018-09-05,24.285001754760742
2018-09-06,24.377073287963867
2018-09-07,24.461475372314453
2018-09-10,24.323366165161133
2018-09-11,24.200592041015625
2018-09-12,24.630285263061523
2018-09-13,24.684415817260742
2018-09-14,24.88547706604004
2018-09-17,25.952667236328125
2018-09-18,25.581470489501953
2018-09-19,24.607084274291992
2018-09-20,24.94734764099121
2018-09-21,25.264408111572266
2018-09-24,24.738544464111328
2018-09-25,25.279874801635742
2018-09-26,25.001482009887695
2018-09-27,25.310806274414062
2018-09-28,25.674270629882812
2018-10-01,26.447582244873047
2018-10-02,26.47078514099121
2018-10-03,26.215591430664062
2018-10-04,25.16387367248535
2018-10-05,25.140676498413086
2018-10-08,25.79026222229004
2018-10-09,26.053194046020508
2018-10-10,26.47078514099121
2018-10-11,26.06865692138672
2018-10-12,25.813467025756836
2018-10-15,26.455320358276367
2018-10-16,27.267309188842773
2018-10-17,26.988914489746094
2018-10-18,26.57905387878418
2018-10-19,26.493989944458008
2018-10-22,26.37025260925293
2018-10-23,26.493989944458008
2018-10-24,26.517189025878906
2018-10-25,27.09718132019043
2018-10-26,26.710519790649414
2018-10-29,27.08944320678711
2018-10-30,27.885967254638672
2018-10-31,27.56117057800293
2018-11-01,26.006790161132812
2018-11-02,25.836666107177734
2018-11-05,25.550537109375
2018-11-06,24.986013412475586
2018-11-07,25.84439468383789
2018-11-08,26.339323043823242
2018-11-09,26.28519058227539
2018-11-12,26.594518661499023
2018-11-13,26.702783584594727
2018-11-14,26.401187896728516
2018-11-15,26.5635929107666
2018-11-16,26.834253311157227
2018-11-19,27.32917022705078
2018-11-20,27.955564498901367
2018-11-21,27.584373474121094
2018-11-23,27.344642639160156
2018-11-26,27.46063232421875
2018-11-27,27.599834442138672
