Date,ENVX
2021-05-05,13.130000114440918
2021-05-06,13.09000015258789
2021-05-07,13.220000267028809
2021-05-10,12.5
2021-05-11,12.670000076293945
2021-05-12,11.90999984741211
2021-05-13,12.069999694824219
2021-05-14,12.079999923706055
2021-05-17,12.130000114440918
2021-05-18,12.199999809265137
2021-05-19,12.180000305175781
2021-05-20,12.100000381469727
2021-05-21,12.399999618530273
2021-05-24,13.5600004196167
2021-05-25,14.640000343322754
2021-05-26,14.979999542236328
2021-05-27,14.880000114440918
2021-05-28,14.960000038146973
2021-06-01,14.59000015258789
2021-06-02,15.020000457763672
2021-06-03,14.630000114440918
2021-06-04,15.020000457763672
2021-06-07,16.100000381469727
2021-06-08,18.899999618530273
2021-06-09,18.389999389648438
2021-06-10,19.260000228881836
2021-06-11,20.0
2021-06-14,18.639999389648438
2021-06-15,19.649999618530273
2021-06-16,19.690000534057617
2021-06-17,19.75
2021-06-18,19.450000762939453
2021-06-21,19.389999389648438
2021-06-22,18.850000381469727
2021-06-23,19.149999618530273
2021-06-24,19.149999618530273
2021-06-25,19.3700008392334
2021-06-28,20.84000015258789
2021-06-29,22.540000915527344
2021-06-30,22.969999313354492
2021-07-01,24.59000015258789
2021-07-02,24.65999984741211
2021-07-06,23.299999237060547
2021-07-07,21.5
2021-07-08,22.469999313354492
2021-07-09,22.549999237060547
2021-07-12,21.84000015258789
2021-07-13,21.075000762939453
2021-07-14,20.360000610351562
2021-07-15,17.729999542236328
2021-07-16,17.700000762939453
2021-07-19,18.559999465942383
2021-07-20,19.079999923706055
2021-07-21,18.0
2021-07-22,17.729999542236328
2021-07-23,17.110000610351562
2021-07-26,16.100000381469727
2021-07-27,15.569999694824219
2021-07-28,16.360000610351562
2021-07-29,16.56999969482422
2021-07-30,16.510000228881836
2021-08-02,16.020000457763672
2021-08-03,15.460000038146973
2021-08-04,14.75
2021-08-05,15.3100004196167
2021-08-06,14.800000190734863
2021-08-09,15.170000076293945
2021-08-10,14.789999961853027
2021-08-11,14.4399995803833
2021-08-12,14.600000381469727
2021-08-13,14.59000015258789
2021-08-16,14.479999542236328
2021-08-17,13.75
2021-08-18,13.670000076293945
2021-08-19,14.010000228881836
2021-08-20,13.989999771118164
2021-08-23,14.210000038146973
2021-08-24,15.050000190734863
2021-08-25,15.050000190734863
2021-08-26,15.239999771118164
2021-08-27,15.670000076293945
2021-08-30,15.460000038146973
2021-08-31,15.529999732971191
2021-09-01,16.780000686645508
2021-09-02,17.219999313354492
2021-09-03,17.56999969482422
2021-09-07,15.949999809265137
2021-09-08,16.059999465942383
2021-09-09,16.3700008392334
2021-09-10,16.43000030517578
2021-09-13,16.139999389648438
2021-09-14,15.920000076293945
2021-09-15,16.200000762939453
2021-09-16,16.1299991607666
2021-09-17,16.020000457763672
2021-09-20,16.270000457763672
2021-09-21,15.920000076293945
2021-09-22,17.690000534057617
2021-09-23,19.989999771118164
2021-09-24,19.739999771118164
2021-09-27,21.049999237060547
2021-09-28,20.3700008392334
2021-09-29,19.09000015258789
2021-09-30,18.889999389648438
2021-10-01,18.81999969482422
2021-10-04,19.350000381469727
2021-10-05,19.510000228881836
2021-10-06,20.290000915527344
2021-10-07,21.510000228881836
2021-10-08,21.3799991607666
2021-10-11,20.6200008392334
2021-10-12,21.200000762939453
2021-10-13,20.389999389648438
2021-10-14,20.0
2021-10-15,20.8799991607666
2021-10-18,20.84000015258789
2021-10-19,21.360000610351562
2021-10-20,23.709999084472656
2021-10-21,24.09000015258789
2021-10-22,23.610000610351562
2021-10-25,24.649999618530273
2021-10-26,24.389999389648438
2021-10-27,24.020000457763672
2021-10-28,26.469999313354492
2021-10-29,26.399999618530273
2021-11-01,27.3799991607666
2021-11-02,30.43000030517578
2021-11-03,32.119998931884766
2021-11-04,30.59000015258789
2021-11-05,29.559999465942383
2021-11-08,30.969999313354492
2021-11-09,29.700000762939453
2021-11-10,29.219999313354492
2021-11-11,32.41999816894531
2021-11-12,33.779998779296875
2021-11-15,32.61000061035156
2021-11-16,35.34000015258789
2021-11-17,34.689998626708984
2021-11-18,35.54999923706055
2021-11-19,35.81999969482422
2021-11-22,35.040000915527344
2021-11-23,34.38999938964844
2021-11-24,35.52000045776367
2021-11-26,34.869998931884766
2021-11-29,35.720001220703125
2021-11-30,35.0
2021-12-01,33.04999923706055
2021-12-02,33.709999084472656
2021-12-03,29.649999618530273
2021-12-06,31.530000686645508
2021-12-07,33.16999816894531
2021-12-08,33.20000076293945
2021-12-09,31.100000381469727
2021-12-10,28.510000228881836
2021-12-13,26.479999542236328
2021-12-14,26.959999084472656
2021-12-15,26.510000228881836
2021-12-16,25.049999237060547
2021-12-17,25.90999984741211
2021-12-20,24.90999984741211
2021-12-21,24.850000381469727
2021-12-22,25.43000030517578
2021-12-23,26.68000030517578
2021-12-27,25.989999771118164
2021-12-28,26.6200008392334
2021-12-29,24.079999923706055
2021-12-30,26.280000686645508
2021-12-31,27.280000686645508
2022-01-03,27.15999984741211
2022-01-04,24.270000457763672
2022-01-05,21.34000015258789
2022-01-06,21.059999465942383
2022-01-07,19.780000686645508
2022-01-10,19.329999923706055
2022-01-11,20.229999542236328
2022-01-12,19.979999542236328
2022-01-13,18.700000762939453
2022-01-14,19.079999923706055
2022-01-18,17.3799991607666
2022-01-19,17.110000610351562
2022-01-20,16.709999084472656
2022-01-21,16.149999618530273
2022-01-24,15.989999771118164
2022-01-25,14.6899995803833
2022-01-26,14.65999984741211
2022-01-27,13.680000305175781
2022-01-28,14.829999923706055
2022-01-31,16.110000610351562
2022-02-01,16.670000076293945
2022-02-02,15.6899995803833
2022-02-03,14.869999885559082
2022-02-04,15.390000343322754
2022-02-07,15.390000343322754
2022-02-08,15.970000267028809
2022-02-09,16.6299991607666
2022-02-10,15.960000038146973
2022-02-11,15.010000228881836
2022-02-14,14.9399995803833
2022-02-15,15.859999656677246
2022-02-16,15.8100004196167
2022-02-17,14.609999656677246
2022-02-18,14.479999542236328
2022-02-22,13.760000228881836
2022-02-23,13.6899995803833
2022-02-24,15.350000381469727
2022-02-25,15.850000381469727
2022-02-28,16.65999984741211
2022-03-01,16.290000915527344
2022-03-02,16.440000534057617
2022-03-03,16.020000457763672
2022-03-04,13.359999656677246
2022-03-07,13.199999809265137
2022-03-08,14.5600004196167
2022-03-09,14.739999771118164
2022-03-10,14.260000228881836
2022-03-11,13.920000076293945
2022-03-14,12.670000076293945
2022-03-15,12.920000076293945
2022-03-16,13.930000305175781
2022-03-17,14.520000457763672
2022-03-18,15.470000267028809
2022-03-21,15.279999732971191
2022-03-22,15.15999984741211
2022-03-23,14.25
2022-03-24,14.479999542236328
2022-03-25,14.149999618530273
2022-03-28,13.770000457763672
2022-03-29,14.649999618530273
2022-03-30,14.710000038146973
2022-03-31,14.270000457763672
2022-04-01,14.739999771118164
2022-04-04,14.699999809265137
2022-04-05,13.75
2022-04-06,12.9399995803833
2022-04-07,12.420000076293945
2022-04-08,12.0
2022-04-11,11.600000381469727
2022-04-12,11.390000343322754
2022-04-13,11.710000038146973
2022-04-14,11.180000305175781
2022-04-18,10.90999984741211
2022-04-19,11.15999984741211
2022-04-20,10.779999732971191
2022-04-21,9.960000038146973
2022-04-22,9.819999694824219
2022-04-25,9.920000076293945
2022-04-26,9.149999618530273
2022-04-27,9.220000267028809
2022-04-28,9.460000038146973
2022-04-29,9.039999961853027
2022-05-02,8.930000305175781
2022-05-03,10.680000305175781
2022-05-04,11.020000457763672
2022-05-05,10.390000343322754
2022-05-06,10.34000015258789
2022-05-09,9.020000457763672
2022-05-10,7.96999979019165
2022-05-11,7.510000228881836
2022-05-12,8.229999542236328
2022-05-13,8.779999732971191
2022-05-16,8.220000267028809
2022-05-17,9.050000190734863
2022-05-18,9.180000305175781
2022-05-19,9.739999771118164
2022-05-20,9.3100004196167
2022-05-23,9.229999542236328
2022-05-24,9.460000038146973
2022-05-25,9.920000076293945
2022-05-26,10.850000381469727
2022-05-27,12.279999732971191
2022-05-31,12.029999732971191
2022-06-01,12.100000381469727
2022-06-02,12.890000343322754
2022-06-03,12.75
2022-06-06,13.40999984741211
2022-06-07,13.369999885559082
2022-06-08,13.489999771118164
2022-06-09,12.520000457763672
2022-06-10,11.649999618530273
2022-06-13,11.3100004196167
2022-06-14,10.710000038146973
2022-06-15,11.039999961853027
2022-06-16,10.779999732971191
2022-06-17,11.119999885559082
2022-06-21,11.149999618530273
2022-06-22,11.069999694824219
2022-06-23,10.899999618530273
2022-06-24,10.399999618530273
2022-06-27,10.279999732971191
2022-06-28,9.710000038146973
2022-06-29,8.890000343322754
2022-06-30,8.90999984741211
2022-07-01,8.720000267028809
2022-07-05,8.680000305175781
2022-07-06,8.680000305175781
2022-07-07,9.289999961853027
2022-07-08,9.300000190734863
2022-07-11,8.579999923706055
2022-07-12,8.800000190734863
2022-07-13,9.260000228881836
2022-07-14,9.609999656677246
2022-07-15,9.930000305175781
2022-07-18,10.40999984741211
2022-07-19,11.170000076293945
2022-07-20,11.510000228881836
2022-07-21,11.34000015258789
2022-07-22,10.779999732971191
2022-07-25,10.670000076293945
2022-07-26,10.180000305175781
2022-07-27,10.979999542236328
2022-07-28,11.859999656677246
2022-07-29,13.319999694824219
2022-08-01,13.5
2022-08-02,13.329999923706055
2022-08-03,13.510000228881836
2022-08-04,13.880000114440918
2022-08-05,14.40999984741211
2022-08-08,13.699999809265137
2022-08-09,14.40999984741211
2022-08-10,16.149999618530273
2022-08-11,21.1299991607666
2022-08-12,22.75
2022-08-15,24.829999923706055
2022-08-16,24.959999084472656
2022-08-17,21.40999984741211
2022-08-18,20.010000228881836
2022-08-19,19.059999465942383
2022-08-22,20.729999542236328
2022-08-23,21.329999923706055
2022-08-24,24.610000610351562
2022-08-25,24.190000534057617
2022-08-26,22.510000228881836
2022-08-29,22.43000030517578
2022-08-30,23.290000915527344
2022-08-31,22.1200008392334
2022-09-01,19.920000076293945
2022-09-02,19.43000030517578
2022-09-06,18.959999084472656
2022-09-07,20.079999923706055
2022-09-08,19.420000076293945
2022-09-09,21.059999465942383
2022-09-12,22.260000228881836
2022-09-13,21.719999313354492
2022-09-14,23.799999237060547
2022-09-15,24.479999542236328
2022-09-16,21.739999771118164
2022-09-19,22.790000915527344
2022-09-20,22.219999313354492
2022-09-21,21.8799991607666
2022-09-22,19.790000915527344
2022-09-23,18.520000457763672
2022-09-26,17.690000534057617
2022-09-27,18.170000076293945
2022-09-28,18.950000762939453
2022-09-29,17.489999771118164
2022-09-30,18.334999084472656
2022-10-03,18.979999542236328
2022-10-04,20.420000076293945
2022-10-05,19.860000610351562
2022-10-06,19.68000030517578
2022-10-07,18.93000030517578
2022-10-10,18.399999618530273
2022-10-11,18.229999542236328
2022-10-12,17.329999923706055
2022-10-13,17.559999465942383
2022-10-14,16.440000534057617
2022-10-17,17.350000381469727
2022-10-18,16.969999313354492
2022-10-19,16.329999923706055
2022-10-20,15.90999984741211
2022-10-21,16.479999542236328
2022-10-24,15.819999694824219
2022-10-25,17.520000457763672
2022-10-26,17.8799991607666
2022-10-27,18.100000381469727
2022-10-28,18.5
2022-10-31,18.8700008392334
2022-11-01,17.989999771118164
2022-11-02,10.529999732971191
2022-11-03,10.739999771118164
2022-11-04,10.739999771118164
2022-11-07,11.850000381469727
2022-11-08,12.300000190734863
2022-11-09,11.880000114440918
2022-11-10,12.9399995803833
2022-11-11,13.609999656677246
2022-11-14,13.960000038146973
2022-11-15,14.84000015258789
2022-11-16,13.680000305175781
2022-11-17,13.199999809265137
2022-11-18,12.899999618530273
2022-11-21,12.25
2022-11-22,11.899999618530273
2022-11-23,12.449999809265137
2022-11-25,12.640000343322754
2022-11-28,11.800000190734863
2022-11-29,12.25
2022-11-30,13.050000190734863
2022-12-01,12.279999732971191
2022-12-02,12.949999809265137
2022-12-05,12.229999542236328
2022-12-06,11.729999542236328
2022-12-07,11.899999618530273
2022-12-08,12.0
2022-12-09,11.619999885559082
2022-12-12,11.59000015258789
2022-12-13,11.399999618530273
2022-12-14,11.350000381469727
2022-12-15,10.859999656677246
2022-12-16,11.1899995803833
2022-12-19,10.75
2022-12-20,11.180000305175781
2022-12-21,11.140000343322754
2022-12-22,10.800000190734863
2022-12-23,10.960000038146973
2022-12-27,10.800000190734863
2022-12-28,10.960000038146973
2022-12-29,12.609999656677246
2022-12-30,12.4399995803833
2023-01-03,12.119999885559082
2023-01-04,7.150000095367432
2023-01-05,7.539999961853027
2023-01-06,8.050000190734863
2023-01-09,8.319999694824219
2023-01-10,8.550000190734863
2023-01-11,8.619999885559082
2023-01-12,8.529999732971191
2023-01-13,8.25
2023-01-17,8.300000190734863
2023-01-18,8.069999694824219
2023-01-19,7.730000019073486
2023-01-20,7.960000038146973
2023-01-23,8.220000267028809
2023-01-24,7.989999771118164
2023-01-25,7.96999979019165
2023-01-26,7.679999828338623
2023-01-27,8.140000343322754
2023-01-30,7.610000133514404
2023-01-31,7.940000057220459
2023-02-01,8.199999809265137
2023-02-02,8.779999732971191
2023-02-03,9.09000015258789
2023-02-06,8.970000267028809
2023-02-07,8.869999885559082
2023-02-08,8.569999694824219
2023-02-09,8.609999656677246
2023-02-10,8.270000457763672
2023-02-13,8.289999961853027
2023-02-14,8.449999809265137
2023-02-15,9.109999656677246
2023-02-16,8.770000457763672
2023-02-17,8.6899995803833
2023-02-21,7.96999979019165
2023-02-22,8.279999732971191
2023-02-23,9.270000457763672
2023-02-24,8.859999656677246
2023-02-27,8.579999923706055
2023-02-28,9.220000267028809
2023-03-01,8.869999885559082
2023-03-02,8.789999961853027
2023-03-03,9.720000267028809
2023-03-06,9.869999885559082
2023-03-07,9.989999771118164
2023-03-08,9.90999984741211
2023-03-09,9.520000457763672
2023-03-10,9.5600004196167
2023-03-13,10.869999885559082
2023-03-14,10.989999771118164
2023-03-15,10.25
2023-03-16,10.869999885559082
2023-03-17,11.229999542236328
2023-03-20,10.850000381469727
2023-03-21,11.569999694824219
2023-03-22,11.010000228881836
2023-03-23,11.5
2023-03-24,11.239999771118164
2023-03-27,11.65999984741211
2023-03-28,11.239999771118164
2023-03-29,13.649999618530273
2023-03-30,14.199999809265137
2023-03-31,14.90999984741211
2023-04-03,14.3100004196167
2023-04-04,14.25
2023-04-05,12.890000343322754
2023-04-06,12.3100004196167
2023-04-10,13.130000114440918
2023-04-11,13.84000015258789
2023-04-12,14.039999961853027
2023-04-13,13.930000305175781
2023-04-14,13.680000305175781
2023-04-17,13.569999694824219
2023-04-18,13.3100004196167
2023-04-19,12.59000015258789
2023-04-20,12.640000343322754
2023-04-21,12.59000015258789
2023-04-24,13.244999885559082
2023-04-25,12.670000076293945
2023-04-26,12.5
2023-04-27,10.539999961853027
2023-04-28,10.819999694824219
2023-05-01,10.930000305175781
2023-05-02,11.0
2023-05-03,11.520000457763672
2023-05-04,11.770000457763672
2023-05-05,12.640000343322754
2023-05-08,13.329999923706055
2023-05-09,13.109999656677246
2023-05-10,13.020000457763672
2023-05-11,12.729999542236328
2023-05-12,12.5600004196167
2023-05-15,12.779999732971191
2023-05-16,12.380000114440918
2023-05-17,12.5600004196167
2023-05-18,12.079999923706055
2023-05-19,11.670000076293945
2023-05-22,12.09000015258789
2023-05-23,12.130000114440918
2023-05-24,11.989999771118164
2023-05-25,12.300000190734863
2023-05-26,12.130000114440918
2023-05-30,13.25
2023-05-31,13.270000457763672
2023-06-01,14.479999542236328
2023-06-02,14.270000457763672
2023-06-05,13.109999656677246
2023-06-06,13.720000267028809
2023-06-07,13.609999656677246
2023-06-08,14.140000343322754
2023-06-09,13.729999542236328
2023-06-12,13.4399995803833
2023-06-13,14.119999885559082
2023-06-14,13.569999694824219
2023-06-15,13.630000114440918
2023-06-16,15.119999885559082
2023-06-20,14.680000305175781
2023-06-21,14.420000076293945
2023-06-22,13.630000114440918
2023-06-23,13.789999961853027
2023-06-26,13.119999885559082
2023-06-27,16.43000030517578
2023-06-28,17.190000534057617
2023-06-29,17.920000076293945
2023-06-30,18.040000915527344
2023-07-03,18.81999969482422
2023-07-05,19.260000228881836
2023-07-06,18.6299991607666
2023-07-07,18.739999771118164
2023-07-10,19.799999237060547
2023-07-11,20.030000686645508
2023-07-12,20.040000915527344
2023-07-13,20.770000457763672
2023-07-14,20.549999237060547
2023-07-17,21.40999984741211
2023-07-18,22.209999084472656
2023-07-19,21.260000228881836
2023-07-20,21.06999969482422
2023-07-21,19.479999542236328
2023-07-24,18.920000076293945
2023-07-25,19.020000457763672
2023-07-26,19.600000381469727
2023-07-27,18.639999389648438
2023-07-28,19.829999923706055
2023-07-31,21.520000457763672
2023-08-01,21.260000228881836
2023-08-02,19.1200008392334
2023-08-03,17.81999969482422
2023-08-04,17.829999923706055
2023-08-07,17.59000015258789
2023-08-08,17.75
2023-08-09,17.520000457763672
2023-08-10,16.530000686645508
2023-08-11,16.110000610351562
2023-08-14,15.920000076293945
2023-08-15,15.520000457763672
2023-08-16,15.039999961853027
2023-08-17,13.890000343322754
2023-08-18,14.050000190734863
2023-08-21,13.890000343322754
2023-08-22,13.529999732971191
2023-08-23,13.890000343322754
2023-08-24,13.140000343322754
2023-08-25,13.930000305175781
2023-08-28,14.0
2023-08-29,14.140000343322754
2023-08-30,13.920000076293945
2023-08-31,13.779999732971191
2023-09-01,14.100000381469727
2023-09-05,14.100000381469727
2023-09-06,14.050000190734863
2023-09-07,14.109999656677246
2023-09-08,14.670000076293945
2023-09-11,14.979999542236328
2023-09-12,14.699999809265137
2023-09-13,14.5
2023-09-14,15.0
2023-09-15,14.65999984741211
2023-09-18,13.369999885559082
2023-09-19,13.170000076293945
2023-09-20,12.460000038146973
2023-09-21,12.3100004196167
2023-09-22,11.829999923706055
2023-09-25,11.800000190734863
2023-09-26,11.729999542236328
2023-09-27,12.420000076293945
2023-09-28,12.710000038146973
2023-09-29,12.550000190734863
2023-10-02,11.8100004196167
2023-10-03,10.300000190734863
2023-10-04,10.260000228881836
2023-10-05,9.970000267028809
2023-10-06,10.329999923706055
2023-10-09,10.270000457763672
2023-10-10,10.880000114440918
2023-10-11,11.1899995803833
2023-10-12,10.40999984741211
2023-10-13,10.180000305175781
2023-10-16,10.6899995803833
2023-10-17,10.90999984741211
2023-10-18,10.399999618530273
2023-10-19,10.210000038146973
2023-10-20,9.880000114440918
2023-10-23,9.649999618530273
2023-10-24,10.09000015258789
2023-10-25,9.1899995803833
2023-10-26,8.989999771118164
2023-10-27,8.770000457763672
2023-10-30,8.699999809265137
2023-10-31,8.90999984741211
2023-11-01,9.050000190734863
2023-11-02,10.229999542236328
2023-11-03,10.59000015258789
2023-11-06,10.1899995803833
2023-11-07,10.239999771118164
2023-11-08,11.75
2023-11-09,10.710000038146973
2023-11-10,10.4399995803833
2023-11-13,10.399999618530273
2023-11-14,11.220000267028809
2023-11-15,11.609999656677246
2023-11-16,11.369999885559082
2023-11-17,11.600000381469727
2023-11-20,11.619999885559082
2023-11-21,11.010000228881836
2023-11-22,10.949999809265137
2023-11-24,11.029999732971191
2023-11-27,10.989999771118164
2023-11-28,10.920000076293945
2023-11-29,11.149999618530273
2023-11-30,11.069999694824219
2023-12-01,12.390000343322754
2023-12-04,12.449999809265137
2023-12-05,11.619999885559082
2023-12-06,11.460000038146973
2023-12-07,11.279999732971191
2023-12-08,11.760000228881836
2023-12-11,11.970000267028809
2023-12-12,11.800000190734863
2023-12-13,12.75
2023-12-14,14.020000457763672
2023-12-15,14.5600004196167
2023-12-18,14.100000381469727
2023-12-19,14.3100004196167
2023-12-20,13.489999771118164
2023-12-21,13.850000381469727
2023-12-22,13.430000305175781
2023-12-26,13.15999984741211
2023-12-27,12.9399995803833
2023-12-28,12.899999618530273
2023-12-29,12.520000457763672
2024-01-02,12.220000267028809
2024-01-03,11.720000267028809
2024-01-04,11.899999618530273
2024-01-05,12.1899995803833
2024-01-08,13.020000457763672
2024-01-09,12.329999923706055
2024-01-10,11.550000190734863
2024-01-11,11.380000114440918
2024-01-12,10.960000038146973
2024-01-16,10.470000267028809
2024-01-17,10.0
2024-01-18,9.600000381469727
2024-01-19,9.600000381469727
2024-01-22,9.960000038146973
2024-01-23,9.880000114440918
2024-01-24,9.699999809265137
2024-01-25,9.960000038146973
2024-01-26,9.65999984741211
2024-01-29,10.010000228881836
2024-01-30,9.770000457763672
2024-01-31,9.3100004196167
2024-02-01,9.420000076293945
2024-02-02,9.65999984741211
2024-02-05,9.140000343322754
2024-02-06,9.84000015258789
2024-02-07,9.720000267028809
2024-02-08,10.699999809265137
2024-02-09,11.850000381469727
2024-02-12,12.050000190734863
2024-02-13,11.149999618530273
2024-02-14,11.729999542236328
2024-02-15,11.699999809265137
2024-02-16,12.239999771118164
2024-02-20,11.779999732971191
2024-02-21,10.729999542236328
2024-02-22,9.720000267028809
2024-02-23,9.550000190734863
2024-02-26,9.710000038146973
2024-02-27,10.09000015258789
2024-02-28,9.460000038146973
2024-02-29,9.75
2024-03-01,9.739999771118164
2024-03-04,9.680000305175781
2024-03-05,9.359999656677246
2024-03-06,9.359999656677246
2024-03-07,9.300000190734863
2024-03-08,9.09000015258789
2024-03-11,9.0
2024-03-12,9.020000457763672
2024-03-13,7.929999828338623
2024-03-14,7.760000228881836
2024-03-15,7.840000152587891
2024-03-18,7.329999923706055
2024-03-19,7.804999828338623
2024-03-20,8.40999984741211
2024-03-21,8.680000305175781
2024-03-22,8.220000267028809
2024-03-25,7.849999904632568
2024-03-26,7.630000114440918
2024-03-27,8.029999732971191
2024-03-28,8.010000228881836
2024-04-01,7.909999847412109
2024-04-02,7.599999904632568
2024-04-03,7.610000133514404
2024-04-04,7.730000019073486
2024-04-05,7.550000190734863
2024-04-08,7.389999866485596
2024-04-09,7.690000057220459
2024-04-10,7.139999866485596
2024-04-11,7.340000152587891
2024-04-12,7.309999942779541
2024-04-15,6.699999809265137
2024-04-16,6.889999866485596
2024-04-17,6.630000114440918
2024-04-18,6.010000228881836
2024-04-19,6.260000228881836
2024-04-22,5.980000019073486
2024-04-23,6.03000020980835
2024-04-24,6.019999980926514
2024-04-25,5.840000152587891
2024-04-26,6.460000038146973
2024-04-29,6.489999771118164
2024-04-30,6.260000228881836
2024-05-01,6.510000228881836
2024-05-02,9.470000267028809
2024-05-03,10.09000015258789
2024-05-06,9.779999732971191
2024-05-07,9.0
2024-05-08,9.079999923706055
2024-05-09,9.140000343322754
2024-05-10,8.510000228881836
2024-05-13,8.779999732971191
2024-05-14,9.779999732971191
2024-05-15,9.34000015258789
2024-05-16,9.1899995803833
2024-05-17,10.039999961853027
2024-05-20,10.079999923706055
2024-05-21,10.359999656677246
2024-05-22,10.579999923706055
2024-05-23,9.609999656677246
2024-05-24,10.8100004196167
2024-05-28,10.779999732971191
2024-05-29,10.3100004196167
2024-05-30,11.180000305175781
2024-05-31,10.619999885559082
2024-06-03,10.649999618530273
2024-06-04,10.229999542236328
2024-06-05,10.850000381469727
2024-06-06,10.770000457763672
2024-06-07,10.479999542236328
2024-06-10,11.390000343322754
2024-06-11,12.359999656677246
2024-06-12,13.220000267028809
2024-06-13,12.890000343322754
2024-06-14,12.199999809265137
2024-06-17,12.210000038146973
2024-06-18,12.460000038146973
2024-06-20,11.930000305175781
2024-06-21,12.0
2024-06-24,12.039999961853027
2024-06-25,16.260000228881836
2024-06-26,15.029999732971191
2024-06-27,15.6899995803833
2024-06-28,15.460000038146973
2024-07-01,15.100000381469727
2024-07-02,14.1899995803833
2024-07-03,15.279999732971191
2024-07-05,16.0
2024-07-08,16.649999618530273
2024-07-09,17.219999313354492
2024-07-10,17.5
2024-07-11,17.760000228881836
2024-07-12,18.1200008392334
2024-07-15,18.309999465942383
2024-07-16,18.260000228881836
2024-07-17,17.3700008392334
2024-07-18,16.049999237060547
2024-07-19,15.579999923706055
2024-07-22,15.25
2024-07-23,16.200000762939453
2024-07-24,15.119999885559082
2024-07-25,14.550000190734863
2024-07-26,14.640000343322754
2024-07-29,14.329999923706055
2024-07-30,14.100000381469727
2024-07-31,14.40999984741211
2024-08-01,11.649999618530273
2024-08-02,11.970000267028809
2024-08-05,11.390000343322754
2024-08-06,10.630000114440918
2024-08-07,10.869999885559082
2024-08-08,11.920000076293945
2024-08-09,10.5649995803833
2024-08-12,9.949999809265137
2024-08-13,10.630000114440918
2024-08-14,10.1899995803833
2024-08-15,10.65999984741211
2024-08-16,9.8100004196167
2024-08-19,10.130000114440918
2024-08-20,10.109999656677246
2024-08-21,10.5
2024-08-22,10.229999542236328
2024-08-23,10.569999694824219
2024-08-26,10.430000305175781
2024-08-27,10.1899995803833
2024-08-28,9.8100004196167
2024-08-29,9.670000076293945
2024-08-30,9.520000457763672
2024-09-03,8.625
2024-09-04,8.529999732971191
2024-09-05,8.149999618530273
2024-09-06,7.949999809265137
2024-09-09,7.605000019073486
2024-09-10,8.270000457763672
2024-09-11,8.949999809265137
2024-09-12,9.34000015258789
2024-09-13,9.699999809265137
2024-09-16,9.770000457763672
2024-09-17,9.25
2024-09-18,8.489999771118164
2024-09-19,8.4399995803833
2024-09-20,8.449999809265137
2024-09-23,8.4399995803833
2024-09-24,8.90999984741211
2024-09-25,9.069999694824219
2024-09-26,9.329999923706055
2024-09-27,9.545000076293945
2024-09-30,9.34000015258789
2024-10-01,8.579999923706055
2024-10-02,10.300000190734863
2024-10-03,10.649999618530273
2024-10-04,11.880000114440918
2024-10-07,12.109999656677246
2024-10-08,11.8149995803833
