Date,ESRT
2013-10-02,10.303468704223633
2013-10-03,10.382122039794922
2013-10-04,10.342796325683594
2013-10-07,10.452909469604492
2013-10-08,10.44504165649414
2013-10-09,10.437180519104004
2013-10-10,10.523696899414062
2013-10-11,10.696731567382812
2013-10-14,10.720328330993652
2013-10-15,10.759655952453613
2013-10-16,10.751789093017578
2013-10-17,10.932690620422363
2013-10-18,10.972015380859375
2013-10-21,10.964152336120605
2013-10-22,10.86190128326416
2013-10-23,11.011340141296387
2013-10-24,11.082131385803223
2013-10-25,11.443929672241211
2013-10-28,11.32595157623291
2013-10-29,11.145049095153809
2013-10-30,10.964152336120605
2013-10-31,11.12932014465332
2013-11-01,11.019206047058105
2013-11-04,11.089996337890625
2013-11-05,10.979880332946777
2013-11-06,11.011340141296387
2013-11-07,10.798979759216309
2013-11-08,10.625945091247559
2013-11-11,10.625945091247559
2013-11-12,10.736058235168457
2013-11-13,11.042802810668945
2013-11-14,11.192239761352539
2013-11-15,11.168646812438965
2013-11-18,11.019206047058105
2013-11-19,10.964152336120605
2013-11-20,11.019206047058105
2013-11-21,11.058530807495117
2013-11-22,10.909092903137207
2013-11-25,10.995609283447266
2013-11-26,11.074263572692871
2013-11-27,11.34954833984375
2013-11-29,11.365279197692871
2013-12-02,11.231568336486816
2013-12-03,11.019206047058105
2013-12-04,11.373143196105957
2013-12-05,11.39674186706543
2013-12-06,11.318087577819824
2013-12-09,11.483256340026855
2013-12-10,11.373143196105957
2013-12-11,11.050668716430664
2013-12-12,11.15350341796875
2013-12-13,11.367076873779297
2013-12-16,11.462002754211426
2013-12-17,11.533193588256836
2013-12-18,11.84960651397705
2013-12-19,11.825881004333496
2013-12-20,12.300492286682129
2013-12-23,12.173928260803223
2013-12-24,12.14228630065918
2013-12-26,12.118553161621094
2013-12-27,12.039454460144043
2013-12-30,12.086915969848633
2013-12-31,12.102736473083496
2014-01-02,11.810057640075684
2014-01-03,11.754682540893555
2014-01-06,11.865427017211914
2014-01-07,11.92870807647705
2014-01-08,11.984082221984863
2014-01-09,11.944530487060547
2014-01-10,12.03154182434082
2014-01-13,11.825881004333496
2014-01-14,11.794234275817871
2014-01-15,11.865427017211914
2014-01-16,11.865427017211914
2014-01-17,11.762592315673828
2014-01-21,11.84960651397705
2014-01-22,11.754682540893555
2014-01-23,11.667672157287598
2014-01-24,11.612297058105469
2014-01-27,11.541105270385742
2014-01-28,11.588567733764648
2014-01-29,11.438273429870605
2014-01-30,11.572749137878418
2014-01-31,11.596478462219238
2014-02-03,11.343350410461426
2014-02-04,11.351256370544434
2014-02-05,11.224695205688477
2014-02-06,11.446185111999512
2014-02-07,11.588567733764648
2014-02-10,11.509467124938965
2014-02-11,11.588567733764648
2014-02-12,11.580655097961426
2014-02-13,11.525287628173828
2014-02-14,11.604390144348145
2014-02-18,11.754682540893555
2014-02-19,11.825881004333496
2014-02-20,11.810057640075684
2014-02-21,11.833786010742188
2014-02-24,11.825881004333496
2014-02-25,11.873337745666504
2014-02-26,11.889159202575684
2014-02-27,11.976173400878906
2014-02-28,12.118553161621094
2014-03-03,11.944530487060547
2014-03-04,12.14228630065918
2014-03-05,12.094825744628906
2014-03-06,11.936617851257324
2014-03-07,11.817967414855957
2014-03-10,11.810057640075684
2014-03-11,11.825881004333496
2014-03-12,11.782120704650879
2014-03-13,11.805988311767578
2014-03-14,11.782120704650879
2014-03-17,11.86963176727295
2014-03-18,11.917365074157715
2014-03-19,11.837807655334473
2014-03-20,11.782120704650879
2014-03-21,12.012834548950195
2014-03-24,11.981010437011719
2014-03-25,11.957144737243652
2014-03-26,11.813943862915039
2014-03-27,11.933276176452637
2014-03-28,11.96509838104248
2014-03-31,12.020784378051758
2014-04-01,12.195808410644531
2014-04-02,12.195808410644531
2014-04-03,12.060565948486328
2014-04-04,11.988965034484863
2014-04-07,11.996918678283691
2014-04-08,11.86963176727295
2014-04-09,11.885541915893555
2014-04-10,11.853720664978027
2014-04-11,11.853720664978027
2014-04-14,11.79007625579834
2014-04-15,11.805988311767578
2014-04-16,11.996918678283691
2014-04-17,12.036698341369629
2014-04-21,12.13216495513916
2014-04-22,12.283318519592285
2014-04-23,12.24354076385498
2014-04-24,12.195808410644531
2014-04-25,12.092388153076172
2014-04-28,12.195808410644531
2014-04-29,12.13216495513916
2014-04-30,12.171941757202148
2014-05-01,12.211718559265137
2014-05-02,12.386741638183594
2014-05-05,12.195808410644531
2014-05-06,12.235588073730469
2014-05-07,12.585627555847168
2014-05-08,12.864070892333984
2014-05-09,13.078868865966797
2014-05-12,13.325492858886719
2014-05-13,13.373224258422852
2014-05-14,13.556200981140137
2014-05-15,13.389132499694824
2014-05-16,13.476649284362793
2014-05-19,13.452781677246094
2014-05-20,13.36526870727539
2014-05-21,13.198202133178711
2014-05-22,13.198202133178711
2014-05-23,13.222070693969727
2014-05-27,13.206158638000488
2014-05-28,13.24593734741211
2014-05-29,13.11864948272705
2014-05-30,13.039090156555176
2014-06-02,13.126604080200195
2014-06-03,13.405044555664062
2014-06-04,13.333447456359863
2014-06-05,13.667579650878906
2014-06-06,13.659623146057129
2014-06-09,13.58802318572998
2014-06-10,13.373224258422852
2014-06-11,13.225302696228027
2014-06-12,13.097363471984863
2014-06-13,13.337244033813477
2014-06-16,13.217304229736328
2014-06-17,13.089366912841797
2014-06-18,13.161332130432129
2014-06-19,13.321253776550293
2014-06-20,13.38521671295166
2014-06-23,13.40920639038086
2014-06-24,13.38521671295166
2014-06-25,13.217304229736328
2014-06-26,13.193317413330078
2014-06-27,13.29726505279541
2014-06-30,13.193317413330078
2014-07-01,13.305253982543945
2014-07-02,13.313253402709961
2014-07-03,13.233293533325195
2014-07-07,13.305253982543945
2014-07-08,13.38521671295166
2014-07-09,13.321253776550293
2014-07-10,13.201313018798828
2014-07-11,13.129345893859863
2014-07-14,13.201313018798828
2014-07-15,13.201313018798828
2014-07-16,13.201313018798828
2014-07-17,13.073378562927246
2014-07-18,13.121352195739746
2014-07-21,13.033395767211914
2014-07-22,13.153334617614746
2014-07-23,13.233293533325195
2014-07-24,13.185318946838379
2014-07-25,13.113357543945312
2014-07-28,13.153334617614746
2014-07-29,13.113357543945312
2014-07-30,13.049386978149414
2014-07-31,12.985421180725098
2014-08-01,13.033395767211914
2014-08-04,13.169327735900879
2014-08-05,13.033395767211914
2014-08-06,12.697566032409668
2014-08-07,12.857487678527832
2014-08-08,12.849493026733398
2014-08-11,13.025399208068848
2014-08-12,12.913454055786133
2014-08-13,13.05738639831543
2014-08-14,13.121352195739746
2014-08-15,13.185318946838379
2014-08-18,13.185318946838379
2014-08-19,13.145339965820312
2014-08-20,13.289267539978027
2014-08-21,13.313253402709961
2014-08-22,13.169327735900879
2014-08-25,13.217304229736328
2014-08-26,13.225302696228027
2014-08-27,13.145339965820312
2014-08-28,13.073378562927246
2014-08-29,13.145339965820312
2014-09-02,13.161332130432129
2014-09-03,13.04139518737793
2014-09-04,13.089366912841797
2014-09-05,13.073378562927246
2014-09-08,13.201313018798828
2014-09-09,13.073378562927246
2014-09-10,12.905462265014648
2014-09-11,12.965744972229004
2014-09-12,12.636178016662598
2014-09-15,12.515604019165039
2014-09-16,12.475415229797363
2014-09-17,12.531682968139648
2014-09-18,12.54775619506836
2014-09-19,12.595987319946289
2014-09-22,12.250340461730957
2014-09-23,12.177997589111328
2014-09-24,12.210149765014648
2014-09-25,12.089573860168457
2014-09-26,12.210149765014648
2014-09-29,12.113690376281738
2014-09-30,12.07349967956543
2014-10-01,11.985078811645508
2014-10-02,11.993117332458496
2014-10-03,12.009197235107422
2014-10-06,12.065462112426758
2014-10-07,11.969001770019531
2014-10-08,12.033308029174805
2014-10-09,11.969001770019531
2014-10-10,11.97704029083252
2014-10-13,12.001154899597168
2014-10-14,12.16995906829834
2014-10-15,12.097614288330078
2014-10-16,12.105653762817383
2014-10-17,12.186036109924316
2014-10-20,12.386990547180176
2014-10-21,12.628140449523926
2014-10-22,12.676371574401855
2014-10-23,12.708521842956543
2014-10-24,12.644217491149902
2014-10-27,12.668331146240234
2014-10-28,12.78890609741211
2014-10-29,12.796947479248047
2014-10-30,12.78890609741211
2014-10-31,12.82909870147705
2014-11-03,12.901443481445312
2014-11-04,12.821056365966797
2014-11-05,12.893404006958008
2014-11-06,12.813021659851074
2014-11-07,12.740677833557129
2014-11-10,12.877328872680664
2014-11-11,12.853208541870117
2014-11-12,12.82909870147705
2014-11-13,12.869291305541992
2014-11-14,12.893404006958008
2014-11-17,13.005939483642578
2014-11-18,13.062210083007812
2014-11-19,13.038095474243164
2014-11-20,13.126514434814453
2014-11-21,13.28728199005127
2014-11-24,13.335509300231934
2014-11-25,13.343548774719238
2014-11-26,13.512350082397461
2014-11-28,13.472161293029785
2014-12-01,13.423932075500488
2014-12-02,13.504314422607422
2014-12-03,13.520389556884766
2014-12-04,13.520389556884766
2014-12-05,13.57666015625
2014-12-08,13.673118591308594
2014-12-09,13.73742389678955
2014-12-10,13.978570938110352
2014-12-11,13.885680198669434
2014-12-12,13.958379745483398
2014-12-15,13.845293045043945
2014-12-16,13.893755912780762
2014-12-17,14.305719375610352
2014-12-18,14.208786964416504
2014-12-19,14.257254600524902
2014-12-22,14.233019828796387
2014-12-23,14.257254600524902
2014-12-24,14.273415565490723
2014-12-26,14.386499404907227
2014-12-29,14.378422737121582
2014-12-30,14.443042755126953
2014-12-31,14.20071029663086
2015-01-02,14.539978981018066
2015-01-05,14.49958324432373
2015-01-06,14.49958324432373
2015-01-07,14.725763320922852
2015-01-08,14.636913299560547
2015-01-09,14.701533317565918
2015-01-12,14.564208984375
2015-01-13,14.531899452209473
2015-01-14,14.556134223937988
2015-01-15,14.507662773132324
2015-01-16,14.539978981018066
2015-01-20,14.459199905395508
2015-01-21,14.507662773132324
2015-01-22,14.68537712097168
2015-01-23,14.806543350219727
2015-01-26,15.040800094604492
2015-01-27,14.943863868713379
2015-01-28,14.798465728759766
2015-01-29,14.83077621459961
2015-01-30,14.701533317565918
2015-02-02,14.475356101989746
2015-02-03,14.709607124328613
2015-02-04,14.66114330291748
2015-02-05,15.040800094604492
2015-02-06,14.636913299560547
2015-02-09,14.588444709777832
2015-02-10,14.434968948364258
2015-02-11,14.451120376586914
2015-02-12,14.741923332214355
2015-02-13,14.564208984375
2015-02-17,14.628830909729004
2015-02-18,14.669221878051758
2015-02-19,14.741923332214355
2015-02-20,14.531899452209473
2015-02-23,14.531899452209473
2015-02-24,14.418814659118652
2015-02-25,14.523823738098145
2015-02-26,14.386499404907227
2015-02-27,14.297643661499023
2015-03-02,14.32187557220459
2015-03-03,14.539978981018066
2015-03-04,14.370344161987305
2015-03-05,14.257254600524902
2015-03-06,14.063385963439941
2015-03-09,14.305719375610352
2015-03-10,14.249176025390625
2015-03-11,14.269469261169434
2015-03-12,14.618496894836426
2015-03-13,14.55356216430664
2015-03-16,14.691547393798828
2015-03-17,14.561683654785156
2015-03-18,14.935059547424316
2015-03-19,15.048694610595703
2015-03-20,15.38960075378418
2015-03-23,15.38960075378418
2015-03-24,15.349016189575195
2015-03-25,15.219149589538574
2015-03-26,15.243494987487793
2015-03-27,15.219149589538574
2015-03-30,15.349016189575195
2015-03-31,15.267843246459961
2015-04-01,15.097395896911621
2015-04-02,15.292200088500977
2015-04-06,15.300312995910645
2015-04-07,15.14609432220459
2015-04-08,15.316549301147461
2015-04-09,14.943171501159668
2015-04-10,15.089275360107422
2015-04-13,14.991874694824219
2015-04-14,14.991874694824219
2015-04-15,14.788952827453613
2015-04-16,14.772717475891113
2015-04-17,14.569791793823242
2015-04-20,14.602261543273926
2015-04-21,14.699662208557129
2015-04-22,14.707785606384277
2015-04-23,14.610380172729492
2015-04-24,14.813302040100098
2015-04-27,14.683431625366211
2015-04-28,14.577906608581543
2015-04-29,14.626614570617676
2015-04-30,14.610380172729492
2015-05-01,14.58602523803711
2015-05-04,14.577906608581543
2015-05-05,14.407456398010254
2015-05-06,14.350637435913086
2015-05-07,14.48050594329834
2015-05-08,14.602261543273926
2015-05-11,14.561683654785156
2015-05-12,14.618496894836426
2015-05-13,14.504861831665039
2015-05-14,14.691547393798828
2015-05-15,14.788952827453613
2015-05-18,14.699662208557129
2015-05-19,14.691547393798828
2015-05-20,14.715896606445312
2015-05-21,14.732132911682129
2015-05-22,14.772717475891113
2015-05-26,14.715896606445312
2015-05-27,14.910703659057617
2015-05-28,14.95939826965332
2015-05-29,14.675314903259277
2015-06-01,14.724014282226562
2015-06-02,14.63472843170166
2015-06-03,14.577906608581543
2015-06-04,14.512975692749023
2015-06-05,14.415575981140137
2015-06-08,14.456157684326172
2015-06-09,14.366873741149902
2015-06-10,14.439924240112305
2015-06-11,14.54187297821045
2015-06-12,14.574494361877441
2015-06-15,14.313509941101074
2015-06-16,14.305352210998535
2015-06-17,14.4358491897583
2015-06-18,14.78654670715332
2015-06-19,14.688680648803711
2015-06-22,14.517401695251465
2015-06-23,14.411380767822266
2015-06-24,14.134079933166504
2015-06-25,14.044363975524902
2015-06-26,14.036209106445312
2015-06-29,13.889404296875
2015-06-30,13.913874626159668
2015-07-01,14.00359058380127
2015-07-02,14.028055191040039
2015-07-06,13.987278938293457
2015-07-07,14.305352210998535
2015-07-08,14.297199249267578
2015-07-09,14.354289054870605
2015-07-10,14.4766263961792
2015-07-13,14.4766263961792
2015-07-14,14.386905670166016
2015-07-15,14.337979316711426
2015-07-16,14.484782218933105
2015-07-17,14.42768669128418
2015-07-20,14.39507007598877
2015-07-21,14.313509941101074
2015-07-22,14.419533729553223
2015-07-23,14.150395393371582
2015-07-24,14.174860000610352
2015-07-27,14.166703224182129
2015-07-28,14.256413459777832
2015-07-29,14.2156400680542
2015-07-30,14.32982063293457
2015-07-31,14.501093864440918
2015-08-03,14.550026893615723
2015-08-04,14.501093864440918
2015-08-05,14.378753662109375
2015-08-06,14.403220176696777
2015-08-07,14.346131324768066
2015-08-10,14.240102767944336
2015-08-11,14.337979316711426
2015-08-12,14.32982063293457
2015-08-13,14.378753662109375
2015-08-14,14.39507007598877
2015-08-17,14.492938041687012
2015-08-18,14.6071195602417
2015-08-19,14.582650184631348
2015-08-20,14.411380767822266
2015-08-21,14.174860000610352
2015-08-24,13.383742332458496
2015-08-25,13.041196823120117
2015-08-26,13.294028282165527
