Date,CBL
2021-11-02,22.072555541992188
2021-11-03,22.62436866760254
2021-11-04,22.808305740356445
2021-11-05,23.911935806274414
2021-11-08,23.588205337524414
2021-11-09,22.477218627929688
2021-11-10,22.29328155517578
2021-11-11,23.146753311157227
2021-11-12,23.102609634399414
2021-11-15,23.617633819580078
2021-11-16,23.60291862487793
2021-11-17,23.360118865966797
2021-11-18,22.543439865112305
2021-11-19,22.45514488220215
2021-11-22,22.705303192138672
2021-11-23,22.705303192138672
2021-11-24,23.242401123046875
2021-11-26,22.418359756469727
2021-11-29,22.808305740356445
2021-11-30,22.78623390197754
2021-12-01,22.896596908569336
2021-12-02,22.808305740356445
2021-12-03,22.58022689819336
2021-12-06,22.396286010742188
2021-12-07,22.021055221557617
2021-12-08,22.116701126098633
2021-12-09,21.844472885131836
2021-12-10,22.006338119506836
2021-12-13,21.079294204711914
2021-12-14,20.137531280517578
2021-12-15,20.417116165161133
2021-12-16,20.799705505371094
2021-12-17,20.292037963867188
2021-12-20,20.027164459228516
2021-12-21,21.10136604309082
2021-12-22,20.704055786132812
2021-12-23,21.108722686767578
2021-12-27,22.072555541992188
2021-12-28,22.182918548583984
2021-12-29,22.124059677124023
2021-12-30,22.182918548583984
2021-12-31,22.955455780029297
2022-01-03,22.087270736694336
2022-01-04,22.322711944580078
2022-01-05,22.15349006652832
2022-01-06,21.976909637451172
2022-01-07,21.16758155822754
2022-01-10,21.336803436279297
2022-01-11,22.109344482421875
2022-01-12,22.256492614746094
2022-01-13,22.22706413269043
2022-01-14,22.315351486206055
2022-01-18,22.197633743286133
2022-01-19,22.072555541992188
2022-01-20,21.741470336914062
2022-01-21,20.902711868286133
2022-01-24,20.608409881591797
2022-01-25,20.82913589477539
2022-01-26,20.292037963867188
2022-01-27,20.52012062072754
2022-01-28,21.388307571411133
2022-01-31,22.190277099609375
2022-02-01,21.56488800048828
2022-02-02,21.586957931518555
2022-02-03,21.248516082763672
2022-02-04,20.887996673583984
2022-02-07,20.895353317260742
2022-02-08,21.18964958190918
2022-02-09,21.366233825683594
2022-02-10,20.939498901367188
2022-02-11,20.225818634033203
2022-02-14,19.93887710571289
2022-02-15,20.372970581054688
2022-02-16,20.54219627380371
2022-02-17,20.52747917175293
2022-02-18,20.189029693603516
2022-02-22,20.15959930419922
2022-02-23,20.07866668701172
2022-02-24,20.17431640625
2022-02-25,20.946855545043945
2022-02-28,20.976287841796875
2022-03-01,19.703433990478516
2022-03-02,20.100740432739258
2022-03-03,20.968929290771484
2022-03-04,20.968929290771484
2022-03-07,19.92416000366211
2022-03-08,19.438562393188477
2022-03-09,19.99773406982422
2022-03-10,20.733488082885742
2022-03-11,20.652555465698242
2022-03-14,20.549551010131836
2022-03-15,20.409753799438477
2022-03-16,20.851211547851562
2022-03-17,20.968929290771484
2022-03-18,20.770275115966797
2022-03-21,20.976287841796875
2022-03-22,20.968929290771484
2022-03-23,21.094003677368164
2022-03-24,22.021055221557617
2022-03-25,23.102609634399414
2022-03-28,24.16944694519043
2022-03-29,24.12530517578125
2022-03-30,24.095874786376953
2022-03-31,24.19887924194336
2022-04-01,24.41960334777832
2022-04-04,24.154733657836914
2022-04-05,23.8677921295166
2022-04-06,23.691211700439453
2022-04-07,23.418983459472656
2022-04-08,23.62499237060547
2022-04-11,23.43369483947754
2022-04-12,23.617633819580078
2022-04-13,23.647064208984375
2022-04-14,23.52198600769043
2022-04-18,23.735353469848633
2022-04-19,23.934009552001953
2022-04-20,23.823646545410156
2022-04-21,22.96281623840332
2022-04-22,21.40302276611328
2022-04-25,21.277944564819336
2022-04-26,20.821779251098633
2022-04-27,20.67462921142578
2022-04-28,21.616392135620117
2022-04-29,21.56488800048828
2022-05-02,20.83649444580078
2022-05-03,21.197010040283203
2022-05-04,21.520740509033203
2022-05-05,21.108722686767578
2022-05-06,20.5789794921875
2022-05-09,17.96706199645996
2022-05-10,16.112966537475586
2022-05-11,16.14239501953125
2022-05-12,16.870790481567383
2022-05-13,18.754314422607422
2022-05-16,18.29815101623535
2022-05-17,20.07131004333496
2022-05-18,18.975040435791016
2022-05-19,19.1221923828125
2022-05-20,19.129549026489258
2022-05-23,19.57099723815918
2022-05-24,20.225818634033203
2022-05-25,19.75493812561035
2022-05-26,20.468616485595703
2022-05-27,20.92478370666504
2022-05-31,20.792348861694336
2022-06-01,21.248516082763672
2022-06-02,21.623746871948242
2022-06-03,21.770896911621094
2022-06-06,22.079912185668945
2022-06-07,21.520740509033203
2022-06-08,21.16022491455078
2022-06-09,20.68934440612793
2022-06-10,20.225818634033203
2022-06-13,17.768407821655273
2022-06-14,17.69483184814453
2022-06-15,18.769031524658203
2022-06-16,18.423233032226562
2022-06-17,19.497425079345703
2022-06-21,19.10011863708496
2022-06-22,19.03390121459961
2022-06-23,19.10747528076172
2022-06-24,18.57037925720215
2022-06-27,17.63597297668457
2022-06-28,17.20923614501953
2022-06-29,16.5323429107666
2022-06-30,17.282808303833008
2022-07-01,18.577733993530273
2022-07-05,19.548931121826172
2022-07-06,18.835248947143555
2022-07-07,19.445920944213867
2022-07-08,19.096817016601562
2022-07-11,18.755138397216797
2022-07-12,18.873987197875977
2022-07-13,18.977970123291016
2022-07-14,19.408784866333008
2022-07-15,20.329830169677734
2022-07-18,20.06242561340332
2022-07-19,20.463529586791992
2022-07-20,20.604652404785156
2022-07-21,20.730924606323242
2022-07-22,20.463529586791992
2022-07-25,21.17659568786621
2022-07-26,21.48113441467285
2022-07-27,21.733678817749023
2022-07-28,22.543304443359375
2022-07-29,22.870128631591797
2022-08-01,22.862703323364258
2022-08-02,22.595298767089844
2022-08-03,22.803279876708984
2022-08-04,22.89984130859375
2022-08-05,22.951831817626953
2022-08-08,22.647289276123047
2022-08-09,22.654720306396484
2022-08-10,23.278656005859375
2022-08-11,23.657470703125
2022-08-12,23.731748580932617
2022-08-15,23.768890380859375
2022-08-16,23.62033462524414
2022-08-17,23.167238235473633
2022-08-18,23.627761840820312
2022-08-19,23.040964126586914
2022-08-22,22.751285552978516
2022-08-23,22.02336311340332
2022-08-24,22.1867733001709
2022-08-25,22.662153244018555
2022-08-26,21.97879409790039
2022-08-29,21.50341796875
2022-08-30,20.968616485595703
2022-08-31,21.495986938476562
2022-09-01,21.132028579711914
2022-09-02,21.16916847229004
2022-09-06,21.911945343017578
2022-09-07,22.335329055786133
2022-09-08,22.39474868774414
2022-09-09,22.19420051574707
2022-09-12,22.216482162475586
2022-09-13,22.157058715820312
2022-09-14,22.38926887512207
2022-09-15,22.082157135009766
2022-09-16,20.112140655517578
2022-09-19,20.441722869873047
2022-09-20,19.37806510925293
2022-09-21,19.3331241607666
2022-09-22,18.7338809967041
2022-09-23,18.6514835357666
2022-09-26,18.786314010620117
2022-09-27,19.04098892211914
2022-09-28,19.69266700744629
2022-09-29,19.1683292388916
2022-09-30,19.183313369750977
2022-10-03,18.614028930664062
2022-10-04,18.921140670776367
2022-10-05,18.27695083618164
2022-10-06,18.539125442504883
2022-10-07,18.50916290283203
2022-10-10,18.57657241821289
2022-10-11,19.243236541748047
2022-10-12,19.183313369750977
2022-10-13,19.47544288635254
2022-10-14,19.100914001464844
2022-10-17,19.65521812438965
2022-10-18,19.72262954711914
2022-10-19,19.580310821533203
2022-10-20,19.19828987121582
2022-10-21,19.100914001464844
2022-10-24,18.711406707763672
2022-10-25,19.43798828125
2022-10-26,20.209516525268555
2022-10-27,19.97730827331543
2022-10-28,21.06344223022461
2022-10-31,21.52036476135254
2022-11-01,21.64021110534668
2022-11-02,21.34808349609375
2022-11-03,21.83496856689453
2022-11-04,21.96230697631836
2022-11-07,21.954814910888672
2022-11-08,21.685157775878906
2022-11-09,21.198272705078125
2022-11-10,21.670177459716797
2022-11-11,21.812498092651367
2022-11-14,21.999759674072266
2022-11-15,21.797517776489258
2022-11-16,21.003515243530273
2022-11-17,21.67766571044922
2022-11-18,21.445457458496094
2022-11-21,21.445457458496094
2022-11-22,21.707630157470703
2022-11-23,21.64021110534668
2022-11-25,21.76006317138672
2022-11-28,21.999759674072266
2022-11-29,21.83496856689453
2022-11-30,23.0438232421875
2022-12-01,23.096710205078125
2022-12-02,23.232707977294922
2022-12-05,23.157154083251953
2022-12-06,22.666057586669922
2022-12-07,22.582950592041016
2022-12-08,22.446950912475586
2022-12-09,21.794185638427734
2022-12-12,21.345409393310547
2022-12-13,20.749759674072266
2022-12-14,20.496814727783203
2022-12-15,20.30098533630371
2022-12-16,20.05620002746582
2022-12-19,19.582944869995117
2022-12-20,19.705339431762695
2022-12-21,20.096994400024414
2022-12-22,19.574787139892578
2022-12-23,19.50135040283203
2022-12-27,19.297361373901367
2022-12-28,18.546680450439453
2022-12-29,18.620115280151367
2022-12-30,18.83226203918457
2023-01-03,18.873062133789062
2023-01-04,19.24024200439453
2023-01-05,18.783308029174805
2023-01-06,19.313676834106445
2023-01-09,19.378955841064453
2023-01-10,18.92202377319336
2023-01-11,19.5584659576416
2023-01-12,20.806880950927734
2023-01-13,21.622835159301758
2023-01-17,21.255653381347656
2023-01-18,21.753389358520508
2023-01-19,20.953750610351562
2023-01-20,21.598356246948242
2023-01-23,21.337247848510742
2023-01-24,21.35357093811035
2023-01-25,21.47595977783203
2023-01-26,21.092464447021484
2023-01-27,20.912952423095703
2023-01-30,20.77423858642578
2023-01-31,21.745229721069336
2023-02-01,21.38620948791504
2023-02-02,21.8431453704834
2023-02-03,21.892101287841797
2023-02-06,21.71259307861328
2023-02-07,21.29645538330078
2023-02-08,21.329092025756836
2023-02-09,21.010866165161133
2023-02-10,21.45964241027832
2023-02-13,21.329092025756836
2023-02-14,21.255653381347656
2023-02-15,21.36172866821289
2023-02-16,21.394365310668945
2023-02-17,21.696271896362305
2023-02-21,21.1658992767334
2023-02-22,21.125102996826172
2023-02-23,21.149581909179688
2023-02-24,20.692646026611328
2023-02-27,20.823196411132812
2023-02-28,20.847675323486328
2023-03-01,21.255653381347656
2023-03-02,21.47595977783203
2023-03-03,21.86762237548828
2023-03-06,21.990015029907227
2023-03-07,21.990015029907227
2023-03-08,22.194002151489258
2023-03-09,21.508602142333984
2023-03-10,20.847675323486328
2023-03-13,20.447856903076172
2023-03-14,20.360881805419922
2023-03-15,20.327747344970703
2023-03-16,20.427146911621094
2023-03-17,20.39401626586914
2023-03-20,20.733642578125
2023-03-21,20.899311065673828
2023-03-22,20.24491310119629
2023-03-23,20.01297378540039
2023-03-24,20.104093551635742
2023-03-27,20.45199966430664
2023-03-28,20.63423728942871
2023-03-29,20.72535514831543
2023-03-30,20.99043083190918
2023-03-31,21.238935470581055
2023-04-03,21.1975154876709
2023-04-04,21.570276260375977
2023-04-05,21.470874786376953
2023-04-06,21.280353546142578
2023-04-10,21.52057456970215
2023-04-11,21.363187789916992
2023-04-12,21.230649948120117
2023-04-13,21.11467742919922
2023-04-14,20.932445526123047
2023-04-17,20.932445526123047
2023-04-18,20.857892990112305
2023-04-19,20.808191299438477
2023-04-20,20.94072914123535
2023-04-21,20.717073440551758
2023-04-24,19.86387062072754
2023-04-25,19.159770965576172
2023-04-26,18.72903060913086
2023-04-27,18.869848251342773
2023-04-28,19.159770965576172
2023-05-01,19.126638412475586
2023-05-02,18.787015914916992
2023-05-03,18.927833557128906
2023-05-04,18.55507469177246
2023-05-05,19.11007308959961
2023-05-08,18.60477638244629
2023-05-09,18.927833557128906
2023-05-10,18.844999313354492
2023-05-11,18.71246337890625
2023-05-12,18.157466888427734
2023-05-15,17.958660125732422
2023-05-16,17.942096710205078
2023-05-17,18.265151977539062
2023-05-18,18.811864852905273
2023-05-19,18.629627227783203
2023-05-22,18.85328483581543
2023-05-23,19.30059242248535
2023-05-24,19.192907333374023
2023-05-25,18.820148468017578
2023-05-26,18.952686309814453
2023-05-30,19.275741577148438
2023-05-31,19.101789474487305
2023-06-01,19.143203735351562
2023-06-02,19.6236515045166
2023-06-05,19.532529830932617
2023-06-06,19.963274002075195
2023-06-07,19.88043785095215
2023-06-08,19.656782150268555
2023-06-09,19.30059242248535
2023-06-12,19.101789474487305
2023-06-13,19.324932098388672
2023-06-14,19.476497650146484
2023-06-15,19.788053512573242
2023-06-16,20.023828506469727
2023-06-20,19.308090209960938
2023-06-21,19.00495147705078
2023-06-22,18.802860260009766
2023-06-23,18.120807647705078
2023-06-26,18.491304397583008
2023-06-27,18.626033782958984
2023-06-28,18.474462509155273
2023-06-29,18.912328720092773
2023-06-30,18.558666229248047
2023-07-03,19.080738067626953
2023-07-05,18.752338409423828
2023-07-06,18.423940658569336
2023-07-07,18.710237503051758
2023-07-10,18.668134689331055
2023-07-11,18.878644943237305
2023-07-12,18.870223999023438
2023-07-13,18.929170608520508
2023-07-14,18.878644943237305
2023-07-17,18.971269607543945
2023-07-18,19.072317123413086
2023-07-19,18.996530532836914
2023-07-20,18.802860260009766
2023-07-21,18.870223999023438
2023-07-24,18.86180305480957
2023-07-25,18.617610931396484
2023-07-26,18.71865463256836
2023-07-27,18.423940658569336
2023-07-28,18.297632217407227
2023-07-31,18.331314086914062
2023-08-01,18.592350006103516
2023-08-02,18.67655372619629
2023-08-03,18.701814651489258
2023-08-04,18.727075576782227
2023-08-07,18.836545944213867
2023-08-08,18.339736938476562
2023-08-09,18.314476013183594
2023-08-10,18.895484924316406
2023-08-11,18.57550621032715
2023-08-14,18.491304397583008
2023-08-15,18.255531311035156
2023-08-16,18.011337280273438
2023-08-17,18.002918243408203
2023-08-18,18.306055068969727
2023-08-21,18.011337280273438
2023-08-22,17.969240188598633
2023-08-23,18.20501136779785
2023-08-24,18.213430404663086
2023-08-25,18.10396385192871
2023-08-28,17.99449920654297
2023-08-29,18.14606475830078
2023-08-30,18.179750442504883
2023-08-31,18.011337280273438
2023-09-01,18.14606475830078
2023-09-05,18.011337280273438
2023-09-06,17.842931747436523
2023-09-07,17.61557960510254
2023-09-08,18.12922477722168
2023-09-11,18.272375106811523
2023-09-12,18.247112274169922
2023-09-13,17.834508895874023
2023-09-14,18.507429122924805
2023-09-15,18.21597671508789
2023-09-18,17.813081741333008
2023-09-19,18.464567184448242
2023-09-20,18.224544525146484
2023-09-21,18.044530868530273
2023-09-22,18.053102493286133
2023-09-25,18.130250930786133
2023-09-26,17.838796615600586
2023-09-27,17.847370147705078
2023-09-28,18.03595733642578
2023-09-29,17.984521865844727
2023-10-02,18.053102493286133
2023-10-03,18.335983276367188
2023-10-04,18.258832931518555
2023-10-05,18.310266494750977
2023-10-06,18.164539337158203
2023-10-09,18.258832931518555
2023-10-10,18.027385711669922
2023-10-11,17.68449592590332
2023-10-12,18.053102493286133
2023-10-13,17.838796615600586
2023-10-16,18.01024055480957
2023-10-17,18.08738899230957
2023-10-18,18.027385711669922
2023-10-19,17.68449592590332
2023-10-20,17.581626892089844
2023-10-23,17.341604232788086
2023-10-24,17.590200424194336
2023-10-25,17.38446617126465
2023-10-26,17.38446617126465
2023-10-27,17.23016929626465
2023-10-30,17.444477081298828
2023-10-31,17.770219802856445
2023-11-01,17.898801803588867
2023-11-02,18.14739418029785
2023-11-03,18.584577560424805
2023-11-06,18.36170196533203
2023-11-07,18.34455680847168
2023-11-08,18.40456199645996
2023-11-09,18.335983276367188
2023-11-10,18.678874969482422
2023-11-13,18.970327377319336
2023-11-14,19.647533416748047
2023-11-15,19.416086196899414
2023-11-16,19.37322425842285
2023-11-17,19.46751594543457
2023-11-20,19.570383071899414
2023-11-21,19.638965606689453
2023-11-22,19.818979263305664
2023-11-24,19.89612579345703
2023-11-27,19.887557983398438
2023-11-28,19.827552795410156
2023-11-29,19.981853485107422
2023-11-30,20.144723892211914
2023-12-01,20.221874237060547
2023-12-04,20.436180114746094
2023-12-05,20.4704647064209
2023-12-06,20.213302612304688
2023-12-07,20.067575454711914
2023-12-08,20.084718704223633
2023-12-11,20.298152923583984
2023-12-12,20.3591365814209
2023-12-13,20.829566955566406
2023-12-14,20.951528549194336
2023-12-15,20.75115966796875
2023-12-18,20.681467056274414
2023-12-19,20.820850372314453
2023-12-20,20.925392150878906
2023-12-21,21.20416831970215
2023-12-22,21.230302810668945
2023-12-26,21.54391860961914
2023-12-27,21.482938766479492
2023-12-28,21.561342239379883
2023-12-29,21.27385711669922
2024-01-02,21.70073127746582
2024-01-03,21.55263328552246
2024-01-04,21.413244247436523
2024-01-05,21.4306697845459
2024-01-08,21.796560287475586
2024-01-09,21.901094436645508
2024-01-10,21.92723274230957
2024-01-11,21.831405639648438
2024-01-12,21.88367462158203
2024-01-16,21.578765869140625
2024-01-17,21.526493072509766
2024-01-18,21.42195701599121
2024-01-19,21.439380645751953
2024-01-22,21.143186569213867
2024-01-23,20.79471778869629
2024-01-24,20.637908935546875
2024-01-25,21.090913772583008
2024-01-26,20.81214141845703
2024-01-29,20.76858139038086
2024-01-30,20.681467056274414
2024-01-31,20.36784553527832
2024-02-01,20.594348907470703
2024-02-02,20.64661979675293
2024-02-05,20.245885848999023
2024-02-06,20.385269165039062
2024-02-07,20.237171173095703
2024-02-08,20.35042381286621
2024-02-09,20.91667938232422
2024-02-12,21.00379753112793
2024-02-13,19.93226432800293
2024-02-14,20.010671615600586
2024-02-15,20.60306167602539
2024-02-16,20.3591365814209
2024-02-20,20.594348907470703
2024-02-21,20.81214141845703
