Date,AESI
2024-01-04,15.022516250610352
2024-01-05,15.204276084899902
2024-01-08,14.986163139343262
2024-01-09,14.722610473632812
2024-01-10,14.340913772583008
2024-01-11,14.740784645080566
2024-01-12,14.768048286437988
2024-01-16,14.386353492736816
2024-01-17,15.06795597076416
2024-01-18,15.249716758728027
2024-01-19,14.86801815032959
2024-01-22,15.56779670715332
2024-01-23,15.422386169433594
2024-01-24,15.286067962646484
2024-01-25,15.695030212402344
2024-01-26,15.84952449798584
2024-01-29,15.967669486999512
2024-01-30,16.113079071044922
2024-01-31,15.785909652709961
2024-02-01,15.949493408203125
2024-02-02,15.286067962646484
2024-02-05,15.340596199035645
2024-02-06,15.74046802520752
2024-02-07,15.540532112121582
2024-02-08,15.704117774963379
2024-02-09,16.013111114501953
2024-02-12,16.176692962646484
2024-02-13,15.876790046691895
2024-02-14,15.858612060546875
2024-02-15,16.149431228637695
2024-02-16,16.331192016601562
2024-02-20,16.676538467407227
2024-02-21,16.84201431274414
2024-02-22,16.869596481323242
2024-02-23,16.84201431274414
2024-02-26,16.851207733154297
2024-02-27,18.21180534362793
2024-02-28,17.742950439453125
2024-02-29,17.338451385498047
2024-03-01,17.770532608032227
2024-03-04,17.798114776611328
2024-03-05,18.616310119628906
2024-03-06,18.735820770263672
2024-03-07,18.414058685302734
2024-03-08,18.54276466369629
2024-03-11,19.278226852416992
2024-03-12,19.416122436523438
2024-03-13,19.68272590637207
2024-03-14,20.225128173828125
2024-03-15,20.160776138305664
2024-03-18,19.95852279663086
2024-03-19,20.07803726196289
2024-03-20,20.537696838378906
2024-03-21,20.638822555541992
2024-03-22,20.565277099609375
2024-03-25,20.565277099609375
2024-03-26,20.399799346923828
2024-03-27,20.675596237182617
2024-03-28,20.79511070251465
2024-04-01,20.813493728637695
2024-04-02,20.850269317626953
2024-04-03,20.9881649017334
2024-04-04,21.144451141357422
2024-04-05,21.51218032836914
2024-04-08,21.62249755859375
2024-04-09,21.898298263549805
2024-04-10,21.916683197021484
2024-04-11,21.843137741088867
2024-04-12,21.548954010009766
2024-04-15,20.298673629760742
2024-04-16,20.381412506103516
2024-04-17,20.197547912597656
2024-04-18,20.151582717895508
2024-04-19,20.491731643676758
2024-04-22,20.473346710205078
2024-04-23,20.776721954345703
2024-04-24,20.657207489013672
2024-04-25,21.291542053222656
2024-04-26,21.53976058959961
2024-04-29,21.438634872436523
2024-04-30,20.418184280395508
2024-05-01,20.197547912597656
2024-05-02,20.169967651367188
2024-05-03,20.197547912597656
2024-05-06,21.070907592773438
2024-05-07,20.684789657592773
2024-05-08,20.850269317626953
2024-05-09,21.1352596282959
2024-05-10,20.887039184570312
2024-05-13,20.75833511352539
2024-05-14,21.47540855407715
2024-05-15,21.41972541809082
2024-05-16,21.484689712524414
2024-05-17,21.83735466003418
2024-05-20,22.83038330078125
2024-05-21,22.84894561767578
2024-05-22,22.02296257019043
2024-05-23,22.162174224853516
2024-05-24,22.11577033996582
2024-05-28,22.273544311523438
2024-05-29,21.623899459838867
2024-05-30,22.3199462890625
2024-05-31,22.477720260620117
2024-06-03,21.32691764831543
2024-06-04,20.40813446044922
2024-06-05,20.510221481323242
2024-06-06,20.278207778930664
2024-06-07,19.702808380126953
2024-06-10,19.72136878967285
2024-06-11,19.563596725463867
2024-06-12,20.018346786499023
2024-06-13,18.51488494873047
2024-06-14,18.44063949584961
2024-06-17,18.301427841186523
2024-06-18,17.71674919128418
2024-06-20,18.00444793701172
2024-06-21,18.04157257080078
2024-06-24,18.468481063842773
2024-06-25,18.746898651123047
2024-06-26,18.2179012298584
2024-06-27,18.34783363342285
2024-06-28,18.496322631835938
2024-07-01,18.59840965270996
2024-07-02,18.02301025390625
2024-07-03,18.756179809570312
2024-07-05,18.988195419311523
2024-07-08,18.681934356689453
2024-07-09,18.43135643005371
2024-07-10,18.997474670410156
2024-07-11,19.489351272583008
2024-07-12,19.480072021484375
2024-07-15,19.944103240966797
2024-07-16,20.278207778930664
2024-07-17,20.24108123779297
2024-07-18,19.83273696899414
2024-07-19,19.081003189086914
2024-07-22,19.183090209960938
2024-07-23,19.03459930419922
2024-07-24,18.663373947143555
2024-07-25,19.36870574951172
2024-07-26,19.294458389282227
2024-07-29,19.053159713745117
2024-07-30,19.424386978149414
2024-07-31,19.712085723876953
2024-08-01,19.03459930419922
2024-08-02,17.56825828552246
2024-08-05,16.825807571411133
2024-08-06,17.772430419921875
2024-08-07,17.781713485717773
2024-08-08,18.52416229248047
2024-08-09,18.106534957885742
2024-08-12,18.43135643005371
2024-08-13,18.125097274780273
2024-08-14,18.11581802368164
2024-08-15,18.895294189453125
2024-08-16,18.914073944091797
2024-08-19,19.073726654052734
2024-08-20,18.77320671081543
2024-08-21,18.94224739074707
2024-08-22,18.735639572143555
2024-08-23,19.815643310546875
2024-08-26,20.134946823120117
2024-08-27,20.21946907043457
2024-08-28,19.47755241394043
2024-08-29,19.73111915588379
2024-08-30,19.806249618530273
2024-09-03,19.083118438720703
2024-09-04,18.820165634155273
2024-09-05,19.20520782470703
2024-09-06,18.98920440673828
2024-09-09,18.66990089416504
2024-09-10,18.688682556152344
2024-09-11,18.604162216186523
2024-09-12,18.932857513427734
2024-09-13,19.38364028930664
2024-09-16,20.0692081451416
2024-09-17,20.435466766357422
2024-09-18,20.38850975036621
2024-09-19,20.92381477355957
2024-09-20,21.280681610107422
2024-09-23,21.81598663330078
2024-09-24,21.712682723999023
2024-09-25,21.327638626098633
2024-09-26,19.984683990478516
2024-09-27,20.10677146911621
2024-09-30,20.473031997680664
2024-10-01,20.557552337646484
2024-10-02,20.933208465576172
2024-10-03,21.074073791503906
2024-10-04,21.327638626098633
2024-10-07,21.243118286132812
2024-10-08,20.473031997680664
2024-10-09,20.332162857055664
2024-10-10,19.327293395996094
2024-10-11,19.20520782470703
2024-10-14,19.158248901367188
2024-10-15,18.763813018798828
2024-10-16,19.130077362060547
2024-10-17,18.801380157470703
2024-10-18,18.72625160217285
2024-10-21,18.651119232177734
2024-10-22,19.04555320739746
2024-10-23,18.547815322875977
2024-10-24,18.435117721557617
2024-10-25,18.810771942138672
2024-10-28,18.801380157470703
2024-10-29,19.130077362060547
2024-10-30,18.632335662841797
2024-10-31,18.37877082824707
2024-11-01,17.993728637695312
2024-11-04,18.745031356811523
2024-11-05,18.951641082763672
2024-11-06,20.12555503845215
2024-11-07,19.565189361572266
2024-11-08,19.603179931640625
2024-11-11,20.904361724853516
2024-11-12,20.419981002807617
2024-11-13,20.059070587158203
2024-11-14,19.232770919799805
2024-11-15,18.94784164428711
2024-11-18,19.87861442565918
2024-11-19,19.869117736816406
2024-11-20,20.144548416137695
2024-11-21,20.429479598999023
2024-11-22,22.404993057250977
2024-11-25,22.528459548950195
2024-11-26,22.367000579833984
2024-11-27,22.243532180786133
2024-11-29,22.385995864868164
2024-12-02,22.262527465820312
2024-12-03,22.803895950317383
2024-12-04,22.291019439697266
2024-12-05,22.234033584594727
2024-12-06,21.246278762817383
2024-12-09,21.559701919555664
2024-12-10,22.06307601928711
2024-12-11,21.654674530029297
2024-12-12,21.483720779418945
2024-12-13,21.996593475341797
2024-12-16,21.854127883911133
2024-12-17,21.369747161865234
2024-12-18,20.353498458862305
2024-12-19,20.258520126342773
2024-12-20,20.362995147705078
2024-12-23,20.619430541992188
2024-12-24,21.103811264038086
2024-12-26,21.1228084564209
2024-12-27,20.87586784362793
2024-12-30,21.198789596557617
2024-12-31,21.06582260131836
2025-01-02,21.83513069152832
2025-01-03,21.825634002685547
2025-01-06,21.1228084564209
2025-01-07,21.28426742553711
2025-01-08,20.828380584716797
2025-01-10,20.666919708251953
2025-01-13,20.590938568115234
2025-01-14,21.607189178466797
2025-01-15,22.72791290283203
2025-01-16,23.392749786376953
2025-01-17,22.984352111816406
2025-01-21,22.89887237548828
2025-01-22,22.50946807861328
2025-01-23,22.689922332763672
2025-01-24,22.718416213989258
2025-01-27,23.449737548828125
2025-01-28,23.763158798217773
2025-01-29,23.763158798217773
2025-01-30,23.763158798217773
2025-01-31,21.806638717651367
2025-02-03,21.141801834106445
2025-02-04,21.26527214050293
2025-02-05,20.742902755737305
2025-02-06,20.619430541992188
2025-02-07,19.992586135864258
2025-02-10,20.742902755737305
2025-02-11,20.67641830444336
2025-02-12,19.93560028076172
2025-02-13,20.00208282470703
2025-02-14,20.771394729614258
2025-02-18,21.103811264038086
2025-02-19,20.761898040771484
2025-02-20,20.71440887451172
2025-02-21,19.820880889892578
2025-02-24,19.79205894470215
2025-02-25,18.658340454101562
2025-02-26,18.59108543395996
2025-02-27,18.764026641845703
2025-02-28,18.61990737915039
2025-03-03,17.313249588012695
2025-03-04,17.149917602539062
2025-03-05,16.842466354370117
2025-03-06,16.58305549621582
2025-03-07,17.005800247192383
2025-03-10,16.928936004638672
2025-03-11,16.784818649291992
2025-03-12,16.86168098449707
2025-03-13,16.58305549621582
2025-03-14,17.025014877319336
2025-03-17,17.313249588012695
2025-03-18,17.39971923828125
2025-03-19,17.64952278137207
2025-03-20,17.601482391357422
2025-03-21,17.380504608154297
2025-03-24,17.812854766845703
2025-03-25,17.812854766845703
2025-03-26,17.563053131103516
2025-03-27,17.370895385742188
2025-03-28,17.101877212524414
2025-03-31,17.140308380126953
2025-04-01,17.39971923828125
2025-04-02,17.6783447265625
2025-04-03,15.189926147460938
2025-04-04,13.258759498596191
2025-04-07,13.287582397460938
2025-04-08,12.422880172729492
2025-04-09,14.085028648376465
2025-04-10,12.912877082824707
2025-04-11,13.239542961120605
2025-04-14,13.018563270568848
2025-04-15,12.855231285095215
2025-04-16,13.124249458312988
2025-04-17,13.57581615447998
2025-04-21,13.133857727050781
2025-04-22,13.124249458312988
2025-04-23,13.229935646057129
2025-04-24,13.604639053344727
2025-04-25,13.691109657287598
2025-04-28,13.825618743896484
2025-04-29,13.739148139953613
2025-04-30,12.999347686767578
2025-05-01,13.498953819274902
2025-05-02,13.89287281036377
2025-05-05,13.518168449401855
2025-05-06,12.086607933044434
2025-05-07,11.481315612792969
2025-05-08,11.769550323486328
2025-05-09,12.07699966430664
2025-05-12,12.711113929748535
2025-05-13,12.836014747619629
2025-05-14,12.720721244812012
2025-05-15,12.505282402038574
2025-05-16,13.200563430786133
2025-05-19,12.945954322814941
2025-05-20,12.857819557189941
2025-05-21,12.358391761779785
2025-05-22,12.28984260559082
2025-05-23,12.15274429321289
2025-05-27,12.338807106018066
2025-05-28,12.191915512084961
2025-05-29,12.172330856323242
2025-05-30,11.898134231567383
2025-06-02,11.986268997192383
2025-06-03,12.691343307495117
2025-06-04,12.710928916931152
2025-06-05,12.485696792602539
2025-06-06,12.848026275634766
2025-06-09,13.180978775024414
2025-06-10,14.013359069824219
2025-06-11,14.081907272338867
2025-06-12,14.101492881774902
2025-06-13,14.346309661865234
2025-06-16,14.121078491210938
2025-06-17,14.316932678222656
2025-06-18,14.26796817779541
2025-06-20,14.101492881774902
2025-06-23,13.455174446105957
2025-06-24,13.278905868530273
2025-06-25,12.838233947753906
2025-06-26,13.572686195373535
2025-06-27,12.87740421295166
2025-06-30,13.092844009399414
2025-07-01,13.435588836669922
2025-07-02,14.023151397705078
2025-07-03,13.82729721069336
2025-07-07,13.259320259094238
2025-07-08,14.130870819091797
2025-07-09,13.895845413208008
2025-07-10,13.964395523071289
2025-07-11,14.101492881774902
2025-07-14,13.69019889831543
2025-07-15,13.073259353637695
2025-07-16,12.975332260131836
2025-07-17,13.327869415283203
2025-07-18,13.141807556152344
2025-07-21,12.926368713378906
2025-07-22,13.15160083770752
2025-07-23,13.71957778930664
2025-07-24,13.758748054504395
2025-07-25,13.758748054504395
2025-07-28,13.886054039001465
2025-07-29,13.621650695800781
2025-07-30,12.896990776062012
2025-07-31,12.730514526367188
2025-08-01,12.250672340393066
2025-08-04,12.142951965332031
2025-08-05,12.309428215026855
2025-08-06,11.878549575805664
2025-08-07,11.555390357971191
2025-08-08,11.457462310791016
2025-08-11,11.251815795898438
2025-08-12,11.584768295288086
2025-08-13,11.8100004196167
2025-08-14,11.319999694824219
2025-08-15,11.25
2025-08-18,11.300000190734863
2025-08-19,11.210000038146973
2025-08-20,11.260000228881836
2025-08-21,11.260000228881836
2025-08-22,11.829999923706055
2025-08-25,11.760000228881836
2025-08-26,11.600000381469727
2025-08-27,11.699999809265137
2025-08-28,11.6899995803833
2025-08-29,11.710000038146973
2025-09-02,11.319999694824219
2025-09-03,10.880000114440918
2025-09-04,11.149999618530273
2025-09-05,10.789999961853027
2025-09-08,10.699999809265137
2025-09-09,10.470000267028809
2025-09-10,10.65999984741211
2025-09-11,10.930000305175781
2025-09-12,10.800000190734863
2025-09-15,10.819999694824219
2025-09-16,11.210000038146973
2025-09-17,11.050000190734863
2025-09-18,11.050000190734863
2025-09-19,10.859999656677246
