Date,PKST
2024-02-13,12.84695053100586
2024-02-14,12.73929500579834
2024-02-15,13.744084358215332
2024-02-16,13.151976585388184
2024-02-20,12.434269905090332
2024-02-21,12.34455680847168
2024-02-22,12.35352897644043
2024-02-23,12.703410148620605
2024-02-26,11.904960632324219
2024-02-27,12.84695053100586
2024-02-28,12.209985733032227
2024-02-29,12.35352897644043
2024-03-01,12.23690128326416
2024-03-04,12.5239839553833
2024-03-05,12.74826717376709
2024-03-06,13.134035110473633
2024-03-07,13.663341522216797
2024-03-08,14.129853248596191
2024-03-11,14.192651748657227
2024-03-12,14.17470932006836
2024-03-13,13.878656387329102
2024-03-14,13.313461303710938
2024-03-15,13.510831832885742
2024-03-18,13.69922924041748
2024-03-19,13.465974807739258
2024-03-20,14.228537559509277
2024-03-21,14.928299903869629
2024-03-22,14.551505088806152
2024-03-25,14.542532920837402
2024-03-26,13.932482719421387
2024-03-27,14.783635139465332
2024-03-28,14.68349838256836
2024-04-01,13.991653442382812
2024-04-02,13.509183883666992
2024-04-03,13.126848220825195
2024-04-04,13.75497055053711
2024-04-05,13.627525329589844
2024-04-08,13.673041343688965
2024-04-09,14.455917358398438
2024-04-10,13.126848220825195
2024-04-11,12.9265775680542
2024-04-12,12.535140037536621
2024-04-15,12.161906242370605
2024-04-16,11.62481689453125
2024-04-17,11.187862396240234
2024-04-18,11.224273681640625
2024-04-19,11.72495174407959
2024-04-22,12.152804374694824
2024-04-23,12.61706829071045
2024-04-24,13.418149948120117
2024-04-25,13.063126564025879
2024-04-26,12.635273933410645
2024-04-29,13.145054817199707
2024-04-30,12.717203140258789
2024-05-01,12.571553230285645
2024-05-02,12.7354097366333
2024-05-03,12.62617015838623
2024-05-06,13.026712417602539
2024-05-07,12.516931533813477
2024-05-08,12.24383544921875
2024-05-09,13.563803672790527
2024-05-10,13.536494255065918
2024-05-13,13.554699897766113
2024-05-14,13.636629104614258
2024-05-15,13.463667869567871
2024-05-16,13.135952949523926
2024-05-17,12.935680389404297
2024-05-20,12.544241905212402
2024-05-21,12.507828712463379
2024-05-22,12.271145820617676
2024-05-23,11.68853759765625
2024-05-24,11.542887687683105
2024-05-28,11.397236824035645
2024-05-29,10.814629554748535
2024-05-30,11.115036010742188
2024-05-31,11.287996292114258
2024-06-03,11.324409484863281
2024-06-04,10.814629554748535
2024-06-05,10.987590789794922
2024-06-06,11.078622817993164
2024-06-07,10.760009765625
2024-06-10,10.623461723327637
2024-06-11,10.432293891906738
2024-06-12,10.641668319702148
2024-06-13,10.623461723327637
2024-06-14,10.441398620605469
2024-06-17,10.150094032287598
2024-06-18,10.159196853637695
2024-06-20,10.295746803283691
2024-06-21,9.895203590393066
2024-06-24,9.986236572265625
2024-06-25,9.640314102172852
2024-06-26,9.376320838928223
2024-06-27,9.503765106201172
2024-06-28,9.861959457397461
2024-07-01,10.094552993774414
2024-07-02,9.954997062683105
2024-07-03,9.601454734802246
2024-07-05,9.499113082885742
2024-07-08,9.536328315734863
2024-07-09,9.824745178222656
2024-07-10,10.131768226623535
2024-07-11,11.71340274810791
2024-07-12,12.34605598449707
2024-07-15,13.062443733215332
2024-07-16,13.56484603881836
2024-07-17,13.341556549072266
2024-07-18,12.57865047454834
2024-07-19,12.420486450195312
2024-07-22,12.904279708862305
2024-07-23,12.950798988342285
2024-07-24,12.494916915893555
2024-07-25,13.257822036743164
2024-07-26,13.322948455810547
2024-07-29,12.764725685119629
2024-07-30,12.885673522949219
2024-07-31,12.634472846984863
2024-08-01,11.778529167175293
2024-08-02,11.945995330810547
2024-08-05,11.127266883850098
2024-08-06,10.950495719909668
2024-08-07,10.8667631149292
2024-08-08,11.350556373596191
2024-08-09,11.164482116699219
2024-08-12,10.922584533691406
2024-08-13,10.987711906433105
2024-08-14,10.903977394104004
2024-08-15,11.304037094116211
2024-08-16,11.527328491210938
2024-08-19,11.871565818786621
2024-08-20,11.527328491210938
2024-08-21,11.71340274810791
2024-08-22,11.211000442504883
2024-08-23,12.122766494750977
2024-08-26,12.708902359008789
2024-08-27,12.736812591552734
2024-08-28,12.262322425842285
2024-08-29,12.253019332885742
2024-08-30,12.41118335723877
2024-09-03,11.741312980651855
2024-09-04,11.843653678894043
2024-09-05,11.815742492675781
2024-09-06,12.746116638183594
2024-09-09,12.643775939941406
2024-09-10,12.606560707092285
2024-09-11,12.69959831237793
2024-09-12,12.922887802124023
2024-09-13,13.676490783691406
2024-09-16,13.750920295715332
2024-09-17,14.067246437072754
2024-09-18,14.234715461730957
2024-09-19,14.616168022155762
2024-09-20,13.992816925048828
2024-09-23,13.8997802734375
2024-09-24,13.750920295715332
2024-09-25,13.341556549072266
2024-09-26,13.183391571044922
2024-09-27,12.960103034973145
2024-09-30,12.889180183410645
2024-10-01,12.879722595214844
2024-10-02,12.728419303894043
2024-10-03,12.510919570922852
2024-10-04,12.747332572937012
2024-10-07,12.61494255065918
2024-10-08,12.860810279846191
2024-10-09,12.804071426391602
2024-10-10,12.775701522827148
2024-10-11,13.220155715942383
2024-10-14,13.106678009033203
2024-10-15,13.324177742004395
2024-10-16,13.674066543579102
2024-10-17,13.144503593444824
2024-10-18,13.229613304138184
2024-10-21,12.283964157104492
2024-10-22,13.20124340057373
2024-10-23,12.662224769592285
2024-10-24,12.841897010803223
2024-10-25,12.501463890075684
2024-10-28,12.473094940185547
2024-10-29,12.302878379821777
2024-10-30,12.520377159118652
2024-10-31,12.406899452209473
2024-11-01,12.331247329711914
2024-11-04,12.35961627960205
2024-11-05,12.898636817932129
2024-11-06,13.163416862487793
2024-11-07,13.229613304138184
2024-11-08,13.135048866271973
2024-11-11,13.19178581237793
2024-11-12,12.567660331726074
2024-11-13,12.510919570922852
2024-11-14,12.26505184173584
2024-11-15,12.047552108764648
2024-11-18,12.255596160888672
2024-11-19,12.312335014343262
2024-11-20,12.047552108764648
2024-11-21,12.03809642791748
2024-11-22,12.406899452209473
2024-11-25,12.577116012573242
2024-11-26,12.596028327941895
2024-11-27,12.662224769592285
2024-11-29,12.983744621276855
2024-12-02,12.945918083190918
2024-12-03,12.37852954864502
2024-12-04,12.463638305664062
2024-12-05,12.32179069519043
2024-12-06,12.406899452209473
2024-12-09,12.075922966003418
2024-12-10,12.104291915893555
2024-12-11,11.85842227935791
2024-12-12,11.612553596496582
2024-12-13,11.650381088256836
2024-12-16,12.37852954864502
2024-12-17,12.331247329711914
2024-12-18,11.1964693069458
2024-12-19,10.83712387084961
2024-12-20,10.76147174835205
2024-12-23,10.72364616394043
2024-12-24,10.647994995117188
2024-12-26,10.562885284423828
2024-12-27,10.4683198928833
2024-12-30,10.40212631225586
2024-12-31,10.68691635131836
2025-01-02,10.590377807617188
2025-01-03,10.9475736618042
2025-01-06,10.522799491882324
2025-01-07,10.18491268157959
2025-01-08,10.175257682800293
2025-01-10,10.18491268157959
2025-01-13,10.155950546264648
2025-01-14,10.522799491882324
2025-01-15,10.50349235534668
2025-01-16,11.005496978759766
2025-01-17,10.879996299743652
2025-01-21,10.851034164428711
2025-01-22,10.571069717407227
2025-01-23,10.50349235534668
2025-01-24,10.435914039611816
2025-01-27,10.783455848693848
2025-01-28,10.271798133850098
2025-01-29,10.136642456054688
2025-01-30,10.416606903076172
2025-01-31,10.37799072265625
2025-02-03,10.136642456054688
2025-02-04,10.233181953430176
2025-02-05,10.271798133850098
2025-02-06,10.320066452026367
2025-02-07,10.397298812866211
2025-02-10,10.194565773010254
2025-02-11,10.358682632446289
2025-02-12,10.213873863220215
2025-02-13,10.493837356567383
2025-02-14,10.455222129821777
2025-02-18,10.455222129821777
2025-02-19,10.213873863220215
2025-02-20,10.300759315490723
2025-02-21,10.059410095214844
2025-02-24,10.37799072265625
2025-02-25,10.416606903076172
2025-02-26,10.551761627197266
2025-02-27,10.667609214782715
2025-02-28,10.9475736618042
2025-03-03,10.802763938903809
2025-03-04,10.899303436279297
2025-03-05,11.121344566345215
2025-03-06,11.324076652526855
2025-03-07,11.74885082244873
2025-03-10,11.468886375427246
2025-03-11,11.343385696411133
2025-03-12,11.932275772094727
2025-03-13,11.604042053222656
2025-03-14,11.951582908630371
2025-03-17,12.18327808380127
2025-03-18,12.154315948486328
2025-03-19,12.241202354431152
2025-03-20,12.135008811950684
2025-03-21,12.723899841308594
2025-03-24,12.77216911315918
2025-03-25,12.125354766845703
2025-03-26,12.135008811950684
2025-03-27,12.212239265441895
2025-03-28,12.038469314575195
2025-03-31,12.387481689453125
2025-04-01,12.544782638549805
2025-04-02,12.485794067382812
2025-04-03,12.3186616897583
2025-04-04,11.866419792175293
2025-04-07,11.355191230773926
2025-04-08,11.207720756530762
2025-04-09,11.551817893981934
2025-04-10,11.207720756530762
2025-04-11,10.893118858337402
2025-04-14,11.296202659606934
2025-04-15,11.45350456237793
2025-04-16,11.856589317321777
2025-04-17,12.122035026550293
2025-04-21,11.787769317626953
2025-04-22,11.876252174377441
2025-04-23,12.141697883605957
2025-04-24,11.777937889099121
2025-04-25,11.709118843078613
2025-04-28,11.709118843078613
2025-04-29,11.512492179870605
2025-04-30,11.315866470336914
2025-05-01,11.207720756530762
2025-05-02,11.315866470336914
2025-05-05,11.168395042419434
2025-05-06,11.050419807434082
2025-05-07,10.952106475830078
2025-05-08,11.020925521850586
2025-05-09,11.571480751037598
2025-05-12,11.669794082641602
2025-05-13,11.827095031738281
2025-05-14,11.974565505981445
2025-05-15,12.092541694641113
2025-05-16,12.200685501098633
2025-05-19,12.200685501098633
2025-05-20,12.092541694641113
2025-05-21,11.748444557189941
2025-05-22,11.758275985717773
2025-05-23,11.777937889099121
2025-05-27,12.141697883605957
2025-05-28,12.112203598022461
2025-05-29,12.26950454711914
2025-05-30,12.181023597717285
2025-06-02,12.348155975341797
2025-06-03,12.564445495605469
2025-06-04,12.672590255737305
2025-06-05,12.4464693069458
2025-06-06,12.68242073059082
2025-06-09,12.967529296875
2025-06-10,13.114999771118164
2025-06-11,12.81022834777832
2025-06-12,12.78073501586914
2025-06-13,12.65292739868164
2025-06-16,12.73157787322998
2025-06-17,12.702083587646484
2025-06-18,12.928204536437988
2025-06-20,13.0953369140625
2025-06-23,13.19365119934082
2025-06-24,13.124832153320312
2025-06-25,12.908541679382324
2025-06-26,12.997024536132812
2025-06-27,13.114999771118164
2025-06-30,13.210000038146973
2025-07-01,13.579999923706055
2025-07-02,13.550000190734863
2025-07-03,13.819999694824219
2025-07-07,13.510000228881836
2025-07-08,13.3100004196167
2025-07-09,13.470000267028809
2025-07-10,14.029999732971191
2025-07-11,13.84000015258789
2025-07-14,13.960000038146973
2025-07-15,13.640000343322754
2025-07-16,13.739999771118164
2025-07-17,13.600000381469727
2025-07-18,13.600000381469727
2025-07-21,13.829999923706055
2025-07-22,14.010000228881836
2025-07-23,14.130000114440918
2025-07-24,13.729999542236328
2025-07-25,13.789999961853027
2025-07-28,14.039999961853027
2025-07-29,13.8100004196167
2025-07-30,13.619999885559082
2025-07-31,13.600000381469727
2025-08-01,13.640000343322754
2025-08-04,13.850000381469727
2025-08-05,13.920000076293945
2025-08-06,13.970000267028809
2025-08-07,13.819999694824219
2025-08-08,12.079999923706055
2025-08-11,11.850000381469727
2025-08-12,12.020000457763672
2025-08-13,12.359999656677246
2025-08-14,12.180000305175781
2025-08-15,12.239999771118164
2025-08-18,12.489999771118164
2025-08-19,12.569999694824219
2025-08-20,12.5600004196167
2025-08-21,12.40999984741211
2025-08-22,12.789999961853027
2025-08-25,12.6899995803833
2025-08-26,12.649999618530273
2025-08-27,12.600000381469727
2025-08-28,12.760000228881836
2025-08-29,12.720000267028809
2025-09-02,12.529999732971191
2025-09-03,13.5600004196167
2025-09-04,13.539999961853027
2025-09-05,13.59000015258789
2025-09-08,13.430000305175781
2025-09-09,13.40999984741211
2025-09-10,13.180000305175781
2025-09-11,13.75
2025-09-12,14.109999656677246
2025-09-15,13.529999732971191
2025-09-16,13.5
2025-09-17,13.430000305175781
2025-09-18,13.850000381469727
2025-09-19,13.680000305175781
