Date,VLTO
2024-03-07,88.78086853027344
2024-03-08,88.72123718261719
2024-03-11,88.22425079345703
2024-03-12,87.89624786376953
2024-03-13,88.56218719482422
2024-03-14,87.69744873046875
2024-03-15,85.97789001464844
2024-03-18,86.50468444824219
2024-03-19,86.91222381591797
2024-03-20,87.58811950683594
2024-03-21,89.35737609863281
2024-03-22,88.9200210571289
2024-03-25,88.86038208007812
2024-03-26,88.72123718261719
2024-03-27,89.2883529663086
2024-03-28,88.21379852294922
2024-04-01,87.09944152832031
2024-04-02,86.1442642211914
2024-04-03,86.8108901977539
2024-04-04,86.25371551513672
2024-04-05,86.65168762207031
2024-04-08,87.2287826538086
2024-04-09,88.7510757446289
2024-04-10,87.75611877441406
2024-04-11,86.9700927734375
2024-04-12,86.9302978515625
2024-04-15,89.40776062011719
2024-04-16,90.43257904052734
2024-04-17,90.09429168701172
2024-04-18,88.35310363769531
2024-04-19,88.44263458251953
2024-04-22,90.77086639404297
2024-04-23,93.24832916259766
2024-04-24,91.93497467041016
2024-04-25,93.31797790527344
2024-04-26,93.64632415771484
2024-04-29,94.41243743896484
2024-04-30,93.20853424072266
2024-05-01,93.9050064086914
2024-05-02,93.37767791748047
2024-05-03,95.40741729736328
2024-05-06,96.50187683105469
2024-05-07,96.78046417236328
2024-05-08,96.2431869506836
2024-05-09,95.45716094970703
2024-05-10,96.01434326171875
2024-05-13,95.38752746582031
2024-05-14,96.45213317871094
2024-05-15,98.40226745605469
2024-05-16,97.95452117919922
2024-05-17,98.10376739501953
2024-05-20,98.1236801147461
2024-05-21,99.02908325195312
2024-05-22,100.25289916992188
2024-05-23,99.35742950439453
2024-05-24,101.67571258544922
2024-05-28,100.1633529663086
2024-05-29,98.04408264160156
2024-05-30,98.73059844970703
2024-05-31,98.08386993408203
2024-06-03,98.42215728759766
2024-06-04,99.93452453613281
2024-06-05,100.2927017211914
2024-06-06,98.81019592285156
2024-06-07,98.72065734863281
2024-06-10,99.34748077392578
2024-06-11,99.68577575683594
2024-06-12,100.62104034423828
2024-06-13,100.50164794921875
2024-06-14,100.24295043945312
2024-06-17,100.06385803222656
2024-06-18,100.71058654785156
2024-06-20,99.77531433105469
2024-06-21,98.37242126464844
2024-06-24,99.24798583984375
2024-06-25,98.4520034790039
2024-06-26,97.88488006591797
2024-06-27,97.1187515258789
2024-06-28,95.07719421386719
2024-07-01,95.05726623535156
2024-07-02,93.96178436279297
2024-07-03,94.93777465820312
2024-07-05,95.20664978027344
2024-07-08,95.50541687011719
2024-07-09,95.30624389648438
2024-07-10,95.41578674316406
2024-07-11,96.70047760009766
2024-07-12,98.35365295410156
2024-07-15,97.60674285888672
2024-07-16,98.7918472290039
2024-07-17,97.6366195678711
2024-07-18,98.22418212890625
2024-07-19,98.05488586425781
2024-07-22,99.12047576904297
2024-07-23,100.02674865722656
2024-07-24,98.89143371582031
2024-07-25,99.20014953613281
2024-07-26,104.43851470947266
2024-07-29,104.66756439208984
2024-07-30,106.61949157714844
2024-07-31,106.1215591430664
2024-08-01,106.26097869873047
2024-08-02,104.40863037109375
2024-08-05,101.57035827636719
2024-08-06,103.69160461425781
2024-08-07,103.8011474609375
2024-08-08,106.79875946044922
2024-08-09,105.6634521484375
2024-08-12,106.0518569946289
2024-08-13,107.645263671875
2024-08-14,108.06352996826172
2024-08-15,108.52164459228516
2024-08-16,108.27267456054688
2024-08-19,109.12913513183594
2024-08-20,108.94987487792969
2024-08-21,109.3681411743164
2024-08-22,110.37399291992188
2024-08-23,111.32008361816406
2024-08-26,110.57317352294922
2024-08-27,110.69268035888672
2024-08-28,110.8022232055664
2024-08-29,111.3499526977539
2024-08-30,111.9674072265625
2024-09-03,109.80633544921875
2024-09-04,110.39391326904297
2024-09-05,109.39801788330078
2024-09-06,108.27267456054688
2024-09-09,109.03950500488281
2024-09-10,109.2685546875
2024-09-11,108.50172424316406
2024-09-12,108.85029602050781
2024-09-13,109.56732177734375
2024-09-16,109.50757598876953
2024-09-17,108.49177551269531
2024-09-18,107.645263671875
2024-09-19,109.01958465576172
2024-09-20,109.01958465576172
2024-09-23,109.79637908935547
2024-09-24,110.94164276123047
2024-09-25,110.58312225341797
2024-09-26,110.82212829589844
2024-09-27,109.93508911132812
2024-09-30,111.48991394042969
2024-10-01,109.66598510742188
2024-10-02,110.91183471679688
2024-10-03,110.94174194335938
2024-10-04,111.6493911743164
2024-10-07,110.75237274169922
2024-10-08,111.8088607788086
2024-10-09,112.56635284423828
2024-10-10,111.4799575805664
2024-10-11,112.7557144165039
2024-10-14,112.9151840209961
2024-10-15,112.50654602050781
2024-10-16,112.14773559570312
2024-10-17,112.65605163574219
2024-10-18,113.22416687011719
2024-10-21,112.6959228515625
2024-10-22,111.42015075683594
2024-10-23,110.56300354003906
2024-10-24,105.44000244140625
2024-10-25,103.70576477050781
2024-10-28,103.65592956542969
2024-10-29,103.14761352539062
2024-10-30,102.8984375
2024-10-31,101.85192108154297
2024-11-01,101.25389862060547
2024-11-04,102.09112548828125
2024-11-05,103.2672119140625
2024-11-06,102.6492691040039
2024-11-07,103.95494079589844
2024-11-08,105.2008056640625
2024-11-11,104.04463195800781
2024-11-12,103.40674591064453
2024-11-13,104.4931411743164
2024-11-14,102.76887512207031
2024-11-15,102.34029388427734
2024-11-18,102.49976348876953
2024-11-19,103.63600158691406
2024-11-20,104.76225280761719
2024-11-21,105.6592788696289
2024-11-22,106.0579605102539
2024-11-25,108.1211166381836
2024-11-26,107.60282897949219
2024-11-27,107.61279296875
2024-11-29,107.83206939697266
2024-12-02,106.27722930908203
2024-12-03,106.9250717163086
2024-12-04,107.1642837524414
2024-12-05,104.94166564941406
2024-12-06,106.17755889892578
2024-12-09,106.3968276977539
2024-12-10,106.03802490234375
2024-12-11,105.00145721435547
2024-12-12,105.44000244140625
2024-12-13,103.87519836425781
2024-12-16,103.88516998291016
2024-12-17,103.11771392822266
2024-12-18,100.89509582519531
2024-12-19,100.99476623535156
2024-12-20,103.90509796142578
2024-12-23,102.54959869384766
2024-12-24,103.14761352539062
2024-12-26,103.52635192871094
2024-12-27,102.77883911132812
2024-12-30,101.67251586914062
2024-12-31,101.62261199951172
2025-01-02,100.36542510986328
2025-01-03,100.57496643066406
2025-01-06,100.94412994384766
2025-01-07,101.42306518554688
2025-01-08,101.77228546142578
2025-01-10,99.87652587890625
2025-01-13,100.9142074584961
2025-01-14,102.1414566040039
2025-01-15,102.32106018066406
2025-01-16,103.81771087646484
2025-01-17,102.71018981933594
2025-01-21,102.85984802246094
2025-01-22,102.48069763183594
2025-01-23,103.03944396972656
2025-01-24,101.52284240722656
2025-01-27,103.04942321777344
2025-01-28,103.21903991699219
2025-01-29,102.6203842163086
2025-01-30,103.61814880371094
2025-01-31,103.1591796875
2025-02-03,100.94412994384766
2025-02-04,100.75457000732422
2025-02-05,95.59609985351562
2025-02-06,98.2202377319336
2025-02-07,98.58940124511719
2025-02-10,99.55724334716797
2025-02-11,99.58716583251953
2025-02-12,99.83661651611328
2025-02-13,99.52730560302734
2025-02-14,97.77123260498047
2025-02-18,97.68144226074219
2025-02-19,97.46192932128906
2025-02-20,97.50184631347656
2025-02-21,97.93087768554688
2025-02-24,99.84658813476562
2025-02-25,100.42530059814453
2025-02-26,99.49737548828125
2025-02-27,98.93862915039062
2025-02-28,99.53729248046875
2025-03-03,99.64704132080078
2025-03-04,98.65924835205078
2025-03-05,98.39983367919922
2025-03-06,97.7313232421875
2025-03-07,99.896484375
2025-03-10,100.10601043701172
2025-03-11,96.77346801757812
2025-03-12,95.21694946289062
2025-03-13,95.51628875732422
2025-03-14,97.7313232421875
2025-03-17,98.2302017211914
2025-03-18,98.14041137695312
2025-03-19,99.03840637207031
2025-03-20,97.92090606689453
2025-03-21,97.55171966552734
2025-03-24,98.04064178466797
2025-03-25,97.53176879882812
2025-03-26,97.5118179321289
2025-03-27,97.67145538330078
2025-03-28,95.82559204101562
2025-03-31,97.34393310546875
2025-04-01,97.51375579833984
2025-04-02,98.57260131835938
2025-04-03,93.79780578613281
2025-04-04,88.72332763671875
2025-04-07,87.01519012451172
2025-04-08,85.22714233398438
2025-04-09,91.03081512451172
2025-04-10,88.60345458984375
2025-04-11,89.5224609375
2025-04-14,90.58130645751953
2025-04-15,89.96197509765625
2025-04-16,89.23278045654297
2025-04-17,89.44255065917969
2025-04-21,87.10508728027344
2025-04-22,89.08293914794922
2025-04-23,90.45144653320312
2025-04-24,91.64015197753906
2025-04-25,92.20952606201172
2025-04-28,91.96979522705078
2025-04-29,92.98867797851562
2025-04-30,95.79562377929688
2025-05-01,94.10746002197266
2025-05-02,95.426025390625
2025-05-05,95.58585357666016
2025-05-06,95.25621032714844
2025-05-07,95.98541259765625
2025-05-08,97.17411804199219
2025-05-09,96.95436096191406
2025-05-12,100.2208023071289
2025-05-13,100.1408920288086
2025-05-14,99.35174560546875
2025-05-15,100.82015228271484
2025-05-16,101.58930969238281
2025-05-19,102.07878112792969
2025-05-20,101.9089584350586
2025-05-21,100.38062286376953
2025-05-22,100.87010192871094
2025-05-23,100.35066223144531
2025-05-27,101.3795394897461
2025-05-28,100.65033721923828
2025-05-29,101.12980651855469
2025-05-30,100.92003631591797
2025-06-02,100.17085266113281
2025-06-03,100.25077056884766
2025-06-04,98.81233215332031
2025-06-05,99.56151580810547
2025-06-06,100.1608657836914
2025-06-09,99.61146545410156
2025-06-10,99.85120391845703
2025-06-11,98.10311126708984
2025-06-12,98.64252471923828
2025-06-13,97.21408081054688
2025-06-16,97.67357635498047
2025-06-17,97.33395385742188
2025-06-18,96.92439270019531
2025-06-20,96.62472534179688
2025-06-23,98.34284210205078
2025-06-24,100.20082092285156
2025-06-25,100.06097412109375
2025-06-26,101.00994873046875
2025-06-27,100.95999908447266
2025-06-30,100.94999694824219
2025-07-01,102.5999984741211
2025-07-02,102.83000183105469
2025-07-03,103.75
2025-07-07,102.72000122070312
2025-07-08,102.33000183105469
2025-07-09,102.37000274658203
2025-07-10,103.12999725341797
2025-07-11,101.93000030517578
2025-07-14,102.19999694824219
2025-07-15,100.94999694824219
2025-07-16,100.51000213623047
2025-07-17,102.9800033569336
2025-07-18,103.33999633789062
2025-07-21,102.11000061035156
2025-07-22,102.54000091552734
2025-07-23,101.80999755859375
2025-07-24,103.2699966430664
2025-07-25,103.27999877929688
2025-07-28,103.0999984741211
2025-07-29,105.02999877929688
2025-07-30,105.77999877929688
2025-07-31,104.83000183105469
2025-08-01,104.75
2025-08-04,106.94999694824219
2025-08-05,106.55999755859375
2025-08-06,107.4800033569336
2025-08-07,107.54000091552734
2025-08-08,107.69999694824219
2025-08-11,107.13999938964844
2025-08-12,108.80999755859375
2025-08-13,109.75
2025-08-14,107.66999816894531
2025-08-15,107.2699966430664
2025-08-18,106.69000244140625
2025-08-19,108.0999984741211
2025-08-20,108.91000366210938
2025-08-21,108.47000122070312
2025-08-22,109.1500015258789
2025-08-25,107.1500015258789
2025-08-26,107.11000061035156
2025-08-27,107.37000274658203
2025-08-28,106.5
2025-08-29,106.19000244140625
2025-09-02,105.27999877929688
2025-09-03,105.06999969482422
2025-09-04,106.5999984741211
2025-09-05,105.70999908447266
2025-09-08,106.9000015258789
2025-09-09,105.02999877929688
2025-09-10,106.01000213623047
2025-09-11,109.0999984741211
2025-09-12,109.02999877929688
2025-09-15,107.80000305175781
2025-09-16,106.54000091552734
2025-09-17,106.73999786376953
2025-09-18,107.05999755859375
2025-09-19,106.9000015258789
