Date,NSP
2010-06-10,7.820008277893066
2010-06-11,7.970783710479736
2010-06-14,7.967432022094727
2010-06-15,8.312530517578125
2010-06-16,8.191908836364746
2010-06-17,8.131604194641113
2010-06-18,8.091399192810059
2010-06-21,8.074644088745117
2010-06-22,7.890368461608887
2010-06-23,7.866916179656982
2010-06-24,8.010984420776367
2010-06-25,8.238819122314453
2010-06-28,8.346034049987793
2010-06-29,8.064596176147461
2010-06-30,8.094749450683594
2010-07-01,7.930575370788574
2010-07-02,7.719498634338379
2010-07-06,7.900419235229492
2010-07-07,8.28907585144043
2010-07-08,8.319230079650879
2010-07-09,8.476702690124512
2010-07-12,8.386241912841797
2010-07-13,8.63752269744873
2010-07-14,8.56381607055664
2010-07-15,8.426447868347168
2010-07-16,8.131604194641113
2010-07-19,8.285727500915527
2010-07-20,8.39964485168457
2010-07-21,8.208666801452637
2010-07-22,8.573866844177246
2010-07-23,8.851956367492676
2010-07-26,8.929019927978516
2010-07-27,8.882111549377441
2010-07-28,8.674385070800781
2010-07-29,8.721287727355957
2010-07-30,8.731342315673828
2010-08-02,8.727989196777344
2010-08-03,8.44990062713623
2010-08-04,8.413044929504395
2010-08-05,8.238819122314453
2010-08-06,8.15170955657959
2010-08-09,8.16845989227295
2010-08-10,8.000933647155762
2010-08-11,7.73289680480957
2010-08-12,7.618985176086426
2010-08-13,7.474911212921143
2010-08-16,7.471559524536133
2010-08-17,7.649137496948242
2010-08-18,7.608932018280029
2010-08-19,7.310737133026123
2010-08-20,7.273879528045654
2010-08-23,7.19681978225708
2010-08-24,7.126463890075684
2010-08-25,7.260481834411621
2010-08-26,7.320791244506836
2010-08-27,7.377746105194092
2010-08-30,7.200172424316406
2010-08-31,7.243730068206787
2010-09-01,7.4358601570129395
2010-09-02,7.516757965087891
2010-09-03,7.7560811042785645
2010-09-07,7.5808024406433105
2010-09-08,7.644850730895996
2010-09-09,7.68529748916626
2010-09-10,7.698779106140137
2010-09-13,7.978549480438232
2010-09-14,8.025739669799805
2010-09-15,8.130234718322754
2010-09-16,7.998773574829102
2010-09-17,8.20776081085205
2010-09-20,8.426859855651855
2010-09-21,8.460566520690918
2010-09-22,8.42011833190918
2010-09-23,8.322367668151855
2010-09-24,8.598767280578613
2010-09-27,8.632475852966309
2010-09-28,8.716743469238281
2010-09-29,8.92236042022705
2010-09-30,9.077413558959961
2010-10-01,8.925729751586914
2010-10-04,8.50439167022705
2010-10-05,8.912246704101562
2010-10-06,8.844833374023438
2010-10-07,8.804386138916016
2010-10-08,8.986400604248047
2010-10-11,8.976289749145508
2010-10-12,8.972922325134277
2010-10-13,9.060561180114746
2010-10-14,9.114492416381836
2010-10-15,9.023484230041504
2010-10-18,9.181907653808594
2010-10-19,9.03022289276123
2010-10-20,9.05382251739502
2010-10-21,8.959437370300293
2010-10-22,9.020109176635742
2010-10-25,8.949322700500488
2010-10-26,8.92236042022705
2010-10-27,8.838090896606445
2010-10-28,8.797638893127441
2010-10-29,8.834716796875
2010-11-01,8.689773559570312
2010-11-02,9.404376029968262
2010-11-03,9.576284408569336
2010-11-04,9.687518119812012
2010-11-05,9.856054306030273
2010-11-08,9.795381546020508
2010-11-09,9.508872985839844
2010-11-10,9.825716972351074
2010-11-11,9.953805923461914
2010-11-12,9.788641929626465
2010-11-15,9.765042304992676
2010-11-16,9.559430122375488
2010-11-17,9.239208221435547
2010-11-18,9.603249549865723
2010-11-19,9.57291316986084
2010-11-22,9.56954288482666
2010-11-23,9.505204200744629
2010-11-24,9.806580543518066
2010-11-26,9.749013900756836
2010-11-29,9.732081413269043
2010-11-30,9.579702377319336
2010-12-01,9.606794357299805
2010-12-02,9.850603103637695
2010-12-03,9.718536376953125
2010-12-06,9.830283164978027
2010-12-07,9.91494083404541
2010-12-08,9.911554336547852
2010-12-09,9.921711921691895
2010-12-10,9.8709135055542
2010-12-13,9.793033599853516
2010-12-14,9.769331932067871
2010-12-15,9.803191184997559
2010-12-16,9.830283164978027
2010-12-17,9.911554336547852
2010-12-20,9.772714614868164
2010-12-21,9.881078720092773
2010-12-22,9.891233444213867
2010-12-23,9.823509216308594
2010-12-27,9.772714614868164
2010-12-28,9.898008346557617
2010-12-29,9.989437103271484
2010-12-30,9.948801040649414
2010-12-31,9.921711921691895
2011-01-03,10.084254264831543
2011-01-04,10.104570388793945
2011-01-05,10.226476669311523
2011-01-06,10.16890811920166
2011-01-07,10.01653003692627
2011-01-10,10.158747673034668
2011-01-11,10.182452201843262
2011-01-12,10.209545135498047
2011-01-13,10.179068565368652
2011-01-14,10.206157684326172
2011-01-18,10.151976585388184
2011-01-19,9.78964614868164
2011-01-20,9.610174179077148
2011-01-21,9.47134017944336
2011-01-24,9.630494117736816
2011-01-25,9.671128273010254
2011-01-26,9.952188491821289
2011-01-27,9.891233444213867
2011-01-28,9.583087921142578
2011-01-31,9.589858055114746
2011-02-01,9.840444564819336
2011-02-02,9.721924781799316
2011-02-03,9.90139389038086
2011-02-04,9.847212791442871
2011-02-07,9.965733528137207
2011-02-08,10.033461570739746
2011-02-09,9.972504615783691
2011-02-10,10.002981185913086
2011-02-11,10.047003746032715
2011-02-14,10.063935279846191
2011-02-15,9.823509216308594
2011-02-16,9.820125579833984
2011-02-17,9.826896667480469
2011-02-18,9.972504615783691
2011-02-22,9.979280471801758
2011-02-23,9.887846946716309
2011-02-24,9.979280471801758
2011-02-25,10.155362129211426
2011-02-28,10.135046005249023
2011-03-01,9.833671569824219
2011-03-02,9.867530822753906
2011-03-03,10.097797393798828
2011-03-04,10.01653003692627
2011-03-07,9.78964614868164
2011-03-08,10.030072212219238
2011-03-09,9.914351463317871
2011-03-10,9.693124771118164
2011-03-11,9.757791519165039
2011-03-14,9.580815315246582
2011-03-15,9.45828628540039
2011-03-16,9.495722770690918
2011-03-17,9.475302696228027
2011-03-18,9.325551986694336
2011-03-21,9.625060081481934
2011-03-22,9.727160453796387
2011-03-23,9.802040100097656
2011-03-24,9.839472770690918
2011-03-25,9.863298416137695
2011-03-28,9.880317687988281
2011-03-29,9.999443054199219
2011-03-30,10.217262268066406
2011-03-31,10.339789390563965
2011-04-01,10.387439727783203
2011-04-04,10.435088157653809
2011-04-05,10.482732772827148
2011-04-06,10.574627876281738
2011-04-07,10.601858139038086
2011-04-08,10.397647857666016
2011-04-11,10.33298397064209
2011-04-12,10.220667839050293
2011-04-13,10.176423072814941
2011-04-14,10.25469970703125
2011-04-15,10.247897148132324
2011-04-18,10.040279388427734
2011-04-19,10.006247520446777
2011-04-20,10.09814167022705
2011-04-21,10.108351707458496
2011-04-25,10.108351707458496
2011-04-26,10.190037727355957
2011-04-27,10.18322467803955
2011-04-28,10.305755615234375
2011-04-29,10.30915641784668
2011-05-02,10.850310325622559
2011-05-03,10.962626457214355
2011-05-04,10.829891204833984
2011-05-05,10.710768699645996
2011-05-06,10.635891914367676
2011-05-09,10.608665466308594
2011-05-10,10.731191635131836
2011-05-11,10.601858139038086
2011-05-12,10.720979690551758
2011-05-13,10.523576736450195
2011-05-16,10.455510139465332
2011-05-17,10.411260604858398
2011-05-18,10.448700904846191
2011-05-19,10.46911907196045
2011-05-20,10.431680679321289
2011-05-23,10.261509895324707
2011-05-24,10.084529876708984
2011-05-25,10.275124549865723
2011-05-26,10.387439727783203
2011-05-27,10.404454231262207
2011-05-31,10.76015853881836
2011-06-01,10.572051048278809
2011-06-02,10.363412857055664
2011-06-03,10.011125564575195
2011-06-06,9.963240623474121
2011-06-07,10.041912078857422
2011-06-08,10.127415657043457
2011-06-09,10.192399024963379
2011-06-10,9.98717975616455
2011-06-13,9.93245792388916
2011-06-14,10.260801315307617
2011-06-15,9.997442245483398
2011-06-16,10.007702827453613
2011-06-17,9.939298629760742
2011-06-20,10.13083553314209
2011-06-21,10.264225959777832
2011-06-22,10.076107025146484
2011-06-23,10.15477466583252
2011-06-24,9.976922035217285
2011-06-27,9.97008228302002
2011-06-28,10.038485527038574
2011-06-29,10.055585861206055
2011-06-30,10.127415657043457
2011-07-01,10.359989166259766
2011-07-05,10.43865966796875
2011-07-06,10.534425735473633
2011-07-07,11.00641918182373
2011-07-08,10.780685424804688
2011-07-11,10.619933128356934
2011-07-12,10.602828979492188
2011-07-13,10.667815208435059
2011-07-14,10.489964485168457
2011-07-15,10.479700088500977
2011-07-18,10.103468894958496
2011-07-19,10.431818962097168
2011-07-20,10.387354850769043
2011-07-21,10.739641189575195
2011-07-22,10.507065773010254
2011-07-25,10.48311996459961
2011-07-26,10.424978256225586
2011-07-27,10.199240684509277
2011-07-28,10.141093254089355
2011-07-29,9.994024276733398
2011-08-01,9.994024276733398
2011-08-02,9.357852935791016
2011-08-03,9.087651252746582
2011-08-04,8.851653099060059
2011-08-05,8.646438598632812
2011-08-08,7.962384223937988
2011-08-09,8.468584060668945
2011-08-10,7.989746570587158
2011-08-11,8.499364852905273
2011-08-12,8.513045310974121
2011-08-15,8.800353050231934
2011-08-16,8.749046325683594
2011-08-17,8.68405818939209
2011-08-18,8.1744384765625
2011-08-19,8.051311492919922
2011-08-22,7.9521260261535645
2011-08-23,8.324932098388672
2011-08-24,8.41043758392334
2011-08-25,8.13681697845459
2011-08-26,8.297574043273926
2011-08-29,8.6224946975708
2011-08-30,8.68405818939209
2011-08-31,8.516467094421387
2011-09-01,8.318092346191406
2011-09-02,7.900819301605225
2011-09-06,7.620357513427734
2011-09-07,7.840738296508789
2011-09-08,7.678894996643066
2011-09-09,7.468843936920166
2011-09-12,7.5273847579956055
2011-09-13,7.661677837371826
2011-09-14,7.644461631774902
2011-09-15,7.778757095336914
2011-09-16,7.754651069641113
2011-09-19,7.630688190460205
2011-09-20,7.382761478424072
2011-09-21,7.093511581420898
2011-09-22,6.952330112457275
2011-09-23,6.972988128662109
2011-09-26,7.203697204589844
2011-09-27,7.685782432556152
2011-09-28,7.53082799911499
2011-09-29,7.72366189956665
2011-09-30,7.661677837371826
2011-10-03,7.258795738220215
2011-10-04,7.840738296508789
2011-10-05,7.802862644195557
2011-10-06,7.864840984344482
2011-10-07,7.689227104187012
2011-10-10,8.119657516479492
2011-10-11,8.085219383239746
2011-10-12,8.2883882522583
2011-10-13,8.233294486999512
2011-10-14,8.61551284790039
2011-10-17,8.284942626953125
2011-10-18,8.587967872619629
2011-10-19,8.346925735473633
2011-10-20,8.291831016540527
2011-10-21,8.453673362731934
2011-10-24,8.835897445678711
2011-10-25,8.536316871643066
2011-10-26,8.632732391357422
2011-10-27,9.359297752380371
2011-10-28,9.197457313537598
2011-10-31,8.877217292785645
2011-11-01,8.794574737548828
2011-11-02,8.715373992919922
2011-11-03,8.85655403137207
2011-11-04,8.756698608398438
2011-11-07,8.691271781921387
2011-11-08,8.949529647827148
2011-11-09,8.522542953491211
2011-11-10,8.918537139892578
2011-11-11,9.063162803649902
2011-11-14,8.877217292785645
2011-11-15,9.276657104492188
2011-11-16,9.073493003845215
2011-11-17,8.853109359741211
2011-11-18,8.608627319335938
2011-11-21,8.030129432678223
2011-11-22,7.971211910247803
2011-11-23,7.700884819030762
2011-11-25,7.673153400421143
2011-11-28,7.971211910247803
2011-11-29,7.846440315246582
2011-11-30,8.591577529907227
2011-12-01,8.491072654724121
2011-12-02,8.522261619567871
2011-12-05,9.080245018005371
2011-12-06,8.979742050170898
2011-12-07,8.95548152923584
2011-12-08,8.595044136047363
2011-12-09,8.854975700378418
2011-12-12,8.764866828918457
2011-12-13,8.56038761138916
2011-12-14,8.338578224182129
2011-12-15,8.407893180847168
2011-12-16,8.525728225708008
2011-12-19,8.359373092651367
2011-12-20,8.78219223022461
2011-12-21,8.78219223022461
2011-12-22,9.0455904006958
2011-12-23,8.969345092773438
2011-12-27,8.99013900756836
2011-12-28,8.699014663696289
2011-12-29,8.837648391723633
2011-12-30,8.785658836364746
2012-01-03,9.104508399963379
2012-01-04,9.118372917175293
2012-01-05,9.0455904006958
2012-01-06,8.99013900756836
2012-01-09,8.938153266906738
2012-01-10,9.083710670471191
2012-01-11,9.097579956054688
2012-01-12,9.274327278137207
2012-01-13,9.177290916442871
2012-01-17,9.246602058410645
2012-01-18,9.44415283203125
2012-01-19,9.492674827575684
2012-01-20,9.527329444885254
2012-01-23,9.468411445617676
2012-01-24,9.572386741638184
2012-01-25,9.711015701293945
2012-01-26,9.728342056274414
2012-01-27,9.728342056274414
2012-01-30,9.704084396362305
2012-01-31,9.711015701293945
2012-02-01,10.022931098937988
2012-02-02,9.974411010742188
2012-02-03,10.334848403930664
2012-02-06,10.21008014678955
2012-02-07,10.463080406188965
2012-02-08,10.456146240234375
2012-02-09,10.52546215057373
2012-02-10,10.435356140136719
2012-02-13,10.369503021240234
2012-02-14,10.65023136138916
2012-02-15,10.757668495178223
2012-02-16,10.837379455566406
2012-02-17,10.771529197692871
2012-02-21,10.6398344039917
2012-02-22,10.570518493652344
2012-02-23,10.608640670776367
2012-02-24,10.698748588562012
2012-02-27,10.466545104980469
2012-02-28,10.508137702941895
2012-02-29,10.442285537719727
2012-03-01,10.428421020507812
2012-03-02,10.095711708068848
2012-03-05,10.106107711791992
2012-03-06,9.88430118560791
2012-03-07,10.03411865234375
2012-03-08,10.18044662475586
2012-03-09,10.250125885009766
2012-03-12,10.17347526550293
2012-03-13,10.156060218811035
2012-03-14,10.176959037780762
2012-03-15,10.326776504516602
2012-03-16,10.319809913635254
2012-03-19,10.452204704284668
2012-03-20,10.3720703125
2012-03-21,10.434782028198242
2012-03-22,10.365097999572754
2012-03-23,10.476591110229492
2012-03-26,10.741381645202637
2012-03-27,10.730928421020508
2012-03-28,10.723960876464844
2012-03-29,10.66124439239502
2012-03-30,10.675186157226562
2012-04-02,10.83545207977295
2012-04-03,10.685636520385742
2012-04-04,10.424328804016113
2012-04-05,10.494011878967285
2012-04-09,10.284969329833984
2012-04-10,10.065471649169922
2012-04-11,10.29542064666748
2012-04-12,10.386005401611328
2012-04-13,10.18044662475586
2012-04-16,10.197867393493652
2012-04-17,10.434782028198242
2012-04-18,10.17347526550293
2012-04-19,10.030631065368652
2012-04-20,9.9957914352417
2012-04-23,9.859911918640137
2012-04-24,9.940042495727539
2012-04-25,9.981853485107422
2012-04-26,10.030631065368652
2012-04-27,10.215288162231445
2012-04-30,9.501053810119629
2012-05-01,9.410468101501465
2012-05-02,9.382596969604492
2012-05-03,9.21884536743164
2012-05-04,9.07948112487793
2012-05-07,9.0690279006958
2012-05-08,9.159614562988281
2012-05-09,9.107352256774902
2012-05-10,9.103872299194336
2012-05-11,9.107352256774902
2012-05-14,9.013284683227539
2012-05-15,9.086447715759277
2012-05-16,9.058572769165039
2012-05-17,8.779851913452148
2012-05-18,8.706683158874512
2012-05-21,8.825143814086914
2012-05-22,8.724104881286621
2012-05-23,8.643974304199219
2012-05-24,8.776368141174316
2012-05-25,8.765917778015137
2012-05-29,8.779851913452148
2012-05-30,8.709696769714355
2012-05-31,8.807912826538086
2012-06-01,8.643051147460938
2012-06-04,8.667607307434082
2012-06-05,8.607973098754883
2012-06-06,8.9131441116333
2012-06-07,8.895607948303223
2012-06-08,9.018378257751465
2012-06-11,8.839484214782715
2012-06-12,8.895607948303223
2012-06-13,8.769330978393555
2012-06-14,8.85702133178711
2012-06-15,9.014870643615723
2012-06-18,8.95523738861084
2012-06-19,9.179736137390137
2012-06-20,9.12360668182373
2012-06-21,9.053454399108887
2012-06-22,9.13413143157959
2012-06-25,8.98330020904541
2012-06-26,9.039424896240234
2012-06-27,9.158686637878418
2012-06-28,9.211304664611816
2012-06-29,9.488412857055664
2012-07-02,9.76201343536377
2012-07-03,9.912848472595215
2012-07-05,9.909337997436523
2012-07-06,9.793584823608398
2012-07-09,9.730445861816406
2012-07-10,9.74798583984375
2012-07-11,9.740968704223633
2012-07-12,9.730445861816406
2012-07-13,9.821647644042969
2012-07-16,9.758508682250977
2012-07-17,9.832173347473145
2012-07-18,9.902326583862305
2012-07-19,9.919861793518066
2012-07-20,9.71992301940918
2012-07-23,9.576104164123535
2012-07-24,9.414749145507812
2012-07-25,9.327054977416992
2012-07-26,9.288474082946777
2012-07-27,9.625213623046875
2012-07-30,9.544538497924805
2012-07-31,9.2042875289917
2012-08-01,8.72373104095459
2012-08-02,8.583418846130371
2012-08-03,8.692159652709961
2012-08-06,8.762313842773438
2012-08-07,8.779851913452148
2012-08-08,8.78335952758789
2012-08-09,8.758804321289062
2012-08-10,8.772836685180664
2012-08-13,8.758804321289062
2012-08-14,8.667607307434082
2012-08-15,8.681635856628418
2012-08-16,8.692159652709961
2012-08-17,8.864035606384277
2012-08-20,8.804404258728027
2012-08-21,8.734251022338867
2012-08-22,8.629016876220703
2012-08-23,8.54483413696289
2012-08-24,8.53781795501709
2012-08-27,8.534308433532715
2012-08-28,8.50975513458252
2012-08-29,8.534308433532715
2012-08-30,8.488713264465332
2012-08-31,8.576401710510254
2012-09-04,8.548343658447266
2012-09-05,8.710829734802246
2012-09-06,8.96515941619873
2012-09-07,9.01461410522461
2012-09-10,9.057001113891602
2012-09-11,9.085260391235352
2012-09-12,9.085260391235352
2012-09-13,9.194765090942383
2012-09-14,9.328994750976562
2012-09-17,9.293672561645508
2012-09-18,9.364320755004883
2012-09-19,9.247748374938965
2012-09-20,9.109989166259766
2012-09-21,9.06053638458252
2012-09-24,9.159443855285645
2012-09-25,8.883915901184082
2012-09-26,8.852124214172363
2012-09-27,8.940436363220215
2012-09-28,8.912177085876465
2012-10-01,8.901578903198242
2012-10-02,8.92983627319336
2012-10-03,8.88744831085205
2012-10-04,9.007549285888672
2012-10-05,8.96515941619873
2012-10-08,8.961627960205078
2012-10-09,8.88744831085205
2012-10-10,8.954561233520508
2012-10-11,9.042872428894043
2012-10-12,8.9722261428833
2012-10-15,9.046403884887695
2012-10-16,9.113523483276367
2012-10-17,9.215956687927246
2012-10-18,9.23361873626709
2012-10-19,9.10645580291748
2012-10-22,9.053470611572266
2012-10-23,9.06053638458252
2012-10-24,9.004015922546387
2012-10-25,9.10645580291748
2012-10-26,9.1382474899292
2012-10-31,9.223023414611816
2012-11-01,9.978948593139648
2012-11-02,9.880044937133789
2012-11-05,9.855320930480957
2012-11-06,10.010744094848633
2012-11-07,9.954224586486816
2012-11-08,9.657506942749023
2012-11-09,9.643375396728516
2012-11-12,9.636311531066895
2012-11-13,9.632781028747559
2012-11-14,9.615116119384766
2012-11-15,9.66103744506836
2012-11-16,9.689299583435059
2012-11-19,9.841190338134766
2012-11-20,9.77761173248291
2012-11-21,9.837656021118164
2012-11-23,9.993080139160156
2012-11-26,10.597114562988281
2012-11-27,10.597114562988281
2012-11-28,10.696587562561035
2012-11-29,10.746322631835938
2012-11-30,10.728559494018555
2012-12-03,10.902630805969238
2012-12-04,11.009207725524902
2012-12-05,10.774741172790527
2012-12-06,10.842241287231445
2012-12-07,10.835136413574219
2012-12-10,10.874214172363281
2012-12-11,11.041181564331055
2012-12-12,11.055392265319824
2012-12-13,11.07315444946289
2012-12-14,11.137099266052246
2012-12-17,11.439058303833008
2012-12-18,11.677080154418945
2012-12-19,11.737473487854004
2012-12-20,11.595368385314941
2012-12-21,11.474589347839355
2012-12-24,11.481694221496582
2012-12-26,11.403535842895508
2012-12-27,11.346696853637695
2012-12-28,11.300514221191406
2012-12-31,11.566949844360352
2013-01-02,11.701946258544922
2013-01-03,11.719706535339355
2013-01-04,11.716154098510742
2013-01-07,11.613131523132324
2013-01-08,11.488792419433594
2013-01-09,11.620237350463867
2013-01-10,11.481694221496582
2013-01-11,11.4461669921875
2013-01-14,11.499451637268066
2013-01-15,11.46747875213623
2013-01-16,11.399983406066895
2013-01-17,11.417747497558594
2013-01-18,11.424849510192871
2013-01-22,11.623790740966797
2013-01-23,11.581162452697754
2013-01-24,11.826284408569336
2013-01-25,11.712602615356445
2013-01-28,11.726812362670898
2013-01-29,11.826284408569336
2013-01-30,11.801414489746094
2013-01-31,11.947067260742188
2013-02-01,12.103375434875488
2013-02-04,11.950617790222168
2013-02-05,12.021668434143066
2013-02-06,12.00390911102295
2013-02-07,12.1424560546875
2013-02-08,10.124635696411133
2013-02-11,10.185025215148926
2013-02-12,10.170816421508789
2013-02-13,9.648597717285156
2013-02-14,9.922141075134277
2013-02-15,10.074897766113281
2013-02-19,10.369755744934082
2013-02-20,10.32002067565918
2013-02-21,10.092659950256348
2013-02-22,10.199237823486328
2013-02-25,9.929245948791504
2013-02-26,9.982534408569336
2013-02-27,10.053584098815918
2013-02-28,10.071345329284668
2013-03-01,10.106871604919434
2013-03-04,10.142396926879883
2013-03-05,10.181475639343262
2013-03-06,10.18862247467041
2013-03-07,10.195771217346191
2013-03-08,10.185047149658203
2013-03-11,10.18862247467041
2013-03-12,10.192197799682617
2013-03-13,10.202917098999023
2013-03-14,10.238652229309082
2013-03-15,10.217211723327637
2013-03-18,10.152884483337402
2013-03-19,10.142160415649414
2013-03-20,10.1993408203125
2013-03-21,10.092132568359375
2013-03-22,10.1278715133667
2013-03-25,9.981345176696777
2013-03-26,9.959905624389648
2013-03-27,9.970624923706055
2013-03-28,10.13858699798584
2013-04-01,10.1278715133667
2013-04-02,10.052824020385742
2013-04-03,9.956330299377441
2013-04-04,10.013509750366211
2013-04-05,9.87413501739502
2013-04-08,9.927742004394531
2013-04-09,9.738337516784668
2013-04-10,9.791940689086914
2013-04-11,9.788366317749023
2013-04-12,9.791940689086914
2013-04-15,9.656139373779297
2013-04-16,9.788366317749023
2013-04-17,9.631123542785645
2013-04-18,9.666861534118652
2013-04-19,9.79908561706543
2013-04-22,9.82052993774414
2013-04-23,9.952754974365234
2013-04-24,9.87413501739502
2013-04-25,9.827675819396973
2013-04-26,9.827675819396973
2013-04-29,9.852693557739258
2013-04-30,9.87413501739502
2013-05-01,9.581090927124023
2013-05-02,9.727615356445312
2013-05-03,10.031380653381348
2013-05-06,10.052824020385742
2013-05-07,10.202917098999023
2013-05-08,10.256521224975586
2013-05-09,10.285114288330078
2013-05-10,10.460224151611328
2013-05-13,10.51025390625
2013-05-14,10.631757736206055
2013-05-15,10.65320110321045
2013-05-16,10.681792259216309
2013-05-17,10.785429000854492
2013-05-20,11.003424644470215
2013-05-21,10.99270248413086
2013-05-22,10.971261024475098
2013-05-23,10.864051818847656
2013-05-24,10.774706840515137
2013-05-28,10.93552303314209
2013-05-29,10.84208869934082
2013-05-30,10.910370826721191
2013-05-31,10.838495254516602
2013-06-03,10.885212898254395
2013-06-04,10.773809432983398
2013-06-05,10.633655548095703
2013-06-06,10.77021312713623
2013-06-07,10.798966407775879
2013-06-10,11.179895401000977
2013-06-11,11.133177757263184
2013-06-12,11.021771430969238
2013-06-13,11.151144027709961
2013-06-14,11.061305046081543
2013-06-17,11.183491706848145
2013-06-18,11.33801555633545
2013-06-19,11.161925315856934
2013-06-20,10.975054740905762
2013-06-21,11.046928405761719
2013-06-24,10.820528030395508
2013-06-25,10.867243766784668
2013-06-26,10.705531120300293
2013-06-27,10.84208869934082
2013-06-28,10.888808250427246
2013-07-01,11.327234268188477
2013-07-02,11.391924858093262
2013-07-03,11.381141662597656
2013-07-05,11.532074928283691
2013-07-08,11.56441593170166
2013-07-09,11.672224998474121
2013-07-10,11.855502128601074
2013-07-11,11.833943367004395
2013-07-12,11.740506172180176
2013-07-15,11.769253730773926
2013-07-16,11.769253730773926
2013-07-17,11.711756706237793
2013-07-18,11.837536811828613
2013-07-19,11.948939323425293
2013-07-22,11.923785209655762
2013-07-23,11.9309720993042
2013-07-24,11.833943367004395
2013-07-25,11.927377700805664
2013-07-26,11.884252548217773
2013-07-29,11.833943367004395
2013-07-30,11.966907501220703
2013-07-31,11.884252548217773
2013-08-01,11.984872817993164
2013-08-02,12.045968055725098
2013-08-05,12.006434440612793
2013-08-06,12.092686653137207
2013-08-07,11.851910591125488
2013-08-08,11.95612621307373
2013-08-09,11.988471031188965
2013-08-12,12.060340881347656
2013-08-13,12.15018367767334
2013-08-14,12.132218360900879
2013-08-15,11.970500946044922
2013-08-16,12.035184860229492
2013-08-19,11.941750526428223
2013-08-20,11.966907501220703
2013-08-21,11.9309720993042
2013-08-22,12.125025749206543
2013-08-23,11.97409439086914
2013-08-26,12.056746482849121
2013-08-27,11.58238697052002
2013-08-28,11.59316635131836
2013-08-29,11.744099617004395
2013-08-30,11.463789939880371
2013-09-03,11.585977554321289
2013-09-04,11.741325378417969
2013-09-05,11.911123275756836
2013-09-06,11.961702346801758
2013-09-09,12.250716209411621
2013-09-10,12.402450561523438
2013-09-11,12.644501686096191
2013-09-12,12.716760635375977
2013-09-13,12.839590072631836
