Date,DX
2010-06-16,4.697368621826172
2010-06-17,4.692368030548096
2010-06-18,4.792311668395996
2010-06-21,4.827293395996094
2010-06-22,4.822295188903809
2010-06-23,4.7823166847229
2010-06-24,4.702366352081299
2010-06-25,4.822295188903809
2010-06-28,4.8120598793029785
2010-06-29,4.709675312042236
2010-06-30,4.725031852722168
2010-07-01,4.709675312042236
2010-07-02,4.663602828979492
2010-07-06,4.638003349304199
2010-07-07,4.719911098480225
2010-07-08,4.771101951599121
2010-07-09,4.709675312042236
2010-07-12,4.684079170227051
2010-07-13,4.719911098480225
2010-07-14,4.719911098480225
2010-07-15,4.719911098480225
2010-07-16,4.663602828979492
2010-07-19,4.678957462310791
2010-07-20,4.74550724029541
2010-07-21,4.684079170227051
2010-07-22,4.87348747253418
2010-07-23,4.924678802490234
2010-07-26,4.986110687255859
2010-07-27,4.97587251663208
2010-07-28,4.888847351074219
2010-07-29,4.827417373657227
2010-07-30,4.965634346008301
2010-08-02,5.006589889526367
2010-08-03,5.052661418914795
2010-08-04,5.144805908203125
2010-08-05,5.0936126708984375
2010-08-06,5.108970642089844
2010-08-09,5.185760974884033
2010-08-10,5.175522804260254
2010-08-11,5.098732948303223
2010-08-12,5.04754114151001
2010-08-13,5.129448890686035
2010-08-16,5.124330043792725
2010-08-17,5.124330043792725
2010-08-18,5.108970642089844
2010-08-19,5.083375453948975
2010-08-20,5.160163402557373
2010-08-23,5.119212627410889
2010-08-24,5.098732948303223
2010-08-25,5.144805908203125
2010-08-26,5.108970642089844
2010-08-27,5.19599723815918
2010-08-30,5.201116561889648
2010-08-31,5.144805908203125
2010-09-01,5.216475486755371
2010-09-02,5.26254940032959
2010-09-03,5.272789478302002
2010-09-07,5.252308368682861
2010-09-08,5.2676682472229
2010-09-09,5.3342204093933105
2010-09-10,5.400766372680664
2010-09-13,5.446840286254883
2010-09-14,5.441720485687256
2010-09-15,5.431483268737793
2010-09-16,5.431483268737793
2010-09-17,5.426361560821533
2010-09-20,5.528748035430908
2010-09-21,5.48779296875
2010-09-22,5.498031139373779
2010-09-23,5.4519572257995605
2010-09-24,5.569698810577393
2010-09-27,5.574819564819336
2010-09-28,5.642934322357178
2010-09-29,5.5957794189453125
2010-09-30,5.648172378540039
2010-10-01,5.5591020584106445
2010-10-04,5.611495494842529
2010-10-05,5.621975898742676
2010-10-06,5.60101842880249
2010-10-07,5.585297107696533
2010-10-08,5.60101842880249
2010-10-11,5.5957794189453125
2010-10-12,5.574820518493652
2010-10-13,5.58005952835083
2010-10-14,5.590537071228027
2010-10-15,5.527667045593262
2010-10-18,5.58005952835083
2010-10-19,5.506708145141602
2010-10-20,5.5957794189453125
2010-10-21,5.585297107696533
2010-10-22,5.569581985473633
2010-10-25,5.6062541007995605
2010-10-26,5.611495494842529
2010-10-27,5.58005952835083
2010-10-28,5.5957794189453125
2010-10-29,5.553861141204834
2010-11-01,5.574820518493652
2010-11-02,5.6062541007995605
2010-11-03,5.574820518493652
2010-11-04,5.658651828765869
2010-11-05,5.653411865234375
2010-11-08,5.60101842880249
2010-11-09,5.58005952835083
2010-11-10,5.658651828765869
2010-11-11,5.66389274597168
2010-11-12,5.538143157958984
2010-11-15,5.5957794189453125
2010-11-16,5.5433831214904785
2010-11-17,5.590537071228027
2010-11-18,5.569581985473633
2010-11-19,5.60101842880249
2010-11-22,5.611495494842529
2010-11-23,5.511946678161621
2010-11-24,5.564340591430664
2010-11-26,5.527667045593262
2010-11-29,5.511946678161621
2010-11-30,5.501466751098633
2010-12-01,5.5433831214904785
2010-12-02,5.51718807220459
2010-12-03,5.553861141204834
2010-12-06,5.548623085021973
2010-12-07,5.553861141204834
2010-12-08,5.564340591430664
2010-12-09,5.5591020584106445
2010-12-10,5.6062541007995605
2010-12-13,5.637694358825684
2010-12-14,5.501466751098633
2010-12-15,5.475268840789795
2010-12-16,5.569581985473633
2010-12-17,5.574820518493652
2010-12-20,5.569581985473633
2010-12-21,5.590537071228027
2010-12-22,5.653411865234375
2010-12-23,5.7162861824035645
2010-12-27,5.7582011222839355
2010-12-28,5.7267656326293945
2010-12-29,5.850325584411621
2010-12-30,5.86107063293457
2010-12-31,5.866444110870361
2011-01-03,5.834209442138672
2011-01-04,5.780488014221191
2011-01-05,5.780488014221191
2011-01-06,5.7751145362854
2011-01-07,5.79123067855835
2011-01-10,5.818092346191406
2011-01-11,5.807350158691406
2011-01-12,5.818092346191406
2011-01-13,5.801975250244141
2011-01-14,5.796603202819824
2011-01-18,5.79123067855835
2011-01-19,5.705276012420654
2011-01-20,5.6676740646362305
2011-01-21,5.678414821624756
2011-01-24,5.75362491607666
2011-01-25,5.7697434425354
2011-01-26,5.801975250244141
2011-01-27,5.796603202819824
2011-01-28,5.732136249542236
2011-01-31,5.73751163482666
2011-02-01,5.74288272857666
2011-02-02,5.748251438140869
2011-02-03,5.71602201461792
2011-02-04,5.6837873458862305
2011-02-07,5.694530487060547
2011-02-08,5.732136249542236
2011-02-09,5.705276012420654
2011-02-10,5.73751163482666
2011-02-11,5.73751163482666
2011-02-14,5.75362491607666
2011-02-15,5.732136249542236
2011-02-16,5.710649490356445
2011-02-17,5.694530487060547
2011-02-18,5.678414821624756
2011-02-22,5.635437488555908
2011-02-23,5.640810489654541
2011-02-24,5.6676740646362305
2011-02-25,5.694530487060547
2011-02-28,5.678414821624756
2011-03-01,5.721393585205078
2011-03-02,5.74288272857666
2011-03-03,5.758999824523926
2011-03-04,5.60320520401001
2011-03-07,5.6569294929504395
2011-03-08,5.630064964294434
2011-03-09,5.619322776794434
2011-03-10,5.560227394104004
2011-03-11,5.544109344482422
2011-03-14,5.554853439331055
2011-03-15,5.554853439331055
2011-03-16,5.592457294464111
2011-03-17,5.592457294464111
2011-03-18,5.581716060638428
2011-03-21,5.613948822021484
2011-03-22,5.570971488952637
2011-03-23,5.570971488952637
2011-03-24,5.576342582702637
2011-03-25,5.587088108062744
2011-03-28,5.501132488250732
2011-03-29,5.50113582611084
2011-03-30,5.567346572875977
2011-03-31,5.550793647766113
2011-04-01,5.4956159591674805
2011-04-04,5.4183669090271
2011-04-05,5.473541736602783
2011-04-06,5.517685890197754
2011-04-07,5.512167930603027
2011-04-08,5.534237861633301
2011-04-11,5.506650924682617
2011-04-12,5.3631911277771
2011-04-13,5.3466386795043945
2011-04-14,5.396296977996826
2011-04-15,5.285943984985352
2011-04-18,5.302497386932373
2011-04-19,5.313529014587402
2011-04-20,5.274906635284424
2011-04-21,5.2418012619018555
2011-04-25,5.236284255981445
2011-04-26,5.33008337020874
2011-04-27,5.390777111053467
2011-04-28,5.357672214508057
2011-04-29,5.451474189758301
2011-05-02,5.473541736602783
2011-05-03,5.434922218322754
2011-05-04,5.396296977996826
2011-05-05,5.374226093292236
2011-05-06,5.296977519989014
2011-05-09,5.390777111053467
2011-05-10,5.4183669090271
2011-05-11,5.357672214508057
2011-05-12,5.368707656860352
2011-05-13,5.319051265716553
2011-05-16,5.296977519989014
2011-05-17,5.3466386795043945
2011-05-18,5.368707656860352
2011-05-19,5.401814937591553
2011-05-20,5.4183669090271
2011-05-23,5.401814937591553
2011-05-24,5.368707656860352
2011-05-25,5.401814937591553
2011-05-26,5.4569902420043945
2011-05-27,5.4404401779174805
2011-05-31,5.473541736602783
2011-06-01,5.423884391784668
2011-06-02,5.401814937591553
2011-06-03,5.3852620124816895
2011-06-06,5.352157115936279
2011-06-07,5.335603713989258
2011-06-08,5.352157115936279
2011-06-09,5.3631911277771
2011-06-10,5.357672214508057
2011-06-13,5.280425548553467
2011-06-14,5.37974214553833
2011-06-15,5.357672214508057
2011-06-16,5.308012962341309
2011-06-17,5.3245673179626465
2011-06-20,5.357672214508057
2011-06-21,5.423884391784668
2011-06-22,5.4569902420043945
2011-06-23,5.423884391784668
2011-06-24,5.484577655792236
2011-06-27,5.506650924682617
2011-06-28,5.557689189910889
2011-06-29,5.455612659454346
2011-06-30,5.489638805389404
2011-07-01,5.54634952545166
2011-07-05,5.563363075256348
2011-07-06,5.574705123901367
2011-07-07,5.574705123901367
2011-07-08,5.574705123901367
2011-07-11,5.563363075256348
2011-07-12,5.557689189910889
2011-07-13,5.569032192230225
2011-07-14,5.512322902679443
2011-07-15,5.54634952545166
2011-07-18,5.529335975646973
2011-07-19,5.529335975646973
2011-07-20,5.540675163269043
2011-07-21,5.529335975646973
2011-07-22,5.529335975646973
2011-07-25,5.472622394561768
2011-07-26,5.427255153656006
2011-07-27,5.325174808502197
2011-07-28,5.268463134765625
2011-07-29,5.160713195800781
2011-08-01,5.245780944824219
2011-08-02,5.086988925933838
2011-08-03,5.126686096191406
2011-08-04,5.001919746398926
2011-08-05,5.047292232513428
2011-08-08,4.712693214416504
2011-08-09,5.319503307342529
2011-08-10,5.0926594734191895
2011-08-11,5.121014595031738
2011-08-12,5.183399200439453
2011-08-15,5.296819686889648
2011-08-16,5.206082344055176
2011-08-17,5.291146278381348
2011-08-18,5.064303398132324
2011-08-19,5.041622161865234
2011-08-22,4.9849090576171875
2011-08-23,5.104000568389893
2011-08-24,5.121014595031738
2011-08-25,4.9849090576171875
2011-08-26,5.047292232513428
2011-08-29,5.1890668869018555
2011-08-30,5.206082344055176
2011-08-31,5.206082344055176
2011-09-01,4.962224960327148
2011-09-02,4.7580671310424805
2011-09-06,4.780749320983887
2011-09-07,4.86014461517334
2011-09-08,4.763736724853516
2011-09-09,4.7864179611206055
2011-09-12,4.871487140655518
2011-09-13,4.86014461517334
2011-09-14,4.89984130859375
2011-09-15,5.007593154907227
2011-09-16,5.052961349487305
2011-09-19,5.069973945617676
2011-09-20,4.996248722076416
2011-09-21,4.871487140655518
2011-09-22,4.7864179611206055
2011-09-23,4.7864179611206055
2011-09-26,4.8147759437561035
2011-09-27,4.831789493560791
2011-09-28,4.749792575836182
2011-09-29,4.831788063049316
2011-09-30,4.7205119132995605
2011-10-03,4.3983893394470215
2011-10-04,4.638518333435059
2011-10-05,4.620947360992432
2011-10-06,4.773221015930176
2011-10-07,4.691227912902832
2011-10-10,4.773221015930176
2011-10-11,4.790791034698486
2011-10-12,4.790791034698486
2011-10-13,4.6853718757629395
2011-10-14,4.697083950042725
2011-10-17,4.667801380157471
2011-10-18,4.702941417694092
2011-10-19,4.632659435272217
2011-10-20,4.732221603393555
2011-10-21,4.790791034698486
2011-10-24,5.0133466720581055
2011-10-25,4.984064102172852
2011-10-26,5.177334785461426
2011-10-27,5.247616291046143
2011-10-28,5.247616291046143
2011-10-31,5.130481719970703
2011-11-01,5.019204139709473
2011-11-02,4.978205680847168
2011-11-03,5.060200214385986
2011-11-04,4.995777606964111
2011-11-07,5.048486232757568
2011-11-08,5.11876916885376
2011-11-09,5.025061130523682
2011-11-10,5.08948278427124
2011-11-11,5.183191776275635
2011-11-14,5.11876916885376
2011-11-15,5.183191776275635
2011-11-16,5.107050895690918
2011-11-17,5.124626636505127
2011-11-18,5.206618785858154
2011-11-21,5.148050308227539
2011-11-22,5.0660576820373535
2011-11-23,4.9254961013793945
2011-11-25,4.902067184448242
2011-11-28,5.07191276550293
2011-11-29,5.036774158477783
2011-11-30,5.212475299835205
2011-12-01,5.224189281463623
2011-12-02,5.253471851348877
2011-12-05,5.364748001098633
2011-12-06,5.440884590148926
2011-12-07,5.4467453956604
2011-12-08,5.34132194519043
2011-12-09,5.4467453956604
2011-12-12,5.470170974731445
2011-12-13,5.423318386077881
2011-12-14,5.4584574699401855
2011-12-15,5.470170974731445
2011-12-16,5.563876628875732
2011-12-19,5.470170974731445
2011-12-20,5.528738975524902
2011-12-21,5.55802059173584
2011-12-22,5.587305545806885
2011-12-23,5.62830114364624
2011-12-27,5.622444152832031
2011-12-28,5.5560832023620605
2011-12-29,5.5440192222595215
2011-12-30,5.50782585144043
2012-01-03,5.537988662719727
2012-01-04,5.5017900466918945
2012-01-05,5.489726543426514
2012-01-06,5.574184417724609
2012-01-09,5.568148136138916
2012-01-10,5.592280864715576
2012-01-11,5.562117576599121
2012-01-12,5.5440192222595215
2012-01-13,5.5440192222595215
2012-01-17,5.580216407775879
2012-01-18,5.634510040283203
2012-01-19,5.6526103019714355
2012-01-20,5.670703411102295
2012-01-23,5.670703411102295
2012-01-24,5.670703411102295
2012-01-25,5.682769298553467
2012-01-26,5.724999904632568
2012-01-27,5.50782585144043
2012-01-30,5.531954288482666
2012-01-31,5.586248874664307
2012-02-01,5.604345321655273
2012-02-02,5.598311424255371
2012-02-03,5.5440192222595215
2012-02-06,5.525920391082764
2012-02-07,5.513857364654541
2012-02-08,5.49575662612915
2012-02-09,5.483692169189453
2012-02-10,5.489726543426514
2012-02-13,5.519887447357178
2012-02-14,5.513857364654541
2012-02-15,5.519887447357178
2012-02-16,5.519887447357178
2012-02-17,5.519887447357178
2012-02-21,5.525920391082764
2012-02-22,5.568148136138916
2012-02-23,5.640540599822998
2012-02-24,5.682769298553467
2012-02-27,5.755162715911865
2012-02-28,5.797391891479492
2012-02-29,5.737062454223633
2012-03-01,5.7129340171813965
2012-03-02,5.634510040283203
2012-03-05,5.700870990753174
2012-03-06,5.604345321655273
2012-03-07,5.670703411102295
2012-03-08,5.622445106506348
2012-03-09,5.628475189208984
2012-03-12,5.6164093017578125
2012-03-13,5.6526103019714355
2012-03-14,5.550051689147949
2012-03-15,5.598311424255371
2012-03-16,5.580216407775879
2012-03-19,5.706902027130127
2012-03-20,5.755162715911865
2012-03-21,5.737062454223633
2012-03-22,5.700870990753174
2012-03-23,5.743101596832275
2012-03-26,5.779293537139893
2012-03-27,5.694838523864746
2012-03-28,5.694838523864746
2012-03-29,5.743101596832275
2012-03-30,5.761195182800293
2012-04-02,5.8034257888793945
2012-04-03,5.778573036193848
2012-04-04,5.728860855102539
2012-04-05,5.679153919219971
2012-04-09,5.648085594177246
2012-04-10,5.5859503746032715
2012-04-11,5.648085594177246
2012-04-12,5.75371789932251
2012-04-13,5.735074996948242
2012-04-16,5.747503757476807
2012-04-17,5.75371789932251
2012-04-18,5.716435432434082
2012-04-19,5.710221290588379
2012-04-20,5.728860855102539
2012-04-23,5.735074996948242
2012-04-24,5.7909979820251465
2012-04-25,5.822064399719238
2012-04-26,5.884200572967529
2012-04-27,5.85313081741333
2012-04-30,5.859346389770508
2012-05-01,5.840704917907715
2012-05-02,5.803427219390869
2012-05-03,5.884200572967529
2012-05-04,5.865560531616211
2012-05-07,5.884200572967529
2012-05-08,5.871774673461914
2012-05-09,5.871774673461914
2012-05-10,5.909053802490234
2012-05-11,5.958762168884277
2012-05-14,5.915268898010254
2012-05-15,5.85313081741333
2012-05-16,5.877986907958984
2012-05-17,5.7226457595825195
2012-05-18,5.648085594177246
2012-05-21,5.784782409667969
2012-05-22,5.747503757476807
2012-05-23,5.766143321990967
2012-05-24,5.7909979820251465
2012-05-25,5.809635162353516
2012-05-29,5.822064399719238
2012-05-30,5.7599287033081055
2012-05-31,5.772355556488037
2012-06-01,5.716435432434082
2012-06-04,5.691581726074219
2012-06-05,5.85313081741333
2012-06-06,5.97740364074707
2012-06-07,5.946335792541504
2012-06-08,6.045751571655273
2012-06-11,6.020895957946777
2012-06-12,6.03953742980957
2012-06-13,6.0581793785095215
2012-06-14,6.095458507537842
2012-06-15,6.083032608032227
2012-06-18,6.101670265197754
2012-06-19,6.138953685760498
2012-06-20,6.17002010345459
2012-06-21,6.163808345794678
2012-06-22,6.238373756408691
2012-06-25,6.257007122039795
2012-06-26,6.238373756408691
2012-06-27,6.3253631591796875
2012-06-28,6.3999199867248535
2012-06-29,6.4496283531188965
2012-07-02,6.542836666107178
2012-07-03,6.5619988441467285
2012-07-05,6.581169128417969
2012-07-06,6.587560176849365
2012-07-09,6.581169128417969
2012-07-10,6.523663520812988
2012-07-11,6.459770202636719
2012-07-12,6.389486789703369
2012-07-13,6.434206962585449
2012-07-16,6.485324859619141
2012-07-17,6.478936672210693
2012-07-18,6.453381061553955
2012-07-19,6.472548484802246
2012-07-20,6.478936672210693
2012-07-23,6.434206962585449
2012-07-24,6.434206962585449
2012-07-25,6.504499435424805
2012-07-26,6.510886192321777
2012-07-27,6.536445140838623
2012-07-30,6.568392276763916
2012-07-31,6.638676166534424
2012-08-01,6.555611610412598
2012-08-02,6.5619988441467285
2012-08-03,6.574781894683838
2012-08-06,6.510886192321777
2012-08-07,6.4278244972229
2012-08-08,6.4278244972229
2012-08-09,6.542834281921387
2012-08-10,6.530055522918701
2012-08-13,6.581169128417969
2012-08-14,6.574781894683838
2012-08-15,6.587560176849365
2012-08-16,6.5939507484436035
2012-08-17,6.632286071777344
2012-08-20,6.657845497131348
2012-08-21,6.619504928588867
2012-08-22,6.581169128417969
2012-08-23,6.542834281921387
2012-08-24,6.625895977020264
2012-08-27,6.651453495025635
2012-08-28,6.645066738128662
2012-08-29,6.683401107788086
2012-08-30,6.651453495025635
2012-08-31,6.6770124435424805
2012-09-04,6.811187267303467
2012-09-05,6.753684997558594
2012-09-06,6.747293949127197
2012-09-07,6.836748123168945
2012-09-10,6.843136787414551
2012-09-11,6.932590961456299
2012-09-12,6.926204204559326
2012-09-13,6.87508487701416
2012-09-14,6.900643825531006
2012-09-17,6.894255638122559
2012-09-18,6.862306594848633
2012-09-19,6.900643825531006
2012-09-20,6.983705997467041
2012-09-21,6.932590961456299
2012-09-24,6.958151340484619
2012-09-25,6.945371627807617
2012-09-26,6.900643825531006
2012-09-27,6.855917930603027
2012-09-28,6.868696212768555
2012-10-01,6.91342306137085
2012-10-02,6.932590961456299
2012-10-03,6.840682506561279
2012-10-04,6.794726371765137
2012-10-05,6.781596660614014
2012-10-08,6.768466949462891
2012-10-09,6.696251392364502
2012-10-10,6.479611873626709
2012-10-11,6.479611873626709
2012-10-12,6.302355766296387
2012-10-15,6.315486907958984
2012-10-16,6.479611873626709
2012-10-17,6.538691520690918
2012-10-18,6.5189971923828125
2012-10-19,6.44678258895874
2012-10-22,6.44678258895874
2012-10-23,6.41395902633667
2012-10-24,6.44678258895874
2012-10-25,6.440220832824707
2012-10-26,6.387700080871582
2012-10-31,6.512435436248779
2012-11-01,6.5649542808532715
2012-11-02,6.453349590301514
2012-11-05,6.427088260650635
2012-11-06,6.400829792022705
2012-11-07,6.276094913482666
2012-11-08,6.262962818145752
2012-11-09,6.22357702255249
2012-11-12,6.190752029418945
2012-11-13,6.000368595123291
2012-11-14,5.849374294281006
2012-11-15,5.9609785079956055
2012-11-16,6.210447311401367
2012-11-19,6.295791149139404
2012-11-20,6.262962818145752
2012-11-21,6.269532680511475
2012-11-23,6.335179805755615
2012-11-26,6.400829792022705
2012-11-27,6.381134033203125
2012-11-28,6.4073944091796875
2012-11-29,6.433654308319092
2012-11-30,6.433654308319092
2012-12-03,6.41395902633667
2012-12-04,6.400829792022705
2012-12-05,6.400829792022705
2012-12-06,6.44678258895874
2012-12-07,6.466480731964111
2012-12-10,6.4599127769470215
2012-12-11,6.486175537109375
2012-12-12,6.433654308319092
2012-12-13,6.361440181732178
2012-12-14,6.328617095947266
2012-12-17,6.4073944091796875
2012-12-18,6.440220832824707
2012-12-19,6.427088260650635
2012-12-20,6.433654308319092
2012-12-21,6.420526504516602
2012-12-24,6.433654308319092
2012-12-26,6.400829792022705
2012-12-27,6.360233783721924
2012-12-28,6.258739948272705
2012-12-31,6.38730001449585
2013-01-02,6.603814601898193
2013-01-03,6.624113082885742
2013-01-04,6.657944679260254
2013-01-07,6.624113082885742
2013-01-08,6.6173505783081055
2013-01-09,6.657944679260254
2013-01-10,6.671478271484375
2013-01-11,6.698543071746826
2013-01-14,6.678246974945068
2013-01-15,6.63764762878418
2013-01-16,6.630880832672119
2013-01-17,6.664713382720947
2013-01-18,6.685011386871338
2013-01-22,6.698543071746826
2013-01-23,6.718839645385742
2013-01-24,6.644412040710449
2013-01-25,6.63764762878418
2013-01-28,6.691774845123291
2013-01-29,6.739138126373291
2013-01-30,6.745908260345459
2013-01-31,6.84063196182251
2013-02-01,6.881232261657715
2013-02-04,6.800038814544678
2013-02-05,6.813565731048584
2013-02-06,6.806807041168213
2013-02-07,6.7526726722717285
2013-02-08,6.7053093910217285
2013-02-11,6.86769437789917
2013-02-12,6.8947649002075195
2013-02-13,6.969191074371338
2013-02-14,6.921828269958496
2013-02-15,6.942126274108887
2013-02-19,7.016554355621338
2013-02-20,7.036855220794678
2013-02-21,6.962425708770752
2013-02-22,7.09097957611084
2013-02-25,7.1112799644470215
2013-02-26,7.158644676208496
2013-02-27,7.212773323059082
2013-02-28,7.327800273895264
2013-03-01,7.327800273895264
2013-03-04,7.341334819793701
2013-03-05,7.334567070007324
2013-03-06,7.266904830932617
2013-03-07,7.280436992645264
2013-03-08,7.246603012084961
2013-03-11,7.3007330894470215
2013-03-12,7.327800273895264
2013-03-13,7.375162124633789
2013-03-14,7.442826271057129
2013-03-15,7.463123798370361
2013-03-18,7.436058521270752
2013-03-19,7.388700008392334
2013-03-20,7.375162124633789
2013-03-21,7.354865074157715
2013-03-22,7.3954644203186035
2013-03-25,7.381929397583008
2013-03-26,7.40222692489624
2013-03-27,7.4161295890808105
2013-03-28,7.423080921173096
2013-04-01,7.436982154846191
2013-04-02,7.332724094390869
2013-04-03,7.207619667053223
2013-04-04,7.256268501281738
2013-04-05,7.311867713928223
2013-04-08,7.3744282722473145
2013-04-09,7.270170211791992
2013-04-10,7.30491828918457
2013-04-11,7.325772762298584
2013-04-12,7.297972202301025
2013-04-15,7.124207496643066
2013-04-16,7.242368698120117
2013-04-17,7.124207496643066
2013-04-18,7.082507133483887
2013-04-19,7.089457988739014
2013-04-22,7.186765670776367
2013-04-23,7.311867713928223
2013-04-24,7.3466267585754395
2013-04-25,7.242368698120117
2013-04-26,7.318822860717773
2013-04-29,7.436982154846191
2013-04-30,7.4717326164245605
2013-05-01,7.318822860717773
2013-05-02,7.45782995223999
2013-05-03,7.409180164337158
2013-05-06,7.506486892700195
2013-05-07,7.624640464782715
2013-05-08,7.624640464782715
2013-05-09,7.589890956878662
2013-05-10,7.541236400604248
2013-05-13,7.443932056427002
2013-05-14,7.638545036315918
2013-05-15,7.548190593719482
2013-05-16,7.610740661621094
2013-05-17,7.638545036315918
2013-05-20,7.582936763763428
2013-05-21,7.45782995223999
2013-05-22,7.318822860717773
2013-05-23,7.3813796043396
2013-05-24,7.388324737548828
2013-05-28,7.068605899810791
2013-05-29,7.096410751342773
2013-05-30,7.186765670776367
2013-05-31,7.068605899810791
2013-06-03,6.999102592468262
2013-06-04,7.103359222412109
2013-06-05,7.186765670776367
2013-06-06,7.263219833374023
2013-06-07,7.242368698120117
2013-06-10,7.2145676612854
2013-06-11,7.1728644371032715
2013-06-12,6.985202789306641
2013-06-13,7.2840728759765625
2013-06-14,7.311867713928223
2013-06-17,7.270170211791992
2013-06-18,7.297972202301025
2013-06-19,7.145062446594238
2013-06-20,6.992152690887451
2013-06-21,7.096410751342773
2013-06-24,7.026905536651611
2013-06-25,7.082507133483887
2013-06-26,7.15404748916626
2013-06-27,7.297127723693848
2013-06-28,7.289974689483643
2013-07-01,7.297127723693848
2013-07-02,7.239897727966309
2013-07-03,7.146894454956055
2013-07-05,6.982351303100586
2013-07-08,6.9751973152160645
2013-07-09,7.061045169830322
2013-07-10,7.025276184082031
2013-07-11,7.275664806365967
2013-07-12,7.182663917541504
2013-07-15,7.232743263244629
2013-07-16,7.225588321685791
2013-07-17,7.239897727966309
2013-07-18,7.082508563995361
2013-07-19,7.1683573722839355
2013-07-22,7.232743263244629
2013-07-23,7.225588321685791
2013-07-24,7.046733856201172
2013-07-25,7.025276184082031
2013-07-26,6.968043804168701
2013-07-29,6.91796350479126
2013-07-30,6.982351303100586
2013-07-31,6.875038146972656
2013-08-01,6.2669453620910645
2013-08-02,6.281252861022949
2013-08-05,6.102404594421387
2013-08-06,6.045171737670898
2013-08-07,5.980784893035889
2013-08-08,6.038015842437744
2013-08-09,6.045171737670898
2013-08-12,6.088094711303711
2013-08-13,6.009401321411133
2013-08-14,6.038015842437744
2013-08-15,5.952167510986328
2013-08-16,5.844858646392822
2013-08-19,5.530077934265137
2013-08-20,5.644546031951904
2013-08-21,5.701777458190918
2013-08-22,5.737545013427734
2013-08-23,5.766162395477295
2013-08-26,5.744699001312256
2013-08-27,5.737545013427734
2013-08-28,5.673158645629883
2013-08-29,5.701777458190918
2013-08-30,5.744699001312256
2013-09-03,5.701777458190918
2013-09-04,5.737545013427734
2013-09-05,5.766162395477295
2013-09-06,5.837705135345459
