Date,NXDT
2010-07-26,1.7591603994369507
2010-07-27,1.7639669179916382
2010-07-28,1.7687735557556152
2010-07-29,1.7663689851760864
2010-07-30,1.7807883024215698
2010-08-02,1.7807883024215698
2010-08-03,1.8000158071517944
2010-08-04,1.7687735557556152
2010-08-05,1.7855960130691528
2010-08-06,1.761562705039978
2010-08-09,1.7663689851760864
2010-08-10,1.7663689851760864
2010-08-11,1.7447407245635986
2010-08-12,1.7423372268676758
2010-08-13,1.732725739479065
2010-08-16,1.7447407245635986
2010-08-17,1.7303208112716675
2010-08-18,1.7189428806304932
2010-08-19,1.7262059450149536
2010-08-20,1.7479958534240723
2010-08-23,1.7673639059066772
2010-08-24,1.760100245475769
2010-08-25,1.7504159212112427
2010-08-26,1.7165220975875854
2010-08-27,1.7116786241531372
2010-08-30,1.7189428806304932
2010-08-31,1.7358901500701904
2010-09-01,1.7286268472671509
2010-09-02,1.7528373003005981
2010-09-03,1.7358901500701904
2010-09-07,1.7383118867874146
2010-09-08,1.7310477495193481
2010-09-09,1.7504159212112427
2010-09-10,1.7552586793899536
2010-09-13,1.7504159212112427
2010-09-14,1.7794687747955322
2010-09-15,1.786731243133545
2010-09-16,1.8020957708358765
2010-09-17,1.8069727420806885
2010-09-20,1.8069727420806885
2010-09-21,1.7899020910263062
2010-09-22,1.7703931331634521
2010-09-23,1.7923407554626465
2010-09-24,1.7850255966186523
2010-09-27,1.7801487445831299
2010-09-28,1.7899020910263062
2010-09-29,1.7996561527252197
2010-09-30,1.7874621152877808
2010-10-01,1.821603536605835
2010-10-04,1.816725730895996
2010-10-05,1.8264814615249634
2010-10-06,1.8045333623886108
2010-10-07,1.821603536605835
2010-10-08,1.8264814615249634
2010-10-11,1.8484277725219727
2010-10-12,1.870375633239746
2010-10-13,1.8728138208389282
2010-10-14,1.885006070137024
2010-10-15,1.8808319568634033
2010-10-18,1.8636441230773926
2010-10-19,1.853822112083435
2010-10-20,1.8489117622375488
2010-10-21,1.8587340116500854
2010-10-22,1.8636441230773926
2010-10-25,1.8906537294387817
2010-10-26,1.8906537294387817
2010-10-27,1.900475025177002
2010-10-28,1.8980191946029663
2010-10-29,1.905385971069336
2010-11-01,1.905385971069336
2010-11-02,1.8980191946029663
2010-11-03,1.8808319568634033
2010-11-04,1.9102972745895386
2010-11-05,1.9201178550720215
2010-11-08,1.9323948621749878
2010-11-09,1.9373056888580322
2010-11-10,1.9152073860168457
2010-11-11,1.900475025177002
2010-11-12,1.8783771991729736
2010-11-15,1.873465895652771
2010-11-16,1.841545581817627
2010-11-17,1.8521792888641357
2010-11-18,1.8472328186035156
2010-11-19,1.8744350671768188
2010-11-22,1.8991634845733643
2010-11-23,1.8867994546890259
2010-11-24,1.9016368389129639
2010-11-26,1.9164737462997437
2010-11-29,1.8942172527313232
2010-11-30,1.8966904878616333
2010-12-01,1.9065827131271362
2010-12-02,1.9065827131271362
2010-12-03,1.9238922595977783
2010-12-06,1.9189457893371582
2010-12-07,1.8966904878616333
2010-12-08,1.8966904878616333
2010-12-09,1.8892719745635986
2010-12-10,1.8991634845733643
2010-12-13,1.8694897890090942
2010-12-14,1.8595982789993286
2010-12-15,1.8348686695098877
2010-12-16,1.8595982789993286
2010-12-17,1.887739896774292
2010-12-20,1.857853889465332
2010-12-21,1.8653265237808228
2010-12-22,1.8802677392959595
2010-12-23,1.8927209377288818
2010-12-27,1.8927209377288818
2010-12-28,1.8952101469039917
2010-12-29,1.8777767419815063
2010-12-30,1.9001914262771606
2010-12-31,1.887739896774292
2011-01-03,1.9201148748397827
2011-01-04,1.9026817083358765
2011-01-05,1.9001914262771606
2011-01-06,1.887739896774292
2011-01-07,1.8977010250091553
2011-01-10,1.922603964805603
2011-01-11,1.9300769567489624
2011-01-12,1.9176255464553833
2011-01-13,1.9300769567489624
2011-01-14,1.9026817083358765
2011-01-18,1.9026817083358765
2011-01-19,1.9159733057022095
2011-01-20,1.9260053634643555
2011-01-21,1.9560980796813965
2011-01-24,1.9711451530456543
2011-01-25,1.9711451530456543
2011-01-26,1.9836856126785278
2011-01-27,2.018793821334839
2011-01-28,2.008763551712036
2011-01-31,1.9811772108078003
2011-02-01,2.0137786865234375
2011-02-02,2.0238096714019775
2011-02-03,2.0112714767456055
2011-02-04,1.9510818719863892
2011-02-07,1.900926947593689
2011-02-08,1.900926947593689
2011-02-09,1.8808636665344238
2011-02-10,1.8883880376815796
2011-02-11,1.900926947593689
2011-02-14,1.9335283041000366
2011-02-15,1.920988917350769
2011-02-16,1.9083685874938965
2011-02-17,1.9083685874938965
2011-02-18,1.9033188819885254
2011-02-22,1.8881733417510986
2011-02-23,1.9209884405136108
2011-02-24,1.9411839246749878
2011-02-25,1.9411839246749878
2011-02-28,1.9613771438598633
2011-03-01,1.981572151184082
2011-03-02,1.9639017581939697
2011-03-03,1.9310859441757202
2011-03-04,1.9437081813812256
2011-03-07,1.9664273262023926
2011-03-08,1.9613771438598633
2011-03-09,1.9639017581939697
2011-03-10,1.9639017581939697
2011-03-11,1.9840960502624512
2011-03-14,1.9714752435684204
2011-03-15,1.9689502716064453
2011-03-16,1.9563287496566772
2011-03-17,1.971572756767273
2011-03-18,1.9588696956634521
2011-03-21,1.9512473344802856
2011-03-22,1.9360029697418213
2011-03-23,1.9563292264938354
2011-03-24,1.9588696956634521
2011-03-25,1.9512473344802856
2011-03-28,1.9207589626312256
2011-03-29,1.918218731880188
2011-03-30,1.9131380319595337
2011-03-31,1.9080556631088257
2011-04-01,1.930922031402588
2011-04-04,1.9283815622329712
2011-04-05,1.9385442733764648
2011-04-06,1.9232999086380005
2011-04-07,1.9258414506912231
2011-04-08,1.9258414506912231
2011-04-11,1.9232999086380005
2011-04-12,1.918218731880188
2011-04-13,1.9207589626312256
2011-04-14,1.9461673498153687
2011-04-15,1.9436261653900146
2011-04-18,1.9283815622329712
2011-04-19,1.9398835897445679
2011-04-20,1.9577747583389282
2011-04-21,1.9373277425765991
2011-04-25,1.9219921827316284
2011-04-26,1.9168798923492432
2011-04-27,1.9143247604370117
2011-04-28,1.8964331150054932
2011-04-29,1.9041006565093994
2011-05-02,1.9015454053878784
2011-05-03,1.9066576957702637
2011-05-04,1.8938769102096558
2011-05-05,1.8887664079666138
2011-05-06,1.8938769102096558
2011-05-09,1.9041006565093994
2011-05-10,1.9117681980133057
2011-05-11,1.9219921827316284
2011-05-12,1.9296594858169556
2011-05-13,1.9475499391555786
2011-05-16,1.9168798923492432
2011-05-17,1.9347710609436035
2011-05-18,1.9437705278396606
2011-05-19,1.9514834880828857
2011-05-20,1.9694823026657104
2011-05-23,1.9720524549484253
2011-05-24,1.9720524549484253
2011-05-25,1.9823371171951294
2011-05-26,1.9849071502685547
2011-05-27,1.9926222562789917
2011-05-31,1.9746233224868774
2011-06-01,1.959195852279663
2011-06-02,1.9771952629089355
2011-06-03,1.9771952629089355
2011-06-06,1.9669108390808105
2011-06-07,1.9797669649124146
2011-06-08,1.9720524549484253
2011-06-09,1.9720524549484253
2011-06-10,1.9694823026657104
2011-06-13,1.9720524549484253
2011-06-14,1.9823371171951294
2011-06-15,1.9746233224868774
2011-06-16,1.9578126668930054
2011-06-17,1.96815824508667
2011-06-20,1.9733301401138306
2011-06-21,1.9474676847457886
2011-06-22,1.9603980779647827
2011-06-23,1.9629853963851929
2011-06-24,1.9603980779647827
2011-06-27,1.9707449674606323
2011-06-28,1.9759172201156616
2011-06-29,1.96815824508667
2011-06-30,1.9862614870071411
2011-07-01,1.9862614870071411
2011-07-05,1.9836760759353638
2011-07-06,1.96815824508667
2011-07-07,1.952640175819397
2011-07-08,1.9422948360443115
2011-07-11,1.9474676847457886
2011-07-12,1.965571641921997
2011-07-13,1.9629853963851929
2011-07-14,1.9733301401138306
2011-07-15,1.975929856300354
2011-07-18,1.9395320415496826
2011-07-19,1.9317313432693481
2011-07-20,1.9369316101074219
2011-07-21,1.9551316499710083
2011-07-22,1.9629302024841309
2011-07-25,1.9603304862976074
2011-07-26,1.9551316499710083
2011-07-27,1.9421316385269165
2011-07-28,1.9213322401046753
2011-07-29,1.884933590888977
2011-08-01,1.9135322570800781
2011-08-02,1.9083329439163208
2011-08-03,1.8771330118179321
2011-08-04,1.8407353162765503
2011-08-05,1.7367385625839233
2011-08-08,1.6067423820495605
2011-08-09,1.692540168762207
2011-08-10,1.648341417312622
2011-08-11,1.7055402994155884
2011-08-12,1.7497379779815674
2011-08-15,1.7419390678405762
2011-08-16,1.7575377225875854
2011-08-17,1.7732303142547607
2011-08-18,1.6999998092651367
2011-08-19,1.6764607429504395
2011-08-22,1.6555378437042236
2011-08-23,1.658154010772705
2011-08-24,1.6973849534988403
2011-08-25,1.705229640007019
2011-08-26,1.7313847541809082
2011-08-29,1.7287694215774536
2011-08-30,1.7156928777694702
2011-08-31,1.7366154193878174
2011-09-01,1.7235379219055176
2011-09-02,1.6973849534988403
2011-09-06,1.694769263267517
2011-09-07,1.705229640007019
2011-09-08,1.705229640007019
2011-09-09,1.7156928777694702
2011-09-12,1.7078458070755005
2011-09-13,1.710461974143982
2011-09-14,1.702614188194275
2011-09-15,1.705229640007019
2011-09-16,1.7210201025009155
2011-09-19,1.6920729875564575
2011-09-20,1.6920729875564575
2011-09-21,1.6894416809082031
2011-09-22,1.6473369598388672
2011-09-23,1.6447049379348755
2011-09-26,1.6683895587921143
2011-09-27,1.6815465688705444
2011-09-28,1.6499680280685425
2011-09-29,1.6473369598388672
2011-09-30,1.6315480470657349
2011-10-03,1.5789170265197754
2011-10-04,1.547338843345642
2011-10-05,1.5762851238250732
2011-10-06,1.5947058200836182
2011-10-07,1.571022391319275
2011-10-10,1.6104944944381714
2011-10-11,1.5841805934906006
2011-10-12,1.5789170265197754
2011-10-13,1.5683903694152832
2011-10-14,1.5947058200836182
2011-10-17,1.5973381996154785
2011-10-18,1.6104944944381714
2011-10-19,1.6184413433074951
2011-10-20,1.6184413433074951
2011-10-21,1.63698410987854
2011-10-24,1.644930124282837
2011-10-25,1.6475796699523926
2011-10-26,1.6608238220214844
2011-10-27,1.6873115301132202
2011-10-28,1.7032063007354736
2011-10-31,1.6740663051605225
2011-11-01,1.658174991607666
2011-11-02,1.666121482849121
2011-11-03,1.66347336769104
2011-11-04,1.644930124282837
2011-11-07,1.6210910081863403
2011-11-08,1.6263881921768188
2011-11-09,1.6131442785263062
2011-11-10,1.6316862106323242
2011-11-11,1.6555250883102417
2011-11-14,1.666121482849121
2011-11-15,1.6475796699523926
2011-11-16,1.6582437753677368
2011-11-17,1.6715738773345947
2011-11-18,1.644913673400879
2011-11-21,1.6609092950820923
2011-11-22,1.6662404537200928
2011-11-23,1.6529109477996826
2011-11-25,1.6609092950820923
2011-11-28,1.6662404537200928
2011-11-29,1.6769055128097534
2011-11-30,1.6795706748962402
2011-12-01,1.663575291633606
2011-12-02,1.6742390394210815
2011-12-05,1.6662404537200928
2011-12-06,1.6715738773345947
2011-12-07,1.6715738773345947
2011-12-08,1.6742390394210815
2011-12-09,1.6662404537200928
2011-12-12,1.6529109477996826
2011-12-13,1.6582437753677368
2011-12-14,1.6422470808029175
2011-12-15,1.6475794315338135
2011-12-16,1.6314786672592163
2011-12-19,1.6368463039398193
2011-12-20,1.6502623558044434
2011-12-21,1.6556299924850464
2011-12-22,1.6663624048233032
2011-12-23,1.6744122505187988
2011-12-27,1.6690462827682495
2011-12-28,1.6422120332717896
2011-12-29,1.6556299924850464
2011-12-30,1.658312439918518
2012-01-03,1.6690462827682495
2012-01-04,1.6556299924850464
2012-01-05,1.6663624048233032
2012-01-06,1.6636788845062256
2012-01-09,1.6690462827682495
2012-01-10,1.6744122505187988
2012-01-11,1.6529461145401
2012-01-12,1.6422120332717896
2012-01-13,1.67978036403656
2012-01-17,1.6636788845062256
2012-01-18,1.6663810014724731
2012-01-19,1.655576467514038
2012-01-20,1.655576467514038
2012-01-23,1.6717814207077026
2012-01-24,1.6879860162734985
2012-01-25,1.6852850914001465
2012-01-26,1.69338858127594
2012-01-27,1.69338858127594
2012-01-30,1.698789358139038
2012-01-31,1.6960889101028442
2012-02-01,1.698789358139038
2012-02-02,1.6960889101028442
2012-02-03,1.6960889101028442
2012-02-06,1.6960889101028442
2012-02-07,1.6906880140304565
2012-02-08,1.6906880140304565
2012-02-09,1.6825850009918213
2012-02-10,1.6825850009918213
2012-02-13,1.6852850914001465
2012-02-14,1.6906880140304565
2012-02-15,1.6920446157455444
2012-02-16,1.6974761486053467
2012-02-17,1.702909231185913
2012-02-21,1.7246371507644653
2012-02-22,1.7327847480773926
2012-02-23,1.7409324645996094
2012-02-24,1.7327847480773926
2012-02-27,1.7192046642303467
2012-02-28,1.7273527383804321
2012-02-29,1.7192046642303467
2012-03-01,1.7056254148483276
2012-03-02,1.7137728929519653
2012-03-05,1.7056254148483276
2012-03-06,1.702909231185913
2012-03-07,1.7056254148483276
2012-03-08,1.7137728929519653
2012-03-09,1.7056254148483276
2012-03-12,1.708341360092163
2012-03-13,1.7164881229400635
2012-03-14,1.700193166732788
2012-03-15,1.708341360092163
2012-03-16,1.7069746255874634
2012-03-19,1.7097069025039673
2012-03-20,1.715169072151184
2012-03-21,1.720630407333374
2012-03-22,1.7179005146026611
2012-03-23,1.7288246154785156
2012-03-26,1.7288246154785156
2012-03-27,1.7370184659957886
2012-03-28,1.7233614921569824
2012-03-29,1.7233614921569824
2012-03-30,1.7315565347671509
2012-04-02,1.726093053817749
2012-04-03,1.7233614921569824
2012-04-04,1.720630407333374
2012-04-05,1.720630407333374
2012-04-09,1.715169072151184
2012-04-10,1.6987831592559814
2012-04-11,1.7042441368103027
2012-04-12,1.715169072151184
2012-04-13,1.7069746255874634
2012-04-16,1.7097069025039673
2012-04-17,1.7097069025039673
2012-04-18,1.711079478263855
2012-04-19,1.713826060295105
2012-04-20,1.7083334922790527
2012-04-23,1.7193191051483154
2012-04-24,1.711079478263855
2012-04-25,1.713826060295105
2012-04-26,1.7193191051483154
2012-04-27,1.7275582551956177
2012-04-30,1.7303048372268677
2012-05-01,1.7385445833206177
2012-05-02,1.733052372932434
2012-05-03,1.7303048372268677
2012-05-04,1.7193191051483154
2012-05-07,1.7055859565734863
2012-05-08,1.711079478263855
2012-05-09,1.7083334922790527
2012-05-10,1.7055859565734863
2012-05-11,1.7165725231170654
2012-05-14,1.711079478263855
2012-05-15,1.6973471641540527
2012-05-16,1.7000927925109863
2012-05-17,1.679377555847168
2012-05-18,1.6821402311325073
2012-05-21,1.6931880712509155
2012-05-22,1.6849021911621094
2012-05-23,1.6959500312805176
2012-05-24,1.6987131834030151
2012-05-25,1.6987131834030151
2012-05-29,1.7042368650436401
2012-05-30,1.6987131834030151
2012-05-31,1.701474905014038
2012-06-01,1.6876639127731323
2012-06-04,1.6821402311325073
2012-06-05,1.6766164302825928
2012-06-06,1.6710909605026245
2012-06-07,1.6766164302825928
2012-06-08,1.6821402311325073
2012-06-11,1.6849021911621094
2012-06-12,1.690425992012024
2012-06-13,1.690425992012024
2012-06-14,1.706998586654663
2012-06-15,1.719498872756958
2012-06-18,1.6861660480499268
2012-06-19,1.6972757577896118
2012-06-20,1.7028322219848633
2012-06-21,1.7000539302825928
2012-06-22,1.708388328552246
2012-06-25,1.719498872756958
2012-06-26,1.7056095600128174
2012-06-27,1.7111660242080688
2012-06-28,1.722277045249939
2012-06-29,1.7445000410079956
2012-07-02,1.7361661195755005
2012-07-03,1.7500556707382202
2012-07-05,1.7361661195755005
2012-07-06,1.7445000410079956
2012-07-09,1.7361661195755005
2012-07-10,1.7306110858917236
2012-07-11,1.7306110858917236
2012-07-12,1.7333892583847046
2012-07-13,1.741722583770752
2012-07-16,1.741722583770752
2012-07-17,1.7445000410079956
2012-07-18,1.743103265762329
2012-07-19,1.7403100728988647
2012-07-20,1.743103265762329
2012-07-23,1.7375167608261108
2012-07-24,1.7375167608261108
2012-07-25,1.7570701837539673
2012-07-26,1.7598639726638794
2012-07-27,1.7598639726638794
2012-07-30,1.7570701837539673
2012-07-31,1.754276990890503
2012-08-01,1.7738313674926758
2012-08-02,1.7794183492660522
2012-08-03,1.7850052118301392
2012-08-06,1.7961806058883667
2012-08-07,1.8241136074066162
2012-08-08,1.8185269832611084
2012-08-09,1.838079810142517
2012-08-10,1.8352864980697632
2012-08-13,1.829700231552124
2012-08-14,1.8241136074066162
2012-08-15,1.846460223197937
2012-08-16,1.8310153484344482
2012-08-17,1.8366320133209229
2012-08-20,1.8422486782073975
2012-08-21,1.8338218927383423
2012-08-22,1.8310153484344482
2012-08-23,1.8450562953948975
2012-08-24,1.8450562953948975
2012-08-27,1.8282063007354736
2012-08-28,1.8478639125823975
2012-08-29,1.8590974807739258
2012-08-30,1.8619056940078735
2012-08-31,1.8787553310394287
2012-09-04,1.881564736366272
2012-09-05,1.856290340423584
2012-09-06,1.9012219905853271
2012-09-07,1.9012219905853271
2012-09-10,1.9236891269683838
2012-09-11,1.9152647256851196
2012-09-12,1.8956056833267212
2012-09-13,1.8731403350830078
2012-09-14,1.8899884223937988
2012-09-17,1.898414134979248
2012-09-18,1.8857108354568481
2012-09-19,1.908294439315796
2012-09-20,1.9167628288269043
2012-09-21,1.9308778047561646
2012-09-24,1.9591054916381836
2012-09-25,1.9365230798721313
2012-09-26,1.9195865392684937
2012-09-27,1.908294439315796
2012-09-28,1.9506384134292603
2012-10-01,1.9393465518951416
2012-10-02,1.9478155374526978
2012-10-03,1.944993495941162
2012-10-04,1.9534608125686646
2012-10-05,1.944993495941162
2012-10-08,1.9562839269638062
2012-10-09,1.9506384134292603
2012-10-10,1.9195865392684937
2012-10-11,1.899825930595398
2012-10-12,1.9167628288269043
2012-10-15,1.9224090576171875
2012-10-16,1.9111171960830688
2012-10-17,1.901186466217041
2012-10-18,1.8756462335586548
2012-10-19,1.8784846067428589
2012-10-22,1.8926730155944824
2012-10-23,1.9125343561172485
2012-10-24,1.9125343561172485
2012-10-25,1.9380745887756348
2012-10-26,1.9040234088897705
2012-10-31,1.8841608762741089
2012-11-01,1.8841608762741089
2012-11-02,1.9096978902816772
2012-11-05,1.8841608762741089
2012-11-06,1.8813217878341675
2012-11-07,1.8926730155944824
2012-11-08,1.8898346424102783
2012-11-09,1.8898346424102783
2012-11-12,1.8699716329574585
2012-11-13,1.8614598512649536
2012-11-14,1.7933558225631714
2012-11-15,1.790520191192627
2012-11-16,1.8119198083877563
2012-11-19,1.8461612462997437
2012-11-20,1.8290408849716187
2012-11-21,1.8490155935287476
2012-11-23,1.8575751781463623
2012-11-26,1.8490155935287476
2012-11-27,1.8490155935287476
2012-11-28,1.8490155935287476
2012-11-29,1.8290408849716187
2012-11-30,1.8233325481414795
2012-12-03,1.814773440361023
2012-12-04,1.8176275491714478
2012-12-05,1.8119198083877563
2012-12-06,1.7947998046875
2012-12-07,1.806213140487671
2012-12-10,1.8461612462997437
2012-12-11,1.8632817268371582
2012-12-12,1.883254885673523
2012-12-13,1.886108160018921
2012-12-14,1.9117907285690308
2012-12-17,1.9174968004226685
2012-12-18,1.8959836959838867
2012-12-19,1.873036503791809
2012-12-20,1.8931162357330322
2012-12-21,1.8959836959838867
2012-12-24,1.9131951332092285
2012-12-26,1.9017198085784912
2012-12-27,1.9074567556381226
2012-12-28,1.9131951332092285
2012-12-31,1.904589295387268
2013-01-02,1.9275367259979248
2013-01-03,1.939009428024292
2013-01-04,1.9275367259979248
2013-01-07,1.9246679544448853
2013-01-08,1.9361402988433838
2013-01-09,1.9476141929626465
2013-01-10,1.939009428024292
2013-01-11,1.9562199115753174
2013-01-14,1.9676923751831055
2013-01-15,1.9562199115753174
2013-01-16,1.976298213005066
2013-01-17,1.9935083389282227
2013-01-18,2.0107176303863525
2013-01-22,2.0021133422851562
2013-01-23,2.007850408554077
2013-01-24,2.0221924781799316
2013-01-25,2.035163402557373
2013-01-28,2.043811321258545
2013-01-29,2.014984369277954
2013-01-30,2.0236334800720215
2013-01-31,2.0293984413146973
2013-02-01,2.03804612159729
2013-02-04,2.035163402557373
2013-02-05,2.06687331199646
2013-02-06,2.0611069202423096
2013-02-07,2.0611069202423096
2013-02-08,2.0611069202423096
2013-02-11,2.0639896392822266
2013-02-12,2.055342674255371
2013-02-13,2.06687331199646
2013-02-14,2.089935302734375
2013-02-15,2.081286907196045
2013-02-19,2.107229471206665
2013-02-20,2.1043477058410645
2013-02-21,2.0942094326019287
2013-02-22,2.088416337966919
2013-02-25,2.091313600540161
2013-02-26,2.0942094326019287
2013-02-27,2.1028988361358643
2013-02-28,2.114485740661621
2013-03-01,2.123175859451294
2013-03-04,2.1173818111419678
2013-03-05,2.140554666519165
2013-03-06,2.166624069213867
2013-03-07,2.163727045059204
2013-03-08,2.1695199012756348
2013-03-11,2.178210496902466
2013-03-12,2.1753134727478027
2013-03-13,2.18110728263855
2013-03-14,2.2100722789764404
2013-03-15,2.2187607288360596
2013-03-18,2.212968111038208
2013-03-19,2.1868999004364014
2013-03-20,2.195589065551758
2013-03-21,2.2390377521514893
2013-03-22,2.239619255065918
2013-03-25,2.2250592708587646
2013-03-26,2.2279696464538574
2013-03-27,2.2367067337036133
2013-03-28,2.2367067337036133
2013-04-01,2.2192330360412598
2013-04-02,2.2250592708587646
2013-04-03,2.20175838470459
2013-04-04,2.2134082317352295
2013-04-05,2.2337944507598877
2013-04-08,2.230882406234741
2013-04-09,2.2367067337036133
2013-04-10,2.2279696464538574
2013-04-11,2.2337944507598877
2013-04-12,2.251269817352295
2013-04-15,2.2163214683532715
2013-04-16,2.1988470554351807
2013-04-17,2.2134082317352295
2013-04-18,2.2221453189849854
2013-04-19,2.2367067337036133
2013-04-22,2.245443344116211
2013-04-23,2.2577433586120605
2013-04-24,2.2313895225524902
2013-04-25,2.248957872390747
2013-04-26,2.2431018352508545
2013-04-29,2.2577433586120605
2013-04-30,2.28410005569458
2013-05-01,2.3163106441497803
2013-05-02,2.333881378173828
2013-05-03,2.348522663116455
2013-05-06,2.3426642417907715
2013-05-07,2.348522663116455
2013-05-08,2.3660948276519775
2013-05-09,2.3836617469787598
2013-05-10,2.401233196258545
2013-05-13,2.3924479484558105
2013-05-14,2.3865902423858643
2013-05-15,2.3983027935028076
2013-05-16,2.3983027935028076
2013-05-17,2.418801784515381
2013-05-20,2.401233196258545
2013-05-21,2.407088041305542
2013-05-22,2.3778059482574463
2013-05-23,2.3822224140167236
2013-05-24,2.376333236694336
2013-05-28,2.355720281600952
2013-05-29,2.355720281600952
2013-05-30,2.355720281600952
2013-05-31,2.332162857055664
2013-06-03,2.3086061477661133
2013-06-04,2.314495325088501
2013-06-05,2.3292183876037598
2013-06-06,2.3498308658599854
2013-06-07,2.3704447746276855
2013-06-10,2.3380520343780518
2013-06-11,2.3409976959228516
2013-06-12,2.332162857055664
2013-06-13,2.355720281600952
2013-06-14,2.3409976959228516
2013-06-17,2.3409976959228516
2013-06-18,2.3409976959228516
2013-06-19,2.3351075649261475
2013-06-20,2.2791595458984375
2013-06-21,2.3236167430877686
2013-06-24,2.2761967182159424
2013-06-25,2.2880513668060303
2013-06-26,2.335470676422119
2013-06-27,2.356218099594116
2013-06-28,2.3325085639953613
2013-07-01,2.341400146484375
2013-07-02,2.329543113708496
2013-07-03,2.3028697967529297
2013-07-05,2.270267963409424
2013-07-08,2.2495219707489014
2013-07-09,2.285088062286377
2013-07-10,2.3117613792419434
2013-07-11,2.347327470779419
