Date,SCI
2010-01-04,6.328627109527588
2010-01-05,6.381936073303223
2010-01-06,6.321012020111084
2010-01-07,6.458091735839844
2010-01-08,6.359088897705078
2010-01-11,6.290547847747803
2010-01-12,6.183927536010742
2010-01-13,6.275768756866455
2010-01-14,6.298729419708252
2010-01-15,6.115048885345459
2010-01-19,6.260463714599609
2010-01-20,6.145663261413574
2010-01-21,6.107393741607666
2010-01-22,6.000248908996582
2010-01-25,5.961979389190674
2010-01-26,5.893100261688232
2010-01-27,5.870138645172119
2010-01-28,5.847178936004639
2010-01-29,5.870138645172119
2010-02-01,5.939021587371826
2010-02-02,5.9772868156433105
2010-02-03,5.9466729164123535
2010-02-04,5.74003267288208
2010-02-05,5.762994289398193
2010-02-08,5.74003267288208
2010-02-09,5.847178936004639
2010-02-10,5.831873893737793
2010-02-11,5.824217796325684
2010-02-12,5.939021587371826
2010-02-16,6.000248908996582
2010-02-17,6.076781272888184
2010-02-18,6.199236869812012
2010-02-19,6.306380271911621
2010-02-22,6.291075229644775
2010-02-23,6.160968780517578
2010-02-24,6.268113136291504
2010-02-25,6.191582679748535
2010-02-26,6.1686224937438965
2010-03-01,6.467104434967041
2010-03-02,6.490062236785889
2010-03-03,6.398223400115967
2010-03-04,6.535984992980957
2010-03-05,6.543639183044434
2010-03-08,6.482410430908203
2010-03-09,6.543639183044434
2010-03-10,6.574252128601074
2010-03-11,6.627824306488037
2010-03-12,6.635474681854248
2010-03-15,6.581903457641602
2010-03-16,6.742624759674072
2010-03-17,6.81915807723999
2010-03-18,6.834465026855469
2010-03-19,6.88803768157959
2010-03-22,6.972226619720459
2010-03-23,6.972226619720459
2010-03-24,6.972226619720459
2010-03-25,6.964574337005615
2010-03-26,6.949267387390137
2010-03-29,7.071719169616699
2010-03-30,7.025799751281738
2010-03-31,7.025799751281738
2010-04-01,7.0946807861328125
2010-04-05,7.301322937011719
2010-04-06,7.301322937011719
2010-04-07,7.316630840301514
2010-04-08,7.286015033721924
2010-04-09,7.308975696563721
2010-04-12,7.354894638061523
2010-04-13,7.370267391204834
2010-04-14,7.385635852813721
2010-04-15,7.370267391204834
2010-04-16,7.316468238830566
2010-04-19,7.331840515136719
2010-04-20,7.370267391204834
2010-04-21,7.3779520988464355
2010-04-22,7.331840515136719
2010-04-23,7.393322944641113
2010-04-26,7.385635852813721
2010-04-27,7.2088751792907715
2010-04-28,7.193501949310303
2010-04-29,7.216561317443848
2010-04-30,6.9014573097229
2010-05-03,7.139705181121826
2010-05-04,6.863031387329102
2010-05-05,6.801549434661865
2010-05-06,6.570988178253174
2010-05-07,6.378854751586914
2010-05-10,6.717010021209717
2010-05-11,6.747752666473389
2010-05-12,6.863031387329102
2010-05-13,6.8246049880981445
2010-05-14,6.5940423011779785
2010-05-17,6.417280673980713
2010-05-18,6.394224643707275
2010-05-19,6.455707550048828
2010-05-20,6.263572692871094
2010-05-21,6.463393211364746
2010-05-24,6.340426445007324
2010-05-25,6.232829570770264
2010-05-26,6.3557963371276855
2010-05-27,6.617100238800049
2010-05-28,6.563303470611572
2010-06-01,6.417280673980713
2010-06-02,6.524874687194824
2010-06-03,6.6094136238098145
2010-06-04,6.294312000274658
2010-06-07,6.171349048614502
2010-06-08,6.1790337562561035
2010-06-09,6.1329216957092285
2010-06-10,6.30968713760376
2010-06-11,6.3250555992126465
2010-06-14,6.3250555992126465
2010-06-15,6.494134426116943
2010-06-16,6.463393211364746
2010-06-17,6.501820087432861
2010-06-18,6.486449718475342
2010-06-21,6.424967288970947
2010-06-22,6.271258354187012
2010-06-23,6.1790337562561035
2010-06-24,6.063754081726074
2010-06-25,6.0483832359313965
2010-06-28,6.033012866973877
2010-06-29,5.77939510345459
2010-06-30,5.687168121337891
2010-07-01,5.6333723068237305
2010-07-02,5.610317707061768
2010-07-06,5.495036602020264
2010-07-07,5.725597858428955
2010-07-08,5.856250286102295
2010-07-09,5.886990547180176
2010-07-12,5.817821979522705
2010-07-13,6.018702507019043
2010-07-14,6.072784900665283
2010-07-15,5.99552583694458
2010-07-16,5.717379570007324
2010-07-19,5.748287677764893
2010-07-20,5.794643878936768
2010-07-21,5.671024322509766
2010-07-22,5.810096740722656
2010-07-23,5.964620113372803
2010-07-26,6.1114182472229
2010-07-27,6.09596586227417
2010-07-28,5.99552583694458
2010-07-29,6.528632164001465
2010-07-30,6.582715034484863
2010-08-02,6.714058876037598
2010-08-03,6.636798858642578
2010-08-04,6.714058876037598
2010-08-05,6.629072189331055
2010-08-06,6.659976482391357
2010-08-09,6.744963645935059
2010-08-10,6.598167419433594
2010-08-11,6.304572105407715
2010-08-12,6.29684591293335
2010-08-13,6.289120674133301
2010-08-16,6.320025444030762
2010-08-17,6.350926876068115
2010-08-18,6.3586554527282715
2010-08-19,6.15004825592041
2010-08-20,6.157773494720459
2010-08-23,6.049607753753662
2010-08-24,6.0032501220703125
2010-08-25,6.08823823928833
2010-08-26,6.072784900665283
2010-08-27,6.1886796951293945
2010-08-30,6.041882038116455
2010-08-31,5.941441059112549
2010-09-01,6.196406364440918
2010-09-02,6.211857795715332
2010-09-03,6.320025444030762
2010-09-07,6.242763996124268
2010-09-08,6.227309703826904
2010-09-09,6.420465469360352
2010-09-10,6.4590959548950195
2010-09-13,6.5209059715271
2010-09-14,6.366380214691162
2010-09-15,6.466824054718018
2010-09-16,6.451370716094971
2010-09-17,6.451370716094971
2010-09-20,6.482275009155273
2010-09-21,6.474548816680908
2010-09-22,6.451370716094971
2010-09-23,6.3586554527282715
2010-09-24,6.551809310913086
2010-09-27,6.5209059715271
2010-09-28,6.544083595275879
2010-09-29,6.44364595413208
2010-09-30,6.659976482391357
2010-10-01,6.714058876037598
2010-10-04,6.474548816680908
2010-10-05,6.6213459968566895
2010-10-06,6.590439796447754
2010-10-07,6.590439796447754
2010-10-08,6.675430774688721
2010-10-11,6.644523620605469
2010-10-12,6.629072189331055
2010-10-13,6.792080402374268
2010-10-14,6.753272533416748
2010-10-15,6.683407783508301
2010-10-18,6.737746715545654
2010-10-19,6.566971778869629
2010-10-20,6.675645351409912
2010-10-21,6.644596099853516
2010-10-22,6.675645351409912
2010-10-25,6.66788387298584
2010-10-26,6.590259552001953
2010-10-27,6.559211254119873
2010-10-28,6.419487953186035
2010-10-29,6.427250862121582
2010-11-01,6.396198272705078
2010-11-02,6.442776679992676
2010-11-03,6.4117255210876465
2010-11-04,6.403964042663574
2010-11-05,6.427250862121582
2010-11-08,6.357388019561768
2010-11-09,6.256478309631348
2010-11-10,6.202140808105469
2010-11-11,6.248713493347168
2010-11-12,6.209902763366699
2010-11-15,6.178853988647461
2010-11-16,6.101228713989258
2010-11-17,6.171090126037598
2010-11-18,6.171090126037598
2010-11-19,6.2176666259765625
2010-11-22,6.2176666259765625
2010-11-23,6.186614990234375
2010-11-24,6.334101676940918
2010-11-26,6.365149974822998
2010-11-29,6.365149974822998
2010-11-30,6.256478309631348
2010-12-01,6.341864109039307
2010-12-02,6.334101676940918
2010-12-03,6.3030500411987305
2010-12-06,6.396198272705078
2010-12-07,6.419487953186035
2010-12-08,6.435012340545654
2010-12-09,6.512637138366699
2010-12-10,6.574735641479492
2010-12-13,6.528161525726318
2010-12-14,6.489348411560059
2010-12-15,6.388437747955322
2010-12-16,6.349626541137695
2010-12-17,6.427250862121582
2010-12-20,6.403964042663574
2010-12-21,6.427250862121582
2010-12-22,6.435012340545654
2010-12-23,6.427250862121582
2010-12-27,6.4738264083862305
2010-12-28,6.403964042663574
2010-12-29,6.427250862121582
2010-12-30,6.427250862121582
2010-12-31,6.403964042663574
2011-01-03,6.450536727905273
2011-01-04,6.372913360595703
2011-01-05,6.380675315856934
2011-01-06,6.419487953186035
2011-01-07,6.3030500411987305
2011-01-10,6.349626541137695
2011-01-11,6.365149974822998
2011-01-12,6.5211591720581055
2011-01-13,6.5757622718811035
2011-01-14,6.677168846130371
2011-01-18,6.762970924377441
2011-01-19,6.70836877822876
2011-01-20,6.684967041015625
2011-01-21,6.700570106506348
2011-01-24,6.7785725593566895
2011-01-25,6.716170787811279
2011-01-26,6.7785725593566895
2011-01-27,6.84877872467041
2011-01-28,6.762970924377441
2011-01-31,6.762970924377441
2011-02-01,6.989187240600586
2011-02-02,6.903379917144775
2011-02-03,6.950182914733887
2011-02-04,7.004786968231201
2011-02-07,7.028188228607178
2011-02-08,7.152994632720947
2011-02-09,7.090588569641113
2011-02-10,8.40886402130127
2011-02-11,8.642877578735352
2011-02-14,8.674079895019531
2011-02-15,8.635074615478516
2011-02-16,8.635074615478516
2011-02-17,8.666278839111328
2011-02-18,8.681877136230469
2011-02-22,8.377665519714355
2011-02-23,8.190450668334961
2011-02-24,8.096846580505371
2011-02-25,8.471269607543945
2011-02-28,8.50246810913086
2011-03-01,8.27625560760498
2011-03-02,8.46346664428711
2011-03-03,8.596075057983398
2011-03-04,8.572668075561523
2011-03-07,8.525871276855469
2011-03-08,8.635074615478516
2011-03-09,8.619475364685059
2011-03-10,8.432266235351562
2011-03-11,8.50246810913086
2011-03-14,8.369863510131836
2011-03-15,8.284059524536133
2011-03-16,8.143648147583008
2011-03-17,8.29185962677002
2011-03-18,8.268458366394043
2011-03-21,8.494668006896973
2011-03-22,8.455669403076172
2011-03-23,8.46346664428711
2011-03-24,8.33865737915039
2011-03-25,8.369863510131836
2011-03-28,8.36206340789795
2011-03-29,8.401063919067383
2011-03-30,8.603876113891602
2011-03-31,8.627277374267578
2011-04-01,9.03289794921875
2011-04-04,8.915889739990234
2011-04-05,8.986096382141113
2011-04-06,9.03289794921875
2011-04-07,9.009500503540039
2011-04-08,8.9548921585083
2011-04-11,8.89249038696289
2011-04-12,8.798885345458984
2011-04-13,8.885071754455566
2011-04-14,8.853732109069824
2011-04-15,9.127963066101074
2011-04-18,8.932080268859863
2011-04-19,8.994762420654297
2011-04-20,9.127963066101074
2011-04-21,9.088786125183105
2011-04-25,9.026103973388672
2011-04-26,9.182808876037598
2011-04-27,9.323835372924805
2011-04-28,9.198477745056152
2011-04-29,9.221985816955566
2011-05-02,9.245490074157715
2011-05-03,9.127963066101074
2011-05-04,8.939921379089355
2011-05-05,8.971259117126465
2011-05-06,8.963425636291504
2011-05-09,9.080954551696777
2011-05-10,9.143632888793945
2011-05-11,8.963425636291504
2011-05-12,9.17497444152832
2011-05-13,9.088786125183105
2011-05-16,8.885071754455566
2011-05-17,8.806722640991211
2011-05-18,9.088786125183105
2011-05-19,9.167132377624512
2011-05-20,9.080954551696777
2011-05-23,8.877236366271973
2011-05-24,8.783217430114746
2011-05-25,8.916412353515625
2011-05-26,8.916412353515625
2011-05-27,8.90857982635498
2011-05-31,8.994762420654297
2011-06-01,8.853732109069824
2011-06-02,8.916412353515625
2011-06-03,8.720531463623047
2011-06-06,8.62651252746582
2011-06-07,8.69703197479248
2011-06-08,8.681358337402344
2011-06-09,8.68919563293457
2011-06-10,8.55599594116211
2011-06-13,8.524656295776367
2011-06-14,8.642184257507324
2011-06-15,8.55599594116211
2011-06-16,8.469808578491211
2011-06-17,8.540326118469238
2011-06-20,8.610838890075684
2011-06-21,8.932080268859863
2011-06-22,8.853732109069824
2011-06-23,8.892908096313477
2011-06-24,8.712699890136719
2011-06-27,8.806722640991211
2011-06-28,9.002601623535156
2011-06-29,9.073114395141602
2011-06-30,9.151468276977539
2011-07-01,9.402193069458008
2011-07-05,9.37085247039795
2011-07-06,9.410030364990234
2011-07-07,9.394356727600098
2011-07-08,9.378686904907227
2011-07-11,9.088786125183105
2011-07-12,9.041775703430176
2011-07-13,9.010296821594238
2011-07-14,8.860782623291016
2011-07-15,8.860782623291016
2011-07-18,8.703400611877441
2011-07-19,8.892260551452637
2011-07-20,8.955214500427246
2011-07-21,9.04177474975586
2011-07-22,9.104726791381836
2011-07-25,8.978824615478516
2011-07-26,8.813566207885742
2011-07-27,8.601099014282227
2011-07-28,8.207635879516602
2011-07-29,8.23911190032959
2011-08-01,8.1840238571167
2011-08-02,8.003033638000488
2011-08-03,8.113204002380371
2011-08-04,7.680392742156982
2011-08-05,7.357755661010742
2011-08-08,6.641651153564453
2011-08-09,7.2161078453063965
2011-08-10,7.105936527252197
2011-08-11,7.460054397583008
2011-08-12,7.483661651611328
2011-08-15,7.704002857208252
2011-08-16,7.696131706237793
2011-08-17,7.625309944152832
2011-08-18,7.3656229972839355
2011-08-19,7.200371265411377
2011-08-22,7.263322830200195
2011-08-23,7.515138626098633
2011-08-24,7.727608680725098
2011-08-25,7.404971122741699
2011-08-26,7.585962295532227
2011-08-29,7.924343109130859
2011-08-30,7.963687419891357
2011-08-31,8.042379379272461
2011-09-01,7.837778568267822
2011-09-02,7.546614170074463
2011-09-06,7.530875205993652
2011-09-07,7.8849945068359375
2011-09-08,7.625309944152832
2011-09-09,7.404971122741699
2011-09-12,7.515138626098633
2011-09-13,7.609570026397705
2011-09-14,7.743348598480225
2011-09-15,7.8141703605651855
2011-09-16,7.845647811889648
2011-09-19,7.759086608886719
2011-09-20,7.609570026397705
2011-09-21,7.373488903045654
2011-09-22,7.294801235198975
2011-09-23,7.452184200286865
2011-09-26,7.554488658905029
2011-09-27,7.688263416290283
2011-09-28,7.404971122741699
2011-09-29,7.475787162780762
2011-09-30,7.208240032196045
2011-10-03,6.838381767272949
2011-10-04,7.168891906738281
2011-10-05,7.334146022796631
2011-10-06,7.523009300231934
2011-10-07,7.373488903045654
2011-10-10,7.648918151855469
2011-10-11,7.617440223693848
2011-10-12,7.815194606781006
2011-10-13,7.8626580238342285
2011-10-14,7.9654860496521
2011-10-17,7.688632011413574
2011-10-18,7.878472805023193
2011-10-19,7.728179931640625
2011-10-20,7.799371719360352
2011-10-21,7.925932884216309
2011-10-24,8.052495002746582
2011-10-25,7.98921537399292
2011-10-26,8.155330657958984
2011-10-27,8.226516723632812
2011-10-28,8.210700035095215
2011-10-31,7.910115718841553
2011-11-01,7.514603614807129
2011-11-02,7.783553600311279
2011-11-03,8.036677360534668
2011-11-04,8.147415161132812
2011-11-07,8.186968803405762
2011-11-08,8.250250816345215
2011-11-09,7.925932884216309
2011-11-10,8.005035400390625
2011-11-11,8.163237571716309
2011-11-14,8.084136962890625
2011-11-15,8.084136962890625
2011-11-16,7.878472805023193
2011-11-17,7.8626580238342285
2011-11-18,7.886384010314941
2011-11-21,7.736087799072266
2011-11-22,7.664900779724121
2011-11-23,7.419687271118164
2011-11-25,7.324764251708984
2011-11-28,7.562068462371826
2011-11-29,7.720273494720459
2011-11-30,8.107869148254395
2011-12-01,8.02876091003418
2011-12-02,8.036677360534668
2011-12-05,8.052495002746582
2011-12-06,8.147415161132812
2011-12-07,8.139510154724121
2011-12-08,7.878472805023193
2011-12-09,8.036677360534668
2011-12-12,7.878472805023193
2011-12-13,7.7677321434021
2011-12-14,7.6332621574401855
2011-12-15,7.736087799072266
2011-12-16,7.593711853027344
2011-12-19,7.585798263549805
2011-12-20,7.8626580238342285
2011-12-21,8.155330657958984
2011-12-22,8.194876670837402
2011-12-23,8.368901252746582
2011-12-27,8.566654205322266
2011-12-28,8.297709465026855
2011-12-29,8.487553596496582
2011-12-30,8.424272537231445
2012-01-03,8.463822364807129
2012-01-04,8.432182312011719
2012-01-05,8.345172882080078
2012-01-06,8.440092086791992
2012-01-09,8.400543212890625
2012-01-10,8.653661727905273
2012-01-11,8.749022483825684
2012-01-12,8.749022483825684
2012-01-13,8.756967544555664
2012-01-17,8.645720481872559
2012-01-18,8.701342582702637
2012-01-19,8.645720481872559
2012-01-20,8.637770652770996
2012-01-23,8.77286148071289
2012-01-24,8.836434364318848
2012-01-25,8.91589641571045
2012-01-26,8.907953262329102
2012-01-27,8.955629348754883
2012-01-30,8.828487396240234
2012-01-31,8.820542335510254
2012-02-01,9.07482624053955
2012-02-02,8.900007247924805
2012-02-03,8.860271453857422
2012-02-06,8.844378471374512
2012-02-07,8.860271453857422
2012-02-08,8.69339370727539
2012-02-09,8.876166343688965
2012-02-10,8.828487396240234
2012-02-13,8.820542335510254
2012-02-14,8.780808448791504
2012-02-15,8.844378471374512
2012-02-16,8.955629348754883
2012-02-17,8.971521377563477
2012-02-21,8.963577270507812
2012-02-22,8.860271453857422
2012-02-23,8.923843383789062
2012-02-24,8.892057418823242
2012-02-27,8.91589641571045
2012-02-28,8.93973445892334
2012-02-29,9.011253356933594
2012-03-01,9.003307342529297
2012-03-02,8.868219375610352
2012-03-05,8.828487396240234
2012-03-06,8.72518253326416
2012-03-07,8.741079330444336
2012-03-08,8.923843383789062
2012-03-09,8.900007247924805
2012-03-12,8.80465030670166
2012-03-13,8.971521377563477
2012-03-14,8.868219375610352
2012-03-15,8.860271453857422
2012-03-16,8.85232162475586
2012-03-19,8.812593460083008
2012-03-20,8.756967544555664
2012-03-21,8.741079330444336
2012-03-22,8.661608695983887
2012-03-23,8.733125686645508
2012-03-26,8.860271453857422
2012-03-27,8.947685241699219
2012-03-28,8.963577270507812
2012-03-29,8.955629348754883
2012-03-30,8.947685241699219
2012-04-02,8.77286148071289
2012-04-03,8.79670238494873
2012-04-04,8.836434364318848
2012-04-05,8.80465030670166
2012-04-09,8.709291458129883
2012-04-10,8.415270805358887
2012-04-11,8.574954986572266
2012-04-12,8.734636306762695
2012-04-13,8.551003456115723
2012-04-16,8.59891128540039
2012-04-17,8.814477920532227
2012-04-18,8.790525436401367
2012-04-19,8.854400634765625
2012-04-20,8.870368003845215
2012-04-23,8.63883113861084
2012-04-24,8.67076587677002
2012-04-25,8.854400634765625
2012-04-26,9.061986923217773
2012-04-27,9.18174934387207
2012-04-30,9.245621681213379
2012-05-01,9.237641334533691
2012-05-02,9.285540580749512
2012-05-03,9.301511764526367
2012-05-04,9.293527603149414
2012-05-07,9.397322654724121
2012-05-08,9.389337539672852
2012-05-09,9.34941577911377
2012-05-10,9.373363494873047
2012-05-11,9.493128776550293
2012-05-14,9.365381240844727
2012-05-15,9.373363494873047
2012-05-16,9.30949592590332
2012-05-17,9.157796859741211
2012-05-18,8.694719314575195
2012-05-21,8.9581937789917
2012-05-22,8.990131378173828
2012-05-23,9.085936546325684
2012-05-24,9.18973159790039
2012-05-25,9.125862121582031
2012-05-29,9.301511764526367
2012-05-30,9.141829490661621
2012-05-31,9.141829490661621
2012-06-01,8.838432312011719
2012-06-04,8.854400634765625
2012-06-05,8.862382888793945
2012-06-06,9.109889030456543
2012-06-07,8.9581937789917
2012-06-08,9.077959060668945
2012-06-11,8.94222640991211
2012-06-12,9.077959060668945
2012-06-13,8.998114585876465
2012-06-14,8.998114585876465
2012-06-15,9.19771671295166
2012-06-18,9.509098052978516
2012-06-19,9.588939666748047
2012-06-20,9.684748649597168
2012-06-21,9.453210830688477
2012-06-22,9.58095645904541
2012-06-25,9.493128776550293
2012-06-26,9.501113891601562
2012-06-27,9.604905128479004
2012-06-28,9.772575378417969
2012-06-29,9.876367568969727
2012-07-02,9.972176551818848
2012-07-03,10.139846801757812
2012-07-05,10.052020072937012
2012-07-06,10.036051750183105
2012-07-09,10.044034957885742
2012-07-10,9.988142967224121
2012-07-11,10.084418296813965
2012-07-12,10.084418296813965
2012-07-13,10.25289249420166
2012-07-16,10.389276504516602
2012-07-17,10.429388046264648
2012-07-18,10.549731254577637
2012-07-19,10.413344383239746
2012-07-20,10.132554054260254
2012-07-23,10.03627872467041
2012-07-24,9.891876220703125
2012-07-25,9.956056594848633
2012-07-26,10.437411308288574
2012-07-27,10.37322998046875
2012-07-30,10.212777137756348
2012-07-31,10.309052467346191
2012-08-01,10.236849784851074
2012-08-02,10.25289249420166
2012-08-03,10.381255149841309
2012-08-06,10.349160194396973
2012-08-07,10.509620666503906
2012-08-08,10.509620666503906
2012-08-09,10.413344383239746
2012-08-10,10.429388046264648
2012-08-13,10.40532112121582
2012-08-14,10.397297859191895
2012-08-15,10.413344383239746
2012-08-16,10.349160194396973
2012-08-17,10.429388046264648
2012-08-20,10.501593589782715
2012-08-21,10.549731254577637
2012-08-22,10.429388046264648
2012-08-23,10.421367645263672
2012-08-24,10.381255149841309
2012-08-27,10.381255149841309
2012-08-28,10.429388046264648
2012-08-29,10.525662422180176
2012-08-30,10.421367645263672
2012-08-31,10.461480140686035
2012-09-04,10.814472198486328
2012-09-05,10.92679214477539
2012-09-06,10.97492504119873
2012-09-07,10.902719497680664
2012-09-10,10.854584693908691
2012-09-11,10.902719497680664
2012-09-12,10.966904640197754
2012-09-13,10.958882331848145
2012-09-14,11.223627090454102
2012-09-17,11.071199417114258
2012-09-18,11.007015228271484
2012-09-19,11.047126770019531
2012-09-20,10.894701957702637
2012-09-21,10.902719497680664
2012-09-24,10.814472198486328
2012-09-25,10.702155113220215
2012-09-26,10.766339302062988
2012-09-27,10.910743713378906
2012-09-28,10.798431396484375
2012-10-01,10.774361610412598
2012-10-02,10.86260986328125
2012-10-03,10.910743713378906
2012-10-04,11.03911018371582
2012-10-05,11.023062705993652
2012-10-08,11.031085968017578
2012-10-09,10.846564292907715
2012-10-10,10.86260986328125
2012-10-11,10.967369079589844
2012-10-12,10.927077293395996
2012-10-15,11.152704238891602
2012-10-16,11.176884651184082
2012-10-17,11.249408721923828
2012-10-18,11.225232124328613
2012-10-19,11.007660865783691
2012-10-22,11.031831741333008
2012-10-23,10.870667457580566
2012-10-24,10.782027244567871
2012-10-25,11.4589262008667
2012-10-26,11.33804988861084
2012-10-31,11.313878059387207
2012-11-01,11.426691055297852
2012-11-02,11.241351127624512
2012-11-05,11.265523910522461
2012-11-06,11.201054573059082
2012-11-07,11.072126388549805
2012-11-08,10.991543769836426
2012-11-09,11.015717506408691
2012-11-12,11.015717506408691
2012-11-13,10.935135841369629
2012-11-14,10.798142433166504
2012-11-15,10.798142433166504
2012-11-16,11.023776054382324
2012-11-19,11.20911693572998
2012-11-20,11.241351127624512
2012-11-21,11.257467269897461
2012-11-23,11.313878059387207
2012-11-26,11.249408721923828
2012-11-27,11.184943199157715
2012-11-28,11.152704238891602
2012-11-29,11.289703369140625
2012-11-30,11.225232124328613
2012-12-03,11.20911693572998
2012-12-04,11.152704238891602
2012-12-05,11.257467269897461
2012-12-06,11.265523910522461
2012-12-07,11.483099937438965
2012-12-10,11.652322769165039
2012-12-11,11.668439865112305
2012-12-12,11.571340560913086
2012-12-13,11.530879020690918
2012-12-14,11.603707313537598
2012-12-17,11.652256965637207
2012-12-18,11.716991424560547
2012-12-19,11.72508430480957
2012-12-20,11.765546798706055
2012-12-21,11.571340560913086
2012-12-24,11.409500122070312
2012-12-26,11.280034065246582
2012-12-27,11.166747093200684
2012-12-28,11.021093368530273
2012-12-31,11.174837112426758
2013-01-02,11.466141700744629
2013-01-03,11.652256965637207
2013-01-04,11.627979278564453
2013-01-07,11.644166946411133
2013-01-08,11.59561538696289
2013-01-09,11.555157661437988
2013-01-10,11.579436302185059
2013-01-11,11.700807571411133
2013-01-14,11.660348892211914
2013-01-15,11.660348892211914
2013-01-16,11.668440818786621
2013-01-17,11.927379608154297
2013-01-18,12.000205039978027
2013-01-22,12.000205039978027
2013-01-23,12.048758506774902
2013-01-24,12.040667533874512
2013-01-25,12.024481773376465
2013-01-28,12.105399131774902
2013-01-29,12.153951644897461
2013-01-30,12.145857810974121
2013-01-31,12.08112621307373
2013-02-01,12.113492965698242
2013-02-04,12.064942359924316
2013-02-05,12.121581077575684
2013-02-06,12.121581077575684
2013-02-07,12.19441032409668
2013-02-08,12.153951644897461
2013-02-11,12.19441032409668
2013-02-12,12.388612747192383
2013-02-13,12.801301002502441
2013-02-14,12.671831130981445
2013-02-15,12.712286949157715
2013-02-19,12.720381736755371
2013-02-20,12.639461517333984
2013-02-21,12.62327766418457
2013-02-22,12.679923057556152
2013-02-25,12.469536781311035
2013-02-26,12.574726104736328
2013-02-27,12.663734436035156
2013-02-28,12.574726104736328
2013-03-01,12.558544158935547
2013-03-04,12.5828218460083
2013-03-05,12.72846794128418
2013-03-06,12.6961030960083
2013-03-07,12.744658470153809
2013-03-08,12.857941627502441
2013-03-11,12.906493186950684
2013-03-12,13.060239791870117
2013-03-13,13.165822982788086
2013-03-14,13.238919258117676
2013-03-15,13.206436157226562
2013-03-18,13.100850105285645
2013-03-19,13.076478958129883
2013-03-20,13.328267097473145
2013-03-21,13.222678184509277
2013-03-22,13.2876558303833
