Date,CMRE
2011-02-22,7.296148777008057
2011-02-23,7.296148777008057
2011-02-24,7.300543785095215
2011-02-25,7.357683181762695
2011-02-28,7.375263690948486
2011-03-01,7.335705280303955
2011-03-02,7.3401007652282715
2011-03-03,7.449983596801758
2011-03-04,7.449983596801758
2011-03-07,7.375263690948486
2011-03-08,7.3488922119140625
2011-03-09,7.441188812255859
2011-03-10,7.1862664222717285
2011-03-11,7.230219841003418
2011-03-14,7.168686866760254
2011-03-15,7.058803081512451
2011-03-16,6.9708991050720215
2011-03-17,7.010456085205078
2011-03-18,7.085176467895508
2011-03-21,7.067595481872559
2011-03-22,7.085176467895508
2011-03-23,7.159895896911621
2011-03-24,7.225824356079102
2011-03-25,7.410427093505859
2011-03-28,7.392845630645752
2011-03-29,7.423614025115967
2011-03-30,7.64777135848999
2011-03-31,7.643374443054199
2011-04-01,7.69172477722168
2011-04-04,7.779630661010742
2011-04-05,7.95983362197876
2011-04-06,7.902696132659912
2011-04-07,7.933465480804443
2011-04-08,7.792813777923584
2011-04-11,7.713698387145996
2011-04-12,7.625794887542725
2011-04-13,7.69172477722168
2011-04-14,7.753257751464844
2011-04-15,7.7620463371276855
2011-04-18,7.73567533493042
2011-04-19,7.704909324645996
2011-04-20,7.520308017730713
2011-04-21,7.682930946350098
2011-04-25,7.577446937561035
2011-04-26,7.693403720855713
2011-04-27,7.675564765930176
2011-04-28,7.693403720855713
2011-04-29,7.697865962982178
2011-05-02,7.675564765930176
2011-05-03,7.62204647064209
2011-05-04,7.6086649894714355
2011-05-05,7.559605598449707
2011-05-06,7.550686359405518
2011-05-09,7.510547637939453
2011-05-10,7.5729875564575195
2011-05-11,7.586363792419434
2011-05-12,7.760303974151611
2011-05-13,7.693403720855713
2011-05-16,7.693403720855713
2011-05-17,7.564066410064697
2011-05-18,7.568524360656738
2011-05-19,7.6086649894714355
2011-05-20,7.6577253341674805
2011-05-23,7.488247394561768
2011-05-24,7.564066410064697
2011-05-25,7.581905841827393
2011-05-26,7.519466876983643
2011-05-27,7.581905841827393
2011-05-31,7.675564765930176
2011-06-01,7.644345283508301
2011-06-02,7.6844868659973145
2011-06-03,7.635426044464111
2011-06-06,7.479330062866211
2011-06-07,7.5952863693237305
2011-06-08,7.55514669418335
2011-06-09,7.54622745513916
2011-06-10,7.341066837310791
2011-06-13,7.314307689666748
2011-06-14,7.33660888671875
2011-06-15,7.314307689666748
2011-06-16,7.309849739074707
2011-06-17,7.269708633422852
2011-06-20,7.287548542022705
2011-06-21,7.327691078186035
2011-06-22,7.327691078186035
2011-06-23,7.385669231414795
2011-06-24,7.358912944793701
2011-06-27,7.292010307312012
2011-06-28,7.305388927459717
2011-06-29,7.443650245666504
2011-06-30,7.55514669418335
2011-07-01,7.675564765930176
2011-07-05,7.62204647064209
2011-07-06,7.617586612701416
2011-07-07,7.577447891235352
2011-07-08,7.5952863693237305
2011-07-11,7.501626491546631
2011-07-12,7.439188480377197
2011-07-13,7.501626491546631
2011-07-14,7.394589424133301
2011-07-15,7.390127182006836
2011-07-18,7.37675142288208
2011-07-19,7.7870612144470215
2011-07-20,7.827203273773193
2011-07-21,7.885185241699219
2011-07-22,7.880721092224121
2011-07-25,7.851696968078613
2011-07-26,7.820144176483154
2011-07-27,7.56773567199707
2011-07-28,7.428009033203125
2011-07-29,7.428009033203125
2011-08-01,7.279270172119141
2011-08-02,7.089963436126709
2011-08-03,7.0448899269104
2011-08-04,6.806003093719482
2011-08-05,6.806003093719482
2011-08-08,6.553597927093506
2011-08-09,6.661769390106201
2011-08-10,6.3868255615234375
2011-08-11,6.467959880828857
2011-08-12,6.540072917938232
2011-08-15,6.810512065887451
2011-08-16,6.824034690856934
2011-08-17,6.837555408477783
2011-08-18,6.720363140106201
2011-08-19,6.553597927093506
2011-08-22,6.648247718811035
2011-08-23,6.589652061462402
2011-08-24,6.693323612213135
2011-08-25,6.643741130828857
2011-08-26,6.783468246459961
2011-08-29,7.126021862030029
2011-08-30,7.058411121368408
2011-08-31,7.049396514892578
2011-09-01,6.9637579917907715
2011-09-02,6.778961658477783
2011-09-06,6.558102607727051
2011-09-07,6.481479644775391
2011-09-08,6.26513147354126
2011-09-09,6.382319927215576
2011-09-12,6.287665843963623
2011-09-13,6.3102006912231445
2011-09-14,6.355275630950928
2011-09-15,6.28316068649292
2011-09-16,6.274144649505615
2011-09-19,6.183999538421631
2011-09-20,6.10737419128418
2011-09-21,5.922574996948242
2011-09-22,5.548470973968506
2011-09-23,5.8549652099609375
2011-09-26,5.859474182128906
2011-09-27,5.823416709899902
2011-09-28,5.760313987731934
2011-09-29,5.760313987731934
2011-09-30,5.56649923324585
2011-10-03,5.201408863067627
2011-10-04,5.1608452796936035
2011-10-05,5.133800983428955
2011-10-06,5.422267436981201
2011-10-07,5.228453159332275
2011-10-10,5.223945617675781
2011-10-11,5.4718475341796875
2011-10-12,5.138307094573975
2011-10-13,5.5033979415893555
2011-10-14,5.571005821228027
2011-10-17,5.494382858276367
2011-10-18,5.516919136047363
2011-10-19,5.563008785247803
2011-10-20,5.475439548492432
2011-10-21,5.728930473327637
2011-10-24,5.853374481201172
2011-10-25,5.770414352416992
2011-10-26,5.788848400115967
2011-10-27,5.931725978851318
2011-10-28,5.950161933898926
2011-10-31,5.775022029876709
2011-11-01,5.673625469207764
2011-11-02,5.751978397369385
2011-11-03,5.793458461761475
2011-11-04,5.738149642944336
2011-11-07,5.853374481201172
2011-11-08,5.802672863006592
2011-11-09,5.641361236572266
2011-11-10,5.69666862487793
2011-11-11,5.733540058135986
2011-11-14,5.728930473327637
2011-11-15,5.761195182800293
2011-11-16,5.613708019256592
2011-11-17,5.526139259338379
2011-11-18,5.53996467590332
2011-11-21,5.415524482727051
2011-11-22,5.374042510986328
2011-11-23,5.378653049468994
2011-11-25,5.318733215332031
2011-11-28,5.424739837646484
2011-11-29,5.4016947746276855
2011-11-30,5.420133590698242
2011-12-01,5.258819103240967
2011-12-02,5.392478942871094
2011-12-05,5.466220855712891
2011-12-06,5.761195182800293
2011-12-07,5.719715595245361
2011-12-08,5.747368335723877
2011-12-09,5.90407133102417
2011-12-12,6.166784763336182
2011-12-13,6.148347854614258
2011-12-14,6.171392440795898
2011-12-15,6.3096604347229
2011-12-16,6.360358238220215
2011-12-19,6.226699352264404
2011-12-20,6.452536582946777
2011-12-21,6.452536582946777
2011-12-22,6.48940896987915
2011-12-23,6.595417499542236
2011-12-27,6.595417499542236
2011-12-28,6.54471492767334
2011-12-29,6.5585432052612305
2011-12-30,6.526281356811523
2012-01-03,6.701423168182373
2012-01-04,6.641504287719727
2012-01-05,6.922651290893555
2012-01-06,6.853518009185791
2012-01-09,6.9042134284973145
2012-01-10,6.867346286773682
2012-01-11,6.876561164855957
2012-01-12,6.812034606933594
2012-01-13,6.710638523101807
2012-01-17,6.738293647766113
2012-01-18,6.848909378051758
2012-01-19,6.894998073577881
2012-01-20,7.222234725952148
2012-01-23,7.194094657897949
2012-01-24,6.95491886138916
2012-01-25,7.006505489349365
2012-01-26,7.062782287597656
2012-01-27,7.044022560119629
2012-01-30,6.847052574157715
2012-01-31,6.809535503387451
2012-02-01,6.823603630065918
2012-02-02,7.109678745269775
2012-02-03,7.123748779296875
2012-02-06,7.109678745269775
2012-02-07,7.137817859649658
2012-02-08,7.240992069244385
2012-02-09,7.297271728515625
2012-02-10,7.104989528656006
2012-02-13,7.020575523376465
2012-02-14,7.053403854370117
2012-02-15,6.973679542541504
2012-02-16,7.015885829925537
2012-02-17,6.772015571594238
2012-02-21,6.889258861541748
2012-02-22,6.668842315673828
2012-02-23,6.870504379272461
2012-02-24,6.865811824798584
2012-02-27,6.847052574157715
2012-02-28,6.767326831817627
2012-02-29,6.786086082458496
2012-03-01,6.973679542541504
2012-03-02,6.893951416015625
2012-03-05,6.893951416015625
2012-03-06,6.743875980377197
2012-03-07,6.706360340118408
2012-03-08,6.800156593322754
2012-03-09,6.908017635345459
2012-03-12,6.856433868408203
2012-03-13,6.95960807800293
2012-03-14,7.053403854370117
2012-03-15,6.978368282318115
2012-03-16,7.250370979309082
2012-03-19,7.029952049255371
2012-03-20,7.015885829925537
2012-03-21,7.264441967010498
2012-03-22,6.612565994262695
2012-03-23,6.607873916625977
2012-03-26,6.5844244956970215
2012-03-27,6.5984954833984375
2012-03-28,6.537528991699219
2012-03-29,6.4578022956848145
2012-03-30,6.4578022956848145
2012-04-02,6.51876974105835
2012-04-03,6.528148174285889
2012-04-04,6.476561546325684
2012-04-05,6.485940456390381
2012-04-09,6.424973011016846
2012-04-10,6.096691131591797
2012-04-11,6.410904407501221
2012-04-12,6.4953203201293945
2012-04-13,6.4953203201293945
2012-04-16,6.542219638824463
2012-04-17,6.570356845855713
2012-04-18,6.565665245056152
2012-04-19,6.612565994262695
2012-04-20,6.636013507843018
2012-04-23,6.63132381439209
2012-04-24,6.5984954833984375
2012-04-25,6.532838344573975
2012-04-26,6.7050089836120605
2012-04-27,6.728919982910156
2012-04-30,6.743268013000488
2012-05-01,6.628490447998047
2012-05-02,6.575881481170654
2012-05-03,6.585446357727051
2012-05-04,6.738483905792236
2012-05-07,6.733701705932617
2012-05-08,6.695440769195557
2012-05-09,6.781527042388916
2012-05-10,6.910653591156006
2012-05-11,6.83413553237915
2012-05-14,6.7050089836120605
2012-05-15,6.575881481170654
2012-05-16,6.470666408538818
2012-05-17,6.236328125
2012-05-18,6.030681610107422
2012-05-21,6.355886459350586
2012-05-22,6.231544017791748
2012-05-23,6.193284034729004
2012-05-24,6.365453720092773
2012-05-25,6.485014915466309
2012-05-29,6.542404651641846
2012-05-30,6.413275241851807
2012-05-31,6.365453720092773
2012-06-01,6.140676498413086
2012-06-04,6.159807205200195
2012-06-05,6.269801139831543
2012-06-06,6.36067008972168
2012-06-07,6.370233535766602
2012-06-08,6.365453720092773
2012-06-11,6.231544017791748
2012-06-12,6.188501834869385
2012-06-13,6.140676498413086
2012-06-14,6.135894298553467
2012-06-15,6.207631587982178
2012-06-18,6.217196941375732
2012-06-19,6.293717384338379
2012-06-20,6.408494472503662
2012-06-21,6.403713226318359
2012-06-22,6.43718957901001
2012-06-25,6.351105690002441
2012-06-26,6.408494472503662
2012-06-27,6.36067008972168
2012-06-28,6.379799842834473
2012-06-29,6.647617816925049
2012-07-02,6.618923187255859
2012-07-03,6.666747570037842
2012-07-05,6.786309719085693
2012-07-06,6.815002918243408
2012-07-09,6.810220241546631
2012-07-10,6.7767438888549805
2012-07-11,6.810220241546631
2012-07-12,6.743268013000488
2012-07-13,6.690661430358887
2012-07-16,6.738483905792236
2012-07-17,6.542404651641846
2012-07-18,6.638051986694336
2012-07-19,6.652825832366943
2012-07-20,6.594597339630127
2012-07-23,6.395640850067139
2012-07-24,6.3082966804504395
2012-07-25,6.303443908691406
2012-07-26,6.3082966804504395
2012-07-27,6.284034729003906
2012-07-30,6.298591613769531
2012-07-31,6.3228559494018555
2012-08-01,6.245213031768799
2012-08-02,6.211246013641357
2012-08-03,6.254920482635498
2012-08-06,6.303443908691406
2012-08-07,6.332559108734131
2012-08-08,6.298591613769531
2012-08-09,6.288888454437256
2012-08-10,6.254920482635498
2012-08-13,6.250066757202148
2012-08-14,6.220949649810791
2012-08-15,6.216101169586182
2012-08-16,6.230656623840332
2012-08-17,6.138457298278809
2012-08-20,5.992883205413818
2012-08-21,6.070523738861084
2012-08-22,6.128753185272217
2012-08-23,6.172426223754883
2012-08-24,6.172426223754883
2012-08-27,6.216101169586182
2012-08-28,6.284034729003906
2012-08-29,6.279181957244873
2012-08-30,6.298591613769531
2012-08-31,6.390787601470947
2012-09-04,6.880897521972656
2012-09-05,7.036176681518555
2012-09-06,7.293359279632568
2012-09-07,7.341888904571533
2012-09-10,7.487461090087891
2012-09-11,7.506872653961182
2012-09-12,7.637893199920654
2012-09-13,7.589366436004639
2012-09-14,7.584514141082764
2012-09-17,7.511725425720215
2012-09-18,7.511725425720215
2012-09-19,7.531134128570557
2012-09-20,7.49716854095459
2012-09-21,7.511725425720215
2012-09-24,7.540842056274414
2012-09-25,7.390415191650391
2012-09-26,7.312770366668701
2012-09-27,7.453496932983398
2012-09-28,7.468052864074707
2012-10-01,7.613626003265381
2012-10-02,7.788318157196045
2012-10-03,7.667008399963379
2012-10-04,7.7397942543029785
2012-10-05,7.569954872131348
2012-10-08,7.511725425720215
2012-10-09,7.487461090087891
2012-10-10,7.438938140869141
2012-10-11,7.419528484344482
2012-10-12,7.380707263946533
2012-10-15,7.390415191650391
2012-10-16,6.599450588226318
2012-10-17,6.745026111602783
2012-10-18,6.7351274490356445
2012-10-19,6.710385322570801
2012-10-22,6.6707940101623535
2012-10-23,6.596562385559082
2012-10-24,6.883588790893555
2012-10-25,6.908332824707031
2012-10-26,6.7945122718811035
2012-10-31,6.695538520812988
2012-11-01,6.843996524810791
2012-11-02,6.784613132476807
2012-11-05,6.779669284820557
2012-11-06,6.878638744354248
2012-11-07,6.710385322570801
2012-11-08,6.665846824645996
2012-11-09,6.586669445037842
2012-11-12,6.586669445037842
2012-11-13,6.4382100105285645
2012-11-14,6.250158786773682
2012-11-15,6.235313415527344
2012-11-16,6.185825347900391
2012-11-19,6.581719398498535
2012-11-20,6.7054338455200195
2012-11-21,6.83905029296875
2012-11-23,6.928123950958252
2012-11-26,6.962763786315918
2012-11-27,6.957818984985352
2012-11-28,6.9776105880737305
2012-11-29,7.002354621887207
2012-11-30,7.032049179077148
2012-12-03,7.04689359664917
2012-12-04,6.96771240234375
2012-12-05,6.898431301116943
2012-12-06,7.022149562835693
2012-12-07,6.898431301116943
2012-12-10,6.829153537750244
2012-12-11,6.898431301116943
2012-12-12,6.987509250640869
2012-12-13,6.982560634613037
2012-12-14,6.928123950958252
2012-12-17,6.804409980773926
2012-12-18,6.96771240234375
2012-12-19,7.0369954109191895
2012-12-20,7.086480140686035
2012-12-21,6.962763786315918
2012-12-24,6.898431301116943
2012-12-26,6.858844757080078
2012-12-27,6.685643196105957
2012-12-28,6.7598700523376465
2012-12-31,6.888537883758545
2013-01-02,7.145867347717285
2013-01-03,7.150815010070801
2013-01-04,7.274532318115234
2013-01-07,7.294323921203613
2013-01-08,7.388352394104004
2013-01-09,7.373505592346191
2013-01-10,7.274532318115234
2013-01-11,7.274532318115234
2013-01-14,7.175558090209961
2013-01-15,7.244838714599609
2013-01-16,7.23989200592041
2013-01-17,7.398248672485352
2013-01-18,7.541759014129639
2013-01-22,7.611040115356445
2013-01-23,7.6060943603515625
2013-01-24,7.714963912963867
2013-01-25,7.586297512054443
2013-01-28,7.6417083740234375
2013-01-29,7.732380390167236
2013-01-30,7.742459297180176
2013-01-31,7.933874130249023
2013-02-01,7.782753944396973
2013-02-04,7.56614875793457
2013-02-05,7.687046527862549
2013-02-06,7.717268943786621
2013-02-07,7.6618571281433105
2013-02-08,7.646746635437012
2013-02-11,7.596370697021484
2013-02-12,7.6417083740234375
2013-02-13,7.732380390167236
2013-02-14,7.656820774078369
2013-02-15,7.606445789337158
2013-02-19,7.687046527862549
2013-02-20,7.510735034942627
2013-02-21,7.4704389572143555
2013-02-22,7.545997619628906
2013-02-25,7.364651679992676
2013-02-26,7.505699634552002
2013-02-27,7.591335296630859
2013-02-28,7.767643928527832
2013-03-01,7.802905082702637
2013-03-04,7.712233543395996
2013-03-05,8.175671577453613
2013-03-06,8.291531562805176
2013-03-07,8.331830978393555
2013-03-08,8.23612117767334
2013-03-11,8.170631408691406
2013-03-12,8.170631408691406
2013-03-13,8.165595054626465
2013-03-14,7.999363422393799
2013-03-15,8.059810638427734
2013-03-18,8.004402160644531
2013-03-19,7.913727283477783
2013-03-20,7.903650760650635
2013-03-21,7.888540744781494
2013-03-22,7.772679328918457
2013-03-25,8.059810638427734
2013-03-26,8.039660453796387
2013-03-27,7.989287376403809
2013-03-28,8.004402160644531
2013-04-01,7.868393898010254
2013-04-02,7.828093528747559
2013-04-03,7.823054313659668
2013-04-04,7.838165283203125
2013-04-05,7.8633551597595215
2013-04-08,8.009439468383789
2013-04-09,7.999363422393799
2013-04-10,7.999363422393799
2013-04-11,7.918764591217041
2013-04-12,7.95906400680542
2013-04-15,7.747490406036377
2013-04-16,7.742459297180176
2013-04-17,7.833130836486816
2013-04-18,7.979213714599609
2013-04-19,7.969136714935303
2013-04-22,7.9489569664001465
2013-04-23,7.882630348205566
2013-04-24,8.03058910369873
2013-04-25,8.188752174377441
2013-04-26,8.352015495300293
2013-04-29,8.24997615814209
2013-04-30,8.183652877807617
2013-05-01,8.13262939453125
2013-05-02,8.306100845336914
2013-05-03,8.448955535888672
2013-05-06,8.367323875427246
2013-05-07,8.433650970458984
2013-05-08,8.428545951843262
2013-05-09,8.408137321472168
2013-05-10,8.586709976196289
2013-05-13,8.433650970458984
2013-05-14,8.387730598449707
2013-05-15,8.520383834838867
2013-05-16,8.632628440856934
2013-05-17,8.760180473327637
2013-05-20,8.775486946105957
2013-05-21,8.806098937988281
2013-05-22,8.658138275146484
2013-05-23,8.459160804748535
2013-05-24,8.454056739807129
2013-05-28,8.556099891662598
2013-05-29,8.52548599243164
2013-05-30,8.627525329589844
2013-05-31,8.576505661010742
2013-06-03,8.658138275146484
2013-06-04,8.755075454711914
2013-06-05,8.602015495300293
2013-06-06,8.627525329589844
2013-06-07,8.714262008666992
2013-06-10,8.852014541625977
2013-06-11,8.811200141906738
2013-06-12,8.780588150024414
2013-06-13,8.86221981048584
2013-06-14,8.88262939453125
2013-06-17,8.826506614685059
2013-06-18,8.923445701599121
2013-06-19,8.923445701599121
2013-06-20,8.841813087463379
2013-06-21,8.846914291381836
2013-06-24,8.785689353942871
2013-06-25,8.800995826721191
2013-06-26,8.816304206848145
2013-06-27,8.775486946105957
2013-06-28,8.790793418884277
2013-07-01,8.86221981048584
2013-07-02,8.913238525390625
2013-07-03,8.806098937988281
2013-07-05,8.913238525390625
2013-07-08,8.979568481445312
2013-07-09,9.0816068649292
2013-07-10,9.204058647155762
2013-07-11,9.260177612304688
2013-07-12,9.326504707336426
2013-07-15,9.418338775634766
2013-07-16,9.331607818603516
2013-07-17,9.270380973815918
2013-07-18,9.326504707336426
2013-07-19,9.260177612304688
2013-07-22,9.141752243041992
2013-07-23,8.667121887207031
2013-07-24,8.811574935913086
2013-07-25,9.085001945495605
2013-07-26,9.177863121032715
2013-07-29,9.203655242919922
2013-07-30,9.105637550354004
2013-07-31,9.079843521118164
2013-08-01,9.327473640441895
2013-08-02,9.188180923461914
2013-08-05,9.306840896606445
2013-08-06,9.244933128356934
2013-08-07,9.291363716125488
2013-08-08,9.265564918518066
2013-08-09,9.157227516174316
2013-08-12,9.188180923461914
2013-08-13,9.110795021057129
2013-08-14,9.04372787475586
2013-08-15,8.986977577209473
2013-08-16,8.70323657989502
2013-08-19,8.806411743164062
2013-08-20,8.842531204223633
2013-08-21,8.89927864074707
2013-08-22,9.01793098449707
2013-08-23,8.99213981628418
2013-08-26,9.141752243041992
2013-08-27,8.770302772521973
2013-08-28,8.631010055541992
2013-08-29,8.945710182189941
2013-08-30,8.811574935913086
2013-09-03,8.811574935913086
2013-09-04,8.888961791992188
2013-09-05,8.816731452941895
2013-09-06,8.878641128540039
2013-09-09,9.007617950439453
2013-09-10,8.971502304077148
2013-09-11,8.99213981628418
2013-09-12,8.950865745544434
2013-09-13,8.873483657836914
2013-09-16,8.919915199279785
2013-09-17,8.99213981628418
2013-09-18,8.935389518737793
2013-09-19,9.379063606262207
2013-09-20,9.379063606262207
2013-09-23,9.188180923461914
2013-09-24,9.451289176940918
2013-09-25,9.36874771118164
2013-09-26,9.286201477050781
2013-09-27,9.152067184448242
2013-09-30,9.095320701599121
2013-10-01,9.110795021057129
2013-10-02,8.945710182189941
2013-10-03,9.007617950439453
2013-10-04,9.131436347961426
2013-10-07,8.976663589477539
2013-10-08,8.589737892150879
2013-10-09,8.641327857971191
2013-10-10,8.940549850463867
2013-10-11,9.105637550354004
2013-10-14,9.255248069763184
2013-10-15,9.286201477050781
2013-10-16,9.34810733795166
2013-10-17,9.208815574645996
2013-10-18,9.255248069763184
2013-10-21,9.145255088806152
2013-10-22,9.1714448928833
2013-10-23,9.1714448928833
2013-10-24,9.470001220703125
2013-10-25,9.360002517700195
2013-10-28,9.291910171508789
2013-10-29,9.6847505569458
2013-10-30,9.64808464050293
2013-10-31,9.726652145385742
2013-11-01,9.731891632080078
2013-11-04,9.784266471862793
2013-11-05,9.695228576660156
2013-11-06,9.689988136291504
2013-11-07,9.32334041595459
2013-11-08,9.433337211608887
2013-11-11,9.710939407348633
2013-11-12,9.689988136291504
2013-11-13,9.805218696594238
2013-11-14,9.909974098205566
2013-11-15,9.841886520385742
2013-11-18,9.789505958557129
2013-11-19,9.841886520385742
2013-11-20,9.58522891998291
2013-11-21,9.302389144897461
2013-11-22,9.265727043151855
2013-11-25,9.344286918640137
2013-11-26,9.035259246826172
2013-11-27,9.119065284729004
2013-11-29,9.166203498840332
2013-12-02,8.91479206085205
2013-12-03,8.82050895690918
2013-12-04,8.804791450500488
2013-12-05,8.851937294006348
2013-12-06,9.014307022094727
2013-12-09,9.166203498840332
2013-12-10,9.009071350097656
2013-12-11,8.637185096740723
2013-12-12,8.532427787780762
2013-12-13,8.76812744140625
2013-12-16,8.888599395751953
2013-12-17,9.260488510131836
2013-12-18,8.841459274291992
2013-12-19,9.003832817077637
2013-12-20,9.344286918640137
2013-12-23,9.522377014160156
2013-12-24,9.616657257080078
2013-12-26,9.595706939697266
2013-12-27,9.6271333694458
2013-12-30,9.480475425720215
2013-12-31,9.569518089294434
2014-01-02,9.32334041595459
2014-01-03,9.3390531539917
2014-01-06,9.45428466796875
2014-01-07,9.354768753051758
2014-01-08,9.391432762145996
2014-01-09,9.485716819763184
2014-01-10,9.642847061157227
2014-01-13,9.689988136291504
2014-01-14,9.784266471862793
2014-01-15,9.836647987365723
2014-01-16,9.974533081054688
2014-01-17,9.937475204467773
2014-01-21,10.085715293884277
2014-01-22,10.053948402404785
2014-01-23,9.831589698791504
2014-01-24,9.577460289001465
2014-01-27,9.508634567260742
2014-01-28,9.842178344726562
2014-01-29,9.799823760986328
2014-01-30,10.350433349609375
2014-01-31,10.398086547851562
2014-02-03,9.921594619750977
2014-02-04,10.006300926208496
2014-02-05,10.059248924255371
2014-02-06,10.361019134521484
2014-02-07,10.488085746765137
2014-02-10,10.578088760375977
2014-02-11,10.583386421203613
2014-02-12,10.588680267333984
2014-02-13,10.641624450683594
2014-02-14,10.35572624206543
2014-02-18,10.736919403076172
2014-02-19,10.530444145202637
2014-02-20,10.800453186035156
2014-02-21,10.938106536865234
2014-02-24,10.736919403076172
2014-02-25,10.631033897399902
2014-02-26,10.541033744812012
2014-02-27,10.5039701461792
2014-02-28,10.657506942749023
2014-03-03,10.662801742553711
2014-03-04,10.932812690734863
2014-03-05,11.218706130981445
2014-03-06,10.99634075164795
2014-03-07,10.879870414733887
2014-03-10,11.049286842346191
2014-03-11,10.901046752929688
2014-03-12,11.118114471435547
2014-03-13,10.848102569580078
2014-03-14,10.922224044799805
2014-03-17,11.012223243713379
2014-03-18,11.049286842346191
2014-03-19,10.853397369384766
2014-03-20,10.742212295532227
2014-03-21,10.885164260864258
2014-03-24,10.92751407623291
2014-03-25,10.9169282913208
2014-03-26,10.805744171142578
2014-03-27,10.885164260864258
2014-03-28,11.197526931762695
2014-03-31,11.382832527160645
2014-04-01,11.398713111877441
2014-04-02,11.398713111877441
2014-04-03,11.149879455566406
2014-04-04,11.09693431854248
2014-04-07,11.059876441955566
2014-04-08,11.107523918151855
2014-04-09,11.197526931762695
2014-04-10,11.09693431854248
2014-04-11,11.075758934020996
2014-04-14,10.943399429321289
2014-04-15,10.906340599060059
2014-04-16,10.99634075164795
2014-04-17,11.15517520904541
2014-04-21,11.340476036071777
2014-04-22,11.700492858886719
2014-04-23,11.711074829101562
2014-04-24,11.393421173095703
2014-04-25,11.17105770111084
2014-04-28,11.17635440826416
2014-04-29,11.499305725097656
2014-04-30,11.351064682006836
2014-05-01,11.435771942138672
2014-05-02,11.409303665161133
2014-05-05,11.41988754272461
2014-05-06,11.366945266723633
2014-05-07,11.536882400512695
2014-05-08,11.494112968444824
2014-05-09,11.472731590270996
2014-05-12,11.627764701843262
2014-05-13,11.494112968444824
2014-05-14,11.494112968444824
2014-05-15,11.317692756652832
2014-05-16,11.50480842590332
2014-05-19,11.488771438598633
2014-05-20,11.435306549072266
2014-05-21,11.483420372009277
2014-05-22,11.57965087890625
2014-05-23,11.649153709411621
2014-05-27,11.70261001586914
2014-05-28,11.836265563964844
2014-05-29,11.675883293151855
2014-05-30,11.638455390930176
2014-06-02,11.697266578674316
2014-06-03,11.590341567993164
2014-06-04,11.79883861541748
2014-06-05,11.873689651489258
2014-06-06,11.959228515625
2014-06-09,11.91110897064209
2014-06-10,11.927149772644043
2014-06-11,11.964568138122559
2014-06-12,11.959228515625
2014-06-13,11.91110897064209
2014-06-16,11.996648788452148
2014-06-17,12.162376403808594
2014-06-18,12.29603385925293
2014-06-19,12.467103004455566
2014-06-20,12.509873390197754
2014-06-23,12.557991027832031
2014-06-24,12.563336372375488
2014-06-25,12.467103004455566
2014-06-26,12.552641868591309
2014-06-27,12.520562171936035
2014-06-30,12.467103004455566
2014-07-01,12.78252124786377
2014-07-02,12.675600051879883
2014-07-03,12.59006404876709
2014-07-07,12.606101989746094
2014-07-08,12.226530075073242
2014-07-09,12.360183715820312
2014-07-10,12.632826805114746
2014-07-11,12.611448287963867
2014-07-14,12.809257507324219
2014-07-15,12.819948196411133
