Date,AGM
2010-01-04,4.72564697265625
2010-01-05,4.699134349822998
2010-01-06,4.6262288093566895
2010-01-07,4.6394853591918945
2010-01-08,4.672623157501221
2010-01-11,4.6394853591918945
2010-01-12,4.540066719055176
2010-01-13,4.6394853591918945
2010-01-14,4.719018936157227
2010-01-15,4.65936803817749
2010-01-19,4.685877323150635
2010-01-20,4.719018936157227
2010-01-21,4.732271671295166
2010-01-22,4.566577434539795
2010-01-25,4.752157211303711
2010-01-26,4.9244794845581055
2010-01-27,4.851573467254639
2010-01-28,5.11005973815918
2010-01-29,5.010643482208252
2010-02-01,4.911225318908691
2010-02-02,4.897968292236328
2010-02-03,4.851573467254639
2010-02-04,4.705761432647705
2010-02-05,4.6262288093566895
2010-02-08,4.672623157501221
2010-02-09,4.838316440582275
2010-02-10,4.977503776550293
2010-02-11,5.004014492034912
2010-02-12,4.931107044219971
2010-02-16,5.2293620109558105
2010-02-17,5.2293620109558105
2010-02-18,5.076921463012695
2010-02-19,5.090176105499268
2010-02-22,5.282384872436523
2010-02-23,5.176339626312256
2010-02-24,5.388431072235107
2010-02-25,5.514359474182129
2010-02-26,5.792727470397949
2010-03-01,6.05121374130249
2010-03-02,6.031329154968262
2010-03-03,6.104234218597412
2010-03-04,6.104234218597412
2010-03-05,6.190399169921875
2010-03-08,6.084350109100342
2010-03-09,6.104234218597412
2010-03-10,6.077723026275635
2010-03-11,6.191014289855957
2010-03-12,6.270985126495361
2010-03-15,6.350953578948975
2010-03-16,6.530887126922607
2010-03-17,5.9777607917785645
2010-03-18,5.771172046661377
2010-03-19,5.597904205322266
2010-03-22,5.844478607177734
2010-03-23,6.13103723526001
2010-03-24,6.297642707824707
2010-03-25,6.824112892150879
2010-03-26,7.317259788513184
2010-03-29,7.1839752197265625
2010-03-30,7.230626583099365
2010-03-31,7.550506591796875
2010-04-01,8.130289077758789
2010-04-05,8.983302116394043
2010-04-06,9.196557998657227
2010-04-07,9.92961311340332
2010-04-08,10.556047439575195
2010-04-09,9.709698677062988
2010-04-12,9.85630989074707
2010-04-13,9.716360092163086
2010-04-14,9.996253967285156
2010-04-15,11.109172821044922
2010-04-16,10.41610336303711
2010-04-19,10.702657699584961
2010-04-20,11.042530059814453
2010-04-21,11.65563678741455
2010-04-22,12.89516830444336
2010-04-23,13.821493148803711
2010-04-26,12.908503532409668
2010-04-27,13.148411750793457
2010-04-28,14.2413330078125
2010-04-29,15.054367065429688
2010-04-30,15.007711410522461
2010-05-03,15.687460899353027
2010-05-04,15.367579460144043
2010-05-05,14.587869644165039
2010-05-06,13.13508129119873
2010-05-07,12.768552780151367
2010-05-10,13.861478805541992
2010-05-11,11.675629615783691
2010-05-12,12.501985549926758
2010-05-13,12.155449867248535
2010-05-14,11.875550270080566
2010-05-17,11.209135055541992
2010-05-18,10.116212844848633
2010-05-19,9.996253967285156
2010-05-20,9.023287773132324
2010-05-21,9.729686737060547
2010-05-24,9.236540794372559
2010-05-25,9.416472434997559
2010-05-26,9.423135757446289
2010-05-27,10.482739448547363
2010-05-28,10.642683029174805
2010-06-01,9.709698677062988
2010-06-02,10.156198501586914
2010-06-03,10.289484024047852
2010-06-04,9.66304874420166
2010-06-07,9.049943923950195
2010-06-08,9.243206024169922
2010-06-09,8.8633451461792
2010-06-10,9.203222274780273
2010-06-11,9.183155059814453
2010-06-14,9.718226432800293
2010-06-15,10.1730375289917
2010-06-16,10.621158599853516
2010-06-17,10.534210205078125
2010-06-18,10.507453918457031
2010-06-21,10.273361206054688
2010-06-22,10.300114631652832
2010-06-23,10.23991870880127
2010-06-24,9.945631980895996
2010-06-25,10.413820266723633
2010-06-28,10.052645683288574
2010-06-29,9.183155059814453
2010-06-30,9.383805274963379
2010-07-01,9.149710655212402
2010-07-02,8.902244567871094
2010-07-06,8.35379409790039
2010-07-07,9.189847946166992
2010-07-08,9.062767028808594
2010-07-09,9.671407699584961
2010-07-12,9.510886192321777
2010-07-13,9.999138832092285
2010-07-14,9.738292694091797
2010-07-15,9.604523658752441
2010-07-16,8.88886547088623
2010-07-19,9.296858787536621
2010-07-20,9.564395904541016
2010-07-21,9.49081802368164
2010-07-22,10.13959789276123
2010-07-23,10.440568923950195
2010-07-26,10.681355476379395
2010-07-27,10.507453918457031
2010-07-28,10.079401969909668
2010-07-29,10.045958518981934
2010-07-30,9.992448806762695
2010-08-02,10.346935272216797
2010-08-03,9.985758781433105
2010-08-04,10.253294944763184
2010-08-05,10.280051231384277
2010-08-06,10.420504570007324
2010-08-09,10.86194133758545
2010-08-10,9.270102500915527
2010-08-11,8.587890625
2010-08-12,8.721658706665039
2010-08-13,8.681524276733398
2010-08-16,8.7149658203125
2010-08-17,8.9891939163208
2010-08-18,8.781852722167969
2010-08-19,8.300287246704102
2010-08-20,8.206648826599121
2010-08-23,7.424111843109131
2010-08-24,7.317097187042236
2010-08-25,7.330473899841309
2010-08-26,7.517746925354004
2010-08-27,7.93911600112915
2010-08-30,7.504367351531982
2010-08-31,7.310406684875488
2010-09-01,7.230145454406738
2010-09-02,7.223461151123047
2010-09-03,7.624760150909424
2010-09-07,6.969296932220459
2010-09-08,6.969296932220459
2010-09-09,6.969296932220459
2010-09-10,7.009428977966309
2010-09-13,7.526905536651611
2010-09-14,7.654592990875244
2010-09-15,7.721792221069336
2010-09-16,7.473140716552734
2010-09-17,7.30512809753418
2010-09-20,7.419378280639648
2010-09-21,7.547064781188965
2010-09-22,7.372336387634277
2010-09-23,7.056474208831787
2010-09-24,7.365615367889404
2010-09-27,7.251364231109619
2010-09-28,7.412654876708984
2010-09-29,7.2580885887146
2010-09-30,7.2715253829956055
2010-10-01,7.009428977966309
2010-10-04,6.989268779754639
2010-10-05,7.116955757141113
2010-10-06,7.184164047241211
2010-10-07,7.2446441650390625
2010-10-08,7.815883159637451
2010-10-11,8.373680114746094
2010-10-12,9.02556324005127
2010-10-13,8.790349006652832
2010-10-14,8.918038368225098
2010-10-15,8.454322814941406
2010-10-18,8.783629417419434
2010-10-19,8.266154289245605
2010-10-20,8.588735580444336
2010-10-21,8.440888404846191
2010-10-22,8.43416976928711
2010-10-25,8.373680114746094
2010-10-26,8.4744873046875
2010-10-27,8.333358764648438
2010-10-28,8.077980995178223
2010-10-29,7.909970283508301
2010-11-01,7.654592990875244
2010-11-02,8.252713203430176
2010-11-03,8.622339248657227
2010-11-04,9.072609901428223
2010-11-05,8.864273071289062
2010-11-08,8.803790092468262
2010-11-09,8.857553482055664
2010-11-10,10.302449226379395
2010-11-11,9.852176666259766
2010-11-12,9.95970630645752
2010-11-15,10.19492244720459
2010-11-16,9.737935066223145
2010-11-17,9.657285690307617
2010-11-18,10.006750106811523
2010-11-19,10.047073364257812
2010-11-22,9.87233829498291
2010-11-23,9.495994567871094
2010-11-24,9.690886497497559
2010-11-26,9.576642990112305
2010-11-29,9.711050987243652
2010-11-30,9.38174819946289
2010-12-01,9.280943870544434
2010-12-02,9.207018852233887
2010-12-03,9.099488258361816
2010-12-06,9.45567512512207
2010-12-07,10.026910781860352
2010-12-08,9.9126615524292
2010-12-09,9.764813423156738
2010-12-10,10.389811515808105
2010-12-13,10.646020889282227
2010-12-14,10.646020889282227
2010-12-15,10.632537841796875
2010-12-16,10.787607192993164
2010-12-17,10.497693061828613
2010-12-20,10.174063682556152
2010-12-21,10.625797271728516
2010-12-22,11.043814659118652
2010-12-23,10.908968925476074
2010-12-27,11.475323677062988
2010-12-28,11.212370872497559
2010-12-29,11.340472221374512
2010-12-30,11.097753524780273
2010-12-31,11.003357887268066
2011-01-03,11.165173530578613
2011-01-04,10.70670223236084
2011-01-05,10.942676544189453
2011-01-06,10.720186233520508
2011-01-07,10.672990798950195
2011-01-10,11.010102272033691
2011-01-11,11.2056303024292
2011-01-12,11.151692390441895
2011-01-13,10.828060150146484
2011-01-14,11.144949913024902
2011-01-18,11.279794692993164
2011-01-19,10.51791763305664
2011-01-20,10.356107711791992
2011-01-21,10.22800064086914
2011-01-24,10.14035701751709
2011-01-25,9.992021560668945
2011-01-26,10.524657249450684
2011-01-27,10.888744354248047
2011-01-28,10.322392463684082
2011-01-31,10.41004467010498
2011-02-01,10.767383575439453
2011-02-02,10.639277458190918
2011-02-03,10.639277458190918
2011-02-04,10.801092147827148
2011-02-07,11.15843391418457
2011-02-08,11.69781494140625
2011-02-09,11.960762977600098
2011-02-10,12.52711009979248
2011-02-11,13.12043285369873
2011-02-14,12.938384056091309
2011-02-15,12.634986877441406
2011-02-16,12.884452819824219
2011-02-17,13.113687515258789
2011-02-18,13.457539558410645
2011-02-22,12.796801567077637
2011-02-23,12.37204360961914
2011-02-24,12.884452819824219
2011-02-25,13.093459129333496
2011-02-28,13.437311172485352
2011-03-01,13.214818954467773
2011-03-02,13.41708755493164
2011-03-03,13.666550636291504
2011-03-04,13.612614631652832
2011-03-07,13.288984298706055
2011-03-08,13.248530387878418
2011-03-09,13.18785285949707
2011-03-10,12.682182312011719
2011-03-11,12.844425201416016
2011-03-14,12.452340126037598
2011-03-15,12.141366004943848
2011-03-16,11.857434272766113
2011-03-17,12.675422668457031
2011-03-18,12.695707321166992
2011-03-21,13.060752868652344
2011-03-22,13.033716201782227
2011-03-23,12.492894172668457
2011-03-24,12.263050079345703
2011-03-25,12.452340126037598
2011-03-28,12.513176918029785
2011-03-29,12.601059913635254
2011-03-30,12.925548553466797
2011-03-31,12.918790817260742
2011-04-01,12.979632377624512
2011-04-04,12.90527057647705
2011-04-05,12.878227233886719
2011-04-06,12.898508071899414
2011-04-07,12.688942909240723
2011-04-08,12.79034423828125
2011-04-11,12.546977996826172
2011-04-12,11.999398231506348
2011-04-13,12.208968162536621
2011-04-14,12.046722412109375
2011-04-15,12.17516803741455
2011-04-18,12.100797653198242
2011-04-19,12.202207565307617
2011-04-20,12.344173431396484
2011-04-21,12.52669906616211
2011-04-25,12.405017852783203
2011-04-26,12.344173431396484
2011-04-27,12.42529582977295
2011-04-28,12.655142784118652
2011-04-29,12.810630798339844
2011-05-02,12.506417274475098
2011-05-03,12.587536811828613
2011-05-04,12.29008674621582
2011-05-05,11.8912353515625
2011-05-06,12.073760986328125
2011-05-09,12.398258209228516
2011-05-10,12.60782241821289
2011-05-11,12.912030220031738
2011-05-12,12.587536811828613
2011-05-13,12.303611755371094
2011-05-16,12.114324569702148
2011-05-17,12.269806861877441
2011-05-18,12.276567459106445
2011-05-19,12.256290435791016
2011-05-20,12.067000389099121
2011-05-23,11.884479522705078
2011-05-24,11.715471267700195
2011-05-25,11.65462875366211
2011-05-26,11.90475845336914
2011-05-27,12.29008674621582
2011-05-31,12.878227233886719
2011-06-01,12.533459663391113
2011-06-02,12.269806861877441
2011-06-03,12.229248046875
2011-06-06,12.006160736083984
2011-06-07,12.432059288024902
2011-06-08,12.391494750976562
2011-06-09,12.709218978881836
2011-06-10,12.344173431396484
2011-06-13,12.893257141113281
2011-06-14,13.252525329589844
2011-06-15,13.564351081848145
2011-06-16,13.59824275970459
2011-06-17,13.55079460144043
2011-06-20,13.645702362060547
2011-06-21,14.181221961975098
