Date,GNL
2016-04-05,9.01675796508789
2016-04-06,9.174059867858887
2016-04-07,9.142389297485352
2016-04-08,9.269074440002441
2016-04-11,9.364086151123047
2016-04-12,9.416875839233398
2016-04-13,9.416875839233398
2016-04-14,9.427430152893066
2016-04-15,9.385194778442383
2016-04-18,9.290188789367676
2016-04-19,9.184615135192871
2016-04-20,9.05793285369873
2016-04-21,8.751776695251465
2016-04-22,8.984033584594727
2016-04-25,8.962919235229492
2016-04-26,9.047374725341797
2016-04-27,9.026263236999512
2016-04-28,8.994589805603027
2016-04-29,8.941805839538574
2016-05-02,9.184615135192871
2016-05-03,9.184615135192871
2016-05-04,9.26858901977539
2016-05-05,9.08789348602295
2016-05-06,9.30047607421875
2016-05-09,9.353621482849121
2016-05-10,9.406765937805176
2016-05-11,9.311103820800781
2016-05-12,9.353621482849121
2016-05-13,9.30047607421875
2016-05-16,9.279217720031738
2016-05-17,9.08789348602295
2016-05-18,8.960342407226562
2016-05-19,8.769020080566406
2016-05-20,8.737133026123047
2016-05-23,8.620213508605957
2016-05-24,8.822166442871094
2016-05-25,8.694612503051758
2016-05-26,8.715871810913086
2016-05-27,8.715871810913086
2016-05-31,8.683988571166992
2016-06-01,8.705245971679688
2016-06-02,8.854049682617188
2016-06-03,8.917827606201172
2016-06-06,8.906049728393555
2016-06-07,9.066618919372559
2016-06-08,9.259295463562012
2016-06-09,9.162957191467285
2016-06-10,9.098730087280273
2016-06-13,8.659852981567383
2016-06-14,8.477877616882324
2016-06-15,8.499284744262695
2016-06-16,8.509989738464355
2016-06-17,8.46717357635498
2016-06-20,8.606329917907715
2016-06-21,8.627739906311035
2016-06-22,8.649147033691406
2016-06-23,8.873936653137207
2016-06-24,8.435057640075684
2016-06-27,8.103219985961914
2016-06-28,8.049698829650879
2016-06-29,8.295900344848633
2016-06-30,8.509989738464355
2016-07-01,8.617032051086426
2016-07-05,8.477877616882324
2016-07-06,8.476795196533203
2016-07-07,8.336597442626953
2016-07-08,8.552289962768555
2016-07-11,8.757200241088867
2016-07-12,9.037604331970215
2016-07-13,9.091529846191406
2016-07-14,9.145450592041016
2016-07-15,9.242512702941895
2016-07-18,9.42585277557373
2016-07-19,9.36114501953125
2016-07-20,9.350360870361328
2016-07-21,9.27486801147461
2016-07-22,9.296441078186035
2016-07-25,9.318007469177246
2016-07-26,9.285651206970215
2016-07-27,9.36114501953125
2016-07-28,9.468995094299316
2016-07-29,9.415069580078125
2016-08-01,9.25329875946045
2016-08-02,9.145450592041016
2016-08-03,9.307221412658691
2016-08-04,9.295276641845703
2016-08-05,9.371291160583496
2016-08-08,9.078096389770508
2016-08-09,9.154111862182617
2016-08-10,9.251838684082031
2016-08-11,9.230121612548828
2016-08-12,9.284417152404785
2016-08-15,9.262696266174316
2016-08-16,9.1432523727417
2016-08-17,9.208404541015625
2016-08-18,9.2735595703125
2016-08-19,9.19754695892334
2016-08-22,9.2735595703125
2016-08-23,9.31699275970459
2016-08-24,9.121535301208496
2016-08-25,9.19754695892334
2016-08-26,9.067235946655273
2016-08-29,9.067235946655273
2016-08-30,9.034660339355469
2016-08-31,9.012945175170898
2016-09-01,9.00208568572998
2016-09-02,9.175825119018555
2016-09-06,9.163798332214355
2016-09-07,9.185669898986816
2016-09-08,9.021642684936523
2016-09-09,8.573293685913086
2016-09-12,8.890414237976074
2016-09-13,8.562357902526855
2016-09-14,8.660775184631348
2016-09-15,8.682642936706543
2016-09-16,8.87948226928711
2016-09-19,8.835739135742188
2016-09-20,8.682642936706543
2016-09-21,8.890414237976074
2016-09-22,9.163798332214355
2016-09-23,9.087250709533691
2016-09-26,9.032576560974121
2016-09-27,9.032576560974121
2016-09-28,9.109122276306152
2016-09-29,8.945094108581543
2016-09-30,8.923221588134766
2016-10-03,8.7810640335083
2016-10-04,8.715452194213867
2016-10-05,8.482995986938477
2016-10-06,8.494009971618652
2016-10-07,8.39486312866211
2016-10-10,8.54909610748291
2016-10-11,8.328758239746094
2016-10-12,8.39486312866211
2016-10-13,8.427911758422852
2016-10-14,8.427911758422852
2016-10-17,8.405878067016602
2016-10-18,8.460963249206543
2016-10-19,8.538080215454102
2016-10-20,8.471978187561035
2016-10-21,8.427911758422852
2016-10-24,8.494009971618652
2016-10-25,8.516047477722168
2016-10-26,8.39486312866211
2016-10-27,8.04232120513916
2016-10-28,8.064352035522461
2016-10-31,8.163504600524902
2016-11-01,7.888082504272461
2016-11-02,7.7118144035339355
2016-11-03,7.722829818725586
2016-11-04,7.799492359161377
2016-11-07,8.077252388000488
2016-11-08,8.088362693786621
2016-11-09,8.366121292114258
2016-11-10,8.143913269042969
2016-11-11,8.343900680541992
2016-11-14,8.610549926757812
2016-11-15,8.410560607910156
2016-11-16,8.46611499786377
2016-11-17,8.46611499786377
2016-11-18,8.51055908203125
2016-11-21,8.399453163146973
2016-11-22,8.554998397827148
2016-11-23,8.554998397827148
2016-11-25,8.654991149902344
2016-11-28,8.632771492004395
2016-11-29,8.710545539855957
2016-11-30,8.443892478942871
2016-12-01,8.25501823425293
2016-12-02,8.25501823425293
2016-12-05,8.33279037475586
2016-12-06,8.510845184326172
2016-12-07,8.73481559753418
2016-12-08,8.86920166015625
2016-12-09,8.846803665161133
2016-12-12,8.85799789428711
2016-12-13,8.846803665161133
2016-12-14,8.667624473571777
2016-12-15,8.63403034210205
2016-12-16,8.981185913085938
2016-12-19,8.90279483795166
2016-12-20,8.947587966918945
2016-12-21,8.622833251953125
2016-12-22,8.544443130493164
2016-12-23,8.578035354614258
2016-12-27,8.589235305786133
2016-12-28,8.48845100402832
2016-12-29,8.578035354614258
2016-12-30,8.768413543701172
2017-01-03,8.925191879272461
2017-01-04,8.969189643859863
2017-01-05,8.957908630371094
2017-01-06,8.957908630371094
2017-01-09,8.777398109436035
2017-01-10,8.777398109436035
2017-01-11,8.81124496459961
2017-01-12,8.75483226776123
2017-01-13,8.76611614227295
2017-01-17,8.81124496459961
2017-01-18,8.788681030273438
2017-01-19,8.642012596130371
2017-01-20,8.664579391479492
2017-01-23,8.75483226776123
2017-01-24,8.777398109436035
2017-01-25,8.901498794555664
2017-01-26,8.822525024414062
2017-01-27,8.709704399108887
2017-01-30,8.540470123291016
2017-01-31,8.743550300598145
2017-02-01,8.822525024414062
2017-02-02,8.912782669067383
2017-02-03,9.003037452697754
2017-02-06,9.04736042022705
2017-02-07,8.888236045837402
2017-02-08,8.899605751037598
2017-02-09,9.081462860107422
2017-02-10,9.183758735656738
2017-02-13,9.251953125
2017-02-14,9.195119857788086
2017-02-15,9.161025047302246
2017-02-16,9.297417640686035
2017-02-17,9.331517219543457
2017-02-21,9.320146560668945
2017-02-22,9.251953125
2017-02-23,9.308784484863281
2017-02-24,9.308784484863281
2017-02-27,9.297417640686035
2017-02-28,9.320146560668945
2017-03-01,9.46412181854248
2017-03-02,9.282265663146973
2017-03-03,9.34666919708252
2017-03-06,9.113115310668945
2017-03-07,8.983366012573242
2017-03-08,8.632275581359863
2017-03-09,8.567398071289062
2017-03-10,8.697152137756348
2017-03-13,8.804006576538086
2017-03-14,8.804006576538086
2017-03-15,9.01771068572998
2017-03-16,9.044426918029785
2017-03-17,9.15891170501709
2017-03-20,9.086402893066406
2017-03-21,9.013897895812988
2017-03-22,8.99863052368164
2017-03-23,9.044426918029785
2017-03-24,9.021528244018555
2017-03-27,8.990998268127441
2017-03-28,9.071138381958008
2017-03-29,9.09785270690918
2017-03-30,9.120752334594727
2017-03-31,9.18944263458252
2017-04-03,9.177993774414062
2017-04-04,9.219972610473633
2017-04-05,9.173069953918457
2017-04-06,9.292250633239746
2017-04-07,9.28840446472168
2017-04-10,9.28840446472168
2017-04-11,9.234577178955078
2017-04-12,9.223047256469727
2017-04-13,9.184600830078125
2017-04-17,9.261493682861328
2017-04-18,9.28840446472168
2017-04-19,9.269181251525879
2017-04-20,9.292250633239746
2017-04-21,9.284558296203613
2017-04-24,9.219202995300293
2017-04-25,9.28071403503418
2017-04-26,9.269181251525879
2017-04-27,9.22689151763916
2017-04-28,9.08464241027832
2017-05-01,9.146156311035156
2017-05-02,9.088489532470703
2017-05-03,8.884729385375977
2017-05-04,8.639869689941406
2017-05-05,8.779342651367188
2017-05-08,8.732855796813965
2017-05-09,8.585623741149902
2017-05-10,8.682485580444336
2017-05-11,8.531387329101562
2017-05-12,8.469392776489258
2017-05-15,8.488768577575684
2017-05-16,8.504267692565918
2017-05-17,8.554631233215332
2017-05-18,8.63211727142334
2017-05-19,8.620494842529297
2017-05-22,8.66698932647705
2017-05-23,8.732855796813965
2017-05-24,8.814212799072266
2017-05-25,8.798715591430664
2017-05-26,8.775471687316895
2017-05-30,8.717354774475098
2017-05-31,8.732855796813965
2017-06-01,8.829712867736816
2017-06-02,8.88007926940918
2017-06-05,8.779342651367188
2017-06-06,8.719986915588379
2017-06-07,8.755134582519531
2017-06-08,8.76684856414795
2017-06-09,8.868379592895508
2017-06-12,8.899621963500977
2017-06-13,8.883999824523926
2017-06-14,8.887906074523926
2017-06-15,8.891813278198242
2017-06-16,8.860570907592773
2017-06-19,8.825424194335938
2017-06-20,8.727797508239746
2017-06-21,8.704367637634277
2017-06-22,8.680939674377441
2017-06-23,8.684844017028809
2017-06-26,8.731705665588379
2017-06-27,8.65750789642334
2017-06-28,8.76684856414795
2017-06-29,8.630173683166504
2017-06-30,8.684844017028809
2017-07-03,8.82151985168457
2017-07-05,8.6121187210083
2017-07-06,8.509782791137695
2017-07-07,8.564889907836914
2017-07-10,8.423186302185059
2017-07-11,8.478294372558594
2017-07-12,8.663290977478027
2017-07-13,8.580634117126465
2017-07-14,8.671161651611328
2017-07-17,8.738073348999023
2017-07-18,8.68297004699707
2017-07-19,8.804986000061035
2017-07-20,8.702652931213379
2017-07-21,8.714459419250488
2017-07-24,8.671161651611328
2017-07-25,8.655417442321777
2017-07-26,8.698715209960938
2017-07-27,8.690840721130371
2017-07-28,8.679033279418945
2017-07-31,8.659351348876953
2017-08-01,8.675098419189453
2017-08-02,8.616058349609375
2017-08-03,8.541272163391113
2017-08-04,8.516666412353516
2017-08-07,8.47301197052002
2017-08-08,8.441261291503906
2017-08-09,8.353949546813965
2017-08-10,8.346014976501465
2017-08-11,8.314268112182617
2017-08-14,8.453166961669922
2017-08-15,8.449201583862305
2017-08-16,8.568257331848145
2017-08-17,8.508728981018066
2017-08-18,8.480950355529785
2017-08-21,8.568257331848145
2017-08-22,8.600008964538574
2017-08-23,8.552385330200195
2017-08-24,8.556351661682129
2017-08-25,8.50475788116455
2017-08-28,8.449201583862305
2017-08-29,8.445232391357422
2017-08-30,8.536511421203613
2017-08-31,8.596035957336426
2017-09-01,8.528572082519531
2017-09-05,8.572225570678711
2017-09-06,8.623819351196289
2017-09-07,8.538989067077637
2017-09-08,8.510977745056152
2017-09-11,8.583003997802734
2017-09-12,8.498976707458496
2017-09-13,8.595008850097656
2017-09-14,8.603013038635254
2017-09-15,8.631024360656738
2017-09-18,8.711050987243652
2017-09-19,8.69504451751709
2017-09-20,8.659032821655273
2017-09-21,8.63902473449707
2017-09-22,8.571000099182129
2017-09-25,8.647026062011719
2017-09-26,8.655028343200684
2017-09-27,8.71905517578125
2017-09-28,8.771069526672363
2017-09-29,8.759063720703125
2017-10-02,8.783076286315918
2017-10-03,8.835092544555664
2017-10-04,8.819086074829102
2017-10-05,8.894927024841309
2017-10-06,8.830382347106934
2017-10-09,8.810214042663574
2017-10-10,8.89089298248291
2017-10-11,8.935264587402344
2017-10-12,8.963501930236816
2017-10-13,8.991739273071289
2017-10-16,8.963501930236816
2017-10-17,8.939300537109375
2017-10-18,8.927200317382812
2017-10-19,8.89089298248291
2017-10-20,8.894927024841309
2017-10-23,8.882823944091797
2017-10-24,8.777942657470703
2017-10-25,8.693228721618652
2017-10-26,8.660956382751465
2017-10-27,8.765839576721191
2017-10-30,8.66498851776123
2017-10-31,8.713397979736328
2017-11-01,8.745667457580566
2017-11-02,8.842484474182129
2017-11-03,8.794076919555664
2017-11-06,8.854586601257324
2017-11-07,8.674825668334961
2017-11-08,8.735831260681152
2017-11-09,8.695160865783691
2017-11-10,8.715496063232422
2017-11-13,8.77649974822998
2017-11-14,8.77649974822998
2017-11-15,8.71142864227295
2017-11-16,8.719563484191895
2017-11-17,8.739896774291992
2017-11-20,8.731764793395996
2017-11-21,8.813105583190918
2017-11-22,8.865976333618164
2017-11-24,8.8334379196167
2017-11-27,8.8334379196167
2017-11-28,8.82936954498291
2017-11-29,8.817170143127441
2017-11-30,8.796835899353027
2017-12-01,8.809037208557129
2017-12-04,8.748035430908203
2017-12-05,8.691096305847168
2017-12-06,8.695160865783691
2017-12-07,8.694341659545898
2017-12-08,8.682037353515625
2017-12-11,8.6492280960083
2017-12-12,8.657435417175293
2017-12-13,8.813272476196289
2017-12-14,8.75175666809082
2017-12-15,8.784564971923828
2017-12-18,8.694341659545898
2017-12-19,8.481085777282715
2017-12-20,8.378558158874512
2017-12-21,8.308838844299316
2017-12-22,8.30063533782959
2017-12-26,8.3744535446167
2017-12-27,8.4564790725708
2017-12-28,8.517993927001953
2017-12-29,8.440073013305664
2018-01-02,8.435973167419434
2018-01-03,8.390859603881836
2018-01-04,8.308838844299316
2018-01-05,8.274911880493164
2018-01-08,8.283187866210938
2018-01-09,8.208709716796875
2018-01-10,8.076312065124512
2018-01-11,8.088723182678223
2018-01-12,7.993563652038574
2018-01-16,7.939775466918945
2018-01-17,8.010114669799805
2018-01-18,7.799103736877441
2018-01-19,7.8735761642456055
2018-01-22,7.964601993560791
2018-01-23,7.972877502441406
2018-01-24,7.857027053833008
2018-01-25,7.770140647888184
2018-01-26,7.646017551422119
2018-01-29,7.497066974639893
2018-01-30,7.513617515563965
2018-01-31,7.5880961418151855
2018-02-01,7.360533237457275
2018-02-02,7.257097244262695
2018-02-05,6.963339328765869
2018-02-06,7.112286567687988
2018-02-07,7.065460681915283
2018-02-08,6.827157974243164
2018-02-09,6.856424331665039
2018-02-12,6.856424331665039
2018-02-13,6.860605239868164
2018-02-14,6.7435431480407715
2018-02-15,6.8396992683410645
2018-02-16,6.935859203338623
2018-02-20,6.74772310256958
2018-02-21,6.6766533851623535
2018-02-22,6.7100982666015625
2018-02-23,6.856424331665039
2018-02-26,6.860605239868164
2018-02-27,6.551230430603027
2018-02-28,6.538687705993652
2018-03-01,6.597216606140137
2018-03-02,6.609760284423828
2018-03-05,7.232692718505859
2018-03-06,7.3455729484558105
2018-03-07,7.610809326171875
2018-03-08,7.399631977081299
2018-03-09,7.348948955535889
2018-03-12,7.289821147918701
2018-03-13,7.2306904792785645
2018-03-14,7.0828680992126465
2018-03-15,7.0152907371521
2018-03-16,7.1166558265686035
2018-03-19,6.9983978271484375
2018-03-20,7.0152907371521
2018-03-21,6.9983978271484375
2018-03-22,7.023737907409668
2018-03-23,6.8632426261901855
2018-03-26,7.053303241729736
2018-03-27,6.9477152824401855
2018-03-28,7.137773036956787
2018-03-29,7.129326820373535
2018-04-02,7.222245216369629
2018-04-03,7.357395648956299
2018-04-04,7.437643527984619
2018-04-05,7.37278938293457
2018-04-06,7.381326675415039
2018-04-09,7.3343915939331055
2018-04-10,7.411191463470459
2018-04-11,7.496523380279541
2018-04-12,7.359992027282715
2018-04-13,7.402658939361572
2018-04-16,7.569056987762451
2018-04-17,7.654390335083008
2018-04-18,7.654390335083008
2018-04-19,7.5349249839782715
2018-04-20,7.500790596008301
2018-04-23,7.543456077575684
2018-04-24,7.628789901733398
2018-04-25,7.714122772216797
2018-04-26,7.790925025939941
2018-04-27,7.970123291015625
2018-04-30,7.9402570724487305
2018-05-01,8.106656074523926
2018-05-02,8.11945629119873
2018-05-03,8.153590202331543
2018-05-04,8.213323593139648
2018-05-07,8.328737258911133
2018-05-08,8.647414207458496
2018-05-09,8.479464530944824
2018-05-10,8.281365394592285
2018-05-11,8.147863388061523
2018-05-14,8.074654579162598
2018-05-15,7.898088455200195
2018-05-16,7.979910850524902
2018-05-17,7.979910850524902
2018-05-18,8.001443862915039
2018-05-21,8.1349458694458
2018-05-22,8.152173042297363
2018-05-23,8.302898406982422
2018-05-24,8.337350845336914
2018-05-25,8.406253814697266
2018-05-29,8.492383003234863
2018-05-30,8.561287879943848
2018-05-31,8.500997543334961
2018-06-01,8.427786827087402
2018-06-04,8.509608268737793
2018-06-05,8.466545104980469
2018-06-06,8.470850944519043
2018-06-07,8.474326133728027
2018-06-08,8.443906784057617
2018-06-11,8.522132873535156
2018-06-12,8.509093284606934
2018-06-13,8.339608192443848
2018-06-14,8.42652416229248
2018-06-15,8.465633392333984
2018-06-18,8.526477813720703
2018-06-19,8.491710662841797
2018-06-20,8.539515495300293
2018-06-21,8.600357055664062
2018-06-22,8.735075950622559
2018-06-25,8.800261497497559
2018-06-26,8.817646026611328
2018-06-27,8.826336860656738
2018-06-28,8.952366828918457
2018-06-29,8.878488540649414
2018-07-02,8.843719482421875
2018-07-03,8.96540355682373
2018-07-05,9.126198768615723
2018-07-06,9.317416191101074
2018-07-09,9.169658660888672
2018-07-10,9.10881519317627
2018-07-11,9.052318572998047
2018-07-12,9.086508750915527
2018-07-13,9.073360443115234
2018-07-16,9.073360443115234
2018-07-17,9.020759582519531
2018-07-18,9.042675018310547
2018-07-19,9.218008041381836
2018-07-20,9.143491744995117
2018-07-23,9.134722709655762
2018-07-24,9.134722709655762
2018-07-25,9.134722709655762
2018-07-26,9.218008041381836
2018-07-27,9.029524803161621
2018-07-30,9.09089183807373
2018-07-31,9.274989128112793
2018-08-01,9.20485782623291
2018-08-02,9.239921569824219
2018-08-03,9.327591896057129
2018-08-06,9.31005859375
2018-08-07,9.349504470825195
2018-08-08,9.739615440368652
2018-08-09,9.682633399963379
2018-08-10,9.59779167175293
2018-08-13,9.6287202835083
2018-08-14,9.756871223449707
2018-08-15,9.761290550231934
2018-08-16,9.270793914794922
2018-08-17,9.429872512817383
2018-08-20,9.558019638061523
2018-08-21,9.513832092285156
2018-08-22,9.531509399414062
2018-08-23,9.451967239379883
2018-08-24,9.412198066711426
2018-08-27,9.359173774719238
2018-08-28,9.443133354187012
2018-08-29,9.522669792175293
2018-08-30,9.500575065612793
2018-08-31,9.584531784057617
2018-09-04,9.487317085266113
2018-09-05,9.575697898864746
2018-09-06,9.558019638061523
2018-09-07,9.350334167480469
2018-09-10,9.425454139709473
2018-09-11,9.390103340148926
2018-09-12,9.295633316040039
2018-09-13,9.415950775146484
2018-09-14,9.415950775146484
2018-09-17,9.460514068603516
2018-09-18,9.358016014099121
2018-09-19,9.10401725769043
2018-09-20,9.259984016418457
2018-09-21,9.224332809448242
2018-09-24,9.063910484313965
2018-09-25,9.12183952331543
2018-09-26,9.01043701171875
2018-09-27,9.063910484313965
2018-09-28,9.291176795959473
2018-10-01,9.219878196716309
2018-10-02,9.112930297851562
2018-10-03,9.063910484313965
2018-10-04,8.743062973022461
2018-10-05,8.729695320129395
2018-10-08,8.974785804748535
2018-10-09,8.970331192016602
2018-10-10,8.852537155151367
2018-10-11,8.551307678222656
2018-10-12,8.429916381835938
2018-10-15,8.46138858795166
2018-10-16,8.75362491607666
2018-10-17,8.762617111206055
2018-10-18,8.70866584777832
2018-10-19,8.834551811218262
2018-10-22,8.713160514831543
2018-10-23,8.839048385620117
2018-10-24,8.982918739318848
2018-10-25,9.252676963806152
2018-10-26,8.991910934448242
2018-10-29,9.176244735717773
2018-10-30,9.25717544555664
2018-10-31,9.104310035705566
2018-11-01,9.081830978393555
2018-11-02,9.014389038085938
2018-11-05,9.0908203125
2018-11-06,9.162757873535156
2018-11-07,9.594371795654297
2018-11-08,9.648321151733398
2018-11-09,9.60207748413086
2018-11-12,9.63381290435791
2018-11-13,9.53861141204834
2018-11-14,9.561273574829102
2018-11-15,9.688214302062988
2018-11-16,9.756220817565918
2018-11-19,9.8060884475708
2018-11-20,9.756220817565918
2018-11-21,9.78795337677002
2018-11-23,9.878623962402344
2018-11-26,9.579411506652832
2018-11-27,9.733550071716309
2018-11-28,9.126054763793945
2018-11-29,9.126054763793945
2018-11-30,9.153255462646484
2018-12-03,9.139655113220215
2018-12-04,8.92204475402832
2018-12-06,9.162323951721191
2018-12-07,9.07165241241455
2018-12-10,9.00818157196045
2018-12-11,8.980978965759277
2018-12-12,8.902297973632812
2018-12-13,8.893146514892578
2018-12-14,8.86569881439209
2018-12-17,8.449403762817383
2018-12-18,8.58206844329834
2018-12-19,8.47227954864502
2018-12-20,8.275568008422852
2018-12-21,8.046833992004395
2018-12-24,7.808950901031494
2018-12-26,8.147476196289062
2018-12-27,8.092581748962402
2018-12-28,8.046833992004395
2018-12-31,8.06056022644043
2019-01-02,8.06056022644043
2019-01-03,8.174925804138184
2019-01-04,8.417381286621094
2019-01-07,8.710162162780762
2019-01-08,8.948042869567871
2019-01-09,9.030388832092285
2019-01-10,9.021236419677734
2019-01-11,9.061861038208008
2019-01-14,8.978768348693848
2019-01-15,9.043396949768066
2019-01-16,9.251130104064941
2019-01-17,9.426552772521973
2019-01-18,9.329607009887695
2019-01-22,9.214200973510742
2019-01-23,9.274212837219238
2019-01-24,9.246517181396484
2019-01-25,9.144953727722168
2019-01-28,9.144953727722168
2019-01-29,9.117256164550781
2019-01-30,8.863359451293945
2019-01-31,8.951071739196777
2019-02-01,9.057243347167969
2019-02-04,9.135724067687988
2019-02-05,9.108023643493652
2019-02-06,9.034163475036621
2019-02-07,9.117088317871094
2019-02-08,9.084477424621582
