Date,ASGN
2010-05-18,5.860000133514404
2010-05-19,5.829999923706055
2010-05-20,5.53000020980835
2010-05-21,5.510000228881836
2010-05-24,5.480000019073486
2010-05-25,5.28000020980835
2010-05-26,5.309999942779541
2010-05-27,5.650000095367432
2010-05-28,5.53000020980835
2010-06-01,5.260000228881836
2010-06-02,5.400000095367432
2010-06-03,5.440000057220459
2010-06-04,4.989999771118164
2010-06-07,4.909999847412109
2010-06-08,4.71999979019165
2010-06-09,4.769999980926514
2010-06-10,4.96999979019165
2010-06-11,5.150000095367432
2010-06-14,5.199999809265137
2010-06-15,5.550000190734863
2010-06-16,5.5
2010-06-17,5.550000190734863
2010-06-18,5.510000228881836
2010-06-21,5.329999923706055
2010-06-22,5.239999771118164
2010-06-23,5.150000095367432
2010-06-24,5.139999866485596
2010-06-25,5.289999961853027
2010-06-28,5.210000038146973
2010-06-29,4.900000095367432
2010-06-30,5.03000020980835
2010-07-01,4.96999979019165
2010-07-02,4.889999866485596
2010-07-06,4.829999923706055
2010-07-07,5.099999904632568
2010-07-08,5.199999809265137
2010-07-09,5.369999885559082
2010-07-12,5.179999828338623
2010-07-13,5.179999828338623
2010-07-14,5.010000228881836
2010-07-15,4.980000019073486
2010-07-16,4.429999828338623
2010-07-19,4.389999866485596
2010-07-20,4.340000152587891
2010-07-21,4.480000019073486
2010-07-22,4.849999904632568
2010-07-23,4.96999979019165
2010-07-26,5.050000190734863
2010-07-27,4.920000076293945
2010-07-28,4.699999809265137
2010-07-29,4.590000152587891
2010-07-30,4.829999923706055
2010-08-02,5.03000020980835
2010-08-03,5.420000076293945
2010-08-04,5.739999771118164
2010-08-05,5.28000020980835
2010-08-06,5.420000076293945
2010-08-09,5.579999923706055
2010-08-10,5.409999847412109
2010-08-11,5.440000057220459
2010-08-12,5.429999828338623
2010-08-13,5.090000152587891
2010-08-16,4.940000057220459
2010-08-17,4.949999809265137
2010-08-18,4.820000171661377
2010-08-19,4.599999904632568
2010-08-20,4.639999866485596
2010-08-23,4.650000095367432
2010-08-24,4.650000095367432
2010-08-25,4.75
2010-08-26,4.639999866485596
2010-08-27,4.480000019073486
2010-08-30,4.300000190734863
2010-08-31,4.369999885559082
2010-09-01,4.690000057220459
2010-09-02,4.760000228881836
2010-09-03,4.940000057220459
2010-09-07,4.679999828338623
2010-09-08,4.760000228881836
2010-09-09,4.909999847412109
2010-09-10,4.710000038146973
2010-09-13,4.940000057220459
2010-09-14,5.010000228881836
2010-09-15,5.059999942779541
2010-09-16,4.940000057220459
2010-09-17,4.960000038146973
2010-09-20,5.039999961853027
2010-09-21,4.96999979019165
2010-09-22,4.940000057220459
2010-09-23,4.699999809265137
2010-09-24,4.820000171661377
2010-09-27,4.880000114440918
2010-09-28,4.860000133514404
2010-09-29,4.949999809265137
2010-09-30,5.25
2010-10-01,5.409999847412109
2010-10-04,5.190000057220459
2010-10-05,5.389999866485596
2010-10-06,5.380000114440918
2010-10-07,5.309999942779541
2010-10-08,5.670000076293945
2010-10-11,5.590000152587891
2010-10-12,5.329999923706055
2010-10-13,5.590000152587891
2010-10-14,5.630000114440918
2010-10-15,5.699999809265137
2010-10-18,5.800000190734863
2010-10-19,5.5
2010-10-20,5.659999847412109
2010-10-21,5.739999771118164
2010-10-22,5.670000076293945
2010-10-25,5.599999904632568
2010-10-26,5.5
2010-10-27,5.400000095367432
2010-10-28,5.340000152587891
2010-10-29,5.650000095367432
2010-11-01,5.559999942779541
2010-11-02,5.829999923706055
2010-11-03,6.050000190734863
2010-11-04,6.46999979019165
2010-11-05,6.860000133514404
2010-11-08,7.0
2010-11-09,7.0
2010-11-10,7.139999866485596
2010-11-11,7.340000152587891
2010-11-12,7.260000228881836
2010-11-15,7.230000019073486
2010-11-16,7.019999980926514
2010-11-17,6.699999809265137
2010-11-18,6.940000057220459
2010-11-19,6.659999847412109
2010-11-22,6.460000038146973
2010-11-23,6.489999771118164
2010-11-24,7.139999866485596
2010-11-26,7.170000076293945
2010-11-29,7.070000171661377
2010-11-30,6.869999885559082
2010-12-01,7.0
2010-12-02,7.050000190734863
2010-12-03,7.239999771118164
2010-12-06,7.300000190734863
2010-12-07,7.429999828338623
2010-12-08,7.789999961853027
2010-12-09,7.96999979019165
2010-12-10,8.100000381469727
2010-12-13,8.420000076293945
2010-12-14,8.510000228881836
2010-12-15,8.470000267028809
2010-12-16,8.670000076293945
2010-12-17,8.630000114440918
2010-12-20,8.430000305175781
2010-12-21,8.649999618530273
2010-12-22,8.729999542236328
2010-12-23,8.729999542236328
2010-12-27,8.819999694824219
2010-12-28,8.619999885559082
2010-12-29,8.520000457763672
2010-12-30,8.470000267028809
2010-12-31,8.149999618530273
2011-01-03,8.510000228881836
2011-01-04,8.15999984741211
2011-01-05,8.399999618530273
2011-01-06,8.630000114440918
2011-01-07,8.710000038146973
2011-01-10,8.84000015258789
2011-01-11,8.6899995803833
2011-01-12,8.699999809265137
2011-01-13,8.600000381469727
2011-01-14,8.8100004196167
2011-01-18,8.890000343322754
2011-01-19,8.260000228881836
2011-01-20,7.900000095367432
2011-01-21,7.920000076293945
2011-01-24,8.010000228881836
2011-01-25,8.119999885559082
2011-01-26,8.279999732971191
2011-01-27,8.420000076293945
2011-01-28,7.769999980926514
2011-01-31,7.900000095367432
2011-02-01,8.3100004196167
2011-02-02,8.520000457763672
2011-02-03,8.529999732971191
2011-02-04,8.600000381469727
2011-02-07,8.850000381469727
2011-02-08,8.970000267028809
2011-02-09,8.970000267028809
2011-02-10,9.020000457763672
2011-02-11,9.119999885559082
2011-02-14,8.979999542236328
2011-02-15,8.640000343322754
2011-02-16,8.779999732971191
2011-02-17,8.890000343322754
2011-02-18,10.40999984741211
2011-02-22,10.34000015258789
2011-02-23,9.989999771118164
2011-02-24,10.0600004196167
2011-02-25,10.510000228881836
2011-02-28,10.5
2011-03-01,10.329999923706055
2011-03-02,10.390000343322754
2011-03-03,10.619999885559082
2011-03-04,10.289999961853027
2011-03-07,9.90999984741211
2011-03-08,10.029999732971191
2011-03-09,9.970000267028809
2011-03-10,9.699999809265137
2011-03-11,9.619999885559082
2011-03-14,9.239999771118164
2011-03-15,9.25
2011-03-16,8.920000076293945
2011-03-17,8.880000114440918
2011-03-18,9.069999694824219
2011-03-21,9.779999732971191
2011-03-22,9.390000343322754
2011-03-23,9.1899995803833
2011-03-24,9.140000343322754
2011-03-25,8.920000076293945
2011-03-28,8.8100004196167
2011-03-29,9.0
2011-03-30,9.399999618530273
2011-03-31,9.460000038146973
2011-04-01,9.989999771118164
2011-04-04,10.09000015258789
2011-04-05,9.869999885559082
2011-04-06,10.020000457763672
2011-04-07,9.920000076293945
2011-04-08,9.640000343322754
2011-04-11,9.369999885559082
2011-04-12,8.819999694824219
2011-04-13,8.800000190734863
2011-04-14,8.930000305175781
2011-04-15,8.9399995803833
2011-04-18,8.199999809265137
2011-04-19,9.010000228881836
2011-04-20,9.390000343322754
2011-04-21,9.210000038146973
2011-04-25,8.949999809265137
2011-04-26,9.079999923706055
2011-04-27,9.130000114440918
2011-04-28,9.210000038146973
2011-04-29,10.989999771118164
2011-05-02,10.84000015258789
2011-05-03,10.640000343322754
2011-05-04,10.670000076293945
2011-05-05,10.4399995803833
2011-05-06,10.359999656677246
2011-05-09,11.020000457763672
2011-05-10,11.100000381469727
2011-05-11,10.539999961853027
2011-05-12,10.930000305175781
2011-05-13,10.619999885559082
2011-05-16,10.170000076293945
2011-05-17,10.210000038146973
2011-05-18,10.260000228881836
2011-05-19,10.239999771118164
2011-05-20,10.09000015258789
2011-05-23,9.75
2011-05-24,9.550000190734863
2011-05-25,9.739999771118164
2011-05-26,10.4399995803833
2011-05-27,10.949999809265137
2011-05-31,11.170000076293945
2011-06-01,10.510000228881836
2011-06-02,10.680000305175781
2011-06-03,9.979999542236328
2011-06-06,9.65999984741211
2011-06-07,9.65999984741211
2011-06-08,9.479999542236328
2011-06-09,9.319999694824219
2011-06-10,9.319999694824219
2011-06-13,9.220000267028809
2011-06-14,9.680000305175781
2011-06-15,9.079999923706055
2011-06-16,9.170000076293945
2011-06-17,9.3100004196167
2011-06-20,9.449999809265137
2011-06-21,9.569999694824219
2011-06-22,9.430000305175781
2011-06-23,9.380000114440918
2011-06-24,9.25
2011-06-27,9.75
2011-06-28,9.619999885559082
2011-06-29,9.460000038146973
2011-06-30,9.829999923706055
2011-07-01,10.279999732971191
2011-07-05,10.609999656677246
2011-07-06,10.59000015258789
2011-07-07,10.789999961853027
2011-07-08,10.420000076293945
2011-07-11,9.979999542236328
2011-07-12,10.050000190734863
2011-07-13,10.09000015258789
2011-07-14,9.649999618530273
2011-07-15,9.6899995803833
2011-07-18,9.710000038146973
2011-07-19,9.850000381469727
2011-07-20,9.609999656677246
2011-07-21,10.65999984741211
2011-07-22,10.90999984741211
2011-07-25,10.869999885559082
2011-07-26,10.75
2011-07-27,10.239999771118164
2011-07-28,10.319999694824219
2011-07-29,10.199999809265137
2011-08-01,10.149999618530273
2011-08-02,9.789999961853027
2011-08-03,10.09000015258789
2011-08-04,10.020000457763672
2011-08-05,9.770000457763672
2011-08-08,8.460000038146973
2011-08-09,8.800000190734863
2011-08-10,8.170000076293945
2011-08-11,8.470000267028809
2011-08-12,8.279999732971191
2011-08-15,8.319999694824219
2011-08-16,8.40999984741211
2011-08-17,8.380000114440918
2011-08-18,7.659999847412109
2011-08-19,7.309999942779541
2011-08-22,6.949999809265137
2011-08-23,7.380000114440918
2011-08-24,7.559999942779541
2011-08-25,7.03000020980835
2011-08-26,7.360000133514404
2011-08-29,7.389999866485596
2011-08-30,7.289999961853027
2011-08-31,7.599999904632568
2011-09-01,7.179999828338623
2011-09-02,6.880000114440918
2011-09-06,6.75
2011-09-07,7.110000133514404
2011-09-08,6.940000057220459
2011-09-09,6.71999979019165
2011-09-12,6.909999847412109
2011-09-13,7.25
2011-09-14,7.389999866485596
2011-09-15,7.539999961853027
2011-09-16,7.599999904632568
2011-09-19,7.429999828338623
2011-09-20,7.170000076293945
2011-09-21,6.789999961853027
2011-09-22,6.760000228881836
2011-09-23,7.010000228881836
2011-09-26,7.170000076293945
2011-09-27,7.369999885559082
2011-09-28,6.940000057220459
2011-09-29,7.199999809265137
2011-09-30,7.070000171661377
2011-10-03,6.75
2011-10-04,7.949999809265137
2011-10-05,8.640000343322754
2011-10-06,8.34000015258789
2011-10-07,8.34000015258789
2011-10-10,8.859999656677246
2011-10-11,8.84000015258789
2011-10-12,8.880000114440918
2011-10-13,8.930000305175781
2011-10-14,9.350000381469727
2011-10-17,9.170000076293945
2011-10-18,9.510000228881836
2011-10-19,9.6899995803833
2011-10-20,9.470000267028809
2011-10-21,9.829999923706055
2011-10-24,10.5
2011-10-25,9.970000267028809
2011-10-26,10.3100004196167
2011-10-27,10.90999984741211
2011-10-28,10.880000114440918
2011-10-31,10.75
2011-11-01,10.0600004196167
2011-11-02,10.3100004196167
2011-11-03,10.6899995803833
2011-11-04,10.5600004196167
2011-11-07,10.630000114440918
2011-11-08,10.970000267028809
2011-11-09,10.359999656677246
2011-11-10,10.8100004196167
2011-11-11,10.989999771118164
2011-11-14,10.859999656677246
2011-11-15,10.979999542236328
2011-11-16,10.5600004196167
2011-11-17,10.390000343322754
2011-11-18,10.75
2011-11-21,10.369999885559082
2011-11-22,10.479999542236328
2011-11-23,9.9399995803833
2011-11-25,9.350000381469727
2011-11-28,10.0600004196167
2011-11-29,9.880000114440918
2011-11-30,10.420000076293945
2011-12-01,10.010000228881836
2011-12-02,10.34000015258789
2011-12-05,10.600000381469727
2011-12-06,10.65999984741211
2011-12-07,10.460000038146973
2011-12-08,10.130000114440918
2011-12-09,10.619999885559082
2011-12-12,10.539999961853027
2011-12-13,10.630000114440918
2011-12-14,10.300000190734863
2011-12-15,10.369999885559082
2011-12-16,10.350000381469727
2011-12-19,10.300000190734863
2011-12-20,10.960000038146973
2011-12-21,11.420000076293945
2011-12-22,11.739999771118164
2011-12-23,11.600000381469727
2011-12-27,11.649999618530273
2011-12-28,11.25
2011-12-29,11.470000267028809
2011-12-30,11.180000305175781
2012-01-03,11.020000457763672
2012-01-04,11.050000190734863
2012-01-05,11.09000015258789
2012-01-06,11.079999923706055
2012-01-09,11.020000457763672
2012-01-10,11.199999809265137
2012-01-11,11.300000190734863
2012-01-12,11.300000190734863
2012-01-13,11.15999984741211
2012-01-17,11.109999656677246
2012-01-18,11.25
2012-01-19,11.069999694824219
2012-01-20,11.319999694824219
2012-01-23,11.4399995803833
2012-01-24,11.970000267028809
2012-01-25,11.829999923706055
2012-01-26,11.5600004196167
2012-01-27,11.600000381469727
2012-01-30,11.3100004196167
2012-01-31,11.210000038146973
2012-02-01,12.050000190734863
2012-02-02,11.319999694824219
2012-02-03,12.1899995803833
2012-02-06,12.1899995803833
2012-02-07,12.010000228881836
2012-02-08,11.859999656677246
2012-02-09,11.920000076293945
2012-02-10,11.850000381469727
2012-02-13,11.9399995803833
2012-02-14,13.670000076293945
2012-02-15,13.529999732971191
2012-02-16,13.90999984741211
2012-02-17,13.800000190734863
2012-02-21,13.770000457763672
2012-02-22,13.75
2012-02-23,13.930000305175781
2012-02-24,14.0
2012-02-27,14.149999618530273
2012-02-28,14.0600004196167
2012-02-29,13.880000114440918
2012-03-01,14.359999656677246
2012-03-02,13.829999923706055
2012-03-05,13.949999809265137
2012-03-06,13.289999961853027
2012-03-07,13.479999542236328
2012-03-08,13.520000457763672
2012-03-09,13.550000190734863
2012-03-12,13.399999618530273
2012-03-13,13.739999771118164
2012-03-14,13.680000305175781
2012-03-15,13.579999923706055
2012-03-16,14.0
2012-03-19,14.260000228881836
2012-03-20,13.680000305175781
2012-03-21,17.31999969482422
2012-03-22,17.059999465942383
2012-03-23,17.09000015258789
2012-03-26,17.799999237060547
2012-03-27,17.309999465942383
2012-03-28,17.440000534057617
2012-03-29,17.520000457763672
2012-03-30,17.469999313354492
2012-04-02,18.18000030517578
2012-04-03,18.739999771118164
2012-04-04,18.1299991607666
2012-04-05,18.5
2012-04-09,17.8799991607666
2012-04-10,17.030000686645508
2012-04-11,17.510000228881836
2012-04-12,17.81999969482422
2012-04-13,17.729999542236328
2012-04-16,17.420000076293945
2012-04-17,17.770000457763672
2012-04-18,17.84000015258789
2012-04-19,17.329999923706055
2012-04-20,17.40999984741211
2012-04-23,16.709999084472656
2012-04-24,16.520000457763672
2012-04-25,17.299999237060547
2012-04-26,17.530000686645508
2012-04-27,18.979999542236328
2012-04-30,18.709999084472656
2012-05-01,18.0
2012-05-02,18.049999237060547
2012-05-03,17.25
2012-05-04,16.649999618530273
2012-05-07,16.450000762939453
2012-05-08,16.709999084472656
2012-05-09,16.489999771118164
2012-05-10,16.56999969482422
2012-05-11,16.3799991607666
2012-05-14,15.949999809265137
2012-05-15,16.229999542236328
2012-05-16,16.5
2012-05-17,16.3700008392334
2012-05-18,16.290000915527344
2012-05-21,16.889999389648438
2012-05-22,16.75
2012-05-23,17.100000381469727
2012-05-24,17.25
2012-05-25,16.639999389648438
2012-05-29,16.729999542236328
2012-05-30,16.510000228881836
2012-05-31,16.65999984741211
2012-06-01,15.239999771118164
2012-06-04,15.399999618530273
2012-06-05,15.3100004196167
2012-06-06,15.819999694824219
2012-06-07,15.640000343322754
2012-06-08,15.920000076293945
2012-06-11,15.40999984741211
2012-06-12,15.739999771118164
2012-06-13,15.489999771118164
2012-06-14,15.210000038146973
2012-06-15,15.5
2012-06-18,15.760000228881836
2012-06-19,16.290000915527344
2012-06-20,16.5
2012-06-21,15.720000267028809
2012-06-22,15.380000114440918
2012-06-25,15.109999656677246
2012-06-26,14.869999885559082
2012-06-27,15.199999809265137
2012-06-28,14.84000015258789
2012-06-29,15.960000038146973
2012-07-02,15.829999923706055
2012-07-03,16.459999084472656
2012-07-05,17.030000686645508
2012-07-06,16.690000534057617
2012-07-09,16.540000915527344
2012-07-10,16.709999084472656
2012-07-11,16.5
2012-07-12,16.149999618530273
2012-07-13,16.559999465942383
2012-07-16,16.139999389648438
2012-07-17,16.200000762939453
2012-07-18,16.610000610351562
2012-07-19,16.5
2012-07-20,15.600000381469727
2012-07-23,15.1899995803833
2012-07-24,14.720000267028809
2012-07-25,14.819999694824219
2012-07-26,15.140000343322754
2012-07-27,15.930000305175781
2012-07-30,15.789999961853027
2012-07-31,15.59000015258789
2012-08-01,15.109999656677246
2012-08-02,14.9399995803833
2012-08-03,15.359999656677246
2012-08-06,15.899999618530273
2012-08-07,16.219999313354492
2012-08-08,16.489999771118164
2012-08-09,16.510000228881836
2012-08-10,16.34000015258789
2012-08-13,15.84000015258789
2012-08-14,16.399999618530273
2012-08-15,16.34000015258789
2012-08-16,16.729999542236328
2012-08-17,17.200000762939453
2012-08-20,16.59000015258789
2012-08-21,16.290000915527344
2012-08-22,16.239999771118164
2012-08-23,15.970000267028809
2012-08-24,16.290000915527344
2012-08-27,16.299999237060547
2012-08-28,16.290000915527344
2012-08-29,16.309999465942383
2012-08-30,16.18000030517578
2012-08-31,16.510000228881836
2012-09-04,16.280000686645508
2012-09-05,15.979999542236328
2012-09-06,16.760000228881836
2012-09-07,16.959999084472656
2012-09-10,16.979999542236328
2012-09-11,16.709999084472656
2012-09-12,16.940000534057617
2012-09-13,17.190000534057617
2012-09-14,19.09000015258789
2012-09-17,19.59000015258789
2012-09-18,19.3700008392334
2012-09-19,19.93000030517578
2012-09-20,20.350000381469727
2012-09-21,20.59000015258789
2012-09-24,20.5
2012-09-25,20.260000228881836
2012-09-26,19.979999542236328
2012-09-27,20.049999237060547
2012-09-28,19.920000076293945
2012-10-01,19.940000534057617
2012-10-02,19.950000762939453
2012-10-03,19.989999771118164
2012-10-04,20.149999618530273
2012-10-05,20.270000457763672
2012-10-08,20.100000381469727
2012-10-09,19.670000076293945
2012-10-10,19.540000915527344
2012-10-11,19.68000030517578
2012-10-12,19.1299991607666
2012-10-15,19.549999237060547
2012-10-16,19.979999542236328
2012-10-17,20.170000076293945
2012-10-18,19.770000457763672
2012-10-19,19.190000534057617
2012-10-22,19.280000686645508
2012-10-23,19.170000076293945
2012-10-24,19.56999969482422
2012-10-25,19.479999542236328
2012-10-26,19.09000015258789
2012-10-31,19.079999923706055
2012-11-01,19.719999313354492
2012-11-02,19.700000762939453
2012-11-05,20.0
2012-11-06,20.6299991607666
2012-11-07,19.5
2012-11-08,19.020000457763672
2012-11-09,19.09000015258789
2012-11-12,19.010000228881836
2012-11-13,18.700000762939453
2012-11-14,18.170000076293945
2012-11-15,18.5
2012-11-16,18.290000915527344
2012-11-19,18.760000228881836
2012-11-20,18.979999542236328
2012-11-21,19.290000915527344
2012-11-23,19.469999313354492
2012-11-26,19.559999465942383
2012-11-27,19.3700008392334
2012-11-28,19.68000030517578
2012-11-29,19.979999542236328
2012-11-30,19.93000030517578
2012-12-03,19.709999084472656
2012-12-04,19.799999237060547
2012-12-05,19.56999969482422
2012-12-06,19.549999237060547
2012-12-07,19.40999984741211
2012-12-10,19.530000686645508
2012-12-11,19.690000534057617
2012-12-12,19.290000915527344
2012-12-13,18.850000381469727
2012-12-14,19.09000015258789
2012-12-17,19.700000762939453
2012-12-18,19.8799991607666
2012-12-19,19.639999389648438
2012-12-20,19.780000686645508
2012-12-21,19.799999237060547
2012-12-24,19.81999969482422
2012-12-26,19.520000457763672
2012-12-27,19.6299991607666
2012-12-28,19.559999465942383
2012-12-31,20.280000686645508
2013-01-02,22.0
2013-01-03,22.260000228881836
2013-01-04,22.6299991607666
2013-01-07,22.889999389648438
2013-01-08,22.899999618530273
2013-01-09,22.770000457763672
2013-01-10,23.549999237060547
2013-01-11,23.6200008392334
2013-01-14,23.049999237060547
2013-01-15,22.940000534057617
2013-01-16,22.6299991607666
2013-01-17,23.100000381469727
2013-01-18,23.209999084472656
2013-01-22,23.299999237060547
2013-01-23,23.40999984741211
2013-01-24,23.920000076293945
2013-01-25,23.90999984741211
2013-01-28,24.020000457763672
2013-01-29,23.739999771118164
2013-01-30,23.549999237060547
2013-01-31,24.450000762939453
2013-02-01,24.899999618530273
2013-02-04,24.290000915527344
2013-02-05,24.65999984741211
2013-02-06,24.510000228881836
2013-02-07,24.0
2013-02-08,23.950000762939453
2013-02-11,24.479999542236328
2013-02-12,24.600000381469727
2013-02-13,24.729999542236328
2013-02-14,24.65999984741211
2013-02-15,21.8700008392334
2013-02-19,22.329999923706055
2013-02-20,21.639999389648438
2013-02-21,20.719999313354492
2013-02-22,20.90999984741211
2013-02-25,21.049999237060547
2013-02-26,20.959999084472656
2013-02-27,21.559999465942383
2013-02-28,21.860000610351562
2013-03-01,22.049999237060547
2013-03-04,22.3799991607666
2013-03-05,23.530000686645508
2013-03-06,24.0
2013-03-07,23.90999984741211
2013-03-08,24.850000381469727
2013-03-11,24.889999389648438
2013-03-12,24.81999969482422
2013-03-13,24.709999084472656
2013-03-14,24.899999618530273
2013-03-15,24.540000915527344
2013-03-18,24.260000228881836
2013-03-19,23.989999771118164
2013-03-20,25.65999984741211
2013-03-21,25.6200008392334
2013-03-22,24.90999984741211
2013-03-25,24.850000381469727
2013-03-26,25.25
2013-03-27,25.040000915527344
2013-03-28,25.309999465942383
2013-04-01,24.84000015258789
2013-04-02,25.079999923706055
2013-04-03,24.170000076293945
2013-04-04,24.350000381469727
2013-04-05,23.56999969482422
2013-04-08,23.850000381469727
2013-04-09,24.079999923706055
2013-04-10,24.510000228881836
2013-04-11,24.110000610351562
2013-04-12,24.239999771118164
2013-04-15,22.530000686645508
2013-04-16,23.239999771118164
2013-04-17,22.760000228881836
2013-04-18,22.149999618530273
2013-04-19,22.299999237060547
2013-04-22,22.6200008392334
2013-04-23,22.729999542236328
2013-04-24,22.399999618530273
2013-04-25,24.290000915527344
2013-04-26,24.239999771118164
2013-04-29,24.290000915527344
2013-04-30,24.270000457763672
2013-05-01,23.139999389648438
2013-05-02,23.459999084472656
2013-05-03,24.549999237060547
2013-05-06,24.729999542236328
2013-05-07,25.309999465942383
2013-05-08,25.399999618530273
2013-05-09,25.299999237060547
2013-05-10,26.200000762939453
2013-05-13,26.1200008392334
2013-05-14,26.709999084472656
2013-05-15,26.190000534057617
2013-05-16,25.719999313354492
2013-05-17,25.889999389648438
2013-05-20,25.989999771118164
2013-05-21,26.260000228881836
2013-05-22,26.5
2013-05-23,26.75
2013-05-24,26.6200008392334
2013-05-28,27.270000457763672
2013-05-29,26.989999771118164
2013-05-30,26.610000610351562
2013-05-31,26.040000915527344
2013-06-03,25.719999313354492
2013-06-04,25.399999618530273
2013-06-05,25.020000457763672
2013-06-06,25.790000915527344
2013-06-07,26.190000534057617
2013-06-10,26.579999923706055
2013-06-11,26.649999618530273
2013-06-12,26.399999618530273
2013-06-13,26.350000381469727
2013-06-14,26.239999771118164
2013-06-17,26.479999542236328
2013-06-18,27.049999237060547
2013-06-19,26.639999389648438
2013-06-20,25.75
2013-06-21,25.920000076293945
2013-06-24,25.440000534057617
2013-06-25,25.709999084472656
2013-06-26,25.889999389648438
2013-06-27,26.8799991607666
2013-06-28,26.719999313354492
2013-07-01,27.260000228881836
2013-07-02,27.450000762939453
2013-07-03,27.020000457763672
2013-07-05,27.8700008392334
2013-07-08,28.440000534057617
2013-07-09,29.040000915527344
2013-07-10,29.6299991607666
2013-07-11,29.489999771118164
2013-07-12,30.079999923706055
2013-07-15,29.84000015258789
2013-07-16,29.510000228881836
2013-07-17,29.799999237060547
2013-07-18,30.489999771118164
2013-07-19,30.670000076293945
2013-07-22,29.760000228881836
2013-07-23,29.459999084472656
2013-07-24,28.850000381469727
2013-07-25,32.540000915527344
2013-07-26,32.22999954223633
2013-07-29,31.719999313354492
2013-07-30,30.600000381469727
2013-07-31,30.530000686645508
2013-08-01,30.690000534057617
2013-08-02,30.59000015258789
2013-08-05,31.0
2013-08-06,31.420000076293945
2013-08-07,30.989999771118164
2013-08-08,31.190000534057617
2013-08-09,31.25
2013-08-12,31.739999771118164
2013-08-13,31.81999969482422
2013-08-14,31.329999923706055
2013-08-15,30.670000076293945
2013-08-16,30.5
2013-08-19,30.299999237060547
2013-08-20,30.670000076293945
2013-08-21,30.610000610351562
2013-08-22,31.059999465942383
2013-08-23,30.709999084472656
2013-08-26,31.290000915527344
2013-08-27,30.420000076293945
2013-08-28,30.450000762939453
2013-08-29,30.93000030517578
2013-08-30,30.170000076293945
2013-09-03,30.690000534057617
2013-09-04,31.309999465942383
2013-09-05,31.65999984741211
2013-09-06,31.81999969482422
2013-09-09,32.83000183105469
2013-09-10,33.040000915527344
2013-09-11,32.68000030517578
2013-09-12,32.029998779296875
2013-09-13,32.20000076293945
2013-09-16,32.2599983215332
2013-09-17,32.9900016784668
2013-09-18,33.11000061035156
2013-09-19,33.209999084472656
2013-09-20,33.34000015258789
2013-09-23,33.040000915527344
2013-09-24,33.599998474121094
2013-09-25,33.0099983215332
2013-09-26,33.06999969482422
2013-09-27,33.25
2013-09-30,33.0
2013-10-01,33.459999084472656
2013-10-02,33.0099983215332
2013-10-03,32.209999084472656
2013-10-04,32.189998626708984
2013-10-07,31.829999923706055
2013-10-08,30.979999542236328
