Date,BG
2010-01-04,44.044681549072266
2010-01-05,45.563934326171875
2010-01-06,47.04232406616211
2010-01-07,48.32310104370117
2010-01-08,48.568389892578125
2010-01-11,47.880287170410156
2010-01-12,46.742549896240234
2010-01-13,46.415531158447266
2010-01-14,46.374664306640625
2010-01-15,47.587337493896484
2010-01-19,47.00824737548828
2010-01-20,46.15665054321289
2010-01-21,43.65635299682617
2010-01-22,42.83882141113281
2010-01-25,42.69575500488281
2010-01-26,42.2529182434082
2010-01-27,41.891845703125
2010-01-28,40.92443084716797
2010-01-29,40.052391052246094
2010-02-01,40.65192413330078
2010-02-02,41.82370376586914
2010-02-03,41.21737289428711
2010-02-04,39.888893127441406
2010-02-05,40.025146484375
2010-02-08,38.764774322509766
2010-02-09,39.418800354003906
2010-02-10,39.5550651550293
2010-02-11,40.17726516723633
2010-02-12,40.10889434814453
2010-02-16,40.82000732421875
2010-02-17,41.87297821044922
2010-02-18,41.85247039794922
2010-02-19,41.920841217041016
2010-02-22,42.05075454711914
2010-02-23,41.1140251159668
2010-02-24,41.0593147277832
2010-02-25,41.298622131347656
2010-02-26,40.744773864746094
2010-03-01,41.20290756225586
2010-03-02,41.98921585083008
2010-03-03,42.09862518310547
2010-03-04,41.6336669921875
2010-03-05,43.26099395751953
2010-03-08,42.52937698364258
2010-03-09,42.6456298828125
2010-03-10,42.290061950683594
2010-03-11,41.66785430908203
2010-03-12,41.59947967529297
2010-03-15,41.35331344604492
2010-03-16,41.031951904296875
2010-03-17,42.173831939697266
2010-03-18,42.38578796386719
2010-03-19,42.39946746826172
2010-03-22,43.18578338623047
2010-03-23,44.676353454589844
2010-03-24,44.019954681396484
2010-03-25,43.596031188964844
2010-03-26,43.650718688964844
2010-03-29,43.43874740600586
2010-03-30,43.247310638427734
2010-03-31,42.1396369934082
2010-04-01,42.290061950683594
2010-04-05,41.70887756347656
2010-04-06,41.1482048034668
2010-04-07,40.87468719482422
2010-04-08,40.49180221557617
2010-04-09,41.26444625854492
2010-04-12,42.1396369934082
2010-04-13,40.895206451416016
2010-04-14,41.483253479003906
2010-04-15,41.30546569824219
2010-04-16,40.984100341796875
2010-04-19,40.84735107421875
2010-04-20,40.840511322021484
2010-04-21,39.97214889526367
2010-04-22,39.958457946777344
2010-04-23,40.15674591064453
2010-04-26,39.69179916381836
2010-04-27,38.5157585144043
2010-04-28,39.16532897949219
2010-04-29,36.58073043823242
2010-04-30,36.20465850830078
2010-05-03,36.662776947021484
2010-05-04,35.77391052246094
2010-05-05,35.042301177978516
2010-05-06,34.707271575927734
2010-05-07,35.199562072753906
2010-05-10,35.48674011230469
2010-05-11,35.035457611083984
2010-05-12,37.43543243408203
2010-05-13,35.37049102783203
2010-05-14,34.686737060546875
2010-05-17,34.6661376953125
2010-05-18,35.03005599975586
2010-05-19,34.336570739746094
2010-05-20,33.00458908081055
2010-05-21,32.84667205810547
2010-05-24,32.62696838378906
2010-05-25,32.40039825439453
2010-05-26,32.92906188964844
2010-05-27,33.910884857177734
2010-05-28,33.47834396362305
2010-06-01,33.052635192871094
2010-06-02,33.746097564697266
2010-06-03,33.70491027832031
2010-06-04,33.36848449707031
2010-06-07,32.57890319824219
2010-06-08,32.79174041748047
2010-06-09,34.50137710571289
2010-06-10,34.97511291503906
2010-06-11,35.860816955566406
2010-06-14,35.88142013549805
2010-06-15,37.330142974853516
2010-06-16,36.61606216430664
2010-06-17,36.80831527709961
2010-06-18,36.55427551269531
2010-06-21,37.10354995727539
2010-06-22,36.2247200012207
2010-06-23,36.197242736816406
2010-06-24,35.208560943603516
2010-06-25,35.90202331542969
2010-06-28,35.67544174194336
2010-06-29,33.910884857177734
2010-06-30,33.773582458496094
2010-07-01,34.19927215576172
2010-07-02,34.17866897583008
2010-07-06,34.37090301513672
2010-07-07,35.82649230957031
2010-07-08,36.513092041015625
2010-07-09,37.03488540649414
2010-07-12,36.7877197265625
2010-07-13,37.04863739013672
2010-07-14,37.117286682128906
2010-07-15,37.07609558105469
2010-07-16,35.689186096191406
2010-07-19,35.74409484863281
2010-07-20,36.67100524902344
2010-07-21,36.81517791748047
2010-07-22,37.041751861572266
2010-07-23,37.81760787963867
2010-07-26,37.83134078979492
2010-07-27,38.332557678222656
2010-07-28,37.055503845214844
2010-07-29,31.782447814941406
2010-07-30,34.08940124511719
2010-08-02,35.799007415771484
2010-08-03,35.40766143798828
2010-08-04,35.43513107299805
2010-08-05,37.4056510925293
2010-08-06,38.215824127197266
2010-08-09,37.74208450317383
2010-08-10,37.707759857177734
2010-08-11,36.53368377685547
2010-08-12,37.357601165771484
2010-08-13,37.206539154052734
2010-08-16,37.07609558105469
2010-08-17,37.79320526123047
2010-08-18,37.75872039794922
2010-08-19,37.282955169677734
2010-08-20,36.986446380615234
2010-08-23,36.62788772583008
2010-08-24,35.82115173339844
2010-08-25,35.89008712768555
2010-08-26,35.255733489990234
2010-08-27,36.43482971191406
2010-08-30,35.85561752319336
2010-08-31,36.54515075683594
2010-09-01,37.151939392089844
2010-09-02,38.372406005859375
2010-09-03,38.372406005859375
2010-09-07,37.82767105102539
2010-09-08,38.56549072265625
2010-09-09,39.096412658691406
2010-09-10,39.33086013793945
2010-09-13,40.061767578125
2010-09-14,38.675811767578125
2010-09-15,39.06195068359375
2010-09-16,39.36533737182617
2010-09-17,39.620452880859375
2010-09-20,39.64804458618164
2010-09-21,39.0688362121582
2010-09-22,40.42721939086914
2010-09-23,41.00643539428711
2010-09-24,41.88212966918945
2010-09-27,41.613216400146484
2010-09-28,42.48202896118164
2010-09-29,42.19240951538086
2010-09-30,40.79265594482422
2010-10-01,39.61357116699219
2010-10-04,39.737693786621094
2010-10-05,39.882484436035156
2010-10-06,40.05486297607422
2010-10-07,40.51686096191406
2010-10-08,41.62700271606445
2010-10-11,42.275150299072266
2010-10-12,41.95107650756836
2010-10-13,42.50960159301758
2010-10-14,42.0889892578125
2010-10-15,41.82007598876953
2010-10-18,41.90970993041992
2010-10-19,41.39944076538086
2010-10-20,41.82007598876953
2010-10-21,42.226898193359375
2010-10-22,42.57167053222656
2010-10-25,43.1370735168457
2010-10-26,42.8957405090332
2010-10-27,42.54407501220703
2010-10-28,40.647865295410156
2010-10-29,41.42013931274414
2010-11-01,41.82007598876953
2010-11-02,41.330509185791016
2010-11-03,41.144325256347656
2010-11-04,41.79937744140625
2010-11-05,41.54423904418945
2010-11-08,41.24087142944336
2010-11-09,42.28204345703125
2010-11-10,42.647499084472656
2010-11-11,42.86814498901367
2010-11-12,41.62700271606445
2010-11-15,41.49598693847656
2010-11-16,41.212188720703125
2010-11-17,41.655174255371094
2010-11-18,42.44425964355469
2010-11-19,42.582706451416016
2010-11-22,42.49271774291992
2010-11-23,41.94589614868164
2010-11-24,43.12260055541992
2010-11-26,42.68653869628906
2010-11-29,42.070491790771484
2010-11-30,42.09818649291992
2010-12-01,42.90110778808594
2010-12-02,43.28871154785156
2010-12-03,44.257774353027344
2010-12-06,44.54848098754883
2010-12-07,44.17469787597656
2010-12-08,43.77326202392578
2010-12-09,43.39254379272461
2010-12-10,43.18490982055664
2010-12-13,43.30257797241211
2010-12-14,43.34409713745117
2010-12-15,42.575782775878906
2010-12-16,42.67269515991211
2010-12-17,42.94263458251953
2010-12-20,42.928794860839844
2010-12-21,43.08106994628906
2010-12-22,44.12625503540039
2010-12-23,44.29928970336914
2010-12-27,44.45158386230469
2010-12-28,44.51386260986328
2010-12-29,44.70075607299805
2010-12-30,45.12298583984375
2010-12-31,45.351409912109375
2011-01-03,45.26142501831055
2011-01-04,45.28912353515625
2011-01-05,46.27200698852539
2011-01-06,46.63885498046875
2011-01-07,46.2996940612793
2011-01-10,46.02973556518555
2011-01-11,46.085113525390625
2011-01-12,46.57657241821289
2011-01-13,48.35546875
2011-01-14,49.068382263183594
2011-01-18,48.75690841674805
2011-01-19,49.075313568115234
2011-01-20,48.09242630004883
2011-01-21,48.480045318603516
2011-01-24,47.94706726074219
2011-01-25,47.40025329589844
2011-01-26,47.760189056396484
2011-01-27,47.3241081237793
2011-01-28,46.251243591308594
2011-01-31,47.11647415161133
2011-02-01,47.54561233520508
2011-02-02,48.120113372802734
2011-02-03,48.18932342529297
2011-02-04,48.390071868896484
2011-02-07,48.244720458984375
2011-02-08,48.362388610839844
2011-02-09,48.30007553100586
2011-02-10,47.78095245361328
2011-02-11,49.39371871948242
2011-02-14,50.20619583129883
2011-02-15,50.21311950683594
2011-02-16,51.69917297363281
2011-02-17,51.539459228515625
2011-02-18,51.5533447265625
2011-02-22,50.19228744506836
2011-02-23,49.018733978271484
2011-02-24,49.122894287109375
2011-02-25,49.64371109008789
2011-02-28,50.115901947021484
2011-03-01,49.17844009399414
2011-03-02,49.63679122924805
2011-03-03,50.06730270385742
2011-03-04,49.92842102050781
2011-03-07,49.08123779296875
2011-03-08,49.282623291015625
2011-03-09,48.907623291015625
2011-03-10,47.34518051147461
2011-03-11,48.01878356933594
2011-03-14,47.51185989379883
2011-03-15,47.31742477416992
2011-03-16,46.23413848876953
2011-03-17,46.40773391723633
2011-03-18,46.525779724121094
2011-03-21,47.768802642822266
2011-03-22,48.13683319091797
2011-03-23,49.05344772338867
2011-03-24,48.865970611572266
2011-03-25,49.16456604003906
2011-03-28,49.26176452636719
2011-03-29,49.352054595947266
2011-03-30,50.574222564697266
2011-03-31,50.22704315185547
2011-04-01,51.247825622558594
2011-04-04,50.831146240234375
2011-04-05,51.365867614746094
2011-04-06,49.99091720581055
2011-04-07,50.43534851074219
2011-04-08,49.98396301269531
2011-04-11,50.428401947021484
2011-04-12,49.80341720581055
2011-04-13,49.56040954589844
2011-04-14,49.7200927734375
2011-04-15,50.046478271484375
2011-04-18,49.03261947631836
2011-04-19,49.761741638183594
2011-04-20,50.60893630981445
2011-04-21,51.1922607421875
2011-04-25,51.72002029418945
2011-04-26,52.081111907958984
2011-04-27,51.622772216796875
2011-04-28,51.02561569213867
2011-04-29,52.38665008544922
2011-05-02,52.261653900146484
2011-05-03,51.99778747558594
2011-05-04,51.40060043334961
2011-05-05,50.67145538330078
2011-05-06,50.428401947021484
2011-05-09,51.28252410888672
2011-05-10,51.268638610839844
2011-05-11,50.38673782348633
2011-05-12,50.32424545288086
2011-05-13,50.692283630371094
2011-05-16,51.15058898925781
2011-05-17,51.1714973449707
2011-05-18,51.826271057128906
2011-05-19,51.12968444824219
2011-05-20,51.42921829223633
2011-05-23,50.23805618286133
2011-05-24,50.19624710083008
2011-05-25,50.32163619995117
2011-05-26,50.683868408203125
2011-05-27,51.57550811767578
2011-05-31,51.861106872558594
2011-06-01,50.96251678466797
2011-06-02,51.47101974487305
2011-06-03,50.29378128051758
2011-06-06,49.005096435546875
2011-06-07,48.44783401489258
2011-06-08,47.57708740234375
2011-06-09,47.98806381225586
2011-06-10,46.8874626159668
2011-06-13,46.59489440917969
2011-06-14,47.033748626708984
2011-06-15,46.16997146606445
2011-06-16,45.62662124633789
2011-06-17,45.835609436035156
2011-06-20,45.570919036865234
2011-06-21,46.66454315185547
2011-06-22,46.009761810302734
2011-06-23,46.05851364135742
2011-06-24,46.309295654296875
2011-06-27,46.253570556640625
2011-06-28,46.789939880371094
2011-06-29,47.70943832397461
2011-06-30,48.02988052368164
2011-07-01,48.566246032714844
2011-07-05,49.283729553222656
2011-07-06,49.026004791259766
2011-07-07,49.64595031738281
2011-07-08,49.625057220458984
2011-07-11,48.5941047668457
2011-07-12,48.41996383666992
2011-07-13,48.5941047668457
2011-07-14,48.217952728271484
2011-07-15,48.82398223876953
2011-07-18,47.79302215576172
2011-07-19,49.01205825805664
2011-07-20,49.729557037353516
2011-07-21,50.690834045410156
2011-07-22,50.90677261352539
2011-07-25,50.649051666259766
2011-07-26,50.022125244140625
2011-07-27,49.450904846191406
2011-07-28,48.37120056152344
2011-07-29,47.93233871459961
2011-08-01,47.981117248535156
2011-08-02,47.13126754760742
2011-08-03,47.42384719848633
2011-08-04,44.24040985107422
2011-08-05,44.407588958740234
2011-08-08,40.8410758972168
2011-08-09,42.136722564697266
2011-08-10,41.02217483520508
2011-08-11,42.909934997558594
2011-08-12,42.79103088378906
2011-08-15,44.0570068359375
2011-08-16,43.903114318847656
2011-08-17,44.469669342041016
2011-08-18,42.53224182128906
2011-08-19,41.909751892089844
2011-08-22,41.67892837524414
2011-08-23,43.392539978027344
2011-08-24,43.30160140991211
2011-08-25,42.252479553222656
2011-08-26,43.37855529785156
2011-08-29,44.59555435180664
2011-08-30,44.777408599853516
2011-08-31,45.260009765625
2011-09-01,45.15507888793945
2011-09-02,44.17588806152344
2011-09-06,43.88213348388672
2011-09-07,45.53278732299805
2011-09-08,44.60954666137695
2011-09-09,43.72826385498047
2011-09-12,43.33658981323242
2011-09-13,43.3505744934082
2011-09-14,44.077972412109375
2011-09-15,44.44868087768555
2011-09-16,44.875335693359375
2011-09-19,44.23885726928711
2011-09-20,43.98006820678711
2011-09-21,42.266456604003906
2011-09-22,39.23793411254883
2011-09-23,39.60163879394531
2011-09-26,39.944358825683594
2011-09-27,42.09859848022461
2011-09-28,41.0004768371582
2011-09-29,41.23828887939453
2011-09-30,40.769676208496094
2011-10-03,38.82527542114258
2011-10-04,39.15400695800781
2011-10-05,39.93037033081055
2011-10-06,40.18915939331055
2011-10-07,39.063079833984375
2011-10-10,39.811466217041016
2011-10-11,40.007301330566406
2011-10-12,40.30807876586914
2011-10-13,40.503902435302734
2011-10-14,41.29424285888672
2011-10-17,39.95134353637695
2011-10-18,39.64360809326172
2011-10-19,39.5176887512207
2011-10-20,39.713531494140625
2011-10-21,40.41996383666992
2011-10-24,41.22431564331055
2011-10-25,40.68574523925781
2011-10-26,41.67194366455078
2011-10-27,43.994049072265625
2011-10-28,43.553409576416016
2011-10-31,43.20369338989258
2011-11-01,42.67213439941406
2011-11-02,43.014854431152344
2011-11-03,43.175716400146484
2011-11-04,42.79103088378906
2011-11-07,43.210693359375
2011-11-08,43.539424896240234
2011-11-09,43.07080841064453
2011-11-10,42.839996337890625
2011-11-11,43.756248474121094
2011-11-14,43.9660758972168
2011-11-15,44.077972412109375
2011-11-16,43.719852447509766
2011-11-17,42.71568298339844
2011-11-18,42.71568298339844
2011-11-21,41.90813446044922
2011-11-22,41.81683349609375
2011-11-23,41.423622131347656
2011-11-25,41.33934020996094
2011-11-28,42.631431579589844
2011-11-29,42.483951568603516
2011-11-30,43.88837814331055
2011-12-01,44.190330505371094
2011-12-02,44.028831481933594
2011-12-05,43.649627685546875
2011-12-06,44.09202575683594
2011-12-07,44.09902572631836
2011-12-08,43.17913055419922
2011-12-09,43.38981628417969
2011-12-12,42.821014404296875
2011-12-13,41.19889831542969
2011-12-14,40.264957427978516
2011-12-15,40.25091552734375
2011-12-16,39.7523307800293
2011-12-19,39.22568130493164
2011-12-20,40.29304122924805
2011-12-21,40.43349075317383
2011-12-22,40.69330596923828
2011-12-23,40.791622161865234
2011-12-27,40.5528564453125
2011-12-28,39.555721282958984
2011-12-29,40.187705993652344
2011-12-30,40.16664505004883
2012-01-03,41.24805450439453
2012-01-04,41.25507736206055
2012-01-05,41.10059356689453
2012-01-06,40.861846923828125
2012-01-09,41.06547546386719
2012-01-10,41.33232116699219
2012-01-11,41.2340202331543
2012-01-12,41.79578399658203
2012-01-13,41.26911544799805
2012-01-17,40.672237396240234
2012-01-18,41.11465072631836
2012-01-19,40.953128814697266
2012-01-20,41.156768798828125
2012-01-23,40.81970977783203
2012-01-24,40.910987854003906
2012-01-25,41.57809829711914
2012-01-26,41.03036117553711
2012-01-27,40.609039306640625
2012-01-30,40.27899169921875
2012-01-31,40.215816497802734
2012-02-01,40.644142150878906
2012-02-02,40.180686950683594
2012-02-03,40.66521453857422
2012-02-06,40.8337516784668
2012-02-07,41.05846405029297
2012-02-08,41.950260162353516
2012-02-09,44.23247528076172
2012-02-10,44.576541900634766
2012-02-13,44.906593322753906
2012-02-14,46.114402770996094
2012-02-15,46.4527587890625
2012-02-16,46.71355056762695
2012-02-17,46.917991638183594
2012-02-21,47.27042770385742
2012-02-22,47.277469635009766
2012-02-23,47.81321334838867
2012-02-24,47.86960220336914
2012-02-27,47.2210807800293
2012-02-28,47.46075439453125
2012-02-29,47.45371627807617
2012-03-01,47.48894119262695
2012-03-02,47.3409309387207
2012-03-05,47.31977081298828
2012-03-06,45.86063766479492
2012-03-07,46.39635467529297
2012-03-08,46.96027755737305
2012-03-09,46.7840576171875
2012-03-12,46.86863708496094
2012-03-13,47.74271011352539
