Date,CNS
2010-05-28,10.701497077941895
2010-06-01,10.033761978149414
2010-06-02,10.455720901489258
2010-06-03,10.58008861541748
2010-06-04,10.153684616088867
2010-06-07,9.642892837524414
2010-06-08,9.753934860229492
2010-06-09,9.705079078674316
2010-06-10,10.29137897491455
2010-06-11,10.664478302001953
2010-06-14,10.628948211669922
2010-06-15,10.646708488464355
2010-06-16,10.58008861541748
2010-06-17,10.60673999786377
2010-06-18,10.300263404846191
2010-06-21,10.18478012084961
2010-06-22,10.167010307312012
2010-06-23,10.113709449768066
2010-06-24,9.820558547973633
2010-06-25,9.807236671447754
2010-06-28,9.696189880371094
2010-06-29,9.376391410827637
2010-06-30,9.212048530578613
2010-07-01,9.363065719604492
2010-07-02,9.03882122039795
2010-07-06,8.981082916259766
2010-07-07,9.309765815734863
2010-07-08,9.482993125915527
2010-07-09,9.665101051330566
2010-07-12,9.371949195861816
2010-07-13,9.682868003845215
2010-07-14,9.420807838439941
2010-07-15,9.349740028381348
2010-07-16,8.870038032531738
2010-07-19,8.887805938720703
2010-07-20,8.861153602600098
2010-07-21,8.621306419372559
2010-07-22,9.283117294311523
2010-07-23,9.478549003601074
2010-07-26,9.665101051330566
2010-07-27,9.85165023803711
2010-07-28,9.727286338806152
2010-07-29,10.011554718017578
2010-07-30,9.904952049255371
2010-08-02,10.122593879699707
2010-08-03,9.944925308227539
2010-08-04,9.909396171569824
2010-08-05,9.776141166687012
2010-08-06,9.989339828491211
2010-08-09,10.002667427062988
2010-08-10,9.651776313781738
2010-08-11,9.083239555358887
2010-08-12,9.105449676513672
2010-08-13,9.07879638671875
2010-08-16,9.05659008026123
2010-08-17,9.331976890563965
2010-08-18,9.478549003601074
2010-08-19,9.238700866699219
2010-08-20,9.105449676513672
2010-08-23,9.05215072631836
2010-08-24,8.816739082336426
2010-08-25,8.887805938720703
2010-08-26,8.856714248657227
2010-08-27,9.265352249145508
2010-08-30,9.336416244506836
2010-08-31,9.478549003601074
2010-09-01,9.89606761932373
2010-09-02,9.847028732299805
2010-09-03,10.229537010192871
2010-09-07,10.057892799377441
2010-09-08,10.013761520385742
2010-09-09,9.876455307006836
2010-09-10,9.920586585998535
2010-09-13,10.234439849853516
2010-09-14,10.155974388122559
2010-09-15,10.102035522460938
2010-09-16,9.964723587036133
2010-09-17,10.043180465698242
2010-09-20,10.386456489562988
2010-09-21,10.121644973754883
2010-09-22,10.116740226745605
2010-09-23,9.87154483795166
2010-09-24,10.401168823242188
2010-09-27,10.406073570251465
2010-09-28,10.675790786743164
2010-09-29,10.656172752380371
2010-09-30,10.641463279724121
2010-10-01,10.896461486816406
2010-10-04,10.646364212036133
2010-10-05,11.313299179077148
2010-10-06,11.274063110351562
2010-10-07,11.2838773727417
2010-10-08,11.739936828613281
2010-10-11,12.068493843078613
2010-10-12,12.029261589050293
2010-10-13,12.10772705078125
2010-10-14,12.156763076782227
2010-10-15,12.215615272521973
2010-10-18,12.377440452575684
2010-10-19,12.298979759216309
2010-10-20,12.583402633666992
2010-10-21,12.254842758178711
2010-10-22,12.171475410461426
2010-10-25,12.382347106933594
2010-10-26,12.2646484375
2010-10-27,12.2205171585083
2010-10-28,12.2646484375
2010-10-29,12.294076919555664
2010-11-01,12.455907821655273
2010-11-02,12.872735023498535
2010-11-03,13.122838020324707
2010-11-04,13.500432968139648
2010-11-05,13.77014446258545
2010-11-08,13.627935409545898
2010-11-09,13.299373626708984
2010-11-10,13.86822509765625
2010-11-11,13.51514720916748
2010-11-12,13.05907917022705
2010-11-15,12.617729187011719
2010-11-16,12.1224365234375
2010-11-17,12.117533683776855
2010-11-18,12.436287879943848
2010-11-19,12.5196533203125
2010-11-22,12.568696975708008
2010-11-23,12.259748458862305
2010-11-24,12.70110034942627
2010-11-26,12.583402633666992
2010-11-29,12.578496932983398
2010-11-30,12.357826232910156
2010-12-01,12.84821891784668
2010-12-02,13.261722564697266
2010-12-03,13.306025505065918
2010-12-06,13.291254043579102
2010-12-07,13.443859100341797
2010-12-08,13.414323806762695
2010-12-09,13.118963241577148
2010-12-10,12.97128677368164
2010-12-13,12.897442817687988
2010-12-14,12.798988342285156
2010-12-15,12.695612907409668
2010-12-16,12.518396377563477
2010-12-17,12.73499584197998
2010-12-20,12.897442817687988
2010-12-21,13.291254043579102
2010-12-22,13.374943733215332
2010-12-23,13.192803382873535
2010-12-27,13.370018005371094
2010-12-28,13.232186317443848
2010-12-29,13.059893608093262
2010-12-30,13.030351638793945
2010-12-31,12.84821891784668
2011-01-03,12.823604583740234
2011-01-04,12.326410293579102
2011-01-05,12.656232833862305
2011-01-06,12.513470649719238
2011-01-07,12.3953275680542
2011-01-10,12.62176513671875
2011-01-11,12.58238697052002
2011-01-12,12.94174575805664
2011-01-13,12.789139747619629
2011-01-14,13.054973602294922
2011-01-18,13.665377616882324
2011-01-19,13.635843276977539
2011-01-20,13.621078491210938
2011-01-21,13.763829231262207
2011-01-24,13.936123847961426
2011-01-25,13.985358238220215
2011-01-26,14.251180648803711
2011-01-27,14.206880569458008
2011-01-28,13.965664863586426
2011-01-31,13.936123847961426
2011-02-01,14.275792121887207
2011-02-02,14.152724266052246
2011-02-03,14.08873462677002
2011-02-04,14.211798667907715
2011-02-07,14.398856163024902
2011-02-08,14.384096145629883
2011-02-09,14.546540260314941
2011-02-10,14.546540260314941
2011-02-11,14.743451118469238
2011-02-14,14.68437671661377
2011-02-15,14.571158409118652
2011-02-16,14.654840469360352
2011-02-17,14.669610023498535
2011-02-18,14.521934509277344
2011-02-22,13.852442741394043
2011-02-23,13.783524513244629
2011-02-24,14.103501319885254
2011-02-25,14.354561805725098
2011-02-28,14.374247550964355
2011-03-01,14.024735450744629
2011-03-02,14.083813667297363
2011-03-03,14.67453384399414
2011-03-04,14.428398132324219
2011-03-07,14.20195484161377
2011-03-08,14.349630355834961
2011-03-09,14.265946388244629
2011-03-10,13.817987442016602
2011-03-11,13.916440963745117
2011-03-14,13.832756042480469
2011-03-15,13.306025505065918
2011-03-16,12.936824798583984
2011-03-17,13.237107276916504
2011-03-18,13.49800968170166
2011-03-21,14.133041381835938
2011-03-22,13.955817222595215
2011-03-23,13.96074104309082
2011-03-24,13.985358238220215
2011-03-25,14.187186241149902
2011-03-28,14.192110061645508
2011-03-29,14.286128044128418
2011-03-30,14.508810997009277
2011-03-31,14.6869535446167
2011-04-01,14.652315139770508
2011-04-04,14.726537704467773
2011-04-05,14.390043258666992
2011-04-06,14.647367477416992
2011-04-07,14.493958473205566
2011-04-08,14.276232719421387
2011-04-11,14.187155723571777
2011-04-12,14.073348045349121
2011-04-13,13.92489242553711
2011-04-14,14.023859977722168
2011-04-15,14.0980863571167
2011-04-18,13.860560417175293
2011-04-19,13.994170188903809
2011-04-20,14.310874938964844
2011-04-21,14.592938423156738
2011-04-25,14.637463569641113
2011-04-26,14.865097999572754
2011-04-27,14.899734497070312
2011-04-28,15.077873229980469
2011-04-29,15.567771911621094
2011-05-02,15.231281280517578
2011-05-03,14.944271087646484
2011-05-04,14.850247383117676
2011-05-05,14.835400581359863
2011-05-06,15.063033103942871
2011-05-09,15.236227035522461
2011-05-10,15.602410316467285
2011-05-11,15.013550758361816
2011-05-12,15.186741828918457
2011-05-13,14.909632682800293
2011-05-16,14.508810997009277
2011-05-17,14.31581974029541
2011-05-18,14.464273452758789
2011-05-19,14.62261962890625
2011-05-20,14.414786338806152
2011-05-23,14.053548812866211
2011-05-24,13.820978164672852
2011-05-25,14.112933158874512
2011-05-26,14.375205039978027
2011-05-27,14.612722396850586
2011-05-31,15.18179702758789
2011-06-01,14.49059009552002
2011-06-02,14.346376419067383
2011-06-03,14.525389671325684
2011-06-06,14.406050682067871
2011-06-07,14.381186485290527
2011-06-08,14.217084884643555
2011-06-09,14.420965194702148
2011-06-10,14.147464752197266
2011-06-13,14.082816123962402
2011-06-14,14.585064888000488
2011-06-15,14.435888290405273
2011-06-16,14.699438095092773
2011-06-17,15.246443748474121
2011-06-20,15.624372482299805
2011-06-21,15.897866249084473
2011-06-22,15.848140716552734
2011-06-23,15.798418998718262
2011-06-24,15.684043884277344
2011-06-27,16.04207992553711
2011-06-28,16.290719985961914
2011-06-29,16.72334861755371
2011-06-30,16.484651565551758
2011-07-01,16.608978271484375
2011-07-05,16.962039947509766
2011-07-06,17.24549102783203
2011-07-07,17.881999969482422
2011-07-08,17.379751205444336
2011-07-11,16.5642147064209
2011-07-12,16.822795867919922
2011-07-13,16.917285919189453
2011-07-14,16.912311553955078
2011-07-15,16.981929779052734
2011-07-18,17.21564483642578
2011-07-19,17.98642349243164
2011-07-20,18.399166107177734
2011-07-21,20.149568557739258
2011-07-22,20.16448402404785
2011-07-25,19.8909854888916
2011-07-26,19.841249465942383
2011-07-27,19.408632278442383
2011-07-28,19.692075729370117
2011-07-29,19.657272338867188
2011-08-01,19.886016845703125
2011-08-02,18.796981811523438
2011-08-03,18.49364471435547
2011-08-04,17.141056060791016
2011-08-05,17.260400772094727
2011-08-08,15.813331604003906
2011-08-09,17.235536575317383
2011-08-10,16.917285919189453
2011-08-11,18.39418601989746
2011-08-12,18.58812713623047
2011-08-15,19.0406436920166
2011-08-16,18.533428192138672
2011-08-17,18.4538631439209
2011-08-18,17.006792068481445
2011-08-19,16.579137802124023
2011-08-22,16.95209312438965
2011-08-23,17.74275779724121
2011-08-24,18.269868850708008
2011-08-25,17.509031295776367
2011-08-26,17.941675186157227
2011-08-29,18.93124771118164
2011-08-30,19.055557250976562
2011-08-31,19.23458480834961
2011-09-01,19.254474639892578
2011-09-02,17.783607482910156
2011-09-06,17.932235717773438
2011-09-07,18.28585433959961
2011-09-08,17.932235717773438
2011-09-09,17.342866897583008
2011-09-12,17.793865203857422
2011-09-13,18.014236450195312
2011-09-14,18.516481399536133
2011-09-15,19.126352310180664
2011-09-16,18.849607467651367
2011-09-19,18.280733108520508
2011-09-20,17.768234252929688
2011-09-21,16.57925033569336
2011-09-22,16.21537208557129
2011-09-23,16.348621368408203
2011-09-26,16.656124114990234
2011-09-27,16.820117950439453
2011-09-28,15.815629005432129
2011-09-29,15.805371284484863
2011-09-30,14.734258651733398
2011-10-03,13.791268348693848
2011-10-04,14.032142639160156
2011-10-05,14.109017372131348
2011-10-06,14.09876537322998
2011-10-07,13.46327018737793
2011-10-10,13.760519027709961
2011-10-11,13.422269821166992
2011-10-12,13.611889839172363
2011-10-13,13.304398536682129
2011-10-14,13.637518882751465
2011-10-17,13.273645401000977
2011-10-18,13.724641799926758
2011-10-19,13.442773818969727
2011-10-20,12.37678050994873
2011-10-21,12.474153518676758
2011-10-24,13.099401473999023
2011-10-25,12.510029792785645
2011-10-26,12.597149848937988
2011-10-27,13.939891815185547
2011-10-28,14.22176456451416
2011-10-31,13.92451286315918
2011-11-01,13.094273567199707
2011-11-02,13.617013931274414
2011-11-03,14.052639961242676
2011-11-04,14.042391777038574
2011-11-07,13.975761413574219
2011-11-08,13.929641723632812
2011-11-09,13.447896003723145
2011-11-10,13.637518882751465
2011-11-11,14.396018028259277
2011-11-14,13.857890129089355
2011-11-15,13.965514183044434
2011-11-16,13.78614330291748
2011-11-17,13.950141906738281
2011-11-18,13.565767288208008
2011-11-21,13.201899528503418
2011-11-22,12.86365032196045
2011-11-23,12.65352725982666
2011-11-25,12.561274528503418
2011-11-28,13.396648406982422
2011-11-29,13.104525566101074
2011-11-30,13.950141906738281
2011-12-01,13.46327018737793
2011-12-02,14.037266731262207
2011-12-05,14.779325485229492
2011-12-06,15.274030685424805
2011-12-07,15.268880844116211
2011-12-08,14.372221946716309
2011-12-09,14.691716194152832
2011-12-12,14.24854850769043
2011-12-13,13.635315895080566
2011-12-14,13.707462310791016
2011-12-15,13.73322868347168
2011-12-16,13.939355850219727
2011-12-19,13.702308654785156
2011-12-20,14.449520111083984
2011-12-21,14.480443000793457
2011-12-22,14.892694473266602
2011-12-23,14.9287691116333
2011-12-27,15.006067276000977
2011-12-28,14.583504676818848
2011-12-29,14.882379531860352
2011-12-30,14.892694473266602
2012-01-03,15.614130020141602
2012-01-04,15.377096176147461
2012-01-05,15.480157852172852
2012-01-06,15.310096740722656
2012-01-09,15.201885223388672
2012-01-10,15.660517692565918
2012-01-11,15.712047576904297
2012-01-12,15.588374137878418
2012-01-13,15.717202186584473
2012-01-17,15.763578414916992
2012-01-18,15.980016708374023
2012-01-19,16.20160484313965
2012-01-20,16.0933895111084
2012-01-23,16.263437271118164
2012-01-24,16.24798011779785
2012-01-25,16.325284957885742
2012-01-26,17.237396240234375
2012-01-27,17.659948348999023
2012-01-30,17.44867515563965
2012-01-31,17.402292251586914
2012-02-01,17.541433334350586
2012-02-02,17.505353927612305
2012-02-03,17.969146728515625
2012-02-06,17.891849517822266
2012-02-07,17.773319244384766
2012-02-08,17.907306671142578
2012-02-09,17.546585083007812
2012-02-10,17.31468963623047
2012-02-13,17.572345733642578
2012-02-14,17.44867515563965
2012-02-15,17.324996948242188
2012-02-16,17.639331817626953
2012-02-17,17.572345733642578
2012-02-21,17.15494155883789
2012-02-22,17.041568756103516
2012-02-23,17.417749404907227
2012-02-24,17.273466110229492
2012-02-27,17.407447814941406
2012-02-28,17.592966079711914
2012-02-29,16.974576950073242
2012-03-01,16.691158294677734
2012-03-02,16.24798011779785
2012-03-05,16.2119083404541
2012-03-06,15.876947402954102
2012-03-07,15.846039772033691
2012-03-08,15.974859237670898
2012-03-09,16.150070190429688
2012-03-12,16.031551361083984
2012-03-13,15.980016708374023
2012-03-14,15.954248428344727
2012-03-15,16.44379997253418
2012-03-16,16.423185348510742
2012-03-19,16.552017211914062
2012-03-20,16.500484466552734
2012-03-21,16.490177154541016
2012-03-22,16.34588623046875
2012-03-23,16.19644546508789
2012-03-26,16.412885665893555
2012-03-27,16.09675407409668
2012-03-28,16.091569900512695
2012-03-29,15.967185020446777
2012-03-30,16.53207778930664
2012-04-02,17.03477668762207
2012-04-03,17.133241653442383
2012-04-04,16.734195709228516
2012-04-05,17.15915870666504
2012-04-09,17.236892700195312
2012-04-10,17.65667724609375
2012-04-11,18.107553482055664
2012-04-12,17.998720169067383
2012-04-13,17.506383895874023
2012-04-16,17.516738891601562
2012-04-17,17.630765914916992
2012-04-18,17.957252502441406
2012-04-19,18.003894805908203
2012-04-20,18.097187042236328
2012-04-23,17.48565673828125
2012-04-24,17.81732940673828
2012-04-25,18.143823623657227
2012-04-26,18.185287475585938
2012-04-27,18.221567153930664
2012-04-30,18.26302146911621
2012-05-01,18.242294311523438
2012-05-02,18.247472763061523
2012-05-03,18.143823623657227
2012-05-04,18.112735748291016
2012-05-07,18.133468627929688
2012-05-08,18.164554595947266
2012-05-09,17.983169555664062
2012-05-10,18.091999053955078
2012-05-11,18.190462112426758
2012-05-14,17.584115982055664
2012-05-15,17.36127471923828
2012-05-16,17.10215187072754
2012-05-17,16.910400390625
2012-05-18,16.646089553833008
2012-05-21,16.848209381103516
2012-05-22,16.936311721801758
2012-05-23,16.86893653869629
2012-05-24,16.92594337463379
2012-05-25,16.905214309692383
2012-05-29,17.350908279418945
2012-05-30,16.832664489746094
2012-05-31,16.858718872070312
2012-06-01,15.84250545501709
2012-06-04,15.894620895385742
2012-06-05,15.957159042358398
2012-06-06,16.43138885498047
2012-06-07,16.478288650512695
2012-06-08,17.134925842285156
2012-06-11,16.780546188354492
2012-06-12,16.733644485473633
2012-06-13,16.66068458557129
2012-06-14,16.71280288696289
2012-06-15,16.874351501464844
2012-06-18,16.91604232788086
2012-06-19,17.21308708190918
2012-06-20,17.108858108520508
2012-06-21,16.67110824584961
2012-06-22,16.848299026489258
2012-06-25,16.74407386779785
2012-06-26,17.103647232055664
2012-06-27,17.53619384765625
2012-06-28,17.5622501373291
2012-06-29,17.984375
2012-07-02,18.45860481262207
2012-07-03,18.93805503845215
2012-07-05,19.0996036529541
2012-07-06,19.016218185424805
2012-07-09,18.729597091674805
2012-07-10,18.307472229003906
2012-07-11,18.44818687438965
2012-07-12,18.63057518005371
2012-07-13,19.44354820251465
2012-07-16,19.490449905395508
2012-07-17,19.625938415527344
2012-07-18,19.02143096923828
2012-07-19,17.327739715576172
2012-07-20,16.629419326782227
2012-07-23,16.665891647338867
2012-07-24,16.72843360900879
2012-07-25,17.0880184173584
2012-07-26,17.19745635986328
2012-07-27,17.473651885986328
2012-07-30,17.51013946533203
2012-07-31,17.19745635986328
2012-08-01,17.025484085083008
2012-08-02,17.0880184173584
2012-08-03,17.807188034057617
2012-08-06,17.88535499572754
2012-08-07,18.03649139404297
2012-08-08,17.906204223632812
2012-08-09,18.13550567626953
2012-08-10,18.130285263061523
2012-08-13,18.026063919067383
2012-08-14,18.166767120361328
2012-08-15,18.52635383605957
2012-08-16,18.656633377075195
2012-08-17,18.750438690185547
2012-08-20,18.255361557006836
2012-08-21,18.067750930786133
2012-08-22,17.83845329284668
2012-08-23,17.624786376953125
2012-08-24,17.41112518310547
2012-08-27,17.452810287475586
2012-08-28,17.442392349243164
2012-08-29,17.5622501373291
2012-08-30,17.468454360961914
2012-08-31,17.588300704956055
2012-09-04,17.729015350341797
2012-09-05,17.618989944458008
2012-09-06,17.980493545532227
2012-09-07,18.07479476928711
2012-09-10,17.414669036865234
2012-09-11,17.660900115966797
2012-09-12,17.079368591308594
2012-09-13,17.08460807800293
2012-09-14,16.780746459960938
2012-09-17,16.69691276550293
2012-09-18,16.655000686645508
2012-09-19,16.60785675048828
2012-09-20,16.5135498046875
2012-09-21,16.262075424194336
2012-09-24,16.083946228027344
2012-09-25,15.74864673614502
2012-09-26,15.580995559692383
2012-09-27,15.801033973693848
2012-09-28,15.518121719360352
2012-10-01,16.000120162963867
2012-10-02,16.241113662719727
2012-10-03,15.942492485046387
2012-10-04,16.00535774230957
2012-10-05,16.16253662109375
2012-10-08,16.115379333496094
2012-10-09,16.094425201416016
2012-10-10,16.209674835205078
2012-10-11,16.246360778808594
2012-10-12,16.209674835205078
2012-10-15,16.29351234436035
2012-10-16,16.382577896118164
2012-10-17,16.492589950561523
2012-10-18,16.40353012084961
2012-10-19,15.706732749938965
2012-10-22,15.52336311340332
2012-10-23,15.188063621520996
2012-10-24,15.140914916992188
2012-10-25,14.3602876663208
2012-10-26,14.768937110900879
2012-10-31,14.66415786743164
2012-11-01,14.810853004455566
2012-11-02,14.852768898010254
2012-11-05,14.50174617767334
2012-11-06,14.407442092895508
2012-11-07,14.161205291748047
2012-11-08,14.38648509979248
2012-11-09,14.617006301879883
2012-11-12,14.800373077392578
2012-11-13,14.73226261138916
2012-11-14,14.622246742248535
2012-11-15,14.936580657958984
2012-11-16,14.847524642944336
2012-11-19,15.303321838378906
2012-11-20,15.334761619567871
2012-11-21,15.146153450012207
2012-11-23,15.355716705322266
2012-11-26,15.43953800201416
2012-11-27,15.455257415771484
2012-11-28,15.777469635009766
2012-11-29,15.83303165435791
2012-11-30,15.877471923828125
2012-12-03,16.010793685913086
2012-12-04,15.860804557800293
2012-12-05,15.949695587158203
2012-12-06,16.010793685913086
2012-12-07,15.988587379455566
2012-12-10,16.07746696472168
2012-12-11,16.171916961669922
2012-12-12,16.17746353149414
2012-12-13,16.33857536315918
2012-12-14,16.433015823364258
2012-12-17,16.777456283569336
2012-12-18,17.044116973876953
2012-12-19,16.93301010131836
2012-12-20,16.760787963867188
2012-12-21,16.85523223876953
2012-12-24,16.788564682006836
2012-12-26,16.80523109436035
2012-12-27,16.960779190063477
2012-12-28,16.766342163085938
2012-12-31,16.927448272705078
2013-01-02,16.94411849975586
2013-01-03,16.899675369262695
2013-01-04,16.938566207885742
2013-01-07,17.03856086730957
2013-01-08,16.477460861206055
2013-01-09,16.466352462768555
2013-01-10,16.544126510620117
2013-01-11,16.8330078125
2013-01-14,16.971893310546875
2013-01-15,17.305221557617188
2013-01-16,17.305221557617188
2013-01-17,17.233001708984375
2013-01-18,17.57187843322754
2013-01-22,17.855213165283203
2013-01-23,17.9329833984375
2013-01-24,18.34408950805664
2013-01-25,18.31631851196289
2013-01-28,18.405202865600586
2013-01-29,18.516315460205078
2013-01-30,18.166316986083984
2013-01-31,18.271867752075195
2013-02-01,18.577417373657227
2013-02-04,18.327425003051758
2013-02-05,18.605201721191406
2013-02-06,18.466312408447266
2013-02-07,18.27743148803711
2013-02-08,18.29964828491211
2013-02-11,18.332979202270508
2013-02-12,18.416311264038086
2013-02-13,18.61630630493164
2013-02-14,18.7607479095459
2013-02-15,18.28853416442871
2013-02-19,18.49964141845703
2013-02-20,18.188533782958984
2013-02-21,17.638547897338867
2013-02-22,17.94965362548828
2013-02-25,17.666324615478516
2013-02-26,17.81077003479004
2013-02-27,18.321866989135742
2013-02-28,18.31631851196289
2013-03-01,18.482975006103516
2013-03-04,18.49964141845703
2013-03-05,18.9885196685791
2013-03-06,19.25518035888672
2013-03-07,19.58851432800293
2013-03-08,19.716289520263672
2013-03-11,19.49406623840332
2013-03-12,19.32740020751953
2013-03-13,19.427398681640625
2013-03-14,19.388519287109375
2013-03-15,19.360734939575195
2013-03-18,19.41073226928711
2013-03-19,19.432954788208008
2013-03-20,19.39406967163086
2013-03-21,19.360734939575195
2013-03-22,19.332963943481445
2013-03-25,19.483823776245117
2013-03-26,19.584396362304688
2013-03-27,19.835840225219727
2013-03-28,20.154327392578125
2013-04-01,19.91965103149414
2013-04-02,20.137569427490234
2013-04-03,19.031227111816406
2013-04-04,19.103866577148438
2013-04-05,19.131807327270508
2013-04-08,19.880542755126953
2013-04-09,20.478418350219727
2013-04-10,21.299779891967773
2013-04-11,21.657386779785156
2013-04-12,21.640621185302734
2013-04-15,20.81366539001465
2013-04-16,21.378007888793945
2013-04-17,20.914236068725586
2013-04-18,20.551050186157227
2013-04-19,21.14332389831543
2013-04-22,21.42829704284668
2013-04-23,21.914419174194336
2013-04-24,21.981464385986328
2013-04-25,22.1826114654541
2013-04-26,22.042924880981445
2013-04-29,22.115564346313477
2013-04-30,22.076454162597656
2013-05-01,21.612686157226562
2013-05-02,21.85294532775879
2013-05-03,22.406116485595703
2013-05-06,22.37259292602539
2013-05-07,22.461992263793945
2013-05-08,22.383769989013672
2013-05-09,22.29435920715332
2013-05-10,22.562578201293945
2013-05-13,22.70225715637207
2013-05-14,22.909000396728516
2013-05-15,23.244260787963867
2013-05-16,23.35041046142578
2013-05-17,23.551576614379883
2013-05-20,23.663318634033203
2013-05-21,23.98739242553711
2013-05-22,23.283353805541992
2013-05-23,22.70785140991211
2013-05-24,22.484342575073242
2013-05-28,22.646377563476562
2013-05-29,22.02615737915039
2013-05-30,21.76220703125
2013-05-31,21.194990158081055
2013-06-03,21.08827781677246
2013-06-04,20.9478816986084
2013-06-05,20.46489906311035
2013-06-06,20.700777053833008
2013-06-07,20.655847549438477
2013-06-10,20.75132179260254
2013-06-11,20.728857040405273
2013-06-12,20.15601921081543
2013-06-13,20.330120086669922
2013-06-14,20.24026107788086
2013-06-17,21.03774070739746
2013-06-18,20.852407455444336
2013-06-19,20.29641342163086
2013-06-20,19.336076736450195
2013-06-21,18.987882614135742
2013-06-24,18.58352279663086
2013-06-25,18.965415954589844
2013-06-26,19.2181339263916
2013-06-27,19.976306915283203
2013-06-28,19.08335304260254
2013-07-01,18.796934127807617
2013-07-02,18.650920867919922
2013-07-03,18.504905700683594
2013-07-05,18.94856834411621
2013-07-08,19.431547164916992
2013-07-09,19.431547164916992
2013-07-10,19.470857620239258
2013-07-11,19.920141220092773
2013-07-12,20.408740997314453
2013-07-15,20.678302764892578
2013-07-16,20.375041961669922
2013-07-17,19.611257553100586
2013-07-18,19.74604606628418
2013-07-19,20.526674270629883
2013-07-22,20.700777053833008
2013-07-23,20.796245574951172
2013-07-24,20.346960067749023
2013-07-25,20.700777053833008
2013-07-26,20.369428634643555
2013-07-29,20.133562088012695
2013-07-30,19.717967987060547
2013-07-31,19.302385330200195
2013-08-01,19.66180419921875
2013-08-02,19.869604110717773
2013-08-05,19.931379318237305
2013-08-06,19.768510818481445
2013-08-07,19.774120330810547
2013-08-08,19.91452980041504
2013-08-09,19.796588897705078
2013-08-12,19.695499420166016
2013-08-13,19.77974510192871
2013-08-14,19.74042510986328
2013-08-15,19.336076736450195
2013-08-16,18.74639320373535
2013-08-19,18.375732421875
2013-08-20,18.853090286254883
2013-08-21,18.58352279663086
2013-08-22,18.729541778564453
2013-08-23,18.549827575683594
2013-08-26,19.13389778137207
2013-08-27,18.532976150512695
2013-08-28,17.898361206054688
2013-08-29,18.257789611816406
2013-08-30,17.522090911865234
2013-09-03,17.842208862304688
2013-09-04,18.232162475585938
2013-09-05,18.079574584960938
2013-09-06,18.322589874267578
2013-09-09,18.825586318969727
2013-09-10,18.60516929626465
2013-09-11,18.43562126159668
2013-09-12,18.57126808166504
2013-09-13,18.746461868286133
2013-09-16,19.29467010498047
2013-09-17,19.419010162353516
