Date,OEC
2014-10-31,11.777753829956055
2014-11-03,11.980547904968262
2014-11-04,11.83234977722168
2014-11-05,11.88694953918457
2014-11-06,11.660755157470703
2014-11-07,11.69975471496582
2014-11-10,11.808954238891602
2014-11-11,11.83234977722168
2014-11-12,11.894752502441406
2014-11-13,11.824551582336426
2014-11-14,12.596735954284668
2014-11-17,12.690333366394043
2014-11-18,12.744933128356934
2014-11-19,12.581135749816895
2014-11-20,12.73713493347168
2014-11-21,13.150521278381348
2014-11-24,13.127126693725586
2014-11-25,13.376721382141113
2014-11-26,13.228524208068848
2014-11-28,13.244119644165039
2014-12-01,12.830730438232422
2014-12-02,12.830730438232422
2014-12-03,13.27531909942627
2014-12-04,13.259722709655762
2014-12-05,13.431316375732422
2014-12-08,13.322118759155273
2014-12-09,13.212921142578125
2014-12-10,12.651333808898926
2014-12-11,12.971126556396484
2014-12-12,13.398028373718262
2014-12-15,13.504751205444336
2014-12-16,13.496540069580078
2014-12-17,13.504751205444336
2014-12-18,13.964486122131348
2014-12-19,13.882389068603516
2014-12-22,13.751036643981934
2014-12-23,13.77566909790039
2014-12-24,13.857762336730957
2014-12-26,13.923439025878906
2014-12-29,13.898809432983398
2014-12-30,13.742831230163574
2014-12-31,13.948067665100098
2015-01-02,13.989115715026855
2015-01-05,13.792084693908691
2015-01-06,13.463701248168945
2015-01-07,13.562217712402344
2015-01-08,13.841341972351074
2015-01-09,14.325708389282227
2015-01-12,14.112263679504395
2015-01-13,13.767455101013184
2015-01-14,13.414443969726562
2015-01-15,13.496540069580078
2015-01-16,13.890604019165039
2015-01-20,13.7838773727417
2015-01-21,13.833133697509766
2015-01-22,14.243616104125977
2015-01-23,13.73461627960205
2015-01-26,13.332348823547363
2015-01-27,13.504751205444336
2015-01-28,13.660733222961426
2015-01-29,13.463701248168945
2015-01-30,13.365188598632812
2015-02-02,13.266671180725098
2015-02-03,13.324138641357422
2015-02-04,13.184578895568848
2015-02-05,13.332348823547363
2015-02-06,13.586846351623535
2015-02-09,13.923439025878906
2015-02-10,13.586846351623535
2015-02-11,13.488329887390137
2015-02-12,14.087629318237305
2015-02-13,14.202564239501953
2015-02-17,14.046584129333496
2015-02-18,13.668943405151367
2015-02-19,13.668943405151367
2015-02-20,13.80029296875
2015-02-23,13.742831230163574
2015-02-24,13.627897262573242
2015-02-25,13.471912384033203
2015-02-26,13.365188598632812
2015-02-27,13.512961387634277
2015-03-02,13.742831230163574
2015-03-03,13.87418270111084
2015-03-04,13.693571090698242
2015-03-05,14.079422950744629
2015-03-06,13.882389068603516
2015-03-09,13.660733222961426
2015-03-10,13.31592845916748
2015-03-11,13.767455101013184
2015-03-12,14.153305053710938
2015-03-13,14.52273941040039
2015-03-16,14.52273941040039
2015-03-17,14.243616104125977
2015-03-18,15.015314102172852
2015-03-19,14.883959770202637
2015-03-20,15.187710762023926
2015-03-23,15.729546546936035
2015-03-24,15.401165962219238
2015-03-25,14.908587455749512
2015-03-26,15.089198112487793
2015-03-27,14.87574577331543
2015-03-30,14.925008773803711
2015-03-31,14.777235984802246
2015-04-01,14.87574577331543
2015-04-02,14.744393348693848
2015-04-06,14.711556434631348
2015-04-07,15.434002876281738
2015-04-08,15.080988883972168
2015-04-09,15.77059268951416
2015-04-10,15.2780179977417
2015-04-13,15.704915046691895
2015-04-14,15.507889747619629
2015-04-15,15.77059268951416
2015-04-16,15.55714225769043
2015-04-17,15.672080039978027
2015-04-20,15.787005424499512
2015-04-21,15.8937349319458
2015-04-22,15.614608764648438
2015-04-23,16.1071834564209
2015-04-24,15.787005424499512
2015-04-27,16.00046157836914
2015-04-28,15.622820854187012
2015-04-29,16.649019241333008
2015-04-30,16.074342727661133
2015-05-01,16.944555282592773
2015-05-04,16.36989402770996
2015-05-05,16.427364349365234
2015-05-06,16.27958869934082
2015-05-07,16.43556785583496
2015-05-08,16.33705711364746
2015-05-11,16.80499839782715
2015-05-12,16.566923141479492
2015-05-13,16.443777084350586
2015-05-14,16.624387741088867
2015-05-15,16.68185043334961
2015-05-18,16.698274612426758
2015-05-19,16.722902297973633
2015-05-20,16.788583755493164
2015-05-21,16.887096405029297
2015-05-22,16.887096405029297
2015-05-26,16.66543960571289
2015-05-27,16.85425567626953
2015-05-28,16.747528076171875
2015-05-29,16.542285919189453
2015-06-01,16.36989402770996
2015-06-02,16.263166427612305
2015-06-03,16.189281463623047
2015-06-04,16.17285919189453
2015-06-05,16.32884979248047
2015-06-08,16.287799835205078
2015-06-09,16.09897804260254
2015-06-10,16.378097534179688
2015-06-11,16.181072235107422
2015-06-12,16.591548919677734
2015-06-15,16.17285919189453
2015-06-16,16.222124099731445
2015-06-17,16.074342727661133
2015-06-18,16.572601318359375
2015-06-19,16.10833740234375
2015-06-22,16.017139434814453
2015-06-23,16.481407165527344
2015-06-24,16.39021110534668
2015-06-25,15.950822830200195
2015-06-26,15.834757804870605
2015-06-29,15.528009414672852
2015-06-30,15.30416488647461
2015-07-01,15.420230865478516
2015-07-02,15.35390567779541
2015-07-06,15.113487243652344
2015-07-07,15.047161102294922
2015-07-08,15.627490997314453
2015-07-09,15.204682350158691
2015-07-10,15.685527801513672
2015-07-13,15.751852035522461
2015-07-14,16.124921798706055
2015-07-15,15.735267639160156
2015-07-16,15.818170547485352
2015-07-17,15.826467514038086
2015-07-20,15.86791706085205
2015-07-21,15.876198768615723
2015-07-22,15.78500747680664
2015-07-23,15.544585227966309
2015-07-24,15.038872718811035
2015-07-27,14.558018684387207
2015-07-28,14.980834007263184
2015-07-29,15.038872718811035
2015-07-30,15.229552268981934
2015-07-31,15.461686134338379
2015-08-03,15.420230865478516
2015-08-04,15.51142692565918
2015-08-05,15.735267639160156
2015-08-06,15.436811447143555
2015-08-07,15.088614463806152
2015-08-10,14.964255332946777
2015-08-11,14.881355285644531
2015-08-12,14.7404146194458
2015-08-13,14.947670936584473
2015-08-14,15.204682350158691
2015-08-17,15.138355255126953
2015-08-18,14.7404146194458
2015-08-19,14.334182739257812
2015-08-20,14.39221477508545
2015-08-21,14.176669120788574
2015-08-24,13.795305252075195
2015-08-25,13.256422996520996
2015-08-26,13.29787826538086
2015-08-27,13.397360801696777
2015-08-28,13.496846199035645
2015-08-31,13.596331596374512
2015-09-01,13.314457893371582
2015-09-02,13.306166648864746
2015-09-03,13.488555908203125
2015-09-04,13.223258972167969
2015-09-08,13.206680297851562
2015-09-09,13.165230751037598
2015-09-10,13.090615272521973
2015-09-11,12.908226013183594
2015-09-14,12.70096492767334
2015-09-15,12.841904640197754
2015-09-16,12.775580406188965
2015-09-17,12.852812767028809
2015-09-18,12.55898666381836
2015-09-21,12.760467529296875
2015-09-22,12.693306922912598
2015-09-23,12.424665451049805
2015-09-24,12.550592422485352
2015-09-25,12.40787410736084
2015-09-28,11.862198829650879
2015-09-29,11.744668006896973
2015-09-30,12.130841255187988
2015-10-01,11.736270904541016
2015-10-02,12.004914283752441
2015-10-05,12.26516056060791
2015-10-06,12.256765365600586
2015-10-07,12.088865280151367
2015-10-08,12.391084671020508
2015-10-09,12.575775146484375
2015-10-12,12.542198181152344
2015-10-13,12.23158073425293
2015-10-14,12.500219345092773
2015-10-15,12.743674278259277
2015-10-16,12.684910774230957
2015-10-19,12.693306922912598
2015-10-20,12.617753028869629
2015-10-21,12.62614631652832
2015-10-22,12.62614631652832
2015-10-23,12.852812767028809
2015-10-26,12.693306922912598
2015-10-27,12.600961685180664
2015-10-28,12.659727096557617
2015-10-29,11.761456489562988
2015-10-30,10.963926315307617
2015-11-02,11.459236145019531
2015-11-03,11.627135276794434
2015-11-04,11.837011337280273
2015-11-05,11.48442268371582
2015-11-06,11.64392375946045
2015-11-09,11.501213073730469
2015-11-10,11.20738410949707
2015-11-11,11.106642723083496
2015-11-12,10.913558006286621
2015-11-13,10.888373374938965
2015-11-16,10.83799934387207
2015-11-17,10.83799934387207
2015-11-18,10.896768569946289
2015-11-19,10.913558006286621
2015-11-20,10.74565601348877
2015-11-23,10.435042381286621
2015-11-24,10.518993377685547
2015-11-25,10.560964584350586
2015-11-27,10.6701021194458
2015-11-30,10.560964584350586
2015-12-01,10.409854888916016
2015-12-02,10.267138481140137
2015-12-03,10.141215324401855
2015-12-04,10.468618392944336
2015-12-07,9.864176750183105
2015-12-08,9.771831512451172
2015-12-09,9.444425582885742
2015-12-10,9.234551429748535
2015-12-11,8.94912052154541
2015-12-14,8.470600128173828
2015-12-15,8.420228958129883
2015-12-16,8.269116401672363
2015-12-17,8.27751350402832
2015-12-18,9.066644668579102
2015-12-21,9.637513160705566
2015-12-22,10.158003807067871
2015-12-23,10.63652229309082
2015-12-24,10.720471382141113
2015-12-28,10.83799934387207
2015-12-29,10.451828956604004
2015-12-30,10.40146255493164
2015-12-31,10.577754020690918
2016-01-04,10.418248176574707
2016-01-05,10.107634544372559
2016-01-06,9.855781555175781
2016-01-07,9.855781555175781
2016-01-08,9.687881469726562
2016-01-11,9.53676986694336
2016-01-12,9.755041122436523
2016-01-13,9.545164108276367
2016-01-14,9.41923999786377
2016-01-15,9.519981384277344
2016-01-19,9.125411033630371
2016-01-20,9.343685150146484
2016-01-21,9.276524543762207
2016-01-22,9.797018051147461
2016-01-25,9.33528995513916
2016-01-26,9.654302597045898
2016-01-27,9.46960735321045
2016-01-28,9.570351600646973
2016-01-29,10.149608612060547
2016-02-01,10.107634544372559
2016-02-02,10.19997787475586
2016-02-03,10.19997787475586
2016-02-04,10.69528579711914
2016-02-05,10.737264633178711
2016-02-08,10.208374977111816
2016-02-09,10.048868179321289
2016-02-10,9.922941207885742
2016-02-11,9.964917182922363
2016-02-12,10.074053764343262
2016-02-16,10.485410690307617
2016-02-17,10.611336708068848
2016-02-18,10.594547271728516
2016-02-19,10.493804931640625
2016-02-22,10.552570343017578
2016-02-23,10.409854888916016
2016-02-24,10.477014541625977
2016-02-25,10.493804931640625
2016-02-26,10.737264633178711
2016-02-29,10.78763198852539
2016-03-01,10.879977226257324
2016-03-02,11.434052467346191
2016-03-03,10.940248489379883
2016-03-04,11.808655738830566
2016-03-07,11.757575988769531
2016-03-08,11.451075553894043
2016-03-09,11.459589958190918
2016-03-10,11.485135078430176
2016-03-11,11.680950164794922
2016-03-14,11.783116340637207
2016-03-15,11.527703285217285
2016-03-16,11.4766206741333
2016-03-17,11.84271240234375
2016-03-18,12.004475593566895
2016-03-21,11.936365127563477
2016-03-22,11.825684547424316
2016-03-23,11.706490516662598
2016-03-24,11.697976112365723
2016-03-28,11.59581470489502
2016-03-29,11.689464569091797
2016-03-30,12.081100463867188
2016-03-31,12.021502494812012
2016-04-01,11.851226806640625
2016-04-04,11.808655738830566
2016-04-05,11.570271492004395
2016-04-06,11.783116340637207
2016-04-07,11.544733047485352
2016-04-08,11.561758041381836
2016-04-11,11.561758041381836
2016-04-12,11.65540599822998
2016-04-13,11.88528060913086
2016-04-14,11.817172050476074
2016-04-15,11.783116340637207
2016-04-18,11.902308464050293
2016-04-19,12.047045707702637
2016-04-20,12.106642723083496
2016-04-21,12.242863655090332
2016-04-22,12.098127365112305
2016-04-25,11.910822868347168
2016-04-26,11.995962142944336
2016-04-27,12.06407356262207
2016-04-28,12.617466926574707
2016-04-29,12.106642723083496
2016-05-02,12.21731948852539
2016-05-03,12.012990951538086
2016-05-04,11.944880485534668
2016-05-05,11.766088485717773
2016-05-06,13.026134490966797
2016-05-09,12.872883796691895
2016-05-10,13.017618179321289
2016-05-11,12.881397247314453
2016-05-12,12.634496688842773
2016-05-13,12.498274803161621
2016-05-16,12.54084587097168
2016-05-17,12.523819923400879
2016-05-18,12.549360275268555
2016-05-19,12.472735404968262
2016-05-20,12.719636917114258
2016-05-23,12.685580253601074
2016-05-24,12.983565330505371
2016-05-25,12.932478904724121
2016-05-26,12.983565330505371
2016-05-27,13.290061950683594
2016-05-31,13.511421203613281
2016-06-01,13.707239151000977
2016-06-02,14.024249076843262
2016-06-03,13.963946342468262
2016-06-06,14.222379684448242
2016-06-07,14.351595878601074
2016-06-08,14.213762283325195
2016-06-09,13.920875549316406
2016-06-10,14.334365844726562
2016-06-13,14.041474342346191
2016-06-14,13.6968994140625
2016-06-15,13.886420249938965
2016-06-16,13.989790916442871
2016-06-17,14.196538925170898
2016-06-20,14.222379684448242
2016-06-21,14.084548950195312
2016-06-22,14.386051177978516
2016-06-23,14.394669532775879
2016-06-24,13.765815734863281
2016-06-27,12.551183700561523
2016-06-28,12.740702629089355
2016-06-29,13.093893051147461
2016-06-30,13.688286781311035
2016-07-01,13.946720123291016
2016-07-05,13.300636291503906
2016-07-06,13.559070587158203
2016-07-07,13.58491325378418
2016-07-08,14.050089836120605
2016-07-11,13.946720123291016
2016-07-12,14.196538925170898
2016-07-13,14.317136764526367
2016-07-14,14.187920570373535
2016-07-15,14.11900520324707
2016-07-18,14.050089836120605
2016-07-19,13.963946342468262
2016-07-20,14.351595878601074
2016-07-21,14.299908638000488
2016-07-22,14.386051177978516
2016-07-25,14.230996131896973
2016-07-26,14.032861709594727
2016-07-27,13.998404502868652
2016-07-28,14.11900520324707
2016-07-29,14.084548950195312
2016-08-01,14.110390663146973
2016-08-02,13.912259101867676
2016-08-03,13.963946342468262
2016-08-04,14.041474342346191
2016-08-05,14.93737506866455
2016-08-08,14.834000587463379
2016-08-09,14.859846115112305
2016-08-10,14.765085220336914
2016-08-11,15.445624351501465
2016-08-12,15.514538764953613
2016-08-15,15.6265287399292
2016-08-16,15.850496292114258
2016-08-17,15.428396224975586
2016-08-18,15.557609558105469
2016-08-19,15.669600486755371
2016-08-22,15.781586647033691
2016-08-23,15.824661254882812
2016-08-24,15.953871726989746
2016-08-25,15.910804748535156
2016-08-26,15.781586647033691
2016-08-29,15.721284866333008
2016-08-30,15.5662260055542
2016-08-31,15.497313499450684
2016-09-01,15.505924224853516
2016-09-02,15.79881477355957
2016-09-06,15.704058647155762
2016-09-07,15.505924224853516
2016-09-08,15.721284866333008
2016-09-09,15.574837684631348
2016-09-12,15.531769752502441
2016-09-13,15.505924224853516
2016-09-14,15.505924224853516
2016-09-15,15.514538764953613
2016-09-16,15.548998832702637
2016-09-19,15.721284866333008
2016-09-20,15.76393985748291
2016-09-21,16.216571807861328
2016-09-22,16.36454963684082
2016-09-23,16.268798828125
2016-09-26,16.277511596679688
2016-09-27,16.390666961669922
2016-09-28,16.712732315063477
2016-09-29,16.277511596679688
2016-09-30,16.31233024597168
2016-10-03,16.225278854370117
2016-10-04,15.955437660217285
2016-10-05,15.868393898010254
2016-10-06,15.903214454650879
2016-10-07,15.781349182128906
2016-10-10,16.02507209777832
2016-10-11,15.694302558898926
2016-10-12,15.755237579345703
2016-10-13,15.790053367614746
2016-10-14,15.76393985748291
2016-10-17,15.746533393859863
2016-10-18,15.972846031188965
2016-10-19,16.077302932739258
2016-10-20,16.129528045654297
2016-10-21,16.233978271484375
2016-10-24,16.390666961669922
2016-10-25,16.01636505126953
2016-10-26,16.425485610961914
2016-10-27,16.36454963684082
2016-10-28,16.573457717895508
2016-10-31,16.321027755737305
2016-11-01,16.451601028442383
2016-11-02,16.451601028442383
2016-11-03,16.321027755737305
2016-11-04,17.01739501953125
2016-11-07,16.9738712310791
2016-11-08,16.625688552856445
2016-11-09,16.799781799316406
2016-11-10,16.886825561523438
2016-11-11,16.66921615600586
2016-11-14,16.75625991821289
2016-11-15,16.625688552856445
2016-11-16,16.059894561767578
2016-11-17,16.451601028442383
2016-11-18,16.843299865722656
2016-11-21,17.452617645263672
2016-11-22,17.191484451293945
2016-11-23,17.104442596435547
2016-11-25,16.930347442626953
2016-11-28,16.930347442626953
2016-11-29,16.538644790649414
2016-11-30,16.625688552856445
2016-12-01,16.66921615600586
2016-12-02,16.58216667175293
2016-12-05,16.36454963684082
2016-12-06,16.277511596679688
2016-12-07,16.625688552856445
2016-12-08,17.147964477539062
2016-12-09,17.104442596435547
2016-12-12,17.147964477539062
2016-12-13,17.147964477539062
2016-12-14,16.9738712310791
2016-12-15,17.322050094604492
2016-12-16,17.0609188079834
2016-12-19,16.9738712310791
2016-12-20,17.452617645263672
2016-12-21,17.51848030090332
2016-12-22,17.5623836517334
2016-12-23,17.430667877197266
2016-12-27,17.957538604736328
2016-12-28,17.342857360839844
2016-12-29,17.25504493713379
2016-12-30,16.552547454833984
2017-01-03,16.728174209594727
2017-01-04,17.035511016845703
2017-01-05,16.81598472595215
2017-01-06,17.07942008972168
2017-01-09,16.640361785888672
2017-01-10,17.342857360839844
2017-01-11,17.738008499145508
2017-01-12,17.51848030090332
2017-01-13,17.51848030090332
2017-01-17,17.738008499145508
2017-01-18,17.298948287963867
2017-01-19,17.386756896972656
2017-01-20,17.606294631958008
2017-01-23,17.51848030090332
2017-01-24,17.825820922851562
2017-01-25,18.04534912109375
2017-01-26,18.04534912109375
2017-01-27,18.528324127197266
2017-01-30,18.44050407409668
2017-01-31,18.13316535949707
2017-02-01,18.396602630615234
2017-02-02,18.220979690551758
2017-02-03,18.61612892150879
2017-02-06,18.660032272338867
2017-02-07,18.528324127197266
2017-02-08,18.61612892150879
2017-02-09,18.528324127197266
2017-02-10,18.703937530517578
2017-02-13,18.61612892150879
2017-02-14,18.528324127197266
2017-02-15,18.528324127197266
2017-02-16,18.308788299560547
2017-02-17,18.308788299560547
2017-02-21,18.923465728759766
2017-02-22,18.396602630615234
2017-02-23,18.001445770263672
2017-02-24,18.220979690551758
2017-02-27,18.001445770263672
2017-02-28,18.26488494873047
2017-03-01,18.61612892150879
2017-03-02,18.660032272338867
2017-03-03,18.703937530517578
2017-03-06,17.957538604736328
2017-03-07,18.220979690551758
2017-03-08,18.04534912109375
2017-03-09,18.380186080932617
2017-03-10,18.468759536743164
2017-03-13,18.82308006286621
2017-03-14,19.08880615234375
2017-03-15,19.44313621520996
2017-03-16,18.82308006286621
2017-03-17,18.64592170715332
2017-03-20,19.00023651123047
2017-03-21,18.64592170715332
2017-03-22,18.690214157104492
2017-03-23,16.785755157470703
2017-03-24,16.83004379272461
2017-03-27,17.051496505737305
2017-03-28,17.538679122924805
2017-03-29,17.627262115478516
2017-03-30,17.9815731048584
2017-03-31,18.158737182617188
2017-04-03,18.247310638427734
2017-04-04,17.937280654907227
2017-04-05,17.848705291748047
2017-04-06,17.627262115478516
2017-04-07,17.671550750732422
2017-04-10,17.848705291748047
2017-04-11,17.937280654907227
2017-04-12,17.317230224609375
2017-04-13,17.095781326293945
2017-04-17,17.272933959960938
2017-04-18,17.140073776245117
2017-04-19,17.0072078704834
2017-04-20,17.627262115478516
2017-04-21,17.627262115478516
2017-04-24,17.892993927001953
2017-04-25,17.671550750732422
2017-04-26,17.7601261138916
2017-04-27,18.07015037536621
2017-04-28,17.9815731048584
2017-05-01,17.627262115478516
2017-05-02,16.918622970581055
2017-05-03,16.785755157470703
2017-05-04,16.652881622314453
2017-05-05,16.87433433532715
2017-05-08,16.56431007385254
2017-05-09,16.298564910888672
2017-05-10,16.43143653869629
2017-05-11,16.43143653869629
2017-05-12,16.077129364013672
2017-05-15,16.209989547729492
2017-05-16,16.121410369873047
2017-05-17,15.589934349060059
2017-05-18,15.501358032226562
2017-05-19,16.16570281982422
2017-05-22,16.16570281982422
2017-05-23,15.767096519470215
2017-05-24,15.855673789978027
2017-05-25,15.722808837890625
2017-05-26,15.81138801574707
2017-05-30,15.722808837890625
2017-05-31,15.457071304321289
2017-06-01,15.580638885498047
2017-06-02,15.71495246887207
2017-06-05,15.938814163208008
2017-06-06,16.028358459472656
2017-06-07,16.341764450073242
2017-06-08,16.520851135253906
2017-06-09,16.78948211669922
2017-06-12,16.8790225982666
2017-06-13,16.96856689453125
2017-06-14,16.96856689453125
2017-06-15,16.78948211669922
2017-06-16,17.013338088989258
2017-06-19,17.013338088989258
2017-06-20,16.923797607421875
2017-06-21,16.61039161682129
2017-06-22,16.744709014892578
2017-06-23,17.0581111907959
2017-06-26,17.147659301757812
2017-06-27,17.0581111907959
2017-06-28,17.550607681274414
2017-06-29,17.640148162841797
2017-06-30,17.864011764526367
2017-07-03,17.998323440551758
2017-07-05,18.13263702392578
2017-07-06,17.998323440551758
2017-07-07,18.13263702392578
2017-07-10,18.13263702392578
2017-07-11,18.535585403442383
2017-07-12,18.804218292236328
2017-07-13,18.848995208740234
2017-07-14,19.92351722717285
2017-07-17,20.998044967651367
2017-07-18,21.08758544921875
2017-07-19,21.40099334716797
2017-07-20,21.31144905090332
2017-07-21,20.90850257873535
2017-07-24,20.863731384277344
2017-07-25,21.17713737487793
2017-07-26,19.475797653198242
2017-07-27,19.07284927368164
2017-07-28,19.07284927368164
2017-07-31,18.804218292236328
2017-08-01,18.93853187561035
2017-08-02,18.625131607055664
2017-08-03,18.222183227539062
2017-08-04,19.117624282836914
2017-08-07,18.71467399597168
2017-08-08,18.13263702392578
2017-08-09,17.908777236938477
2017-08-10,18.043094635009766
2017-08-11,18.043094635009766
2017-08-14,18.31172752380371
2017-08-15,18.535585403442383
2017-08-16,18.669904708862305
2017-08-17,18.31172752380371
2017-08-18,18.535585403442383
2017-08-21,18.669904708862305
2017-08-22,18.75945281982422
2017-08-23,19.117624282836914
2017-08-24,19.341482162475586
2017-08-25,19.61011505126953
2017-08-28,19.20716667175293
2017-08-29,19.162391662597656
2017-08-30,19.028078079223633
2017-08-31,19.251941680908203
2017-09-01,19.341482162475586
2017-09-05,19.07284927368164
2017-09-06,19.162391662597656
2017-09-07,19.162391662597656
2017-09-08,19.07284927368164
2017-09-11,19.296703338623047
2017-09-12,19.20716667175293
2017-09-13,19.251941680908203
2017-09-14,19.251941680908203
2017-09-15,19.20716667175293
2017-09-18,19.251941680908203
2017-09-19,19.20855140686035
2017-09-20,19.20855140686035
2017-09-21,19.524925231933594
2017-09-22,20.02208709716797
2017-09-25,20.29326629638672
2017-09-26,19.886499404907227
2017-09-27,19.886499404907227
2017-09-28,20.06728744506836
2017-09-29,20.29326629638672
2017-10-02,20.564451217651367
2017-10-03,20.790430068969727
2017-10-04,20.83562660217285
2017-10-05,20.83562660217285
2017-10-06,21.152006149291992
2017-10-09,21.106809616088867
2017-10-10,21.377992630004883
2017-10-11,21.242401123046875
2017-10-12,21.377992630004883
2017-10-13,21.468381881713867
2017-10-16,21.423181533813477
2017-10-17,20.83562660217285
2017-10-18,21.016414642333984
2017-10-19,21.06161117553711
2017-10-20,21.152006149291992
2017-10-23,21.332788467407227
2017-10-24,21.51357650756836
2017-10-25,21.377992630004883
2017-10-26,21.468381881713867
2017-10-27,21.423181533813477
2017-10-30,21.2875919342041
2017-10-31,21.377992630004883
2017-11-01,21.332788467407227
2017-11-02,20.971216201782227
2017-11-03,21.468381881713867
2017-11-06,21.60396957397461
2017-11-07,21.92034912109375
2017-11-08,21.2875919342041
2017-11-09,21.016414642333984
2017-11-10,21.106809616088867
2017-11-13,20.9260196685791
2017-11-14,20.971216201782227
2017-11-15,20.971216201782227
2017-11-16,21.06161117553711
2017-11-17,21.06161117553711
2017-11-20,21.06161117553711
2017-11-21,21.332788467407227
2017-11-22,21.649166107177734
2017-11-24,22.05594253540039
2017-11-27,21.73955535888672
2017-11-28,21.69435691833496
2017-11-29,22.236726760864258
2017-11-30,22.101137161254883
2017-12-01,21.92034912109375
2017-12-04,21.649166107177734
2017-12-05,20.880826950073242
2017-12-06,20.29326629638672
2017-12-07,20.564451217651367
2017-12-08,20.428857803344727
2017-12-11,20.428857803344727
2017-12-12,20.564451217651367
2017-12-13,21.016414642333984
2017-12-14,20.790430068969727
2017-12-15,20.83562660217285
2017-12-18,21.2875919342041
2017-12-19,21.73955535888672
2017-12-20,22.146326065063477
2017-12-21,22.101137161254883
2017-12-22,22.372312545776367
2017-12-26,22.64348793029785
2017-12-27,22.733882904052734
2017-12-28,22.824275970458984
2017-12-29,23.14065170288086
2018-01-02,23.411832809448242
2018-01-03,23.637819290161133
2018-01-04,24.18017578125
2018-01-05,24.451353073120117
2018-01-08,24.81292724609375
2018-01-09,24.586946487426758
2018-01-10,24.677335739135742
2018-01-11,24.632139205932617
2018-01-12,24.40616226196289
2018-01-16,24.632139205932617
2018-01-17,25.03890609741211
2018-01-18,24.99371337890625
2018-01-19,25.536075592041016
2018-01-22,26.21402359008789
2018-01-23,26.033239364624023
2018-01-24,25.807252883911133
2018-01-25,26.394805908203125
2018-01-26,26.5303955078125
2018-01-29,26.665985107421875
2018-01-30,26.75638198852539
2018-01-31,26.620786666870117
2018-02-01,27.027557373046875
2018-02-02,26.1688289642334
2018-02-05,25.174501419067383
2018-02-06,25.62646484375
2018-02-07,26.304414749145508
2018-02-08,25.4456844329834
2018-02-09,25.129301071166992
2018-02-12,25.400487899780273
2018-02-13,25.490875244140625
2018-02-14,26.21402359008789
2018-02-15,26.394805908203125
2018-02-16,25.988040924072266
2018-02-20,25.716859817504883
2018-02-21,25.31009292602539
2018-02-22,25.129301071166992
2018-02-23,25.62646484375
2018-02-26,26.078433990478516
2018-02-27,25.219690322875977
2018-02-28,24.9033203125
2018-03-01,24.722537994384766
2018-03-02,25.03890609741211
2018-03-05,25.31009292602539
2018-03-06,25.536075592041016
2018-03-07,25.174501419067383
2018-03-08,25.0841064453125
2018-03-09,25.675928115844727
2018-03-12,25.994600296020508
2018-03-13,26.040128707885742
2018-03-14,25.949077606201172
2018-03-15,24.902009963989258
2018-03-16,25.0385799407959
2018-03-19,25.0385799407959
2018-03-20,24.902009963989258
2018-03-21,25.0385799407959
2018-03-22,24.12808609008789
2018-03-23,23.217594146728516
2018-03-26,24.26466178894043
2018-03-27,23.53626251220703
2018-03-28,23.854942321777344
2018-03-29,24.67438507080078
2018-04-02,24.037036895751953
2018-04-03,24.31018829345703
2018-04-04,24.17361068725586
2018-04-05,24.67438507080078
2018-04-06,24.082565307617188
