Date,BMRC
2010-05-03,11.45753002166748
2010-05-04,11.257884979248047
2010-05-05,11.183439254760742
2010-05-06,11.166522026062012
2010-05-07,11.166522026062012
2010-05-10,11.528589248657227
2010-05-11,11.467682838439941
2010-05-12,11.961714744567871
2010-05-13,11.95494556427002
2010-05-14,11.802679061889648
2010-05-17,11.569191932678223
2010-05-18,11.075155258178711
2010-05-19,11.115764617919922
2010-05-20,10.625115394592285
2010-05-21,10.81460952758789
2010-05-24,10.723246574401855
2010-05-25,10.537137031555176
2010-05-26,10.63188362121582
2010-05-27,10.895820617675781
2010-05-28,10.54728889465332
2010-06-01,10.709711074829102
2010-06-02,11.315410614013672
2010-06-03,11.508286476135254
2010-06-04,10.834911346435547
2010-06-07,10.584507942199707
2010-06-08,10.702940940856934
2010-06-09,10.472846031188965
2010-06-10,10.63188362121582
2010-06-11,10.702940940856934
2010-06-14,10.71648120880127
2010-06-15,11.02440357208252
2010-06-16,10.912738800048828
2010-06-17,10.861979484558105
2010-06-18,10.997333526611328
2010-06-21,10.801071166992188
2010-06-22,10.625115394592285
2010-06-23,10.713093757629395
2010-06-24,10.614968299865723
2010-06-25,12.229040145874023
2010-06-28,11.190210342407227
2010-06-29,10.72663402557373
2010-06-30,10.804455757141113
2010-07-01,10.58112907409668
2010-07-02,10.625115394592285
2010-07-06,10.401787757873535
2010-07-07,10.557442665100098
2010-07-08,10.557442665100098
2010-07-09,10.702940940856934
2010-07-12,10.499917030334473
2010-07-13,10.817992210388184
2010-07-14,10.608198165893555
2010-07-15,10.506682395935059
2010-07-16,10.178455352783203
2010-07-19,10.503301620483398
2010-07-20,10.75369644165039
2010-07-21,10.530372619628906
2010-07-22,10.885665893554688
2010-07-23,10.939810752868652
2010-07-26,11.396624565124512
2010-07-27,11.440613746643066
2010-07-28,11.450758934020996
2010-07-29,11.348795890808105
2010-07-30,11.98098373413086
2010-08-02,11.882415771484375
2010-08-03,11.739663124084473
2010-08-04,11.875622749328613
2010-08-05,11.685279846191406
2010-08-06,11.71587085723877
2010-08-09,11.651297569274902
2010-08-10,11.284222602844238
2010-08-11,10.713207244873047
2010-08-12,10.553462028503418
2010-08-13,10.499082565307617
2010-08-16,10.82877254486084
2010-08-17,11.314809799194336
2010-08-18,11.226435661315918
2010-08-19,11.066691398620605
2010-08-20,11.025901794433594
2010-08-23,10.645231246948242
2010-08-24,10.757393836975098
2010-08-25,11.114270210266113
2010-08-26,10.940933227539062
2010-08-27,11.331802368164062
2010-08-30,10.743799209594727
2010-08-31,10.70301342010498
2010-09-01,11.274020195007324
2010-09-02,11.233231544494629
2010-09-03,11.311410903930664
2010-09-07,11.17884635925293
2010-09-08,10.910343170166016
2010-09-09,10.740401268005371
2010-09-10,10.879755020141602
2010-09-13,11.002113342285156
2010-09-14,10.87635612487793
2010-09-15,11.097281455993652
2010-09-16,10.893350601196289
2010-09-17,10.87635612487793
2010-09-20,11.375990867614746
2010-09-21,11.185651779174805
2010-09-22,10.859358787536621
2010-09-23,10.607843399047852
2010-09-24,10.93753433227539
2010-09-27,10.706409454345703
2010-09-28,10.787984848022461
2010-09-29,10.777788162231445
2010-09-30,10.957928657531738
2010-10-01,10.961325645446777
2010-10-04,10.825371742248535
2010-10-05,11.379386901855469
2010-10-06,11.559523582458496
2010-10-07,11.617304801940918
2010-10-08,11.756656646728516
2010-10-11,11.61390495300293
2010-10-12,11.494949340820312
2010-10-13,11.688680648803711
2010-10-14,11.403180122375488
2010-10-15,11.48814868927002
2010-10-18,11.695481300354004
2010-10-19,11.083684921264648
2010-10-20,11.348795890808105
2010-10-21,11.250225067138672
2010-10-22,11.331802368164062
2010-10-25,11.464353561401367
2010-10-26,11.583317756652832
2010-10-27,11.29781436920166
2010-10-28,11.318205833435059
2010-10-29,11.321606636047363
2010-11-01,11.342098236083984
2010-11-02,11.488951683044434
2010-11-03,11.506024360656738
2010-11-04,11.782661437988281
2010-11-05,11.8065767288208
2010-11-08,11.652885437011719
2010-11-09,11.6460542678833
2010-11-10,11.755345344543457
2010-11-11,11.649473190307617
2010-11-12,11.625563621520996
2010-11-15,11.680207252502441
2010-11-16,11.656305313110352
2010-11-17,11.673373222351074
2010-11-18,11.710944175720215
2010-11-19,11.775835990905762
2010-11-22,11.745100021362305
2010-11-23,11.519692420959473
2010-11-24,11.782661437988281
2010-11-26,11.700698852539062
2010-11-29,11.60506820678711
2010-11-30,11.406986236572266
2010-12-01,11.659713745117188
2010-12-02,11.748516082763672
2010-12-03,11.775835990905762
2010-12-06,11.8065767288208
2010-12-07,11.816816329956055
2010-12-08,11.7997407913208
2010-12-09,12.03197956085205
2010-12-10,12.230064392089844
2010-12-13,12.24372673034668
2010-12-14,12.168590545654297
2010-12-15,12.165178298950195
2010-12-16,12.158349990844727
2010-12-17,12.120776176452637
2010-12-20,12.049057006835938
2010-12-21,12.086626052856445
2010-12-22,12.182252883911133
2010-12-23,12.127604484558105
2010-12-27,12.192503929138184
2010-12-28,12.137852668762207
2010-12-29,12.096868515014648
2010-12-30,12.096868515014648
2010-12-31,11.953431129455566
2011-01-03,12.1856689453125
2011-01-04,11.915861129760742
2011-01-05,12.011486053466797
2011-01-06,11.91927719116211
2011-01-07,11.748516082763672
2011-01-10,11.748516082763672
2011-01-11,11.868048667907715
2011-01-12,12.004657745361328
2011-01-13,11.953431129455566
2011-01-14,11.946599960327148
2011-01-18,11.891952514648438
2011-01-19,11.236222267150879
2011-01-20,10.884451866149902
2011-01-21,10.93567943572998
2011-01-24,11.499202728271484
2011-01-25,11.594827651977539
2011-01-26,11.827064514160156
2011-01-27,12.090039253234863
2011-01-28,11.915861129760742
2011-01-31,11.864631652832031
2011-02-01,12.248915672302246
2011-02-02,12.176859855651855
2011-02-03,12.235187530517578
2011-02-04,12.231754302978516
2011-02-07,12.231754302978516
2011-02-08,12.20773983001709
2011-02-09,12.05677318572998
2011-02-10,11.878357887268066
2011-02-11,11.950411796569824
2011-02-14,11.940119743347168
2011-02-15,11.909235954284668
2011-02-16,11.991582870483398
2011-02-17,12.03618335723877
2011-02-18,11.988147735595703
2011-02-22,12.043045997619629
2011-02-23,12.077359199523926
2011-02-24,12.475367546081543
2011-02-25,12.454774856567383
2011-02-28,12.4376220703125
2011-03-01,12.358708381652832
2011-03-02,12.362133026123047
2011-03-03,12.368996620178223
2011-03-04,12.351844787597656
2011-03-07,12.629761695861816
2011-03-08,12.839055061340332
2011-03-09,12.887091636657715
2011-03-10,12.530261039733887
2011-03-11,12.509673118591309
2011-03-14,12.358708381652832
2011-03-15,12.286652565002441
2011-03-16,12.135688781738281
2011-03-17,12.221465110778809
2011-03-18,12.417037010192871
2011-03-21,12.684659957885742
2011-03-22,12.523395538330078
2011-03-23,12.506240844726562
2011-03-24,12.362133026123047
2011-03-25,12.348411560058594
2011-03-28,12.279793739318848
2011-03-29,12.372428894042969
2011-03-30,12.561136245727539
2011-03-31,12.804744720458984
2011-04-01,13.038055419921875
2011-04-04,13.062079429626465
2011-04-05,13.161574363708496
2011-04-06,13.42233657836914
2011-04-07,13.398321151733398
2011-04-08,13.233633041381836
2011-04-11,13.16500473022461
2011-04-12,12.914535522460938
2011-04-13,12.746417999267578
2011-04-14,12.869935035705566
2011-04-15,12.924832344055176
2011-04-18,12.688089370727539
2011-04-19,12.585159301757812
2011-04-20,12.715538024902344
2011-04-21,12.698382377624512
2011-04-25,13.020905494689941
2011-04-26,13.03463077545166
2011-04-27,12.938554763793945
2011-04-28,12.924832344055176
2011-04-29,12.914535522460938
2011-05-02,12.732693672180176
2011-05-03,12.439787864685059
2011-05-04,12.177901268005371
2011-05-05,12.1124267578125
2011-05-06,12.267495155334473
2011-05-09,12.260601043701172
2011-05-10,12.674107551574707
2011-05-11,12.560397148132324
2011-05-12,12.777490615844727
2011-05-13,12.398436546325684
2011-05-16,12.105537414550781
2011-05-17,12.08485221862793
2011-05-18,12.467355728149414
2011-05-19,12.432899475097656
2011-05-20,12.30539608001709
2011-05-23,12.129653930664062
2011-05-24,12.150331497192383
2011-05-25,12.267495155334473
2011-05-26,12.329521179199219
2011-05-27,12.532827377319336
2011-05-31,12.591408729553223
2011-06-01,12.077964782714844
2011-06-02,12.10898208618164
2011-06-03,12.060739517211914
2011-06-06,12.036617279052734
2011-06-07,12.005599021911621
2011-06-08,12.036617279052734
2011-06-09,11.991820335388184
2011-06-10,11.871211051940918
2011-06-13,12.1124267578125
2011-06-14,12.1124267578125
2011-06-15,11.767838478088379
2011-06-16,11.8643159866333
2011-06-17,11.967696189880371
2011-06-20,12.098645210266113
2011-06-21,12.281274795532227
2011-06-22,12.119314193725586
2011-06-23,12.081414222717285
2011-06-24,11.809181213378906
2011-06-27,12.136548042297363
2011-06-28,12.188236236572266
2011-06-29,12.181343078613281
2011-06-30,12.188236236572266
2011-07-01,12.329521179199219
2011-07-05,12.322626113891602
2011-07-06,12.319181442260742
2011-07-07,12.398436546325684
2011-07-08,12.281274795532227
2011-07-11,12.153778076171875
2011-07-12,12.129653930664062
2011-07-13,12.36397933959961
2011-07-14,12.250266075134277
2011-07-15,12.2709379196167
2011-07-18,12.146888732910156
2011-07-19,12.446681022644043
2011-07-20,12.488031387329102
2011-07-21,12.749920845031738
2011-07-22,12.684452056884766
2011-07-25,12.749920845031738
2011-07-26,12.956676483154297
2011-07-27,12.870530128479004
2011-07-28,13.042824745178223
2011-07-29,13.27025318145752
2011-08-01,13.335723876953125
2011-08-02,13.32188892364502
2011-08-03,13.28728199005127
2011-08-04,13.30458927154541
2011-08-05,13.218077659606934
2011-08-08,12.868597030639648
2011-08-09,13.74404239654541
2011-08-10,13.28728199005127
2011-08-11,13.498356819152832
2011-08-12,13.32188892364502
2011-08-15,13.377246856689453
2011-08-16,12.97586441040039
2011-08-17,12.99662971496582
2011-08-18,12.477595329284668
2011-08-19,12.204233169555664
2011-08-22,12.301119804382324
2011-08-23,12.422231674194336
2011-08-24,12.78209114074707
2011-08-25,12.35302734375
2011-08-26,12.394545555114746
2011-08-29,12.705963134765625
2011-08-30,12.643680572509766
2011-08-31,12.321876525878906
2011-09-01,11.91357421875
2011-09-02,11.512187004089355
2011-09-06,11.474127769470215
2011-09-07,12.155790328979492
2011-09-08,11.799388885498047
2011-09-09,11.332254409790039
2011-09-12,11.498343467712402
2011-09-13,11.602152824401855
2011-09-14,11.68865966796875
2011-09-15,11.68865966796875
2011-09-16,11.75094223022461
2011-09-19,11.716341018676758
2011-09-20,11.602152824401855
2011-09-21,11.231907844543457
2011-09-22,11.242290496826172
2011-09-23,11.463747024536133
2011-09-26,11.660977363586426
2011-09-27,11.764784812927246
2011-09-28,11.346099853515625
2011-09-29,11.463747024536133
2011-09-30,11.432600975036621
2011-10-03,11.131561279296875
2011-10-04,12.096966743469238
2011-10-05,12.235379219055176
2011-10-06,12.11426830291748
2011-10-07,11.68865966796875
2011-10-10,12.235379219055176
2011-10-11,12.449907302856445
2011-10-12,12.47413444519043
2011-10-13,12.422231674194336
2011-10-14,12.391087532043457
2011-10-17,11.94471549987793
2011-10-18,12.141948699951172
2011-10-19,12.01738166809082
2011-10-20,11.951634407043457
2011-10-21,12.231917381286621
2011-10-24,12.218071937561035
2011-10-25,11.844371795654297
2011-10-26,11.972400665283203
2011-10-27,12.827075004577637
2011-10-28,12.484511375427246
2011-10-31,12.263054847717285
2011-11-01,11.543339729309082
2011-11-02,11.734567642211914
2011-11-03,12.078782081604004
2011-11-04,11.995336532592773
2011-11-07,12.057920455932617
2011-11-08,12.607272148132324
2011-11-09,11.901460647583008
2011-11-10,12.186567306518555
2011-11-11,12.742873191833496
2011-11-14,12.482104301452637
2011-11-15,12.725484848022461
2011-11-16,12.610753059387207
2011-11-17,12.742873191833496
2011-11-18,13.00363826751709
2011-11-21,12.742873191833496
2011-11-22,12.586410522460938
2011-11-23,12.259577751159668
2011-11-25,12.228291511535645
2011-11-28,12.701142311096191
2011-11-29,12.370847702026367
2011-11-30,12.836748123168945
2011-12-01,12.436902046203613
2011-12-02,12.537736892700195
2011-12-05,12.68376636505127
2011-12-06,12.562070846557617
2011-12-07,12.575982093811035
2011-12-08,12.176135063171387
2011-12-09,12.690716743469238
2011-12-12,12.509918212890625
2011-12-13,12.238718032836914
2011-12-14,12.516876220703125
2011-12-15,12.610753059387207
2011-12-16,12.558595657348633
2011-12-19,12.346506118774414
2011-12-20,12.927145957946777
2011-12-21,12.954960823059082
2011-12-22,12.906286239624023
2011-12-23,12.871514320373535
2011-12-27,12.930624008178711
2011-12-28,12.61770248413086
2011-12-29,12.941056251525879
2011-12-30,13.069698333740234
2012-01-03,13.434778213500977
2012-01-04,13.1740083694458
2012-01-05,13.351325988769531
2012-01-06,13.132286071777344
2012-01-09,13.302656173706055
2012-01-10,13.59471607208252
2012-01-11,13.59471607208252
2012-01-12,13.61209774017334
2012-01-13,13.438254356384277
2012-01-17,13.351325988769531
2012-01-18,13.413914680480957
2012-01-19,13.285270690917969
2012-01-20,13.400002479553223
2012-01-23,13.382625579833984
2012-01-24,13.393054962158203
2012-01-25,13.699023246765137
2012-01-26,13.518223762512207
2012-01-27,13.577329635620117
2012-01-30,13.598281860351562
2012-01-31,13.528441429138184
2012-02-01,13.685585975646973
2012-02-02,13.650657653808594
2012-02-03,13.96495532989502
2012-02-06,13.608756065368652
2012-02-07,13.54590129852295
2012-02-08,13.528441429138184
2012-02-09,13.423675537109375
2012-02-10,13.329390525817871
2012-02-13,13.629712104797363
2012-02-14,13.322404861450195
2012-02-15,13.063985824584961
2012-02-16,13.465582847595215
2012-02-17,13.549392700195312
2012-02-21,13.343360900878906
2012-02-22,13.05700397491455
2012-02-23,13.095419883728027
2012-02-24,12.941762924194336
2012-02-27,12.903352737426758
2012-02-28,12.816047668457031
2012-02-29,12.281757354736328
2012-03-01,12.309693336486816
2012-03-02,12.082710266113281
2012-03-05,12.267788887023926
2012-03-06,12.512239456176758
2012-03-07,12.693829536437988
2012-03-08,13.084944725036621
2012-03-09,13.20716667175293
2012-03-12,13.221134185791016
2012-03-13,13.434154510498047
2012-03-14,13.465582847595215
2012-03-15,13.479549407958984
2012-03-16,13.186212539672852
2012-03-19,13.25605297088623
2012-03-20,13.102401733398438
2012-03-21,13.238595008850098
2012-03-22,13.084944725036621
2012-03-23,13.68209457397461
2012-03-26,14.05574893951416
2012-03-27,13.898603439331055
2012-03-28,13.727484703063965
2012-03-29,13.517969131469727
2012-03-30,13.273512840270996
2012-04-02,13.332886695861816
2012-04-03,13.14780044555664
2012-04-04,13.015098571777344
2012-04-05,13.1058931350708
2012-04-09,12.753190040588379
2012-04-10,12.623978614807129
2012-04-11,12.833511352539062
2012-04-12,13.032560348510742
2012-04-13,12.63446044921875
2012-04-16,12.86493968963623
2012-04-17,13.266534805297852
2012-04-18,12.990654945373535
2012-04-19,12.683353424072266
2012-04-20,13.029074668884277
2012-04-23,12.679856300354004
2012-04-24,12.892873764038086
2012-04-25,12.903352737426758
2012-04-26,12.98366641998291
2012-04-27,13.172237396240234
2012-04-30,12.945256233215332
2012-05-01,13.011913299560547
2012-05-02,12.843523025512695
2012-05-03,12.633027076721191
2012-05-04,12.496206283569336
2012-05-07,12.611977577209473
2012-05-08,12.590928077697754
2012-05-09,12.615488052368164
2012-05-10,12.594437599182129
2012-05-11,12.54883098602295
2012-05-14,12.597945213317871
2012-05-15,12.58391284942627
2012-05-16,12.541810035705566
2012-05-17,12.541810035705566
2012-05-18,12.569879531860352
2012-05-21,12.696172714233398
2012-05-22,12.53830337524414
2012-05-23,12.541810035705566
2012-05-24,12.626017570495605
2012-05-25,12.569879531860352
2012-05-29,12.555849075317383
2012-05-30,12.506732940673828
2012-05-31,12.485685348510742
2012-06-01,12.482176780700684
2012-06-04,12.661094665527344
2012-06-05,12.875092506408691
2012-06-06,13.64689826965332
2012-06-07,13.450444221496582
2012-06-08,13.446928024291992
2012-06-11,12.980337142944336
2012-06-12,13.334668159484863
2012-06-13,12.997882843017578
2012-06-14,13.260991096496582
2012-06-15,13.099617004394531
2012-06-18,13.09610652923584
2012-06-19,13.260991096496582
2012-06-20,13.155745506286621
2012-06-21,12.745290756225586
2012-06-22,13.03296184539795
2012-06-25,12.720731735229492
2012-06-26,12.825983047485352
2012-06-27,12.899652481079102
2012-06-28,12.762829780578613
2012-06-29,12.98384952545166
2012-07-02,12.997882843017578
2012-07-03,12.969820022583008
2012-07-05,12.976836204528809
2012-07-06,12.703192710876465
2012-07-09,12.797907829284668
2012-07-10,12.920697212219238
2012-07-11,12.731257438659668
2012-07-12,12.766342163085938
2012-07-13,13.064534187316895
2012-07-16,13.008404731750488
2012-07-17,12.945260047912598
2012-07-18,13.120667457580566
2012-07-19,13.124175071716309
2012-07-20,12.797907829284668
2012-07-23,13.068042755126953
2012-07-24,13.011913299560547
2012-07-25,13.03296184539795
2012-07-26,12.980337142944336
2012-07-27,13.243456840515137
2012-07-30,13.194344520568848
2012-07-31,13.190815925598145
2012-08-01,12.84183120727539
2012-08-02,12.831259727478027
2012-08-03,13.423470497131348
2012-08-06,13.46576976776123
2012-08-07,13.596199989318848
2012-08-08,13.44461727142334
2012-08-09,13.606768608093262
2012-08-10,13.638498306274414
2012-08-13,13.73015022277832
2012-08-14,13.659650802612305
2012-08-15,13.84999942779541
2012-08-16,14.012161254882812
2012-08-17,14.065037727355957
2012-08-20,14.227184295654297
2012-08-21,14.14258098602295
2012-08-22,14.1002836227417
2012-08-23,13.906405448913574
2012-08-24,13.916975975036621
2012-08-27,13.8570556640625
2012-08-28,13.853529930114746
2012-08-29,13.909931182861328
2012-08-30,13.645546913146973
2012-08-31,13.825325965881348
2012-09-04,13.888777732849121
2012-09-05,13.821805000305176
2012-09-06,14.061501502990723
2012-09-07,14.093226432800293
2012-09-10,13.955754280090332
2012-09-11,14.065037727355957
2012-09-12,14.206035614013672
2012-09-13,14.62199592590332
2012-09-14,14.92867374420166
2012-09-17,14.808822631835938
2012-09-18,15.030906677246094
2012-09-19,14.868746757507324
2012-09-20,14.692489624023438
2012-09-21,15.133133888244629
2012-09-24,15.404561042785645
2012-09-25,15.189529418945312
2012-09-26,14.903999328613281
2012-09-27,15.034425735473633
2012-09-28,14.985076904296875
2012-10-01,14.914575576782227
2012-10-02,15.14018440246582
2012-10-03,15.16132640838623
2012-10-04,15.386938095092773
2012-10-05,15.492691040039062
2012-10-08,15.376348495483398
2012-10-09,15.193055152893066
2012-10-10,15.284708023071289
2012-10-11,15.334059715270996
2012-10-12,15.309385299682617
2012-10-15,15.319952964782715
2012-10-16,15.175429344177246
2012-10-17,14.985076904296875
2012-10-18,14.745363235473633
2012-10-19,14.213088035583496
2012-10-22,13.888777732849121
2012-10-23,13.603251457214355
2012-10-24,13.250741004943848
2012-10-25,13.092109680175781
2012-10-26,13.025137901306152
2012-10-31,13.223505020141602
2012-11-01,13.347488403320312
2012-11-02,13.212878227233887
2012-11-05,13.319145202636719
2012-11-06,13.205792427062988
2012-11-07,13.08181381225586
2012-11-08,12.993252754211426
2012-11-09,13.18808650970459
2012-11-12,13.191621780395508
2012-11-13,13.1349458694458
2012-11-14,12.964913368225098
2012-11-15,12.504414558410645
2012-11-16,12.426478385925293
2012-11-19,12.454821586608887
2012-11-20,12.55046558380127
2012-11-21,12.688614845275879
2012-11-23,12.716955184936523
2012-11-26,12.685072898864746
2012-11-27,12.677989959716797
2012-11-28,12.695698738098145
2012-11-29,12.777173042297363
2012-11-30,12.688614845275879
2012-12-03,12.699243545532227
2012-12-04,13.000341415405273
2012-12-05,12.93303394317627
2012-12-06,12.610685348510742
2012-12-07,12.78071403503418
2012-12-10,12.383976936340332
2012-12-11,12.624853134155273
2012-12-12,12.617768287658691
2012-12-13,12.337925910949707
2012-12-14,12.281246185302734
2012-12-17,12.345009803771973
2012-12-18,12.592971801757812
2012-12-19,12.869275093078613
2012-12-20,12.890527725219727
2012-12-21,13.021595001220703
2012-12-24,12.713410377502441
2012-12-26,12.741752624511719
2012-12-27,12.7523775100708
2012-12-28,12.791341781616211
2012-12-31,13.269556999206543
2013-01-02,13.62733268737793
2013-01-03,13.62733268737793
2013-01-04,13.389993667602539
2013-01-07,13.251846313476562
2013-01-08,13.503348350524902
2013-01-09,13.634419441223145
2013-01-10,13.475010871887207
2013-01-11,13.389993667602539
2013-01-14,13.44312858581543
2013-01-15,13.389993667602539
2013-01-16,13.414793968200684
2013-01-17,13.606075286865234
2013-01-18,13.737146377563477
2013-01-22,13.988651275634766
2013-01-23,14.112635612487793
2013-01-24,14.0772066116333
2013-01-25,13.924885749816895
2013-01-28,14.094917297363281
2013-01-29,14.360591888427734
2013-01-30,14.154217720031738
2013-01-31,13.965636253356934
2013-02-01,13.894476890563965
2013-02-04,13.826875686645508
2013-02-05,14.090177536010742
2013-02-06,14.02612590789795
2013-02-07,13.876688957214355
2013-02-08,13.9158296585083
2013-02-11,13.876688957214355
2013-02-12,13.965636253356934
2013-02-13,13.9158296585083
2013-02-14,13.841109275817871
2013-02-15,13.812644004821777
2013-02-19,14.228940963745117
2013-02-20,14.27164077758789
2013-02-21,14.154217720031738
2013-02-22,14.385502815246582
2013-02-25,13.880248069763184
2013-02-26,13.830435752868652
2013-02-27,13.624058723449707
2013-02-28,13.374994277954102
2013-03-01,13.318060874938965
2013-03-04,13.307391166687012
2013-03-05,13.769944190979004
2013-03-06,14.029687881469727
2013-03-07,14.139988899230957
2013-03-08,14.14710807800293
2013-03-11,14.019012451171875
2013-03-12,13.986989974975586
2013-03-13,14.05103874206543
2013-03-14,14.139988899230957
2013-03-15,14.207590103149414
2013-03-18,14.268083572387695
2013-03-19,14.058152198791504
2013-03-20,14.246729850769043
2013-03-21,14.268083572387695
2013-03-22,14.300106048583984
2013-03-25,14.246729850769043
2013-03-26,14.342803001403809
2013-03-27,14.008339881896973
2013-03-28,14.264525413513184
2013-04-01,14.001222610473633
2013-04-02,13.994107246398926
2013-04-03,13.983434677124023
2013-04-04,14.100854873657227
2013-04-05,14.001222610473633
2013-04-08,14.05459213256836
2013-04-09,13.883805274963379
2013-04-10,14.310783386230469
2013-04-11,14.18624496459961
2013-04-12,14.04391860961914
2013-04-15,13.645406723022461
2013-04-16,13.762829780578613
2013-04-17,13.609829902648926
2013-04-18,13.63117790222168
2013-04-19,13.769944190979004
2013-04-22,14.172015190124512
2013-04-23,14.1577787399292
2013-04-24,13.965636253356934
2013-04-25,14.068826675415039
2013-04-26,13.93361759185791
2013-04-29,14.008682250976562
2013-04-30,14.155242919921875
2013-05-01,13.676253318786621
2013-05-02,13.887149810791016
2013-05-03,13.962211608886719
2013-05-06,14.112345695495605
2013-05-07,14.208858489990234
2013-05-08,14.155242919921875
2013-05-09,14.098048210144043
2013-05-10,14.048007011413574
2013-05-13,14.033705711364746
2013-05-14,14.187413215637207
2013-05-15,14.194560050964355
2013-05-16,14.219578742980957
2013-05-17,14.351842880249023
2013-05-20,14.333970069885254
2013-05-21,14.337543487548828
2013-05-22,14.198136329650879
2013-05-23,14.108769416809082
2013-05-24,14.233879089355469
2013-05-28,14.255329132080078
2013-05-29,14.037280082702637
2013-05-30,14.14094352722168
2013-05-31,13.926471710205078
2013-06-03,14.151664733886719
2013-06-04,13.933616638183594
2013-06-05,14.09089469909668
2013-06-06,14.055152893066406
2013-06-07,14.169543266296387
2013-06-10,14.369714736938477
2013-06-11,14.308950424194336
2013-06-12,14.14094352722168
2013-06-13,14.226733207702637
2013-06-14,13.890724182128906
2013-06-17,13.90859317779541
2013-06-18,14.11949348449707
2013-06-19,13.947918891906738
2013-06-20,13.737019538879395
2013-06-21,13.776337623596191
2013-06-24,13.690547943115234
2013-06-25,13.95149040222168
2013-06-26,13.769182205200195
2013-06-27,14.248183250427246
2013-06-28,14.298226356506348
2013-07-01,14.480524063110352
2013-07-02,14.684276580810547
2013-07-03,14.820112228393555
2013-07-05,14.955938339233398
2013-07-08,15.138240814208984
2013-07-09,15.320549011230469
2013-07-10,15.624383926391602
2013-07-11,15.652978897094727
2013-07-12,15.74234676361084
2013-07-15,15.763792991638184
2013-07-16,16.046180725097656
2013-07-17,16.096223831176758
2013-07-18,16.239206314086914
2013-07-19,16.339296340942383
2013-07-22,15.960395812988281
2013-07-23,15.173989295959473
2013-07-24,15.181140899658203
2013-07-25,15.753069877624512
2013-07-26,15.334843635559082
2013-07-29,14.995264053344727
2013-07-30,15.038341522216797
2013-07-31,15.13167667388916
2013-08-01,15.174758911132812
2013-08-02,15.153220176696777
2013-08-05,15.153220176696777
2013-08-06,15.260919570922852
2013-08-07,15.303998947143555
2013-08-08,15.382977485656738
2013-08-09,15.311180114746094
2013-08-12,15.264506340026855
2013-08-13,15.149629592895508
2013-08-14,15.099372863769531
2013-08-15,15.020386695861816
2013-08-16,15.00602912902832
2013-08-19,14.898332595825195
2013-08-20,14.955775260925293
2013-08-21,14.618315696716309
2013-08-22,14.98808479309082
2013-08-23,14.9844970703125
2013-08-26,14.787044525146484
2013-08-27,14.474717140197754
2013-08-28,14.557278633117676
2013-08-29,14.621909141540527
2013-08-30,14.14803409576416
2013-09-03,14.094182014465332
2013-09-04,14.02597427368164
2013-09-05,14.065463066101074
2013-09-06,14.144439697265625
2013-09-09,14.320344924926758
2013-09-10,14.205462455749512
2013-09-11,14.14803409576416
2013-09-12,14.069050788879395
2013-09-13,14.126492500305176
2013-09-16,14.363428115844727
