Date,PK
2017-07-17,15.536181449890137
2017-07-18,15.519061088562012
2017-07-19,15.541885375976562
2017-07-20,15.108266830444336
2017-07-21,15.193845748901367
2017-07-24,15.393543243408203
2017-07-25,15.302251815795898
2017-07-26,15.228082656860352
2017-07-27,15.359305381774902
2017-07-28,15.3364839553833
2017-07-31,15.365012168884277
2017-08-01,15.444890975952148
2017-08-02,15.193845748901367
2017-08-03,14.840102195739746
2017-08-04,15.085442543029785
2017-08-07,15.210965156555176
2017-08-08,14.97703742980957
2017-08-09,14.851513862609863
2017-08-10,14.817281723022461
2017-08-11,14.891459465026855
2017-08-14,15.03979778289795
2017-08-15,15.045504570007324
2017-08-16,15.136792182922363
2017-08-17,14.82298469543457
2017-08-18,14.78875732421875
2017-08-21,14.845808982849121
2017-08-22,14.965625762939453
2017-08-23,14.77734375
2017-08-24,14.800166130065918
2017-08-25,14.891459465026855
2017-08-28,14.743107795715332
2017-08-29,14.82298469543457
2017-08-30,15.005563735961914
2017-08-31,15.228082656860352
2017-09-01,15.342190742492676
2017-09-05,14.942802429199219
2017-09-06,15.148202896118164
2017-09-07,15.153909683227539
2017-09-08,15.188139915466309
2017-09-11,15.467714309692383
2017-09-12,15.524768829345703
2017-09-13,15.638877868652344
2017-09-14,15.64458179473877
2017-09-15,15.684529304504395
2017-09-18,15.51335620880127
2017-09-19,15.347895622253418
2017-09-20,15.587531089782715
2017-09-21,15.56471061706543
2017-09-22,15.707345008850098
2017-09-25,15.872803688049316
2017-09-26,15.787222862243652
2017-09-27,15.604646682739258
2017-09-28,15.993021965026855
2017-09-29,15.975632667541504
2017-10-02,15.975632667541504
2017-10-03,15.761154174804688
2017-10-04,15.906075477600098
2017-10-05,16.016202926635742
2017-10-06,16.079973220825195
2017-10-09,16.248075485229492
2017-10-10,16.23068618774414
2017-10-11,16.248075485229492
2017-10-12,16.54950523376465
2017-10-13,16.624862670898438
2017-10-16,16.642250061035156
2017-10-17,16.572689056396484
2017-10-18,16.65964126586914
2017-10-19,16.792966842651367
2017-10-20,16.508926391601562
2017-10-23,16.248075485229492
2017-10-24,16.404586791992188
2017-10-25,16.282854080200195
2017-10-26,16.561100006103516
2017-10-27,16.532114028930664
2017-10-30,16.32343292236328
2017-10-31,16.688627243041992
2017-11-01,16.769779205322266
2017-11-02,16.83933448791504
2017-11-03,16.856727600097656
2017-11-06,16.9610652923584
2017-11-07,16.955270767211914
2017-11-08,16.978456497192383
2017-11-09,16.87991714477539
2017-11-10,16.70021629333496
2017-11-13,16.677030563354492
2017-11-14,16.45096206665039
2017-11-15,16.52052116394043
2017-11-16,16.763980865478516
2017-11-17,16.763980865478516
2017-11-20,16.619064331054688
2017-11-21,16.891508102416992
2017-11-22,16.856727600097656
2017-11-24,16.706010818481445
2017-11-27,16.636455535888672
2017-11-28,16.300243377685547
2017-11-29,16.752384185791016
2017-11-30,16.926284790039062
2017-12-01,16.70021629333496
2017-12-04,16.65964126586914
2017-12-05,16.694419860839844
2017-12-06,16.45096206665039
2017-12-07,16.491539001464844
2017-12-08,16.468351364135742
2017-12-11,16.445165634155273
2017-12-12,16.39299774169922
2017-12-13,16.41617774963379
2017-12-14,16.60746955871582
2017-12-15,16.53791046142578
2017-12-18,17.053813934326172
2017-12-19,16.752384185791016
2017-12-20,16.81035614013672
2017-12-21,16.83933448791504
2017-12-22,17.02483558654785
2017-12-26,16.955270767211914
2017-12-27,16.89730453491211
2017-12-28,17.080455780029297
2017-12-29,16.985923767089844
2018-01-02,17.045007705688477
2018-01-03,17.09818458557129
2018-01-04,16.938663482666016
2018-01-05,16.95047950744629
2018-01-08,16.909120559692383
2018-01-09,16.962291717529297
2018-01-10,17.03909683227539
2018-01-11,17.186803817749023
2018-01-12,17.104089736938477
2018-01-16,17.163169860839844
2018-01-17,17.293153762817383
2018-01-18,17.07454490661621
2018-01-19,17.239978790283203
2018-01-22,17.334503173828125
2018-01-23,17.606281280517578
2018-01-24,17.535383224487305
2018-01-25,17.476303100585938
2018-01-26,17.434947967529297
2018-01-29,17.47039222717285
2018-01-30,17.09818458557129
2018-01-31,17.080455780029297
2018-02-01,17.003652572631836
2018-02-02,16.548721313476562
2018-02-05,15.940183639526367
2018-02-06,16.336029052734375
2018-02-07,16.330121994018555
2018-02-08,15.80429744720459
2018-02-09,16.09970474243164
2018-02-12,15.999266624450684
2018-02-13,16.070161819458008
2018-02-14,16.111520767211914
2018-02-15,16.028810501098633
2018-02-16,16.0583438873291
2018-02-20,15.686134338378906
2018-02-21,15.39663314819336
2018-02-22,15.420270919799805
2018-02-23,15.692045211791992
2018-02-26,15.680227279663086
2018-02-27,15.508891105651855
2018-02-28,15.355276107788086
2018-03-01,15.31982707977295
2018-03-02,14.427699089050293
2018-03-05,14.746739387512207
2018-03-06,15.449809074401855
2018-03-07,15.839742660522461
2018-03-08,15.916552543640137
2018-03-09,15.951997756958008
2018-03-12,15.951997756958008
2018-03-13,15.975634574890137
2018-03-14,15.975634574890137
2018-03-15,15.975634574890137
2018-03-16,16.13515281677246
2018-03-19,15.975634574890137
2018-03-20,15.916552543640137
2018-03-21,15.875195503234863
2018-03-22,15.579788208007812
2018-03-23,15.408449172973633
2018-03-26,15.686134338378906
2018-03-27,15.54433536529541
2018-03-28,16.090911865234375
2018-03-29,16.22905921936035
2018-04-02,16.187013626098633
2018-04-03,16.39122772216797
2018-04-04,16.42125701904297
2018-04-05,16.325159072875977
2018-04-06,16.144968032836914
2018-04-09,15.910724639892578
2018-04-10,15.724528312683105
2018-04-11,16.05487632751465
2018-04-12,16.475317001342773
2018-04-13,16.751609802246094
2018-04-16,16.973840713500977
2018-04-17,17.09396743774414
2018-04-18,17.17205047607422
2018-04-19,17.11799430847168
2018-04-20,17.178054809570312
2018-04-23,17.22610855102539
2018-04-24,17.14802360534668
2018-04-25,17.31019401550293
2018-04-26,17.28616714477539
2018-04-27,17.418306350708008
2018-04-30,17.28616714477539
2018-05-01,17.28015899658203
2018-05-02,17.166040420532227
2018-05-03,17.268152236938477
2018-05-04,17.604501724243164
2018-05-07,17.940855026245117
2018-05-08,17.898813247680664
2018-05-09,18.169095993041992
2018-05-10,18.37932014465332
2018-05-11,18.331266403198242
2018-05-14,18.511457443237305
2018-05-15,18.313247680664062
2018-05-16,18.247177124023438
2018-05-17,18.283220291137695
2018-05-18,18.58353042602539
2018-05-21,18.889854431152344
2018-05-22,18.871837615966797
2018-05-23,18.811767578125
2018-05-24,18.889854431152344
2018-05-25,18.847810745239258
2018-05-29,18.955923080444336
2018-05-30,19.226205825805664
2018-05-31,19.352340698242188
2018-06-01,19.478471755981445
2018-06-04,19.466461181640625
2018-06-05,19.226205825805664
2018-06-06,19.18416404724121
2018-06-07,19.046018600463867
2018-06-08,18.979949951171875
2018-06-11,18.59554672241211
2018-06-12,18.43337059020996
2018-06-13,18.109031677246094
2018-06-14,18.463403701782227
2018-06-15,18.475418090820312
2018-06-18,18.541486740112305
2018-06-19,18.541486740112305
2018-06-20,18.781742095947266
2018-06-21,18.805767059326172
2018-06-22,18.66161346435547
2018-06-25,18.457399368286133
2018-06-26,18.3973331451416
2018-06-27,18.409351348876953
2018-06-28,18.502105712890625
2018-06-29,18.941160202026367
2018-07-02,18.854591369628906
2018-07-03,19.176151275634766
2018-07-05,19.231800079345703
2018-07-06,19.367847442626953
2018-07-09,19.306011199951172
2018-07-10,19.225618362426758
2018-07-11,19.07720947265625
2018-07-12,19.145231246948242
2018-07-13,19.36166763305664
2018-07-16,19.169958114624023
2018-07-17,19.13904571533203
2018-07-18,19.23798942565918
2018-07-19,19.479158401489258
2018-07-20,19.336929321289062
2018-07-23,19.60901641845703
2018-07-24,19.460609436035156
2018-07-25,19.194700241088867
2018-07-26,19.21943473815918
2018-07-27,19.064842224121094
2018-07-30,19.114309310913086
2018-07-31,19.34311294555664
2018-08-01,19.769794464111328
2018-08-02,20.147014617919922
2018-08-03,19.83782386779785
2018-08-06,20.06043815612793
2018-08-07,19.973867416381836
2018-08-08,19.596649169921875
2018-08-09,19.442054748535156
2018-08-10,19.497709274291992
2018-08-13,19.51007652282715
2018-08-14,19.69559097290039
2018-08-15,19.9182071685791
2018-08-16,19.99860382080078
2018-08-17,20.351078033447266
2018-08-20,20.109912872314453
2018-08-21,20.48094367980957
2018-08-22,20.604618072509766
2018-08-23,20.443838119506836
2018-08-24,20.196483612060547
2018-08-27,20.400550842285156
2018-08-28,20.62935447692871
2018-08-29,20.814868927001953
2018-08-30,20.845788955688477
2018-08-31,20.685007095336914
2018-09-04,20.46238899230957
2018-09-05,20.802505493164062
2018-09-06,20.91381072998047
2018-09-07,21.03130531311035
2018-09-10,20.66027069091797
2018-09-11,20.746849060058594
2018-09-12,20.52423095703125
2018-09-13,20.66027069091797
2018-09-14,20.80868911743164
2018-09-17,20.616989135742188
2018-09-18,20.827238082885742
2018-09-19,20.443838119506836
2018-09-20,20.52423095703125
2018-09-21,20.338708877563477
2018-09-24,20.078990936279297
2018-09-25,20.153196334838867
2018-09-26,20.06043815612793
2018-09-27,20.348718643188477
2018-09-28,20.56805992126465
2018-10-01,20.455259323120117
2018-10-02,20.066707611083984
2018-10-03,20.160709381103516
2018-10-04,19.515216827392578
2018-10-05,19.44628143310547
2018-10-08,19.765893936157227
2018-10-09,19.427478790283203
2018-10-10,19.089065551757812
2018-10-11,18.525039672851562
2018-10-12,18.393436431884766
2018-10-15,18.368371963500977
2018-10-16,18.706783294677734
2018-10-17,18.587711334228516
2018-10-18,18.355836868286133
2018-10-19,18.443572998046875
2018-10-22,18.34330177307129
2018-10-23,18.230497360229492
2018-10-24,17.923418045043945
2018-10-25,18.042490005493164
2018-10-26,17.798078536987305
2018-10-29,17.835678100585938
2018-10-30,18.0048885345459
2018-10-31,18.21796226501465
2018-11-01,18.593978881835938
2018-11-02,18.437301635742188
2018-11-05,18.813318252563477
2018-11-06,18.581443786621094
2018-11-07,19.333478927612305
2018-11-08,19.346012115478516
2018-11-09,19.333478927612305
2018-11-12,19.233205795288086
2018-11-13,19.4650821685791
2018-11-14,19.452547073364258
2018-11-15,19.36481285095215
2018-11-16,19.25827407836914
2018-11-19,19.195602416992188
2018-11-20,19.239471435546875
2018-11-21,19.01386260986328
2018-11-23,18.926122665405273
2018-11-26,19.2081356048584
2018-11-27,19.03892707824707
2018-11-28,19.233205795288086
2018-11-29,19.164268493652344
2018-11-30,19.31467628479004
2018-12-03,19.63429069519043
2018-12-04,18.988792419433594
2018-12-06,19.220674514770508
2018-12-07,18.901060104370117
2018-12-10,18.637845993041992
2018-12-11,18.29316520690918
2018-12-12,18.355836868286133
2018-12-13,17.979820251464844
2018-12-14,18.080089569091797
2018-12-17,17.315523147583008
2018-12-18,17.56620216369629
2018-12-19,17.265390396118164
2018-12-20,16.73270034790039
2018-12-21,16.576025009155273
2018-12-24,16.049604415893555
2018-12-26,16.70136833190918
2018-12-27,16.73270034790039
2018-12-28,16.810829162597656
2018-12-31,16.915000915527344
2019-01-02,16.64154624938965
2019-01-03,16.654571533203125
2019-01-04,17.103811264038086
2019-01-07,17.396799087524414
2019-01-08,18.1976261138916
2019-01-09,18.34086036682129
2019-01-10,18.54269790649414
2019-01-11,18.51013946533203
2019-01-14,18.392948150634766
2019-01-15,18.523162841796875
2019-01-16,18.85521125793457
2019-01-17,18.61431121826172
2019-01-18,18.685935974121094
2019-01-22,18.334352493286133
2019-01-23,18.256221771240234
2019-01-24,18.2757568359375
2019-01-25,18.744529724121094
2019-01-28,18.91381072998047
2019-01-29,19.09610939025879
2019-01-30,19.369564056396484
2019-01-31,19.57790756225586
2019-02-01,19.33700942993164
2019-02-04,19.643016815185547
2019-02-05,19.714637756347656
2019-02-06,19.40212059020996
2019-02-07,19.441184997558594
2019-02-08,19.193775177001953
2019-02-11,19.13517951965332
2019-02-12,18.9333438873291
2019-02-13,19.473735809326172
2019-02-14,19.41514015197754
2019-02-15,19.708126068115234
2019-02-19,19.53884506225586
2019-02-20,20.085752487182617
2019-02-21,20.541507720947266
2019-02-22,20.85402488708496
2019-02-25,20.59359359741211
2019-02-26,20.41779899597168
2019-02-27,20.05970573425293
2019-02-28,20.339675903320312
2019-03-01,20.50895118713379
2019-03-04,20.691255569458008
2019-03-05,20.528486251831055
2019-03-06,20.43082046508789
2019-03-07,20.183414459228516
2019-03-08,19.936002731323242
2019-03-11,20.313631057739258
2019-03-12,20.157371520996094
2019-03-13,20.43082046508789
2019-03-14,20.489418029785156
2019-03-15,20.43082046508789
2019-03-18,20.43082046508789
2019-03-19,20.398271560668945
2019-03-20,20.333160400390625
2019-03-21,20.59359359741211
2019-03-22,20.248519897460938
2019-03-25,20.072731018066406
2019-03-26,20.39175796508789
2019-03-27,20.3657169342041
2019-03-28,20.58370590209961
2019-03-29,20.53086280822754
2019-04-01,20.947025299072266
2019-04-02,21.349979400634766
2019-04-03,21.343374252319336
2019-04-04,21.21786117553711
2019-04-05,21.277313232421875
2019-04-08,21.25749969482422
2019-04-09,20.682790756225586
2019-04-10,21.092355728149414
2019-04-11,21.059326171875
2019-04-12,21.072538375854492
2019-04-15,20.867755889892578
2019-04-16,20.715824127197266
2019-04-17,20.491226196289062
2019-04-18,20.544069290161133
2019-04-22,20.21377944946289
2019-04-23,20.649765014648438
2019-04-24,20.874361038208008
2019-04-25,20.762060165405273
2019-04-26,21.039512634277344
2019-04-29,21.08574676513672
2019-04-30,21.191442489624023
2019-05-01,21.37640380859375
2019-05-02,21.49530601501465
2019-05-03,21.785964965820312
2019-05-06,21.046113967895508
2019-05-07,20.603525161743164
2019-05-08,20.28644371032715
2019-05-09,20.266626358032227
2019-05-10,20.312870025634766
2019-05-13,19.91651725769043
2019-05-14,20.042030334472656
2019-05-15,20.299657821655273
2019-05-16,20.38553237915039
2019-05-17,19.98918342590332
2019-05-20,19.870281219482422
2019-05-21,20.187358856201172
2019-05-22,19.652284622192383
2019-05-23,19.368236541748047
2019-05-24,19.282360076904297
2019-05-28,19.09079360961914
2019-05-29,18.634992599487305
2019-05-30,18.516090393066406
2019-05-31,18.245254516601562
2019-06-03,18.199012756347656
2019-06-04,18.298099517822266
2019-06-05,18.126346588134766
2019-06-06,18.0074405670166
2019-06-07,18.146160125732422
2019-06-10,18.417001724243164
2019-06-11,18.278278350830078
2019-06-12,18.46324348449707
2019-06-13,18.69444465637207
2019-06-14,18.60856819152832
2019-06-17,18.73407745361328
2019-06-18,18.90583038330078
2019-06-19,18.714262008666992
2019-06-20,18.74068260192871
2019-06-21,18.634992599487305
2019-06-24,18.146160125732422
2019-06-25,18.17919158935547
2019-06-26,17.901750564575195
2019-06-27,18.371959686279297
2019-06-28,18.513023376464844
2019-07-01,18.324939727783203
2019-07-02,18.392108917236328
2019-07-03,18.734695434570312
2019-07-05,18.707828521728516
2019-07-08,18.56004524230957
2019-07-09,18.47943878173828
2019-07-10,18.546613693237305
2019-07-11,18.083114624023438
2019-07-12,18.217464447021484
2019-07-15,18.089832305908203
2019-07-16,18.11669921875
2019-07-17,17.881593704223633
2019-07-18,17.767398834228516
2019-07-19,17.693511962890625
2019-07-22,17.364360809326172
2019-07-23,17.579313278198242
2019-07-24,17.78083610534668
2019-07-25,17.693511962890625
2019-07-26,17.70694351196289
2019-07-29,17.74053192138672
2019-07-30,18.042810440063477
2019-07-31,17.74053192138672
2019-08-01,17.135971069335938
2019-08-02,16.853837966918945
2019-08-05,16.32988739013672
2019-08-06,16.363475799560547
2019-08-07,16.32988739013672
2019-08-08,16.773229598999023
2019-08-09,16.57842445373535
2019-08-12,16.2291259765625
2019-08-13,16.182104110717773
2019-08-14,15.799217224121094
2019-08-15,15.8865385055542
2019-08-16,16.06791114807129
2019-08-19,16.24256134033203
2019-08-20,16.061189651489258
2019-08-21,16.061189651489258
2019-08-22,16.128366470336914
2019-08-23,15.725327491760254
2019-08-26,15.617847442626953
2019-08-27,15.577542304992676
2019-08-28,15.685020446777344
2019-08-29,15.765628814697266
2019-08-30,15.819363594055176
2019-09-03,15.664868354797363
2019-09-04,15.933560371398926
2019-09-05,16.32316780090332
2019-09-06,16.255992889404297
2019-09-09,16.921016693115234
2019-09-10,16.988187789916992
2019-09-11,17.277034759521484
2019-09-12,17.021772384643555
2019-09-13,17.51214027404785
2019-09-16,17.539011001586914
2019-09-17,17.38450813293457
2019-09-18,17.478553771972656
2019-09-19,17.431535720825195
2019-09-20,17.465118408203125
2019-09-23,17.471834182739258
2019-09-24,16.98147201538086
2019-09-25,16.82025146484375
2019-09-26,16.65903663635254
2019-09-27,17.021636962890625
2019-09-30,17.083206176757812
2019-10-01,16.80270767211914
2019-10-02,16.433265686035156
2019-10-03,16.358007431030273
2019-10-04,16.358007431030273
2019-10-07,16.310121536254883
2019-10-08,16.036460876464844
2019-10-09,16.009098052978516
2019-10-10,16.063825607299805
2019-10-11,16.214340209960938
2019-10-14,15.974885940551758
2019-10-15,15.974885940551758
2019-10-16,15.776482582092285
2019-10-17,15.509668350219727
2019-10-18,15.564397811889648
2019-10-21,15.96120548248291
2019-10-22,16.132240295410156
2019-10-23,16.310121536254883
2019-10-24,16.214340209960938
2019-10-25,16.180130004882812
2019-10-28,16.303279876708984
2019-10-29,16.221181869506836
2019-10-30,16.15276527404785
2019-10-31,15.906469345092773
2019-11-01,16.358007431030273
2019-11-04,16.64535140991211
2019-11-05,16.556413650512695
2019-11-06,16.522205352783203
2019-11-07,15.974885940551758
2019-11-08,15.749116897583008
2019-11-11,15.475457191467285
2019-11-12,15.331786155700684
2019-11-13,15.400199890136719
2019-11-14,15.297579765319824
2019-11-15,15.475457191467285
2019-11-18,15.441250801086426
2019-11-19,15.434409141540527
2019-11-20,15.2565279006958
2019-11-21,15.064966201782227
2019-11-22,15.283896446228027
2019-11-25,15.667019844055176
2019-11-26,15.926996231079102
2019-11-27,16.34432601928711
2019-11-29,16.180130004882812
2019-12-02,16.24854278564453
2019-12-03,16.33748435974121
2019-12-04,16.15960121154785
2019-12-05,16.200654983520508
2019-12-06,16.700082778930664
2019-12-09,16.74797248840332
2019-12-10,16.700082778930664
2019-12-11,16.66588020324707
2019-12-12,16.76165771484375
2019-12-13,16.919010162353516
2019-12-16,17.062681198120117
2019-12-17,17.1310977935791
2019-12-18,17.56895637512207
2019-12-19,17.685264587402344
2019-12-20,17.82209014892578
2019-12-23,17.86998176574707
2019-12-24,17.85629653930664
2019-12-26,18.10259246826172
2019-12-27,18.075223922729492
2019-12-30,18.061256408691406
2019-12-31,18.075223922729492
2020-01-02,17.64203453063965
2020-01-03,17.6839542388916
2020-01-06,17.28569984436035
2020-01-07,16.999235153198242
2020-01-08,17.062118530273438
2020-01-09,16.6219425201416
2020-01-10,16.62892723083496
2020-01-13,16.90840721130371
2020-01-14,16.88744354248047
2020-01-15,17.15993881225586
2020-01-16,17.36954689025879
2020-01-17,17.306665420532227
2020-01-21,17.048141479492188
2020-01-22,17.03417205810547
2020-01-23,16.894432067871094
2020-01-24,16.41931915283203
2020-01-27,16.0629825592041
2020-01-28,16.0629825592041
2020-01-29,15.909269332885742
2020-01-30,15.783507347106934
2020-01-31,15.329357147216797
2020-02-03,15.51800537109375
2020-02-04,16.0629825592041
2020-02-05,16.293554306030273
2020-02-06,16.440282821655273
2020-02-07,16.30752944946289
2020-02-10,16.377399444580078
2020-02-11,16.6219425201416
2020-02-12,16.747705459594727
2020-02-13,16.503162384033203
2020-02-14,16.510147094726562
2020-02-18,16.314512252807617
2020-02-19,16.02106475830078
2020-02-20,16.314512252807617
2020-02-21,16.55206871032715
2020-02-24,15.615819931030273
2020-02-25,14.511884689331055
2020-02-26,13.687426567077637
2020-02-27,13.212309837341309
2020-02-28,12.758163452148438
2020-03-02,13.156414031982422
2020-03-03,12.61842155456543
2020-03-04,12.5415678024292
2020-03-05,11.514483451843262
2020-03-06,11.374747276306152
2020-03-09,9.50922966003418
2020-03-10,9.893513679504395
2020-03-11,8.370357513427734
2020-03-12,6.064667701721191
2020-03-13,6.50484561920166
2020-03-16,4.814004421234131
2020-03-17,4.269023895263672
2020-03-18,3.4375760555267334
2020-03-19,4.255049705505371
2020-03-20,4.681252956390381
2020-03-23,4.709199905395508
2020-03-24,5.289116859436035
2020-03-25,6.2603020668029785
2020-03-26,6.938035488128662
2020-03-27,6.141524791717529
2020-03-30,6.031064510345459
2020-03-31,5.824873924255371
2020-04-01,5.412493705749512
2020-04-02,4.786559581756592
2020-04-03,4.447818756103516
2020-04-06,5.302035331726074
2020-04-07,5.419858932495117
2020-04-08,5.87642240524292
2020-04-09,6.075248718261719
2020-04-13,5.854330062866211
2020-04-14,5.979517459869385
2020-04-15,5.817511081695557
2020-04-16,5.6186842918396
2020-04-17,6.031064510345459
2020-04-20,5.684959411621094
2020-04-21,5.500861167907715
2020-04-22,5.316762447357178
2020-04-23,5.294671535491943
2020-04-24,5.4566779136657715
2020-04-27,5.979517459869385
2020-04-28,6.553905487060547
2020-04-29,7.135654926300049
2020-04-30,7.0031046867370605
2020-05-01,6.362443447113037
2020-05-04,6.244619846343994
2020-05-05,6.089977741241455
2020-05-06,5.773326396942139
2020-05-07,6.008972644805908
2020-05-08,6.421352863311768
2020-05-11,5.891149997711182
2020-05-12,5.368310928344727
2020-05-13,5.103208065032959
2020-05-14,5.390402793884277
2020-05-15,5.383038520812988
2020-05-18,6.5465407371521
2020-05-19,6.686456203460693
2020-05-20,6.99574089050293
2020-05-21,7.2682061195373535
2020-05-22,6.914738655090332
2020-05-26,7.503852367401123
2020-05-27,7.879413604736328
2020-05-28,7.55540132522583
2020-05-29,7.238750457763672
2020-06-01,7.680588245391846
2020-06-02,7.791046619415283
2020-06-03,8.137152671813965
2020-06-04,8.807270050048828
2020-06-05,9.632031440734863
2020-06-08,10.957539558410645
2020-06-09,10.464157104492188
2020-06-10,9.425840377807617
2020-06-11,8.328615188598633
2020-06-12,8.53480339050293
2020-06-15,8.505348205566406
2020-06-16,8.76308536529541
2020-06-17,8.240246772766113
2020-06-18,8.10033130645752
2020-06-19,7.886777877807617
2020-06-22,7.60694694519043
2020-06-23,7.776317596435547
2020-06-24,7.371302604675293
2020-06-25,7.371302604675293
2020-06-26,6.99574089050293
2020-06-29,7.459669589996338
2020-06-30,7.282934665679932
2020-07-01,7.216660022735596
2020-07-02,7.0914716720581055
2020-07-06,7.076744556427002
2020-07-07,6.6275434494018555
2020-07-08,6.7085466384887695
2020-07-09,6.664364814758301
2020-07-10,7.106200218200684
2020-07-13,6.885282039642334
2020-07-14,6.6275434494018555
2020-07-15,7.481759548187256
2020-07-16,7.128291606903076
2020-07-17,6.745368003845215
2020-07-20,6.517085075378418
2020-07-21,6.900010108947754
2020-07-22,6.782186508178711
2020-07-23,6.774822235107422
2020-07-24,6.28143835067749
2020-07-27,6.1194329261779785
2020-07-28,6.207799434661865
2020-07-29,6.436082363128662
2020-07-30,6.318257808685303
2020-07-31,6.089977741241455
2020-08-03,5.950062274932861
2020-08-04,6.384533882141113
2020-08-05,6.178344249725342
2020-08-06,6.14888858795166
2020-08-07,6.568631172180176
2020-08-10,7.253479480743408
2020-08-11,7.3123908042907715
2020-08-12,7.06201696395874
2020-08-13,6.855826377868652
2020-08-14,6.966285705566406
2020-08-17,6.502357482910156
2020-08-18,6.274075508117676
2020-08-19,6.325621604919434
2020-08-20,6.553905487060547
2020-08-21,6.465537071228027
2020-08-24,6.855826377868652
2020-08-25,6.84846305847168
2020-08-26,6.7085466384887695
2020-08-27,7.047288417816162
2020-08-28,7.349209785461426
2020-08-31,6.988376617431641
2020-09-01,7.084107875823975
2020-09-02,7.1872029304504395
2020-09-03,7.3123908042907715
2020-09-04,7.798410892486572
2020-09-08,7.702678680419922
2020-09-09,7.710043430328369
2020-09-10,7.503852367401123
2020-09-11,7.430213451385498
2020-09-14,8.09296703338623
2020-09-15,8.218154907226562
