Date,DNTH
2019-03-01,240.32000732421875
2019-03-04,249.75999450683594
2019-03-05,255.83999633789062
2019-03-06,262.0799865722656
2019-03-07,261.9200134277344
2019-03-08,256.0
2019-03-11,254.24000549316406
2019-03-12,235.1999969482422
2019-03-13,228.32000732421875
2019-03-14,219.36000061035156
2019-03-15,276.79998779296875
2019-03-18,295.3599853515625
2019-03-19,295.3599853515625
2019-03-20,285.2799987792969
2019-03-21,292.4800109863281
2019-03-22,297.1199951171875
2019-03-25,315.20001220703125
2019-03-26,280.32000732421875
2019-03-27,276.0
2019-03-28,272.1600036621094
2019-03-29,263.5199890136719
2019-04-01,254.0800018310547
2019-04-02,247.52000427246094
2019-04-03,252.63999938964844
2019-04-04,256.1600036621094
2019-04-05,276.1600036621094
2019-04-08,282.7200012207031
2019-04-09,264.32000732421875
2019-04-10,258.3999938964844
2019-04-11,257.760009765625
2019-04-12,252.0
2019-04-15,247.0399932861328
2019-04-16,254.24000549316406
2019-04-17,243.36000061035156
2019-04-18,240.16000366210938
2019-04-22,240.9600067138672
2019-04-23,248.16000366210938
2019-04-24,261.9200134277344
2019-04-25,260.6400146484375
2019-04-26,279.67999267578125
2019-04-29,272.1600036621094
2019-04-30,230.55999755859375
2019-05-01,219.1999969482422
2019-05-02,220.8000030517578
2019-05-03,245.27999877929688
2019-05-06,247.0399932861328
2019-05-07,235.36000061035156
2019-05-08,240.0
2019-05-09,246.39999389648438
2019-05-10,252.8000030517578
2019-05-13,257.6000061035156
2019-05-14,263.67999267578125
2019-05-15,258.8800048828125
2019-05-16,260.9599914550781
2019-05-17,264.9599914550781
2019-05-20,267.20001220703125
2019-05-21,275.8399963378906
2019-05-22,274.0799865722656
2019-05-23,277.6000061035156
2019-05-24,271.5199890136719
2019-05-28,267.0400085449219
2019-05-29,254.39999389648438
2019-05-30,245.44000244140625
2019-05-31,234.55999755859375
2019-06-03,231.52000427246094
2019-06-04,230.72000122070312
2019-06-05,227.83999633789062
2019-06-06,217.9199981689453
2019-06-07,214.39999389648438
2019-06-10,225.9199981689453
2019-06-11,226.8800048828125
2019-06-12,229.27999877929688
2019-06-13,234.55999755859375
2019-06-14,229.75999450683594
2019-06-17,218.72000122070312
2019-06-18,221.44000244140625
2019-06-19,232.32000732421875
2019-06-20,239.0399932861328
2019-06-21,259.20001220703125
2019-06-24,239.83999633789062
2019-06-25,236.8000030517578
2019-06-26,228.16000366210938
2019-06-27,235.83999633789062
2019-06-28,236.0
2019-07-01,216.32000732421875
2019-07-02,218.72000122070312
2019-07-03,216.8000030517578
2019-07-05,220.16000366210938
2019-07-08,213.60000610351562
2019-07-09,218.55999755859375
2019-07-10,219.83999633789062
2019-07-11,216.63999938964844
2019-07-12,208.8000030517578
2019-07-15,215.52000427246094
2019-07-16,213.27999877929688
2019-07-17,212.8000030517578
2019-07-18,217.1199951171875
2019-07-19,205.1199951171875
2019-07-22,204.8000030517578
2019-07-23,197.44000244140625
2019-07-24,205.44000244140625
2019-07-25,210.72000122070312
2019-07-26,210.72000122070312
2019-07-29,218.24000549316406
2019-07-30,224.0
2019-07-31,216.16000366210938
2019-08-01,210.8800048828125
2019-08-02,202.0800018310547
2019-08-05,187.0399932861328
2019-08-06,192.47999572753906
2019-08-07,190.24000549316406
2019-08-08,211.36000061035156
2019-08-09,198.55999755859375
2019-08-12,189.9199981689453
2019-08-13,188.8000030517578
2019-08-14,187.67999267578125
2019-08-15,176.9600067138672
2019-08-16,185.44000244140625
2019-08-19,190.8800048828125
2019-08-20,189.1199951171875
2019-08-21,170.72000122070312
2019-08-22,174.0800018310547
2019-08-23,157.75999450683594
2019-08-26,167.67999267578125
2019-08-27,162.0800018310547
2019-08-28,161.75999450683594
2019-08-29,166.24000549316406
2019-08-30,165.27999877929688
2019-09-03,156.32000732421875
2019-09-04,159.52000427246094
2019-09-05,166.0800018310547
2019-09-06,165.1199951171875
2019-09-09,157.9199981689453
2019-09-10,168.9600067138672
2019-09-11,184.9600067138672
2019-09-12,180.0
2019-09-13,182.72000122070312
2019-09-16,181.44000244140625
2019-09-17,180.8000030517578
2019-09-18,178.24000549316406
2019-09-19,187.52000427246094
2019-09-20,188.8000030517578
2019-09-23,179.52000427246094
2019-09-24,166.72000122070312
2019-09-25,169.1199951171875
2019-09-26,158.0800018310547
2019-09-27,154.0800018310547
2019-09-30,164.16000366210938
2019-10-01,152.0
2019-10-02,162.24000549316406
2019-10-03,165.9199981689453
2019-10-04,161.9199981689453
2019-10-07,159.52000427246094
2019-10-08,155.52000427246094
2019-10-09,158.0800018310547
2019-10-10,156.47999572753906
2019-10-11,157.27999877929688
2019-10-14,156.47999572753906
2019-10-15,160.0
2019-10-16,148.9600067138672
2019-10-17,154.39999389648438
2019-10-18,152.47999572753906
2019-10-21,163.0399932861328
2019-10-22,161.44000244140625
2019-10-23,153.60000610351562
2019-10-24,150.39999389648438
2019-10-25,147.0399932861328
2019-10-28,156.32000732421875
2019-10-29,155.1999969482422
2019-10-30,168.63999938964844
2019-10-31,166.55999755859375
2019-11-01,181.9199981689453
2019-11-04,180.32000732421875
2019-11-05,179.1999969482422
2019-11-06,171.67999267578125
2019-11-07,167.52000427246094
2019-11-08,167.0399932861328
2019-11-11,172.8000030517578
2019-11-12,167.67999267578125
2019-11-13,164.0
2019-11-14,150.8800048828125
2019-11-15,150.72000122070312
2019-11-18,145.1199951171875
2019-11-19,168.0
2019-11-20,208.16000366210938
2019-11-21,210.24000549316406
2019-11-22,221.60000610351562
2019-11-25,211.1999969482422
2019-11-26,198.39999389648438
2019-11-27,212.9600067138672
2019-11-29,211.83999633789062
2019-12-02,199.0399932861328
2019-12-03,213.27999877929688
2019-12-04,209.9199981689453
2019-12-05,207.67999267578125
2019-12-06,212.63999938964844
2019-12-09,204.63999938964844
2019-12-10,224.0
2019-12-11,230.72000122070312
2019-12-12,220.47999572753906
2019-12-13,203.1999969482422
2019-12-16,210.0800018310547
2019-12-17,212.63999938964844
2019-12-18,215.52000427246094
2019-12-19,224.0
2019-12-20,232.16000366210938
2019-12-23,253.44000244140625
2019-12-24,252.63999938964844
2019-12-26,247.1999969482422
2019-12-27,234.24000549316406
2019-12-30,244.16000366210938
2019-12-31,242.55999755859375
2020-01-02,240.32000732421875
2020-01-03,236.16000366210938
2020-01-06,235.67999267578125
2020-01-07,238.72000122070312
2020-01-08,238.39999389648438
2020-01-09,240.32000732421875
2020-01-10,243.83999633789062
2020-01-13,217.44000244140625
2020-01-14,215.67999267578125
2020-01-15,224.16000366210938
2020-01-16,230.0800018310547
2020-01-17,225.9199981689453
2020-01-21,224.9600067138672
2020-01-22,223.0399932861328
2020-01-23,220.32000732421875
2020-01-24,221.44000244140625
2020-01-27,220.47999572753906
2020-01-28,216.47999572753906
2020-01-29,209.9199981689453
2020-01-30,196.47999572753906
2020-01-31,190.0800018310547
2020-02-03,190.55999755859375
2020-02-04,196.16000366210938
2020-02-05,205.1199951171875
2020-02-06,200.0
2020-02-07,188.63999938964844
2020-02-10,196.47999572753906
2020-02-11,194.72000122070312
2020-02-12,196.8000030517578
2020-02-13,192.63999938964844
2020-02-14,197.60000610351562
2020-02-18,201.9199981689453
2020-02-19,208.63999938964844
2020-02-20,225.75999450683594
2020-02-21,224.0
2020-02-24,203.36000061035156
2020-02-25,192.16000366210938
2020-02-26,185.9199981689453
2020-02-27,176.0
2020-02-28,188.16000366210938
2020-03-02,184.9600067138672
2020-03-03,175.0399932861328
2020-03-04,192.8000030517578
2020-03-05,200.32000732421875
2020-03-06,190.8800048828125
2020-03-09,168.47999572753906
2020-03-10,163.1999969482422
2020-03-11,146.55999755859375
2020-03-12,129.9199981689453
2020-03-13,130.0800018310547
2020-03-16,114.72000122070312
2020-03-17,159.1999969482422
2020-03-18,111.36000061035156
2020-03-19,107.19999694824219
2020-03-20,96.4800033569336
2020-03-23,98.87999725341797
2020-03-24,100.31999969482422
2020-03-25,101.12000274658203
2020-03-26,118.87999725341797
2020-03-27,109.76000213623047
2020-03-30,114.08000183105469
2020-03-31,100.4800033569336
2020-04-01,100.31999969482422
2020-04-02,103.04000091552734
2020-04-03,98.87999725341797
2020-04-06,104.31999969482422
2020-04-07,101.5999984741211
2020-04-08,103.83999633789062
2020-04-09,112.95999908447266
2020-04-13,127.68000030517578
2020-04-14,130.8800048828125
2020-04-15,121.5999984741211
2020-04-16,125.91999816894531
2020-04-17,141.1199951171875
2020-04-20,136.63999938964844
2020-04-21,130.55999755859375
2020-04-22,139.1999969482422
2020-04-23,133.27999877929688
2020-04-24,142.24000549316406
2020-04-27,148.16000366210938
2020-04-28,135.67999267578125
2020-04-29,143.83999633789062
2020-04-30,130.39999389648438
2020-05-01,141.27999877929688
2020-05-04,142.72000122070312
2020-05-05,137.1199951171875
2020-05-06,151.67999267578125
2020-05-07,155.83999633789062
2020-05-08,172.16000366210938
2020-05-11,170.55999755859375
2020-05-12,149.75999450683594
2020-05-13,143.0399932861328
2020-05-14,139.52000427246094
2020-05-15,140.8000030517578
2020-05-18,146.55999755859375
2020-05-19,145.9199981689453
2020-05-20,152.47999572753906
2020-05-21,152.9600067138672
2020-05-22,153.75999450683594
2020-05-26,153.44000244140625
2020-05-27,150.72000122070312
2020-05-28,147.0399932861328
2020-05-29,141.44000244140625
2020-06-01,150.39999389648438
2020-06-02,150.8800048828125
2020-06-03,149.75999450683594
2020-06-04,148.63999938964844
2020-06-05,159.83999633789062
2020-06-08,163.1999969482422
2020-06-09,168.9600067138672
2020-06-10,166.39999389648438
2020-06-11,144.63999938964844
2020-06-12,145.44000244140625
2020-06-15,148.63999938964844
2020-06-16,148.16000366210938
2020-06-17,148.0
2020-06-18,148.9600067138672
2020-06-19,155.0399932861328
2020-06-22,159.83999633789062
2020-06-23,164.8000030517578
2020-06-24,154.72000122070312
2020-06-25,132.9600067138672
2020-06-26,126.72000122070312
2020-06-29,118.72000122070312
2020-06-30,120.16000366210938
2020-07-01,121.27999877929688
2020-07-02,127.5199966430664
2020-07-06,139.1999969482422
2020-07-07,141.27999877929688
2020-07-08,143.0399932861328
2020-07-09,142.39999389648438
2020-07-10,133.9199981689453
2020-07-13,120.80000305175781
2020-07-14,119.83999633789062
2020-07-15,121.5999984741211
2020-07-16,122.23999786376953
2020-07-17,128.0
2020-07-20,128.9600067138672
2020-07-21,126.4000015258789
2020-07-22,126.4000015258789
2020-07-23,122.4000015258789
2020-07-24,120.4800033569336
2020-07-27,119.5199966430664
2020-07-28,115.5199966430664
2020-07-29,112.31999969482422
2020-07-30,114.08000183105469
2020-07-31,112.31999969482422
2020-08-03,114.23999786376953
2020-08-04,114.08000183105469
2020-08-05,113.76000213623047
2020-08-06,114.4000015258789
2020-08-07,121.12000274658203
2020-08-10,121.91999816894531
2020-08-11,113.76000213623047
2020-08-12,116.4800033569336
2020-08-13,116.95999908447266
2020-08-14,113.91999816894531
2020-08-17,118.23999786376953
2020-08-18,116.80000305175781
2020-08-19,115.5199966430664
2020-08-20,114.4000015258789
2020-08-21,113.44000244140625
2020-08-24,109.44000244140625
2020-08-25,111.36000061035156
2020-08-26,111.19999694824219
2020-08-27,107.5199966430664
2020-08-28,107.68000030517578
2020-08-31,116.31999969482422
2020-09-01,114.23999786376953
2020-09-02,113.91999816894531
2020-09-03,112.0
2020-09-04,104.31999969482422
2020-09-08,112.31999969482422
2020-09-09,114.4000015258789
2020-09-10,114.4000015258789
2020-09-11,114.55999755859375
2020-09-14,124.31999969482422
2020-09-15,128.0
2020-09-16,130.55999755859375
2020-09-17,128.47999572753906
2020-09-18,123.5199966430664
2020-09-21,116.80000305175781
2020-09-22,114.55999755859375
2020-09-23,107.68000030517578
2020-09-24,108.4800033569336
2020-09-25,111.68000030517578
2020-09-28,108.80000305175781
2020-09-29,109.44000244140625
2020-09-30,108.80000305175781
2020-10-01,110.72000122070312
2020-10-02,108.63999938964844
2020-10-05,113.27999877929688
2020-10-06,116.95999908447266
2020-10-07,122.4000015258789
2020-10-08,117.76000213623047
2020-10-09,120.63999938964844
2020-10-12,119.04000091552734
2020-10-13,122.72000122070312
2020-10-14,117.44000244140625
2020-10-15,118.23999786376953
2020-10-16,116.95999908447266
2020-10-19,112.0
2020-10-20,111.36000061035156
2020-10-21,108.80000305175781
2020-10-22,113.12000274658203
2020-10-23,112.80000305175781
2020-10-26,108.0
2020-10-27,105.44000244140625
2020-10-28,108.95999908447266
2020-10-29,107.68000030517578
2020-10-30,100.95999908447266
2020-11-02,100.4800033569336
2020-11-03,107.19999694824219
2020-11-04,106.55999755859375
2020-11-05,105.5999984741211
2020-11-06,100.80000305175781
2020-11-09,97.5999984741211
2020-11-10,105.12000274658203
2020-11-11,105.5999984741211
2020-11-12,104.31999969482422
2020-11-13,107.83999633789062
2020-11-16,110.55999755859375
2020-11-17,109.5999984741211
2020-11-18,106.08000183105469
2020-11-19,107.04000091552734
2020-11-20,106.23999786376953
2020-11-23,104.16000366210938
2020-11-24,105.12000274658203
2020-11-25,110.08000183105469
2020-11-27,112.16000366210938
2020-11-30,114.4000015258789
2020-12-01,115.83999633789062
2020-12-02,114.72000122070312
2020-12-03,114.08000183105469
2020-12-04,119.04000091552734
2020-12-07,119.04000091552734
2020-12-08,122.23999786376953
2020-12-09,118.23999786376953
2020-12-10,116.95999908447266
2020-12-11,115.5199966430664
2020-12-14,114.55999755859375
2020-12-15,116.4800033569336
2020-12-16,115.68000030517578
2020-12-17,116.16000366210938
2020-12-18,112.0
2020-12-21,126.08000183105469
2020-12-22,125.5999984741211
2020-12-23,127.04000091552734
2020-12-24,123.19999694824219
2020-12-28,126.08000183105469
2020-12-29,124.63999938964844
2020-12-30,127.04000091552734
2020-12-31,125.44000244140625
2021-01-04,122.55999755859375
2021-01-05,124.0
2021-01-06,126.23999786376953
2021-01-07,138.72000122070312
2021-01-08,134.72000122070312
2021-01-11,137.75999450683594
2021-01-12,141.60000610351562
2021-01-13,137.9199981689453
2021-01-14,136.9600067138672
2021-01-15,134.24000549316406
2021-01-19,135.52000427246094
2021-01-20,133.75999450683594
2021-01-21,132.63999938964844
2021-01-22,131.36000061035156
2021-01-25,139.0399932861328
2021-01-26,133.27999877929688
2021-01-27,133.44000244140625
2021-01-28,138.55999755859375
2021-01-29,141.44000244140625
2021-02-01,146.39999389648438
2021-02-02,154.39999389648438
2021-02-03,157.75999450683594
2021-02-04,148.9600067138672
2021-02-05,156.0
2021-02-08,163.52000427246094
2021-02-09,168.32000732421875
2021-02-10,175.67999267578125
2021-02-11,172.8000030517578
2021-02-12,159.1999969482422
2021-02-16,160.16000366210938
2021-02-17,157.44000244140625
2021-02-18,147.83999633789062
2021-02-19,172.32000732421875
2021-02-22,169.27999877929688
2021-02-23,162.55999755859375
2021-02-24,178.55999755859375
2021-02-25,165.60000610351562
2021-02-26,168.16000366210938
2021-03-01,176.9600067138672
2021-03-02,188.9600067138672
2021-03-03,210.8800048828125
2021-03-04,209.60000610351562
2021-03-05,206.39999389648438
2021-03-08,192.63999938964844
2021-03-09,205.60000610351562
2021-03-10,214.0800018310547
2021-03-11,205.75999450683594
2021-03-12,208.47999572753906
2021-03-15,207.67999267578125
2021-03-16,204.16000366210938
2021-03-17,201.1199951171875
2021-03-18,196.9600067138672
2021-03-19,199.52000427246094
2021-03-22,213.60000610351562
2021-03-23,208.0
2021-03-24,203.52000427246094
2021-03-25,203.83999633789062
2021-03-26,204.0
2021-03-29,192.32000732421875
2021-03-30,182.8800048828125
2021-03-31,189.44000244140625
2021-04-01,205.44000244140625
2021-04-05,226.39999389648438
2021-04-06,215.0399932861328
2021-04-07,210.8800048828125
2021-04-08,216.63999938964844
2021-04-09,197.1199951171875
2021-04-12,188.8000030517578
2021-04-13,171.1999969482422
2021-04-14,175.67999267578125
2021-04-15,173.27999877929688
2021-04-16,176.0
2021-04-19,168.0
2021-04-20,169.75999450683594
2021-04-21,179.1999969482422
2021-04-22,182.24000549316406
2021-04-23,174.39999389648438
2021-04-26,181.27999877929688
2021-04-27,184.16000366210938
2021-04-28,190.8800048828125
2021-04-29,190.24000549316406
2021-04-30,186.39999389648438
2021-05-03,185.9199981689453
2021-05-04,183.36000061035156
2021-05-05,181.44000244140625
2021-05-06,168.63999938964844
2021-05-07,181.75999450683594
2021-05-10,190.55999755859375
2021-05-11,187.36000061035156
2021-05-12,205.1199951171875
2021-05-13,175.1999969482422
2021-05-14,176.9600067138672
2021-05-17,166.39999389648438
2021-05-18,185.60000610351562
2021-05-19,174.55999755859375
2021-05-20,179.36000061035156
2021-05-21,182.24000549316406
2021-05-24,185.1199951171875
2021-05-25,182.8800048828125
2021-05-26,186.55999755859375
2021-05-27,192.8000030517578
2021-05-28,197.60000610351562
2021-06-01,206.55999755859375
2021-06-02,201.60000610351562
2021-06-03,203.1999969482422
2021-06-04,193.60000610351562
2021-06-07,188.32000732421875
2021-06-08,188.47999572753906
2021-06-09,186.8800048828125
2021-06-10,187.52000427246094
2021-06-11,185.27999877929688
2021-06-14,181.9199981689453
2021-06-15,182.24000549316406
2021-06-16,177.75999450683594
2021-06-17,176.47999572753906
2021-06-18,172.8000030517578
2021-06-21,170.0800018310547
2021-06-22,166.39999389648438
2021-06-23,166.39999389648438
2021-06-24,167.1999969482422
2021-06-25,159.0399932861328
2021-06-28,156.16000366210938
2021-06-29,165.75999450683594
2021-06-30,156.47999572753906
2021-07-01,158.24000549316406
2021-07-02,158.0800018310547
2021-07-06,150.55999755859375
2021-07-07,146.8800048828125
2021-07-08,147.36000061035156
2021-07-09,150.0800018310547
2021-07-12,149.27999877929688
2021-07-13,144.0
2021-07-14,137.27999877929688
2021-07-15,137.44000244140625
2021-07-16,141.44000244140625
2021-07-19,138.24000549316406
2021-07-20,142.39999389648438
2021-07-21,129.1199951171875
2021-07-22,120.16000366210938
2021-07-23,118.4000015258789
2021-07-26,115.83999633789062
2021-07-27,111.5199966430664
2021-07-28,114.4000015258789
2021-07-29,111.83999633789062
2021-07-30,113.91999816894531
2021-08-02,113.76000213623047
2021-08-03,101.27999877929688
2021-08-04,100.80000305175781
2021-08-05,102.55999755859375
2021-08-06,107.68000030517578
2021-08-09,105.91999816894531
2021-08-10,108.95999908447266
2021-08-11,104.63999938964844
2021-08-12,105.5999984741211
2021-08-13,103.19999694824219
2021-08-16,103.19999694824219
2021-08-17,107.19999694824219
2021-08-18,98.55999755859375
2021-08-19,97.12000274658203
2021-08-20,103.83999633789062
2021-08-23,108.63999938964844
2021-08-24,108.16000366210938
2021-08-25,108.80000305175781
2021-08-26,100.31999969482422
2021-08-27,100.0
2021-08-30,101.91999816894531
2021-08-31,102.4000015258789
2021-09-01,104.4800033569336
2021-09-02,105.76000213623047
2021-09-03,104.31999969482422
2021-09-07,102.08000183105469
2021-09-08,101.5999984741211
2021-09-09,101.5999984741211
2021-09-10,102.23999786376953
2021-09-13,100.16000366210938
2021-09-14,98.08000183105469
2021-09-15,106.08000183105469
2021-09-16,109.91999816894531
2021-09-17,124.63999938964844
2021-09-20,117.5999984741211
2021-09-21,117.27999877929688
2021-09-22,117.44000244140625
2021-09-23,122.08000183105469
2021-09-24,119.5199966430664
2021-09-27,121.44000244140625
2021-09-28,117.27999877929688
2021-09-29,114.87999725341797
2021-09-30,116.4800033569336
2021-10-01,120.16000366210938
2021-10-04,117.5999984741211
2021-10-05,116.80000305175781
2021-10-06,114.87999725341797
2021-10-07,114.72000122070312
2021-10-08,110.55999755859375
2021-10-11,109.5999984741211
2021-10-12,109.91999816894531
2021-10-13,110.55999755859375
2021-10-14,109.91999816894531
2021-10-15,107.68000030517578
2021-10-18,104.0
2021-10-19,102.08000183105469
2021-10-20,104.80000305175781
2021-10-21,103.04000091552734
2021-10-22,104.4800033569336
2021-10-25,103.68000030517578
2021-10-26,104.63999938964844
2021-10-27,103.19999694824219
2021-10-28,106.23999786376953
2021-10-29,102.4000015258789
2021-11-01,118.23999786376953
2021-11-02,118.72000122070312
2021-11-03,129.60000610351562
2021-11-04,133.27999877929688
2021-11-05,125.76000213623047
2021-11-08,117.76000213623047
2021-11-09,118.72000122070312
2021-11-10,116.16000366210938
2021-11-11,118.87999725341797
2021-11-12,118.23999786376953
2021-11-15,119.5199966430664
2021-11-16,115.5199966430664
2021-11-17,112.16000366210938
2021-11-18,110.4000015258789
2021-11-19,107.04000091552734
2021-11-22,103.83999633789062
2021-11-23,104.31999969482422
2021-11-24,105.12000274658203
2021-11-26,96.95999908447266
2021-11-29,91.5199966430664
2021-11-30,90.08000183105469
2021-12-01,88.0
2021-12-02,88.4800033569336
2021-12-03,84.63999938964844
2021-12-06,84.0
2021-12-07,87.19999694824219
2021-12-08,90.4000015258789
2021-12-09,88.0
2021-12-10,84.31999969482422
2021-12-13,82.72000122070312
2021-12-14,79.5199966430664
2021-12-15,79.68000030517578
2021-12-16,76.16000366210938
2021-12-17,77.44000244140625
2021-12-20,80.95999908447266
2021-12-21,80.95999908447266
2021-12-22,80.4800033569336
2021-12-23,81.5999984741211
2021-12-27,74.4000015258789
2021-12-28,73.5999984741211
2021-12-29,73.91999816894531
2021-12-30,72.80000305175781
2021-12-31,70.87999725341797
2022-01-03,83.68000030517578
2022-01-04,76.31999969482422
2022-01-05,71.36000061035156
2022-01-06,82.87999725341797
2022-01-07,74.72000122070312
2022-01-10,74.08000183105469
2022-01-11,77.76000213623047
2022-01-12,83.19999694824219
2022-01-13,74.55999755859375
2022-01-14,71.68000030517578
2022-01-18,68.80000305175781
2022-01-19,67.36000061035156
2022-01-20,59.36000061035156
2022-01-21,57.119998931884766
2022-01-24,56.0
2022-01-25,49.599998474121094
2022-01-26,53.7599983215332
2022-01-27,48.79999923706055
2022-01-28,50.560001373291016
2022-01-31,52.31999969482422
2022-02-01,54.08000183105469
2022-02-02,49.279998779296875
2022-02-03,47.52000045776367
2022-02-04,48.47999954223633
2022-02-07,49.91999816894531
2022-02-08,51.36000061035156
2022-02-09,54.400001525878906
2022-02-10,52.63999938964844
2022-02-11,49.599998474121094
2022-02-14,48.15999984741211
2022-02-15,51.040000915527344
2022-02-16,50.400001525878906
2022-02-17,48.959999084472656
2022-02-18,48.15999984741211
2022-02-22,45.91999816894531
2022-02-23,45.7599983215332
2022-02-24,44.31999969482422
2022-02-25,45.279998779296875
2022-02-28,50.400001525878906
2022-03-01,45.7599983215332
2022-03-02,44.0
2022-03-03,43.68000030517578
2022-03-04,40.959999084472656
2022-03-07,40.79999923706055
2022-03-08,43.68000030517578
2022-03-09,46.880001068115234
2022-03-10,45.91999816894531
2022-03-11,44.63999938964844
2022-03-14,44.959999084472656
2022-03-15,45.7599983215332
2022-03-16,47.36000061035156
2022-03-17,49.91999816894531
2022-03-18,53.279998779296875
2022-03-21,53.91999816894531
2022-03-22,54.400001525878906
2022-03-23,56.31999969482422
