Date,FNLC
2010-07-15,6.539604187011719
2010-07-16,6.086216926574707
2010-07-19,6.184780120849609
2010-07-20,6.386830806732178
2010-07-21,6.096073627471924
2010-07-22,6.6529541015625
2010-07-23,6.98806095123291
2010-07-26,6.884571075439453
2010-07-27,6.830363750457764
2010-07-28,6.8402180671691895
2010-07-29,6.914139270782471
2010-07-30,6.899353981018066
2010-08-02,6.938780307769775
2010-08-03,6.850075721740723
2010-08-04,7.002847194671631
2010-08-05,6.889500141143799
2010-08-06,6.909213542938232
2010-08-09,7.130977153778076
2010-08-10,7.022558212280273
2010-08-11,6.593813419342041
2010-08-12,6.643094539642334
2010-08-13,6.460752487182617
2010-08-16,6.593813419342041
2010-08-17,6.677588939666748
2010-08-18,6.574100017547607
2010-08-19,6.406545162200928
2010-08-20,6.342479228973389
2010-08-23,6.337552547454834
2010-08-24,6.32769775390625
2010-08-25,6.396689414978027
2010-08-26,6.317838191986084
2010-08-27,6.465681552886963
2010-08-30,6.485397815704346
2010-08-31,6.505107402801514
2010-09-01,6.514964580535889
2010-09-02,6.613526344299316
2010-09-03,6.7071614265441895
2010-09-07,6.436117172241211
2010-09-08,6.564244747161865
2010-09-09,6.495248794555664
2010-09-10,6.500177383422852
2010-09-13,6.579028606414795
2010-09-14,6.549457550048828
2010-09-15,6.574100017547607
2010-09-16,6.480467796325684
2010-09-17,6.574100017547607
2010-09-20,6.633237838745117
2010-09-21,6.539604187011719
2010-09-22,6.510034561157227
2010-09-23,6.406545162200928
2010-09-24,6.712089538574219
2010-09-27,6.73179817199707
2010-09-28,6.845147132873535
2010-09-29,6.845147132873535
2010-09-30,6.815580368041992
2010-10-01,6.8648600578308105
2010-10-04,6.807380676269531
2010-10-05,6.8473639488220215
2010-10-06,6.792386531829834
2010-10-07,6.792386531829834
2010-10-08,6.852365016937256
2010-10-11,6.827372074127197
2010-10-12,6.8423662185668945
2010-10-13,6.937328338623047
2010-10-14,6.962323188781738
2010-10-15,7.082274913787842
2010-10-18,7.037292957305908
2010-10-19,6.797384738922119
2010-10-20,7.027296543121338
2010-10-21,6.947327136993408
2010-10-22,7.06228494644165
2010-10-25,6.967319011688232
2010-10-26,7.032295227050781
2010-10-27,6.837371349334717
2010-10-28,6.797384738922119
2010-10-29,6.937328338623047
2010-11-01,6.762397289276123
2010-11-02,6.962323188781738
2010-11-03,7.007305145263672
2010-11-04,7.377164363861084
2010-11-05,7.397155284881592
2010-11-08,7.3221845626831055
2010-11-09,7.292194843292236
2010-11-10,7.277199745178223
2010-11-11,7.27220344543457
2010-11-12,7.172242164611816
2010-11-15,7.26220703125
2010-11-16,7.21722412109375
2010-11-17,7.287195682525635
2010-11-18,7.212225437164307
2010-11-19,7.247211933135986
2010-11-22,7.087273120880127
2010-11-23,6.902344226837158
2010-11-24,7.097268581390381
2010-11-26,7.037292957305908
2010-11-29,7.1122660636901855
2010-11-30,6.992311000823975
2010-12-01,7.197231292724609
2010-12-02,7.197231292724609
2010-12-03,7.197231292724609
2010-12-06,7.3121867179870605
2010-12-07,7.347174167633057
2010-12-08,7.277199745178223
2010-12-09,7.3121867179870605
2010-12-10,7.4571309089660645
2010-12-13,7.482122421264648
2010-12-14,7.537097930908203
2010-12-15,7.577086925506592
2010-12-16,7.831988334655762
2010-12-17,7.692043781280518
2010-12-20,7.777009963989258
2010-12-21,7.687044143676758
2010-12-22,7.811996936798096
2010-12-23,7.811996936798096
2010-12-27,7.966936111450195
2010-12-28,7.941943645477295
2010-12-29,7.921953201293945
2010-12-30,7.856978893280029
2010-12-31,7.891961097717285
2011-01-03,7.926951885223389
2011-01-04,7.8940606117248535
2011-01-05,7.8080339431762695
2011-01-06,7.990203857421875
2011-01-07,7.767551898956299
2011-01-10,7.797914028167725
2011-01-11,8.005385398864746
2011-01-12,7.975024700164795
2011-01-13,7.873817443847656
2011-01-14,8.02562427520752
2011-01-18,8.015506744384766
2011-01-19,7.868757724761963
2011-01-20,7.711887359619141
2011-01-21,7.65622615814209
2011-01-24,7.6461029052734375
2011-01-25,7.6461029052734375
2011-01-26,7.833334445953369
2011-01-27,7.873817443847656
2011-01-28,7.3526082038879395
2011-01-31,7.47405481338501
2011-02-01,7.701766014099121
2011-02-02,7.610680103302002
2011-02-03,7.560078144073486
2011-02-04,7.413329601287842
2011-02-07,7.463935375213623
2011-02-08,7.403210639953613
2011-02-09,7.3981499671936035
2011-02-10,7.403210639953613
2011-02-11,7.47405481338501
2011-02-14,7.408270359039307
2011-02-15,7.322245121002197
2011-02-16,7.3981499671936035
2011-02-17,7.5094757080078125
2011-02-18,7.494295597076416
2011-02-22,7.281763076782227
2011-02-23,7.271641254425049
2011-02-24,7.438632965087891
2011-02-25,7.590439319610596
2011-02-28,7.393086910247803
2011-03-01,7.3526082038879395
2011-03-02,7.3981499671936035
2011-03-03,7.4538140296936035
2011-03-04,7.3981499671936035
2011-03-07,7.322245121002197
2011-03-08,7.438632965087891
2011-03-09,7.489234447479248
2011-03-10,7.165374755859375
2011-03-11,7.2868218421936035
2011-03-14,7.1350178718566895
2011-03-15,6.973084926605225
2011-03-16,6.841519355773926
2011-03-17,6.907301425933838
2011-03-18,7.013567924499512
2011-03-21,7.155254364013672
2011-03-22,7.2412824630737305
2011-03-23,7.463935375213623
2011-03-24,7.463935375213623
2011-03-25,7.722010135650635
2011-03-28,7.565140247344971
2011-03-29,7.6005635261535645
2011-03-30,7.787792205810547
2011-03-31,7.716948986053467
2011-04-01,7.752371311187744
2011-04-04,7.872820854187012
2011-04-05,7.888200283050537
2011-04-06,8.047087669372559
2011-04-07,7.8984503746032715
2011-04-08,7.698553562164307
2011-04-11,7.483279228210449
2011-04-12,7.324389457702637
2011-04-13,7.2423787117004395
2011-04-14,7.227002143859863
2011-04-15,7.44740104675293
2011-04-18,7.257755756378174
2011-04-19,7.232127666473389
2011-04-20,7.232127666473389
2011-04-21,7.262880802154541
2011-04-25,7.268005847930908
2011-04-26,7.5499114990234375
2011-04-27,7.5601630210876465
2011-04-28,7.54478645324707
2011-04-29,7.611419200897217
2011-05-02,7.54478645324707
2011-05-03,7.360265254974365
2011-05-04,7.180873394012451
2011-05-05,7.175749778747559
2011-05-06,7.175749778747559
2011-05-09,7.257755756378174
2011-05-10,7.32951545715332
2011-05-11,7.232127666473389
2011-05-12,7.273131370544434
2011-05-13,7.175749778747559
2011-05-16,7.119368076324463
2011-05-17,7.339764595031738
2011-05-18,7.44740104675293
2011-05-19,7.41152286529541
2011-05-20,7.2423787117004395
2011-05-23,7.2116265296936035
2011-05-24,7.1347432136535645
2011-05-25,7.324389457702637
2011-05-26,7.41152286529541
2011-05-27,7.334641933441162
2011-05-31,7.406397819519043
2011-06-01,7.119368076324463
2011-06-02,7.206501007080078
2011-06-03,7.160370826721191
2011-06-06,7.088615417480469
2011-06-07,7.191124439239502
2011-06-08,7.2218780517578125
2011-06-09,7.155244827270508
2011-06-10,7.078361988067627
2011-06-13,7.0834879875183105
2011-06-14,7.303884506225586
2011-06-15,7.1347432136535645
2011-06-16,7.185998916625977
2011-06-17,7.252630710601807
2011-06-20,7.268005847930908
2011-06-21,7.406397819519043
2011-06-22,7.283380508422852
2011-06-23,7.575542449951172
2011-06-24,7.467903137207031
2011-06-27,7.657546043395996
2011-06-28,7.703675746917725
2011-06-29,7.6524248123168945
2011-06-30,7.616543292999268
2011-07-01,7.650302410125732
2011-07-05,7.613949298858643
2011-07-06,7.619140625
2011-07-07,7.707432270050049
2011-07-08,7.639913558959961
2011-07-11,7.5827860832214355
2011-07-12,7.681467056274414
2011-07-13,7.707432270050049
2011-07-14,7.691854000091553
2011-07-15,7.7178192138671875
2011-07-18,7.697047233581543
2011-07-19,7.769759178161621
2011-07-20,7.738593578338623
2011-07-21,7.925567626953125
2011-07-22,7.806113243103027
2011-07-25,7.6866583824157715
2011-07-26,7.676272392272949
2011-07-27,7.47891092300415
2011-07-28,7.608752727508545
2011-07-29,7.650302410125732
2011-08-01,7.6035614013671875
2011-08-02,7.47891092300415
2011-08-03,7.515265941619873
2011-08-04,7.380229949951172
2011-08-05,7.2971296310424805
2011-08-08,6.746603488922119
2011-08-09,7.541233062744141
2011-08-10,7.053027629852295
2011-08-11,7.182872295379639
2011-08-12,6.89202356338501
2011-08-15,6.959544658660889
2011-08-16,6.829700946807861
2011-08-17,6.959544658660889
2011-08-18,6.694665908813477
2011-08-19,6.632342338562012
2011-08-22,6.642725944519043
2011-08-23,6.855669975280762
2011-08-24,7.224420547485352
2011-08-25,6.959544658660889
2011-08-26,7.00628662109375
2011-08-29,7.416589260101318
2011-08-30,7.271162986755371
2011-08-31,6.949154853820801
2011-09-01,6.756989002227783
2011-09-02,6.4142045974731445
2011-09-06,6.8037309646606445
2011-09-07,6.928380012512207
2011-09-08,6.6375322341918945
2011-09-09,6.398625373840332
2011-09-12,6.538855075836182
2011-09-13,6.621953964233398
2011-09-14,7.141322612762451
2011-09-15,6.980315685272217
2011-09-16,7.063417434692383
2011-09-19,6.814119338989258
2011-09-20,6.642725944519043
2011-09-21,6.196069240570068
2011-09-22,6.336297988891602
2011-09-23,6.632342338562012
2011-09-26,6.699857234954834
2011-09-27,7.032252311706543
2011-09-28,6.705052852630615
2011-09-29,6.756989002227783
2011-09-30,6.538855075836182
2011-10-03,6.246068954467773
2011-10-04,6.530940532684326
2011-10-05,6.641725063323975
2011-10-06,6.610071182250977
2011-10-07,6.446536540985107
2011-10-10,6.657550811767578
2011-10-11,6.646999835968018
2011-10-12,6.7314066886901855
2011-10-13,6.873841762542725
2011-10-14,7.200915336608887
2011-10-17,6.873841762542725
2011-10-18,7.174540042877197
2011-10-19,6.921319484710693
2011-10-20,7.037378787994385
2011-10-21,7.316974639892578
2011-10-24,7.61239767074585
2011-10-25,7.211467742919922
2011-10-26,7.443583011627197
2011-10-27,7.939472675323486
2011-10-28,7.960573196411133
2011-10-31,7.591297626495361
2011-11-01,7.163987159729004
2011-11-02,7.42775821685791
2011-11-03,7.6757001876831055
2011-11-04,7.517439842224121
2011-11-07,7.36445426940918
2011-11-08,7.491063117980957
2011-11-09,7.063754558563232
2011-11-10,7.142884731292725
2011-11-11,7.411930084228516
2011-11-14,7.211467742919922
2011-11-15,7.45941162109375
2011-11-16,7.2800469398498535
2011-11-17,7.30642557144165
2011-11-18,7.311700820922852
2011-11-21,7.042655944824219
2011-11-22,7.227292537689209
2011-11-23,7.0479278564453125
2011-11-25,6.984622955322266
2011-11-28,7.369730472564697
2011-11-29,7.227292537689209
2011-11-30,7.65987491607666
2011-12-01,7.549093723297119
2011-12-02,7.559643745422363
2011-12-05,7.6915283203125
2011-12-06,7.828689098358154
2011-12-07,7.686253547668457
2011-12-08,7.2747721672058105
2011-12-09,7.723180770874023
2011-12-12,7.522715091705322
2011-12-13,7.40138053894043
2011-12-14,7.527990818023682
2011-12-15,7.733731269836426
2011-12-16,7.754831314086914
2011-12-19,7.665150165557861
2011-12-20,8.171586990356445
2011-12-21,8.282371520996094
2011-12-22,8.340401649475098
2011-12-23,8.403706550598145
2011-12-27,8.166314125061035
2011-12-28,7.918370246887207
2011-12-29,8.150490760803223
2011-12-30,8.10828685760498
2012-01-03,8.482837677001953
2012-01-04,8.432106971740723
2012-01-05,8.512208938598633
2012-01-06,8.373366355895996
2012-01-09,8.368024826049805
2012-01-10,8.373366355895996
2012-01-11,8.410746574401855
2012-01-12,8.410746574401855
2012-01-13,8.245201110839844
2012-01-17,8.191797256469727
2012-01-18,8.448126792907715
2012-01-19,8.421426773071289
2012-01-20,8.51755142211914
2012-01-23,8.432106971740723
2012-01-24,8.4908447265625
2012-01-25,8.5442476272583
2012-01-26,8.469488143920898
2012-01-27,8.5442476272583
2012-01-30,8.54958724975586
2012-01-31,8.53356647491455
2012-02-01,8.667073249816895
2012-02-02,8.651054382324219
2012-02-03,8.725814819335938
2012-02-06,8.602992057800293
2012-02-07,8.570948600769043
2012-02-08,8.522886276245117
2012-02-09,8.485505104064941
2012-02-10,8.309284210205078
2012-02-13,8.485505104064941
2012-02-14,8.261219024658203
2012-02-15,8.079656600952148
2012-02-16,8.389387130737305
2012-02-17,8.277241706848145
2012-02-21,8.138394355773926
2012-02-22,8.047615051269531
2012-02-23,8.250540733337402
2012-02-24,8.138394355773926
2012-02-27,8.207820892333984
2012-02-28,8.186457633972168
2012-02-29,8.010234832763672
2012-03-01,7.946152210235596
2012-03-02,7.566998481750488
2012-03-05,7.6577839851379395
2012-03-06,7.518941402435303
2012-03-07,7.663125038146973
2012-03-08,7.684486389160156
2012-03-09,7.801967144012451
2012-03-12,7.914111614227295
2012-03-13,8.133056640625
2012-03-14,8.020913124084473
2012-03-15,8.047615051269531
2012-03-16,7.988870143890381
2012-03-19,8.058297157287598
2012-03-20,7.940812110900879
2012-03-21,7.940812110900879
2012-03-22,7.807306289672852
2012-03-23,7.940812110900879
2012-03-26,8.223840713500977
2012-03-27,8.084997177124023
2012-03-28,8.079656600952148
2012-03-29,8.058297157287598
2012-03-30,7.9194536209106445
2012-04-02,8.154419898986816
2012-04-03,8.22744369506836
2012-04-04,7.897481441497803
2012-04-05,7.735201835632324
2012-04-09,7.421465873718262
2012-04-10,7.416059494018555
2012-04-11,7.551287651062012
2012-04-12,7.616200923919678
2012-04-13,7.480968475341797
2012-04-16,7.621608734130859
2012-04-17,7.76224946975708
2012-04-18,7.708154678344727
2012-04-19,7.405239582061768
2012-04-20,7.7406110763549805
2012-04-23,7.708154678344727
2012-04-24,7.789296627044678
2012-04-25,7.859611511230469
2012-04-26,7.897481441497803
2012-04-27,7.88124942779541
2012-04-30,7.84879732131958
2012-05-01,7.843389511108398
2012-05-02,7.84879732131958
2012-05-03,7.708154678344727
2012-05-04,7.470149993896484
2012-05-07,7.572922229766846
2012-05-08,7.664880752563477
2012-05-09,7.643245220184326
2012-05-10,7.751428127288818
2012-05-11,7.616200923919678
2012-05-14,7.421465873718262
2012-05-15,7.410648345947266
2012-05-16,7.432286739349365
2012-05-17,7.448512554168701
2012-05-18,7.524240970611572
2012-05-21,7.783886432647705
2012-05-22,7.572922229766846
2012-05-23,7.664880752563477
2012-05-24,7.648653984069824
2012-05-25,7.605381488800049
2012-05-29,7.621608734130859
2012-05-30,7.5458784103393555
2012-05-31,7.68110990524292
2012-06-01,7.329507827758789
2012-06-04,7.497196197509766
2012-06-05,7.670292377471924
2012-06-06,7.978618144989014
2012-06-07,8.08680248260498
2012-06-08,8.092208862304688
2012-06-11,7.956976890563965
2012-06-12,8.108438491821289
2012-06-13,8.346445083618164
2012-06-14,8.600677490234375
2012-06-15,8.616907119750977
2012-06-18,8.579042434692383
2012-06-19,8.75213623046875
2012-06-20,8.692633628845215
2012-06-21,8.66558837890625
2012-06-22,9.412064552307129
2012-06-25,9.147012710571289
2012-06-26,9.195693016052246
2012-06-27,9.24979019165039
2012-06-28,9.141600608825684
2012-06-29,9.195693016052246
2012-07-02,9.195693016052246
2012-07-03,9.302397727966309
2012-07-05,9.231264114379883
2012-07-06,9.110880851745605
2012-07-09,9.132769584655762
2012-07-10,9.067103385925293
2012-07-11,9.006912231445312
2012-07-12,9.214844703674316
2012-07-13,9.264094352722168
2012-07-16,9.127296447753906
2012-07-17,9.160126686096191
2012-07-18,9.29145336151123
2012-07-19,9.160126686096191
2012-07-20,9.083520889282227
2012-07-23,8.952193260192871
2012-07-24,8.87558650970459
2012-07-25,8.788032531738281
2012-07-26,8.990495681762695
2012-07-27,9.280510902404785
2012-07-30,9.061628341674805
2012-07-31,9.192960739135742
2012-08-01,8.974079132080078
2012-08-02,8.81539249420166
2012-08-03,9.149179458618164
2012-08-06,9.110880851745605
2012-08-07,9.127296447753906
2012-08-08,9.0889892578125
2012-08-09,9.039743423461914
2012-08-10,9.006912231445312
2012-08-13,9.0889892578125
2012-08-14,8.963135719299316
2012-08-15,8.974079132080078
2012-08-16,9.083520889282227
2012-08-17,9.165596008300781
2012-08-20,9.0889892578125
2012-08-21,9.094461441040039
2012-08-22,9.10540771484375
2012-08-23,9.034271240234375
2012-08-24,9.099934577941895
2012-08-27,8.990495681762695
2012-08-28,9.006912231445312
2012-08-29,9.017857551574707
2012-08-30,8.952193260192871
2012-08-31,8.990495681762695
2012-09-04,9.099934577941895
2012-09-05,9.127296447753906
2012-09-06,9.253151893615723
2012-09-07,9.220318794250488
2012-09-10,9.143710136413574
2012-09-11,9.154654502868652
2012-09-12,9.247678756713867
2012-09-13,9.433727264404297
2012-09-14,9.488449096679688
2012-09-17,9.46108627319336
2012-09-18,9.504864692687988
2012-09-19,9.504864692687988
2012-09-20,9.395421981811523
2012-09-21,9.734686851501465
2012-09-24,10.041121482849121
2012-09-25,10.07942008972168
2012-09-26,9.98639965057373
2012-09-27,9.980929374694824
2012-09-28,9.603358268737793
2012-10-01,9.778464317321777
2012-10-02,9.740161895751953
2012-10-03,9.682069778442383
2012-10-04,9.671001434326172
2012-10-05,9.61567211151123
2012-10-08,9.49395751953125
2012-10-09,9.54928207397461
2012-10-10,9.648873329162598
2012-10-11,9.70419692993164
2012-10-12,9.648873329162598
2012-10-15,9.682069778442383
2012-10-16,9.770588874816895
2012-10-17,9.80378246307373
2012-10-18,9.554818153381348
2012-10-19,9.16200065612793
2012-10-22,9.06794548034668
2012-10-23,9.045817375183105
2012-10-24,8.984956741333008
2012-10-25,9.106674194335938
2012-10-26,9.117742538452148
2012-10-31,9.117742538452148
2012-11-01,9.278185844421387
2012-11-02,8.918566703796387
2012-11-05,8.697260856628418
2012-11-06,8.619804382324219
2012-11-07,8.17166519165039
2012-11-08,8.022284507751465
2012-11-09,8.282315254211426
2012-11-12,8.619804382324219
2012-11-13,8.58660888671875
2012-11-14,8.503622055053711
2012-11-15,8.309980392456055
2012-11-16,8.232523918151855
2012-11-19,8.4925537109375
2012-11-20,8.392967224121094
2012-11-21,8.29338264465332
2012-11-23,8.343175888061523
2012-11-26,8.354239463806152
2012-11-27,8.304449081420898
2012-11-28,8.287849426269531
2012-11-29,8.271252632141113
2012-11-30,8.271252632141113
2012-12-03,8.321045875549316
2012-12-04,8.426161766052246
2012-12-05,8.453827857971191
2012-12-06,8.475957870483398
2012-12-07,8.5091552734375
2012-12-10,8.575545310974121
2012-12-11,8.5700101852417
2012-12-12,8.547883033752441
2012-12-13,8.564477920532227
2012-12-14,8.525753021240234
2012-12-17,8.691730499267578
2012-12-18,8.890901565551758
2012-12-19,9.073478698730469
2012-12-20,9.128808975219727
2012-12-21,8.96835994720459
2012-12-24,8.951762199401855
2012-12-26,8.857707977294922
2012-12-27,8.868775367736816
2012-12-28,8.785784721374512
2012-12-31,9.112205505371094
2013-01-02,9.748456954956055
2013-01-03,9.712090492248535
2013-01-04,9.756850242614746
2013-01-07,9.449151039123535
2013-01-08,9.38761043548584
2013-01-09,9.376420974731445
2013-01-10,9.471528053283691
2013-01-11,9.53307056427002
2013-01-14,9.38761043548584
2013-01-15,9.432367324829102
2013-01-16,9.527475357055664
2013-01-17,9.482718467712402
2013-01-18,9.49390697479248
2013-01-22,9.359637260437012
2013-01-23,9.326069831848145
2013-01-24,9.30928897857666
2013-01-25,9.264534950256348
2013-01-28,9.342856407165527
2013-01-29,9.30928897857666
2013-01-30,9.27571964263916
2013-01-31,9.264534950256348
2013-02-01,9.482718467712402
2013-02-04,9.30928897857666
2013-02-05,9.561041831970215
2013-02-06,9.426775932312012
2013-02-07,9.449151039123535
2013-02-08,9.53307056427002
2013-02-11,9.594608306884766
2013-02-12,9.672931671142578
2013-02-13,9.555448532104492
2013-02-14,9.521876335144043
2013-02-15,9.622579574584961
2013-02-19,9.728879928588867
2013-02-20,9.482718467712402
2013-02-21,9.796011924743652
2013-02-22,9.678525924682617
2013-02-25,9.644960403442383
2013-02-26,9.818388938903809
2013-02-27,9.650555610656738
2013-02-28,9.6953125
2013-03-01,9.734472274780273
2013-03-04,9.835173606872559
2013-03-05,9.857549667358398
2013-03-06,9.751254081726074
2013-03-07,9.751254081726074
2013-03-08,9.818388938903809
2013-03-11,9.784823417663574
2013-03-12,9.84636402130127
2013-03-13,10.01419734954834
2013-03-14,10.0421724319458
2013-03-15,10.148468017578125
2013-03-18,10.064547538757324
2013-03-19,10.070141792297363
2013-03-20,10.0757417678833
2013-03-21,9.891119003295898
2013-03-22,9.958250999450684
2013-03-25,10.025390625
2013-03-26,10.058955192565918
2013-03-27,10.098115921020508
2013-03-28,10.0757417678833
2013-04-01,9.930281639099121
2013-04-02,9.90230655670166
2013-04-03,9.712800025939941
2013-04-04,9.763712882995605
2013-04-05,9.735428810119629
2013-04-08,9.927762985229492
2013-04-09,9.803311347961426
2013-04-10,9.831597328186035
2013-04-11,9.91079330444336
2013-04-12,9.8485689163208
2013-04-15,9.339448928833008
2013-04-16,9.486530303955078
2013-04-17,9.130148887634277
2013-04-18,9.435615539550781
2013-04-19,9.418646812438965
2013-04-22,9.429959297180176
2013-04-23,9.644922256469727
2013-04-24,9.729774475097656
2013-04-25,9.786340713500977
2013-04-26,9.554413795471191
2013-04-29,9.758057594299316
2013-04-30,9.667549133300781
2013-05-01,8.937814712524414
2013-05-02,9.311166763305664
2013-05-03,9.418646812438965
2013-05-06,9.412991523742676
2013-05-07,9.469559669494629
2013-05-08,9.418646812438965
2013-05-09,9.435615539550781
2013-05-10,9.4921875
2013-05-13,9.4921875
2013-05-14,9.560068130493164
2013-05-15,9.610980987548828
2013-05-16,9.486530303955078
2013-05-17,9.486530303955078
2013-05-20,9.407331466674805
2013-05-21,9.305512428283691
2013-05-22,9.056610107421875
2013-05-23,8.960442543029785
2013-05-24,9.050951957702637
2013-05-28,9.124486923217773
2013-05-29,9.000039100646973
2013-05-30,8.988727569580078
2013-05-31,9.017011642456055
2013-06-03,9.231969833374023
2013-06-04,9.215001106262207
2013-06-05,9.07923698425293
2013-06-06,9.07923698425293
2013-06-07,9.294197082519531
2013-06-10,9.248944282531738
2013-06-11,9.169746398925781
2013-06-12,9.107518196105957
2013-06-13,9.186714172363281
2013-06-14,9.130148887634277
2013-06-17,9.1018648147583
2013-06-18,9.186714172363281
2013-06-19,9.14711856842041
2013-06-20,9.141461372375488
2013-06-21,9.215001106262207
2013-06-24,9.141461372375488
2013-06-25,9.265913009643555
2013-06-26,9.248944282531738
2013-06-27,9.452587127685547
2013-06-28,9.888165473937988
2013-07-01,9.91079330444336
2013-07-02,9.984331130981445
2013-07-03,10.101590156555176
2013-07-05,10.267473220825195
2013-07-08,10.210269927978516
2013-07-09,10.238874435424805
2013-07-10,10.221713066101074
2013-07-11,10.135912895202637
2013-07-12,10.095871925354004
2013-07-15,10.233153343200684
2013-07-16,10.175951957702637
2013-07-17,10.250309944152832
2013-07-18,10.256033897399902
2013-07-19,10.24459171295166
2013-07-22,10.301795959472656
2013-07-23,10.296075820922852
2013-07-24,10.290353775024414
2013-07-25,10.41047191619873
2013-07-26,10.24459171295166
2013-07-29,10.015791893005371
2013-07-30,10.164511680603027
2013-07-31,10.238874435424805
2013-08-01,10.273191452026367
2013-08-02,10.141632080078125
2013-08-05,10.061553001403809
2013-08-06,9.924270629882812
2013-08-07,9.998631477355957
2013-08-08,10.010074615478516
2013-08-09,9.947151184082031
2013-08-12,9.975754737854004
2013-08-13,9.867071151733398
2013-08-14,9.935708999633789
2013-08-15,9.581070899963379
2013-08-16,9.529586791992188
2013-08-19,9.518149375915527
2013-08-20,9.58678913116455
2013-08-21,9.54102611541748
2013-08-22,9.798428535461426
2013-08-23,9.764108657836914
2013-08-26,9.689750671386719
2013-08-27,9.460948944091797
2013-08-28,9.506708145141602
2013-08-29,9.63827133178711
2013-08-30,9.312225341796875
2013-09-03,9.546749114990234
2013-09-04,9.512426376342773
2013-09-05,9.495268821716309
2013-09-06,9.420907020568848
2013-09-09,9.609667778015137
2013-09-10,9.523870468139648
