Date,COST
2010-11-05,47.10334396362305
2010-11-08,46.678409576416016
2010-11-09,46.253456115722656
2010-11-10,46.419132232666016
2010-11-11,47.06732177734375
2010-11-12,46.95927810668945
2010-11-15,47.16096115112305
2010-11-16,47.34821319580078
2010-11-17,48.27011489868164
2010-11-18,47.83077621459961
2010-11-19,47.93881607055664
2010-11-22,48.4429817199707
2010-11-23,48.183685302734375
2010-11-24,48.6446418762207
2010-11-26,48.414154052734375
2010-11-29,48.23411178588867
2010-11-30,48.69506072998047
2010-12-01,49.1992073059082
2010-12-02,49.7033805847168
2010-12-03,49.2568359375
2010-12-06,49.83302307128906
2010-12-07,50.15711212158203
2010-12-08,49.87625503540039
2010-12-09,51.151058197021484
2010-12-10,51.31669998168945
2010-12-13,50.94938278198242
2010-12-14,51.28788375854492
2010-12-15,51.17265701293945
2010-12-16,51.94332504272461
2010-12-17,51.741641998291016
2010-12-20,52.08016586303711
2010-12-21,52.087337493896484
2010-12-22,52.05133819580078
2010-12-23,52.02975082397461
2010-12-27,51.91450500488281
2010-12-28,52.368247985839844
2010-12-29,52.361045837402344
2010-12-30,52.4691047668457
2010-12-31,52.00812911987305
2011-01-03,52.195396423339844
2011-01-04,52.09454345703125
2011-01-05,51.12944030761719
2011-01-06,50.88456726074219
2011-01-07,50.88456726074219
2011-01-10,50.76214599609375
2011-01-11,51.187068939208984
2011-01-12,51.48956298828125
2011-01-13,51.56877517700195
2011-01-14,52.224212646484375
2011-01-18,52.289024353027344
2011-01-19,51.90730667114258
2011-01-20,52.11616516113281
2011-01-21,52.411476135253906
2011-01-24,52.303409576416016
2011-01-25,52.18821334838867
2011-01-26,52.303409576416016
2011-01-27,52.66355514526367
2011-01-28,51.806488037109375
2011-01-31,51.741641998291016
2011-02-01,52.16659927368164
2011-02-02,51.02864456176758
2011-02-03,53.31895446777344
2011-02-04,53.3909797668457
2011-02-07,53.47740173339844
2011-02-08,53.87354278564453
2011-02-09,53.92770767211914
2011-02-10,53.84103775024414
2011-02-11,54.194923400878906
2011-02-14,53.92048263549805
2011-02-15,53.682159423828125
2011-02-16,54.137142181396484
2011-02-17,54.05048751831055
2011-02-18,54.47659683227539
2011-02-22,53.3643913269043
2011-02-23,52.606048583984375
2011-02-24,52.70716094970703
2011-02-25,53.133277893066406
2011-02-28,54.014381408691406
2011-03-01,53.16939926147461
2011-03-02,51.82607650756836
2011-03-03,52.353294372558594
2011-03-04,52.58438491821289
2011-03-07,52.136619567871094
2011-03-08,53.16939926147461
2011-03-09,53.55937576293945
2011-03-10,52.99605178833008
2011-03-11,52.39661407470703
2011-03-14,51.883827209472656
2011-03-15,51.6816291809082
2011-03-16,50.38163375854492
2011-03-17,50.887210845947266
2011-03-18,51.03163146972656
2011-03-21,51.30607986450195
2011-03-22,51.674400329589844
2011-03-23,51.21940612792969
2011-03-24,52.078834533691406
2011-03-25,51.60942459106445
2011-03-28,51.46495819091797
2011-03-29,51.92717742919922
2011-03-30,52.58438491821289
2011-03-31,52.95270538330078
2011-04-01,53.6243782043457
2011-04-04,53.56660461425781
2011-04-05,54.115482330322266
2011-04-06,54.1588249206543
2011-04-07,56.20267868041992
2011-04-08,55.184356689453125
2011-04-11,55.03268051147461
2011-04-12,55.2132568359375
2011-04-13,55.184356689453125
2011-04-14,55.1338005065918
2011-04-15,55.58882141113281
2011-04-18,55.538238525390625
2011-04-19,55.401023864746094
2011-04-20,56.737117767333984
2011-04-21,56.96101379394531
2011-04-25,56.8093376159668
2011-04-26,57.61820983886719
2011-04-27,58.57152557373047
2011-04-28,58.83152770996094
2011-04-29,58.419891357421875
2011-05-02,58.52820587158203
2011-05-03,58.145442962646484
2011-05-04,57.87821578979492
2011-05-05,57.49543380737305
2011-05-06,58.10209274291992
2011-05-09,58.788204193115234
2011-05-10,59.38764953613281
2011-05-11,59.177581787109375
2011-05-12,60.35098648071289
2011-05-13,59.91639709472656
2011-05-16,59.61941909790039
2011-05-17,59.90913391113281
2011-05-18,60.293067932128906
2011-05-19,60.742149353027344
2011-05-20,60.4089469909668
2011-05-23,59.85844039916992
2011-05-24,58.92406463623047
2011-05-25,58.178016662597656
2011-05-26,58.532920837402344
2011-05-27,59.05445861816406
2011-05-31,59.74256134033203
2011-06-01,58.09837341308594
2011-06-02,57.221927642822266
2011-06-03,56.35994338989258
2011-06-06,56.273040771484375
2011-06-07,56.75834274291992
2011-06-08,57.17121887207031
2011-06-09,57.24363327026367
2011-06-10,56.71488571166992
2011-06-13,56.823516845703125
2011-06-14,57.3957405090332
2011-06-15,56.44685745239258
2011-06-16,57.11328125
2011-06-17,57.678218841552734
2011-06-20,58.85165786743164
2011-06-21,58.95306396484375
2011-06-22,58.32288360595703
2011-06-23,58.235984802246094
2011-06-24,57.31606674194336
2011-06-27,57.837589263916016
2011-06-28,57.9389762878418
2011-06-29,57.967987060546875
2011-06-30,58.84440231323242
2011-07-01,59.06171417236328
2011-07-05,58.880615234375
2011-07-06,59.85844039916992
2011-07-07,59.4383659362793
2011-07-08,58.96753692626953
2011-07-11,58.43879318237305
2011-07-12,58.46049880981445
2011-07-13,58.55467224121094
2011-07-14,58.185237884521484
2011-07-15,57.844818115234375
2011-07-18,57.301578521728516
2011-07-19,58.532920837402344
2011-07-20,58.44602584838867
2011-07-21,59.047218322753906
2011-07-22,59.155853271484375
2011-07-25,58.78644943237305
2011-07-26,58.3446159362793
2011-07-27,56.780033111572266
2011-07-28,56.73660659790039
2011-07-29,56.67868423461914
2011-08-01,56.28750991821289
2011-08-02,54.92579650878906
2011-08-03,56.00844192504883
2011-08-04,55.59429168701172
2011-08-05,55.761417388916016
2011-08-08,51.3144416809082
2011-08-09,54.25004577636719
2011-08-10,51.14733123779297
2011-08-11,52.76046371459961
2011-08-12,52.8912239074707
2011-08-15,53.82858657836914
2011-08-16,54.598819732666016
2011-08-17,55.3109016418457
2011-08-18,54.032047271728516
2011-08-19,54.032047271728516
2011-08-22,54.07563018798828
2011-08-23,55.38356018066406
2011-08-24,56.30637741088867
2011-08-25,55.121986389160156
2011-08-26,56.10292053222656
2011-08-29,56.52437973022461
2011-08-30,56.72779846191406
2011-08-31,57.06930923461914
2011-09-01,57.752357482910156
2011-09-02,57.08387756347656
2011-09-06,56.96761703491211
2011-09-07,58.573463439941406
2011-09-08,58.68244934082031
2011-09-09,57.3309211730957
2011-09-12,57.926761627197266
2011-09-13,58.64611053466797
2011-09-14,59.51079559326172
2011-09-15,60.317359924316406
2011-09-16,61.21110916137695
2011-09-19,61.78517150878906
2011-09-20,61.814212799072266
2011-09-21,61.34916687011719
2011-09-22,60.44089889526367
2011-09-23,60.57893753051758
2011-09-26,61.36367416381836
2011-09-27,61.27653503417969
2011-09-28,60.884124755859375
2011-09-29,60.29553985595703
2011-09-30,59.677940368652344
2011-10-03,59.31460952758789
2011-10-04,59.32912826538086
2011-10-05,58.31186294555664
2011-10-06,57.54890441894531
2011-10-07,57.41815185546875
2011-10-10,59.023948669433594
2011-10-11,58.784175872802734
2011-10-12,59.16200637817383
2011-10-13,59.34366989135742
2011-10-14,59.41633987426758
2011-10-17,59.84507369995117
2011-10-18,61.450904846191406
2011-10-19,61.312843322753906
2011-10-20,61.22565460205078
2011-10-21,61.9813232421875
2011-10-24,61.385498046875
2011-10-25,60.47719955444336
2011-10-26,60.84053039550781
2011-10-27,61.9232177734375
2011-10-28,61.71247863769531
2011-10-31,60.49174880981445
2011-11-01,60.56440734863281
2011-11-02,61.34916687011719
2011-11-03,61.54536819458008
2011-11-04,60.89865493774414
2011-11-07,61.15299606323242
2011-11-08,61.94000244140625
2011-11-09,60.78135681152344
2011-11-10,60.278526306152344
2011-11-11,60.51171112060547
2011-11-14,60.810508728027344
2011-11-15,61.56105422973633
2011-11-16,60.43886947631836
2011-11-17,59.73929977416992
2011-11-18,59.5498161315918
2011-11-21,59.23649597167969
2011-11-22,59.615413665771484
2011-11-23,58.85028076171875
2011-11-25,58.89398956298828
2011-11-28,59.92147445678711
2011-11-29,60.85422897338867
2011-11-30,62.1585807800293
2011-12-01,63.462982177734375
2011-12-02,63.200653076171875
2011-12-05,63.54312515258789
2011-12-06,64.16983032226562
2011-12-07,63.73990249633789
2011-12-08,62.49382019042969
2011-12-09,61.48090744018555
2011-12-12,61.3205680847168
2011-12-13,60.941650390625
2011-12-14,60.300392150878906
2011-12-15,60.16923904418945
2011-12-16,60.16923904418945
2011-12-19,59.797611236572266
2011-12-20,60.948951721191406
2011-12-21,61.058250427246094
2011-12-22,61.04364776611328
2011-12-23,61.692230224609375
2011-12-27,61.633934020996094
2011-12-28,61.34241485595703
2011-12-29,61.459022521972656
2011-12-30,60.715755462646484
2012-01-03,61.64849853515625
2012-01-04,61.26231384277344
2012-01-05,60.67205810546875
2012-01-06,59.11986541748047
2012-01-09,57.57505416870117
2012-01-10,57.67708206176758
2012-01-11,58.289161682128906
2012-01-12,58.26003646850586
2012-01-13,58.74097442626953
2012-01-17,59.331199645996094
2012-01-18,59.578983306884766
2012-01-19,59.17819595336914
2012-01-20,59.323944091796875
2012-01-23,59.49155044555664
2012-01-24,59.55712127685547
2012-01-25,60.278526306152344
2012-01-26,59.797611236572266
2012-01-27,59.476959228515625
2012-01-30,59.34579086303711
2012-01-31,59.95060348510742
2012-02-01,60.642887115478516
2012-02-02,62.31161117553711
2012-02-03,62.20231628417969
2012-02-06,61.9691276550293
2012-02-07,61.61933898925781
2012-02-08,61.590126037597656
2012-02-09,61.77281188964844
2012-02-10,61.531654357910156
2012-02-13,61.29050064086914
2012-02-14,61.458587646484375
2012-02-15,60.83012008666992
2012-02-16,61.42205810546875
2012-02-17,61.728946685791016
2012-02-21,61.575523376464844
2012-02-22,61.61205291748047
2012-02-23,61.948184967041016
2012-02-24,61.67781448364258
2012-02-27,62.18206024169922
2012-02-28,62.31357955932617
2012-02-29,62.89092254638672
2012-03-01,62.963985443115234
2012-03-02,63.01515579223633
2012-03-05,64.03824615478516
2012-03-06,64.001708984375
2012-03-07,64.22824096679688
2012-03-08,64.52784729003906
2012-03-09,65.28785705566406
2012-03-12,65.35364532470703
2012-03-13,65.75558471679688
2012-03-14,66.42790222167969
2012-03-15,66.83708953857422
2012-03-16,66.09174346923828
2012-03-19,65.7848129272461
2012-03-20,65.9601821899414
2012-03-21,66.23787689208984
2012-03-22,66.13556671142578
2012-03-23,65.96751403808594
2012-03-26,66.88096618652344
2012-03-27,66.70557403564453
2012-03-28,66.22327423095703
2012-03-29,65.65324401855469
2012-03-30,66.35481262207031
2012-04-02,67.11483001708984
2012-04-03,66.05516815185547
2012-04-04,65.0686264038086
2012-04-05,64.78365325927734
2012-04-09,64.22093200683594
2012-04-10,63.49745559692383
2012-04-11,63.81171417236328
2012-04-12,63.70938491821289
2012-04-13,63.08089065551758
2012-04-16,63.490150451660156
2012-04-17,64.06745910644531
2012-04-18,64.35978698730469
2012-04-19,63.66552734375
2012-04-20,64.001708984375
2012-04-23,63.300132751464844
2012-04-24,63.16132736206055
2012-04-25,63.78244400024414
2012-04-26,64.3670883178711
2012-04-27,64.8128662109375
2012-04-30,64.44014739990234
2012-05-01,63.555938720703125
2012-05-02,63.31475830078125
2012-05-03,61.560890197753906
2012-05-04,60.93971252441406
2012-05-07,60.76435089111328
2012-05-08,60.39164352416992
2012-05-09,60.377044677734375
2012-05-10,61.29780578613281
2012-05-11,61.82394790649414
2012-05-14,61.60472869873047
2012-05-15,61.809364318847656
2012-05-16,62.050540924072266
2012-05-17,60.998207092285156
2012-05-18,60.61089324951172
2012-05-21,61.18819046020508
2012-05-22,60.93239974975586
2012-05-23,61.082740783691406
2012-05-24,61.94059371948242
2012-05-25,61.94059371948242
2012-05-29,63.524269104003906
2012-05-30,62.915714263916016
2012-05-31,63.34096145629883
2012-06-01,62.681095123291016
2012-06-04,63.46562576293945
2012-06-05,63.61959457397461
2012-06-06,64.3600845336914
2012-06-07,64.61673736572266
2012-06-08,65.06398010253906
2012-06-11,64.4554443359375
2012-06-12,64.88800048828125
2012-06-13,64.10350799560547
2012-06-14,65.8631820678711
2012-06-15,67.04364776611328
2012-06-18,67.47620391845703
2012-06-19,67.35157775878906
2012-06-20,67.08029174804688
2012-06-21,66.2811050415039
2012-06-22,66.66968536376953
2012-06-25,66.62567901611328
2012-06-26,67.22689056396484
2012-06-27,66.9556655883789
2012-06-28,68.12877655029297
2012-06-29,69.6538314819336
2012-07-02,69.2138900756836
2012-07-03,69.2285385131836
2012-07-05,68.92060089111328
2012-07-06,68.68599700927734
2012-07-09,68.89859771728516
2012-07-10,68.77396392822266
2012-07-11,69.2872085571289
2012-07-12,68.93528747558594
2012-07-13,69.51451110839844
2012-07-16,69.76378631591797
2012-07-17,70.43098449707031
2012-07-18,70.35768127441406
2012-07-19,70.3503646850586
2012-07-20,70.10106658935547
2012-07-23,69.20655059814453
2012-07-24,68.9792709350586
2012-07-25,68.7372817993164
2012-07-26,70.3210220336914
2012-07-27,71.20086669921875
2012-07-30,70.72429656982422
2012-07-31,70.51899719238281
2012-08-01,70.343017578125
2012-08-02,70.16702270507812
2012-08-03,71.274169921875
2012-08-06,70.75358581542969
2012-08-07,70.2403793334961
2012-08-08,70.31756591796875
2012-08-09,70.12638854980469
2012-08-10,70.07491302490234
2012-08-13,70.31756591796875
2012-08-14,70.34699249267578
2012-08-15,70.93524932861328
2012-08-16,70.9426040649414
2012-08-17,70.69258880615234
2012-08-20,70.60433959960938
2012-08-21,70.06757354736328
2012-08-22,70.24405670166016
2012-08-23,69.66315460205078
2012-08-24,70.77346801757812
2012-08-27,71.06023406982422
2012-08-28,71.0087661743164
2012-08-29,71.40583038330078
2012-08-30,72.49409484863281
2012-08-31,71.9646987915039
2012-09-04,72.17057800292969
2012-09-05,72.22205352783203
2012-09-06,73.51618957519531
2012-09-07,73.32500457763672
2012-09-10,73.8617935180664
2012-09-11,73.17790985107422
2012-09-12,74.18528747558594
2012-09-13,75.55297088623047
2012-09-14,75.13385009765625
2012-09-17,75.18534088134766
2012-09-18,74.99417114257812
2012-09-19,74.91324615478516
2012-09-20,75.47209930419922
2012-09-21,75.26619720458984
2012-09-24,75.45001983642578
2012-09-25,74.58972930908203
2012-09-26,74.26619720458984
2012-09-27,73.75145721435547
2012-09-28,73.64852142333984
2012-10-01,73.90589141845703
2012-10-02,73.15585327148438
2012-10-03,73.25146484375
2012-10-04,74.619140625
2012-10-05,74.84706115722656
2012-10-08,74.52355194091797
2012-10-09,73.26615905761719
2012-10-10,74.67796325683594
2012-10-11,72.29556274414062
2012-10-12,71.7293701171875
2012-10-15,70.96467590332031
2012-10-16,71.32495880126953
2012-10-17,71.1631851196289
2012-10-18,70.83228302001953
2012-10-19,69.69255828857422
2012-10-22,69.85432434082031
2012-10-23,69.9866714477539
2012-10-24,70.31024932861328
2012-10-25,71.0455322265625
2012-10-26,71.28083038330078
2012-10-31,72.37643432617188
2012-11-01,71.4205551147461
2012-11-02,70.67787170410156
2012-11-05,71.86175537109375
2012-11-06,72.64115142822266
2012-11-07,71.5455322265625
2012-11-08,69.66315460205078
2012-11-09,70.19261169433594
2012-11-12,70.57495880126953
2012-11-13,70.36170959472656
2012-11-14,69.66482543945312
2012-11-15,70.57185363769531
2012-11-16,70.56450653076172
2012-11-19,71.21343231201172
2012-11-20,71.61900329589844
2012-11-21,71.33879089355469
2012-11-23,72.20893859863281
2012-11-26,70.98485565185547
2012-11-27,71.16920471191406
2012-11-28,75.64537811279297
2012-11-29,75.12916564941406
2012-11-30,76.63349914550781
2012-12-03,77.12760925292969
2012-12-04,76.98749542236328
2012-12-05,78.13050079345703
2012-12-06,77.75150299072266
2012-12-07,77.82257080078125
2012-12-10,78.13050079345703
2012-12-11,77.62516784667969
2012-12-12,77.15928649902344
2012-12-13,77.26193237304688
2012-12-14,76.5276107788086
2012-12-17,77.99624633789062
2012-12-18,78.84900665283203
2012-12-19,77.91729736328125
2012-12-20,78.32788848876953
2012-12-21,78.5568618774414
2012-12-24,78.51739501953125
2012-12-26,77.91729736328125
2012-12-27,77.31722259521484
2012-12-28,76.56709289550781
2012-12-31,77.95677947998047
2013-01-02,80.10448455810547
2013-01-03,80.9256820678711
2013-01-04,80.66512298583984
2013-01-07,80.04133605957031
2013-01-08,79.89128112792969
2013-01-09,79.9307861328125
2013-01-10,79.54387664794922
2013-01-11,79.18067169189453
2013-01-14,79.25170135498047
2013-01-15,79.86761474609375
2013-01-16,80.16765594482422
2013-01-17,79.71755981445312
2013-01-18,79.90708923339844
2013-01-22,80.65721130371094
2013-01-23,80.6335220336914
2013-01-24,81.24150085449219
2013-01-25,80.82304382324219
2013-01-28,80.9256820678711
2013-01-29,81.61264038085938
2013-01-30,80.9572525024414
2013-01-31,80.8072509765625
2013-02-01,82.23639678955078
2013-02-04,80.91776275634766
2013-02-05,81.57313537597656
2013-02-06,80.51620483398438
2013-02-07,80.63497161865234
2013-02-08,81.379150390625
2013-02-11,80.74578857421875
2013-02-12,80.5636978149414
2013-02-13,80.4607925415039
2013-02-14,80.7695541381836
2013-02-15,80.88832092285156
2013-02-19,80.674560546875
2013-02-20,80.02538299560547
2013-02-21,79.71660614013672
2013-02-22,80.08868408203125
2013-02-25,79.24159240722656
2013-02-26,78.7348861694336
2013-02-27,79.74826049804688
2013-02-28,80.19158935546875
2013-03-01,80.29451751708984
2013-03-04,81.88585662841797
2013-03-05,81.6641845703125
2013-03-06,81.19708251953125
2013-03-07,80.72998809814453
2013-03-08,81.57710266113281
2013-03-11,81.1020736694336
2013-03-12,82.13919830322266
2013-03-13,81.87793731689453
2013-03-14,81.47416687011719
2013-03-15,80.55583190917969
2013-03-18,80.5003662109375
2013-03-19,80.84873962402344
2013-03-20,81.60877227783203
2013-03-21,81.95711517333984
2013-03-22,83.21591186523438
2013-03-25,83.50090789794922
2013-03-26,83.89679718017578
2013-03-27,84.42725372314453
2013-03-28,84.00760650634766
2013-04-01,83.77010345458984
2013-04-02,85.25057983398438
2013-04-03,84.20555877685547
2013-04-04,84.20555877685547
2013-04-05,83.76221466064453
2013-04-08,84.7439193725586
2013-04-09,83.7542724609375
2013-04-10,83.72259521484375
2013-04-11,83.92848205566406
2013-04-12,84.02345275878906
2013-04-15,82.5033950805664
2013-04-16,83.56427764892578
2013-04-17,82.94674682617188
2013-04-18,82.02835845947266
2013-04-19,82.6933822631836
2013-04-22,83.2555160522461
2013-04-23,84.91014862060547
2013-04-24,85.36933898925781
2013-04-25,86.3985824584961
2013-04-26,86.50941467285156
2013-04-29,86.002685546875
2013-04-30,85.8443603515625
2013-05-01,85.6781234741211
2013-05-02,86.05023956298828
2013-05-03,86.88941192626953
2013-05-06,86.36689758300781
2013-05-07,86.8577651977539
2013-05-08,86.77859497070312
2013-05-09,86.406494140625
2013-05-10,87.07943725585938
2013-05-13,87.09526824951172
2013-05-14,88.18782043457031
2013-05-15,89.5692367553711
2013-05-16,88.52920532226562
2013-05-17,89.7518310546875
2013-05-20,88.93408203125
2013-05-21,90.09320831298828
2013-05-22,90.01380157470703
2013-05-23,89.86296081542969
2013-05-24,90.81566619873047
2013-05-28,91.16500091552734
2013-05-29,89.67243957519531
2013-05-30,88.82294464111328
2013-05-31,87.0366439819336
2013-06-03,88.02903747558594
2013-06-04,87.85437774658203
2013-06-05,86.67140197753906
2013-06-06,88.19573211669922
2013-06-07,87.79088592529297
2013-06-10,87.57647705078125
2013-06-11,87.34626770019531
2013-06-12,86.85404968261719
2013-06-13,88.02903747558594
2013-06-14,88.12429809570312
2013-06-17,88.6800537109375
2013-06-18,88.98967742919922
2013-06-19,87.48124694824219
2013-06-20,85.39324188232422
2013-06-21,86.25863647460938
2013-06-24,87.0445556640625
2013-06-25,87.52886962890625
2013-06-26,88.26718139648438
2013-06-27,88.51334381103516
2013-06-28,87.78291320800781
2013-07-01,87.67173767089844
2013-07-02,88.00521087646484
2013-07-03,88.0528793334961
2013-07-05,88.72767639160156
2013-07-08,89.41045379638672
2013-07-09,89.99000549316406
2013-07-10,90.22817993164062
2013-07-11,92.00653076171875
2013-07-12,92.45904541015625
2013-07-15,92.00653076171875
2013-07-16,92.5146255493164
2013-07-17,93.2053451538086
2013-07-18,92.93540954589844
2013-07-19,93.73725891113281
2013-07-22,93.72138214111328
2013-07-23,94.55498504638672
2013-07-24,93.60231018066406
2013-07-25,93.24503326416016
2013-07-26,92.54638671875
2013-07-29,92.9989013671875
2013-07-30,92.8321762084961
2013-07-31,93.22122192382812
2013-08-01,93.95162963867188
2013-08-02,94.76935577392578
2013-08-05,95.32511901855469
2013-08-06,94.8725357055664
2013-08-07,94.99195098876953
2013-08-08,93.4397964477539
2013-08-09,92.03887176513672
2013-08-12,92.11847686767578
2013-08-13,92.0548095703125
2013-08-14,90.56633758544922
2013-08-15,88.98231506347656
2013-08-16,89.06988525390625
2013-08-19,89.21316528320312
2013-08-20,89.81809997558594
2013-08-21,89.11764526367188
2013-08-22,89.34051513671875
2013-08-23,90.00115203857422
2013-08-26,89.0459976196289
2013-08-27,88.88681030273438
2013-08-28,87.92366790771484
2013-08-29,88.6639404296875
2013-08-30,89.0459976196289
2013-09-03,89.133544921875
2013-09-04,88.75150299072266
2013-09-05,91.23493957519531
2013-09-06,91.02002716064453
2013-09-09,91.81597900390625
2013-09-10,93.38408660888672
2013-09-11,94.92029571533203
2013-09-12,94.07657623291016
2013-09-13,93.15325164794922
2013-09-16,93.40795135498047
2013-09-17,93.85371398925781
