Date,DMRC
2010-05-25,16.70048713684082
2010-05-26,16.988426208496094
2010-05-27,17.564308166503906
2010-05-28,17.75626564025879
2010-06-01,17.180387496948242
2010-06-02,17.458728790283203
2010-06-03,17.372344970703125
2010-06-04,17.372344970703125
2010-06-07,17.31475830078125
2010-06-08,16.988426208496094
2010-06-09,16.88285255432129
2010-06-10,17.180387496948242
2010-06-11,17.132396697998047
2010-06-14,17.09400177001953
2010-06-15,17.276369094848633
2010-06-16,17.410736083984375
2010-06-17,17.573904037475586
2010-06-18,18.37053680419922
2010-06-21,18.456918716430664
2010-06-22,18.40892791748047
2010-06-23,18.332143783569336
2010-06-24,18.332143783569336
2010-06-25,19.013601303100586
2010-06-28,19.205562591552734
2010-06-29,18.706466674804688
2010-06-30,17.996217727661133
2010-07-01,17.689083099365234
2010-07-02,18.207368850708008
2010-07-06,18.802448272705078
2010-07-07,19.09998321533203
2010-07-08,19.311138153076172
2010-07-09,19.243953704833984
2010-07-12,19.06159019470215
2010-07-13,19.27274513244629
2010-07-14,19.186365127563477
2010-07-15,18.946413040161133
2010-07-16,18.293752670288086
2010-07-19,17.996217727661133
2010-07-20,18.888830184936523
2010-07-21,18.764055252075195
2010-07-22,19.080787658691406
2010-07-23,19.243953704833984
2010-07-26,19.5126953125
2010-07-27,19.618276596069336
2010-07-28,19.67586326599121
2010-07-29,19.464704513549805
2010-07-30,19.829429626464844
2010-08-02,20.155763626098633
2010-08-03,20.251739501953125
2010-08-04,20.386112213134766
2010-08-05,21.12515640258789
2010-08-06,20.990785598754883
2010-08-09,20.952394485473633
2010-08-10,20.60686683654785
2010-08-11,19.67586326599121
2010-08-12,19.013601303100586
2010-08-13,18.5625
2010-08-16,18.428123474121094
2010-08-17,19.224756240844727
2010-08-18,20.078977584838867
2010-08-19,19.445510864257812
2010-08-20,18.98480796813965
2010-08-23,18.735260009765625
2010-08-24,18.54330062866211
2010-08-25,19.551088333129883
2010-08-26,19.416717529296875
2010-08-27,19.416717529296875
2010-08-30,19.551088333129883
2010-08-31,18.965612411499023
2010-09-01,19.330333709716797
2010-09-02,19.63747215270996
2010-09-03,20.770029067993164
2010-09-07,20.70284652709961
2010-09-08,21.14435386657715
2010-09-09,20.856412887573242
2010-09-10,20.462894439697266
2010-09-13,20.78922462463379
2010-09-14,20.261341094970703
2010-09-15,20.827621459960938
2010-09-16,20.040584564208984
2010-09-17,20.856412887573242
2010-09-20,21.653047561645508
2010-09-21,21.585859298706055
2010-09-22,21.87380027770996
2010-09-23,21.31711769104004
2010-09-24,22.07535743713379
2010-09-27,22.77600860595703
2010-09-28,22.61284065246582
2010-09-29,22.219327926635742
2010-09-30,22.51686668395996
2010-10-01,22.449678421020508
2010-10-04,21.710636138916016
2010-10-05,22.0849552154541
2010-10-06,23.332693099975586
2010-10-07,23.39027976989746
2010-10-08,24.052539825439453
2010-10-11,24.14851951599121
2010-10-12,24.590028762817383
2010-10-13,25.194700241088867
2010-10-14,26.34646224975586
2010-10-15,26.874347686767578
2010-10-18,27.507814407348633
2010-10-19,26.653593063354492
2010-10-20,28.51560401916504
2010-10-21,27.747764587402344
2010-10-22,27.459829330444336
2010-10-25,27.450227737426758
2010-10-26,27.04711151123047
2010-10-27,26.653593063354492
2010-10-28,26.461637496948242
2010-10-29,26.308063507080078
2010-11-01,25.165908813476562
2010-11-02,25.377065658569336
2010-11-03,25.904951095581055
2010-11-04,26.36565589904785
2010-11-05,26.000934600830078
2010-11-08,25.856964111328125
2010-11-09,25.89535140991211
2010-11-10,26.13530158996582
2010-11-11,26.394451141357422
2010-11-12,26.778369903564453
2010-11-15,26.759172439575195
2010-11-16,26.29846954345703
2010-11-17,26.509624481201172
2010-11-18,26.874347686767578
2010-11-19,27.344648361206055
2010-11-22,27.670978546142578
2010-11-23,27.594194412231445
2010-11-24,28.150880813598633
2010-11-26,28.390827178955078
2010-11-29,28.49640655517578
2010-11-30,26.97032928466797
2010-12-01,27.018321990966797
2010-12-02,26.835954666137695
2010-12-03,27.4310302734375
2010-12-06,27.757366180419922
2010-12-07,27.930124282836914
2010-12-08,27.81494903564453
2010-12-09,28.275651931762695
2010-12-10,28.793943405151367
2010-12-13,29.485000610351562
2010-12-14,30.022485733032227
2010-12-15,29.35062599182129
2010-12-16,29.053089141845703
2010-12-17,29.369823455810547
2010-12-20,29.571380615234375
2010-12-21,28.985902786254883
2010-12-22,29.16826820373535
2010-12-23,28.659576416015625
2010-12-27,29.485000610351562
2010-12-28,29.15867042541504
2010-12-29,29.427412033081055
2010-12-30,29.24505043029785
2010-12-31,28.80354118347168
2011-01-03,29.24505043029785
2011-01-04,28.150880813598633
2011-01-05,28.381229400634766
2011-01-06,28.256454467773438
2011-01-07,28.381229400634766
2011-01-10,28.678770065307617
2011-01-11,28.841938018798828
2011-01-12,28.841938018798828
2011-01-13,28.717159271240234
2011-01-14,29.264245986938477
2011-01-18,29.398616790771484
2011-01-19,29.129871368408203
2011-01-20,28.438819885253906
2011-01-21,27.93972396850586
2011-01-24,28.275651931762695
2011-01-25,27.603797912597656
2011-01-26,28.208467483520508
2011-01-27,29.13947296142578
2011-01-28,28.736356735229492
2011-01-31,28.80354118347168
2011-02-01,29.25464630126953
2011-02-02,28.89952278137207
2011-02-03,28.985902786254883
2011-02-04,28.640378952026367
2011-02-07,28.4868106842041
2011-02-08,29.043495178222656
2011-02-09,28.93791389465332
2011-02-10,29.033891677856445
2011-02-11,28.889925003051758
2011-02-14,28.80354118347168
2011-02-15,28.64997673034668
2011-02-16,28.784343719482422
2011-02-17,28.793943405151367
2011-02-18,28.611581802368164
2011-02-22,27.81494903564453
2011-02-23,27.7381649017334
2011-02-24,27.96851921081543
2011-02-25,28.275651931762695
2011-02-28,28.669170379638672
2011-03-01,28.736356735229492
2011-03-02,28.3044490814209
2011-03-03,27.987712860107422
2011-03-04,27.930124282836914
2011-03-07,27.402236938476562
2011-03-08,27.7669620513916
2011-03-09,27.64218521118164
2011-03-10,25.588218688964844
2011-03-11,25.59781837463379
2011-03-14,25.760982513427734
2011-03-15,25.357866287231445
2011-03-16,25.0411376953125
2011-03-17,25.377065658569336
2011-03-18,26.07771873474121
2011-03-21,26.106508255004883
2011-03-22,26.24088478088379
2011-03-23,26.31766700744629
2011-03-24,26.82636070251465
2011-03-25,26.605606079101562
2011-03-28,26.759172439575195
2011-03-29,26.74957275390625
2011-03-30,27.517412185668945
2011-03-31,27.7381649017334
2011-04-01,27.335052490234375
2011-04-04,27.344648361206055
2011-04-05,27.354249954223633
2011-04-06,27.219877243041992
2011-04-07,27.114299774169922
2011-04-08,26.039323806762695
2011-04-11,25.87615966796875
2011-04-12,25.223495483398438
2011-04-13,24.993146896362305
2011-04-14,25.03153419494629
2011-04-15,25.30027961730957
2011-04-18,24.916358947753906
2011-04-19,24.906761169433594
2011-04-20,25.03153419494629
2011-04-21,24.455656051635742
2011-04-25,24.311687469482422
2011-04-26,25.856964111328125
2011-04-27,25.84736442565918
2011-04-28,26.07771873474121
2011-04-29,25.904951095581055
2011-05-02,25.38666343688965
2011-05-03,24.964351654052734
2011-05-04,24.733999252319336
2011-05-05,25.252286911010742
2011-05-06,25.156309127807617
2011-05-09,25.32907485961914
2011-05-10,26.106508255004883
2011-05-11,26.97992515563965
2011-05-12,29.77294158935547
2011-05-13,30.588768005371094
2011-05-16,28.60198402404785
2011-05-17,28.074094772338867
2011-05-18,28.688365936279297
2011-05-19,28.160478591918945
2011-05-20,27.63258934020996
2011-05-23,26.95113182067871
2011-05-24,26.653593063354492
2011-05-25,27.594194412231445
2011-05-26,27.83414649963379
2011-05-27,28.21806526184082
2011-05-31,28.64997673034668
2011-06-01,27.335052490234375
2011-06-02,26.90314292907715
2011-06-03,26.787967681884766
2011-06-06,26.960731506347656
2011-06-07,27.315855026245117
2011-06-08,26.931936264038086
2011-06-09,27.07590675354004
2011-06-10,26.80716323852539
2011-06-13,27.104698181152344
2011-06-14,28.04530143737793
2011-06-15,27.411836624145508
2011-06-16,29.00510025024414
2011-06-17,28.4580135345459
2011-06-20,28.467613220214844
2011-06-21,29.24505043029785
2011-06-22,28.688365936279297
2011-06-23,29.494596481323242
2011-06-24,31.375804901123047
2011-06-27,32.46037292480469
2011-06-28,33.45856475830078
2011-06-29,33.38178253173828
2011-06-30,33.62173080444336
2011-07-01,34.56232452392578
2011-07-05,34.571929931640625
2011-07-06,36.184391021728516
2011-07-07,36.27077865600586
2011-07-08,36.203590393066406
2011-07-11,36.56830978393555
2011-07-12,36.6067008972168
2011-07-13,37.36493682861328
2011-07-14,36.57790756225586
2011-07-15,37.06740188598633
2011-07-18,36.846649169921875
2011-07-19,37.144187927246094
2011-07-20,37.24016571044922
2011-07-21,37.796852111816406
2011-07-22,40.82981491088867
2011-07-25,39.39971160888672
2011-07-26,38.93901062011719
2011-07-27,37.21137237548828
2011-07-28,38.43031692504883
2011-07-29,38.113582611083984
2011-08-01,39.025390625
2011-08-02,38.52629089355469
2011-08-03,39.668460845947266
2011-08-04,37.98881149291992
2011-08-05,37.67207717895508
2011-08-08,34.226402282714844
2011-08-09,35.176605224609375
2011-08-10,32.71952438354492
2011-08-11,34.13042449951172
2011-08-12,33.852081298828125
2011-08-15,34.783084869384766
2011-08-16,35.33977127075195
2011-08-17,35.099815368652344
2011-08-18,31.9036922454834
2011-08-19,30.559974670410156
2011-08-22,31.740522384643555
2011-08-23,32.94987487792969
2011-08-24,32.997859954833984
2011-08-25,31.55816078186035
2011-08-26,32.153236389160156
2011-08-29,33.39138412475586
2011-08-30,32.83469772338867
2011-08-31,32.066856384277344
2011-09-01,32.02846145629883
2011-09-02,30.44479751586914
2011-09-06,30.98228645324707
2011-09-07,32.01886749267578
2011-09-08,30.94389533996582
2011-09-09,29.475399017333984
2011-09-12,28.880329132080078
2011-09-13,29.542587280273438
2011-09-14,30.080076217651367
2011-09-15,30.540775299072266
2011-09-16,30.934297561645508
2011-09-19,29.87851905822754
2011-09-20,28.765151977539062
2011-09-21,27.958919525146484
2011-09-22,27.027917861938477
2011-09-23,27.354249954223633
2011-09-26,27.037513732910156
2011-09-27,27.08550262451172
2011-09-28,26.883947372436523
2011-09-29,26.26007843017578
2011-09-30,24.359676361083984
2011-10-03,20.770029067993164
2011-10-04,23.783798217773438
2011-10-05,25.012338638305664
2011-10-06,24.993146896362305
2011-10-07,25.098722457885742
2011-10-10,24.87796974182129
2011-10-11,24.72439956665039
2011-10-12,26.615201950073242
2011-10-13,26.32726287841797
2011-10-14,27.699779510498047
2011-10-17,25.617013931274414
2011-10-18,25.80897331237793
2011-10-19,25.0411376953125
2011-10-20,24.686006546020508
2011-10-21,25.194700241088867
2011-10-24,26.029726028442383
2011-10-25,24.801185607910156
2011-10-26,23.726211547851562
2011-10-27,24.599628448486328
2011-10-28,25.75138282775879
2011-10-31,25.674602508544922
2011-11-01,25.47304344177246
2011-11-02,26.356056213378906
2011-11-03,27.450227737426758
2011-11-04,26.500028610229492
2011-11-07,26.116106033325195
2011-11-08,26.81675910949707
2011-11-09,25.674602508544922
2011-11-10,25.40585708618164
2011-11-11,26.18329429626465
2011-11-14,25.684200286865234
2011-11-15,26.068117141723633
2011-11-16,26.413644790649414
2011-11-17,25.8377685546875
2011-11-18,26.31766700744629
2011-11-21,25.089122772216797
2011-11-22,24.004554748535156
2011-11-23,23.64942741394043
2011-11-25,23.40947723388672
2011-11-28,23.89897346496582
2011-11-29,23.975757598876953
2011-11-30,24.945154190063477
2011-12-01,24.09093475341797
2011-12-02,24.34048080444336
2011-12-05,24.302087783813477
2011-12-06,23.802995681762695
2011-12-07,24.158119201660156
2011-12-08,23.371084213256836
2011-12-09,24.28289222717285
2011-12-12,24.052539825439453
2011-12-13,23.49585723876953
2011-12-14,24.196510314941406
2011-12-15,24.388469696044922
2011-12-16,24.590028762817383
2011-12-19,23.371084213256836
2011-12-20,23.764604568481445
2011-12-21,23.543848037719727
2011-12-22,23.716611862182617
2011-12-23,23.64942741394043
2011-12-27,23.63983154296875
2011-12-28,23.313499450683594
2011-12-29,22.73761749267578
2011-12-30,22.929576873779297
2012-01-03,24.570833206176758
2012-01-04,23.994953155517578
2012-01-05,24.177318572998047
2012-01-06,24.14851951599121
2012-01-09,23.927770614624023
2012-01-10,23.870180130004883
2012-01-11,23.735807418823242
2012-01-12,24.09093475341797
2012-01-13,24.09093475341797
2012-01-17,24.004554748535156
2012-01-18,24.599628448486328
2012-01-19,24.74359893798828
2012-01-20,25.617013931274414
2012-01-23,25.425052642822266
2012-01-24,26.97032928466797
2012-01-25,27.335052490234375
2012-01-26,26.548017501831055
2012-01-27,26.394451141357422
2012-01-30,25.8377685546875
2012-01-31,25.482643127441406
2012-02-01,28.160478591918945
2012-02-02,29.264245986938477
2012-02-03,30.55037498474121
2012-02-06,29.92650604248047
2012-02-07,29.993690490722656
2012-02-08,29.513792037963867
2012-02-09,28.966711044311523
2012-02-10,28.841938018798828
2012-02-13,29.053089141845703
2012-02-14,28.60198402404785
2012-02-15,28.026107788085938
2012-02-16,28.112485885620117
2012-02-17,28.160478591918945
2012-02-21,27.978116989135742
2012-02-22,27.219877243041992
2012-02-23,27.56540298461914
2012-02-24,27.450227737426758
2012-02-27,26.922338485717773
2012-02-28,27.7381649017334
2012-02-29,26.768768310546875
2012-03-01,25.943344116210938
2012-03-02,24.83957862854004
2012-03-05,25.933746337890625
2012-03-06,26.07771873474121
2012-03-07,26.98952293395996
2012-03-08,27.219877243041992
2012-03-09,26.97032928466797
2012-03-12,27.229475021362305
2012-03-13,27.786155700683594
2012-03-14,27.210277557373047
2012-03-15,27.00872039794922
2012-03-16,26.95113182067871
2012-03-19,27.546205520629883
2012-03-20,27.32545280456543
2012-03-21,27.123897552490234
2012-03-22,27.027917861938477
2012-03-23,27.53660774230957
2012-03-26,27.66138458251953
2012-03-27,27.018321990966797
2012-03-28,27.181482315063477
2012-03-29,27.171884536743164
2012-03-30,26.81675910949707
2012-04-02,27.32545280456543
2012-04-03,26.97992515563965
2012-04-04,26.864748001098633
2012-04-05,27.018321990966797
2012-04-09,26.85515022277832
2012-04-10,26.615201950073242
2012-04-11,27.479022979736328
2012-04-12,28.112485885620117
2012-04-13,27.55580711364746
2012-04-16,27.66138458251953
2012-04-17,28.04530143737793
2012-04-18,28.04530143737793
2012-04-19,27.23907470703125
2012-04-20,27.901334762573242
2012-04-23,27.018321990966797
2012-04-24,27.62299156188965
2012-04-25,28.736356735229492
2012-04-26,28.822742462158203
2012-04-27,25.002744674682617
2012-04-30,25.098722457885742
2012-05-01,25.117916107177734
2012-05-02,24.983549118041992
2012-05-03,24.858774185180664
2012-05-04,23.802995681762695
2012-05-07,24.177318572998047
2012-05-08,23.889373779296875
2012-05-09,23.956863403320312
2012-05-10,24.005064010620117
2012-05-11,23.927936553955078
2012-05-14,23.041004180908203
2012-05-15,22.906038284301758
2012-05-16,23.82189178466797
2012-05-17,23.725486755371094
2012-05-18,23.792970657348633
2012-05-21,23.783329010009766
2012-05-22,23.764047622680664
2012-05-23,23.956863403320312
2012-05-24,23.947219848632812
2012-05-25,24.04362678527832
2012-05-29,24.11111068725586
2012-05-30,23.860456466674805
2012-05-31,23.696563720703125
2012-06-01,23.97614288330078
2012-06-04,24.824514389038086
2012-06-05,25.161937713623047
2012-06-06,25.10409164428711
2012-06-07,25.219778060913086
2012-06-08,24.381044387817383
2012-06-11,24.30392074584961
2012-06-12,24.005064010620117
2012-06-13,23.686922073364258
2012-06-14,24.47745132446289
2012-06-15,25.557199478149414
2012-06-18,25.364383697509766
2012-06-19,25.374027252197266
2012-06-20,24.564218521118164
2012-06-21,23.37842559814453
2012-06-22,23.841171264648438
2012-06-25,23.609800338745117
2012-06-26,23.744766235351562
2012-06-27,24.747392654418945
2012-06-28,24.390684127807617
2012-06-29,24.737747192382812
2012-07-02,25.296903610229492
2012-07-03,25.58612060546875
2012-07-05,25.663246154785156
2012-07-06,25.730728149414062
2012-07-09,25.7692928314209
2012-07-10,25.239059448242188
2012-07-11,25.701807022094727
2012-07-12,26.318801879882812
2012-07-13,26.76226806640625
2012-07-16,26.829755783081055
2012-07-17,26.74298858642578
2012-07-18,26.993642807006836
2012-07-19,26.76226806640625
2012-07-20,26.646583557128906
2012-07-23,25.923540115356445
2012-07-24,24.5931396484375
2012-07-25,24.911277770996094
2012-07-26,24.54493522644043
2012-07-27,25.335464477539062
2012-07-30,24.467809677124023
2012-07-31,23.416988372802734
2012-08-01,21.681682586669922
2012-08-02,22.163713455200195
2012-08-03,22.510774612426758
2012-08-06,22.53969383239746
2012-08-07,22.01910400390625
2012-08-08,22.009414672851562
2012-08-09,22.406591415405273
2012-08-10,21.573490142822266
2012-08-13,22.270971298217773
2012-08-14,21.941604614257812
2012-08-15,22.04816436767578
2012-08-16,22.81345558166504
2012-08-17,22.861894607543945
2012-08-20,22.329092025756836
2012-08-21,21.505678176879883
2012-08-22,21.118186950683594
2012-08-23,20.643516540527344
2012-08-24,20.9244441986084
2012-08-27,20.79850959777832
2012-08-28,20.866321563720703
2012-08-29,20.90506935119629
2012-08-30,20.575702667236328
2012-08-31,21.0600643157959
2012-09-04,21.0600643157959
2012-09-05,21.0600643157959
2012-09-06,21.64130210876465
2012-09-07,21.486305236816406
2012-09-10,21.54442596435547
2012-09-11,21.525053024291992
2012-09-12,21.331310272216797
2012-09-13,21.68973731994629
2012-09-14,22.019102096557617
2012-09-17,21.893169403076172
2012-09-18,21.87379264831543
2012-09-19,21.77692222595215
2012-09-20,21.495990753173828
2012-09-21,21.80598258972168
2012-09-24,22.406591415405273
2012-09-25,21.515365600585938
2012-09-26,21.660675048828125
2012-09-27,21.6800479888916
2012-09-28,21.554115295410156
2012-10-01,21.418493270874023
2012-10-02,21.360370635986328
2012-10-03,21.263498306274414
2012-10-04,21.573490142822266
2012-10-05,21.65098762512207
2012-10-08,21.893169403076172
2012-10-09,21.941604614257812
2012-10-10,21.67036247253418
2012-10-11,21.893169403076172
2012-10-12,21.69942283630371
2012-10-15,21.58317756652832
2012-10-16,21.4088077545166
2012-10-17,21.001943588256836
2012-10-18,20.53695297241211
2012-10-19,19.70384979248047
2012-10-22,19.44229507446289
2012-10-23,18.986995697021484
2012-10-24,18.822311401367188
2012-10-25,18.822311401367188
2012-10-26,18.909496307373047
2012-10-31,19.02574348449707
2012-11-01,20.178525924682617
2012-11-02,19.983755111694336
2012-11-05,20.100614547729492
2012-11-06,19.896106719970703
2012-11-07,19.0975341796875
2012-11-08,18.639814376831055
2012-11-09,18.7469425201416
2012-11-12,18.737201690673828
2012-11-13,18.883283615112305
2012-11-14,18.318439483642578
2012-11-15,18.38661003112793
2012-11-16,17.539344787597656
2012-11-19,17.704904556274414
2012-11-20,17.441959381103516
2012-11-21,17.52960968017578
2012-11-23,17.52960968017578
2012-11-26,17.500391006469727
2012-11-27,17.510129928588867
2012-11-28,17.52960968017578
2012-11-29,17.519868850708008
2012-11-30,18.0847110748291
2012-12-03,18.123666763305664
2012-12-04,18.298965454101562
2012-12-05,18.37687110900879
2012-12-06,18.36713409423828
2012-12-07,18.37687110900879
2012-12-10,18.610599517822266
2012-12-11,18.630077362060547
2012-12-12,18.503475189208984
2012-12-13,19.03910255432129
2012-12-14,19.331262588500977
2012-12-17,19.837675094604492
2012-12-18,20.402517318725586
2012-12-19,19.93505859375
2012-12-20,19.53577423095703
2012-12-21,20.071401596069336
2012-12-24,19.185182571411133
2012-12-26,19.253353118896484
2012-12-27,19.350740432739258
2012-12-28,19.399431228637695
2012-12-31,20.15904998779297
2013-01-02,21.210826873779297
2013-01-03,21.01605224609375
2013-01-04,21.02579116821289
2013-01-07,21.240041732788086
2013-01-08,20.8602352142334
2013-01-09,21.405597686767578
2013-01-10,21.6101131439209
2013-01-11,21.600372314453125
2013-01-14,21.532203674316406
2013-01-15,21.580894470214844
2013-01-16,21.639326095581055
2013-01-17,21.600372314453125
2013-01-18,21.629587173461914
2013-01-22,21.45429229736328
2013-01-23,21.464033126831055
2013-01-24,21.405597686767578
2013-01-25,21.171873092651367
2013-01-28,21.0842227935791
2013-01-29,21.06474494934082
2013-01-30,20.850494384765625
2013-01-31,20.850494384765625
2013-02-01,20.947879791259766
2013-02-04,21.01605224609375
2013-02-05,21.34716796875
2013-02-06,21.074481964111328
2013-02-07,20.850494384765625
2013-02-08,20.75310707092285
2013-02-11,21.162132263183594
2013-02-12,21.668542861938477
2013-02-13,21.668542861938477
2013-02-14,21.931488037109375
2013-02-15,22.340511322021484
2013-02-19,23.65523338317871
2013-02-20,24.346677780151367
2013-02-21,24.9212589263916
2013-02-22,22.94430923461914
2013-02-25,22.08730697631836
2013-02-26,22.204166412353516
2013-02-27,22.048351287841797
2013-02-28,21.852628707885742
2013-03-01,22.20492935180664
2013-03-04,22.801891326904297
2013-03-05,22.899749755859375
2013-03-06,22.586591720581055
2013-03-07,21.774337768554688
2013-03-08,21.60797119140625
2013-03-11,21.676475524902344
2013-03-12,21.549253463745117
2013-03-13,21.559040069580078
2013-03-14,21.422035217285156
2013-03-15,21.37310218811035
2013-03-18,21.196950912475586
2013-03-19,21.128448486328125
2013-03-20,21.480751037597656
2013-03-21,21.519893646240234
2013-03-22,21.245880126953125
2013-03-25,21.500322341918945
2013-03-26,21.617755889892578
2013-03-27,21.157806396484375
2013-03-28,21.500322341918945
2013-04-01,20.922935485839844
2013-04-02,20.893579483032227
2013-04-03,20.74678611755371
2013-04-04,20.815290451049805
2013-04-05,20.57063102722168
2013-04-08,20.091108322143555
2013-04-09,19.74858856201172
2013-04-10,20.658706665039062
2013-04-11,20.60977554321289
2013-04-12,20.502132415771484
2013-04-15,19.445220947265625
2013-04-16,19.787736892700195
2013-04-17,19.40607261657715
2013-04-18,19.474576950073242
2013-04-19,19.46479034423828
2013-04-22,19.572439193725586
2013-04-23,20.31618881225586
2013-04-24,20.60977554321289
2013-04-25,20.639135360717773
2013-04-26,20.913150787353516
2013-04-29,21.32417106628418
2013-04-30,21.470964431762695
2013-05-01,20.15961265563965
2013-05-02,20.42384147644043
2013-05-03,22.66488265991211
2013-05-06,23.41842269897461
2013-05-07,24.99400520324707
2013-05-08,24.954856872558594
2013-05-09,25.053144454956055
2013-05-10,24.56171226501465
2013-05-13,24.02113914489746
2013-05-14,23.80491065979004
2013-05-15,24.17840003967285
2013-05-16,24.070281982421875
2013-05-17,24.86639976501465
2013-05-20,24.82708740234375
2013-05-21,24.65999984741211
2013-05-22,24.08993911743164
2013-05-23,24.080110549926758
2013-05-24,24.473257064819336
2013-05-28,24.306169509887695
2013-05-29,23.84422492980957
2013-05-30,23.8835391998291
2013-05-31,22.61564826965332
2013-06-03,23.18570899963379
2013-06-04,22.44856071472168
2013-06-05,21.7703857421875
2013-06-06,22.075071334838867
2013-06-07,22.183189392089844
2013-06-10,22.301130294799805
2013-06-11,22.58616065979004
2013-06-12,22.251989364624023
2013-06-13,22.44856071472168
2013-06-14,22.0554141998291
2013-06-17,21.613126754760742
2013-06-18,21.927642822265625
2013-06-19,21.43621063232422
2013-06-20,20.23712158203125
2013-06-21,21.622957229614258
2013-06-24,21.161014556884766
2013-06-25,21.033239364624023
2013-06-26,20.227293014526367
2013-06-27,19.89312171936035
2013-06-28,20.414037704467773
2013-07-01,20.67940902709961
2013-07-02,20.57129669189453
2013-07-03,20.866153717041016
2013-07-05,21.141353607177734
2013-07-08,21.072555541992188
2013-07-09,21.15118408203125
2013-07-10,21.475526809692383
2013-07-11,21.534502029418945
2013-07-12,21.7310733795166
2013-07-15,21.927642822265625
2013-07-16,21.642614364624023
2013-07-17,21.573814392089844
2013-07-18,21.52467155456543
2013-07-19,21.78021240234375
2013-07-22,21.907987594604492
2013-07-23,21.662273406982422
2013-07-24,21.809701919555664
2013-07-25,21.898160934448242
2013-07-26,21.760555267333984
2013-07-29,20.826839447021484
2013-07-30,20.70889663696289
2013-07-31,20.630268096923828
2013-08-01,20.59074592590332
2013-08-02,20.70931053161621
2013-08-05,20.80811309814453
2013-08-06,20.72907066345215
2013-08-07,20.768592834472656
2013-08-08,20.83775520324707
2013-08-09,20.650028228759766
2013-08-12,20.56110382080078
2013-08-13,20.294336318969727
2013-08-14,20.73895263671875
2013-08-15,20.136245727539062
2013-08-16,20.027563095092773
2013-08-19,19.869478225708008
2013-08-20,20.165889739990234
2013-08-21,19.92875862121582
2013-08-22,20.4820613861084
2013-08-23,20.4820613861084
2013-08-26,20.146127700805664
2013-08-27,19.6619873046875
2013-08-28,19.187728881835938
2013-08-29,19.365577697753906
2013-08-30,18.782634735107422
2013-09-03,19.098806381225586
2013-09-04,19.247011184692383
2013-09-05,19.227249145507812
2013-09-06,19.31617546081543
2013-09-09,19.543424606323242
2013-09-10,19.849716186523438
2013-09-11,20.17576789855957
2013-09-12,20.393136978149414
2013-09-13,20.511701583862305
2013-09-16,20.452421188354492
