Date,SLG
2010-04-12,33.32059860229492
2010-04-13,34.15730285644531
2010-04-14,33.942630767822266
2010-04-15,32.929752349853516
2010-04-16,32.12605285644531
2010-04-19,32.69303512573242
2010-04-20,33.50224304199219
2010-04-21,34.2839241027832
2010-04-22,35.13166046142578
2010-04-23,35.516998291015625
2010-04-26,35.41239929199219
2010-04-27,33.81049346923828
2010-04-28,34.32243728637695
2010-04-29,35.67113494873047
2010-04-30,34.22336959838867
2010-05-03,35.6215934753418
2010-05-04,35.847286224365234
2010-05-05,35.78123092651367
2010-05-06,34.62522888183594
2010-05-07,32.61595916748047
2010-05-10,35.69866943359375
2010-05-11,36.001426696777344
2010-05-12,37.26201629638672
2010-05-13,37.14643096923828
2010-05-14,35.22523880004883
2010-05-17,34.911460876464844
2010-05-18,33.860042572021484
2010-05-19,32.951751708984375
2010-05-20,30.97002410888672
2010-05-21,32.929752349853516
2010-05-24,31.470977783203125
2010-05-25,31.300323486328125
2010-05-26,31.944379806518555
2010-05-27,34.52064895629883
2010-05-28,34.28942108154297
2010-06-01,33.49673080444336
2010-06-02,34.0031852722168
2010-06-03,34.399513244628906
2010-06-04,31.90034294128418
2010-06-07,31.041608810424805
2010-06-08,31.00306510925293
2010-06-09,31.360868453979492
2010-06-10,33.18296432495117
2010-06-11,33.78850173950195
2010-06-14,34.28942108154297
2010-06-15,35.11516189575195
2010-06-16,34.515098571777344
2010-06-17,34.88945388793945
2010-06-18,34.47659683227539
2010-06-21,33.860042572021484
2010-06-22,32.186607360839844
2010-06-23,32.880191802978516
2010-06-24,31.828792572021484
2010-06-25,32.87471008300781
2010-06-28,32.3784294128418
2010-06-29,30.553285598754883
2010-06-30,30.349273681640625
2010-07-01,29.77028465270996
2010-07-02,28.788789749145508
2010-07-06,27.79625701904297
2010-07-07,29.38982391357422
2010-07-08,30.05150604248047
2010-07-09,30.988893508911133
2010-07-12,30.955814361572266
2010-07-13,31.80496597290039
2010-07-14,31.545808792114258
2010-07-15,31.46861457824707
2010-07-16,30.139724731445312
2010-07-19,30.222434997558594
2010-07-20,31.077106475830078
2010-07-21,30.222434997558594
2010-07-22,31.044042587280273
2010-07-23,31.402423858642578
2010-07-26,32.29571533203125
2010-07-27,32.610023498535156
2010-07-28,32.5714111328125
2010-07-29,32.86367416381836
2010-07-30,33.21656036376953
2010-08-02,34.89834976196289
2010-08-03,33.59702682495117
2010-08-04,34.385555267333984
2010-08-05,34.0546989440918
2010-08-06,33.87824249267578
2010-08-09,34.6005973815918
2010-08-10,33.30479431152344
2010-08-11,31.78291130065918
2010-08-12,31.838050842285156
2010-08-13,31.441036224365234
2010-08-16,31.352815628051758
2010-08-17,31.953847885131836
2010-08-18,32.38948059082031
2010-08-19,31.42999839782715
2010-08-20,31.441036224365234
2010-08-23,31.87113380432129
2010-08-24,31.330764770507812
2010-08-25,32.30123519897461
2010-08-26,32.0200309753418
2010-08-27,32.45011520385742
2010-08-30,32.119266510009766
2010-08-31,33.238624572753906
2010-09-01,34.32487487792969
2010-09-02,34.777034759521484
2010-09-03,35.113380432128906
2010-09-07,34.09880828857422
2010-09-08,34.13188552856445
2010-09-09,33.59150695800781
2010-09-10,34.01058578491211
2010-09-13,34.793575286865234
2010-09-14,35.02516555786133
2010-09-15,35.725460052490234
2010-09-16,35.56553268432617
2010-09-17,35.637229919433594
2010-09-20,36.729000091552734
2010-09-21,35.64824295043945
2010-09-22,34.69981384277344
2010-09-23,33.547401428222656
2010-09-24,34.86525344848633
2010-09-27,35.02516555786133
2010-09-28,34.64409637451172
2010-09-29,34.583351135253906
2010-09-30,34.975460052490234
2010-10-01,35.207420349121094
2010-10-04,35.53324890136719
2010-10-05,36.4555549621582
2010-10-06,35.54981994628906
2010-10-07,35.62163162231445
2010-10-08,36.223609924316406
2010-10-11,36.26777648925781
2010-10-12,37.12379455566406
2010-10-13,37.803096771240234
2010-10-14,38.272525787353516
2010-10-15,38.294639587402344
2010-10-18,38.47135543823242
2010-10-19,37.1182746887207
2010-10-20,37.775508880615234
2010-10-21,37.5711555480957
2010-10-22,38.51553726196289
2010-10-25,38.681217193603516
2010-10-26,37.598758697509766
2010-10-27,36.731685638427734
2010-10-28,36.46110153198242
2010-10-29,36.28986358642578
2010-11-01,36.676475524902344
2010-11-02,37.179039001464844
2010-11-03,36.94157028198242
2010-11-04,38.521060943603516
2010-11-05,38.80823516845703
2010-11-08,37.769962310791016
2010-11-09,36.13523483276367
2010-11-10,36.07448959350586
2010-11-11,35.75968933105469
2010-11-12,35.483551025390625
2010-11-15,35.0914421081543
2010-11-16,33.96480178833008
2010-11-17,34.710384368896484
2010-11-18,35.26265335083008
2010-11-19,35.422794342041016
2010-11-22,35.29579162597656
2010-11-23,35.096954345703125
2010-11-24,36.052406311035156
2010-11-26,35.836997985839844
2010-11-29,36.2788200378418
2010-11-30,36.11865997314453
2010-12-01,36.49422836303711
2010-12-02,36.68752670288086
2010-12-03,36.38929748535156
2010-12-06,37.018882751464844
2010-12-07,36.68198013305664
2010-12-08,35.61057662963867
2010-12-09,35.174285888671875
2010-12-10,35.367576599121094
2010-12-13,35.79834747314453
2010-12-14,35.33443832397461
2010-12-15,34.89262771606445
2010-12-16,34.95335388183594
2010-12-17,35.085914611816406
2010-12-20,35.50563430786133
2010-12-21,36.0910530090332
2010-12-22,36.37272262573242
2010-12-23,36.30644607543945
2010-12-27,36.792442321777344
2010-12-28,37.1624641418457
2010-12-29,37.3889045715332
2010-12-30,37.37230682373047
2010-12-31,37.339111328125
2011-01-03,38.24064254760742
2011-01-04,37.75392150878906
2011-01-05,37.64885330200195
2011-01-06,37.322509765625
2011-01-07,37.084693908691406
2011-01-10,37.69862365722656
2011-01-11,37.831382751464844
2011-01-12,38.72737121582031
2011-01-13,38.8213996887207
2011-01-14,39.241737365722656
2011-01-18,39.35238265991211
2011-01-19,38.58911895751953
2011-01-20,38.882232666015625
2011-01-21,39.14217758178711
2011-01-24,39.54595947265625
2011-01-25,39.12559509277344
2011-01-26,39.15325164794922
2011-01-27,40.148826599121094
2011-01-28,39.739524841308594
2011-01-31,40.24285125732422
2011-02-01,40.61341857910156
2011-02-02,40.563636779785156
2011-02-03,40.59128189086914
2011-02-04,40.087974548339844
2011-02-07,40.54151916503906
2011-02-08,40.65213394165039
2011-02-09,40.83464431762695
2011-02-10,41.48728942871094
2011-02-11,41.20521926879883
2011-02-14,40.68531799316406
2011-02-15,40.59683609008789
2011-02-16,40.49174499511719
2011-02-17,40.65213394165039
2011-02-18,40.98397445678711
2011-02-22,40.49174499511719
2011-02-23,39.74507522583008
2011-02-24,39.164329528808594
2011-02-25,40.414302825927734
2011-02-28,41.88551712036133
2011-03-01,40.873374938964844
2011-03-02,40.06033706665039
2011-03-03,40.98397445678711
2011-03-04,40.43644332885742
2011-03-07,40.076908111572266
2011-03-08,40.58023452758789
2011-03-09,40.29261016845703
2011-03-10,39.4297981262207
2011-03-11,39.872276306152344
2011-03-14,38.97625732421875
2011-03-15,38.65546417236328
2011-03-16,38.1798210144043
2011-03-17,39.114559173583984
2011-03-18,39.31365203857422
2011-03-21,39.65104293823242
2011-03-22,39.63444519042969
2011-03-23,39.435340881347656
2011-03-24,39.6289176940918
2011-03-25,40.39219284057617
2011-03-28,40.14327621459961
2011-03-29,40.525447845458984
2011-03-30,41.2952880859375
2011-03-31,41.6497688293457
2011-04-01,42.27009582519531
2011-04-04,42.36977005004883
2011-04-05,42.907020568847656
2011-04-06,42.86823272705078
2011-04-07,42.281158447265625
2011-04-08,41.810367584228516
2011-04-11,41.83807373046875
2011-04-12,42.048553466796875
2011-04-13,41.39498519897461
2011-04-14,41.538997650146484
2011-04-15,42.17595291137695
2011-04-18,41.383934020996094
2011-04-19,42.46946716308594
2011-04-20,42.89040756225586
2011-04-21,43.593788146972656
2011-04-25,44.03134536743164
2011-04-26,44.4522590637207
2011-04-27,44.84553527832031
2011-04-28,45.71504592895508
2011-04-29,45.709529876708984
2011-05-02,45.881195068359375
2011-05-03,45.8257942199707
2011-05-04,45.63748550415039
2011-05-05,45.93107223510742
2011-05-06,45.49903869628906
2011-05-09,46.041812896728516
2011-05-10,47.16613006591797
2011-05-11,46.51813888549805
2011-05-12,46.51813888549805
2011-05-13,46.4793586730957
2011-05-16,46.73970031738281
2011-05-17,46.44060134887695
2011-05-18,47.63693618774414
2011-05-19,47.620330810546875
2011-05-20,47.21600341796875
2011-05-23,46.93905258178711
2011-05-24,47.09969711303711
2011-05-25,47.45970153808594
2011-05-26,48.31816482543945
2011-05-27,48.9052619934082
2011-05-31,49.85235595703125
2011-06-01,48.512001037597656
2011-06-02,47.86399841308594
2011-06-03,47.786460876464844
2011-06-06,47.033233642578125
2011-06-07,47.747676849365234
2011-06-08,46.81169128417969
2011-06-09,45.648563385009766
2011-06-10,44.33039474487305
2011-06-13,44.41901779174805
2011-06-14,45.65966033935547
2011-06-15,44.723690032958984
2011-06-16,44.934120178222656
2011-06-17,45.41594696044922
2011-06-20,46.67875289916992
2011-06-21,47.138465881347656
2011-06-22,47.09969711303711
2011-06-23,45.737213134765625
2011-06-24,45.39381408691406
2011-06-27,45.487972259521484
2011-06-28,45.715335845947266
2011-06-29,45.88166427612305
2011-06-30,45.95378875732422
2011-07-01,47.107181549072266
2011-07-05,47.70610046386719
2011-07-06,48.09981918334961
2011-07-07,48.54343032836914
2011-07-08,48.43252182006836
2011-07-11,46.97966384887695
2011-07-12,47.395545959472656
2011-07-13,47.60626983642578
2011-07-14,46.46394348144531
2011-07-15,46.974124908447266
2011-07-18,46.99074935913086
2011-07-19,47.866905212402344
2011-07-20,48.13307189941406
2011-07-21,48.46580123901367
2011-07-22,48.45471954345703
2011-07-25,48.26617431640625
2011-07-26,47.83919143676758
2011-07-27,45.94267272949219
2011-07-28,45.8317985534668
2011-07-29,45.482425689697266
2011-08-01,44.39555358886719
2011-08-02,42.21070861816406
2011-08-03,43.20334243774414
2011-08-04,40.608131408691406
2011-08-05,38.77817153930664
2011-08-08,35.079463958740234
2011-08-09,39.304969787597656
2011-08-10,39.19407653808594
2011-08-11,41.129364013671875
2011-08-12,40.17558670043945
2011-08-15,41.10721206665039
2011-08-16,40.097957611083984
2011-08-17,40.26433181762695
2011-08-18,37.84657287597656
2011-08-19,36.47134780883789
2011-08-22,36.53232955932617
2011-08-23,36.6376953125
2011-08-24,36.7264289855957
2011-08-25,35.48427963256836
2011-08-26,36.454708099365234
2011-08-29,38.52308654785156
2011-08-30,38.92234420776367
2011-08-31,40.05913543701172
2011-09-01,39.698699951171875
2011-09-02,39.08871078491211
2011-09-06,37.73566818237305
2011-09-07,39.693180084228516
2011-09-08,38.61735153198242
2011-09-09,37.12568283081055
2011-09-12,36.58781814575195
2011-09-13,36.59889602661133
2011-09-14,37.81884002685547
2011-09-15,39.34934616088867
2011-09-16,39.91495895385742
2011-09-19,38.35673522949219
2011-09-20,38.16819763183594
2011-09-21,35.56745529174805
2011-09-22,33.243988037109375
2011-09-23,33.54896926879883
2011-09-26,34.325313568115234
2011-09-27,35.090538024902344
2011-09-28,33.71315002441406
2011-09-29,34.157474517822266
2011-09-30,32.296875
2011-10-03,30.625104904174805
2011-10-04,32.43016815185547
2011-10-05,31.996965408325195
2011-10-06,32.60234832763672
2011-10-07,31.51375389099121
2011-10-10,33.502098083496094
2011-10-11,33.130001068115234
2011-10-12,33.685386657714844
2011-10-13,33.635406494140625
2011-10-14,34.61292266845703
2011-10-17,33.44655227661133
2011-10-18,34.990596771240234
2011-10-19,34.46294403076172
2011-10-20,35.08502960205078
2011-10-21,36.17915725708008
2011-10-24,37.65653610229492
2011-10-25,36.50684356689453
2011-10-26,37.512142181396484
2011-10-27,39.61714172363281
2011-10-28,39.50602340698242
2011-10-31,38.31747817993164
2011-11-01,36.973388671875
2011-11-02,37.62321090698242
2011-11-03,37.96757125854492
2011-11-04,38.006473541259766
2011-11-07,38.53962707519531
2011-11-08,39.3338737487793
2011-11-09,36.923404693603516
2011-11-10,37.40660095214844
2011-11-11,38.217498779296875
2011-11-14,37.16223907470703
2011-11-15,37.54545593261719
2011-11-16,36.26801681518555
2011-11-17,36.17915725708008
2011-11-18,36.59571075439453
2011-11-21,35.3682861328125
2011-11-22,35.268306732177734
2011-11-23,33.62429428100586
2011-11-25,33.83534240722656
2011-11-28,34.651790618896484
2011-11-29,33.674285888671875
2011-11-30,36.56793975830078
2011-12-01,35.72373962402344
2011-12-02,36.36799621582031
2011-12-05,37.50657272338867
2011-12-06,37.60100555419922
2011-12-07,37.92314147949219
2011-12-08,36.6845703125
2011-12-09,37.65653610229492
2011-12-12,36.36799621582031
2011-12-13,35.584877014160156
2011-12-14,35.18498611450195
2011-12-15,35.82369613647461
2011-12-16,36.29579544067383
2011-12-19,35.657073974609375
2011-12-20,36.63459396362305
2011-12-21,36.50684356689453
2011-12-22,36.85121536254883
2011-12-23,36.90119934082031
2011-12-27,37.06781005859375
2011-12-28,36.3151969909668
2011-12-29,37.21276092529297
2011-12-30,37.151432037353516
2012-01-03,37.99882888793945
2012-01-04,38.01555633544922
2012-01-05,38.71241760253906
2012-01-06,38.901954650878906
2012-01-09,38.76259231567383
2012-01-10,39.71590042114258
2012-01-11,40.223236083984375
2012-01-12,39.59883117675781
2012-01-13,39.33681106567383
2012-01-17,39.87757873535156
2012-01-18,39.788387298583984
2012-01-19,40.41834259033203
2012-01-20,41.40510177612305
2012-01-23,41.165409088134766
2012-01-24,40.99258804321289
2012-01-25,41.62813186645508
2012-01-26,41.154239654541016
2012-01-27,41.23786163330078
2012-01-30,40.5577278137207
2012-01-31,40.99258804321289
2012-02-01,41.5667724609375
2012-02-02,42.291542053222656
2012-02-03,43.24485397338867
2012-02-06,43.04973602294922
2012-02-07,42.692928314208984
2012-02-08,42.2747917175293
2012-02-09,42.11872100830078
2012-02-10,41.717315673828125
2012-02-13,42.15214157104492
2012-02-14,41.6058235168457
2012-02-15,42.10197830200195
2012-02-16,42.324981689453125
2012-02-17,42.19675827026367
2012-02-21,41.67271423339844
2012-02-22,41.68385696411133
2012-02-23,42.23021697998047
2012-02-24,42.10755920410156
2012-02-27,42.191192626953125
2012-02-28,42.258079528808594
2012-02-29,42.39745330810547
2012-03-01,42.6483154296875
2012-03-02,42.464351654052734
2012-03-05,43.09989547729492
2012-03-06,42.49779510498047
2012-03-07,42.95492935180664
2012-03-08,42.53126525878906
2012-03-09,42.98280334472656
2012-03-12,42.98280334472656
2012-03-13,44.192588806152344
2012-03-14,43.98075866699219
2012-03-15,43.99189758300781
2012-03-16,43.802337646484375
2012-03-19,43.646244049072266
2012-03-20,43.83021926879883
2012-03-21,43.16122817993164
2012-03-22,42.6483154296875
2012-03-23,42.72638702392578
2012-03-26,43.27831268310547
2012-03-27,42.93821716308594
2012-03-28,43.3353385925293
2012-03-29,43.038909912109375
2012-03-30,43.37449645996094
2012-04-02,43.45279312133789
2012-04-03,43.17315673828125
2012-04-04,42.144012451171875
2012-04-05,41.539947509765625
2012-04-09,41.070152282714844
2012-04-10,40.175228118896484
2012-04-11,40.762481689453125
2012-04-12,41.584686279296875
2012-04-13,40.86317825317383
2012-04-16,41.36656951904297
2012-04-17,42.2223014831543
2012-04-18,42.31737518310547
2012-04-19,42.261470794677734
2012-04-20,42.66975784301758
2012-04-23,42.30059814453125
2012-04-24,43.133995056152344
2012-04-25,43.967350006103516
2012-04-26,45.70123291015625
2012-04-27,45.9585075378418
2012-04-30,46.10951614379883
2012-05-01,46.596126556396484
2012-05-02,46.22697448730469
2012-05-03,45.82426452636719
2012-05-04,45.0692253112793
2012-05-07,45.32649612426758
2012-05-08,45.51664352416992
2012-05-09,45.3153076171875
2012-05-10,45.4047966003418
2012-05-11,45.15870666503906
2012-05-14,44.347679138183594
2012-05-15,43.855499267578125
2012-05-16,43.514305114746094
2012-05-17,41.71332931518555
2012-05-18,40.5331916809082
2012-05-21,41.91468811035156
2012-05-22,41.99860382080078
2012-05-23,42.009765625
2012-05-24,42.015384674072266
2012-05-25,41.674190521240234
2012-05-29,42.552330017089844
2012-05-30,41.33301544189453
2012-05-31,41.95384979248047
2012-06-01,40.4381103515625
2012-06-04,39.660682678222656
2012-06-05,40.583534240722656
2012-06-06,41.94264602661133
2012-06-07,41.50077819824219
2012-06-08,42.29502487182617
2012-06-11,40.7177734375
2012-06-12,41.372169494628906
2012-06-13,40.8016357421875
2012-06-14,41.321834564208984
2012-06-15,41.662994384765625
2012-06-18,42.36773681640625
2012-06-19,42.85993576049805
2012-06-20,42.68094253540039
2012-06-21,41.86433410644531
2012-06-22,42.02656936645508
2012-06-25,41.35538101196289
2012-06-26,42.350955963134766
2012-06-27,42.50755310058594
2012-06-28,43.349281311035156
2012-06-29,45.02716064453125
2012-07-02,45.279666900634766
2012-07-03,46.00917434692383
2012-07-05,45.734214782714844
2012-07-06,45.75663375854492
2012-07-09,45.650028228759766
2012-07-10,44.44353103637695
2012-07-11,44.022666931152344
2012-07-12,44.078800201416016
2012-07-13,44.7241325378418
2012-07-16,44.5333251953125
2012-07-17,44.993465423583984
2012-07-18,44.62310791015625
2012-07-19,43.89360809326172
2012-07-20,43.9777946472168
2012-07-23,43.209007263183594
2012-07-24,42.85548400878906
2012-07-25,42.90038299560547
2012-07-26,43.528846740722656
2012-07-27,43.70281982421875
2012-07-30,44.43232727050781
2012-07-31,44.19102478027344
2012-08-01,45.004695892333984
2012-08-02,45.1393928527832
2012-08-03,45.874473571777344
2012-08-06,45.94743728637695
2012-08-07,45.341407775878906
2012-08-08,45.1169319152832
2012-08-09,45.38628387451172
2012-08-10,45.330162048339844
2012-08-13,45.330162048339844
2012-08-14,45.1337890625
2012-08-15,45.419952392578125
2012-08-16,45.51535415649414
2012-08-17,45.50973892211914
2012-08-20,45.347007751464844
2012-08-21,45.274051666259766
2012-08-22,45.447994232177734
2012-08-23,45.35822677612305
2012-08-24,45.419952392578125
2012-08-27,45.15060043334961
2012-08-28,45.57707595825195
2012-08-29,45.45361328125
2012-08-30,44.847572326660156
2012-08-31,45.229156494140625
2012-09-04,45.96989059448242
2012-09-05,45.61073684692383
2012-09-06,46.00917434692383
2012-09-07,46.23363494873047
2012-09-10,45.89692306518555
2012-09-11,45.840816497802734
2012-09-12,46.16630554199219
2012-09-13,46.91263198852539
2012-09-14,47.77680587768555
2012-09-17,47.08658218383789
2012-09-18,46.34025573730469
2012-09-19,46.020389556884766
2012-09-20,45.4817008972168
2012-09-21,45.75663375854492
2012-09-24,45.54340744018555
2012-09-25,45.083248138427734
2012-09-26,44.63292694091797
2012-09-27,45.291534423828125
2012-09-28,45.07200241088867
2012-10-01,44.390892028808594
2012-10-02,44.82432556152344
2012-10-03,44.54851150512695
2012-10-04,44.19948959350586
2012-10-05,44.17699432373047
2012-10-08,43.97996139526367
2012-10-09,43.782958984375
2012-10-10,43.96307373046875
2012-10-11,44.503475189208984
2012-10-12,44.00248336791992
2012-10-15,44.42465591430664
2012-10-16,44.24453353881836
2012-10-17,44.16571044921875
2012-10-18,44.81307601928711
2012-10-19,44.216400146484375
2012-10-22,44.04188537597656
2012-10-23,43.7885856628418
2012-10-24,43.62533950805664
2012-10-25,42.786590576171875
2012-10-26,42.44321823120117
2012-10-31,42.38694763183594
2012-11-01,42.8428955078125
2012-11-02,43.602806091308594
2012-11-05,43.02861022949219
2012-11-06,43.2932243347168
2012-11-07,42.61774444580078
2012-11-08,41.677669525146484
2012-11-09,41.300540924072266
2012-11-12,41.897212982177734
2012-11-13,41.829647064208984
2012-11-14,40.236629486083984
2012-11-15,40.264774322509766
2012-11-16,40.17470169067383
2012-11-19,40.99657440185547
2012-11-20,41.22734069824219
2012-11-21,41.21609878540039
2012-11-23,41.604496002197266
2012-11-26,41.84653854370117
2012-11-27,41.762107849121094
2012-11-28,42.03794860839844
2012-11-29,41.86907196044922
2012-11-30,42.431968688964844
2012-12-03,42.7528076171875
2012-12-04,42.60647201538086
2012-12-05,42.26873016357422
2012-12-06,42.62897491455078
2012-12-07,42.91608428955078
2012-12-10,42.77535629272461
2012-12-11,42.91044235229492
2012-12-12,42.70780563354492
2012-12-13,42.53329086303711
2012-12-14,42.82035827636719
2012-12-17,43.01736831665039
2012-12-18,43.467716217041016
2012-12-19,43.214412689208984
2012-12-20,43.71541213989258
2012-12-21,43.124359130859375
2012-12-24,43.3382568359375
2012-12-26,42.865413665771484
2012-12-27,43.02861022949219
2012-12-28,42.75727462768555
2012-12-31,43.33393096923828
2013-01-02,44.340267181396484
2013-01-03,44.187625885009766
2013-01-04,44.36853790283203
2013-01-07,44.651180267333984
2013-01-08,44.44766616821289
2013-01-09,44.63422775268555
2013-01-10,44.696434020996094
2013-01-11,44.73033142089844
2013-01-14,44.56074905395508
2013-01-15,44.854736328125
2013-01-16,44.84905242919922
2013-01-17,44.84339904785156
2013-01-18,45.357906341552734
2013-01-22,45.58969497680664
2013-01-23,45.420066833496094
2013-01-24,45.65187454223633
2013-01-25,46.04195785522461
2013-01-28,46.087188720703125
2013-01-29,46.25678634643555
2013-01-30,45.40876007080078
2013-01-31,45.44267654418945
2013-02-01,45.64622497558594
2013-02-04,45.65751266479492
2013-02-05,45.86669158935547
2013-02-06,45.82712936401367
2013-02-07,45.80450439453125
2013-02-08,46.29635238647461
2013-02-11,46.23982238769531
2013-02-12,46.805171966552734
2013-02-13,46.7881965637207
2013-02-14,46.4433479309082
2013-02-15,46.75430679321289
2013-02-19,47.200904846191406
2013-02-20,46.449005126953125
2013-02-21,45.84410095214844
2013-02-22,46.15502166748047
2013-02-25,45.30135726928711
2013-02-26,45.60664367675781
2013-02-27,45.96845626831055
2013-02-28,46.14371109008789
2013-03-01,46.737327575683594
2013-03-04,46.79386901855469
2013-03-05,46.88432312011719
2013-03-06,47.415748596191406
2013-03-07,47.489234924316406
2013-03-08,47.7436637878418
2013-03-11,48.195945739746094
2013-03-12,48.29770278930664
2013-03-13,48.484275817871094
2013-03-14,48.72170639038086
2013-03-15,48.47294616699219
2013-03-18,48.39378356933594
2013-03-19,48.02633285522461
2013-03-20,48.6142692565918
2013-03-21,48.31465530395508
2013-03-22,48.65951919555664
2013-03-25,48.71039581298828
2013-03-26,48.78389358520508
2013-03-27,48.90306854248047
2013-03-28,48.86900329589844
2013-04-01,49.0052375793457
2013-04-02,49.40815734863281
2013-04-03,49.113037109375
2013-04-04,50.026756286621094
2013-04-05,50.191322326660156
2013-04-08,50.35594940185547
2013-04-09,50.049468994140625
2013-04-10,50.14026641845703
2013-04-11,50.21971893310547
2013-04-12,50.1175537109375
2013-04-15,48.772544860839844
2013-04-16,49.771385192871094
2013-04-17,49.13574981689453
2013-04-18,48.800907135009766
2013-04-19,49.771385192871094
2013-04-22,49.28331756591797
2013-04-23,49.998390197753906
2013-04-24,50.35024642944336
2013-04-25,50.31050491333008
2013-04-26,50.15727996826172
2013-04-29,50.33890914916992
2013-04-30,51.47391128540039
2013-05-01,50.2878303527832
2013-05-02,50.463741302490234
2013-05-03,50.94614791870117
2013-05-06,51.621517181396484
2013-05-07,51.5477180480957
2013-05-08,51.598793029785156
2013-05-09,51.093692779541016
2013-05-10,51.263938903808594
2013-05-13,51.5363883972168
2013-05-14,51.576087951660156
2013-05-15,51.8371467590332
2013-05-16,51.712310791015625
2013-05-17,52.285491943359375
2013-05-20,52.91543197631836
2013-05-21,53.465919494628906
2013-05-22,52.25142288208008
2013-05-23,51.74634552001953
2013-05-24,51.62715148925781
2013-05-28,51.32069778442383
2013-05-29,50.86101531982422
2013-05-30,50.06648635864258
2013-05-31,49.36275863647461
2013-06-03,49.215206146240234
2013-06-04,48.88036346435547
2013-06-05,48.55121994018555
2013-06-06,49.43085479736328
2013-06-07,49.32304000854492
2013-06-10,49.87353515625
2013-06-11,49.18683624267578
2013-06-12,49.37978744506836
2013-06-13,50.889373779296875
2013-06-14,51.84846878051758
2013-06-17,51.96766662597656
2013-06-18,52.052799224853516
2013-06-19,50.543216705322266
2013-06-20,47.875850677490234
2013-06-21,48.34690475463867
2013-06-24,48.148277282714844
2013-06-25,48.60227584838867
2013-06-26,49.16980743408203
2013-06-27,50.565513610839844
2013-06-28,50.24085235595703
2013-07-01,50.05852127075195
2013-07-02,50.99280548095703
2013-07-03,51.42578125
2013-07-05,51.55112075805664
2013-07-08,51.733421325683594
2013-07-09,52.126487731933594
2013-07-10,51.89289855957031
2013-07-11,53.31714630126953
2013-07-12,53.35701370239258
2013-07-15,53.40827178955078
2013-07-16,53.04938888549805
2013-07-17,53.05509567260742
2013-07-18,53.68742752075195
2013-07-19,54.080528259277344
2013-07-22,54.24571990966797
2013-07-23,54.46791458129883
2013-07-24,53.32854461669922
2013-07-25,52.91267395019531
2013-07-26,52.92402267456055
2013-07-29,52.24609375
2013-07-30,51.96126937866211
2013-07-31,51.64226150512695
2013-08-01,51.699214935302734
2013-08-02,51.18649673461914
2013-08-05,51.23208236694336
2013-08-06,51.015567779541016
2013-08-07,50.935829162597656
2013-08-08,51.1466178894043
2013-08-09,51.35169219970703
2013-08-12,51.10673904418945
2013-08-13,50.599708557128906
2013-08-14,50.95863342285156
2013-08-15,50.42311096191406
2013-08-16,49.0672721862793
2013-08-19,48.65140151977539
2013-08-20,49.78507614135742
2013-08-21,49.28942108154297
2013-08-22,49.64836502075195
2013-08-23,50.10407257080078
2013-08-26,50.00156021118164
2013-08-27,49.90467834472656
2013-08-28,49.779380798339844
2013-08-29,49.89330291748047
2013-08-30,49.671112060546875
2013-09-03,48.99890899658203
2013-09-04,49.186893463134766
2013-09-05,48.75393295288086
2013-09-06,49.45466995239258
2013-09-09,50.86747741699219
2013-09-10,51.22637176513672
2013-09-11,51.73908233642578
2013-09-12,50.82757568359375
2013-09-13,51.391563415527344
2013-09-16,51.73908233642578
2013-09-17,51.52834701538086
