Date,ARHS
2022-09-08,8.600337028503418
2022-09-09,8.754950523376465
2022-09-12,8.31043815612793
2022-09-13,7.962558746337891
2022-09-14,7.865926265716553
2022-09-15,8.165488243103027
2022-09-16,8.13649845123291
2022-09-19,8.097845077514648
2022-09-20,8.194478034973145
2022-09-21,8.281447410583496
2022-09-22,7.749967098236084
2022-09-23,7.614680290222168
2022-09-26,7.614680290222168
2022-09-27,7.344107627868652
2022-09-28,7.315118312835693
2022-09-29,7.141178607940674
2022-09-30,6.812626838684082
2022-10-03,7.112188816070557
2022-10-04,7.305454730987549
2022-10-05,7.228148460388184
2022-10-06,7.266801357269287
2022-10-07,7.025218963623047
2022-10-10,6.880269527435303
2022-10-11,6.976902484893799
2022-10-12,6.928586006164551
2022-10-13,6.938249111175537
2022-10-14,6.918922424316406
2022-10-17,7.382761001586914
2022-10-18,7.392424583435059
2022-10-19,7.257138252258301
2022-10-20,7.179831504821777
2022-10-21,7.47939395904541
2022-10-24,7.595354080200195
2022-10-25,8.184815406799316
2022-10-26,8.194478034973145
2022-10-27,7.885252475738525
2022-10-28,8.078518867492676
2022-10-31,8.049529075622559
2022-11-01,7.972222328186035
2022-11-02,7.798282623291016
2022-11-03,8.010875701904297
2022-11-04,8.41673469543457
2022-11-07,9.054512023925781
2022-11-08,9.035185813903809
2022-11-09,8.812929153442383
2022-11-10,8.629326820373535
2022-11-11,8.426397323608398
2022-11-14,8.629326820373535
2022-11-15,8.658316612243652
2022-11-16,8.204141616821289
2022-11-17,8.059192657470703
2022-11-18,8.262121200561523
2022-11-21,8.146162033081055
2022-11-22,8.474714279174805
2022-11-23,8.754950523376465
2022-11-25,8.880572319030762
2022-11-28,8.8419189453125
2022-11-29,9.044848442077637
2022-11-30,9.305757522583008
2022-12-01,9.595657348632812
2022-12-02,9.914546012878418
2022-12-05,9.566666603088379
2022-12-06,9.286431312561035
2022-12-07,9.2284517288208
2022-12-08,9.460371017456055
2022-12-09,9.238115310668945
2022-12-12,9.247777938842773
2022-12-13,9.508687019348145
2022-12-14,9.634310722351074
2022-12-15,9.189798355102539
2022-12-16,9.45070743560791
2022-12-19,9.189798355102539
2022-12-20,9.238115310668945
2022-12-21,9.460371017456055
2022-12-22,9.421717643737793
2022-12-23,8.928889274597168
2022-12-27,9.12215518951416
2022-12-28,9.180134773254395
2022-12-29,9.421717643737793
2022-12-30,9.421717643737793
2023-01-03,9.083501815795898
2023-01-04,9.750269889831543
2023-01-05,9.95319938659668
2023-01-06,9.895218849182129
2023-01-09,11.24808120727539
2023-01-10,11.547643661499023
2023-01-11,11.79888916015625
2023-01-12,12.436666488647461
2023-01-13,12.175758361816406
2023-01-17,12.687912940979004
2023-01-18,12.098451614379883
2023-01-19,11.905184745788574
2023-01-20,12.484983444213867
2023-01-23,13.451313972473145
2023-01-24,13.364343643188477
2023-01-25,13.084108352661133
2023-01-26,12.900506019592285
2023-01-27,12.968148231506348
2023-01-30,13.431986808776855
2023-01-31,13.673568725585938
2023-02-01,13.953804969787598
2023-02-02,14.089091300964355
2023-02-03,14.050437927246094
2023-02-06,14.04077434539795
2023-02-07,14.32101058959961
2023-02-08,14.002120971679688
2023-02-09,13.59626293182373
2023-02-10,13.412660598754883
2023-02-13,13.779866218566895
2023-02-14,13.895825386047363
2023-02-15,14.398316383361816
2023-02-16,14.089091300964355
2023-02-17,13.828182220458984
2023-02-21,12.948821067810059
2023-02-22,13.248384475708008
2023-02-23,13.81851863861084
2023-02-24,13.557609558105469
2023-02-27,13.92481517791748
2023-02-28,14.021448135375977
2023-03-01,13.509292602539062
2023-03-02,13.4706392288208
2023-03-03,13.702559471130371
2023-03-06,12.852189064025879
2023-03-07,12.668585777282715
2023-03-08,12.369024276733398
2023-03-09,9.895218849182129
2023-03-10,9.12215518951416
2023-03-13,8.542357444763184
2023-03-14,8.532693862915039
2023-03-15,8.300774574279785
2023-03-16,8.677642822265625
2023-03-17,8.233132362365723
2023-03-20,8.233132362365723
2023-03-21,8.426397323608398
2023-03-22,7.943233013153076
2023-03-23,8.039865493774414
2023-03-24,7.865926265716553
2023-03-27,7.952895164489746
2023-03-28,8.088181495666504
2023-03-29,8.049529075622559
2023-03-30,7.778956413269043
2023-03-31,8.010875701904297
2023-04-03,7.5760273933410645
2023-04-04,7.2474751472473145
2023-04-05,7.261969566345215
2023-04-06,7.305454730987549
2023-04-10,7.595354080200195
2023-04-11,7.605016708374023
2023-04-12,7.56636381149292
2023-04-13,7.585690498352051
2023-04-14,7.5760273933410645
2023-04-17,7.798282623291016
2023-04-18,7.962558746337891
2023-04-19,7.885252475738525
2023-04-20,8.039865493774414
2023-04-21,7.885252475738525
2023-04-24,7.711313247680664
2023-04-25,7.421414375305176
2023-04-26,7.228148460388184
2023-04-27,7.56636381149292
2023-04-28,7.749967098236084
2023-05-01,7.711313247680664
2023-05-02,7.392424583435059
2023-05-03,7.179831504821777
2023-05-04,7.353771209716797
2023-05-05,7.914242267608643
2023-05-08,8.088181495666504
2023-05-09,8.281447410583496
2023-05-10,8.426397323608398
2023-05-11,8.339427947998047
2023-05-12,8.24279499053955
2023-05-15,8.155824661254883
2023-05-16,7.179831504821777
2023-05-17,7.363434314727783
2023-05-18,7.2957916259765625
2023-05-19,7.121851921081543
2023-05-22,7.165337085723877
2023-05-23,7.170168399810791
2023-05-24,6.947912693023682
2023-05-25,6.918922424316406
2023-05-26,6.947912693023682
2023-05-30,6.889933109283447
2023-05-31,6.831953048706055
2023-06-01,6.58070707321167
2023-06-02,7.005892276763916
2023-06-05,6.9962286949157715
2023-06-06,7.2957916259765625
2023-06-07,7.778956413269043
2023-06-08,8.204141616821289
2023-06-09,8.155824661254883
2023-06-12,8.339427947998047
2023-06-13,8.928889274597168
2023-06-14,8.735623359680176
2023-06-15,8.783939361572266
2023-06-16,8.61966323852539
2023-06-20,8.822592735290527
2023-06-21,8.822592735290527
2023-06-22,9.112492561340332
2023-06-23,8.928889274597168
2023-06-26,9.131817817687988
2023-06-27,9.885555267333984
2023-06-28,9.634310722351074
2023-06-29,9.692289352416992
2023-06-30,10.078822135925293
2023-07-03,10.098148345947266
2023-07-05,9.95319938659668
2023-07-06,9.788923263549805
2023-07-07,9.817912101745605
2023-07-10,10.243098258972168
2023-07-11,10.784242630004883
2023-07-12,10.871212005615234
2023-07-13,10.233434677124023
2023-07-14,10.465353965759277
2023-07-17,10.871212005615234
2023-07-18,11.122458457946777
2023-07-19,11.103131294250488
2023-07-20,10.909865379333496
2023-07-21,10.716599464416504
2023-07-24,10.784242630004883
2023-07-25,10.977508544921875
2023-07-26,11.054814338684082
2023-07-27,10.648957252502441
2023-07-28,10.668283462524414
2023-07-31,11.074141502380371
2023-08-01,11.344714164733887
2023-08-02,11.170775413513184
2023-08-03,11.52831745147705
2023-08-04,11.64427661895752
2023-08-07,11.335050582885742
2023-08-08,11.209427833557129
2023-08-09,12.185420989990234
2023-08-10,11.885859489440918
2023-08-11,11.354377746582031
2023-08-14,11.576632499694824
2023-08-15,11.79888916015625
2023-08-16,9.82757568359375
2023-08-17,9.730942726135254
2023-08-18,9.962862968444824
2023-08-21,9.62464714050293
2023-08-22,9.470033645629883
2023-08-23,9.55700397491455
2023-08-24,9.392727851867676
2023-08-25,9.199461936950684
2023-08-28,9.218788146972656
2023-08-29,9.180134773254395
2023-08-30,9.4990234375
2023-08-31,9.566666603088379
2023-09-01,9.740606307983398
2023-09-05,9.740606307983398
2023-09-06,9.334747314453125
2023-09-07,9.470033645629883
2023-09-08,9.257441520690918
2023-09-11,9.392727851867676
2023-09-12,9.276768684387207
2023-09-13,9.315421104431152
2023-09-14,9.701952934265137
2023-09-15,9.643973350524902
2023-09-18,9.354074478149414
2023-09-19,9.238115310668945
2023-09-20,9.083501815795898
2023-09-21,8.870909690856934
2023-09-22,8.68730640411377
2023-09-25,8.861246109008789
2023-09-26,8.774275779724121
2023-09-27,8.861246109008789
2023-09-28,9.006195068359375
2023-09-29,8.986868858337402
2023-10-02,8.870909690856934
2023-10-03,8.600337028503418
2023-10-04,8.696969985961914
2023-10-05,8.764613151550293
2023-10-06,9.044848442077637
2023-10-09,9.102828979492188
2023-10-10,9.267105102539062
2023-10-11,9.286431312561035
2023-10-12,8.957879066467285
2023-10-13,9.131817817687988
2023-10-16,9.383064270019531
2023-10-17,9.470033645629883
2023-10-18,9.035185813903809
2023-10-19,8.851582527160645
2023-10-20,8.581010818481445
2023-10-23,8.35875415802002
2023-10-24,8.155824661254883
2023-10-25,8.165488243103027
2023-10-26,8.078518867492676
2023-10-27,7.972222328186035
2023-10-30,8.059192657470703
2023-10-31,8.329764366149902
2023-11-01,7.914242267608643
2023-11-02,7.730639934539795
2023-11-03,8.320100784301758
2023-11-06,8.542357444763184
2023-11-07,8.74528694152832
2023-11-08,8.561683654785156
2023-11-09,7.885252475738525
2023-11-10,8.165488243103027
2023-11-13,8.175151824951172
2023-11-14,8.600337028503418
2023-11-15,8.213805198669434
2023-11-16,8.213805198669434
2023-11-17,8.35875415802002
2023-11-20,8.378081321716309
2023-11-21,8.68730640411377
2023-11-22,8.648653030395508
2023-11-24,8.812929153442383
2023-11-27,8.764613151550293
2023-11-28,8.832256317138672
2023-11-29,8.919225692749023
2023-11-30,9.006195068359375
2023-12-01,9.479697227478027
2023-12-04,9.199461936950684
2023-12-05,9.141481399536133
2023-12-06,8.996532440185547
2023-12-07,9.12215518951416
2023-12-08,9.054512023925781
2023-12-11,9.358906745910645
2023-12-12,9.238115310668945
2023-12-13,9.60531997680664
2023-12-14,10.368720054626465
2023-12-15,10.397710800170898
2023-12-18,10.475017547607422
2023-12-19,10.716599464416504
2023-12-20,10.542659759521484
2023-12-21,10.967845916748047
2023-12-22,11.132122039794922
2023-12-26,11.480000495910645
2023-12-27,11.52831745147705
2023-12-28,11.653940200805664
2023-12-29,11.451010704040527
2024-01-02,11.277070999145508
2024-01-03,10.967845916748047
2024-01-04,10.677947044372559
2024-01-05,10.967845916748047
2024-01-08,11.083805084228516
2024-01-09,10.822896003723145
2024-01-10,10.426700592041016
2024-01-11,10.388047218322754
2024-01-12,10.339730262756348
2024-01-16,10.697272300720215
2024-01-17,10.745589256286621
2024-01-18,10.977508544921875
2024-01-19,11.29639720916748
2024-01-22,11.52831745147705
2024-01-23,11.721583366394043
2024-01-24,11.257743835449219
2024-01-25,11.905184745788574
2024-01-26,11.731245994567871
2024-01-29,11.721583366394043
2024-01-30,11.827878952026367
2024-01-31,11.29639720916748
2024-02-01,11.52831745147705
2024-02-02,11.451010704040527
2024-02-05,11.045151710510254
2024-02-06,11.286734580993652
2024-02-07,11.1997652053833
2024-02-08,11.595959663391113
2024-02-09,11.7409086227417
2024-02-12,12.311043739318848
2024-02-13,11.808552742004395
2024-02-14,12.320707321166992
2024-02-15,12.513973236083984
2024-02-16,12.620269775390625
2024-02-20,12.398014068603516
2024-02-21,12.262726783752441
2024-02-22,12.600942611694336
2024-02-23,12.755556106567383
2024-02-26,12.977811813354492
2024-02-27,13.016465187072754
2024-02-28,12.755556106567383
2024-02-29,12.774882316589355
2024-03-01,12.658923149108887
2024-03-04,12.301380157470703
2024-03-05,12.494647026062012
2024-03-06,12.388350486755371
2024-03-07,13.886161804199219
2024-03-08,14.398316383361816
2024-03-11,14.52393913269043
2024-03-12,14.630236625671387
2024-03-13,15.480607032775879
2024-03-14,15.181044578552246
2024-03-15,14.755859375
2024-03-18,14.601245880126953
2024-03-19,14.350000381469727
2024-03-20,14.520000457763672
2024-03-21,15.470000267028809
2024-03-22,15.149999618530273
2024-03-25,14.270000457763672
2024-03-26,14.850000381469727
2024-03-27,14.800000190734863
2024-03-28,15.390000343322754
2024-04-01,15.510000228881836
2024-04-02,15.239999771118164
2024-04-03,15.649999618530273
2024-04-04,15.460000038146973
2024-04-05,15.699999809265137
2024-04-08,16.270000457763672
2024-04-09,16.209999084472656
2024-04-10,15.819999694824219
2024-04-11,15.84000015258789
2024-04-12,15.6899995803833
2024-04-15,14.760000228881836
2024-04-16,14.420000076293945
2024-04-17,14.5
2024-04-18,14.029999732971191
2024-04-19,13.829999923706055
2024-04-22,14.069999694824219
2024-04-23,14.710000038146973
2024-04-24,14.0600004196167
2024-04-25,13.609999656677246
2024-04-26,13.729999542236328
2024-04-29,13.460000038146973
2024-04-30,12.65999984741211
2024-05-01,12.829999923706055
2024-05-02,13.029999732971191
2024-05-03,13.15999984741211
2024-05-06,13.609999656677246
2024-05-07,13.279999732971191
2024-05-08,13.220000267028809
2024-05-09,15.5
2024-05-10,16.31999969482422
2024-05-13,16.399999618530273
2024-05-14,16.959999084472656
2024-05-15,16.899999618530273
2024-05-16,16.420000076293945
2024-05-17,16.350000381469727
2024-05-20,16.399999618530273
2024-05-21,15.970000267028809
2024-05-22,15.979999542236328
2024-05-23,16.010000228881836
2024-05-24,16.799999237060547
2024-05-28,17.489999771118164
2024-05-29,17.579999923706055
2024-05-30,18.049999237060547
2024-05-31,18.809999465942383
2024-06-03,18.979999542236328
2024-06-04,18.8700008392334
2024-06-05,19.510000228881836
2024-06-06,19.219999313354492
2024-06-07,19.68000030517578
2024-06-10,19.0
2024-06-11,19.100000381469727
2024-06-12,18.969999313354492
2024-06-13,18.889999389648438
2024-06-14,18.200000762939453
2024-06-17,18.440000534057617
2024-06-18,18.93000030517578
2024-06-20,17.93000030517578
2024-06-21,17.09000015258789
2024-06-24,17.489999771118164
2024-06-25,16.899999618530273
2024-06-26,16.969999313354492
2024-06-27,17.0
2024-06-28,16.940000534057617
2024-07-01,15.819999694824219
2024-07-02,15.930000305175781
2024-07-03,15.899999618530273
2024-07-05,15.800000190734863
2024-07-08,14.760000228881836
2024-07-09,14.680000305175781
2024-07-10,14.970000267028809
2024-07-11,16.040000915527344
2024-07-12,16.170000076293945
2024-07-15,16.290000915527344
2024-07-16,16.989999771118164
2024-07-17,16.40999984741211
2024-07-18,15.920000076293945
2024-07-19,15.75
2024-07-22,16.280000686645508
2024-07-23,16.290000915527344
2024-07-24,15.850000381469727
2024-07-25,15.630000114440918
2024-07-26,16.34000015258789
2024-07-29,15.5600004196167
2024-07-30,15.289999961853027
2024-07-31,15.1899995803833
2024-08-01,13.680000305175781
2024-08-02,13.65999984741211
2024-08-05,13.819999694824219
2024-08-06,14.300000190734863
2024-08-07,13.84000015258789
2024-08-08,12.100000381469727
2024-08-09,12.65999984741211
2024-08-12,11.720000267028809
2024-08-13,11.710000038146973
2024-08-14,11.9399995803833
2024-08-15,11.779999732971191
2024-08-16,11.5600004196167
2024-08-19,11.449999809265137
2024-08-20,11.470000267028809
2024-08-21,12.149999618530273
2024-08-22,11.800000190734863
2024-08-23,12.710000038146973
2024-08-26,12.40999984741211
2024-08-27,12.539999961853027
2024-08-28,12.4399995803833
2024-08-29,12.3100004196167
2024-08-30,12.3100004196167
2024-09-03,11.699999809265137
2024-09-04,11.25
2024-09-05,11.130000114440918
2024-09-06,11.010000228881836
2024-09-09,10.859999656677246
2024-09-10,10.739999771118164
2024-09-11,10.9399995803833
2024-09-12,11.170000076293945
2024-09-13,12.449999809265137
2024-09-16,12.350000381469727
2024-09-17,13.199999809265137
2024-09-18,13.3100004196167
2024-09-19,13.329999923706055
2024-09-20,13.140000343322754
2024-09-23,13.3100004196167
2024-09-24,12.539999961853027
2024-09-25,12.3100004196167
2024-09-26,12.529999732971191
2024-09-27,12.729999542236328
2024-09-30,12.3100004196167
2024-10-01,11.760000228881836
2024-10-02,10.930000305175781
2024-10-03,10.59000015258789
2024-10-04,10.819999694824219
2024-10-07,10.539999961853027
2024-10-08,10.619999885559082
2024-10-09,10.470000267028809
2024-10-10,10.369999885559082
2024-10-11,10.520000457763672
2024-10-14,10.34000015258789
2024-10-15,9.460000038146973
2024-10-16,9.619999885559082
2024-10-17,9.5600004196167
2024-10-18,9.34000015258789
2024-10-21,9.039999961853027
2024-10-22,8.890000343322754
2024-10-23,8.710000038146973
2024-10-24,8.729999542236328
2024-10-25,8.779999732971191
2024-10-28,8.739999771118164
2024-10-29,8.510000228881836
2024-10-30,8.569999694824219
2024-10-31,8.479999542236328
2024-11-01,8.550000190734863
2024-11-04,8.5600004196167
2024-11-05,8.979999542236328
2024-11-06,9.119999885559082
2024-11-07,9.699999809265137
2024-11-08,9.680000305175781
2024-11-11,9.789999961853027
2024-11-12,9.800000190734863
2024-11-13,9.6899995803833
2024-11-14,9.579999923706055
2024-11-15,9.399999618530273
2024-11-18,9.149999618530273
2024-11-19,9.25
2024-11-20,9.710000038146973
2024-11-21,9.619999885559082
2024-11-22,9.75
2024-11-25,10.670000076293945
2024-11-26,9.989999771118164
2024-11-27,10.100000381469727
2024-11-29,9.930000305175781
2024-12-02,10.390000343322754
2024-12-03,10.75
2024-12-04,10.899999618530273
2024-12-05,10.699999809265137
2024-12-06,10.520000457763672
2024-12-09,11.020000457763672
2024-12-10,11.130000114440918
2024-12-11,11.270000457763672
2024-12-12,10.819999694824219
2024-12-13,10.550000190734863
2024-12-16,9.920000076293945
2024-12-17,10.149999618530273
2024-12-18,9.390000343322754
2024-12-19,9.085000038146973
2024-12-20,9.640000343322754
2024-12-23,9.489999771118164
2024-12-24,9.569999694824219
2024-12-26,9.40999984741211
2024-12-27,9.260000228881836
2024-12-30,9.279999732971191
2024-12-31,9.399999618530273
2025-01-02,9.420000076293945
2025-01-03,9.1899995803833
2025-01-06,9.75
2025-01-07,9.460000038146973
2025-01-08,9.460000038146973
2025-01-10,10.880000114440918
2025-01-13,10.859999656677246
2025-01-14,10.9399995803833
2025-01-15,11.199999809265137
2025-01-16,11.40999984741211
2025-01-17,11.640000343322754
2025-01-21,11.789999961853027
2025-01-22,11.859999656677246
2025-01-23,12.25
2025-01-24,12.350000381469727
2025-01-27,12.40999984741211
2025-01-28,11.930000305175781
2025-01-29,12.260000228881836
2025-01-30,12.569999694824219
2025-01-31,12.279999732971191
2025-02-03,11.5600004196167
2025-02-04,12.40999984741211
2025-02-05,12.220000267028809
2025-02-06,12.979999542236328
2025-02-07,12.1899995803833
2025-02-10,12.859999656677246
2025-02-11,12.520000457763672
2025-02-12,12.520000457763672
2025-02-13,12.460000038146973
2025-02-14,12.600000381469727
2025-02-18,12.789999961853027
2025-02-19,12.520000457763672
2025-02-20,12.180000305175781
2025-02-21,11.300000190734863
2025-02-24,11.65999984741211
2025-02-25,11.90999984741211
2025-02-26,10.949999809265137
2025-02-27,9.369999885559082
2025-02-28,9.520000457763672
2025-03-03,8.970000267028809
2025-03-04,9.260000228881836
2025-03-05,9.119999885559082
2025-03-06,8.970000267028809
2025-03-07,9.329999923706055
2025-03-10,8.970000267028809
2025-03-11,8.9399995803833
2025-03-12,8.800000190734863
2025-03-13,8.65999984741211
2025-03-14,8.850000381469727
2025-03-17,9.3100004196167
2025-03-18,8.949999809265137
2025-03-19,9.199999809265137
2025-03-20,9.255000114440918
2025-03-21,9.319999694824219
2025-03-24,9.850000381469727
2025-03-25,9.470000267028809
2025-03-26,9.449999809265137
2025-03-27,9.380000114440918
2025-03-28,8.569999694824219
2025-03-31,8.699999809265137
2025-04-01,8.609999656677246
2025-04-02,8.819999694824219
2025-04-03,7.059999942779541
2025-04-04,7.75
2025-04-07,7.820000171661377
2025-04-08,7.389999866485596
2025-04-09,8.40999984741211
2025-04-10,7.989999771118164
2025-04-11,7.900000095367432
2025-04-14,8.010000228881836
2025-04-15,7.559999942779541
2025-04-16,7.610000133514404
2025-04-17,7.949999809265137
2025-04-21,7.53000020980835
2025-04-22,7.989999771118164
2025-04-23,7.889999866485596
2025-04-24,8.319999694824219
2025-04-25,8.210000038146973
2025-04-28,8.279999732971191
2025-04-29,8.210000038146973
2025-04-30,7.860000133514404
2025-05-01,8.039999961853027
2025-05-02,8.220000267028809
2025-05-05,8.0600004196167
2025-05-06,8.119999885559082
2025-05-07,8.359999656677246
2025-05-08,7.929999828338623
2025-05-09,7.960000038146973
2025-05-12,8.5
2025-05-13,8.720000267028809
2025-05-14,8.449999809265137
2025-05-15,8.380000114440918
2025-05-16,8.65999984741211
2025-05-19,8.699999809265137
2025-05-20,8.59000015258789
2025-05-21,8.119999885559082
2025-05-22,8.210000038146973
2025-05-23,8.170000076293945
2025-05-27,8.800000190734863
2025-05-28,8.869999885559082
2025-05-29,8.75
2025-05-30,8.979999542236328
2025-06-02,8.539999961853027
2025-06-03,8.729999542236328
2025-06-04,8.84000015258789
2025-06-05,8.9350004196167
2025-06-06,8.760000228881836
2025-06-09,8.829999923706055
2025-06-10,8.8100004196167
2025-06-11,8.779999732971191
2025-06-12,8.699999809265137
2025-06-13,8.430000305175781
2025-06-16,8.800000190734863
2025-06-17,8.619999885559082
2025-06-18,8.739999771118164
2025-06-20,8.510000228881836
2025-06-23,8.649999618530273
2025-06-24,8.670000076293945
2025-06-25,8.520000457763672
2025-06-26,8.699999809265137
2025-06-27,8.729999542236328
2025-06-30,8.670000076293945
2025-07-01,9.229999542236328
2025-07-02,9.550000190734863
2025-07-03,9.390000343322754
2025-07-07,9.170000076293945
2025-07-08,9.180000305175781
2025-07-09,9.229999542236328
2025-07-10,9.40999984741211
2025-07-11,9.210000038146973
2025-07-14,8.789999961853027
2025-07-15,8.149999618530273
2025-07-16,8.069999694824219
2025-07-17,8.449999809265137
2025-07-18,8.470000267028809
2025-07-21,8.550000190734863
2025-07-22,9.279999732971191
2025-07-23,9.710000038146973
2025-07-24,9.460000038146973
2025-07-25,9.529999732971191
