Date,NSIT
2010-01-04,11.90999984741211
2010-01-05,11.75
2010-01-06,12.010000228881836
2010-01-07,12.010000228881836
2010-01-08,12.069999694824219
2010-01-11,12.029999732971191
2010-01-12,11.930000305175781
2010-01-13,12.0
2010-01-14,12.050000190734863
2010-01-15,11.800000190734863
2010-01-19,12.020000457763672
2010-01-20,11.640000343322754
2010-01-21,11.5600004196167
2010-01-22,11.510000228881836
2010-01-25,11.539999961853027
2010-01-26,11.5
2010-01-27,11.619999885559082
2010-01-28,11.5
2010-01-29,11.5
2010-02-01,11.529999732971191
2010-02-02,11.75
2010-02-03,11.869999885559082
2010-02-04,11.470000267028809
2010-02-05,11.729999542236328
2010-02-08,11.800000190734863
2010-02-09,12.369999885559082
2010-02-10,12.460000038146973
2010-02-11,12.920000076293945
2010-02-12,13.09000015258789
2010-02-16,13.300000190734863
2010-02-17,13.09000015258789
2010-02-18,13.380000114440918
2010-02-19,13.25
2010-02-22,13.149999618530273
2010-02-23,12.949999809265137
2010-02-24,12.8100004196167
2010-02-25,13.029999732971191
2010-02-26,12.789999961853027
2010-03-01,13.3100004196167
2010-03-02,13.239999771118164
2010-03-03,13.220000267028809
2010-03-04,13.229999542236328
2010-03-05,13.65999984741211
2010-03-08,13.90999984741211
2010-03-09,14.329999923706055
2010-03-10,14.270000457763672
2010-03-11,14.3100004196167
2010-03-12,14.329999923706055
2010-03-15,14.25
2010-03-16,14.270000457763672
2010-03-17,14.350000381469727
2010-03-18,14.369999885559082
2010-03-19,13.989999771118164
2010-03-22,14.460000038146973
2010-03-23,14.59000015258789
2010-03-24,14.279999732971191
2010-03-25,14.34000015258789
2010-03-26,14.34000015258789
2010-03-29,14.470000267028809
2010-03-30,14.84000015258789
2010-03-31,14.359999656677246
2010-04-01,14.4399995803833
2010-04-05,14.970000267028809
2010-04-06,15.260000228881836
2010-04-07,15.699999809265137
2010-04-08,16.020000457763672
2010-04-09,15.949999809265137
2010-04-12,16.040000915527344
2010-04-13,15.949999809265137
2010-04-14,16.15999984741211
2010-04-15,16.270000457763672
2010-04-16,16.1200008392334
2010-04-19,16.06999969482422
2010-04-20,16.200000762939453
2010-04-21,15.930000305175781
2010-04-22,16.0
2010-04-23,16.229999542236328
2010-04-26,15.84000015258789
2010-04-27,15.279999732971191
2010-04-28,15.100000381469727
2010-04-29,16.049999237060547
2010-04-30,15.029999732971191
2010-05-03,15.779999732971191
2010-05-04,15.010000228881836
2010-05-05,14.380000114440918
2010-05-06,14.930000305175781
2010-05-07,14.5
2010-05-10,15.390000343322754
2010-05-11,15.5600004196167
2010-05-12,16.0
2010-05-13,15.800000190734863
2010-05-14,15.479999542236328
2010-05-17,15.760000228881836
2010-05-18,15.649999618530273
2010-05-19,15.260000228881836
2010-05-20,14.420000076293945
2010-05-21,14.479999542236328
2010-05-24,14.15999984741211
2010-05-25,13.880000114440918
2010-05-26,14.010000228881836
2010-05-27,14.970000267028809
2010-05-28,14.539999961853027
2010-06-01,14.430000305175781
2010-06-02,14.770000457763672
2010-06-03,15.050000190734863
2010-06-04,14.34000015258789
2010-06-07,13.550000190734863
2010-06-08,13.369999885559082
2010-06-09,13.479999542236328
2010-06-10,13.859999656677246
2010-06-11,14.1899995803833
2010-06-14,14.430000305175781
2010-06-15,14.800000190734863
2010-06-16,14.880000114440918
2010-06-17,14.720000267028809
2010-06-18,15.010000228881836
2010-06-21,14.699999809265137
2010-06-22,14.65999984741211
2010-06-23,14.579999923706055
2010-06-24,14.289999961853027
2010-06-25,14.699999809265137
2010-06-28,14.5
2010-06-29,13.619999885559082
2010-06-30,13.15999984741211
2010-07-01,12.90999984741211
2010-07-02,12.739999771118164
2010-07-06,12.369999885559082
2010-07-07,12.880000114440918
2010-07-08,12.9399995803833
2010-07-09,13.329999923706055
2010-07-12,13.390000343322754
2010-07-13,13.960000038146973
2010-07-14,13.899999618530273
2010-07-15,14.020000457763672
2010-07-16,13.90999984741211
2010-07-19,14.039999961853027
2010-07-20,14.350000381469727
2010-07-21,14.1899995803833
2010-07-22,14.609999656677246
2010-07-23,14.819999694824219
2010-07-26,14.930000305175781
2010-07-27,14.899999618530273
2010-07-28,14.600000381469727
2010-07-29,14.779999732971191
2010-07-30,14.569999694824219
2010-08-02,14.949999809265137
2010-08-03,14.449999809265137
2010-08-04,14.449999809265137
2010-08-05,16.010000228881836
2010-08-06,15.720000267028809
2010-08-09,15.890000343322754
2010-08-10,14.880000114440918
2010-08-11,14.170000076293945
2010-08-12,14.0
2010-08-13,13.680000305175781
2010-08-16,13.869999885559082
2010-08-17,13.890000343322754
2010-08-18,14.09000015258789
2010-08-19,13.850000381469727
2010-08-20,13.970000267028809
2010-08-23,13.770000457763672
2010-08-24,13.539999961853027
2010-08-25,13.65999984741211
2010-08-26,13.510000228881836
2010-08-27,13.899999618530273
2010-08-30,12.729999542236328
2010-08-31,13.09000015258789
2010-09-01,14.039999961853027
2010-09-02,14.600000381469727
2010-09-03,14.970000267028809
2010-09-07,14.270000457763672
2010-09-08,14.300000190734863
2010-09-09,14.420000076293945
2010-09-10,14.569999694824219
2010-09-13,15.020000457763672
2010-09-14,15.100000381469727
2010-09-15,15.210000038146973
2010-09-16,14.949999809265137
2010-09-17,14.84000015258789
2010-09-20,15.75
2010-09-21,15.420000076293945
2010-09-22,15.100000381469727
2010-09-23,14.630000114440918
2010-09-24,15.789999961853027
2010-09-27,15.3100004196167
2010-09-28,15.75
2010-09-29,15.930000305175781
2010-09-30,15.6899995803833
2010-10-01,15.829999923706055
2010-10-04,15.670000076293945
2010-10-05,16.350000381469727
2010-10-06,16.079999923706055
2010-10-07,16.040000915527344
2010-10-08,16.389999389648438
2010-10-11,16.209999084472656
2010-10-12,15.970000267028809
2010-10-13,16.649999618530273
2010-10-14,16.649999618530273
2010-10-15,16.65999984741211
2010-10-18,16.6299991607666
2010-10-19,15.979999542236328
2010-10-20,15.960000038146973
2010-10-21,15.5
2010-10-22,15.789999961853027
2010-10-25,15.899999618530273
2010-10-26,15.729999542236328
2010-10-27,15.289999961853027
2010-10-28,14.880000114440918
2010-10-29,15.119999885559082
2010-11-01,14.9399995803833
2010-11-02,15.420000076293945
2010-11-03,15.529999732971191
2010-11-04,13.5
2010-11-05,13.069999694824219
2010-11-08,13.460000038146973
2010-11-09,13.420000076293945
2010-11-10,13.699999809265137
2010-11-11,13.390000343322754
2010-11-12,13.609999656677246
2010-11-15,13.619999885559082
2010-11-16,13.529999732971191
2010-11-17,13.4399995803833
2010-11-18,13.449999809265137
2010-11-19,13.15999984741211
2010-11-22,13.130000114440918
2010-11-23,13.130000114440918
2010-11-24,13.199999809265137
2010-11-26,13.050000190734863
2010-11-29,12.930000305175781
2010-11-30,12.609999656677246
2010-12-01,12.819999694824219
2010-12-02,12.930000305175781
2010-12-03,13.210000038146973
2010-12-06,13.430000305175781
2010-12-07,13.460000038146973
2010-12-08,13.550000190734863
2010-12-09,13.5600004196167
2010-12-10,13.40999984741211
2010-12-13,13.539999961853027
2010-12-14,13.710000038146973
2010-12-15,13.670000076293945
2010-12-16,13.609999656677246
2010-12-17,14.100000381469727
2010-12-20,13.899999618530273
2010-12-21,14.170000076293945
2010-12-22,14.100000381469727
2010-12-23,13.899999618530273
2010-12-27,13.880000114440918
2010-12-28,13.84000015258789
2010-12-29,13.539999961853027
2010-12-30,13.550000190734863
2010-12-31,13.15999984741211
2011-01-03,13.75
2011-01-04,13.600000381469727
2011-01-05,13.699999809265137
2011-01-06,13.630000114440918
2011-01-07,13.6899995803833
2011-01-10,13.84000015258789
2011-01-11,13.729999542236328
2011-01-12,14.34000015258789
2011-01-13,14.529999732971191
2011-01-14,15.0
2011-01-18,15.100000381469727
2011-01-19,15.0
2011-01-20,14.970000267028809
2011-01-21,14.75
2011-01-24,14.770000457763672
2011-01-25,14.65999984741211
2011-01-26,15.09000015258789
2011-01-27,14.84000015258789
2011-01-28,14.350000381469727
2011-01-31,13.920000076293945
2011-02-01,14.649999618530273
2011-02-02,14.710000038146973
2011-02-03,14.739999771118164
2011-02-04,14.770000457763672
2011-02-07,14.710000038146973
2011-02-08,14.850000381469727
2011-02-09,14.890000343322754
2011-02-10,14.449999809265137
2011-02-11,14.699999809265137
2011-02-14,14.609999656677246
2011-02-15,17.6299991607666
2011-02-16,19.100000381469727
2011-02-17,18.3799991607666
2011-02-18,18.31999969482422
2011-02-22,17.540000915527344
2011-02-23,17.6200008392334
2011-02-24,17.81999969482422
2011-02-25,18.079999923706055
2011-02-28,18.290000915527344
2011-03-01,17.959999084472656
2011-03-02,18.079999923706055
2011-03-03,18.329999923706055
2011-03-04,17.84000015258789
2011-03-07,17.530000686645508
2011-03-08,17.920000076293945
2011-03-09,18.0
2011-03-10,17.079999923706055
2011-03-11,17.31999969482422
2011-03-14,17.329999923706055
2011-03-15,16.889999389648438
2011-03-16,16.43000030517578
2011-03-17,16.350000381469727
2011-03-18,16.389999389648438
2011-03-21,17.100000381469727
2011-03-22,16.989999771118164
2011-03-23,17.020000457763672
2011-03-24,17.1200008392334
2011-03-25,17.31999969482422
2011-03-28,17.3700008392334
2011-03-29,17.010000228881836
2011-03-30,17.280000686645508
2011-03-31,17.030000686645508
2011-04-01,17.299999237060547
2011-04-04,17.299999237060547
2011-04-05,17.219999313354492
2011-04-06,17.549999237060547
2011-04-07,17.68000030517578
2011-04-08,17.5
2011-04-11,17.530000686645508
2011-04-12,17.399999618530273
2011-04-13,17.6299991607666
2011-04-14,17.600000381469727
2011-04-15,17.719999313354492
2011-04-18,17.239999771118164
2011-04-19,17.1200008392334
2011-04-20,17.299999237060547
2011-04-21,17.3700008392334
2011-04-25,17.0
2011-04-26,17.329999923706055
2011-04-27,17.43000030517578
2011-04-28,17.40999984741211
2011-04-29,17.15999984741211
2011-05-02,16.579999923706055
2011-05-03,16.389999389648438
2011-05-04,16.540000915527344
2011-05-05,16.600000381469727
2011-05-06,16.540000915527344
2011-05-09,17.209999084472656
2011-05-10,17.729999542236328
2011-05-11,17.40999984741211
2011-05-12,17.989999771118164
2011-05-13,17.06999969482422
2011-05-16,16.530000686645508
2011-05-17,16.639999389648438
2011-05-18,16.8799991607666
2011-05-19,16.639999389648438
2011-05-20,16.110000610351562
2011-05-23,15.710000038146973
2011-05-24,15.399999618530273
2011-05-25,15.470000267028809
2011-05-26,15.789999961853027
2011-05-27,16.0
2011-05-31,16.770000457763672
2011-06-01,16.229999542236328
2011-06-02,16.25
2011-06-03,16.059999465942383
2011-06-06,15.569999694824219
2011-06-07,15.859999656677246
2011-06-08,15.960000038146973
2011-06-09,16.010000228881836
2011-06-10,15.710000038146973
2011-06-13,15.699999809265137
2011-06-14,15.960000038146973
2011-06-15,16.0
2011-06-16,16.059999465942383
2011-06-17,16.079999923706055
2011-06-20,16.290000915527344
2011-06-21,16.389999389648438
2011-06-22,16.40999984741211
2011-06-23,16.469999313354492
2011-06-24,16.6200008392334
2011-06-27,16.459999084472656
2011-06-28,16.65999984741211
2011-06-29,17.329999923706055
2011-06-30,17.709999084472656
2011-07-01,17.920000076293945
2011-07-05,18.6200008392334
2011-07-06,18.93000030517578
2011-07-07,18.950000762939453
2011-07-08,18.600000381469727
2011-07-11,18.559999465942383
2011-07-12,18.229999542236328
2011-07-13,18.670000076293945
2011-07-14,18.260000228881836
2011-07-15,18.270000457763672
2011-07-18,17.90999984741211
2011-07-19,18.34000015258789
2011-07-20,18.389999389648438
2011-07-21,18.43000030517578
2011-07-22,18.459999084472656
2011-07-25,18.309999465942383
2011-07-26,17.920000076293945
2011-07-27,16.780000686645508
2011-07-28,16.649999618530273
2011-07-29,16.829999923706055
2011-08-01,16.639999389648438
2011-08-02,15.800000190734863
2011-08-03,16.510000228881836
2011-08-04,18.079999923706055
2011-08-05,16.8700008392334
2011-08-08,14.680000305175781
2011-08-09,15.989999771118164
2011-08-10,15.270000457763672
2011-08-11,15.979999542236328
2011-08-12,16.239999771118164
2011-08-15,17.0
2011-08-16,16.84000015258789
2011-08-17,16.860000610351562
2011-08-18,15.65999984741211
2011-08-19,15.680000305175781
2011-08-22,16.059999465942383
2011-08-23,17.290000915527344
2011-08-24,17.670000076293945
2011-08-25,17.479999542236328
2011-08-26,18.280000686645508
2011-08-29,19.520000457763672
2011-08-30,19.079999923706055
2011-08-31,18.81999969482422
2011-09-01,18.84000015258789
2011-09-02,17.690000534057617
2011-09-06,17.700000762939453
2011-09-07,18.56999969482422
2011-09-08,17.639999389648438
2011-09-09,17.209999084472656
2011-09-12,16.989999771118164
2011-09-13,16.8799991607666
2011-09-14,17.1299991607666
2011-09-15,17.209999084472656
2011-09-16,16.899999618530273
2011-09-19,16.510000228881836
2011-09-20,16.0
2011-09-21,15.520000457763672
2011-09-22,15.239999771118164
2011-09-23,15.529999732971191
2011-09-26,15.59000015258789
2011-09-27,15.90999984741211
2011-09-28,15.359999656677246
2011-09-29,15.779999732971191
2011-09-30,15.140000343322754
2011-10-03,13.920000076293945
2011-10-04,15.3100004196167
2011-10-05,15.260000228881836
2011-10-06,15.949999809265137
2011-10-07,15.0600004196167
2011-10-10,15.75
2011-10-11,15.569999694824219
2011-10-12,15.6899995803833
2011-10-13,15.880000114440918
2011-10-14,16.239999771118164
2011-10-17,15.149999618530273
2011-10-18,15.65999984741211
2011-10-19,14.970000267028809
2011-10-20,15.40999984741211
2011-10-21,15.90999984741211
2011-10-24,16.610000610351562
2011-10-25,15.710000038146973
2011-10-26,16.329999923706055
2011-10-27,17.8700008392334
2011-10-28,17.5
2011-10-31,16.899999618530273
2011-11-01,16.06999969482422
2011-11-02,17.09000015258789
2011-11-03,18.239999771118164
2011-11-04,17.90999984741211
2011-11-07,17.6200008392334
2011-11-08,17.729999542236328
2011-11-09,16.170000076293945
2011-11-10,15.920000076293945
2011-11-11,16.420000076293945
2011-11-14,16.020000457763672
2011-11-15,16.31999969482422
2011-11-16,15.600000381469727
2011-11-17,15.329999923706055
2011-11-18,15.460000038146973
2011-11-21,15.0
2011-11-22,14.479999542236328
2011-11-23,13.59000015258789
2011-11-25,13.010000228881836
2011-11-28,13.800000190734863
2011-11-29,13.829999923706055
2011-11-30,14.640000343322754
2011-12-01,15.029999732971191
2011-12-02,15.069999694824219
2011-12-05,15.180000305175781
2011-12-06,15.949999809265137
2011-12-07,16.0
2011-12-08,15.199999809265137
2011-12-09,15.949999809265137
2011-12-12,15.420000076293945
2011-12-13,15.09000015258789
2011-12-14,14.75
