Date,IESC
2011-03-10,4.099999904632568
2011-03-11,4.099999904632568
2011-03-14,4.119999885559082
2011-03-15,3.950000047683716
2011-03-16,3.950000047683716
2011-03-17,3.7799999713897705
2011-03-18,3.7100000381469727
2011-03-21,3.7100000381469727
2011-03-22,3.559999942779541
2011-03-23,3.569999933242798
2011-03-24,3.569999933242798
2011-03-25,3.5399999618530273
2011-03-28,3.4600000381469727
2011-03-29,3.440000057220459
2011-03-30,3.5
2011-03-31,3.4100000858306885
2011-04-01,3.490000009536743
2011-04-04,3.4100000858306885
2011-04-05,3.309999942779541
2011-04-06,3.4100000858306885
2011-04-07,3.2200000286102295
2011-04-08,3.3299999237060547
2011-04-11,3.3499999046325684
2011-04-12,3.3499999046325684
2011-04-13,3.3499999046325684
2011-04-14,3.4000000953674316
2011-04-15,3.4000000953674316
2011-04-18,3.450000047683716
2011-04-19,3.450000047683716
2011-04-20,3.4800000190734863
2011-04-21,3.4800000190734863
2011-04-25,3.4800000190734863
2011-04-26,3.5
2011-04-27,3.490000009536743
2011-04-28,3.319999933242798
2011-04-29,3.3499999046325684
2011-05-02,3.299999952316284
2011-05-03,3.4700000286102295
2011-05-04,3.4100000858306885
2011-05-05,3.2200000286102295
2011-05-06,3.299999952316284
2011-05-09,3.309999942779541
2011-05-10,3.299999952316284
2011-05-11,3.299999952316284
2011-05-12,3.4000000953674316
2011-05-13,3.2799999713897705
2011-05-16,3.4200000762939453
2011-05-17,3.299999952316284
2011-05-18,3.109999895095825
2011-05-19,3.240000009536743
2011-05-20,3.2300000190734863
2011-05-23,3.2200000286102295
2011-05-24,3.2699999809265137
2011-05-25,3.2699999809265137
2011-05-26,3.1500000953674316
2011-05-27,3.2300000190734863
2011-05-31,3.240000009536743
2011-06-01,3.2100000381469727
2011-06-02,3.25
2011-06-03,3.2300000190734863
2011-06-06,3.200000047683716
2011-06-07,3.299999952316284
2011-06-08,3.200000047683716
2011-06-09,3.2200000286102295
2011-06-10,3.2899999618530273
2011-06-13,3.2899999618530273
2011-06-14,3.309999942779541
2011-06-15,3.309999942779541
2011-06-16,3.25
2011-06-17,3.3499999046325684
2011-06-20,3.309999942779541
2011-06-21,3.2899999618530273
2011-06-22,3.2899999618530273
2011-06-23,3.2899999618530273
2011-06-24,3.2899999618530273
2011-06-27,3.2899999618530273
2011-06-28,3.2799999713897705
2011-06-29,3.2799999713897705
2011-06-30,3.140000104904175
2011-07-01,3.2100000381469727
2011-07-05,3.2200000286102295
2011-07-06,3.3299999237060547
2011-07-07,3.359999895095825
2011-07-08,3.299999952316284
2011-07-11,3.319999933242798
2011-07-12,3.299999952316284
2011-07-13,3.3299999237060547
2011-07-14,3.2899999618530273
2011-07-15,3.299999952316284
2011-07-18,3.2200000286102295
2011-07-19,3.25
2011-07-20,3.240000009536743
2011-07-21,3.25
2011-07-22,3.259999990463257
2011-07-25,3.2699999809265137
2011-07-26,3.2799999713897705
2011-07-27,3.2300000190734863
2011-07-28,3.2699999809265137
2011-07-29,3.240000009536743
2011-08-01,3.200000047683716
2011-08-02,3.200000047683716
2011-08-03,3.3299999237060547
2011-08-04,3.319999933242798
2011-08-05,3.25
2011-08-08,3.1600000858306885
2011-08-09,3.0299999713897705
2011-08-10,2.9700000286102295
2011-08-11,2.9700000286102295
2011-08-12,3.109999895095825
2011-08-15,3.0999999046325684
2011-08-16,3.0999999046325684
2011-08-17,3.0999999046325684
2011-08-18,2.9800000190734863
2011-08-19,3.0
2011-08-22,2.8399999141693115
2011-08-23,2.809999942779541
2011-08-24,2.759999990463257
2011-08-25,2.799999952316284
2011-08-26,2.5999999046325684
2011-08-29,2.7699999809265137
2011-08-30,2.700000047683716
2011-08-31,2.630000114440918
2011-09-01,2.609999895095825
2011-09-02,2.799999952316284
2011-09-06,2.9200000762939453
2011-09-07,2.8299999237060547
2011-09-08,2.559999942779541
2011-09-09,2.5
2011-09-12,2.5
2011-09-13,2.6700000762939453
2011-09-14,2.5
2011-09-15,2.4000000953674316
2011-09-16,2.299999952316284
2011-09-19,2.2300000190734863
2011-09-20,2.2300000190734863
2011-09-21,1.9800000190734863
2011-09-22,1.8799999952316284
2011-09-23,2.009999990463257
2011-09-26,2.0799999237060547
2011-09-27,2.0999999046325684
2011-09-28,2.0999999046325684
2011-09-29,2.0
2011-09-30,2.0299999713897705
2011-10-03,2.0
2011-10-04,2.0999999046325684
2011-10-05,2.0299999713897705
2011-10-06,2.0
2011-10-07,2.0899999141693115
2011-10-10,2.109999895095825
2011-10-11,2.0999999046325684
2011-10-12,2.119999885559082
2011-10-13,2.1600000858306885
2011-10-14,2.2200000286102295
2011-10-17,2.2899999618530273
2011-10-18,2.0799999237060547
2011-10-19,2.069999933242798
2011-10-20,2.0999999046325684
2011-10-21,2.1500000953674316
2011-10-24,2.2899999618530273
2011-10-25,2.2799999713897705
2011-10-26,2.3499999046325684
2011-10-27,2.3499999046325684
2011-10-28,2.3299999237060547
2011-10-31,2.440000057220459
2011-11-01,2.3499999046325684
2011-11-02,2.359999895095825
2011-11-03,2.309999942779541
2011-11-04,2.299999952316284
2011-11-07,2.2799999713897705
2011-11-08,2.2200000286102295
2011-11-09,2.4000000953674316
2011-11-10,2.5799999237060547
2011-11-11,2.7300000190734863
2011-11-14,2.7300000190734863
2011-11-15,2.680000066757202
2011-11-16,2.700000047683716
2011-11-17,2.740000009536743
2011-11-18,2.799999952316284
2011-11-21,2.640000104904175
2011-11-22,2.7699999809265137
2011-11-23,2.7699999809265137
2011-11-25,2.799999952316284
2011-11-28,2.680000066757202
2011-11-29,2.5999999046325684
2011-11-30,2.5299999713897705
2011-12-01,2.4100000858306885
2011-12-02,2.25
2011-12-05,2.0799999237060547
2011-12-06,2.1500000953674316
2011-12-07,2.25
2011-12-08,2.0999999046325684
2011-12-09,2.140000104904175
2011-12-12,2.140000104904175
2011-12-13,2.0
2011-12-14,2.009999990463257
2011-12-15,2.0
2011-12-16,2.0
2011-12-19,2.009999990463257
2011-12-20,2.0999999046325684
2011-12-21,1.9900000095367432
2011-12-22,2.119999885559082
2011-12-23,2.2200000286102295
2011-12-27,1.9900000095367432
2011-12-28,1.9500000476837158
2011-12-29,1.850000023841858
2011-12-30,1.850000023841858
2012-01-03,1.850000023841858
2012-01-04,1.8600000143051147
2012-01-05,1.850000023841858
2012-01-06,1.8899999856948853
2012-01-09,1.9600000381469727
2012-01-10,1.909999966621399
2012-01-11,2.4000000953674316
2012-01-12,2.4000000953674316
2012-01-13,2.0399999618530273
2012-01-17,2.109999895095825
2012-01-18,2.549999952316284
2012-01-19,2.6700000762939453
2012-01-20,2.6700000762939453
2012-01-23,2.5
2012-01-24,2.630000114440918
2012-01-25,2.5399999618530273
2012-01-26,2.5
2012-01-27,2.5
2012-01-30,2.490000009536743
2012-01-31,2.430000066757202
2012-02-01,2.2699999809265137
2012-02-02,2.240000009536743
2012-02-03,2.3399999141693115
2012-02-06,2.3499999046325684
2012-02-07,2.3399999141693115
2012-02-08,2.4000000953674316
2012-02-09,2.3399999141693115
2012-02-10,2.200000047683716
2012-02-13,2.390000104904175
2012-02-14,2.3399999141693115
2012-02-15,2.2899999618530273
2012-02-16,2.4100000858306885
2012-02-17,2.4100000858306885
2012-02-21,2.3399999141693115
2012-02-22,2.559999942779541
2012-02-23,2.559999942779541
2012-02-24,2.509999990463257
2012-02-27,2.509999990463257
2012-02-28,2.5399999618530273
2012-02-29,2.5399999618530273
2012-03-01,2.7799999713897705
2012-03-02,2.7799999713897705
2012-03-05,2.559999942779541
2012-03-06,2.549999952316284
2012-03-07,2.75
2012-03-08,2.700000047683716
2012-03-09,2.619999885559082
2012-03-12,2.569999933242798
2012-03-13,2.7699999809265137
2012-03-14,2.619999885559082
2012-03-15,2.7100000381469727
2012-03-16,2.8399999141693115
2012-03-19,2.9800000190734863
2012-03-20,2.9800000190734863
2012-03-21,3.0999999046325684
2012-03-22,3.1600000858306885
2012-03-23,3.9000000953674316
2012-03-26,4.369999885559082
2012-03-27,4.739999771118164
2012-03-28,4.400000095367432
2012-03-29,4.25
2012-03-30,3.8499999046325684
2012-04-02,3.9700000286102295
2012-04-03,3.9200000762939453
2012-04-04,4.599999904632568
2012-04-05,4.5
2012-04-09,4.489999771118164
2012-04-10,4.5
2012-04-11,4.489999771118164
2012-04-12,4.5
2012-04-13,4.5
2012-04-16,4.269999980926514
2012-04-17,4.420000076293945
2012-04-18,4.340000152587891
2012-04-19,4.269999980926514
2012-04-20,4.309999942779541
2012-04-23,4.199999809265137
2012-04-24,4.400000095367432
2012-04-25,4.420000076293945
2012-04-26,4.5
2012-04-27,4.429999828338623
2012-04-30,4.420000076293945
2012-05-01,4.420000076293945
2012-05-02,4.179999828338623
2012-05-03,4.28000020980835
2012-05-04,4.199999809265137
2012-05-07,4.199999809265137
2012-05-08,3.680000066757202
2012-05-09,3.619999885559082
2012-05-10,3.4100000858306885
2012-05-11,3.799999952316284
2012-05-14,3.799999952316284
2012-05-15,3.740000009536743
2012-05-16,3.809999942779541
2012-05-17,3.509999990463257
2012-05-18,3.509999990463257
2012-05-21,3.4000000953674316
2012-05-22,3.1600000858306885
2012-05-23,2.9100000858306885
2012-05-24,2.9000000953674316
2012-05-25,3.109999895095825
2012-05-29,3.009999990463257
2012-05-30,3.0399999618530273
2012-05-31,3.319999933242798
2012-06-01,2.819999933242798
2012-06-04,3.0
2012-06-05,2.940000057220459
2012-06-06,3.0999999046325684
2012-06-07,2.8299999237060547
2012-06-08,2.8299999237060547
2012-06-11,2.859999895095825
2012-06-12,2.9800000190734863
2012-06-13,2.809999942779541
2012-06-14,2.809999942779541
2012-06-15,3.0199999809265137
2012-06-18,3.0999999046325684
2012-06-19,3.0
2012-06-20,2.940000057220459
2012-06-21,3.069999933242798
2012-06-22,2.890000104904175
2012-06-25,2.859999895095825
2012-06-26,2.869999885559082
2012-06-27,2.869999885559082
2012-06-28,2.799999952316284
2012-06-29,2.740000009536743
2012-07-02,2.809999942779541
2012-07-03,2.8399999141693115
2012-07-05,2.809999942779541
2012-07-06,2.9000000953674316
2012-07-09,2.809999942779541
2012-07-10,2.809999942779541
2012-07-11,2.809999942779541
2012-07-12,2.809999942779541
2012-07-13,2.809999942779541
2012-07-16,3.0299999713897705
2012-07-17,3.0999999046325684
2012-07-18,3.069999933242798
2012-07-19,2.8299999237060547
2012-07-20,3.0999999046325684
2012-07-23,3.069999933242798
2012-07-24,3.0799999237060547
2012-07-25,2.819999933242798
2012-07-26,2.799999952316284
2012-07-27,2.859999895095825
2012-07-30,3.0299999713897705
2012-07-31,2.869999885559082
2012-08-01,2.869999885559082
2012-08-02,2.880000114440918
2012-08-03,2.869999885559082
2012-08-06,2.869999885559082
2012-08-07,3.0799999237060547
2012-08-08,2.869999885559082
2012-08-09,2.869999885559082
2012-08-10,2.990000009536743
2012-08-13,2.9600000381469727
2012-08-14,2.869999885559082
2012-08-15,3.25
2012-08-16,3.1500000953674316
2012-08-17,3.180000066757202
2012-08-20,3.1500000953674316
2012-08-21,3.200000047683716
2012-08-22,2.950000047683716
2012-08-23,2.869999885559082
2012-08-24,3.0
2012-08-27,3.0
2012-08-28,2.990000009536743
2012-08-29,3.0
2012-08-30,3.0
2012-08-31,2.9000000953674316
2012-09-04,3.0
2012-09-05,3.0799999237060547
2012-09-06,3.1500000953674316
2012-09-07,3.1500000953674316
2012-09-10,3.109999895095825
2012-09-11,3.6500000953674316
2012-09-12,3.950000047683716
2012-09-13,3.8399999141693115
2012-09-14,3.809999942779541
2012-09-17,4.119999885559082
2012-09-18,4.449999809265137
2012-09-19,4.650000095367432
2012-09-20,5.0
2012-09-21,4.369999885559082
2012-09-24,4.610000133514404
2012-09-25,4.380000114440918
2012-09-26,4.260000228881836
2012-09-27,4.340000152587891
2012-09-28,4.550000190734863
2012-10-01,4.460000038146973
2012-10-02,4.5
2012-10-03,4.550000190734863
2012-10-04,4.570000171661377
2012-10-05,4.75
2012-10-08,4.760000228881836
2012-10-09,4.989999771118164
2012-10-10,4.909999847412109
2012-10-11,4.909999847412109
2012-10-12,4.989999771118164
2012-10-15,5.0
2012-10-16,5.0
2012-10-17,4.980000019073486
2012-10-18,5.800000190734863
2012-10-19,5.71999979019165
2012-10-22,5.519999980926514
2012-10-23,5.139999866485596
2012-10-24,5.400000095367432
2012-10-25,5.260000228881836
2012-10-26,5.389999866485596
2012-10-31,5.25
2012-11-01,5.210000038146973
2012-11-02,5.199999809265137
2012-11-05,5.019999980926514
2012-11-06,5.050000190734863
2012-11-07,5.019999980926514
2012-11-08,5.010000228881836
2012-11-09,5.190000057220459
2012-11-12,5.0
2012-11-13,5.0
2012-11-14,5.010000228881836
2012-11-15,4.769999980926514
2012-11-16,4.820000171661377
2012-11-19,4.760000228881836
2012-11-20,4.449999809265137
2012-11-21,4.909999847412109
2012-11-23,4.53000020980835
2012-11-26,4.699999809265137
2012-11-27,4.650000095367432
2012-11-28,4.5
2012-11-29,4.5
2012-11-30,4.260000228881836
2012-12-03,4.460000038146973
2012-12-04,4.449999809265137
2012-12-05,4.460000038146973
2012-12-06,4.400000095367432
2012-12-07,4.010000228881836
2012-12-10,3.9000000953674316
2012-12-11,4.010000228881836
2012-12-12,4.460000038146973
2012-12-13,4.849999904632568
2012-12-14,4.880000114440918
2012-12-17,4.929999828338623
2012-12-18,4.5
2012-12-19,4.559999942779541
2012-12-20,4.619999885559082
2012-12-21,4.659999847412109
2012-12-24,4.230000019073486
2012-12-26,4.239999771118164
2012-12-27,4.260000228881836
2012-12-28,4.710000038146973
2012-12-31,4.5
2013-01-02,4.5
2013-01-03,4.5
2013-01-04,4.5
2013-01-07,4.769999980926514
2013-01-08,5.0
2013-01-09,5.0
2013-01-10,4.820000171661377
2013-01-11,4.5
2013-01-14,4.53000020980835
2013-01-15,4.53000020980835
2013-01-16,4.690000057220459
2013-01-17,4.690000057220459
2013-01-18,4.579999923706055
2013-01-22,4.639999866485596
2013-01-23,4.639999866485596
2013-01-24,4.599999904632568
2013-01-25,4.5
2013-01-28,4.519999980926514
2013-01-29,4.900000095367432
2013-01-30,4.5
2013-01-31,4.369999885559082
2013-02-01,4.599999904632568
2013-02-04,4.699999809265137
2013-02-05,4.699999809265137
2013-02-06,4.96999979019165
2013-02-07,4.650000095367432
2013-02-08,4.619999885559082
2013-02-11,5.400000095367432
2013-02-12,5.170000076293945
2013-02-13,5.400000095367432
2013-02-14,4.980000019073486
2013-02-15,5.389999866485596
2013-02-19,5.409999847412109
2013-02-20,5.349999904632568
2013-02-21,5.25
2013-02-22,5.230000019073486
2013-02-25,5.230000019073486
2013-02-26,5.260000228881836
2013-02-27,5.5
2013-02-28,5.800000190734863
2013-03-01,5.949999809265137
2013-03-04,5.920000076293945
2013-03-05,5.869999885559082
2013-03-06,5.570000171661377
2013-03-07,5.650000095367432
2013-03-08,5.71999979019165
2013-03-11,5.800000190734863
2013-03-12,5.949999809265137
2013-03-13,5.71999979019165
2013-03-14,6.090000152587891
2013-03-15,6.239999771118164
2013-03-18,6.119999885559082
2013-03-19,6.010000228881836
2013-03-20,6.119999885559082
2013-03-21,6.03000020980835
2013-03-22,6.039999961853027
2013-03-25,6.380000114440918
2013-03-26,6.389999866485596
2013-03-27,6.400000095367432
2013-03-28,6.5
2013-04-01,6.389999866485596
2013-04-02,6.349999904632568
2013-04-03,6.079999923706055
2013-04-04,6.099999904632568
2013-04-05,6.150000095367432
2013-04-08,6.03000020980835
2013-04-09,6.03000020980835
2013-04-10,6.03000020980835
2013-04-11,6.03000020980835
2013-04-12,6.03000020980835
2013-04-15,5.659999847412109
2013-04-16,5.710000038146973
2013-04-17,5.389999866485596
2013-04-18,5.989999771118164
2013-04-19,5.989999771118164
2013-04-22,5.400000095367432
2013-04-23,5.610000133514404
2013-04-24,5.320000171661377
2013-04-25,5.760000228881836
2013-04-26,5.800000190734863
2013-04-29,5.849999904632568
2013-04-30,5.829999923706055
2013-05-01,5.760000228881836
2013-05-02,5.860000133514404
2013-05-03,6.059999942779541
2013-05-06,5.860000133514404
2013-05-07,5.829999923706055
2013-05-08,5.75
2013-05-09,5.75
2013-05-10,5.789999961853027
2013-05-13,6.239999771118164
2013-05-14,6.0
2013-05-15,6.190000057220459
2013-05-16,6.019999980926514
2013-05-17,5.829999923706055
2013-05-20,5.889999866485596
2013-05-21,5.610000133514404
2013-05-22,5.659999847412109
2013-05-23,5.75
2013-05-24,5.75
2013-05-28,5.849999904632568
2013-05-29,5.699999809265137
2013-05-30,5.599999904632568
2013-05-31,5.590000152587891
2013-06-03,5.5
2013-06-04,5.289999961853027
2013-06-05,5.289999961853027
2013-06-06,5.289999961853027
2013-06-07,5.409999847412109
2013-06-10,5.400000095367432
2013-06-11,5.210000038146973
2013-06-12,5.03000020980835
2013-06-13,5.130000114440918
2013-06-14,5.130000114440918
2013-06-17,4.989999771118164
2013-06-18,4.619999885559082
2013-06-19,4.46999979019165
2013-06-20,4.269999980926514
2013-06-21,4.420000076293945
2013-06-24,4.309999942779541
2013-06-25,4.349999904632568
2013-06-26,4.369999885559082
2013-06-27,4.21999979019165
2013-06-28,4.440000057220459
2013-07-01,4.619999885559082
2013-07-02,5.039999961853027
2013-07-03,5.039999961853027
2013-07-05,4.699999809265137
2013-07-08,4.800000190734863
2013-07-09,4.690000057220459
2013-07-10,4.789999961853027
2013-07-11,4.889999866485596
2013-07-12,4.690000057220459
2013-07-15,4.650000095367432
2013-07-16,4.699999809265137
2013-07-17,4.679999828338623
2013-07-18,4.650000095367432
2013-07-19,4.650000095367432
2013-07-22,4.789999961853027
2013-07-23,4.78000020980835
2013-07-24,4.75
2013-07-25,4.46999979019165
2013-07-26,4.599999904632568
2013-07-29,4.610000133514404
2013-07-30,4.650000095367432
2013-07-31,5.889999866485596
2013-08-01,5.690000057220459
2013-08-02,5.019999980926514
2013-08-05,5.260000228881836
2013-08-06,5.559999942779541
2013-08-07,5.179999828338623
2013-08-08,4.920000076293945
2013-08-09,4.659999847412109
2013-08-12,4.920000076293945
2013-08-13,4.710000038146973
2013-08-14,4.730000019073486
2013-08-15,4.659999847412109
2013-08-16,4.550000190734863
2013-08-19,4.519999980926514
2013-08-20,4.510000228881836
2013-08-21,4.320000171661377
2013-08-22,4.550000190734863
2013-08-23,4.449999809265137
2013-08-26,4.349999904632568
2013-08-27,4.349999904632568
2013-08-28,4.130000114440918
2013-08-29,4.25
2013-08-30,4.099999904632568
2013-09-03,4.139999866485596
2013-09-04,4.079999923706055
2013-09-05,4.079999923706055
2013-09-06,3.940000057220459
2013-09-09,3.9100000858306885
2013-09-10,4.139999866485596
2013-09-11,4.03000020980835
2013-09-12,4.28000020980835
2013-09-13,4.239999771118164
2013-09-16,4.239999771118164
2013-09-17,4.230000019073486
2013-09-18,4.389999866485596
2013-09-19,4.380000114440918
2013-09-20,4.539999961853027
2013-09-23,4.150000095367432
2013-09-24,4.300000190734863
