Date,MS
2010-01-04,21.996061325073242
2010-01-05,22.800186157226562
2010-01-06,23.09194564819336
2010-01-07,23.426403045654297
2010-01-08,22.949630737304688
2010-01-11,22.800186157226562
2010-01-12,22.15261459350586
2010-01-13,22.2451171875
2010-01-14,22.202428817749023
2010-01-15,21.618896484375
2010-01-19,22.173959732055664
2010-01-20,21.796802520751953
2010-01-21,20.878826141357422
2010-01-22,19.78293228149414
2010-01-25,19.740232467651367
2010-01-26,19.448471069335938
2010-01-27,19.926130294799805
2010-01-28,19.598186492919922
2010-01-29,19.092012405395508
2010-02-01,19.648090362548828
2010-02-02,20.004549026489258
2010-02-03,19.883358001708984
2010-02-04,18.985071182250977
2010-02-05,19.434215545654297
2010-02-08,18.963685989379883
2010-02-09,19.341529846191406
2010-02-10,19.61244010925293
2010-02-11,19.33440589904785
2010-02-12,19.36292266845703
2010-02-16,19.833454132080078
2010-02-17,19.52688980102539
2010-02-18,19.434215545654297
2010-02-19,19.541154861450195
2010-02-22,19.75503158569336
2010-02-23,19.355792999267578
2010-02-24,19.8405818939209
2010-02-25,19.776416778564453
2010-02-26,20.090099334716797
2010-03-01,20.097227096557617
2010-03-02,20.46082305908203
2010-03-03,20.189908981323242
2010-03-04,20.81727409362793
2010-03-05,20.96699333190918
2010-03-08,21.088184356689453
2010-03-09,20.71034049987793
2010-03-10,21.366228103637695
2010-03-11,21.401880264282227
2010-03-12,21.323450088500977
2010-03-15,21.13096809387207
2010-03-16,21.60861587524414
2010-03-17,21.587234497070312
2010-03-18,21.444652557373047
2010-03-19,21.12383460998535
2010-03-22,21.102453231811523
2010-03-23,21.05254554748535
2010-03-24,20.938478469848633
2010-03-25,20.610530853271484
2010-03-26,20.567758560180664
2010-03-29,20.98125457763672
2010-03-30,20.82440948486328
2010-03-31,20.881446838378906
2010-04-01,20.81727409362793
2010-04-05,20.881446838378906
2010-04-06,20.93134880065918
2010-04-07,21.401880264282227
2010-04-08,22.014986038208008
2010-04-09,22.086275100708008
2010-04-12,22.050634384155273
2010-04-13,21.729814529418945
2010-04-14,22.200349807739258
2010-04-15,22.014986038208008
2010-04-16,20.78876304626465
2010-04-19,21.073928833007812
2010-04-20,21.708433151245117
2010-04-21,22.585317611694336
2010-04-22,22.742164611816406
2010-04-23,22.77068328857422
2010-04-26,22.057756423950195
2010-04-27,21.33772087097168
2010-04-28,21.6590633392334
2010-04-29,22.358890533447266
2010-04-30,21.58051300048828
2010-05-03,21.730472564697266
2010-05-04,21.059202194213867
2010-05-05,20.916385650634766
2010-05-06,19.738100051879883
2010-05-07,19.816650390625
2010-05-10,20.60931396484375
2010-05-11,20.266544342041016
2010-05-12,19.85236358642578
2010-05-13,19.72381591796875
2010-05-14,19.33819007873535
2010-05-17,19.359615325927734
2010-05-18,19.088247299194336
2010-05-19,19.309635162353516
2010-05-20,18.309873580932617
2010-05-21,19.359615325927734
2010-05-24,18.38842010498047
2010-05-25,18.64550018310547
2010-05-26,18.9454345703125
2010-05-27,19.75238037109375
2010-05-28,19.359615325927734
2010-06-01,18.6597843170166
2010-06-02,19.40961265563965
2010-06-03,19.173952102661133
2010-06-04,18.559812545776367
2010-06-07,18.059926986694336
2010-06-08,18.274169921875
2010-06-09,17.9456729888916
2010-06-10,18.274169921875
2010-06-11,18.56694984436035
2010-06-14,18.088491439819336
2010-06-15,18.531248092651367
2010-06-16,18.402700424194336
2010-06-17,18.081356048583984
2010-06-18,18.352720260620117
2010-06-21,18.288450241088867
2010-06-22,17.981369018554688
2010-06-23,17.874267578125
2010-06-24,17.324398040771484
2010-06-25,17.8599796295166
2010-06-28,17.510066986083984
2010-06-29,16.74595832824707
2010-06-30,16.574569702148438
2010-07-01,16.4888858795166
2010-07-02,16.303213119506836
2010-07-06,16.40318489074707
2010-07-07,17.10301971435547
2010-07-08,17.28154945373535
2010-07-09,17.63860321044922
2010-07-12,17.538625717163086
2010-07-13,18.32415199279785
2010-07-14,18.238462448120117
2010-07-15,18.274169921875
2010-07-16,17.667165756225586
2010-07-19,17.695730209350586
2010-07-20,18.009939193725586
2010-07-21,19.138248443603516
2010-07-22,19.1310977935791
2010-07-23,19.2025089263916
2010-07-26,19.281068801879883
2010-07-27,19.281068801879883
2010-07-28,19.323993682861328
2010-07-29,19.30967903137207
2010-07-30,19.30967903137207
2010-08-02,19.803335189819336
2010-08-03,19.667402267456055
2010-08-04,19.939266204833984
2010-08-05,19.917800903320312
2010-08-06,19.78187370300293
2010-08-09,19.6387882232666
2010-08-10,19.55292510986328
2010-08-11,18.909038543701172
2010-08-12,18.687257766723633
2010-08-13,18.52985382080078
2010-08-16,18.386770248413086
2010-08-17,18.744491577148438
2010-08-18,18.787412643432617
2010-08-19,18.594247817993164
2010-08-20,18.544164657592773
2010-08-23,18.401081085205078
2010-08-24,17.978967666625977
2010-08-25,17.957500457763672
2010-08-26,17.621248245239258
2010-08-27,17.907426834106445
2010-08-30,17.47816276550293
2010-08-31,17.664173126220703
2010-09-01,18.17928695678711
2010-09-02,18.372455596923828
2010-09-03,19.07359504699707
2010-09-07,18.365310668945312
2010-09-08,18.579938888549805
2010-09-09,19.323993682861328
2010-09-10,19.452770233154297
2010-09-13,19.867721557617188
2010-09-14,19.68886375427246
2010-09-15,19.48853874206543
2010-09-16,19.159446716308594
2010-09-17,18.93765640258789
2010-09-20,19.202367782592773
2010-09-21,18.644317626953125
2010-09-22,17.850189208984375
2010-09-23,17.69994354248047
2010-09-24,17.99327850341797
2010-09-27,17.792951583862305
2010-09-28,17.528244018554688
2010-09-29,17.513931274414062
2010-09-30,17.657018661499023
2010-10-01,17.900270462036133
2010-10-04,17.67848014831543
2010-10-05,18.22221565246582
2010-10-06,18.15782356262207
2010-10-07,17.9360408782959
2010-10-08,18.114904403686523
2010-10-11,17.99327850341797
2010-10-12,18.55131721496582
2010-10-13,18.5584774017334
2010-10-14,18.200754165649414
2010-10-15,17.900270462036133
2010-10-18,18.172142028808594
2010-10-19,18.164981842041016
2010-10-20,18.15782356262207
2010-10-21,17.599788665771484
2010-10-22,17.54255485534668
2010-10-25,17.442392349243164
2010-10-26,17.30645179748535
2010-10-27,17.492855072021484
2010-10-28,17.822633743286133
2010-10-29,17.82980728149414
2010-11-01,17.693586349487305
2010-11-02,17.643402099609375
2010-11-03,18.209775924682617
2010-11-04,18.905193328857422
2010-11-05,19.55758285522461
2010-11-08,19.50740623474121
2010-11-09,18.869342803955078
2010-11-10,19.03422737121582
2010-11-11,18.86217498779297
2010-11-12,18.33165168762207
2010-11-15,18.639928817749023
2010-11-16,18.374664306640625
2010-11-17,17.98752784729004
2010-11-18,18.33165168762207
2010-11-19,18.36750030517578
2010-11-22,17.966022491455078
2010-11-23,17.67925262451172
2010-11-24,18.030542373657227
2010-11-26,17.707929611206055
2010-11-29,17.86565589904785
2010-11-30,17.535873413085938
2010-12-01,17.86565589904785
2010-12-02,18.360326766967773
2010-12-03,18.381832122802734
2010-12-06,18.31014633178711
2010-12-07,18.396167755126953
2010-12-08,18.976884841918945
2010-12-09,19.14893913269043
2010-12-10,19.320999145507812
2010-12-13,19.313831329345703
2010-12-14,19.091588973999023
2010-12-15,18.783309936523438
2010-12-16,18.647090911865234
2010-12-17,18.811988830566406
2010-12-20,18.82632827758789
2010-12-21,19.256479263305664
2010-12-22,19.643606185913086
2010-12-23,19.65078353881836
2010-12-27,19.722476959228516
2010-12-28,19.830020904541016
2010-12-29,19.55758285522461
2010-12-30,19.593429565429688
2010-12-31,19.50740623474121
2011-01-03,20.238662719726562
2011-01-04,20.41071891784668
2011-01-05,20.668811798095703
2011-01-06,20.647302627563477
2011-01-07,20.2171573638916
2011-01-10,20.109615325927734
2011-01-11,20.045095443725586
2011-01-12,20.582778930664062
2011-01-13,20.28884506225586
2011-01-14,20.776348114013672
2011-01-18,20.6114559173584
2011-01-19,19.8945369720459
2011-01-20,20.805028915405273
2011-01-21,21.51477813720703
2011-01-24,21.32837677001953
2011-01-25,21.034439086914062
2011-01-26,20.797849655151367
2011-01-27,21.437023162841797
2011-01-28,20.855304718017578
2011-01-31,21.113842010498047
2011-02-01,21.487289428710938
2011-02-02,21.300565719604492
2011-02-03,21.40829086303711
2011-02-04,21.437023162841797
2011-02-07,21.84636878967285
2011-02-08,22.004358291625977
2011-02-09,21.602195739746094
2011-02-10,21.35083770751953
2011-02-11,21.659650802612305
2011-02-14,21.530380249023438
2011-02-15,21.77455711364746
2011-02-16,22.05463409423828
2011-02-17,22.04027557373047
2011-02-18,22.255720138549805
2011-02-22,21.20002555847168
2011-02-23,21.293380737304688
2011-02-24,21.178478240966797
2011-02-25,21.451379776000977
2011-02-28,21.314926147460938
2011-03-01,20.697311401367188
2011-03-02,20.80504035949707
2011-03-03,21.049209594726562
2011-03-04,20.42441177368164
2011-03-07,20.338228225708008
2011-03-08,20.682945251464844
2011-03-09,20.625497817993164
2011-03-10,20.158693313598633
2011-03-11,20.352598190307617
2011-03-14,20.043787002563477
2011-03-15,19.857065200805664
2011-03-16,19.469268798828125
2011-03-17,19.713443756103516
2011-03-18,19.699073791503906
2011-03-21,19.957603454589844
2011-03-22,19.93606948852539
2011-03-23,19.79961585998535
2011-03-24,19.828340530395508
2011-03-25,19.483627319335938
2011-03-28,19.5195369720459
2011-03-29,19.55544662475586
2011-03-30,19.55544662475586
2011-03-31,19.620073318481445
2011-04-01,19.576984405517578
2011-04-04,19.46208381652832
2011-04-05,19.5195369720459
2011-04-06,19.93606948852539
2011-04-07,19.835527420043945
2011-04-08,19.569799423217773
2011-04-11,19.325626373291016
2011-04-12,19.253814697265625
2011-04-13,19.239456176757812
2011-04-14,19.239456176757812
2011-04-15,19.37590217590332
2011-04-18,19.06709098815918
2011-04-19,18.743932723999023
2011-04-20,18.700834274291992
2011-04-21,19.016815185546875
2011-04-25,18.51411247253418
2011-04-26,18.56438446044922
2011-04-27,18.348520278930664
2011-04-28,18.578779220581055
2011-04-29,18.81623077392578
2011-05-02,18.729883193969727
2011-05-03,18.506813049316406
2011-05-04,18.276565551757812
2011-05-05,18.08948516845703
2011-05-06,18.16143035888672
2011-05-09,18.046314239501953
2011-05-10,18.319740295410156
2011-05-11,17.708118438720703
2011-05-12,17.63616943359375
2011-05-13,17.36273956298828
2011-05-16,17.182849884033203
2011-05-17,17.413105010986328
2011-05-18,17.535423278808594
2011-05-19,17.485063552856445
2011-05-20,17.146873474121094
2011-05-23,17.046133041381836
2011-05-24,16.93100929260254
2011-05-25,16.952594757080078
2011-05-26,16.945396423339844
2011-05-27,17.319561004638672
2011-05-31,17.38432502746582
2011-06-01,16.6431827545166
