Date,LW
2017-03-22,37.45316696166992
2017-03-23,37.956180572509766
2017-03-24,37.6561393737793
2017-03-27,37.91206359863281
2017-03-28,37.87675476074219
2017-03-29,37.62965774536133
2017-03-30,37.1442756652832
2017-03-31,37.11781692504883
2017-04-03,37.06486892700195
2017-04-04,37.23252868652344
2017-04-05,36.835411071777344
2017-04-06,38.0709228515625
2017-04-07,37.93853759765625
2017-04-10,37.735565185546875
2017-04-11,37.841461181640625
2017-04-12,37.20606231689453
2017-04-13,36.95013427734375
2017-04-17,37.26784133911133
2017-04-18,37.40021514892578
2017-04-19,37.241371154785156
2017-04-20,37.594364166259766
2017-04-21,37.2943115234375
2017-04-24,37.6561393737793
2017-04-25,37.47080993652344
2017-04-26,37.442447662353516
2017-04-27,37.79701614379883
2017-04-28,37.00810241699219
2017-05-01,37.05241775512695
2017-05-02,36.68899917602539
2017-05-03,36.254642486572266
2017-05-04,36.57374572753906
2017-05-05,36.84854507446289
2017-05-08,36.85740280151367
2017-05-09,37.00810241699219
2017-05-10,37.646331787109375
2017-05-11,37.4069938659668
2017-05-12,37.4069938659668
2017-05-15,38.0540771484375
2017-05-16,39.41917419433594
2017-05-17,39.15324783325195
2017-05-18,38.94935607910156
2017-05-19,39.33937454223633
2017-05-22,39.51667022705078
2017-05-23,39.19755935668945
2017-05-24,40.32330322265625
2017-05-25,40.44742202758789
2017-05-26,40.474002838134766
2017-05-30,40.92608642578125
2017-05-31,41.13882827758789
2017-06-01,41.94546890258789
2017-06-02,41.998661041259766
2017-06-05,41.40475082397461
2017-06-06,41.36928939819336
2017-06-07,41.58203125
2017-06-08,41.218605041503906
2017-06-09,40.80197525024414
2017-06-12,40.2701301574707
2017-06-13,40.757667541503906
2017-06-14,40.411956787109375
2017-06-15,40.17262649536133
2017-06-16,39.951019287109375
2017-06-19,40.376502990722656
2017-06-20,40.53606033325195
2017-06-21,40.61582565307617
2017-06-22,40.411956787109375
2017-06-23,40.38535690307617
2017-06-26,40.19035339355469
2017-06-27,39.61417007446289
2017-06-28,40.21693801879883
2017-06-29,39.11777877807617
2017-06-30,39.03800582885742
2017-07-03,38.87844467163086
2017-07-05,38.355472564697266
2017-07-06,38.027488708496094
2017-07-07,38.20477294921875
2017-07-10,37.885658264160156
2017-07-11,38.8163948059082
2017-07-12,39.00254440307617
2017-07-13,38.79867172241211
2017-07-14,38.692298889160156
2017-07-17,38.99368667602539
2017-07-18,39.11777877807617
2017-07-19,39.33937454223633
2017-07-20,39.250732421875
2017-07-21,39.88896179199219
2017-07-24,39.667354583740234
2017-07-25,40.491737365722656
2017-07-26,39.250732421875
2017-07-27,38.87844467163086
2017-07-28,38.84299850463867
2017-07-31,38.98481750488281
2017-08-01,39.03800582885742
2017-08-02,38.95610809326172
2017-08-03,38.47539138793945
2017-08-04,38.83146667480469
2017-08-07,39.04512405395508
2017-08-08,38.77806854248047
2017-08-09,38.73355484008789
2017-08-10,39.47241973876953
2017-08-11,39.890838623046875
2017-08-14,39.890838623046875
2017-08-15,40.07777786254883
2017-08-16,40.380455017089844
2017-08-17,40.38935852050781
2017-08-18,40.30033493041992
2017-08-21,40.460575103759766
2017-08-22,40.647525787353516
2017-08-23,40.58521270751953
2017-08-24,40.059974670410156
2017-08-25,40.09558868408203
2017-08-28,39.953147888183594
2017-08-29,40.12229537963867
2017-08-30,40.2113151550293
2017-08-31,40.48728561401367
2017-09-01,40.94129943847656
2017-09-05,40.71873092651367
2017-09-06,40.344844818115234
2017-09-07,40.309234619140625
2017-09-08,40.45167922973633
2017-09-11,40.620819091796875
2017-09-12,40.95018768310547
2017-09-13,41.4398307800293
2017-09-14,41.01252365112305
2017-09-15,41.29738998413086
2017-09-18,41.199462890625
2017-09-19,41.29738998413086
2017-09-20,41.528846740722656
2017-09-21,40.8255729675293
2017-09-22,40.39825439453125
2017-09-25,40.2113151550293
2017-09-26,40.53178405761719
2017-09-27,40.985801696777344
2017-09-28,41.46653366088867
2017-09-29,41.742496490478516
2017-10-02,42.321144104003906
2017-10-03,41.99175262451172
2017-10-04,43.09563064575195
2017-10-05,43.25587463378906
2017-10-06,43.73660659790039
2017-10-09,43.46952438354492
2017-10-10,43.656471252441406
2017-10-11,43.95024871826172
2017-10-12,44.244022369384766
2017-10-13,44.51108169555664
2017-10-16,45.125343322753906
2017-10-17,44.706932067871094
2017-10-18,45.009605407714844
2017-10-19,44.77815246582031
2017-10-20,45.07192611694336
2017-10-23,45.312286376953125
2017-10-24,45.152042388916016
2017-10-25,45.063026428222656
2017-10-26,45.04521942138672
2017-10-27,45.24106979370117
2017-10-30,44.8493766784668
2017-10-31,45.39241027832031
2017-11-01,45.712886810302734
2017-11-02,46.282928466796875
2017-11-03,46.568851470947266
2017-11-06,46.51525115966797
2017-11-07,46.157840728759766
2017-11-08,46.81009292602539
2017-11-09,46.12211608886719
2017-11-10,46.425899505615234
2017-11-13,47.15856170654297
2017-11-14,47.703590393066406
2017-11-15,47.122806549072266
2017-11-16,47.757198333740234
2017-11-17,47.54275894165039
2017-11-20,47.97163391113281
2017-11-21,48.01630401611328
2017-11-22,48.471988677978516
2017-11-24,48.641754150390625
2017-11-27,48.27542495727539
2017-11-28,48.27542495727539
2017-11-29,48.203941345214844
2017-11-30,48.57921600341797
2017-12-01,49.017024993896484
2017-12-04,49.097442626953125
2017-12-05,48.65069580078125
2017-12-06,48.65069580078125
2017-12-07,49.12424087524414
2017-12-08,50.21430587768555
2017-12-11,50.82187271118164
2017-12-12,49.812225341796875
2017-12-13,49.85690689086914
2017-12-14,49.544189453125
2017-12-15,49.58884811401367
2017-12-18,50.142818450927734
2017-12-19,49.90158462524414
2017-12-20,50.017738342285156
2017-12-21,49.52631378173828
2017-12-22,49.8747673034668
2017-12-26,49.30293655395508
2017-12-27,49.5531005859375
2017-12-28,49.91051483154297
2017-12-29,50.43767547607422
2018-01-02,49.472713470458984
2018-01-03,50.08921432495117
2018-01-04,51.12567138671875
2018-01-05,51.55454635620117
2018-01-08,52.32294845581055
2018-01-09,51.858333587646484
2018-01-10,51.7064323425293
2018-01-11,51.82257843017578
2018-01-12,52.07275390625
2018-01-16,52.2872200012207
2018-01-17,53.01987075805664
2018-01-18,52.74288558959961
2018-01-19,53.64531326293945
2018-01-22,53.87762451171875
2018-01-23,53.89548873901367
2018-01-24,53.4934196472168
2018-01-25,52.93052291870117
2018-01-26,53.430877685546875
2018-01-29,52.796485900878906
2018-01-30,52.045963287353516
2018-01-31,52.35869216918945
2018-02-01,51.45419692993164
2018-02-02,50.907386779785156
2018-02-05,50.504005432128906
2018-02-06,50.019935607910156
2018-02-07,51.03288650512695
2018-02-08,49.06077194213867
2018-02-09,48.81874084472656
2018-02-12,49.37451934814453
2018-02-13,48.89045715332031
2018-02-14,48.62154006958008
2018-02-15,49.661380767822266
2018-02-16,49.82271957397461
2018-02-20,48.66635513305664
2018-02-21,47.96715545654297
2018-02-22,48.18228530883789
2018-02-23,49.0428466796875
2018-02-26,48.96217727661133
2018-02-27,48.7559928894043
2018-02-28,48.487060546875
2018-03-01,48.81874084472656
2018-03-02,49.634483337402344
2018-03-05,50.091651916503906
2018-03-06,50.934288024902344
2018-03-07,50.477115631103516
2018-03-08,50.79982376098633
2018-03-09,51.391448974609375
2018-03-12,51.32869338989258
2018-03-13,50.62053680419922
2018-03-14,50.270938873291016
2018-03-15,49.85857391357422
2018-03-16,49.89443588256836
2018-03-19,49.72412109375
2018-03-20,49.92133712768555
2018-03-21,49.62551498413086
2018-03-22,48.92631149291992
2018-03-23,48.451210021972656
2018-03-26,50.584678649902344
2018-03-27,50.19921875
2018-03-28,50.548824310302734
2018-03-29,52.189266204833984
2018-04-02,52.054805755615234
2018-04-03,53.005001068115234
2018-04-04,53.273929595947266
2018-04-05,55.10261535644531
2018-04-06,55.380496978759766
2018-04-09,55.83766555786133
2018-04-10,57.16435241699219
2018-04-11,57.1553955078125
2018-04-12,56.760982513427734
2018-04-13,57.47811508178711
2018-04-16,58.024925231933594
2018-04-17,58.71516418457031
2018-04-18,58.72414016723633
2018-04-19,58.491050720214844
2018-04-20,58.58966827392578
2018-04-23,58.858585357666016
2018-04-24,58.661376953125
2018-04-25,59.02889633178711
2018-04-26,59.53089904785156
2018-04-27,59.6922492980957
2018-04-30,58.553802490234375
2018-05-01,58.24005126953125
2018-05-02,57.49604034423828
2018-05-03,57.57786178588867
2018-05-04,58.52189254760742
2018-05-07,59.52888870239258
2018-05-08,59.933475494384766
2018-05-09,60.8955192565918
2018-05-10,61.165225982666016
2018-05-11,61.07532501220703
2018-05-14,60.79660415649414
2018-05-15,60.51787567138672
2018-05-16,60.36503219604492
2018-05-17,60.239166259765625
2018-05-18,60.05035400390625
2018-05-21,60.00539016723633
2018-05-22,58.47694396972656
2018-05-23,58.58484649658203
2018-05-24,58.62080764770508
2018-05-25,58.82759475708008
2018-05-29,58.04539108276367
2018-05-30,58.44098663330078
2018-05-31,57.317115783691406
2018-06-01,57.64078903198242
2018-06-04,58.69273376464844
2018-06-05,59.09731674194336
2018-06-06,58.135292053222656
2018-06-07,58.315101623535156
2018-06-08,59.05237579345703
2018-06-11,58.7646598815918
2018-06-12,59.06135559082031
2018-06-13,58.746665954589844
2018-06-14,59.2052001953125
2018-06-15,58.37803649902344
2018-06-18,58.37803649902344
2018-06-19,59.68172836303711
2018-06-20,60.67073440551758
2018-06-21,60.49989318847656
2018-06-22,61.03037643432617
2018-06-25,61.27310562133789
2018-06-26,61.70468521118164
2018-06-27,61.2821159362793
2018-06-28,61.78561782836914
2018-06-29,61.59679412841797
2018-07-02,61.12925720214844
2018-07-03,61.47092819213867
2018-07-05,62.82855987548828
2018-07-06,63.10728454589844
2018-07-09,63.27809524536133
2018-07-10,63.18819046020508
2018-07-11,63.11625289916992
2018-07-12,63.421966552734375
2018-07-13,63.7006950378418
2018-07-16,63.11625289916992
2018-07-17,63.59275817871094
2018-07-18,63.46688461303711
2018-07-19,63.27809524536133
2018-07-20,63.31403732299805
2018-07-23,62.05533981323242
2018-07-24,61.44394302368164
2018-07-25,63.30507278442383
2018-07-26,62.98138427734375
2018-07-27,62.75664138793945
2018-07-30,63.152217864990234
2018-07-31,63.17920684814453
2018-08-01,62.666709899902344
2018-08-02,63.587196350097656
2018-08-03,65.05675506591797
2018-08-06,65.43540954589844
2018-08-07,64.70516204833984
2018-08-08,64.38059997558594
2018-08-09,64.57893371582031
2018-08-10,64.0920639038086
2018-08-13,63.93882751464844
2018-08-14,64.64205932617188
2018-08-15,62.442222595214844
2018-08-16,60.03505325317383
2018-08-17,59.13349533081055
2018-08-20,59.16954803466797
2018-08-21,58.81793975830078
2018-08-22,59.6654167175293
2018-08-23,60.47679901123047
2018-08-24,60.431732177734375
2018-08-27,61.41444778442383
2018-08-28,61.21611785888672
2018-08-29,61.06283950805664
2018-08-30,60.51289367675781
2018-08-31,60.94561767578125
2018-09-04,60.5579719543457
2018-09-05,60.675174713134766
2018-09-06,60.6030387878418
2018-09-07,60.25143814086914
2018-09-10,60.431732177734375
2018-09-11,60.521888732910156
2018-09-12,60.530906677246094
2018-09-13,60.72024917602539
2018-09-14,61.315269470214844
2018-09-17,60.12520217895508
2018-09-18,60.26044464111328
2018-09-19,58.83596420288086
2018-09-20,59.62032699584961
2018-09-21,60.40468978881836
2018-09-24,59.89079666137695
2018-09-25,60.49485778808594
2018-09-26,60.13421630859375
2018-09-27,59.13349533081055
2018-09-28,60.044071197509766
2018-10-01,59.449031829833984
2018-10-02,64.91251373291016
2018-10-03,65.12889862060547
2018-10-04,66.03945922851562
2018-10-05,67.34672546386719
2018-10-08,66.70661163330078
2018-10-09,67.27462005615234
2018-10-10,66.01241302490234
2018-10-11,65.02969360351562
2018-10-12,65.77800750732422
2018-10-15,65.97634887695312
2018-10-16,67.86062622070312
2018-10-17,68.61793518066406
2018-10-18,68.20319366455078
2018-10-19,69.03266906738281
2018-10-22,69.5555419921875
2018-10-23,70.46613311767578
2018-10-24,71.2685317993164
2018-10-25,70.36695861816406
2018-10-26,69.4293441772461
2018-10-29,69.60061645507812
2018-10-30,69.2309799194336
2018-10-31,70.46613311767578
2018-11-01,69.79825592041016
2018-11-02,69.57230377197266
2018-11-05,71.06351470947266
2018-11-06,72.53665924072266
2018-11-07,73.03374481201172
2018-11-08,73.82001495361328
2018-11-09,74.12730407714844
2018-11-12,74.23576354980469
2018-11-13,75.32931518554688
2018-11-14,75.00396728515625
2018-11-15,74.29901123046875
2018-11-16,74.6966781616211
2018-11-19,73.03374481201172
2018-11-20,72.84394073486328
2018-11-21,73.91944885253906
2018-11-23,73.34101867675781
2018-11-26,72.63610076904297
2018-11-27,70.08744812011719
2018-11-28,69.68074798583984
2018-11-29,69.35540008544922
2018-11-30,69.31925964355469
2018-12-03,68.30704498291016
2018-12-04,68.22569274902344
2018-12-06,66.99655151367188
2018-12-07,66.38200378417969
2018-12-10,66.30970001220703
2018-12-11,67.93647003173828
2018-12-12,69.0390853881836
2018-12-13,70.21397399902344
2018-12-14,68.53296661376953
2018-12-17,68.18050384521484
2018-12-18,68.35220336914062
2018-12-19,67.7737808227539
2018-12-20,66.33682250976562
2018-12-21,66.51754760742188
2018-12-24,64.64675903320312
2018-12-26,66.30970001220703
2018-12-27,66.63504028320312
2018-12-28,66.52658081054688
2018-12-31,66.48139190673828
2019-01-02,66.57179260253906
2019-01-03,65.95724487304688
2019-01-04,68.30704498291016
2019-01-07,63.76105880737305
2019-01-08,64.08641052246094
2019-01-09,63.010955810546875
2019-01-10,63.137474060058594
2019-01-11,62.78498458862305
2019-01-14,61.13108825683594
2019-01-15,62.26983642578125
2019-01-16,63.42666244506836
2019-01-17,64.07737731933594
2019-01-18,64.05928039550781
2019-01-22,63.94179916381836
2019-01-23,65.73127746582031
2019-01-24,64.49309539794922
2019-01-25,64.25811767578125
2019-01-28,64.5292739868164
2019-01-29,65.46919250488281
2019-01-30,65.59571075439453
2019-01-31,65.52322387695312
2019-02-01,65.61383819580078
2019-02-04,64.616943359375
2019-02-05,64.92506408691406
2019-02-06,64.6259994506836
2019-02-07,63.991641998291016
2019-02-08,64.00068664550781
2019-02-11,63.792240142822266
2019-02-12,62.5506591796875
2019-02-13,62.13377380371094
2019-02-14,62.50534439086914
2019-02-15,62.99471664428711
2019-02-19,63.71066665649414
2019-02-20,63.49318313598633
2019-02-21,64.32693481445312
2019-02-22,63.89193344116211
2019-02-25,62.97658920288086
2019-02-26,62.532535552978516
2019-02-27,62.623146057128906
2019-02-28,62.81346893310547
2019-03-01,64.29972076416016
2019-03-04,64.15474700927734
2019-03-05,64.49008178710938
2019-03-06,63.92816925048828
2019-03-07,63.9010124206543
2019-03-08,63.4478645324707
2019-03-11,63.62909698486328
2019-03-12,63.166927337646484
2019-03-13,63.29377365112305
2019-03-14,61.798465728759766
2019-03-15,62.99471664428711
2019-03-18,63.348182678222656
2019-03-19,63.175960540771484
2019-03-20,62.86783218383789
2019-03-21,64.3450698852539
2019-03-22,64.94319915771484
2019-03-25,66.0035400390625
2019-03-26,66.1575927734375
2019-03-27,65.49602508544922
2019-03-28,66.99137115478516
2019-03-29,67.915771484375
2019-04-01,67.03665924072266
2019-04-02,67.39012908935547
2019-04-03,66.2391586303711
2019-04-04,63.728816986083984
2019-04-05,64.916015625
2019-04-08,66.0397720336914
2019-04-09,66.08509826660156
2019-04-10,65.61383819580078
2019-04-11,64.916015625
2019-04-12,64.44476318359375
2019-04-15,64.52629089355469
2019-04-16,63.13065719604492
2019-04-17,62.19720458984375
2019-04-18,61.28187942504883
2019-04-22,62.44188690185547
2019-04-23,62.967533111572266
2019-04-24,62.79533767700195
2019-04-25,62.71377944946289
2019-04-26,63.157833099365234
2019-04-29,62.12472152709961
2019-04-30,63.48409652709961
2019-05-01,63.529422760009766
2019-05-02,60.32114791870117
2019-05-03,60.98461151123047
2019-05-06,61.3481559753418
2019-05-07,62.02980041503906
2019-05-08,62.07524108886719
2019-05-09,62.37517166137695
2019-05-10,61.302703857421875
2019-05-13,60.47563171386719
2019-05-14,60.911895751953125
2019-05-15,60.95734786987305
2019-05-16,60.78466033935547
2019-05-17,61.466304779052734
2019-05-20,61.384498596191406
2019-05-21,59.4031982421875
2019-05-22,57.858116149902344
2019-05-23,57.33098602294922
2019-05-24,56.467559814453125
2019-05-28,55.24969482421875
2019-05-29,54.46806716918945
2019-05-30,54.57712936401367
2019-05-31,53.85004806518555
2019-06-03,54.74982452392578
2019-06-04,55.64958953857422
2019-06-05,56.667518615722656
2019-06-06,56.7038688659668
2019-06-07,55.43145751953125
2019-06-10,55.82227325439453
2019-06-11,56.276702880859375
2019-06-12,55.77684020996094
2019-06-13,55.63140869140625
2019-06-14,56.08584213256836
2019-06-17,54.39535903930664
2019-06-18,53.59556198120117
2019-06-19,55.73139572143555
2019-06-20,55.74956130981445
2019-06-21,55.295135498046875
2019-06-24,55.2224235534668
2019-06-25,56.840206146240234
2019-06-26,57.258277893066406
2019-06-27,56.07675552368164
2019-06-28,57.58546447753906
2019-07-01,56.83111572265625
2019-07-02,56.91291427612305
2019-07-03,57.91264724731445
2019-07-05,58.476158142089844
2019-07-08,58.52159118652344
2019-07-09,59.14870834350586
2019-07-10,60.166622161865234
2019-07-11,61.420860290527344
2019-07-12,59.921241760253906
2019-07-15,60.32114791870117
2019-07-16,60.70285415649414
2019-07-17,60.96641540527344
2019-07-18,61.766239166259766
2019-07-19,62.32062911987305
2019-07-22,61.40269470214844
2019-07-23,57.858116149902344
2019-07-24,57.703617095947266
2019-07-25,58.885135650634766
2019-07-26,58.7851676940918
2019-07-29,59.57586669921875
2019-07-30,61.384498596191406
2019-07-31,61.0027961730957
2019-08-01,60.6655158996582
2019-08-02,61.130401611328125
2019-08-05,59.58073043823242
2019-08-06,59.20698547363281
2019-08-07,59.8177375793457
2019-08-08,60.929847717285156
2019-08-09,61.130401611328125
2019-08-12,61.89613342285156
2019-08-13,61.349185943603516
2019-08-14,60.89340591430664
2019-08-15,61.89613342285156
2019-08-16,62.72567367553711
2019-08-19,63.919830322265625
2019-08-20,62.21518325805664
2019-08-21,62.38838195800781
2019-08-22,63.36376190185547
2019-08-23,62.351924896240234
2019-08-26,62.78035354614258
2019-08-27,62.39749526977539
2019-08-28,62.6891975402832
2019-08-29,63.73751449584961
2019-08-30,64.16596984863281
2019-09-03,65.05020141601562
2019-09-04,65.98001098632812
2019-09-05,65.44218444824219
2019-09-06,64.92257690429688
2019-09-09,64.77670288085938
2019-09-10,64.3300552368164
2019-09-11,65.25074005126953
2019-09-12,65.58802795410156
2019-09-13,65.77033233642578
2019-09-16,66.71839904785156
2019-09-17,67.45675659179688
2019-09-18,67.2288589477539
2019-09-19,67.1194839477539
2019-09-20,67.01923370361328
2019-09-23,67.58438110351562
2019-09-24,67.32914733886719
2019-09-25,67.32914733886719
2019-09-26,67.0830078125
2019-09-27,66.87335205078125
2019-09-30,66.28994750976562
2019-10-01,67.06478118896484
2019-10-02,66.86424255371094
2019-10-03,70.99368286132812
2019-10-04,70.89337921142578
2019-10-07,69.19788360595703
2019-10-08,69.79951477050781
2019-10-09,69.2434310913086
2019-10-10,69.6536636352539
2019-10-11,69.36195373535156
2019-10-14,69.1340560913086
2019-10-15,68.82412719726562
2019-10-16,69.48958587646484
2019-10-17,70.2370834350586
2019-10-18,70.16413116455078
2019-10-21,70.02740478515625
2019-10-22,68.66915893554688
2019-10-23,68.19511413574219
2019-10-24,68.00370025634766
2019-10-25,68.36832427978516
2019-10-28,69.30726623535156
2019-10-29,70.20970916748047
2019-10-30,70.87517547607422
2019-10-31,71.322998046875
2019-11-01,70.89344024658203
2019-11-04,70.56442260742188
2019-11-05,70.24456787109375
2019-11-06,72.26435089111328
2019-11-07,72.20037841796875
2019-11-08,72.15467071533203
2019-11-11,73.56212615966797
2019-11-12,73.2239761352539
2019-11-13,74.02825164794922
2019-11-14,74.06478881835938
2019-11-15,75.80128479003906
2019-11-18,76.18510437011719
2019-11-19,76.5415267944336
2019-11-20,76.30390930175781
2019-11-21,75.70985412597656
2019-11-22,75.77384185791016
2019-11-25,76.24906921386719
2019-11-26,76.63292694091797
2019-11-27,76.78829193115234
2019-11-29,76.7517318725586
2019-12-02,76.79743194580078
2019-12-03,77.14471435546875
2019-12-04,76.88883972167969
2019-12-05,77.14471435546875
2019-12-06,76.97108459472656
2019-12-09,76.91624450683594
2019-12-10,76.78829193115234
2019-12-11,77.11731719970703
2019-12-12,76.87055206298828
2019-12-13,76.86139678955078
2019-12-16,76.74259948730469
2019-12-17,76.85224914550781
2019-12-18,76.92539978027344
2019-12-19,76.95279693603516
2019-12-20,78.4425277709961
2019-12-23,78.14091491699219
2019-12-24,77.81190490722656
2019-12-26,78.73497009277344
2019-12-27,78.66185760498047
2019-12-30,78.09520721435547
2019-12-31,78.62528991699219
2020-01-02,76.85224914550781
2020-01-03,85.5071792602539
2020-01-06,82.89334869384766
2020-01-07,83.35942077636719
2020-01-08,83.40513610839844
2020-01-09,82.97559356689453
2020-01-10,82.69229125976562
2020-01-13,83.37770080566406
2020-01-14,82.86591339111328
2020-01-15,83.05783081054688
2020-01-16,83.16752624511719
2020-01-17,82.71056365966797
2020-01-21,83.35030364990234
2020-01-22,83.34117126464844
2020-01-23,83.06700134277344
2020-01-24,82.88420104980469
2020-01-27,82.6465835571289
2020-01-28,83.77069854736328
2020-01-29,84.12714385986328
2020-01-30,84.40201568603516
2020-01-31,83.6598892211914
2020-02-03,84.06299591064453
2020-02-04,84.5486068725586
2020-02-05,84.823486328125
2020-02-06,85.36404418945312
2020-02-07,86.53677368164062
2020-02-10,86.65591430664062
2020-02-11,87.15982055664062
2020-02-12,86.59178161621094
2020-02-13,87.1231689453125
2020-02-14,87.19644165039062
2020-02-18,87.83783721923828
2020-02-19,86.4451675415039
2020-02-20,86.96741485595703
2020-02-21,86.89411163330078
2020-02-24,87.33390045166016
2020-02-25,85.91375732421875
2020-02-26,84.78681945800781
2020-02-27,81.95570373535156
2020-02-28,79.61019897460938
2020-03-02,79.39029693603516
2020-03-03,78.33665466308594
2020-03-04,80.70964813232422
2020-03-05,79.12458801269531
2020-03-06,76.38509368896484
2020-03-09,67.2320556640625
2020-03-10,66.63654327392578
2020-03-11,65.4454345703125
2020-03-12,58.05156707763672
2020-03-13,58.50052261352539
2020-03-16,48.04646682739258
2020-03-17,48.67866134643555
2020-03-18,41.23897933959961
2020-03-19,44.720603942871094
2020-03-20,43.63946533203125
2020-03-23,43.71275329589844
2020-03-24,50.428646087646484
2020-03-25,51.61056137084961
2020-03-26,53.910282135009766
2020-03-27,52.4534797668457
2020-03-30,52.81079864501953
2020-03-31,52.31605529785156
2020-04-01,46.72711944580078
2020-04-02,45.70096206665039
2020-04-03,45.99414825439453
2020-04-06,47.47842025756836
2020-04-07,50.48360824584961
2020-04-08,52.911590576171875
2020-04-09,53.50713348388672
2020-04-13,53.37886428833008
2020-04-14,55.61444091796875
2020-04-15,51.225746154785156
2020-04-16,52.72834396362305
2020-04-17,54.8997802734375
2020-04-20,52.69169998168945
2020-04-21,51.042510986328125
2020-04-22,51.61056137084961
2020-04-23,51.940399169921875
2020-04-24,52.939090728759766
2020-04-27,53.644561767578125
2020-04-28,55.11968231201172
2020-04-29,59.45338821411133
2020-04-30,56.219146728515625
2020-05-01,53.46132278442383
2020-05-04,52.865779876708984
2020-05-05,54.02937698364258
2020-05-06,54.05686950683594
2020-05-07,50.97552490234375
2020-05-08,56.6047248840332
2020-05-11,54.87548828125
2020-05-12,53.560176849365234
2020-05-13,50.3868408203125
2020-05-14,50.13849639892578
2020-05-15,47.91257858276367
2020-05-18,51.84933853149414
2020-05-19,51.38024139404297
2020-05-20,51.757354736328125
2020-05-21,51.35264587402344
2020-05-22,52.63116455078125
2020-05-26,55.83209991455078
2020-05-27,56.98184585571289
2020-05-28,54.83869934082031
2020-05-29,55.24341583251953
2020-06-01,56.65071487426758
2020-06-02,56.8162727355957
2020-06-03,59.58488082885742
2020-06-04,60.532283782958984
2020-06-05,65.5360107421875
2020-06-08,68.59896087646484
2020-06-09,66.13388061523438
2020-06-10,64.86455535888672
2020-06-11,58.186790466308594
2020-06-12,59.7596435546875
2020-06-15,60.26552963256836
2020-06-16,62.509864807128906
2020-06-17,62.39029312133789
2020-06-18,62.353492736816406
2020-06-19,60.89099884033203
2020-06-22,60.56907272338867
2020-06-23,61.203731536865234
2020-06-24,57.993621826171875
2020-06-25,58.73866271972656
2020-06-26,57.51533126831055
2020-06-29,58.186790466308594
2020-06-30,58.803043365478516
2020-07-01,58.333953857421875
2020-07-02,58.370750427246094
2020-07-06,58.91343307495117
2020-07-07,57.993621826171875
2020-07-08,56.889869689941406
2020-07-09,55.151432037353516
2020-07-10,57.95683670043945
2020-07-13,58.68347930908203
2020-07-14,60.845027923583984
2020-07-15,62.785797119140625
2020-07-16,61.55325698852539
2020-07-17,61.07497787475586
2020-07-20,59.78725051879883
2020-07-21,60.65184783935547
2020-07-22,62.69382095336914
2020-07-23,63.208919525146484
2020-07-24,62.353492736816406
2020-07-27,64.84617614746094
2020-07-28,57.414154052734375
2020-07-29,55.01346206665039
