Date,NVAX
2010-04-23,55.400001525878906
2010-04-26,56.20000076293945
2010-04-27,54.0
2010-04-28,58.599998474121094
2010-04-29,59.400001525878906
2010-04-30,56.599998474121094
2010-05-03,56.20000076293945
2010-05-04,54.79999923706055
2010-05-05,52.400001525878906
2010-05-06,48.79999923706055
2010-05-07,47.0
2010-05-10,54.400001525878906
2010-05-11,54.0
2010-05-12,55.400001525878906
2010-05-13,53.599998474121094
2010-05-14,51.400001525878906
2010-05-17,52.0
2010-05-18,50.79999923706055
2010-05-19,49.20000076293945
2010-05-20,45.599998474121094
2010-05-21,46.20000076293945
2010-05-24,47.599998474121094
2010-05-25,46.0
2010-05-26,45.400001525878906
2010-05-27,48.79999923706055
2010-05-28,48.20000076293945
2010-06-01,45.400001525878906
2010-06-02,48.599998474121094
2010-06-03,47.20000076293945
2010-06-04,44.79999923706055
2010-06-07,44.400001525878906
2010-06-08,43.79999923706055
2010-06-09,43.599998474121094
2010-06-10,45.0
2010-06-11,46.0
2010-06-14,46.400001525878906
2010-06-15,46.0
2010-06-16,45.79999923706055
2010-06-17,45.79999923706055
2010-06-18,45.599998474121094
2010-06-21,45.599998474121094
2010-06-22,44.20000076293945
2010-06-23,44.599998474121094
2010-06-24,44.400001525878906
2010-06-25,45.0
2010-06-28,45.79999923706055
2010-06-29,43.79999923706055
2010-06-30,43.400001525878906
2010-07-01,42.20000076293945
2010-07-02,42.599998474121094
2010-07-06,42.79999923706055
2010-07-07,44.79999923706055
2010-07-08,44.400001525878906
2010-07-09,45.0
2010-07-12,43.599998474121094
2010-07-13,44.20000076293945
2010-07-14,44.400001525878906
2010-07-15,44.0
2010-07-16,43.599998474121094
2010-07-19,43.79999923706055
2010-07-20,43.0
2010-07-21,43.400001525878906
2010-07-22,43.599998474121094
2010-07-23,44.0
2010-07-26,44.79999923706055
2010-07-27,46.599998474121094
2010-07-28,45.599998474121094
2010-07-29,45.20000076293945
2010-07-30,44.599998474121094
2010-08-02,46.20000076293945
2010-08-03,45.0
2010-08-04,45.400001525878906
2010-08-05,45.599998474121094
2010-08-06,44.400001525878906
2010-08-09,45.0
2010-08-10,44.400001525878906
2010-08-11,43.400001525878906
2010-08-12,43.79999923706055
2010-08-13,43.400001525878906
2010-08-16,43.20000076293945
2010-08-17,44.20000076293945
2010-08-18,43.599998474121094
2010-08-19,42.20000076293945
2010-08-20,42.20000076293945
2010-08-23,41.400001525878906
2010-08-24,40.400001525878906
2010-08-25,41.0
2010-08-26,40.400001525878906
2010-08-27,41.599998474121094
2010-08-30,41.20000076293945
2010-08-31,40.20000076293945
2010-09-01,46.79999923706055
2010-09-02,46.400001525878906
2010-09-03,46.20000076293945
2010-09-07,45.400001525878906
2010-09-08,45.400001525878906
2010-09-09,45.20000076293945
2010-09-10,44.599998474121094
2010-09-13,44.79999923706055
2010-09-14,45.0
2010-09-15,44.79999923706055
2010-09-16,45.400001525878906
2010-09-17,44.20000076293945
2010-09-20,44.0
2010-09-21,42.400001525878906
2010-09-22,43.400001525878906
2010-09-23,43.400001525878906
2010-09-24,43.79999923706055
2010-09-27,43.20000076293945
2010-09-28,44.20000076293945
2010-09-29,43.79999923706055
2010-09-30,43.79999923706055
2010-10-01,44.0
2010-10-04,43.20000076293945
2010-10-05,44.400001525878906
2010-10-06,43.79999923706055
2010-10-07,43.400001525878906
2010-10-08,43.79999923706055
2010-10-11,43.79999923706055
2010-10-12,44.79999923706055
2010-10-13,49.20000076293945
2010-10-14,47.400001525878906
2010-10-15,46.400001525878906
2010-10-18,48.0
2010-10-19,46.79999923706055
2010-10-20,47.79999923706055
2010-10-21,47.599998474121094
2010-10-22,48.599998474121094
2010-10-25,48.79999923706055
2010-10-26,47.400001525878906
2010-10-27,47.0
2010-10-28,48.599998474121094
2010-10-29,48.599998474121094
2010-11-01,45.79999923706055
2010-11-02,47.20000076293945
2010-11-03,47.400001525878906
2010-11-04,48.599998474121094
2010-11-05,46.599998474121094
2010-11-08,48.400001525878906
2010-11-09,47.20000076293945
2010-11-10,48.0
2010-11-11,47.599998474121094
2010-11-12,44.79999923706055
2010-11-15,45.400001525878906
2010-11-16,42.599998474121094
2010-11-17,42.20000076293945
2010-11-18,47.400001525878906
2010-11-19,46.20000076293945
2010-11-22,45.20000076293945
2010-11-23,44.20000076293945
2010-11-24,45.79999923706055
2010-11-26,45.400001525878906
2010-11-29,45.20000076293945
2010-11-30,44.599998474121094
2010-12-01,45.20000076293945
2010-12-02,44.599998474121094
2010-12-03,44.79999923706055
2010-12-06,44.599998474121094
2010-12-07,45.0
2010-12-08,44.599998474121094
2010-12-09,45.400001525878906
2010-12-10,46.79999923706055
2010-12-13,47.0
2010-12-14,49.400001525878906
2010-12-15,51.20000076293945
2010-12-16,52.79999923706055
2010-12-17,51.0
2010-12-20,51.79999923706055
2010-12-21,51.79999923706055
2010-12-22,52.20000076293945
2010-12-23,52.20000076293945
2010-12-27,53.20000076293945
2010-12-28,53.400001525878906
2010-12-29,53.0
2010-12-30,51.0
2010-12-31,48.599998474121094
2011-01-03,51.400001525878906
2011-01-04,50.599998474121094
2011-01-05,51.599998474121094
2011-01-06,50.400001525878906
2011-01-07,49.0
2011-01-10,52.79999923706055
2011-01-11,51.599998474121094
2011-01-12,51.0
2011-01-13,49.79999923706055
2011-01-14,50.20000076293945
2011-01-18,50.0
2011-01-19,47.599998474121094
2011-01-20,46.0
2011-01-21,46.0
2011-01-24,45.79999923706055
2011-01-25,45.20000076293945
2011-01-26,46.20000076293945
2011-01-27,44.79999923706055
2011-01-28,43.0
2011-01-31,43.20000076293945
2011-02-01,44.0
2011-02-02,43.400001525878906
2011-02-03,43.20000076293945
2011-02-04,43.0
2011-02-07,43.400001525878906
2011-02-08,44.20000076293945
2011-02-09,45.79999923706055
2011-02-10,45.599998474121094
2011-02-11,46.0
2011-02-14,45.400001525878906
2011-02-15,45.20000076293945
2011-02-16,45.599998474121094
2011-02-17,47.0
2011-02-18,45.400001525878906
2011-02-22,43.20000076293945
2011-02-23,45.0
2011-02-24,46.599998474121094
2011-02-25,46.79999923706055
2011-02-28,52.0
2011-03-01,59.20000076293945
2011-03-02,54.79999923706055
2011-03-03,53.599998474121094
2011-03-04,52.20000076293945
2011-03-07,51.20000076293945
2011-03-08,51.20000076293945
2011-03-09,52.400001525878906
2011-03-10,50.0
2011-03-11,49.599998474121094
2011-03-14,50.599998474121094
2011-03-15,52.599998474121094
2011-03-16,52.400001525878906
2011-03-17,52.0
2011-03-18,51.20000076293945
2011-03-21,51.79999923706055
2011-03-22,52.400001525878906
2011-03-23,53.20000076293945
2011-03-24,51.20000076293945
2011-03-25,50.20000076293945
2011-03-28,50.599998474121094
2011-03-29,50.20000076293945
2011-03-30,51.20000076293945
2011-03-31,51.79999923706055
2011-04-01,50.599998474121094
2011-04-04,51.599998474121094
2011-04-05,51.400001525878906
2011-04-06,52.20000076293945
2011-04-07,50.79999923706055
2011-04-08,50.400001525878906
2011-04-11,50.79999923706055
2011-04-12,49.599998474121094
2011-04-13,47.79999923706055
2011-04-14,48.79999923706055
2011-04-15,50.400001525878906
2011-04-18,50.79999923706055
2011-04-19,51.400001525878906
2011-04-20,51.20000076293945
2011-04-21,50.400001525878906
2011-04-25,50.0
2011-04-26,50.0
2011-04-27,50.0
2011-04-28,51.79999923706055
2011-04-29,51.400001525878906
2011-05-02,50.20000076293945
2011-05-03,49.0
2011-05-04,46.400001525878906
2011-05-05,46.0
2011-05-06,46.599998474121094
2011-05-09,45.79999923706055
2011-05-10,47.0
2011-05-11,46.0
2011-05-12,48.0
2011-05-13,46.599998474121094
2011-05-16,45.599998474121094
2011-05-17,48.599998474121094
2011-05-18,49.20000076293945
2011-05-19,48.599998474121094
2011-05-20,48.0
2011-05-23,48.0
2011-05-24,47.0
2011-05-25,47.20000076293945
2011-05-26,47.20000076293945
2011-05-27,46.79999923706055
2011-05-31,48.20000076293945
2011-06-01,46.599998474121094
2011-06-02,45.79999923706055
2011-06-03,43.599998474121094
2011-06-06,43.400001525878906
2011-06-07,43.599998474121094
2011-06-08,42.400001525878906
2011-06-09,42.79999923706055
2011-06-10,42.599998474121094
2011-06-13,42.400001525878906
2011-06-14,42.599998474121094
2011-06-15,40.0
2011-06-16,40.0
2011-06-17,40.0
2011-06-20,39.599998474121094
2011-06-21,40.0
2011-06-22,39.79999923706055
2011-06-23,39.79999923706055
2011-06-24,39.400001525878906
2011-06-27,40.0
2011-06-28,40.599998474121094
2011-06-29,40.599998474121094
2011-06-30,40.400001525878906
2011-07-01,39.400001525878906
2011-07-05,37.400001525878906
2011-07-06,38.0
2011-07-07,38.599998474121094
2011-07-08,39.20000076293945
2011-07-11,39.400001525878906
2011-07-12,39.20000076293945
2011-07-13,39.599998474121094
2011-07-14,39.400001525878906
2011-07-15,39.20000076293945
2011-07-18,39.599998474121094
2011-07-19,42.599998474121094
2011-07-20,41.400001525878906
2011-07-21,42.400001525878906
2011-07-22,42.599998474121094
2011-07-25,40.20000076293945
2011-07-26,40.0
2011-07-27,37.20000076293945
2011-07-28,37.79999923706055
2011-07-29,37.400001525878906
2011-08-01,36.79999923706055
2011-08-02,35.0
2011-08-03,34.400001525878906
2011-08-04,31.399999618530273
2011-08-05,29.200000762939453
2011-08-08,23.600000381469727
2011-08-09,27.399999618530273
2011-08-10,25.0
2011-08-11,26.600000381469727
2011-08-12,28.200000762939453
2011-08-15,28.799999237060547
2011-08-16,27.0
2011-08-17,27.399999618530273
2011-08-18,25.399999618530273
2011-08-19,25.200000762939453
2011-08-22,24.799999237060547
2011-08-23,26.0
2011-08-24,28.799999237060547
2011-08-25,27.200000762939453
2011-08-26,28.0
2011-08-29,33.599998474121094
2011-08-30,39.20000076293945
2011-08-31,37.0
2011-09-01,33.599998474121094
2011-09-02,34.79999923706055
2011-09-06,35.20000076293945
2011-09-07,35.0
2011-09-08,35.79999923706055
2011-09-09,34.20000076293945
2011-09-12,33.400001525878906
2011-09-13,33.20000076293945
2011-09-14,33.400001525878906
2011-09-15,33.79999923706055
2011-09-16,33.20000076293945
2011-09-19,33.0
2011-09-20,31.200000762939453
2011-09-21,30.200000762939453
2011-09-22,28.399999618530273
2011-09-23,30.0
2011-09-26,31.399999618530273
2011-09-27,30.799999237060547
2011-09-28,31.0
2011-09-29,31.799999237060547
2011-09-30,32.0
2011-10-03,28.799999237060547
2011-10-04,29.600000381469727
2011-10-05,30.200000762939453
2011-10-06,31.200000762939453
2011-10-07,30.200000762939453
2011-10-10,31.0
2011-10-11,32.0
2011-10-12,33.599998474121094
2011-10-13,34.20000076293945
2011-10-14,34.20000076293945
2011-10-17,32.0
2011-10-18,32.79999923706055
2011-10-19,32.20000076293945
2011-10-20,31.399999618530273
2011-10-21,31.799999237060547
2011-10-24,33.599998474121094
2011-10-25,31.600000381469727
2011-10-26,32.0
2011-10-27,34.0
2011-10-28,33.79999923706055
2011-10-31,31.600000381469727
2011-11-01,29.200000762939453
2011-11-02,30.0
2011-11-03,30.799999237060547
2011-11-04,31.0
2011-11-07,30.399999618530273
2011-11-08,31.600000381469727
2011-11-09,30.399999618530273
2011-11-10,30.0
2011-11-11,30.399999618530273
2011-11-14,29.399999618530273
2011-11-15,29.399999618530273
2011-11-16,28.200000762939453
2011-11-17,26.799999237060547
2011-11-18,27.0
2011-11-21,26.200000762939453
2011-11-22,26.399999618530273
2011-11-23,25.0
2011-11-25,25.200000762939453
2011-11-28,26.200000762939453
2011-11-29,25.200000762939453
2011-11-30,27.600000381469727
2011-12-01,27.799999237060547
2011-12-02,29.200000762939453
2011-12-05,29.200000762939453
2011-12-06,30.200000762939453
2011-12-07,29.399999618530273
2011-12-08,28.399999618530273
2011-12-09,28.600000381469727
2011-12-12,28.0
2011-12-13,26.200000762939453
2011-12-14,27.0
2011-12-15,26.799999237060547
2011-12-16,26.600000381469727
2011-12-19,25.799999237060547
2011-12-20,25.399999618530273
2011-12-21,25.600000381469727
2011-12-22,25.200000762939453
2011-12-23,25.399999618530273
2011-12-27,25.399999618530273
2011-12-28,25.0
2011-12-29,25.0
2011-12-30,25.200000762939453
2012-01-03,27.600000381469727
2012-01-04,27.600000381469727
2012-01-05,26.799999237060547
2012-01-06,27.399999618530273
2012-01-09,28.600000381469727
2012-01-10,27.399999618530273
2012-01-11,26.600000381469727
2012-01-12,27.0
2012-01-13,26.200000762939453
2012-01-17,26.0
2012-01-18,26.399999618530273
2012-01-19,26.0
2012-01-20,26.200000762939453
2012-01-23,28.799999237060547
2012-01-24,27.399999618530273
2012-01-25,27.799999237060547
2012-01-26,27.0
2012-01-27,29.0
2012-01-30,30.399999618530273
2012-01-31,30.200000762939453
2012-02-01,30.399999618530273
2012-02-02,29.399999618530273
2012-02-03,29.799999237060547
2012-02-06,29.799999237060547
2012-02-07,28.799999237060547
2012-02-08,29.200000762939453
2012-02-09,28.200000762939453
2012-02-10,27.0
2012-02-13,28.0
2012-02-14,27.200000762939453
2012-02-15,28.0
2012-02-16,28.399999618530273
2012-02-17,28.399999618530273
2012-02-21,27.799999237060547
2012-02-22,27.200000762939453
2012-02-23,27.600000381469727
2012-02-24,27.399999618530273
2012-02-27,26.600000381469727
2012-02-28,26.200000762939453
2012-02-29,25.399999618530273
2012-03-01,25.600000381469727
2012-03-02,25.799999237060547
2012-03-05,25.399999618530273
2012-03-06,24.600000381469727
2012-03-07,25.200000762939453
2012-03-08,26.200000762939453
2012-03-09,25.799999237060547
2012-03-12,27.799999237060547
2012-03-13,27.799999237060547
2012-03-14,27.600000381469727
2012-03-15,27.799999237060547
2012-03-16,27.600000381469727
2012-03-19,27.200000762939453
2012-03-20,26.200000762939453
2012-03-21,26.600000381469727
2012-03-22,26.399999618530273
2012-03-23,26.799999237060547
2012-03-26,27.0
2012-03-27,26.399999618530273
2012-03-28,26.0
2012-03-29,25.799999237060547
2012-03-30,25.200000762939453
2012-04-02,25.799999237060547
2012-04-03,25.200000762939453
2012-04-04,25.0
2012-04-05,24.799999237060547
2012-04-09,23.799999237060547
2012-04-10,23.399999618530273
2012-04-11,24.600000381469727
2012-04-12,25.399999618530273
2012-04-13,23.799999237060547
2012-04-16,24.399999618530273
2012-04-17,24.600000381469727
2012-04-18,23.799999237060547
2012-04-19,24.200000762939453
2012-04-20,24.600000381469727
2012-04-23,24.600000381469727
2012-04-24,24.799999237060547
2012-04-25,24.799999237060547
2012-04-26,25.200000762939453
2012-04-27,25.799999237060547
2012-04-30,27.200000762939453
2012-05-01,26.200000762939453
2012-05-02,27.600000381469727
2012-05-03,27.0
2012-05-04,27.600000381469727
2012-05-07,28.799999237060547
2012-05-08,28.0
2012-05-09,26.799999237060547
2012-05-10,26.399999618530273
2012-05-11,26.0
2012-05-14,25.200000762939453
2012-05-15,25.399999618530273
2012-05-16,25.399999618530273
2012-05-17,24.399999618530273
2012-05-18,23.200000762939453
2012-05-21,24.200000762939453
2012-05-22,23.200000762939453
2012-05-23,24.200000762939453
2012-05-24,25.0
2012-05-25,25.399999618530273
2012-05-29,25.600000381469727
2012-05-30,24.600000381469727
2012-05-31,25.399999618530273
2012-06-01,24.600000381469727
2012-06-04,24.399999618530273
2012-06-05,24.600000381469727
2012-06-06,25.600000381469727
2012-06-07,25.200000762939453
2012-06-08,25.399999618530273
2012-06-11,24.799999237060547
2012-06-12,25.200000762939453
2012-06-13,24.399999618530273
2012-06-14,25.200000762939453
2012-06-15,24.600000381469727
2012-06-18,25.200000762939453
2012-06-19,25.399999618530273
2012-06-20,25.600000381469727
2012-06-21,26.0
2012-06-22,27.0
2012-06-25,27.799999237060547
2012-06-26,29.399999618530273
2012-06-27,29.600000381469727
2012-06-28,29.399999618530273
2012-06-29,31.200000762939453
2012-07-02,34.20000076293945
2012-07-03,34.20000076293945
2012-07-05,35.599998474121094
2012-07-06,38.0
2012-07-09,39.0
2012-07-10,39.20000076293945
2012-07-11,40.20000076293945
2012-07-12,40.0
2012-07-13,41.400001525878906
2012-07-16,41.20000076293945
2012-07-17,42.599998474121094
2012-07-18,42.79999923706055
2012-07-19,42.599998474121094
2012-07-20,38.0
2012-07-23,36.79999923706055
2012-07-24,34.400001525878906
2012-07-25,42.20000076293945
2012-07-26,43.0
2012-07-27,43.599998474121094
2012-07-30,43.79999923706055
2012-07-31,44.599998474121094
2012-08-01,42.20000076293945
2012-08-02,42.20000076293945
2012-08-03,41.79999923706055
2012-08-06,42.20000076293945
2012-08-07,42.20000076293945
2012-08-08,41.20000076293945
2012-08-09,39.599998474121094
2012-08-10,41.400001525878906
2012-08-13,39.400001525878906
2012-08-14,39.400001525878906
2012-08-15,40.0
2012-08-16,41.0
2012-08-17,41.0
2012-08-20,40.0
2012-08-21,39.400001525878906
2012-08-22,39.79999923706055
2012-08-23,39.20000076293945
2012-08-24,40.0
2012-08-27,40.0
2012-08-28,41.0
2012-08-29,41.599998474121094
2012-08-30,40.0
2012-08-31,40.79999923706055
2012-09-04,40.79999923706055
2012-09-05,39.599998474121094
2012-09-06,39.79999923706055
2012-09-07,39.79999923706055
2012-09-10,38.599998474121094
2012-09-11,38.20000076293945
2012-09-12,37.599998474121094
2012-09-13,37.79999923706055
2012-09-14,37.79999923706055
2012-09-17,37.79999923706055
2012-09-18,39.400001525878906
2012-09-19,39.20000076293945
2012-09-20,39.79999923706055
2012-09-21,40.0
2012-09-24,41.0
2012-09-25,40.79999923706055
2012-09-26,40.400001525878906
2012-09-27,41.599998474121094
2012-09-28,43.20000076293945
2012-10-01,47.79999923706055
2012-10-02,47.0
2012-10-03,47.20000076293945
2012-10-04,47.20000076293945
2012-10-05,45.400001525878906
2012-10-08,43.79999923706055
2012-10-09,43.599998474121094
2012-10-10,43.0
2012-10-11,42.79999923706055
2012-10-12,44.0
2012-10-15,43.20000076293945
2012-10-16,44.79999923706055
2012-10-17,44.79999923706055
2012-10-18,47.0
2012-10-19,44.20000076293945
2012-10-22,43.599998474121094
2012-10-23,43.20000076293945
2012-10-24,44.599998474121094
2012-10-25,44.599998474121094
2012-10-26,42.20000076293945
2012-10-31,42.0
2012-11-01,40.599998474121094
2012-11-02,38.79999923706055
2012-11-05,39.20000076293945
2012-11-06,38.0
2012-11-07,35.20000076293945
2012-11-08,34.20000076293945
2012-11-09,34.0
2012-11-12,33.599998474121094
2012-11-13,33.79999923706055
2012-11-14,32.599998474121094
2012-11-15,31.399999618530273
2012-11-16,32.20000076293945
2012-11-19,32.599998474121094
2012-11-20,33.79999923706055
2012-11-21,34.0
2012-11-23,35.0
2012-11-26,37.20000076293945
2012-11-27,37.599998474121094
2012-11-28,37.599998474121094
2012-11-29,38.20000076293945
2012-11-30,37.0
2012-12-03,36.599998474121094
2012-12-04,37.400001525878906
2012-12-05,36.400001525878906
2012-12-06,35.79999923706055
2012-12-07,35.599998474121094
2012-12-10,34.400001525878906
2012-12-11,35.599998474121094
2012-12-12,36.79999923706055
2012-12-13,35.599998474121094
2012-12-14,36.0
2012-12-17,37.599998474121094
2012-12-18,38.20000076293945
2012-12-19,40.400001525878906
2012-12-20,40.20000076293945
2012-12-21,38.79999923706055
2012-12-24,38.599998474121094
2012-12-26,37.20000076293945
2012-12-27,36.599998474121094
2012-12-28,36.400001525878906
2012-12-31,37.79999923706055
2013-01-02,39.400001525878906
2013-01-03,38.400001525878906
2013-01-04,38.79999923706055
2013-01-07,39.79999923706055
2013-01-08,39.0
2013-01-09,39.599998474121094
2013-01-10,40.599998474121094
2013-01-11,43.0
2013-01-14,43.0
2013-01-15,41.0
2013-01-16,40.0
2013-01-17,40.599998474121094
2013-01-18,39.599998474121094
2013-01-22,39.20000076293945
2013-01-23,38.400001525878906
2013-01-24,37.400001525878906
2013-01-25,37.400001525878906
2013-01-28,36.20000076293945
2013-01-29,36.599998474121094
2013-01-30,35.599998474121094
2013-01-31,35.79999923706055
2013-02-01,36.0
2013-02-04,36.0
2013-02-05,37.79999923706055
2013-02-06,36.20000076293945
2013-02-07,36.20000076293945
2013-02-08,36.400001525878906
2013-02-11,36.0
2013-02-12,36.400001525878906
2013-02-13,38.0
2013-02-14,38.0
2013-02-15,37.79999923706055
2013-02-19,38.0
2013-02-20,37.20000076293945
2013-02-21,36.599998474121094
2013-02-22,36.79999923706055
2013-02-25,35.0
2013-02-26,36.0
2013-02-27,36.0
2013-02-28,36.400001525878906
2013-03-01,36.599998474121094
2013-03-04,35.79999923706055
2013-03-05,36.599998474121094
2013-03-06,36.79999923706055
2013-03-07,40.20000076293945
2013-03-08,41.0
2013-03-11,41.20000076293945
2013-03-12,41.0
2013-03-13,41.0
2013-03-14,41.79999923706055
2013-03-15,42.0
2013-03-18,42.599998474121094
2013-03-19,42.400001525878906
2013-03-20,43.20000076293945
2013-03-21,43.0
2013-03-22,43.20000076293945
2013-03-25,43.20000076293945
2013-03-26,43.400001525878906
2013-03-27,43.599998474121094
2013-03-28,45.599998474121094
2013-04-01,47.400001525878906
2013-04-02,47.0
2013-04-03,48.0
2013-04-04,45.599998474121094
2013-04-05,48.400001525878906
2013-04-08,49.400001525878906
2013-04-09,51.20000076293945
2013-04-10,53.79999923706055
2013-04-11,53.79999923706055
2013-04-12,51.400001525878906
2013-04-15,49.400001525878906
2013-04-16,50.20000076293945
2013-04-17,49.0
2013-04-18,48.0
2013-04-19,50.0
2013-04-22,50.20000076293945
2013-04-23,50.599998474121094
2013-04-24,49.0
2013-04-25,50.0
2013-04-26,49.79999923706055
2013-04-29,49.599998474121094
2013-04-30,47.0
2013-05-01,43.79999923706055
2013-05-02,44.20000076293945
2013-05-03,43.599998474121094
2013-05-06,45.0
2013-05-07,41.20000076293945
2013-05-08,41.0
2013-05-09,41.0
2013-05-10,43.20000076293945
2013-05-13,42.599998474121094
2013-05-14,43.0
2013-05-15,41.0
2013-05-16,41.20000076293945
2013-05-17,40.20000076293945
2013-05-20,39.599998474121094
2013-05-21,39.20000076293945
2013-05-22,41.0
2013-05-23,40.79999923706055
2013-05-24,40.400001525878906
2013-05-28,40.400001525878906
2013-05-29,40.20000076293945
2013-05-30,40.400001525878906
2013-05-31,38.20000076293945
2013-06-03,37.79999923706055
2013-06-04,35.79999923706055
2013-06-05,38.20000076293945
2013-06-06,39.20000076293945
2013-06-07,37.599998474121094
2013-06-10,38.599998474121094
2013-06-11,37.599998474121094
2013-06-12,38.20000076293945
2013-06-13,39.0
2013-06-14,38.0
2013-06-17,38.400001525878906
2013-06-18,38.599998474121094
2013-06-19,37.79999923706055
2013-06-20,38.0
2013-06-21,40.20000076293945
2013-06-24,40.599998474121094
2013-06-25,39.79999923706055
2013-06-26,39.0
2013-06-27,39.599998474121094
2013-06-28,41.0
2013-07-01,42.20000076293945
2013-07-02,45.0
2013-07-03,47.0
2013-07-05,52.400001525878906
2013-07-08,51.599998474121094
2013-07-09,51.0
2013-07-10,52.20000076293945
2013-07-11,51.0
2013-07-12,52.79999923706055
2013-07-15,52.79999923706055
2013-07-16,51.599998474121094
2013-07-17,51.20000076293945
2013-07-18,50.79999923706055
2013-07-19,50.79999923706055
2013-07-22,50.79999923706055
2013-07-23,49.599998474121094
2013-07-24,49.599998474121094
2013-07-25,50.599998474121094
2013-07-26,49.79999923706055
2013-07-29,50.20000076293945
2013-07-30,51.79999923706055
2013-07-31,53.79999923706055
2013-08-01,53.599998474121094
2013-08-02,53.20000076293945
2013-08-05,51.599998474121094
2013-08-06,50.599998474121094
2013-08-07,52.0
2013-08-08,47.20000076293945
2013-08-09,46.400001525878906
2013-08-12,47.0
2013-08-13,47.400001525878906
2013-08-14,50.20000076293945
2013-08-15,54.0
2013-08-16,53.0
2013-08-19,58.0
2013-08-20,59.400001525878906
2013-08-21,57.79999923706055
2013-08-22,58.0
2013-08-23,57.599998474121094
2013-08-26,60.79999923706055
2013-08-27,59.0
2013-08-28,60.400001525878906
2013-08-29,63.0
2013-08-30,63.0
2013-09-03,64.0
2013-09-04,64.5999984741211
2013-09-05,62.20000076293945
2013-09-06,64.80000305175781
2013-09-09,67.19999694824219
2013-09-10,67.19999694824219
2013-09-11,67.5999984741211
2013-09-12,66.80000305175781
2013-09-13,67.80000305175781
2013-09-16,64.19999694824219
2013-09-17,65.80000305175781
2013-09-18,64.0
2013-09-19,63.0
2013-09-20,62.400001525878906
2013-09-23,62.79999923706055
2013-09-24,64.19999694824219
2013-09-25,63.79999923706055
2013-09-26,63.79999923706055
2013-09-27,63.400001525878906
2013-09-30,63.0
2013-10-01,63.599998474121094
2013-10-02,64.80000305175781
2013-10-03,64.5999984741211
2013-10-04,66.5999984741211
2013-10-07,65.5999984741211
2013-10-08,61.20000076293945
2013-10-09,56.599998474121094
2013-10-10,60.0
2013-10-11,60.20000076293945
2013-10-14,58.79999923706055
2013-10-15,57.599998474121094
2013-10-16,60.0
2013-10-17,60.400001525878906
2013-10-18,59.400001525878906
2013-10-21,58.20000076293945
2013-10-22,57.400001525878906
2013-10-23,56.20000076293945
2013-10-24,58.0
2013-10-25,57.599998474121094
2013-10-28,56.79999923706055
2013-10-29,57.79999923706055
2013-10-30,62.0
2013-10-31,62.0
2013-11-01,60.79999923706055
2013-11-04,59.400001525878906
2013-11-05,58.400001525878906
2013-11-06,56.20000076293945
2013-11-07,55.20000076293945
2013-11-08,58.0
2013-11-11,59.400001525878906
2013-11-12,57.0
2013-11-13,58.20000076293945
2013-11-14,60.79999923706055
2013-11-15,60.79999923706055
2013-11-18,61.0
2013-11-19,62.79999923706055
2013-11-20,62.20000076293945
2013-11-21,67.80000305175781
2013-11-22,69.4000015258789
2013-11-25,68.4000015258789
2013-11-26,68.80000305175781
2013-11-27,71.19999694824219
2013-11-29,74.4000015258789
2013-12-02,77.0
