Date,ATUS
2017-10-03,24.491106033325195
2017-10-04,24.284393310546875
2017-10-05,25.380874633789062
2017-10-06,25.10226058959961
2017-10-09,24.464143753051758
2017-10-10,24.041728973388672
2017-10-11,23.241836547851562
2017-10-12,22.603717803955078
2017-10-13,22.091426849365234
2017-10-16,22.109403610229492
2017-10-17,22.010540008544922
2017-10-18,22.154340744018555
2017-10-19,22.93625831604004
2017-10-20,23.385637283325195
2017-10-23,23.008159637451172
2017-10-24,22.567768096923828
2017-10-25,22.828407287597656
2017-10-26,21.462297439575195
2017-10-27,21.291534423828125
2017-10-30,21.13874626159668
2017-10-31,21.282546997070312
2017-11-01,22.414979934692383
2017-11-02,22.019527435302734
2017-11-03,20.302902221679688
2017-11-06,21.489261627197266
2017-11-07,20.725317001342773
2017-11-08,20.491640090942383
2017-11-09,19.592884063720703
2017-11-10,19.68276023864746
2017-11-13,18.963756561279297
2017-11-14,17.435869216918945
2017-11-15,18.20880126953125
2017-11-16,18.190824508666992
2017-11-17,17.84929847717285
2017-11-20,18.406526565551758
2017-11-21,18.065000534057617
2017-11-22,17.372957229614258
2017-11-24,17.256120681762695
2017-11-27,16.887630462646484
2017-11-28,16.50116539001465
2017-11-29,16.80674171447754
2017-11-30,16.04279899597168
2017-12-01,16.57306480407715
2017-12-04,16.50116539001465
2017-12-05,16.64496612548828
2017-12-06,16.294448852539062
2017-12-07,16.54610252380371
2017-12-08,17.14826774597168
2017-12-11,17.265106201171875
2017-12-12,17.121305465698242
2017-12-13,17.390932083129883
2017-12-14,17.498783111572266
2017-12-15,17.103330612182617
2017-12-18,17.31004524230957
2017-12-19,17.939172744750977
2017-12-20,18.28070068359375
2017-12-21,18.84691619873047
2017-12-22,18.88286781311035
2017-12-26,18.78400421142578
2017-12-27,18.57729148864746
2017-12-28,18.792991638183594
2017-12-29,19.08059310913086
2018-01-02,19.269332885742188
2018-01-03,19.47604751586914
2018-01-04,19.350221633911133
2018-01-05,19.089582443237305
2018-01-08,18.954769134521484
2018-01-09,20.77025604248047
2018-01-10,20.44670295715332
2018-01-11,20.788230895996094
2018-01-12,20.9140567779541
2018-01-16,20.150114059448242
2018-01-17,19.64681053161621
2018-01-18,19.6378231048584
2018-01-19,19.14350700378418
2018-01-22,19.68276023864746
2018-01-23,20.518604278564453
2018-01-24,20.455692291259766
2018-01-25,20.11416244506836
2018-01-26,20.231002807617188
2018-01-29,20.168088912963867
2018-01-30,19.601871490478516
2018-01-31,19.296295166015625
2018-02-01,19.368196487426758
2018-02-02,19.188446044921875
2018-02-05,18.586278915405273
2018-02-06,18.505390167236328
2018-02-07,18.34361457824707
2018-02-08,17.768409729003906
2018-02-09,17.265106201171875
2018-02-12,17.6425838470459
2018-02-13,17.561697006225586
2018-02-14,17.94816017150879
2018-02-15,18.20880126953125
2018-02-16,17.804359436035156
2018-02-20,17.211181640625
2018-02-21,16.887630462646484
2018-02-22,16.6809139251709
2018-02-23,17.31004524230957
2018-02-26,17.24713134765625
2018-02-27,16.6090145111084
2018-02-28,16.357362747192383
2018-03-01,16.81572723388672
2018-03-02,17.337007522583008
2018-03-05,18.14588737487793
2018-03-06,18.199813842773438
2018-03-07,18.487415313720703
2018-03-08,18.352602005004883
2018-03-09,18.163862228393555
2018-03-12,17.894235610961914
2018-03-13,18.199813842773438
2018-03-14,17.84929847717285
2018-03-15,17.759422302246094
2018-03-16,18.424501419067383
2018-03-19,18.020061492919922
2018-03-20,17.70549774169922
2018-03-21,17.912212371826172
2018-03-22,17.328020095825195
2018-03-23,16.70787811279297
2018-03-26,16.1776123046875
2018-03-27,16.105710983276367
2018-03-28,16.34837532043457
2018-03-29,16.6090145111084
2018-04-02,16.438251495361328
2018-04-03,16.626989364624023
2018-04-04,16.71686553955078
2018-04-05,16.81572723388672
2018-04-06,16.626989364624023
2018-04-09,16.74382781982422
2018-04-10,16.77977752685547
2018-04-11,17.103330612182617
2018-04-12,17.220169067382812
2018-04-13,17.301057815551758
2018-04-16,17.81334686279297
2018-04-17,17.921199798583984
2018-04-18,17.8852481842041
2018-04-19,17.570682525634766
2018-04-20,17.74144744873047
2018-04-23,17.84929847717285
2018-04-24,17.363969802856445
2018-04-25,17.489795684814453
2018-04-26,17.435869216918945
2018-04-27,15.809122085571289
2018-04-30,16.087736129760742
2018-05-01,15.719245910644531
2018-05-02,15.404681205749512
2018-05-03,15.126067161560059
2018-05-04,15.099103927612305
2018-05-07,15.179991722106934
2018-05-08,14.76656436920166
2018-05-09,15.090117454528809
2018-05-10,16.27647590637207
2018-05-11,16.38432502746582
2018-05-14,16.932567596435547
2018-05-15,17.525745391845703
2018-05-16,18.18183708190918
2018-05-17,18.87388038635254
2018-05-18,18.595266342163086
2018-05-21,17.70549774169922
2018-05-22,17.085355758666992
2018-05-23,16.878643035888672
2018-05-24,16.653953552246094
2018-05-25,16.6090145111084
2018-05-29,17.04940414428711
2018-05-30,17.390932083129883
2018-05-31,17.57967185974121
2018-06-01,18.04702377319336
2018-06-04,17.921199798583984
2018-06-05,17.372957229614258
2018-06-06,18.065000534057617
2018-06-07,17.639999389648438
2018-06-08,17.739999771118164
2018-06-11,17.899999618530273
2018-06-12,17.700000762939453
2018-06-13,17.65999984741211
2018-06-14,17.979999542236328
2018-06-15,17.790000915527344
2018-06-18,17.31999969482422
2018-06-19,17.100000381469727
2018-06-20,17.510000228881836
2018-06-21,16.950000762939453
2018-06-22,17.139999389648438
2018-06-25,16.780000686645508
2018-06-26,16.889999389648438
2018-06-27,17.059999465942383
2018-06-28,16.56999969482422
2018-06-29,17.059999465942383
2018-07-02,16.979999542236328
2018-07-03,16.950000762939453
2018-07-05,17.600000381469727
2018-07-06,18.420000076293945
2018-07-09,18.899999618530273
2018-07-10,18.860000610351562
2018-07-11,18.40999984741211
2018-07-12,18.959999084472656
2018-07-13,18.8700008392334
2018-07-16,18.329999923706055
2018-07-17,17.889999389648438
2018-07-18,17.860000610351562
2018-07-19,17.639999389648438
2018-07-20,17.270000457763672
2018-07-23,16.989999771118164
2018-07-24,16.760000228881836
2018-07-25,16.5
2018-07-26,16.700000762939453
2018-07-27,16.68000030517578
2018-07-30,16.350000381469727
2018-07-31,17.1299991607666
2018-08-01,17.030000686645508
2018-08-02,16.559999465942383
2018-08-03,17.25
2018-08-06,17.729999542236328
2018-08-07,17.3700008392334
2018-08-08,17.030000686645508
2018-08-09,17.579999923706055
2018-08-10,17.329999923706055
2018-08-13,17.290000915527344
2018-08-14,17.739999771118164
2018-08-15,17.350000381469727
2018-08-16,17.670000076293945
2018-08-17,17.5
2018-08-20,18.1200008392334
2018-08-21,18.649999618530273
2018-08-22,18.149999618530273
2018-08-23,17.989999771118164
2018-08-24,18.049999237060547
2018-08-27,18.040000915527344
2018-08-28,18.040000915527344
2018-08-29,18.09000015258789
2018-08-30,17.850000381469727
2018-08-31,17.920000076293945
2018-09-04,17.93000030517578
2018-09-05,17.889999389648438
2018-09-06,17.389999389648438
2018-09-07,17.969999313354492
2018-09-10,18.399999618530273
2018-09-11,18.469999313354492
2018-09-12,18.75
2018-09-13,19.100000381469727
2018-09-14,19.0
2018-09-17,19.1200008392334
2018-09-18,18.989999771118164
2018-09-19,18.959999084472656
2018-09-20,19.209999084472656
2018-09-21,19.15999984741211
2018-09-24,18.649999618530273
2018-09-25,18.600000381469727
2018-09-26,18.31999969482422
2018-09-27,18.0
2018-09-28,18.139999389648438
2018-10-01,17.979999542236328
2018-10-02,18.25
2018-10-03,18.329999923706055
2018-10-04,18.43000030517578
2018-10-05,17.760000228881836
2018-10-08,18.110000610351562
2018-10-09,18.510000228881836
2018-10-10,17.899999618530273
2018-10-11,17.540000915527344
2018-10-12,17.93000030517578
2018-10-15,18.350000381469727
2018-10-16,18.739999771118164
2018-10-17,18.6200008392334
2018-10-18,18.219999313354492
2018-10-19,18.079999923706055
2018-10-22,17.790000915527344
2018-10-23,17.459999084472656
2018-10-24,15.920000076293945
2018-10-25,16.3799991607666
2018-10-26,15.199999809265137
2018-10-29,14.609999656677246
2018-10-30,15.369999885559082
2018-10-31,16.309999465942383
2018-11-01,16.75
2018-11-02,16.3700008392334
2018-11-05,16.700000762939453
2018-11-06,17.899999618530273
2018-11-07,18.850000381469727
2018-11-08,19.030000686645508
2018-11-09,18.469999313354492
2018-11-12,18.450000762939453
2018-11-13,17.809999465942383
2018-11-14,17.709999084472656
2018-11-15,17.81999969482422
2018-11-16,17.68000030517578
2018-11-19,17.219999313354492
2018-11-20,16.43000030517578
2018-11-21,16.950000762939453
2018-11-23,16.43000030517578
2018-11-26,16.8799991607666
2018-11-27,16.739999771118164
2018-11-28,17.309999465942383
2018-11-29,17.200000762939453
2018-11-30,17.690000534057617
2018-12-03,17.940000534057617
2018-12-04,17.700000762939453
2018-12-06,18.3700008392334
2018-12-07,18.239999771118164
2018-12-10,18.059999465942383
2018-12-11,18.040000915527344
2018-12-12,18.239999771118164
2018-12-13,17.770000457763672
2018-12-14,17.670000076293945
2018-12-17,17.610000610351562
2018-12-18,17.399999618530273
2018-12-19,16.979999542236328
2018-12-20,16.3799991607666
2018-12-21,15.649999618530273
2018-12-24,15.289999961853027
2018-12-26,16.40999984741211
2018-12-27,16.200000762939453
2018-12-28,16.200000762939453
2018-12-31,16.520000457763672
2019-01-02,17.1200008392334
2019-01-03,17.1200008392334
2019-01-04,17.40999984741211
2019-01-07,17.90999984741211
2019-01-08,18.040000915527344
2019-01-09,18.31999969482422
2019-01-10,17.75
2019-01-11,17.670000076293945
2019-01-14,17.239999771118164
2019-01-15,17.40999984741211
2019-01-16,18.049999237060547
2019-01-17,18.549999237060547
2019-01-18,19.06999969482422
2019-01-22,18.729999542236328
2019-01-23,18.670000076293945
2019-01-24,18.90999984741211
2019-01-25,19.100000381469727
2019-01-28,19.139999389648438
2019-01-29,18.610000610351562
2019-01-30,18.700000762939453
2019-01-31,19.639999389648438
2019-02-01,19.690000534057617
2019-02-04,19.81999969482422
2019-02-05,20.440000534057617
2019-02-06,20.700000762939453
2019-02-07,20.920000076293945
2019-02-08,20.850000381469727
2019-02-11,20.6299991607666
2019-02-12,20.81999969482422
2019-02-13,21.200000762939453
2019-02-14,21.43000030517578
2019-02-15,21.59000015258789
2019-02-19,21.459999084472656
2019-02-20,21.209999084472656
2019-02-21,21.030000686645508
2019-02-22,21.600000381469727
2019-02-25,21.170000076293945
2019-02-26,21.34000015258789
2019-02-27,21.780000686645508
2019-02-28,21.809999465942383
2019-03-01,21.510000228881836
2019-03-04,21.90999984741211
2019-03-05,21.600000381469727
2019-03-06,21.200000762939453
2019-03-07,21.6299991607666
2019-03-08,21.5
2019-03-11,21.799999237060547
2019-03-12,20.889999389648438
2019-03-13,21.200000762939453
2019-03-14,21.6200008392334
2019-03-15,21.700000762939453
2019-03-18,21.639999389648438
2019-03-19,21.479999542236328
2019-03-20,21.729999542236328
2019-03-21,22.239999771118164
2019-03-22,21.3700008392334
2019-03-25,20.969999313354492
2019-03-26,21.200000762939453
2019-03-27,21.3700008392334
2019-03-28,21.260000228881836
2019-03-29,21.479999542236328
2019-04-01,22.030000686645508
2019-04-02,22.549999237060547
2019-04-03,23.1299991607666
2019-04-04,22.65999984741211
2019-04-05,22.75
2019-04-08,22.610000610351562
2019-04-09,22.43000030517578
2019-04-10,22.850000381469727
2019-04-11,22.93000030517578
2019-04-12,23.239999771118164
2019-04-15,23.329999923706055
2019-04-16,23.530000686645508
2019-04-17,23.260000228881836
2019-04-18,23.15999984741211
2019-04-22,23.209999084472656
2019-04-23,23.200000762939453
2019-04-24,23.25
2019-04-25,23.290000915527344
2019-04-26,23.31999969482422
2019-04-29,23.65999984741211
2019-04-30,23.559999465942383
2019-05-01,23.190000534057617
2019-05-02,22.950000762939453
2019-05-03,24.5
2019-05-06,24.469999313354492
2019-05-07,23.950000762939453
2019-05-08,24.389999389648438
2019-05-09,24.549999237060547
2019-05-10,24.530000686645508
2019-05-13,23.399999618530273
2019-05-14,23.579999923706055
2019-05-15,24.020000457763672
2019-05-16,24.309999465942383
2019-05-17,24.600000381469727
2019-05-20,24.260000228881836
2019-05-21,25.010000228881836
2019-05-22,24.780000686645508
2019-05-23,24.489999771118164
2019-05-24,24.399999618530273
2019-05-28,24.170000076293945
2019-05-29,24.139999389648438
2019-05-30,24.030000686645508
2019-05-31,23.489999771118164
2019-06-03,24.110000610351562
2019-06-04,24.799999237060547
2019-06-05,24.6200008392334
2019-06-06,25.030000686645508
2019-06-07,24.709999084472656
2019-06-10,24.739999771118164
2019-06-11,24.399999618530273
2019-06-12,23.43000030517578
2019-06-13,23.65999984741211
2019-06-14,23.799999237060547
2019-06-17,23.260000228881836
2019-06-18,23.850000381469727
2019-06-19,24.059999465942383
2019-06-20,23.90999984741211
2019-06-21,23.350000381469727
2019-06-24,23.3700008392334
2019-06-25,23.5
2019-06-26,23.549999237060547
2019-06-27,24.06999969482422
2019-06-28,24.350000381469727
2019-07-01,24.229999542236328
2019-07-02,24.68000030517578
2019-07-03,24.780000686645508
2019-07-05,24.639999389648438
2019-07-08,24.43000030517578
2019-07-09,24.59000015258789
2019-07-10,25.079999923706055
2019-07-11,25.43000030517578
2019-07-12,25.8700008392334
2019-07-15,25.8799991607666
2019-07-16,25.670000076293945
2019-07-17,25.799999237060547
2019-07-18,25.700000762939453
2019-07-19,25.479999542236328
2019-07-22,25.700000762939453
2019-07-23,25.709999084472656
2019-07-24,26.1200008392334
2019-07-25,25.84000015258789
2019-07-26,26.420000076293945
2019-07-29,26.15999984741211
2019-07-30,26.1200008392334
2019-07-31,25.809999465942383
2019-08-01,27.139999389648438
2019-08-02,26.979999542236328
2019-08-05,26.229999542236328
2019-08-06,26.899999618530273
2019-08-07,26.719999313354492
2019-08-08,26.790000915527344
2019-08-09,26.84000015258789
2019-08-12,27.020000457763672
2019-08-13,26.700000762939453
2019-08-14,26.479999542236328
2019-08-15,26.899999618530273
2019-08-16,26.549999237060547
2019-08-19,26.690000534057617
2019-08-20,26.969999313354492
2019-08-21,27.270000457763672
2019-08-22,27.700000762939453
2019-08-23,27.450000762939453
2019-08-26,27.850000381469727
2019-08-27,28.65999984741211
2019-08-28,28.479999542236328
2019-08-29,28.8700008392334
2019-08-30,28.8799991607666
2019-09-03,28.649999618530273
2019-09-04,29.0
2019-09-05,29.540000915527344
2019-09-06,29.149999618530273
2019-09-09,28.43000030517578
2019-09-10,28.790000915527344
2019-09-11,28.889999389648438
2019-09-12,29.06999969482422
2019-09-13,29.399999618530273
2019-09-16,29.600000381469727
2019-09-17,29.479999542236328
2019-09-18,29.889999389648438
2019-09-19,29.729999542236328
2019-09-20,29.34000015258789
2019-09-23,29.139999389648438
2019-09-24,29.010000228881836
2019-09-25,29.299999237060547
2019-09-26,28.899999618530273
2019-09-27,28.600000381469727
2019-09-30,28.68000030517578
2019-10-01,28.309999465942383
2019-10-02,28.280000686645508
2019-10-03,28.809999465942383
2019-10-04,28.8799991607666
2019-10-07,29.209999084472656
2019-10-08,29.0
2019-10-09,28.93000030517578
2019-10-10,28.25
2019-10-11,28.079999923706055
2019-10-14,28.329999923706055
2019-10-15,28.719999313354492
2019-10-16,29.440000534057617
2019-10-17,29.93000030517578
2019-10-18,29.34000015258789
2019-10-21,29.31999969482422
2019-10-22,29.040000915527344
2019-10-23,29.139999389648438
2019-10-24,29.059999465942383
2019-10-25,29.940000534057617
2019-10-28,29.920000076293945
2019-10-29,30.31999969482422
2019-10-30,30.670000076293945
2019-10-31,30.950000762939453
2019-11-01,31.40999984741211
2019-11-04,31.610000610351562
2019-11-05,31.350000381469727
2019-11-06,25.979999542236328
2019-11-07,26.40999984741211
2019-11-08,26.229999542236328
2019-11-11,26.780000686645508
2019-11-12,26.510000228881836
2019-11-13,26.829999923706055
2019-11-14,26.75
2019-11-15,26.8799991607666
2019-11-18,27.06999969482422
2019-11-19,26.799999237060547
2019-11-20,26.850000381469727
2019-11-21,26.489999771118164
2019-11-22,26.059999465942383
2019-11-25,25.600000381469727
2019-11-26,25.780000686645508
2019-11-27,25.809999465942383
2019-11-29,25.579999923706055
2019-12-02,25.549999237060547
2019-12-03,25.360000610351562
2019-12-04,24.920000076293945
2019-12-05,25.329999923706055
2019-12-06,26.049999237060547
2019-12-09,25.719999313354492
2019-12-10,25.40999984741211
2019-12-11,26.100000381469727
2019-12-12,26.43000030517578
2019-12-13,26.579999923706055
2019-12-16,26.559999465942383
2019-12-17,26.290000915527344
2019-12-18,26.260000228881836
2019-12-19,26.950000762939453
2019-12-20,27.219999313354492
2019-12-23,26.850000381469727
2019-12-24,27.040000915527344
2019-12-26,27.280000686645508
2019-12-27,27.149999618530273
2019-12-30,27.049999237060547
2019-12-31,27.34000015258789
2020-01-02,28.100000381469727
2020-01-03,27.850000381469727
2020-01-06,28.18000030517578
2020-01-07,28.600000381469727
2020-01-08,28.829999923706055
2020-01-09,28.770000457763672
2020-01-10,28.049999237060547
2020-01-13,28.969999313354492
2020-01-14,28.6200008392334
2020-01-15,28.8700008392334
2020-01-16,28.940000534057617
2020-01-17,28.719999313354492
2020-01-21,28.8799991607666
2020-01-22,29.209999084472656
2020-01-23,28.850000381469727
2020-01-24,28.030000686645508
2020-01-27,27.93000030517578
2020-01-28,27.829999923706055
2020-01-29,26.610000610351562
2020-01-30,27.350000381469727
2020-01-31,27.360000610351562
2020-02-03,27.709999084472656
2020-02-04,28.059999465942383
2020-02-05,27.790000915527344
2020-02-06,28.25
2020-02-07,27.739999771118164
2020-02-10,28.1299991607666
2020-02-11,29.459999084472656
2020-02-12,29.549999237060547
2020-02-13,27.969999313354492
2020-02-14,28.709999084472656
2020-02-18,29.079999923706055
2020-02-19,28.690000534057617
2020-02-20,29.010000228881836
2020-02-21,29.1200008392334
2020-02-24,28.219999313354492
2020-02-25,27.3799991607666
2020-02-26,27.440000534057617
2020-02-27,26.260000228881836
2020-02-28,25.860000610351562
2020-03-02,26.209999084472656
2020-03-03,25.81999969482422
2020-03-04,27.149999618530273
2020-03-05,26.440000534057617
2020-03-06,25.829999923706055
2020-03-09,22.649999618530273
2020-03-10,24.610000610351562
2020-03-11,22.690000534057617
2020-03-12,20.760000228881836
2020-03-13,22.219999313354492
2020-03-16,17.200000762939453
2020-03-17,17.5
2020-03-18,17.770000457763672
2020-03-19,19.239999771118164
2020-03-20,19.100000381469727
2020-03-23,20.0
2020-03-24,21.239999771118164
2020-03-25,21.8799991607666
2020-03-26,23.68000030517578
2020-03-27,22.440000534057617
2020-03-30,22.90999984741211
2020-03-31,22.290000915527344
2020-04-01,21.950000762939453
2020-04-02,22.290000915527344
2020-04-03,21.90999984741211
2020-04-06,23.200000762939453
2020-04-07,23.440000534057617
2020-04-08,24.010000228881836
2020-04-09,24.600000381469727
2020-04-13,24.90999984741211
2020-04-14,25.709999084472656
2020-04-15,25.639999389648438
2020-04-16,25.979999542236328
2020-04-17,26.049999237060547
2020-04-20,25.90999984741211
2020-04-21,24.889999389648438
2020-04-22,25.3700008392334
2020-04-23,25.770000457763672
2020-04-24,26.209999084472656
2020-04-27,26.549999237060547
2020-04-28,26.1299991607666
2020-04-29,26.360000610351562
2020-04-30,25.969999313354492
2020-05-01,24.989999771118164
2020-05-04,24.229999542236328
2020-05-05,23.530000686645508
2020-05-06,23.34000015258789
2020-05-07,23.0
2020-05-08,23.399999618530273
2020-05-11,23.729999542236328
2020-05-12,23.149999618530273
2020-05-13,23.059999465942383
2020-05-14,23.010000228881836
2020-05-15,23.049999237060547
2020-05-18,24.219999313354492
2020-05-19,24.65999984741211
2020-05-20,24.709999084472656
2020-05-21,24.31999969482422
2020-05-22,24.15999984741211
2020-05-26,24.18000030517578
2020-05-27,24.81999969482422
2020-05-28,25.209999084472656
2020-05-29,25.719999313354492
2020-06-01,25.68000030517578
2020-06-02,26.0
2020-06-03,26.1299991607666
2020-06-04,25.940000534057617
2020-06-05,25.8700008392334
2020-06-08,26.540000915527344
2020-06-09,25.829999923706055
2020-06-10,25.68000030517578
2020-06-11,24.1299991607666
2020-06-12,24.059999465942383
2020-06-15,23.93000030517578
2020-06-16,25.139999389648438
2020-06-17,24.639999389648438
2020-06-18,24.579999923706055
2020-06-19,24.260000228881836
2020-06-22,24.299999237060547
2020-06-23,24.579999923706055
2020-06-24,23.549999237060547
2020-06-25,23.280000686645508
2020-06-26,22.450000762939453
2020-06-29,22.639999389648438
2020-06-30,22.540000915527344
2020-07-01,23.43000030517578
2020-07-02,23.450000762939453
2020-07-06,24.239999771118164
2020-07-07,23.440000534057617
2020-07-08,23.3700008392334
2020-07-09,23.219999313354492
2020-07-10,23.520000457763672
2020-07-13,23.25
2020-07-14,24.010000228881836
2020-07-15,24.209999084472656
2020-07-16,24.170000076293945
2020-07-17,24.290000915527344
2020-07-20,24.31999969482422
2020-07-21,24.489999771118164
2020-07-22,24.350000381469727
2020-07-23,24.1200008392334
2020-07-24,24.09000015258789
2020-07-27,24.510000228881836
2020-07-28,24.260000228881836
2020-07-29,25.190000534057617
2020-07-30,25.049999237060547
2020-07-31,26.989999771118164
2020-08-03,27.260000228881836
2020-08-04,27.979999542236328
2020-08-05,28.020000457763672
2020-08-06,27.610000610351562
2020-08-07,27.770000457763672
2020-08-10,27.790000915527344
2020-08-11,27.06999969482422
2020-08-12,27.360000610351562
2020-08-13,27.139999389648438
2020-08-14,27.219999313354492
2020-08-17,27.1200008392334
2020-08-18,27.25
2020-08-19,27.0
2020-08-20,26.739999771118164
2020-08-21,26.520000457763672
2020-08-24,26.649999618530273
2020-08-25,26.5
2020-08-26,26.940000534057617
2020-08-27,27.350000381469727
2020-08-28,27.3700008392334
2020-08-31,27.579999923706055
2020-09-01,27.670000076293945
2020-09-02,28.649999618530273
2020-09-03,27.020000457763672
2020-09-04,26.649999618530273
2020-09-08,26.350000381469727
2020-09-09,26.709999084472656
2020-09-10,26.5
2020-09-11,26.110000610351562
2020-09-14,26.450000762939453
2020-09-15,27.030000686645508
2020-09-16,27.579999923706055
2020-09-17,26.6299991607666
2020-09-18,26.25
2020-09-21,25.940000534057617
2020-09-22,26.260000228881836
2020-09-23,25.489999771118164
2020-09-24,25.469999313354492
2020-09-25,26.079999923706055
2020-09-28,26.540000915527344
2020-09-29,26.299999237060547
2020-09-30,26.0
2020-10-01,26.1200008392334
2020-10-02,26.049999237060547
2020-10-05,26.809999465942383
2020-10-06,26.389999389648438
2020-10-07,26.530000686645508
2020-10-08,27.309999465942383
2020-10-09,27.200000762939453
2020-10-12,27.920000076293945
2020-10-13,28.350000381469727
2020-10-14,28.0
2020-10-15,28.450000762939453
2020-10-16,28.6299991607666
2020-10-19,28.200000762939453
2020-10-20,28.0
2020-10-21,28.100000381469727
2020-10-22,27.979999542236328
2020-10-23,27.639999389648438
2020-10-26,27.100000381469727
2020-10-27,26.889999389648438
2020-10-28,26.100000381469727
2020-10-29,26.399999618530273
2020-10-30,26.950000762939453
2020-11-02,26.780000686645508
2020-11-03,27.239999771118164
2020-11-04,28.65999984741211
2020-11-05,29.3700008392334
2020-11-06,29.440000534057617
2020-11-09,29.420000076293945
2020-11-10,29.81999969482422
2020-11-11,29.959999084472656
2020-11-12,30.149999618530273
2020-11-13,30.649999618530273
2020-11-16,31.049999237060547
2020-11-17,31.260000228881836
2020-11-18,31.520000457763672
2020-11-19,31.850000381469727
2020-11-20,32.27000045776367
2020-11-23,35.029998779296875
2020-11-24,34.58000183105469
2020-11-25,34.369998931884766
2020-11-27,34.33000183105469
2020-11-30,33.91999816894531
2020-12-01,34.06999969482422
2020-12-02,34.619998931884766
2020-12-03,34.63999938964844
2020-12-04,34.709999084472656
2020-12-07,34.95000076293945
2020-12-08,34.70000076293945
2020-12-09,34.79999923706055
2020-12-10,34.88999938964844
2020-12-11,34.900001525878906
2020-12-14,34.59000015258789
2020-12-15,35.13999938964844
2020-12-16,35.310001373291016
2020-12-17,35.34000015258789
2020-12-18,35.279998779296875
2020-12-21,35.310001373291016
2020-12-22,36.20000076293945
2020-12-23,36.119998931884766
2020-12-24,36.029998779296875
2020-12-28,36.91999816894531
2020-12-29,37.900001525878906
2020-12-30,37.619998931884766
2020-12-31,37.869998931884766
2021-01-04,36.709999084472656
2021-01-05,36.810001373291016
2021-01-06,36.91999816894531
2021-01-07,36.81999969482422
2021-01-08,35.77000045776367
2021-01-11,36.0
2021-01-12,35.439998626708984
2021-01-13,35.220001220703125
2021-01-14,34.45000076293945
2021-01-15,35.400001525878906
2021-01-19,36.61000061035156
2021-01-20,36.150001525878906
2021-01-21,36.09000015258789
2021-01-22,36.119998931884766
2021-01-25,35.709999084472656
2021-01-26,35.68000030517578
2021-01-27,34.18000030517578
2021-01-28,36.47999954223633
2021-01-29,35.56999969482422
2021-02-01,35.91999816894531
2021-02-02,36.63999938964844
2021-02-03,36.400001525878906
2021-02-04,36.810001373291016
2021-02-05,36.869998931884766
2021-02-08,36.95000076293945
2021-02-09,37.2400016784668
2021-02-10,37.83000183105469
2021-02-11,34.650001525878906
2021-02-12,34.599998474121094
2021-02-16,33.86000061035156
2021-02-17,34.04999923706055
2021-02-18,34.11000061035156
2021-02-19,33.83000183105469
2021-02-22,33.16999816894531
2021-02-23,33.52000045776367
2021-02-24,33.79999923706055
2021-02-25,33.099998474121094
2021-02-26,33.61000061035156
2021-03-01,33.689998626708984
2021-03-02,33.5
2021-03-03,32.790000915527344
2021-03-04,32.41999816894531
2021-03-05,33.09000015258789
2021-03-08,32.4900016784668
2021-03-09,33.599998474121094
2021-03-10,34.040000915527344
2021-03-11,34.20000076293945
2021-03-12,34.400001525878906
2021-03-15,34.83000183105469
2021-03-16,34.849998474121094
2021-03-17,34.63999938964844
2021-03-18,33.790000915527344
