Date,BWMN
2022-02-28,16.899999618530273
2022-03-01,16.270000457763672
2022-03-02,16.200000762939453
2022-03-03,16.0
2022-03-04,16.530000686645508
2022-03-07,16.420000076293945
2022-03-08,16.81999969482422
2022-03-09,16.290000915527344
2022-03-10,16.270000457763672
2022-03-11,15.84000015258789
2022-03-14,15.569999694824219
2022-03-15,15.550000190734863
2022-03-16,15.59000015258789
2022-03-17,15.710000038146973
2022-03-18,14.75
2022-03-21,15.039999961853027
2022-03-22,15.8100004196167
2022-03-23,15.550000190734863
2022-03-24,15.5
2022-03-25,15.529999732971191
2022-03-28,15.619999885559082
2022-03-29,15.100000381469727
2022-03-30,15.550000190734863
2022-03-31,16.440000534057617
2022-04-01,17.200000762939453
2022-04-04,17.6299991607666
2022-04-05,17.479999542236328
2022-04-06,17.639999389648438
2022-04-07,17.559999465942383
2022-04-08,17.729999542236328
2022-04-11,17.010000228881836
2022-04-12,17.670000076293945
2022-04-13,17.739999771118164
2022-04-14,17.739999771118164
2022-04-18,17.40999984741211
2022-04-19,17.479999542236328
2022-04-20,17.110000610351562
2022-04-21,16.959999084472656
2022-04-22,16.329999923706055
2022-04-25,16.489999771118164
2022-04-26,16.639999389648438
2022-04-27,16.760000228881836
2022-04-28,16.719999313354492
2022-04-29,16.690000534057617
2022-05-02,16.700000762939453
2022-05-03,16.420000076293945
2022-05-04,16.639999389648438
2022-05-05,16.899999618530273
2022-05-06,16.860000610351562
2022-05-09,15.869999885559082
2022-05-10,15.0
2022-05-11,15.130000114440918
2022-05-12,15.630000114440918
2022-05-13,16.950000762939453
2022-05-16,16.700000762939453
2022-05-17,16.25
2022-05-18,16.670000076293945
2022-05-19,16.329999923706055
2022-05-20,16.200000762939453
2022-05-23,15.569999694824219
2022-05-24,15.5
2022-05-25,15.149999618530273
2022-05-26,15.15999984741211
2022-05-27,15.350000381469727
2022-05-31,15.0
2022-06-01,15.09000015258789
2022-06-02,15.130000114440918
2022-06-03,15.0600004196167
2022-06-06,14.819999694824219
2022-06-07,14.619999885559082
2022-06-08,14.579999923706055
2022-06-09,13.100000381469727
2022-06-10,13.460000038146973
2022-06-13,11.699999809265137
2022-06-14,12.210000038146973
2022-06-15,12.670000076293945
2022-06-16,12.100000381469727
2022-06-17,12.149999618530273
2022-06-21,12.069999694824219
2022-06-22,12.0
2022-06-23,12.630000114440918
2022-06-24,12.5
2022-06-27,11.8100004196167
2022-06-28,11.8100004196167
2022-06-29,12.25
2022-06-30,12.34000015258789
2022-07-01,12.229999542236328
2022-07-05,12.289999961853027
2022-07-06,11.850000381469727
2022-07-07,11.5
2022-07-08,11.5
2022-07-11,11.220000267028809
2022-07-12,11.119999885559082
2022-07-13,11.0
2022-07-14,11.0
2022-07-15,10.829999923706055
2022-07-18,10.8100004196167
2022-07-19,11.399999618530273
2022-07-20,11.5
2022-07-21,12.430000305175781
2022-07-22,13.329999923706055
2022-07-25,12.390000343322754
2022-07-26,12.819999694824219
2022-07-27,12.710000038146973
2022-07-28,13.149999618530273
2022-07-29,13.729999542236328
2022-08-01,13.680000305175781
2022-08-02,14.0
2022-08-03,14.140000343322754
2022-08-04,14.199999809265137
2022-08-05,14.0
2022-08-08,14.720000267028809
2022-08-09,14.5
2022-08-10,14.484999656677246
2022-08-11,14.6899995803833
2022-08-12,16.6200008392334
2022-08-15,17.110000610351562
2022-08-16,15.729999542236328
2022-08-17,16.100000381469727
2022-08-18,15.350000381469727
2022-08-19,16.200000762939453
2022-08-22,16.139999389648438
2022-08-23,16.0
2022-08-24,15.880000114440918
2022-08-25,15.9350004196167
2022-08-26,15.930000305175781
2022-08-29,15.901000022888184
2022-08-30,15.800000190734863
2022-08-31,15.46500015258789
2022-09-01,15.100000381469727
2022-09-02,15.25
2022-09-06,15.8100004196167
2022-09-07,15.890000343322754
2022-09-08,16.09000015258789
2022-09-09,16.440000534057617
2022-09-12,16.299999237060547
2022-09-13,16.729999542236328
2022-09-14,16.559999465942383
2022-09-15,16.170000076293945
2022-09-16,16.600000381469727
2022-09-19,16.760000228881836
2022-09-20,16.5
2022-09-21,16.020000457763672
2022-09-22,15.739999771118164
2022-09-23,16.200000762939453
2022-09-26,15.635000228881836
2022-09-27,15.479999542236328
2022-09-28,15.9399995803833
2022-09-29,15.489999771118164
2022-09-30,14.600000381469727
2022-10-03,15.180000305175781
2022-10-04,14.899999618530273
2022-10-05,14.630000114440918
2022-10-06,15.479999542236328
2022-10-07,15.0
2022-10-10,14.899999618530273
2022-10-11,14.710000038146973
2022-10-12,14.819999694824219
2022-10-13,14.9399995803833
2022-10-14,14.550000190734863
2022-10-17,14.569999694824219
2022-10-18,14.920000076293945
2022-10-19,14.329999923706055
2022-10-20,14.5
2022-10-21,14.779999732971191
2022-10-24,14.399999618530273
2022-10-25,14.5
2022-10-26,15.59000015258789
2022-10-27,15.9399995803833
2022-10-28,15.420000076293945
2022-10-31,15.449999809265137
2022-11-01,15.399999618530273
2022-11-02,15.630000114440918
2022-11-03,15.619999885559082
2022-11-04,15.149999618530273
2022-11-07,15.1899995803833
2022-11-08,15.300000190734863
2022-11-09,15.420000076293945
2022-11-10,15.140000343322754
2022-11-11,17.829999923706055
2022-11-14,17.739999771118164
2022-11-15,18.25
2022-11-16,18.770000457763672
2022-11-17,18.799999237060547
2022-11-18,18.770000457763672
2022-11-21,19.399999618530273
2022-11-22,19.3799991607666
2022-11-23,19.3700008392334
2022-11-25,19.290000915527344
2022-11-28,19.530000686645508
2022-11-29,19.780000686645508
2022-11-30,19.639999389648438
2022-12-01,18.8799991607666
2022-12-02,18.790000915527344
2022-12-05,18.90999984741211
2022-12-06,18.799999237060547
2022-12-07,19.81999969482422
2022-12-08,19.56999969482422
2022-12-09,19.190000534057617
2022-12-12,18.75
2022-12-13,18.799999237060547
2022-12-14,18.809999465942383
2022-12-15,18.729999542236328
2022-12-16,18.760000228881836
2022-12-19,19.299999237060547
2022-12-20,19.600000381469727
2022-12-21,20.670000076293945
2022-12-22,20.5
2022-12-23,21.079999923706055
2022-12-27,21.0
2022-12-28,21.389999389648438
2022-12-29,21.90999984741211
2022-12-30,21.850000381469727
2023-01-03,20.5
2023-01-04,20.565000534057617
2023-01-05,20.479999542236328
2023-01-06,21.280000686645508
2023-01-09,21.75
2023-01-10,21.690000534057617
2023-01-11,21.649999618530273
2023-01-12,22.190000534057617
2023-01-13,22.3700008392334
2023-01-17,22.350000381469727
2023-01-18,22.530000686645508
2023-01-19,22.75
2023-01-20,23.59000015258789
2023-01-23,23.440000534057617
2023-01-24,24.06999969482422
2023-01-25,24.229999542236328
2023-01-26,24.780000686645508
2023-01-27,25.549999237060547
2023-01-30,25.5
2023-01-31,25.489999771118164
2023-02-01,24.950000762939453
2023-02-02,25.579999923706055
2023-02-03,25.719999313354492
2023-02-06,26.81999969482422
2023-02-07,27.5
2023-02-08,27.200000762939453
2023-02-09,27.940000534057617
2023-02-10,28.209999084472656
2023-02-13,25.600000381469727
2023-02-14,26.09000015258789
2023-02-15,27.309999465942383
2023-02-16,26.739999771118164
2023-02-17,26.260000228881836
2023-02-21,26.8799991607666
2023-02-22,27.299999237060547
2023-02-23,26.959999084472656
2023-02-24,27.399999618530273
2023-02-27,27.68000030517578
2023-02-28,27.540000915527344
2023-03-01,27.84000015258789
2023-03-02,28.25
2023-03-03,28.790000915527344
2023-03-06,30.0
2023-03-07,29.93000030517578
2023-03-08,30.260000228881836
2023-03-09,30.2450008392334
2023-03-10,28.65999984741211
2023-03-13,28.700000762939453
2023-03-14,29.780000686645508
2023-03-15,28.610000610351562
2023-03-16,27.850000381469727
2023-03-17,27.280000686645508
2023-03-20,26.459999084472656
2023-03-21,27.729999542236328
2023-03-22,27.6200008392334
2023-03-23,27.290000915527344
2023-03-24,27.760000228881836
2023-03-27,28.360000610351562
2023-03-28,28.75
2023-03-29,28.950000762939453
2023-03-30,28.780000686645508
2023-03-31,28.709999084472656
2023-04-03,29.0
2023-04-04,27.950000762939453
2023-04-05,27.270000457763672
2023-04-06,26.649999618530273
2023-04-10,28.290000915527344
2023-04-11,28.18000030517578
2023-04-12,28.459999084472656
2023-04-13,28.299999237060547
2023-04-14,28.93000030517578
2023-04-17,28.729999542236328
2023-04-18,29.139999389648438
2023-04-19,29.3700008392334
2023-04-20,29.280000686645508
2023-04-21,29.399999618530273
2023-04-24,29.510000228881836
2023-04-25,28.84000015258789
2023-04-26,28.479999542236328
2023-04-27,29.280000686645508
2023-04-28,29.799999237060547
2023-05-01,29.299999237060547
2023-05-02,28.260000228881836
2023-05-03,28.6200008392334
2023-05-04,28.6299991607666
2023-05-05,29.889999389648438
2023-05-08,30.110000610351562
2023-05-09,27.559999465942383
2023-05-10,28.280000686645508
2023-05-11,27.75
2023-05-12,27.65999984741211
2023-05-15,27.809999465942383
2023-05-16,27.600000381469727
2023-05-17,28.299999237060547
2023-05-18,27.739999771118164
2023-05-19,27.6299991607666
2023-05-22,27.760000228881836
2023-05-23,27.75
2023-05-24,27.75
2023-05-25,27.6299991607666
2023-05-26,27.75
2023-05-30,27.149999618530273
2023-05-31,27.09000015258789
2023-06-01,27.170000076293945
2023-06-02,28.09000015258789
2023-06-05,28.329999923706055
2023-06-06,29.079999923706055
2023-06-07,28.959999084472656
2023-06-08,28.3799991607666
2023-06-09,30.329999923706055
2023-06-12,29.809999465942383
2023-06-13,30.06999969482422
2023-06-14,30.489999771118164
2023-06-15,30.889999389648438
2023-06-16,33.040000915527344
2023-06-20,33.77000045776367
2023-06-21,34.0
2023-06-22,32.47999954223633
2023-06-23,30.559999465942383
2023-06-26,32.04999923706055
2023-06-27,32.310001373291016
2023-06-28,32.130001068115234
2023-06-29,32.790000915527344
2023-06-30,31.8799991607666
2023-07-03,32.72999954223633
2023-07-05,31.360000610351562
2023-07-06,30.670000076293945
2023-07-07,31.309999465942383
2023-07-10,31.809999465942383
2023-07-11,32.310001373291016
2023-07-12,32.31999969482422
2023-07-13,31.90999984741211
2023-07-14,31.350000381469727
2023-07-17,32.41999816894531
2023-07-18,33.619998931884766
2023-07-19,32.93000030517578
2023-07-20,32.45000076293945
2023-07-21,31.829999923706055
2023-07-24,31.940000534057617
2023-07-25,33.060001373291016
2023-07-26,33.0099983215332
2023-07-27,32.88999938964844
2023-07-28,33.81999969482422
2023-07-31,34.650001525878906
2023-08-01,34.2599983215332
2023-08-02,34.65999984741211
2023-08-03,35.09000015258789
2023-08-04,34.900001525878906
2023-08-07,35.58000183105469
2023-08-08,31.260000228881836
2023-08-09,31.510000228881836
2023-08-10,31.860000610351562
2023-08-11,32.189998626708984
2023-08-14,32.38999938964844
2023-08-15,32.36000061035156
2023-08-16,31.579999923706055
2023-08-17,31.280000686645508
2023-08-18,31.59000015258789
2023-08-21,30.709999084472656
2023-08-22,29.549999237060547
2023-08-23,29.56999969482422
2023-08-24,28.34000015258789
2023-08-25,28.31999969482422
2023-08-28,28.81999969482422
2023-08-29,29.40999984741211
2023-08-30,29.25
2023-08-31,29.530000686645508
2023-09-01,28.489999771118164
2023-09-05,28.68000030517578
2023-09-06,28.790000915527344
2023-09-07,27.920000076293945
2023-09-08,27.280000686645508
2023-09-11,26.639999389648438
2023-09-12,26.739999771118164
2023-09-13,26.3700008392334
2023-09-14,26.739999771118164
2023-09-15,26.18000030517578
2023-09-18,26.75
2023-09-19,26.8700008392334
2023-09-20,28.110000610351562
2023-09-21,28.06999969482422
2023-09-22,27.1200008392334
2023-09-25,26.43000030517578
2023-09-26,26.100000381469727
2023-09-27,27.34000015258789
2023-09-28,27.93000030517578
2023-09-29,28.030000686645508
2023-10-02,26.350000381469727
2023-10-03,26.020000457763672
2023-10-04,26.739999771118164
2023-10-05,27.049999237060547
2023-10-06,27.56999969482422
2023-10-09,28.049999237060547
2023-10-10,28.43000030517578
2023-10-11,27.959999084472656
2023-10-12,27.1200008392334
2023-10-13,26.15999984741211
2023-10-16,26.799999237060547
2023-10-17,28.31999969482422
2023-10-18,27.719999313354492
2023-10-19,27.579999923706055
2023-10-20,27.0
2023-10-23,26.43000030517578
2023-10-24,26.469999313354492
2023-10-25,26.889999389648438
2023-10-26,26.959999084472656
2023-10-27,26.329999923706055
2023-10-30,26.690000534057617
2023-10-31,26.56999969482422
2023-11-01,27.1200008392334
2023-11-02,27.899999618530273
2023-11-03,28.959999084472656
2023-11-06,28.905000686645508
2023-11-07,29.309999465942383
2023-11-08,29.1299991607666
2023-11-09,29.059999465942383
2023-11-10,30.299999237060547
2023-11-13,29.860000610351562
2023-11-14,30.739999771118164
2023-11-15,27.829999923706055
2023-11-16,26.790000915527344
2023-11-17,27.989999771118164
2023-11-20,29.43000030517578
2023-11-21,29.31999969482422
2023-11-22,29.649999618530273
2023-11-24,30.780000686645508
2023-11-27,30.479999542236328
2023-11-28,29.84000015258789
2023-11-29,30.31999969482422
2023-11-30,30.829999923706055
2023-12-01,31.68000030517578
2023-12-04,32.52000045776367
2023-12-05,32.2599983215332
2023-12-06,32.290000915527344
2023-12-07,32.650001525878906
2023-12-08,33.220001220703125
2023-12-11,33.540000915527344
2023-12-12,32.650001525878906
2023-12-13,32.369998931884766
2023-12-14,32.77000045776367
2023-12-15,32.5
2023-12-18,33.349998474121094
2023-12-19,33.70000076293945
2023-12-20,32.52000045776367
2023-12-21,33.20000076293945
2023-12-22,34.939998626708984
2023-12-26,36.150001525878906
2023-12-27,36.54999923706055
2023-12-28,35.939998626708984
2023-12-29,35.52000045776367
2024-01-02,34.560001373291016
2024-01-03,33.099998474121094
2024-01-04,32.099998474121094
2024-01-05,31.790000915527344
2024-01-08,33.0
2024-01-09,32.150001525878906
2024-01-10,31.690000534057617
2024-01-11,31.8799991607666
2024-01-12,31.68000030517578
2024-01-16,30.809999465942383
2024-01-17,30.479999542236328
2024-01-18,30.549999237060547
2024-01-19,30.8700008392334
2024-01-22,31.68000030517578
2024-01-23,30.8799991607666
2024-01-24,31.079999923706055
2024-01-25,31.5
2024-01-26,31.3700008392334
2024-01-29,31.899999618530273
2024-01-30,31.989999771118164
2024-01-31,31.40999984741211
2024-02-01,32.09000015258789
2024-02-02,32.040000915527344
2024-02-05,33.02000045776367
2024-02-06,34.31999969482422
2024-02-07,35.0099983215332
2024-02-08,36.25
2024-02-09,36.27000045776367
2024-02-12,37.459999084472656
2024-02-13,34.91999816894531
2024-02-14,36.0099983215332
2024-02-15,37.209999084472656
2024-02-16,36.189998626708984
2024-02-20,34.95000076293945
2024-02-21,34.400001525878906
2024-02-22,33.18000030517578
2024-02-23,32.959999084472656
2024-02-26,32.720001220703125
2024-02-27,32.34000015258789
2024-02-28,32.880001068115234
2024-02-29,32.56999969482422
2024-03-01,32.9900016784668
2024-03-04,32.58000183105469
2024-03-05,33.36000061035156
2024-03-06,34.33000183105469
2024-03-07,34.47999954223633
2024-03-08,34.29999923706055
2024-03-11,33.619998931884766
2024-03-12,40.029998779296875
2024-03-13,41.47999954223633
2024-03-14,38.7599983215332
2024-03-15,39.56999969482422
2024-03-18,39.040000915527344
2024-03-19,40.15999984741211
2024-03-20,41.65999984741211
2024-03-21,42.0
2024-03-22,40.63999938964844
2024-03-25,39.68000030517578
2024-03-26,39.47999954223633
2024-03-27,35.689998626708984
2024-03-28,34.790000915527344
2024-04-01,33.470001220703125
2024-04-02,32.709999084472656
2024-04-03,33.209999084472656
2024-04-04,32.31999969482422
2024-04-05,32.41999816894531
2024-04-08,32.2400016784668
2024-04-09,33.38999938964844
2024-04-10,32.290000915527344
2024-04-11,31.739999771118164
2024-04-12,31.209999084472656
2024-04-15,30.670000076293945
2024-04-16,30.579999923706055
2024-04-17,30.09000015258789
2024-04-18,30.3700008392334
2024-04-19,30.25
2024-04-22,30.530000686645508
2024-04-23,31.309999465942383
2024-04-24,31.850000381469727
2024-04-25,32.09000015258789
2024-04-26,32.95000076293945
2024-04-29,33.290000915527344
2024-04-30,32.4900016784668
2024-05-01,30.790000915527344
2024-05-02,30.940000534057617
2024-05-03,31.299999237060547
2024-05-06,30.40999984741211
2024-05-07,33.2400016784668
2024-05-08,32.08000183105469
2024-05-09,32.380001068115234
2024-05-10,31.809999465942383
2024-05-13,30.350000381469727
2024-05-14,30.989999771118164
2024-05-15,31.84000015258789
2024-05-16,31.81999969482422
2024-05-17,32.65999984741211
2024-05-20,32.90999984741211
2024-05-21,32.560001373291016
2024-05-22,32.189998626708984
2024-05-23,31.649999618530273
2024-05-24,33.099998474121094
2024-05-28,32.04999923706055
2024-05-29,31.969999313354492
2024-05-30,32.369998931884766
2024-05-31,32.27000045776367
2024-06-03,31.329999923706055
2024-06-04,29.700000762939453
2024-06-05,31.600000381469727
2024-06-06,30.959999084472656
2024-06-07,30.270000457763672
2024-06-10,29.690000534057617
2024-06-11,29.950000762939453
2024-06-12,31.520000457763672
2024-06-13,30.84000015258789
2024-06-14,30.979999542236328
2024-06-17,31.34000015258789
2024-06-18,31.520000457763672
2024-06-20,31.06999969482422
2024-06-21,31.329999923706055
2024-06-24,31.350000381469727
2024-06-25,31.600000381469727
2024-06-26,31.270000457763672
2024-06-27,31.6299991607666
2024-06-28,31.790000915527344
2024-07-01,30.75
2024-07-02,31.59000015258789
2024-07-03,32.16999816894531
2024-07-05,32.189998626708984
2024-07-08,32.439998626708984
2024-07-09,31.65999984741211
2024-07-10,31.690000534057617
2024-07-11,33.439998626708984
2024-07-12,34.34000015258789
2024-07-15,34.34000015258789
2024-07-16,35.95000076293945
2024-07-17,34.54999923706055
2024-07-18,34.27000045776367
2024-07-19,34.310001373291016
2024-07-22,35.220001220703125
2024-07-23,35.5099983215332
2024-07-24,34.0099983215332
2024-07-25,34.63999938964844
2024-07-26,35.2599983215332
2024-07-29,34.09000015258789
2024-07-30,34.52000045776367
2024-07-31,35.720001220703125
2024-08-01,33.939998626708984
2024-08-02,32.91999816894531
2024-08-05,31.25
2024-08-06,31.729999542236328
2024-08-07,25.329999923706055
2024-08-08,24.020000457763672
2024-08-09,23.829999923706055
2024-08-12,21.5
2024-08-13,22.829999923706055
2024-08-14,21.68000030517578
2024-08-15,23.280000686645508
2024-08-16,23.239999771118164
2024-08-19,23.6299991607666
2024-08-20,23.3799991607666
2024-08-21,24.469999313354492
2024-08-22,24.450000762939453
2024-08-23,24.950000762939453
2024-08-26,24.989999771118164
2024-08-27,24.770000457763672
2024-08-28,23.68000030517578
2024-08-29,23.690000534057617
2024-08-30,24.0
2024-09-03,22.889999389648438
2024-09-04,22.68000030517578
2024-09-05,23.040000915527344
2024-09-06,23.559999465942383
2024-09-09,23.65999984741211
2024-09-10,22.84000015258789
2024-09-11,22.43000030517578
2024-09-12,23.0
2024-09-13,24.0
2024-09-16,24.100000381469727
2024-09-17,23.979999542236328
2024-09-18,23.780000686645508
2024-09-19,25.030000686645508
2024-09-20,24.149999618530273
2024-09-23,23.790000915527344
2024-09-24,23.229999542236328
2024-09-25,22.979999542236328
2024-09-26,23.469999313354492
2024-09-27,23.81999969482422
2024-09-30,24.079999923706055
2024-10-01,23.459999084472656
2024-10-02,23.700000762939453
2024-10-03,23.549999237060547
2024-10-04,23.540000915527344
2024-10-07,23.760000228881836
2024-10-08,21.799999237060547
2024-10-09,22.15999984741211
2024-10-10,21.440000534057617
2024-10-11,22.030000686645508
2024-10-14,22.34000015258789
2024-10-15,21.770000457763672
2024-10-16,21.65999984741211
2024-10-17,21.889999389648438
2024-10-18,21.59000015258789
2024-10-21,21.350000381469727
2024-10-22,21.09000015258789
2024-10-23,20.6299991607666
2024-10-24,20.3799991607666
2024-10-25,20.0
2024-10-28,20.440000534057617
2024-10-29,20.219999313354492
2024-10-30,21.030000686645508
2024-10-31,20.299999237060547
2024-11-01,21.579999923706055
2024-11-04,21.670000076293945
2024-11-05,22.190000534057617
2024-11-06,23.5
2024-11-07,23.540000915527344
2024-11-08,25.040000915527344
2024-11-11,25.420000076293945
2024-11-12,26.084999084472656
2024-11-13,25.549999237060547
2024-11-14,25.18000030517578
2024-11-15,25.31999969482422
2024-11-18,25.299999237060547
2024-11-19,26.299999237060547
2024-11-20,26.489999771118164
2024-11-21,27.260000228881836
2024-11-22,26.690000534057617
2024-11-25,26.670000076293945
2024-11-26,26.809999465942383
2024-11-27,27.06999969482422
2024-11-29,27.389999389648438
2024-12-02,26.649999618530273
2024-12-03,26.81999969482422
2024-12-04,27.450000762939453
2024-12-05,28.270000457763672
2024-12-06,28.34000015258789
2024-12-09,27.799999237060547
2024-12-10,28.0
2024-12-11,28.420000076293945
2024-12-12,28.040000915527344
2024-12-13,27.549999237060547
2024-12-16,27.790000915527344
2024-12-17,27.06999969482422
2024-12-18,24.540000915527344
2024-12-19,23.93000030517578
2024-12-20,24.389999389648438
2024-12-23,24.18000030517578
2024-12-24,24.59000015258789
2024-12-26,25.0
2024-12-27,24.579999923706055
2024-12-30,25.15999984741211
2024-12-31,24.950000762939453
2025-01-02,24.950000762939453
2025-01-03,25.65999984741211
2025-01-06,25.299999237060547
2025-01-07,24.954999923706055
2025-01-08,24.690000534057617
2025-01-10,23.959999084472656
2025-01-13,24.219999313354492
2025-01-14,24.56999969482422
2025-01-15,25.260000228881836
2025-01-16,25.360000610351562
2025-01-17,25.969999313354492
2025-01-21,26.530000686645508
2025-01-22,25.8700008392334
2025-01-23,25.950000762939453
2025-01-24,26.25
2025-01-27,24.68000030517578
2025-01-28,25.1200008392334
2025-01-29,25.25
2025-01-30,25.899999618530273
2025-01-31,25.43000030517578
2025-02-03,24.790000915527344
2025-02-04,25.649999618530273
2025-02-05,25.219999313354492
2025-02-06,24.920000076293945
2025-02-07,23.809999465942383
2025-02-10,24.030000686645508
2025-02-11,23.600000381469727
2025-02-12,22.809999465942383
2025-02-13,22.969999313354492
2025-02-14,22.469999313354492
2025-02-18,22.290000915527344
2025-02-19,21.920000076293945
2025-02-20,21.0
2025-02-21,20.780000686645508
2025-02-24,20.479999542236328
2025-02-25,21.06999969482422
2025-02-26,21.25
2025-02-27,20.024999618530273
2025-02-28,20.700000762939453
