Date,COMP
2021-04-01,20.149999618530273
2021-04-05,18.59000015258789
2021-04-06,18.700000762939453
2021-04-07,17.200000762939453
2021-04-08,16.809999465942383
2021-04-09,17.309999465942383
2021-04-12,17.110000610351562
2021-04-13,17.520000457763672
2021-04-14,17.989999771118164
2021-04-15,18.270000457763672
2021-04-16,18.030000686645508
2021-04-19,17.780000686645508
2021-04-20,17.219999313354492
2021-04-21,17.700000762939453
2021-04-22,17.5
2021-04-23,17.6200008392334
2021-04-26,18.0
2021-04-27,18.0
2021-04-28,18.729999542236328
2021-04-29,18.829999923706055
2021-04-30,19.020000457763672
2021-05-03,18.280000686645508
2021-05-04,17.610000610351562
2021-05-05,17.09000015258789
2021-05-06,16.5
2021-05-07,16.90999984741211
2021-05-10,16.34000015258789
2021-05-11,15.430000305175781
2021-05-12,14.449999809265137
2021-05-13,13.65999984741211
2021-05-14,14.149999618530273
2021-05-17,14.069999694824219
2021-05-18,14.210000038146973
2021-05-19,14.420000076293945
2021-05-20,14.279999732971191
2021-05-21,13.869999885559082
2021-05-24,13.970000267028809
2021-05-25,13.479999542236328
2021-05-26,13.350000381469727
2021-05-27,13.140000343322754
2021-05-28,13.4399995803833
2021-06-01,12.930000305175781
2021-06-02,13.479999542236328
2021-06-03,13.819999694824219
2021-06-04,13.949999809265137
2021-06-07,13.859999656677246
2021-06-08,14.640000343322754
2021-06-09,14.920000076293945
2021-06-10,14.75
2021-06-11,14.539999961853027
2021-06-14,13.829999923706055
2021-06-15,13.5
2021-06-16,13.699999809265137
2021-06-17,13.949999809265137
2021-06-18,13.989999771118164
2021-06-21,13.59000015258789
2021-06-22,13.460000038146973
2021-06-23,13.970000267028809
2021-06-24,14.350000381469727
2021-06-25,14.069999694824219
2021-06-28,13.640000343322754
2021-06-29,13.5
2021-06-30,13.140000343322754
2021-07-01,13.050000190734863
2021-07-02,12.899999618530273
2021-07-06,12.4399995803833
2021-07-07,12.25
2021-07-08,12.859999656677246
2021-07-09,13.5
2021-07-12,13.649999618530273
2021-07-13,13.369999885559082
2021-07-14,13.029999732971191
2021-07-15,12.890000343322754
2021-07-16,12.729999542236328
2021-07-19,12.739999771118164
2021-07-20,13.199999809265137
2021-07-21,13.850000381469727
2021-07-22,13.989999771118164
2021-07-23,13.899999618530273
2021-07-26,13.369999885559082
2021-07-27,12.960000038146973
2021-07-28,12.960000038146973
2021-07-29,13.239999771118164
2021-07-30,13.65999984741211
2021-08-02,13.25
2021-08-03,12.75
2021-08-04,13.449999809265137
2021-08-05,13.920000076293945
2021-08-06,14.5
2021-08-09,15.279999732971191
2021-08-10,15.920000076293945
2021-08-11,16.3700008392334
2021-08-12,17.0
2021-08-13,17.209999084472656
2021-08-16,17.010000228881836
2021-08-17,16.09000015258789
2021-08-18,15.979999542236328
2021-08-19,15.619999885559082
2021-08-20,15.760000228881836
2021-08-23,15.680000305175781
2021-08-24,15.75
2021-08-25,15.739999771118164
2021-08-26,15.640000343322754
2021-08-27,15.930000305175781
2021-08-30,16.709999084472656
2021-08-31,15.90999984741211
2021-09-01,16.489999771118164
2021-09-02,16.65999984741211
2021-09-03,16.15999984741211
2021-09-07,15.859999656677246
2021-09-08,14.960000038146973
2021-09-09,14.970000267028809
2021-09-10,14.3100004196167
2021-09-13,14.329999923706055
2021-09-14,13.59000015258789
2021-09-15,13.850000381469727
2021-09-16,13.6899995803833
2021-09-17,13.880000114440918
2021-09-20,13.579999923706055
2021-09-21,13.619999885559082
2021-09-22,14.039999961853027
2021-09-23,14.670000076293945
2021-09-24,13.5
2021-09-27,13.529999732971191
2021-09-28,13.5
2021-09-29,13.020000457763672
2021-09-30,13.260000228881836
2021-10-01,12.789999961853027
2021-10-04,11.640000343322754
2021-10-05,11.609999656677246
2021-10-06,11.109999656677246
2021-10-07,10.869999885559082
2021-10-08,11.350000381469727
2021-10-11,10.739999771118164
2021-10-12,11.25
2021-10-13,11.550000190734863
2021-10-14,11.479999542236328
2021-10-15,11.680000305175781
2021-10-18,11.699999809265137
2021-10-19,12.380000114440918
2021-10-20,12.300000190734863
2021-10-21,12.529999732971191
2021-10-22,12.890000343322754
2021-10-25,13.319999694824219
2021-10-26,13.029999732971191
2021-10-27,12.960000038146973
2021-10-28,12.890000343322754
2021-10-29,13.100000381469727
2021-11-01,13.520000457763672
2021-11-02,13.180000305175781
2021-11-03,12.90999984741211
2021-11-04,12.859999656677246
2021-11-05,12.390000343322754
2021-11-08,12.430000305175781
2021-11-09,12.550000190734863
2021-11-10,12.039999961853027
2021-11-11,11.460000038146973
2021-11-12,11.420000076293945
2021-11-15,11.180000305175781
2021-11-16,11.149999618530273
2021-11-17,10.770000457763672
2021-11-18,10.5
2021-11-19,10.430000305175781
2021-11-22,9.850000381469727
2021-11-23,9.40999984741211
2021-11-24,9.529999732971191
2021-11-26,9.5
2021-11-29,9.350000381469727
2021-11-30,9.5600004196167
2021-12-01,8.640000343322754
2021-12-02,9.25
2021-12-03,9.229999542236328
2021-12-06,9.800000190734863
2021-12-07,10.289999961853027
2021-12-08,10.770000457763672
2021-12-09,10.34000015258789
2021-12-10,10.329999923706055
2021-12-13,10.210000038146973
2021-12-14,9.979999542236328
2021-12-15,10.430000305175781
2021-12-16,9.899999618530273
2021-12-17,9.65999984741211
2021-12-20,9.300000190734863
2021-12-21,9.649999618530273
2021-12-22,9.25
2021-12-23,9.220000267028809
2021-12-27,9.229999542236328
2021-12-28,9.130000114440918
2021-12-29,8.800000190734863
2021-12-30,9.130000114440918
2021-12-31,9.09000015258789
2022-01-03,9.550000190734863
2022-01-04,9.25
2022-01-05,8.859999656677246
2022-01-06,8.390000343322754
2022-01-07,8.539999961853027
2022-01-10,8.520000457763672
2022-01-11,9.0600004196167
2022-01-12,9.199999809265137
2022-01-13,8.729999542236328
2022-01-14,8.3100004196167
2022-01-18,7.96999979019165
2022-01-19,8.199999809265137
2022-01-20,8.229999542236328
2022-01-21,8.0600004196167
2022-01-24,8.25
2022-01-25,7.710000038146973
2022-01-26,7.659999847412109
2022-01-27,7.570000171661377
2022-01-28,7.849999904632568
2022-01-31,8.579999923706055
2022-02-01,8.859999656677246
2022-02-02,8.3100004196167
2022-02-03,7.900000095367432
2022-02-04,8.270000457763672
2022-02-07,8.25
2022-02-08,8.399999618530273
2022-02-09,8.84000015258789
2022-02-10,8.329999923706055
2022-02-11,8.390000343322754
2022-02-14,8.34000015258789
2022-02-15,8.800000190734863
2022-02-16,8.5
2022-02-17,8.960000038146973
2022-02-18,8.300000190734863
2022-02-22,7.730000019073486
2022-02-23,7.349999904632568
2022-02-24,7.869999885559082
2022-02-25,7.650000095367432
2022-02-28,7.610000133514404
2022-03-01,7.400000095367432
2022-03-02,7.559999942779541
2022-03-03,7.460000038146973
2022-03-04,6.980000019073486
2022-03-07,6.630000114440918
2022-03-08,6.630000114440918
2022-03-09,7.289999961853027
2022-03-10,6.880000114440918
2022-03-11,6.510000228881836
2022-03-14,5.860000133514404
2022-03-15,5.849999904632568
2022-03-16,6.289999961853027
2022-03-17,6.440000057220459
2022-03-18,6.75
2022-03-21,6.570000171661377
2022-03-22,7.440000057220459
2022-03-23,7.190000057220459
2022-03-24,7.510000228881836
2022-03-25,7.610000133514404
2022-03-28,7.869999885559082
2022-03-29,8.300000190734863
2022-03-30,7.960000038146973
2022-03-31,7.860000133514404
2022-04-01,7.389999866485596
2022-04-04,7.760000228881836
2022-04-05,7.320000171661377
2022-04-06,6.829999923706055
2022-04-07,6.739999771118164
2022-04-08,6.559999942779541
2022-04-11,6.699999809265137
2022-04-12,6.789999961853027
2022-04-13,6.489999771118164
2022-04-14,6.0
2022-04-18,5.980000019073486
2022-04-19,6.340000152587891
2022-04-20,6.809999942779541
2022-04-21,6.670000076293945
2022-04-22,5.840000152587891
2022-04-25,5.730000019073486
2022-04-26,5.489999771118164
2022-04-27,5.599999904632568
2022-04-28,5.789999961853027
2022-04-29,5.429999828338623
2022-05-02,5.539999961853027
2022-05-03,5.730000019073486
2022-05-04,5.860000133514404
2022-05-05,5.460000038146973
2022-05-06,5.28000020980835
2022-05-09,4.590000152587891
2022-05-10,4.050000190734863
2022-05-11,4.210000038146973
2022-05-12,4.46999979019165
2022-05-13,5.449999809265137
2022-05-16,5.269999980926514
2022-05-17,5.360000133514404
2022-05-18,5.159999847412109
2022-05-19,5.519999980926514
2022-05-20,5.489999771118164
2022-05-23,5.730000019073486
2022-05-24,5.260000228881836
2022-05-25,5.300000190734863
2022-05-26,5.360000133514404
2022-05-27,6.010000228881836
2022-05-31,5.860000133514404
2022-06-01,6.010000228881836
2022-06-02,6.679999828338623
2022-06-03,6.269999980926514
2022-06-06,6.409999847412109
2022-06-07,6.090000152587891
2022-06-08,6.190000057220459
2022-06-09,5.590000152587891
2022-06-10,5.340000152587891
2022-06-13,4.760000228881836
2022-06-14,4.260000228881836
2022-06-15,4.079999923706055
2022-06-16,3.5999999046325684
2022-06-17,3.799999952316284
2022-06-21,3.9800000190734863
2022-06-22,3.930000066757202
2022-06-23,4.139999866485596
2022-06-24,4.059999942779541
2022-06-27,3.799999952316284
2022-06-28,3.680000066757202
2022-06-29,3.5299999713897705
2022-06-30,3.609999895095825
2022-07-01,4.010000228881836
2022-07-05,4.400000095367432
2022-07-06,4.380000114440918
2022-07-07,4.590000152587891
2022-07-08,4.550000190734863
2022-07-11,4.210000038146973
2022-07-12,4.260000228881836
2022-07-13,4.25
2022-07-14,3.9100000858306885
2022-07-15,4.070000171661377
2022-07-18,4.019999980926514
2022-07-19,4.150000095367432
2022-07-20,4.150000095367432
2022-07-21,3.8399999141693115
2022-07-22,3.6700000762939453
2022-07-25,3.630000114440918
2022-07-26,3.5
2022-07-27,3.7300000190734863
2022-07-28,3.869999885559082
2022-07-29,3.819999933242798
2022-08-01,3.859999895095825
2022-08-02,3.8499999046325684
2022-08-03,3.9700000286102295
2022-08-04,3.9100000858306885
2022-08-05,4.099999904632568
2022-08-08,4.599999904632568
2022-08-09,4.400000095367432
2022-08-10,4.739999771118164
2022-08-11,4.650000095367432
2022-08-12,4.699999809265137
2022-08-15,4.679999828338623
2022-08-16,4.449999809265137
2022-08-17,3.9600000381469727
2022-08-18,4.059999942779541
2022-08-19,3.619999885559082
2022-08-22,3.3399999141693115
2022-08-23,3.2100000381469727
2022-08-24,3.2799999713897705
2022-08-25,3.259999990463257
2022-08-26,3.25
2022-08-29,3.180000066757202
2022-08-30,3.109999895095825
2022-08-31,2.859999895095825
2022-09-01,2.809999942779541
2022-09-02,2.75
2022-09-06,2.819999933242798
2022-09-07,2.9100000858306885
2022-09-08,2.9600000381469727
2022-09-09,3.200000047683716
2022-09-12,3.380000114440918
2022-09-13,3.0399999618530273
2022-09-14,3.059999942779541
2022-09-15,3.1600000858306885
2022-09-16,2.890000104904175
2022-09-19,2.690000057220459
2022-09-20,2.5299999713897705
2022-09-21,2.440000057220459
2022-09-22,2.2899999618530273
2022-09-23,2.3499999046325684
2022-09-26,2.2899999618530273
2022-09-27,2.3299999237060547
2022-09-28,2.5999999046325684
2022-09-29,2.3299999237060547
2022-09-30,2.319999933242798
2022-10-03,2.440000057220459
2022-10-04,2.630000114440918
2022-10-05,2.549999952316284
2022-10-06,2.9600000381469727
2022-10-07,2.869999885559082
2022-10-10,2.7699999809265137
2022-10-11,2.930000066757202
2022-10-12,2.7100000381469727
2022-10-13,2.700000047683716
2022-10-14,2.4600000381469727
2022-10-17,2.700000047683716
2022-10-18,2.740000009536743
2022-10-19,2.5
2022-10-20,2.4800000190734863
2022-10-21,2.4600000381469727
2022-10-24,2.2799999713897705
2022-10-25,2.640000104904175
2022-10-26,2.690000057220459
2022-10-27,2.740000009536743
2022-10-28,2.509999990463257
2022-10-31,2.640000104904175
2022-11-01,2.549999952316284
2022-11-02,2.359999895095825
2022-11-03,2.25
2022-11-04,2.240000009536743
2022-11-07,2.0999999046325684
2022-11-08,2.0399999618530273
2022-11-09,1.850000023841858
2022-11-10,2.430000066757202
2022-11-11,3.5
2022-11-14,3.2200000286102295
2022-11-15,3.4200000762939453
2022-11-16,3.069999933242798
2022-11-17,2.950000047683716
2022-11-18,2.799999952316284
2022-11-21,2.700000047683716
2022-11-22,2.759999990463257
2022-11-23,2.819999933242798
2022-11-25,2.859999895095825
2022-11-28,2.700000047683716
2022-11-29,2.690000057220459
2022-11-30,2.990000009536743
2022-12-01,3.2100000381469727
2022-12-02,3.2699999809265137
2022-12-05,2.9100000858306885
2022-12-06,2.759999990463257
2022-12-07,2.640000104904175
2022-12-08,2.5999999046325684
2022-12-09,2.569999933242798
2022-12-12,2.640000104904175
2022-12-13,2.6500000953674316
2022-12-14,2.819999933242798
2022-12-15,2.569999933242798
2022-12-16,2.6700000762939453
2022-12-19,2.4100000858306885
2022-12-20,2.319999933242798
2022-12-21,2.380000114440918
2022-12-22,2.240000009536743
2022-12-23,2.25
2022-12-27,2.0999999046325684
2022-12-28,2.0399999618530273
2022-12-29,2.200000047683716
2022-12-30,2.3299999237060547
2023-01-03,2.2200000286102295
2023-01-04,2.450000047683716
2023-01-05,2.390000104904175
2023-01-06,2.509999990463257
2023-01-09,2.799999952316284
2023-01-10,3.009999990463257
2023-01-11,3.3399999141693115
2023-01-12,3.640000104904175
2023-01-13,3.5999999046325684
2023-01-17,3.6500000953674316
2023-01-18,3.4800000190734863
2023-01-19,3.0999999046325684
2023-01-20,3.4100000858306885
2023-01-23,3.4200000762939453
2023-01-24,3.309999942779541
2023-01-25,3.490000009536743
2023-01-26,3.7200000286102295
2023-01-27,3.990000009536743
2023-01-30,3.7699999809265137
2023-01-31,4.019999980926514
2023-02-01,4.409999847412109
2023-02-02,4.760000228881836
2023-02-03,4.480000019073486
2023-02-06,4.449999809265137
2023-02-07,4.230000019073486
2023-02-08,4.139999866485596
2023-02-09,3.950000047683716
2023-02-10,3.700000047683716
2023-02-13,4.119999885559082
2023-02-14,4.25
2023-02-15,4.409999847412109
2023-02-16,4.159999847412109
2023-02-17,3.880000114440918
2023-02-21,3.7899999618530273
2023-02-22,3.8499999046325684
2023-02-23,3.6500000953674316
2023-02-24,3.5899999141693115
2023-02-27,3.5799999237060547
2023-02-28,3.609999895095825
2023-03-01,3.049999952316284
2023-03-02,3.0199999809265137
2023-03-03,3.4100000858306885
2023-03-06,3.359999895095825
2023-03-07,3.25
2023-03-08,3.299999952316284
2023-03-09,2.940000057220459
2023-03-10,2.8499999046325684
2023-03-13,2.940000057220459
2023-03-14,2.890000104904175
2023-03-15,2.9700000286102295
2023-03-16,3.059999942779541
2023-03-17,2.9600000381469727
2023-03-20,2.940000057220459
2023-03-21,3.1600000858306885
2023-03-22,2.950000047683716
2023-03-23,2.9600000381469727
2023-03-24,3.0
2023-03-27,3.0199999809265137
2023-03-28,2.9100000858306885
2023-03-29,3.059999942779541
2023-03-30,3.069999933242798
2023-03-31,3.2300000190734863
2023-04-03,3.25
2023-04-04,3.200000047683716
2023-04-05,3.140000104904175
2023-04-06,3.200000047683716
2023-04-10,3.130000114440918
2023-04-11,3.190000057220459
2023-04-12,3.059999942779541
2023-04-13,3.1500000953674316
2023-04-14,3.130000114440918
2023-04-17,3.190000057220459
2023-04-18,3.109999895095825
2023-04-19,3.140000104904175
2023-04-20,3.049999952316284
2023-04-21,3.0799999237060547
2023-04-24,2.930000066757202
2023-04-25,2.5799999237060547
2023-04-26,2.309999942779541
2023-04-27,2.240000009536743
2023-04-28,2.3399999141693115
2023-05-01,2.390000104904175
2023-05-02,2.200000047683716
2023-05-03,2.1600000858306885
2023-05-04,2.190000057220459
2023-05-05,2.490000009536743
2023-05-08,2.640000104904175
2023-05-09,2.799999952316284
2023-05-10,3.7799999713897705
2023-05-11,3.549999952316284
2023-05-12,3.6600000858306885
2023-05-15,3.869999885559082
2023-05-16,3.7100000381469727
2023-05-17,4.019999980926514
2023-05-18,4.210000038146973
2023-05-19,4.070000171661377
2023-05-22,4.179999828338623
2023-05-23,4.039999961853027
2023-05-24,3.7200000286102295
2023-05-25,3.5799999237060547
2023-05-26,3.430000066757202
2023-05-30,3.3499999046325684
2023-05-31,3.700000047683716
2023-06-01,3.700000047683716
2023-06-02,3.9000000953674316
2023-06-05,3.8399999141693115
2023-06-06,4.059999942779541
2023-06-07,3.890000104904175
2023-06-08,3.6700000762939453
2023-06-09,3.5199999809265137
2023-06-12,3.5799999237060547
2023-06-13,3.259999990463257
2023-06-14,3.240000009536743
2023-06-15,3.390000104904175
2023-06-16,3.3499999046325684
2023-06-20,3.180000066757202
2023-06-21,3.180000066757202
2023-06-22,3.140000104904175
2023-06-23,3.069999933242798
2023-06-26,3.180000066757202
2023-06-27,3.4100000858306885
2023-06-28,3.509999990463257
2023-06-29,3.5799999237060547
2023-06-30,3.5
2023-07-03,3.680000066757202
2023-07-05,3.319999933242798
2023-07-06,3.2300000190734863
2023-07-07,3.2699999809265137
2023-07-10,3.2300000190734863
2023-07-11,3.5299999713897705
2023-07-12,3.9200000762939453
2023-07-13,4.139999866485596
2023-07-14,3.9000000953674316
2023-07-17,3.9000000953674316
2023-07-18,4.079999923706055
2023-07-19,3.759999990463257
2023-07-20,3.640000104904175
2023-07-21,3.5899999141693115
2023-07-24,3.9800000190734863
2023-07-25,4.190000057220459
2023-07-26,4.420000076293945
2023-07-27,3.9700000286102295
2023-07-28,4.230000019073486
2023-07-31,4.190000057220459
2023-08-01,4.139999866485596
2023-08-02,4.139999866485596
2023-08-03,4.349999904632568
2023-08-04,4.059999942779541
2023-08-07,3.9700000286102295
