Date,ETD
2010-11-08,8.199201583862305
2010-11-09,7.8757524490356445
2010-11-10,8.235138893127441
2010-11-11,8.060582160949707
2010-11-12,7.814140796661377
2010-11-15,7.7884697914123535
2010-11-16,7.619045257568359
2010-11-17,7.762799263000488
2010-11-18,8.040043830871582
2010-11-19,8.312148094177246
2010-11-22,8.558588981628418
2010-11-23,8.363492965698242
2010-11-24,8.784491539001465
2010-11-26,8.6920747756958
2010-11-29,8.81529712677002
2010-11-30,8.46617317199707
2010-12-01,8.681809425354004
2010-12-02,8.686941146850586
2010-12-03,9.318441390991211
2010-12-06,9.513537406921387
2010-12-07,9.641891479492188
2010-12-08,9.729172706604004
2010-12-09,9.93967056274414
2010-12-10,10.114229202270508
2010-12-13,10.083425521850586
2010-12-14,10.155302047729492
2010-12-15,9.94993782043457
2010-12-16,10.134764671325684
2010-12-17,10.268254280090332
2010-12-20,10.396610260009766
2010-12-21,10.812470436096191
2010-12-22,10.951090812683105
2010-12-23,10.689253807067871
2010-12-27,10.812470436096191
2010-12-28,10.689253807067871
2010-12-29,10.509557723999023
2010-12-30,10.489020347595215
2010-12-31,10.27338981628418
2011-01-03,10.68411922454834
2011-01-04,10.453081130981445
2011-01-05,10.771397590637207
2011-01-06,10.236173629760742
2011-01-07,9.911958694458008
2011-01-10,10.256759643554688
2011-01-11,10.344247817993164
2011-01-12,10.514080047607422
2011-01-13,10.560395240783691
2011-01-14,10.508933067321777
2011-01-18,10.385421752929688
2011-01-19,10.004584312438965
2011-01-20,10.236173629760742
2011-01-21,10.406002044677734
2011-01-24,10.735374450683594
2011-01-25,11.88301944732666
2011-01-26,11.744065284729004
2011-01-27,11.558796882629395
2011-01-28,11.43527889251709
2011-01-31,11.527920722961426
2011-02-01,11.57938289642334
2011-02-02,11.46616268157959
2011-02-03,11.584529876708984
2011-02-04,11.46616268157959
2011-02-07,11.759504318237305
2011-02-08,11.785235404968262
2011-02-09,11.785235404968262
2011-02-10,11.61540699005127
2011-02-11,11.857285499572754
2011-02-14,11.826408386230469
2011-02-15,11.831552505493164
2011-02-16,12.08372688293457
2011-02-17,12.23812198638916
2011-02-18,12.119751930236816
2011-02-22,11.61540699005127
2011-02-23,11.280891418457031
2011-02-24,11.250015258789062
2011-02-25,11.646285057067871
2011-02-28,11.347796440124512
2011-03-01,11.183107376098633
2011-03-02,11.414693832397461
2011-03-03,11.95506763458252
2011-03-04,11.924193382263184
2011-03-07,11.744065284729004
2011-03-08,12.032262802124023
2011-03-09,12.130043029785156
2011-03-10,11.58967399597168
2011-03-11,11.625699043273926
2011-03-14,11.939631462097168
2011-03-15,11.810969352722168
2011-03-16,11.687454223632812
2011-03-17,11.419841766357422
2011-03-18,11.296331405639648
2011-03-21,11.497039794921875
2011-03-22,11.404401779174805
2011-03-23,11.234574317932129
2011-03-24,11.316911697387695
2011-03-25,11.419841766357422
2011-03-28,11.22428035736084
2011-03-29,11.306625366210938
2011-03-30,11.322062492370605
2011-03-31,11.270598411560059
2011-04-01,11.286036491394043
2011-04-04,11.296331405639648
2011-04-05,11.358084678649902
2011-04-06,12.302018165588379
2011-04-07,12.054429054260254
2011-04-08,11.884211540222168
2011-04-11,11.729471206665039
2011-04-12,11.672731399536133
2011-04-13,11.471564292907715
2011-04-14,11.595357894897461
2011-04-15,11.688202857971191
2011-04-18,11.688202857971191
2011-04-19,11.95642375946045
2011-04-20,12.30717658996582
2011-04-21,12.544445037841797
2011-04-25,12.4928617477417
2011-04-26,12.766244888305664
2011-04-27,13.065413475036621
2011-04-28,12.24527645111084
2011-04-29,12.425808906555176
2011-05-02,12.188539505004883
2011-05-03,12.013165473937988
2011-05-04,11.837787628173828
2011-05-05,11.342608451843262
2011-05-06,11.652099609375
2011-05-09,11.89968490600586
2011-05-10,12.229803085327148
2011-05-11,11.977054595947266
2011-05-12,12.15758991241455
2011-05-13,12.178224563598633
2011-05-16,11.858416557312012
2011-05-17,11.71399211883545
2011-05-18,11.781048774719238
2011-05-19,11.95127010345459
2011-05-20,11.734628677368164
2011-05-23,11.652099609375
2011-05-24,11.56956672668457
2011-05-25,11.775891304016113
2011-05-26,11.961581230163574
2011-05-27,11.935789108276367
2011-05-31,12.002845764160156
2011-06-01,11.332298278808594
2011-06-02,10.646271705627441
2011-06-03,10.264575958251953
2011-06-06,10.063411712646484
2011-06-07,10.08919906616211
2011-06-08,9.609498023986816
2011-06-09,9.743609428405762
2011-06-10,9.563075065612793
2011-06-13,9.986040115356445
2011-06-14,10.254260063171387
2011-06-15,10.084044456481934
2011-06-16,10.280048370361328
2011-06-17,10.187202453613281
2011-06-20,10.574060440063477
2011-06-21,10.821648597717285
2011-06-22,10.697853088378906
2011-06-23,10.868067741394043
2011-06-24,10.770065307617188
2011-06-27,10.862913131713867
2011-06-28,10.966073036193848
2011-06-29,10.873228073120117
2011-06-30,10.981547355651855
2011-07-01,11.15692138671875
2011-07-05,11.079550743103027
2011-07-06,11.100183486938477
2011-07-07,11.265780448913574
2011-07-08,11.167457580566406
2011-07-11,10.474019050598145
2011-07-12,9.961702346801758
2011-07-13,9.93065357208252
2011-07-14,9.734009742736816
2011-07-15,10.060026168823242
2011-07-18,9.909953117370605
2011-07-19,10.065201759338379
2011-07-20,10.142822265625
2011-07-21,10.204925537109375
2011-07-22,10.158349990844727
2011-07-25,9.956528663635254
2011-07-26,9.868552207946777
2011-07-27,9.677084922790527
2011-07-28,9.413166046142578
2011-07-29,9.521836280822754
2011-08-01,9.521836280822754
2011-08-02,9.019869804382324
2011-08-03,9.480437278747559
2011-08-04,9.387287139892578
2011-08-05,9.470083236694336
2011-08-08,8.569650650024414
2011-08-09,9.025047302246094
2011-08-10,8.321257591247559
2011-08-11,8.673150062561035
2011-08-12,8.667974472045898
2011-08-15,8.854269027709961
2011-08-16,8.564478874206543
2011-08-17,8.347128868103027
2011-08-18,7.658865451812744
2011-08-19,7.503620147705078
2011-08-22,7.425999641418457
2011-08-23,7.627816677093506
2011-08-24,8.285032272338867
2011-08-25,8.186708450317383
2011-08-26,8.523075103759766
2011-08-29,9.169941902160645
2011-08-30,8.926724433898926
2011-08-31,8.895670890808105
2011-09-01,8.585176467895508
2011-09-02,8.05733585357666
2011-09-06,7.81411600112915
2011-09-07,8.109086990356445
2011-09-08,7.762362480163574
2011-09-09,7.467395305633545
2011-09-12,7.441523551940918
2011-09-13,7.545022487640381
2011-09-14,7.959014415740967
2011-09-15,8.072861671447754
2011-09-16,8.181532859802246
2011-09-19,7.871038913726807
2011-09-20,7.555370807647705
2011-09-21,7.208649158477783
2011-09-22,6.929205894470215
2011-09-23,7.151727199554443
2011-09-26,7.545022487640381
2011-09-27,7.374247074127197
2011-09-28,7.120677947998047
2011-09-29,7.384598731994629
2011-09-30,7.043050765991211
2011-10-03,6.525561332702637
2011-10-04,7.291450500488281
2011-10-05,7.3694610595703125
2011-10-06,8.02475643157959
2011-10-07,7.645098686218262
2011-10-10,8.118367195129395
2011-10-11,8.347199440002441
2011-10-12,8.565628051757812
2011-10-13,8.435612678527832
2011-10-14,8.612436294555664
2011-10-17,8.373207092285156
2011-10-18,8.96608829498291
2011-10-19,8.9556884765625
2011-10-20,8.950488090515137
2011-10-21,9.621387481689453
2011-10-24,10.203866958618164
2011-10-25,10.469101905822754
2011-10-26,10.895567893981934
2011-10-27,10.8435640335083
2011-10-28,10.630326271057129
2011-10-31,10.297479629516602
2011-11-01,9.454960823059082
2011-11-02,9.88142204284668
2011-11-03,9.897025108337402
2011-11-04,9.985437393188477
2011-11-07,10.089451789855957
2011-11-08,10.33908748626709
2011-11-09,9.85542106628418
2011-11-10,10.047845840454102
2011-11-11,10.318282127380371
2011-11-14,10.146659851074219
2011-11-15,10.266277313232422
2011-11-16,9.933429718017578
2011-11-17,9.839814186096191
2011-11-18,9.98023796081543
2011-11-21,9.64218521118164
2011-11-22,9.517365455627441
2011-11-23,9.033699989318848
2011-11-25,9.101308822631836
2011-11-28,9.584980964660645
2011-11-29,9.798208236694336
2011-11-30,10.557519912719727
2011-12-01,10.729146003723145
2011-12-02,10.79155445098877
2011-12-05,11.223214149475098
2011-12-06,11.249218940734863
2011-12-07,11.58206844329834
2011-12-08,11.212813377380371
2011-12-09,11.930516242980957
2011-12-12,11.920114517211914
2011-12-13,11.665278434753418
2011-12-14,11.296025276184082
2011-12-15,11.550857543945312
2011-12-16,11.067187309265137
2011-12-19,11.348033905029297
2011-12-20,11.977324485778809
2011-12-21,12.143750190734863
2011-12-22,12.263365745544434
2011-12-23,12.440186500549316
2011-12-27,12.554606437683105
2011-12-28,12.263365745544434
2011-12-29,12.61701774597168
2011-12-30,12.330974578857422
2012-01-03,12.50260066986084
2012-01-04,12.455793380737305
2012-01-05,12.450590133666992
2012-01-06,12.622718811035156
2012-01-09,12.554908752441406
2012-01-10,12.800066947937012
2012-01-11,12.899164199829102
2012-01-12,12.862654685974121
2012-01-13,12.387998580932617
2012-01-17,12.361919403076172
2012-01-18,12.539262771606445
2012-01-19,12.565340995788574
2012-01-20,12.294111251831055
2012-01-23,12.05938720703125
2012-01-24,12.137630462646484
2012-01-25,12.528827667236328
2012-01-26,12.643583297729492
2012-01-27,12.669666290283203
2012-01-30,12.487100601196289
2012-01-31,12.309759140014648
2012-02-01,12.622718811035156
2012-02-02,12.539262771606445
2012-02-03,13.039997100830078
2012-02-06,13.196478843688965
2012-02-07,13.060859680175781
2012-02-08,13.306017875671387
2012-02-09,13.702430725097656
2012-02-10,13.525087356567383
2012-02-13,13.733724594116211
2012-02-14,13.592891693115234
2012-02-15,13.201692581176758
2012-02-16,13.149534225463867
2012-02-17,13.045221328735352
2012-02-21,13.107804298400879
2012-02-22,12.820928573608398
2012-02-23,13.154749870300293
2012-02-24,12.721823692321777
2012-02-27,13.024345397949219
2012-02-28,12.966975212097168
2012-02-29,13.170397758483887
2012-03-01,13.092159271240234
2012-03-02,12.72704029083252
2012-03-05,12.84700870513916
2012-03-06,12.440162658691406
2012-03-07,12.575777053833008
2012-03-08,12.805279731750488
2012-03-09,12.97219181060791
2012-03-12,13.592891693115234
2012-03-13,14.500478744506836
2012-03-14,14.291839599609375
2012-03-15,14.610013008117676
2012-03-16,14.281407356262207
2012-03-19,14.088411331176758
2012-03-20,14.104063987731934
2012-03-21,13.676353454589844
2012-03-22,13.431198120117188
2012-03-23,13.347742080688477
2012-03-26,13.64505386352539
2012-03-27,13.686782836914062
2012-03-28,13.561598777770996
2012-03-29,13.452068328857422
2012-03-30,13.2069091796875
2012-04-02,13.102588653564453
2012-04-03,13.170397758483887
2012-04-04,13.175616264343262
2012-04-05,13.196539878845215
2012-04-09,12.819940567016602
2012-04-10,12.066752433776855
2012-04-11,12.234124183654785
2012-04-12,12.636876106262207
2012-04-13,12.527036666870117
2012-04-16,12.699634552001953
2012-04-17,13.295920372009277
2012-04-18,12.772869110107422
2012-04-19,12.349198341369629
2012-04-20,11.53323745727539
2012-04-23,11.177567481994629
2012-04-24,11.083418846130371
2012-04-25,12.30212116241455
2012-04-26,11.935989379882812
2012-04-27,12.50088119506836
2012-04-30,12.134747505187988
2012-05-01,12.061522483825684
2012-05-02,12.255049705505371
2012-05-03,11.956910133361816
2012-05-04,11.695383071899414
2012-05-07,11.632616996765137
2012-05-08,11.334478378295898
2012-05-09,11.407707214355469
2012-05-10,11.433859825134277
2012-05-11,11.54369831085205
2012-05-14,11.245563507080078
2012-05-15,11.386784553527832
2012-05-16,11.742460250854492
2012-05-17,11.240330696105957
2012-05-18,11.276944160461426
2012-05-21,11.460017204284668
2012-05-22,11.930760383605957
2012-05-23,11.883682250976562
2012-05-24,11.763381958007812
2012-05-25,11.8366060256958
2012-05-29,12.134747505187988
2012-05-30,11.899375915527344
2012-05-31,11.773843765258789
2012-06-01,11.538469314575195
2012-06-04,10.921271324157715
2012-06-05,10.989267349243164
2012-06-06,11.381553649902344
2012-06-07,11.177567481994629
2012-06-08,11.297869682312012
2012-06-11,11.004958152770996
2012-06-12,11.156644821166992
2012-06-13,11.167105674743652
2012-06-14,11.376325607299805
2012-06-15,11.768610000610352
2012-06-18,12.07198429107666
2012-06-19,11.616926193237305
2012-06-20,10.283145904541016
2012-06-21,9.728719711303711
2012-06-22,9.47242546081543
2012-06-25,9.655491828918457
2012-06-26,9.69733715057373
2012-06-27,10.10008430480957
2012-06-28,10.141928672790527
2012-06-29,10.424373626708984
2012-07-02,10.487137794494629
2012-07-03,10.565601348876953
2012-07-05,10.722511291503906
2012-07-06,10.606932640075684
2012-07-09,10.664728164672852
2012-07-10,10.559654235839844
2012-07-11,10.733020782470703
2012-07-12,10.84859848022461
2012-07-13,11.30566120147705
2012-07-16,11.148051261901855
2012-07-17,11.15330696105957
2012-07-18,11.363448143005371
2012-07-19,11.515801429748535
2012-07-20,11.605110168457031
2012-07-23,11.662900924682617
2012-07-24,11.216348648071289
2012-07-25,11.032472610473633
2012-07-26,10.585919380187988
2012-07-27,10.549147605895996
2012-07-30,10.712005615234375
2012-07-31,10.838090896606445
2012-08-01,10.559654235839844
2012-08-02,10.622696876525879
2012-08-03,11.053484916687012
2012-08-06,11.142796516418457
2012-08-07,11.500033378601074
2012-08-08,11.442253112792969
2012-08-09,11.436996459960938
2012-08-10,11.279388427734375
2012-08-13,11.30566120147705
2012-08-14,11.247870445251465
2012-08-15,11.36870002746582
2012-08-16,11.741707801818848
2012-08-17,12.11996078491211
2012-08-20,11.788984298706055
2012-08-21,11.72594165802002
2012-08-22,11.741707801818848
2012-08-23,11.536813735961914
2012-08-24,11.500033378601074
2012-08-27,11.321419715881348
2012-08-28,11.30566120147705
2012-08-29,11.473770141601562
2012-08-30,11.468515396118164
2012-08-31,11.59985637664795
2012-09-04,11.862534523010254
2012-09-05,11.746953964233398
2012-09-06,12.114706039428711
2012-09-07,12.182999610900879
2012-09-10,12.146227836608887
2012-09-11,12.42992115020752
2012-09-12,12.513972282409668
2012-09-13,12.708358764648438
2012-09-14,12.881726264953613
2012-09-17,12.95527172088623
2012-09-18,12.608537673950195
2012-09-19,12.603290557861328
2012-09-20,12.519229888916016
2012-09-21,12.282816886901855
2012-09-24,12.219778060913086
2012-09-25,12.219778060913086
2012-09-26,11.636632919311523
2012-09-27,11.70493221282959
2012-09-28,11.515801429748535
2012-10-01,11.484281539916992
2012-10-02,11.40022087097168
2012-10-03,11.70493221282959
2012-10-04,11.715433120727539
2012-10-05,12.116326332092285
2012-10-08,12.211270332336426
2012-10-09,11.947532653808594
2012-10-10,11.863131523132324
2012-10-11,11.794557571411133
2012-10-12,11.731258392333984
2012-10-15,12.09522533416748
2012-10-16,12.163799285888672
2012-10-17,12.42753791809082
2012-10-18,14.80122184753418
2012-10-19,15.518600463867188
2012-10-22,15.392001152038574
2012-10-23,15.318155288696289
2012-10-24,15.275957107543945
2012-10-25,15.138816833496094
2012-10-26,15.407828330993652
2012-10-31,15.513325691223145
2012-11-01,15.824539184570312
2012-11-02,15.597726821899414
2012-11-05,15.724321365356445
2012-11-06,15.407828330993652
2012-11-07,15.149362564086914
2012-11-08,14.970016479492188
2012-11-09,15.149362564086914
2012-11-12,14.927812576293945
2012-11-13,14.832867622375488
2012-11-14,14.637706756591797
2012-11-15,14.669346809387207
2012-11-16,14.658796310424805
2012-11-19,15.207385063171387
2012-11-20,15.323430061340332
2012-11-21,15.360353469848633
2012-11-23,15.58717155456543
2012-11-26,15.523881912231445
2012-11-27,15.434199333190918
2012-11-28,15.307607650756836
2012-11-29,15.154632568359375
2012-11-30,15.302332878112793
2012-12-03,15.260130882263184
2012-12-04,15.308443069458008
2012-12-05,14.852194786071777
2012-12-06,14.782421112060547
2012-12-07,14.616019248962402
2012-12-10,14.374472618103027
2012-12-11,14.33153247833252
2012-12-12,14.229552268981934
2012-12-13,14.149040222167969
2012-12-14,12.914484977722168
2012-12-17,13.42977523803711
2012-12-18,13.66058349609375
2012-12-19,13.4727201461792
2012-12-20,13.542494773864746
2012-12-21,13.639118194580078
2012-12-24,13.563965797424316
2012-12-26,13.49419116973877
2012-12-27,13.574700355529785
2012-12-28,13.49419116973877
2012-12-31,13.800137519836426
2013-01-02,14.444253921508789
2013-01-03,14.669694900512695
2013-01-04,14.562342643737793
2013-01-07,14.471095085144043
2013-01-08,14.40131950378418
2013-01-09,14.444253921508789
2013-01-10,14.616019248962402
2013-01-11,14.76093864440918
2013-01-14,14.921975135803223
2013-01-15,14.895140647888184
2013-01-16,14.766313552856445
2013-01-17,15.31917953491211
2013-01-18,14.991753578186035
2013-01-22,15.163518905639648
2013-01-23,15.308443069458008
2013-01-24,14.92734146118164
2013-01-25,15.238666534423828
2013-01-28,15.292340278625488
2013-01-29,15.270870208740234
2013-01-30,15.270870208740234
2013-01-31,15.517776489257812
2013-02-01,15.845203399658203
2013-02-04,15.721747398376465
2013-02-05,15.614396095275879
2013-02-06,15.646602630615234
2013-02-07,15.31380844116211
2013-02-08,15.388954162597656
2013-02-11,15.378219604492188
2013-02-12,15.410422325134277
2013-02-13,15.421162605285645
2013-02-14,15.383585929870605
2013-02-15,15.26012897491455
2013-02-19,15.31917953491211
2013-02-20,15.142044067382812
2013-02-21,14.862929344177246
2013-02-22,14.819985389709473
2013-02-25,14.422783851623535
2013-02-26,14.438891410827637
2013-02-27,14.916603088378906
2013-02-28,14.997116088867188
2013-03-01,14.997116088867188
2013-03-04,14.841464042663574
2013-03-05,14.766313552856445
2013-03-06,14.755577087402344
2013-03-07,15.099100112915039
2013-03-08,15.619760513305664
2013-03-11,16.274612426757812
2013-03-12,16.29608154296875
2013-03-13,16.526897430419922
2013-03-14,16.408802032470703
2013-03-15,16.48932456970215
2013-03-18,16.591312408447266
2013-03-19,16.612768173217773
2013-03-20,17.251522064208984
2013-03-21,16.891883850097656
2013-03-22,17.11196517944336
2013-03-25,17.251522064208984
2013-03-26,17.589675903320312
2013-03-27,17.78291893005371
2013-03-28,17.67018699645996
2013-04-01,17.36423683166504
2013-04-02,17.42328643798828
2013-04-03,16.90262794494629
2013-04-04,17.026081085205078
2013-04-05,17.079753875732422
2013-04-08,17.413494110107422
2013-04-09,17.736467361450195
2013-04-10,17.752601623535156
2013-04-11,17.795673370361328
2013-04-12,17.564212799072266
2013-04-15,16.902122497558594
2013-04-16,17.192794799804688
2013-04-17,16.530702590942383
2013-04-18,16.20235252380371
2013-04-19,16.589916229248047
2013-04-22,16.649127960205078
2013-04-23,17.14973258972168
2013-04-24,16.21312141418457
2013-04-25,16.24541473388672
2013-04-26,15.884766578674316
2013-04-29,16.067777633666992
2013-04-30,15.760960578918457
2013-05-01,15.346481323242188
2013-05-02,15.690983772277832
2013-05-03,16.320772171020508
2013-05-06,16.353073120117188
2013-05-07,16.552234649658203
2013-05-08,16.69219398498535
2013-05-09,16.826759338378906
2013-05-10,16.977481842041016
2013-05-13,17.074371337890625
2013-05-14,17.268152236938477
2013-05-15,17.424259185791016
2013-05-16,17.32198143005371
2013-05-17,17.381193161010742
2013-05-20,17.14973258972168
2013-05-21,17.122821807861328
2013-05-22,16.68142318725586
2013-05-23,16.815998077392578
2013-05-24,16.939800262451172
2013-05-28,17.25739097595215
2013-05-29,16.98824691772461
2013-05-30,16.977481842041016
2013-05-31,16.885974884033203
2013-06-03,16.740633010864258
2013-06-04,16.6114501953125
2013-06-05,16.616830825805664
2013-06-06,17.020544052124023
2013-06-07,16.912885665893555
2013-06-10,16.99362564086914
2013-06-11,16.63836669921875
2013-06-12,16.552234649658203
2013-06-13,17.138967514038086
2013-06-14,16.945186614990234
2013-06-17,16.869827270507812
2013-06-18,16.848295211791992
2013-06-19,16.43920135498047
2013-06-20,15.303412437438965
2013-06-21,15.195760726928711
2013-06-24,14.975061416625977
2013-06-25,15.17961311340332
2013-06-26,15.276505470275879
2013-06-27,15.685603141784668
2013-06-28,15.502585411071777
2013-07-01,15.615626335144043
2013-07-02,15.545639991760254
2013-07-03,15.642531394958496
2013-07-05,15.793258666992188
2013-07-08,15.679872512817383
2013-07-09,16.241405487060547
2013-07-10,16.2036075592041
2013-07-11,16.608566284179688
2013-07-12,16.58696937561035
2013-07-15,16.56536865234375
2013-07-16,16.30620002746582
2013-07-17,16.397985458374023
2013-07-18,16.468181610107422
2013-07-19,16.56536865234375
2013-07-22,16.30620002746582
2013-07-23,16.408788681030273
2013-07-24,16.354799270629883
2013-07-25,15.922840118408203
2013-07-26,15.809455871582031
2013-07-29,15.679872512817383
2013-07-30,16.084823608398438
2013-07-31,16.397985458374023
2013-08-01,16.43038558959961
2013-08-02,16.603164672851562
2013-08-05,16.40338897705078
2013-08-06,15.912044525146484
2013-08-07,15.561081886291504
2013-08-08,15.858044624328613
2013-08-09,15.72846794128418
2013-08-12,15.922840118408203
2013-08-13,15.679872512817383
2013-08-14,15.12372875213623
2013-08-15,14.869962692260742
2013-08-16,14.972539901733398
2013-08-19,14.52979564666748
2013-08-20,14.745776176452637
2013-08-21,14.567587852478027
2013-08-22,14.918553352355957
2013-08-23,14.923956871032715
2013-08-26,14.84836196899414
2013-08-27,14.40561294555664
2013-08-28,14.589192390441895
2013-08-29,14.35161304473877
2013-08-30,14.076240539550781
2013-09-03,13.892667770385742
2013-09-04,14.02764892578125
2013-09-05,14.27062702178955
2013-09-06,14.59459114074707
2013-09-09,15.102132797241211
2013-09-10,14.92935562133789
2013-09-11,15.13992691040039
2013-09-12,14.875353813171387
2013-09-13,14.670187950134277
