Date,LIN
2010-04-30,62.43697738647461
2010-05-03,62.61583709716797
2010-05-04,61.24443435668945
2010-05-05,61.04316711425781
2010-05-06,59.1351203918457
2010-05-07,58.792259216308594
2010-05-10,60.59598922729492
2010-05-11,59.9177131652832
2010-05-12,60.931392669677734
2010-05-13,60.00715637207031
2010-05-14,58.06182861328125
2010-05-17,58.19601058959961
2010-05-18,57.9798469543457
2010-05-19,57.048179626464844
2010-05-20,55.35624694824219
2010-05-21,57.46556091308594
2010-05-24,56.62334060668945
2010-05-25,56.86183547973633
2010-05-26,57.279239654541016
2010-05-27,58.814632415771484
2010-05-28,57.838226318359375
2010-06-01,56.83203125
2010-06-02,58.16618347167969
2010-06-03,57.31156539916992
2010-06-04,55.56486892700195
2010-06-07,55.654815673828125
2010-06-08,56.92176055908203
2010-06-09,57.0492057800293
2010-06-10,58.2111701965332
2010-06-11,58.30863571166992
2010-06-14,58.09872055053711
2010-06-15,59.448089599609375
2010-06-16,60.040313720703125
2010-06-17,60.5275993347168
2010-06-18,60.84996795654297
2010-06-21,61.34473419189453
2010-06-22,60.38515853881836
2010-06-23,60.1228141784668
2010-06-24,59.29816436767578
2010-06-25,59.560569763183594
2010-06-28,59.48556137084961
2010-06-29,58.00123977661133
2010-06-30,56.96672821044922
2010-07-01,57.55147171020508
2010-07-02,57.633914947509766
2010-07-06,58.0687141418457
2010-07-07,59.905399322509766
2010-07-08,60.78249740600586
2010-07-09,60.96993637084961
2010-07-12,61.09736251831055
2010-07-13,62.58921432495117
2010-07-14,62.09440231323242
2010-07-15,62.07941436767578
2010-07-16,60.692535400390625
2010-07-19,60.74501419067383
2010-07-20,61.80954360961914
2010-07-21,61.742042541503906
2010-07-22,63.218902587890625
2010-07-23,64.0135269165039
2010-07-26,64.20844268798828
2010-07-27,64.34339141845703
2010-07-28,64.68074035644531
2010-07-29,64.32839965820312
2010-07-30,65.08554077148438
2010-08-02,65.87271118164062
2010-08-03,65.82022094726562
2010-08-04,66.3075180053711
2010-08-05,66.38993072509766
2010-08-06,65.79024505615234
2010-08-09,66.55490112304688
2010-08-10,66.4874038696289
2010-08-11,65.11551666259766
2010-08-12,65.45291137695312
2010-08-13,65.43790435791016
2010-08-16,65.95519256591797
2010-08-17,66.82475280761719
2010-08-18,66.78729248046875
2010-08-19,66.05259704589844
2010-08-20,66.2325210571289
2010-08-23,65.58783721923828
2010-08-24,64.60578155517578
2010-08-25,64.41834259033203
2010-08-26,64.1559829711914
2010-08-27,65.43041229248047
2010-08-30,64.42587280273438
2010-08-31,64.4933090209961
2010-09-01,65.29544067382812
2010-09-02,64.9186782836914
2010-09-03,65.74005126953125
2010-09-07,65.12970733642578
2010-09-08,65.24271392822266
2010-09-09,65.23517608642578
2010-09-10,65.14473724365234
2010-09-13,65.83047485351562
2010-09-14,66.22235870361328
2010-09-15,66.46344757080078
2010-09-16,67.0964584350586
2010-09-17,66.58404541015625
2010-09-20,66.77995300292969
2010-09-21,66.37303924560547
2010-09-22,66.35043334960938
2010-09-23,66.33538818359375
2010-09-24,67.88768768310547
2010-09-27,67.67668151855469
2010-09-28,68.14388275146484
2010-09-29,67.61638641357422
2010-09-30,68.01578521728516
2010-10-01,67.55615234375
2010-10-04,67.0964584350586
2010-10-05,68.71658325195312
2010-10-06,68.70906829833984
2010-10-07,67.97810363769531
2010-10-08,68.28704071044922
2010-10-11,68.15896606445312
2010-10-12,68.46792602539062
2010-10-13,69.25160217285156
2010-10-14,68.35486602783203
2010-10-15,68.35486602783203
2010-10-18,68.40765380859375
2010-10-19,67.37527465820312
2010-10-20,68.58097076416016
2010-10-21,69.89970397949219
2010-10-22,69.46256256103516
2010-10-25,70.66075897216797
2010-10-26,70.45729064941406
2010-10-27,68.20416259765625
2010-10-28,68.51310729980469
2010-10-29,68.82959747314453
2010-11-01,68.82959747314453
2010-11-02,69.56057739257812
2010-11-03,69.5078125
2010-11-04,69.54550170898438
2010-11-05,70.03530883789062
2010-11-08,70.5477066040039
2010-11-09,69.34202575683594
2010-11-10,70.1483383178711
2010-11-11,69.94488525390625
2010-11-12,69.01046752929688
2010-11-15,68.95775604248047
2010-11-16,68.1213150024414
2010-11-17,68.05347442626953
2010-11-18,69.22903442382812
2010-11-19,69.69620513916016
2010-11-22,69.32694244384766
2010-11-23,68.69397735595703
2010-11-24,69.81678009033203
2010-11-26,69.36466217041016
2010-11-29,69.26667785644531
2010-11-30,69.36466217041016
2010-12-01,70.46485137939453
2010-12-02,71.15811157226562
2010-12-03,71.32467651367188
2010-12-06,71.02184295654297
2010-12-07,71.23383331298828
2010-12-08,70.83250427246094
2010-12-09,70.96124267578125
2010-12-10,70.71139526367188
2010-12-13,70.69624328613281
2010-12-14,70.0904541015625
2010-12-15,70.4842300415039
2010-12-16,71.06724548339844
2010-12-17,70.809814453125
2010-12-20,71.77142333984375
2010-12-21,72.66484069824219
2010-12-22,72.42255401611328
2010-12-23,72.31657409667969
2010-12-27,72.21812438964844
2010-12-28,72.39226531982422
2010-12-29,72.63455963134766
2010-12-30,71.81683349609375
2010-12-31,72.28626251220703
2011-01-03,72.09701538085938
2011-01-04,71.59727478027344
2011-01-05,71.54424285888672
2011-01-06,70.45397186279297
2011-01-07,71.392822265625
2011-01-10,70.5523681640625
2011-01-11,70.64323425292969
2011-01-12,70.96124267578125
2011-01-13,70.34036254882812
2011-01-14,70.40853118896484
2011-01-18,70.74927520751953
2011-01-19,69.87093353271484
2011-01-20,69.0380630493164
2011-01-21,68.93205261230469
2011-01-24,69.23491668701172
2011-01-25,69.08349609375
2011-01-26,69.27275085449219
2011-01-27,69.59077453613281
2011-01-28,68.80332946777344
2011-01-31,70.44635772705078
2011-02-01,72.14242553710938
2011-02-02,71.945556640625
2011-02-03,71.79411315917969
2011-02-04,72.11213684082031
2011-02-07,71.99852752685547
2011-02-08,72.06672668457031
2011-02-09,71.75626373291016
2011-02-10,72.33170318603516
2011-02-11,73.44475555419922
2011-02-14,73.2857437133789
2011-02-15,73.33875274658203
2011-02-16,74.37604522705078
2011-02-17,74.4442138671875
2011-02-18,75.02721405029297
2011-02-22,74.08074188232422
2011-02-23,73.44475555419922
2011-02-24,73.79300689697266
2011-02-25,74.42904663085938
2011-02-28,75.24678039550781
2011-03-01,74.03530883789062
2011-03-02,74.18677520751953
2011-03-03,74.96302032470703
2011-03-04,74.7803726196289
2011-03-07,73.76058197021484
2011-03-08,74.3922119140625
2011-03-09,74.37703704833984
2011-03-10,73.54747009277344
2011-03-11,74.56731414794922
2011-03-14,74.69664764404297
2011-03-15,74.01930236816406
2011-03-16,72.4515609741211
2011-03-17,73.42569732666016
2011-03-18,73.92800903320312
2011-03-21,74.52925109863281
2011-03-22,74.49878692626953
2011-03-23,75.14569854736328
2011-03-24,75.76211547851562
2011-03-25,76.00565338134766
2011-03-28,75.6860122680664
2011-03-29,76.80475616455078
2011-03-30,76.88082885742188
2011-03-31,77.32225799560547
2011-04-01,77.61146545410156
2011-04-04,77.92351531982422
2011-04-05,78.4029312133789
2011-04-06,78.4866714477539
2011-04-07,78.02242279052734
2011-04-08,77.84739685058594
2011-04-11,77.1472396850586
2011-04-12,76.5079345703125
2011-04-13,77.15483093261719
2011-04-14,77.51254272460938
2011-04-15,78.50188446044922
2011-04-18,78.3116455078125
2011-04-19,80.54910278320312
2011-04-20,80.84590148925781
2011-04-21,81.05900573730469
2011-04-25,81.2873306274414
2011-04-26,82.2842788696289
2011-04-27,80.74699401855469
2011-04-28,81.56890106201172
2011-04-29,80.99050903320312
2011-05-02,80.22946166992188
2011-05-03,79.88700866699219
2011-05-04,78.61605072021484
2011-05-05,78.3116455078125
2011-05-06,78.8443374633789
2011-05-09,79.46842193603516
2011-05-10,80.03160095214844
2011-05-11,78.82915496826172
2011-05-12,79.26293182373047
2011-05-13,78.27355194091797
2011-05-16,78.41057586669922
2011-05-17,77.78651428222656
2011-05-18,79.54451751708984
2011-05-19,79.95545959472656
2011-05-20,79.50648498535156
2011-05-23,78.61605072021484
2011-05-24,78.39533996582031
2011-05-25,79.59019470214844
2011-05-26,79.36184692382812
2011-05-27,79.92505645751953
2011-05-31,80.54910278320312
2011-06-01,78.6845474243164
2011-06-02,78.50188446044922
2011-06-03,77.13298034667969
2011-06-06,76.61295318603516
2011-06-07,76.54414367675781
2011-06-08,76.47528839111328
2011-06-09,77.73712158203125
2011-06-10,76.4905776977539
2011-06-13,76.8270492553711
2011-06-14,78.10420227050781
2011-06-15,76.834716796875
2011-06-16,77.30121612548828
2011-06-17,77.28592681884766
2011-06-20,78.09651947021484
2011-06-21,79.38899230957031
2011-06-22,79.40430450439453
2011-06-23,79.15957641601562
2011-06-24,78.99131774902344
2011-06-27,79.40430450439453
2011-06-28,81.14029693603516
2011-06-29,82.5780258178711
2011-06-30,82.89155578613281
2011-07-01,83.36572265625
2011-07-05,82.9068374633789
2011-07-06,83.6945571899414
2011-07-07,85.11701202392578
2011-07-08,84.4822769165039
2011-07-11,82.8686294555664
2011-07-12,82.37919616699219
2011-07-13,82.0580062866211
2011-07-14,81.31620788574219
2011-07-15,81.85150909423828
2011-07-18,80.95674133300781
2011-07-19,81.6220932006836
2011-07-20,81.2550048828125
2011-07-21,81.973876953125
2011-07-22,80.38317108154297
2011-07-25,80.37554168701172
2011-07-26,79.47311401367188
2011-07-27,77.76774597167969
2011-07-28,78.13480377197266
2011-07-29,79.25897979736328
2011-08-01,78.39482879638672
2011-08-02,76.91120910644531
2011-08-03,77.92830657958984
2011-08-04,74.71636199951172
2011-08-05,73.67628479003906
2011-08-08,69.8678207397461
2011-08-09,72.21565246582031
2011-08-10,70.64788055419922
2011-08-11,74.34925079345703
2011-08-12,75.40462493896484
2011-08-15,76.21527099609375
2011-08-16,75.51173400878906
2011-08-17,75.25170135498047
2011-08-18,71.45087432861328
2011-08-19,68.95011901855469
2011-08-22,68.00950622558594
2011-08-23,70.18135833740234
2011-08-24,70.70140075683594
2011-08-25,70.71672058105469
2011-08-26,72.1850357055664
2011-08-29,74.43341827392578
2011-08-30,75.12167358398438
2011-08-31,75.32051086425781
2011-09-01,75.09107208251953
2011-09-02,74.25322723388672
2011-09-06,74.08415222167969
2011-09-07,75.6291275024414
2011-09-08,74.58377075195312
2011-09-09,72.80814361572266
2011-09-12,72.55450439453125
2011-09-13,73.62294006347656
2011-09-14,75.49079895019531
2011-09-15,76.8436508178711
2011-09-16,77.48931121826172
2011-09-19,76.93589782714844
2011-09-20,78.02738952636719
2011-09-21,74.6068344116211
2011-09-22,71.83963012695312
2011-09-23,71.4168472290039
2011-09-26,73.08489990234375
2011-09-27,74.19173431396484
2011-09-28,72.41610717773438
2011-09-29,73.33856201171875
2011-09-30,71.85498046875
2011-10-03,70.51753234863281
2011-10-04,72.98493957519531
2011-10-05,75.55226135253906
2011-10-06,75.89053344726562
2011-10-07,75.39856719970703
2011-10-10,78.37329864501953
2011-10-11,77.52774047851562
2011-10-12,78.1119613647461
2011-10-13,77.66612243652344
2011-10-14,78.9036865234375
2011-10-17,77.56619262695312
2011-10-18,79.22650146484375
2011-10-19,77.42784881591797
2011-10-20,78.05815887451172
2011-10-21,79.55704498291016
2011-10-24,79.63389587402344
2011-10-25,78.13501739501953
2011-10-26,80.18734741210938
2011-10-27,81.15586853027344
2011-10-28,80.9175796508789
2011-10-31,78.15038299560547
2011-11-01,75.73677062988281
2011-11-02,77.22026062011719
2011-11-03,78.31948852539062
2011-11-04,77.22026062011719
2011-11-07,77.65845489501953
2011-11-08,78.55776977539062
2011-11-09,75.5599594116211
2011-11-10,76.74372100830078
2011-11-11,78.01203918457031
2011-11-14,77.93517303466797
2011-11-15,77.50472259521484
2011-11-16,75.67525482177734
2011-11-17,74.35315704345703
2011-11-18,74.56071472167969
2011-11-21,73.74591064453125
2011-11-22,73.28471374511719
2011-11-23,72.21625518798828
2011-11-25,71.87806701660156
2011-11-28,74.7144546508789
2011-11-29,74.4146499633789
2011-11-30,78.4040298461914
2011-12-01,77.52008819580078
2011-12-02,77.22026062011719
2011-12-05,78.6494369506836
2011-12-06,79.1361312866211
2011-12-07,80.2640380859375
2011-12-08,79.4296875
2011-12-09,79.97816467285156
2011-12-12,79.05886840820312
2011-12-13,78.88887023925781
2011-12-14,78.70352172851562
2011-12-15,79.7850570678711
2011-12-16,80.16354370117188
2011-12-19,79.61507415771484
2011-12-20,81.51544189453125
2011-12-21,81.22962188720703
2011-12-22,81.67768859863281
2011-12-23,82.34205627441406
2011-12-27,82.88280487060547
2011-12-28,81.91716766357422
2011-12-29,82.7669448852539
2011-12-30,82.5815200805664
2012-01-03,83.31538391113281
2012-01-04,84.19607543945312
2012-01-05,83.36178588867188
2012-01-06,83.40039825439453
2012-01-09,82.59696960449219
2012-01-10,83.1068344116211
2012-01-11,83.21499633789062
2012-01-12,84.61322784423828
2012-01-13,83.84842681884766
2012-01-17,84.84500122070312
2012-01-18,85.81060791015625
2012-01-19,85.493896484375
2012-01-20,84.4510269165039
2012-01-23,84.67506408691406
2012-01-24,84.28104400634766
2012-01-25,81.9403305053711
2012-01-26,82.23387908935547
2012-01-27,81.72403717041016
2012-01-30,82.18754577636719
2012-01-31,82.04074096679688
2012-02-01,82.43474578857422
2012-02-02,81.64680480957031
2012-02-03,83.44673919677734
2012-02-06,83.68621063232422
2012-02-07,83.809814453125
2012-02-08,83.68621063232422
2012-02-09,83.60897064208984
2012-02-10,82.78238677978516
2012-02-13,82.79783630371094
2012-02-14,82.86732482910156
2012-02-15,83.16866302490234
2012-02-16,84.18061828613281
2012-02-17,84.9762954711914
2012-02-21,84.9762954711914
2012-02-22,84.72139739990234
2012-02-23,85.01494598388672
2012-02-24,84.89130401611328
2012-02-27,84.90679168701172
2012-02-28,84.72913360595703
2012-02-29,84.20381164550781
2012-03-01,84.8218002319336
2012-03-02,84.74458312988281
2012-03-05,84.17778778076172
2012-03-06,83.43244934082031
2012-03-07,83.9759292602539
2012-03-08,85.36569213867188
2012-03-09,85.15607452392578
2012-03-12,85.41226196289062
2012-03-13,86.2818374633789
2012-03-14,85.76165008544922
2012-03-15,85.77716827392578
2012-03-16,85.96353912353516
2012-03-19,86.32064056396484
2012-03-20,86.01010131835938
2012-03-21,86.73991394042969
2012-03-22,86.07220458984375
2012-03-23,87.08931732177734
2012-03-26,88.50238037109375
2012-03-27,88.94493865966797
2012-03-28,88.30826568603516
2012-03-29,88.80513000488281
2012-03-30,89.00701141357422
2012-04-02,89.31757354736328
2012-04-03,89.11570739746094
2012-04-04,88.30047607421875
2012-04-05,88.46355438232422
2012-04-09,87.22906494140625
2012-04-10,85.13275146484375
2012-04-11,86.46817016601562
2012-04-12,88.21510314941406
2012-04-13,86.98060607910156
2012-04-16,87.69486999511719
2012-04-17,88.70420837402344
2012-04-18,88.49458312988281
2012-04-19,88.370361328125
2012-04-20,88.2694320678711
2012-04-23,87.47750091552734
2012-04-24,87.29116821289062
2012-04-25,88.33155059814453
2012-04-26,89.54275512695312
2012-04-27,90.42784881591797
2012-04-30,89.83000183105469
2012-05-01,90.2104263305664
2012-05-02,90.40455627441406
2012-05-03,90.20269012451172
2012-05-04,89.06915283203125
2012-05-07,89.076904296875
2012-05-08,88.7973861694336
2012-05-09,87.16693115234375
2012-05-10,86.76321411132812
2012-05-11,86.70883178710938
2012-05-14,85.71504974365234
2012-05-15,85.41226196289062
2012-05-16,84.91537475585938
2012-05-17,82.19795989990234
2012-05-18,81.60787963867188
2012-05-21,84.14674377441406
2012-05-22,83.60324096679688
2012-05-23,84.12342071533203
2012-05-24,84.45729064941406
2012-05-25,83.75077056884766
2012-05-29,84.93087768554688
2012-05-30,82.50074005126953
2012-05-31,82.48519897460938
2012-06-01,80.36563110351562
2012-06-04,80.73054504394531
2012-06-05,79.68463897705078
2012-06-06,81.32377624511719
2012-06-07,81.69841766357422
2012-06-08,82.66627502441406
2012-06-11,81.90914154052734
2012-06-12,83.16581726074219
2012-06-13,81.69841766357422
2012-06-14,81.58916473388672
2012-06-15,82.40867614746094
2012-06-18,82.67408752441406
2012-06-19,84.4146957397461
2012-06-20,83.79803466796875
2012-06-21,81.8623275756836
2012-06-22,82.23697662353516
2012-06-25,81.20668029785156
2012-06-26,81.49549865722656
2012-06-27,81.27693939208984
2012-06-28,82.2213363647461
2012-06-29,84.86734008789062
2012-07-02,84.56295776367188
2012-07-03,85.56208801269531
2012-07-05,85.68692779541016
2012-07-06,85.08590698242188
2012-07-09,85.11715698242188
2012-07-10,84.0322265625
2012-07-11,83.79803466796875
2012-07-12,82.62722778320312
2012-07-13,83.79803466796875
2012-07-16,83.59510040283203
2012-07-17,84.78152465820312
2012-07-18,84.804931640625
2012-07-19,85.17179870605469
2012-07-20,83.93074035644531
2012-07-23,82.955078125
2012-07-24,81.80767822265625
2012-07-25,80.34810638427734
2012-07-26,81.55009460449219
2012-07-27,82.73654174804688
2012-07-30,82.27600860595703
2012-07-31,80.9881362915039
2012-08-01,81.15984344482422
2012-08-02,80.44955444335938
2012-08-03,82.56480407714844
2012-08-06,81.99501037597656
2012-08-07,83.54829406738281
2012-08-08,84.28196716308594
2012-08-09,84.2741928100586
2012-08-10,84.42247009277344
2012-08-13,84.06340026855469
2012-08-14,83.75122833251953
2012-08-15,84.2741928100586
2012-08-16,84.84396362304688
2012-08-17,84.07121276855469
2012-08-20,84.66443634033203
2012-08-21,84.32099914550781
2012-08-22,85.5074234008789
2012-08-23,83.99320220947266
2012-08-24,83.61072540283203
2012-08-27,82.66627502441406
2012-08-28,81.64376831054688
2012-08-29,82.05744171142578
2012-08-30,81.81549835205078
2012-08-31,82.34624481201172
2012-09-04,81.35498046875
2012-09-05,81.9434814453125
2012-09-06,83.6148452758789
2012-09-07,83.97577667236328
2012-09-10,83.79530334472656
2012-09-11,83.63052368164062
2012-09-12,83.16756439208984
2012-09-13,83.59131622314453
2012-09-14,84.69769287109375
2012-09-17,84.7134017944336
2012-09-18,84.95662689208984
2012-09-19,85.0586166381836
2012-09-20,85.17635345458984
2012-09-21,84.59565734863281
2012-09-24,83.99934387207031
2012-09-25,83.41084289550781
2012-09-26,81.48836517333984
2012-09-27,81.9434814453125
2012-09-28,81.51190185546875
2012-10-01,81.61395263671875
2012-10-02,81.44126892089844
2012-10-03,82.0062484741211
2012-10-04,82.67325592041016
2012-10-05,82.8694076538086
2012-10-08,82.9007797241211
2012-10-09,82.63398742675781
2012-10-10,81.48836517333984
2012-10-11,81.37068176269531
2012-10-12,81.50406646728516
2012-10-15,82.29658508300781
2012-10-16,83.63052368164062
2012-10-17,84.91738891601562
2012-10-18,84.72122192382812
2012-10-19,82.29658508300781
2012-10-22,82.59476470947266
2012-10-23,82.35148620605469
2012-10-24,82.06903076171875
2012-10-25,82.21812438964844
2012-10-26,82.62616729736328
2012-10-31,83.34020233154297
2012-11-01,85.1292495727539
2012-11-02,86.07870483398438
2012-11-05,85.8982162475586
2012-11-06,86.31410217285156
2012-11-07,85.57650756835938
2012-11-08,84.72908020019531
2012-11-09,84.27396392822266
2012-11-12,84.2975082397461
2012-11-13,84.14057922363281
2012-11-14,83.34020233154297
2012-11-15,82.8066177368164
2012-11-16,81.8336410522461
2012-11-19,82.9007797241211
2012-11-20,82.83016204833984
2012-11-21,82.53197479248047
2012-11-23,83.90515899658203
2012-11-26,83.73252868652344
2012-11-27,83.4186782836914
2012-11-28,83.6148452758789
2012-11-29,83.26173400878906
2012-11-30,84.1248779296875
2012-12-03,82.68108367919922
2012-12-04,82.94786071777344
2012-12-05,83.55523681640625
2012-12-06,83.83916473388672
2012-12-07,84.64373016357422
2012-12-10,85.06178283691406
2012-12-11,85.17222595214844
2012-12-12,84.10738372802734
2012-12-13,84.77783203125
2012-12-14,84.36766815185547
2012-12-17,84.96713256835938
2012-12-18,86.38691711425781
2012-12-19,85.50349426269531
2012-12-20,86.33959197998047
2012-12-21,85.70860290527344
2012-12-24,86.56046295166016
2012-12-26,86.83653259277344
2012-12-27,86.43426513671875
2012-12-28,85.10909271240234
2012-12-31,86.33172607421875
2013-01-02,88.80059051513672
2013-01-03,88.80059051513672
2013-01-04,89.4000473022461
2013-01-07,89.2028579711914
2013-01-08,89.82599639892578
2013-01-09,89.81812286376953
2013-01-10,90.06262969970703
2013-01-11,89.920654296875
2013-01-14,89.99956512451172
2013-01-15,89.77076721191406
2013-01-16,88.7927017211914
2013-01-17,89.31331634521484
2013-01-18,89.54202270507812
2013-01-22,89.93643188476562
2013-01-23,87.37289428710938
2013-01-24,87.64896392822266
2013-01-25,88.13013458251953
2013-01-28,86.74977111816406
2013-01-29,87.19937896728516
2013-01-30,86.71824645996094
2013-01-31,87.05738830566406
2013-02-01,88.01971435546875
2013-02-04,86.90755462646484
2013-02-05,87.22305297851562
2013-02-06,87.388671875
2013-02-07,87.1047134399414
2013-02-08,88.03549194335938
2013-02-11,87.54642486572266
2013-02-12,87.53854370117188
2013-02-13,88.16167449951172
2013-02-14,87.7199478149414
2013-02-15,86.88385009765625
2013-02-19,87.34923553466797
2013-02-20,87.06527709960938
2013-02-21,86.7340087890625
2013-02-22,87.68840026855469
2013-02-25,86.4027099609375
2013-02-26,87.22305297851562
2013-02-27,88.51663970947266
2013-02-28,89.17131805419922
2013-03-01,89.53418731689453
2013-03-04,89.0530014038086
2013-03-05,89.93323516845703
2013-03-06,89.52877807617188
2013-03-07,89.34640502929688
2013-03-08,90.11563873291016
2013-03-11,89.9570083618164
2013-03-12,89.54466247558594
2013-03-13,89.4256820678711
2013-03-14,90.08386993408203
2013-03-15,90.03630065917969
2013-03-18,89.60017395019531
2013-03-19,89.98870849609375
2013-03-20,90.11563873291016
2013-03-21,88.23621368408203
2013-03-22,88.49000549316406
2013-03-25,88.92613220214844
2013-03-26,88.89441680908203
2013-03-27,88.29170989990234
2013-03-28,88.45030975341797
2013-04-01,88.0855484008789
2013-04-02,88.02214050292969
2013-04-03,87.47492980957031
2013-04-04,88.228271484375
2013-04-05,88.0062484741211
2013-04-08,88.45030975341797
2013-04-09,88.30757904052734
2013-04-10,89.58430480957031
2013-04-11,89.09264373779297
2013-04-12,88.02214050292969
2013-04-15,85.3973159790039
2013-04-16,87.33220672607422
2013-04-17,87.41151428222656
2013-04-18,87.05467224121094
2013-04-19,87.03085327148438
2013-04-22,87.03085327148438
2013-04-23,86.91983032226562
2013-04-24,89.4256820678711
2013-04-25,89.4653549194336
2013-04-26,89.39399719238281
2013-04-29,90.7024154663086
2013-04-30,90.63899230957031
2013-05-01,89.75083923339844
2013-05-02,89.97286224365234
2013-05-03,90.94824981689453
2013-05-06,90.13145446777344
2013-05-07,90.46454620361328
2013-05-08,90.31385803222656
2013-05-09,90.5834732055664
2013-05-10,90.40109252929688
2013-05-13,89.69532012939453
2013-05-14,90.62310791015625
2013-05-15,91.28922271728516
2013-05-16,90.40109252929688
2013-05-17,92.14566802978516
2013-05-20,91.80465698242188
2013-05-21,91.91570281982422
2013-05-22,91.74917602539062
2013-05-23,91.82847595214844
2013-05-24,91.95535278320312
2013-05-28,92.16154479980469
2013-05-29,91.61437225341797
2013-05-30,91.43989562988281
2013-05-31,90.66277313232422
2013-06-03,91.59849548339844
2013-06-04,92.51044464111328
2013-06-05,91.66554260253906
2013-06-06,90.99597930908203
2013-06-07,91.03584289550781
2013-06-10,91.53003692626953
2013-06-11,90.92426300048828
2013-06-12,91.64956665039062
2013-06-13,93.01261901855469
2013-06-14,93.98506164550781
2013-06-17,94.41549682617188
2013-06-18,94.86188507080078
2013-06-19,95.26837921142578
2013-06-20,92.74957275390625
2013-06-21,91.87276458740234
2013-06-24,90.9481430053711
2013-06-25,91.17931365966797
2013-06-26,92.41478729248047
2013-06-27,91.57785034179688
2013-06-28,91.79306030273438
2013-07-01,93.04450988769531
2013-07-02,91.42638397216797
2013-07-03,91.482177734375
2013-07-05,92.21552276611328
2013-07-08,92.25537109375
2013-07-09,93.72997283935547
2013-07-10,93.38723754882812
2013-07-11,93.57061767578125
2013-07-12,93.33145904541016
2013-07-15,92.8372573852539
2013-07-16,92.48653411865234
2013-07-17,92.82927703857422
2013-07-18,93.02056884765625
2013-07-19,93.3713150024414
2013-07-22,93.26765441894531
2013-07-23,93.25971984863281
2013-07-24,94.1046371459961
2013-07-25,95.01329803466797
2013-07-26,94.85388946533203
2013-07-29,95.22056579589844
2013-07-30,96.1930160522461
2013-07-31,95.7864761352539
2013-08-01,95.68284606933594
2013-08-02,95.8980941772461
2013-08-05,95.730712890625
2013-08-06,96.03359985351562
2013-08-07,95.92999267578125
2013-08-08,96.69518280029297
2013-08-09,96.49590301513672
2013-08-12,95.50750732421875
2013-08-13,95.86619567871094
2013-08-14,95.03724670410156
2013-08-15,94.24810791015625
2013-08-16,93.96910858154297
2013-08-19,93.45099639892578
2013-08-20,93.63434600830078
2013-08-21,93.6741943359375
2013-08-22,94.22419738769531
2013-08-23,94.62274169921875
2013-08-26,94.00900268554688
2013-08-27,93.12421417236328
2013-08-28,92.78942108154297
2013-08-29,92.6618881225586
2013-08-30,93.57854461669922
2013-09-03,93.63434600830078
2013-09-04,94.3714370727539
2013-09-05,94.47557067871094
2013-09-06,94.6278076171875
2013-09-09,95.54114532470703
2013-09-10,96.08594512939453
2013-09-11,97.02335357666016
2013-09-12,96.33433532714844
2013-09-13,96.51860046386719
2013-09-16,97.91265106201172
2013-09-17,97.25569915771484
2013-09-18,99.13048553466797
