Date,EXE
2021-02-10,35.95086669921875
2021-02-11,34.20086669921875
2021-02-12,33.96913528442383
2021-02-16,34.80018615722656
2021-02-17,35.36753845214844
2021-02-18,34.360687255859375
2021-02-19,35.15977478027344
2021-02-22,35.031917572021484
2021-02-23,34.88808059692383
2021-02-24,35.95885467529297
2021-02-25,35.75908660888672
2021-02-26,35.303611755371094
2021-03-01,35.695159912109375
2021-03-02,36.198577880859375
2021-03-03,37.75680160522461
2021-03-04,36.901771545410156
2021-03-05,35.98283767700195
2021-03-08,35.455440521240234
2021-03-09,35.38351821899414
2021-03-10,35.75908660888672
2021-03-11,36.23054885864258
2021-03-12,36.55817413330078
2021-03-15,36.55817413330078
2021-03-16,35.807037353515625
2021-03-17,36.18260192871094
2021-03-18,34.760231018066406
2021-03-19,34.60841369628906
2021-03-22,34.160919189453125
2021-03-23,33.321876525878906
2021-03-24,33.24196243286133
2021-03-25,33.689456939697266
2021-03-26,34.6243896484375
2021-03-29,33.97712707519531
2021-03-30,34.47256851196289
2021-03-31,34.67232894897461
2021-04-01,35.902923583984375
2021-04-05,35.687171936035156
2021-04-06,36.12666702270508
2021-04-07,36.03876876831055
2021-04-08,36.222557067871094
2021-04-09,36.3903694152832
2021-04-12,36.31843948364258
2021-04-13,36.366390228271484
2021-04-14,36.90977478027344
2021-04-15,36.90977478027344
2021-04-16,36.478275299072266
2021-04-19,36.733985900878906
2021-04-20,36.52621078491211
2021-04-21,36.94972229003906
2021-04-22,36.82187271118164
2021-04-23,37.12552261352539
2021-04-26,37.46114730834961
2021-04-27,37.45315170288086
2021-04-28,36.901771545410156
2021-04-29,37.51707458496094
2021-04-30,36.414337158203125
2021-05-03,37.04561996459961
2021-05-04,36.7579460144043
2021-05-05,37.34927749633789
2021-05-06,37.96456527709961
2021-05-07,39.291046142578125
2021-05-10,39.61067581176758
2021-05-11,39.203147888183594
2021-05-12,39.53876876831055
2021-05-13,39.55474090576172
2021-05-14,39.05131912231445
2021-05-17,39.94630432128906
2021-05-18,40.993099212646484
2021-05-19,40.75337219238281
2021-05-20,40.34584045410156
2021-05-21,40.574337005615234
2021-05-24,40.67088317871094
2021-05-25,40.58237838745117
2021-05-26,42.48115921020508
2021-05-27,42.60184860229492
2021-05-28,42.48115921020508
2021-06-01,44.15465545654297
2021-06-02,42.9799919128418
2021-06-03,43.02826690673828
2021-06-04,43.792606353759766
2021-06-07,44.685672760009766
2021-06-08,44.66154098510742
2021-06-09,44.59717559814453
2021-06-10,44.717864990234375
2021-06-11,45.23278045654297
2021-06-14,44.919002532958984
2021-06-15,45.023590087890625
2021-06-16,43.5190544128418
2021-06-17,43.2535514831543
2021-06-18,42.7305793762207
2021-06-21,44.315574645996094
2021-06-22,43.13286209106445
2021-06-23,42.585758209228516
2021-06-24,42.71449279785156
2021-06-25,42.74667739868164
2021-06-28,41.03293991088867
2021-06-29,39.8663215637207
2021-06-30,41.77313995361328
2021-07-01,43.438602447509766
2021-07-02,43.92133712768555
2021-07-06,43.334007263183594
2021-07-07,43.65583038330078
2021-07-08,43.937435150146484
2021-07-09,44.098350524902344
2021-07-12,44.04201889038086
2021-07-13,43.29378128051758
2021-07-14,40.90421676635742
2021-07-15,40.80766677856445
2021-07-16,40.34101104736328
2021-07-19,39.343345642089844
2021-07-20,40.88008117675781
2021-07-21,42.60988998413086
2021-07-22,43.4305534362793
2021-07-23,44.082252502441406
2021-07-26,44.396026611328125
2021-07-27,44.219032287597656
2021-07-28,44.605220794677734
2021-07-29,44.52476119995117
2021-07-30,43.486881256103516
2021-08-02,42.88344192504883
2021-08-03,43.90524673461914
2021-08-04,43.83284378051758
2021-08-05,43.61560821533203
2021-08-06,44.28339385986328
2021-08-09,43.49491882324219
2021-08-10,44.65349197387695
2021-08-11,45.81207275390625
2021-08-12,47.31662368774414
2021-08-13,45.69138717651367
2021-08-16,44.919002532958984
2021-08-17,44.06615447998047
2021-08-18,42.1754264831543
2021-08-19,41.81337356567383
2021-08-20,42.37656784057617
2021-08-23,42.315025329589844
2021-08-24,42.6794548034668
2021-08-25,42.946712493896484
2021-08-26,43.011497497558594
2021-08-27,44.849876403808594
2021-08-30,44.37205505371094
2021-08-31,45.198116302490234
2021-09-01,45.84599685668945
2021-09-02,47.20655822753906
2021-09-03,47.80584716796875
2021-09-07,48.453739166259766
2021-09-08,49.30408477783203
2021-09-09,49.05302810668945
2021-09-10,48.2188720703125
2021-09-13,50.745628356933594
2021-09-14,49.96006774902344
2021-09-15,51.00478744506836
2021-09-16,49.55514144897461
2021-09-17,49.45795822143555
2021-09-20,48.364646911621094
2021-09-21,47.1822624206543
2021-09-22,47.42522048950195
2021-09-23,48.9720458984375
2021-09-24,47.44951248168945
2021-09-27,50.599857330322266
2021-09-28,50.2921142578125
2021-09-29,49.28788375854492
2021-09-30,49.87908172607422
2021-10-01,50.275917053222656
2021-10-04,52.349143981933594
2021-10-05,54.19561767578125
2021-10-06,51.80654525756836
2021-10-07,52.43822479248047
2021-10-08,53.27238464355469
2021-10-11,50.80231857299805
2021-10-12,50.2921142578125
2021-10-13,50.251609802246094
2021-10-14,51.83893585205078
2021-10-15,50.81851577758789
2021-10-18,51.17485046386719
2021-10-19,50.065345764160156
2021-10-20,50.46217727661133
2021-10-21,49.74950408935547
2021-10-22,50.26781463623047
2021-10-25,54.867794036865234
2021-10-26,54.73012924194336
2021-10-27,53.6206169128418
2021-10-28,53.677310943603516
2021-10-29,51.620277404785156
2021-11-01,53.280487060546875
2021-11-02,52.940345764160156
2021-11-03,54.70582962036133
2021-11-04,53.12660598754883
2021-11-05,53.30477523803711
2021-11-08,53.62872314453125
2021-11-09,54.560054779052734
2021-11-10,51.10196304321289
2021-11-11,52.18717956542969
2021-11-12,50.95619583129883
2021-11-15,50.54316329956055
2021-11-16,50.445987701416016
2021-11-17,51.62837219238281
2021-11-18,52.01710891723633
2021-11-19,50.00056457519531
2021-11-22,49.579437255859375
2021-11-23,52.1553955078125
2021-11-24,52.759010314941406
2021-11-26,52.139076232910156
2021-11-29,50.05906677246094
2021-11-30,48.56634521484375
2021-12-01,46.49448776245117
2021-12-02,49.65937423706055
2021-12-03,49.21074295043945
2021-12-06,48.77027130126953
2021-12-07,51.535465240478516
2021-12-08,52.57955551147461
2021-12-09,51.649662017822266
2021-12-10,52.041194915771484
2021-12-13,50.499542236328125
2021-12-14,50.35271072387695
2021-12-15,49.708316802978516
2021-12-16,50.05091094970703
2021-12-17,49.56148910522461
2021-12-20,49.02313232421875
2021-12-21,50.27114486694336
2021-12-22,50.907379150390625
2021-12-23,51.535465240478516
2021-12-27,53.71336364746094
2021-12-28,53.8031005859375
2021-12-29,53.48496627807617
2021-12-30,52.48981857299805
2021-12-31,52.62849044799805
2022-01-03,54.28436279296875
2022-01-04,54.47195816040039
2022-01-05,53.17501449584961
2022-01-06,54.4393310546875
2022-01-07,56.52750778198242
2022-01-10,57.26162338256836
2022-01-11,57.008766174316406
2022-01-12,59.63529968261719
2022-01-13,57.18006896972656
2022-01-14,58.338348388671875
2022-01-18,56.666175842285156
2022-01-19,55.0837287902832
2022-01-20,52.84873580932617
2022-01-21,51.421268463134766
2022-01-24,52.008567810058594
2022-01-25,54.7574462890625
2022-01-26,55.81784439086914
2022-01-27,56.380680084228516
2022-01-28,55.78522491455078
2022-01-31,55.605770111083984
2022-02-01,55.85047912597656
2022-02-02,56.690635681152344
2022-02-03,55.214229583740234
2022-02-04,54.63510513305664
2022-02-07,54.480125427246094
2022-02-08,53.60732650756836
2022-02-09,53.574703216552734
2022-02-10,53.5257568359375
2022-02-11,56.4051513671875
2022-02-14,55.279510498046875
2022-02-15,55.68734359741211
2022-02-16,54.300662994384766
2022-02-17,54.50458908081055
2022-02-18,53.65626525878906
2022-02-22,54.121212005615234
2022-02-23,55.874942779541016
2022-02-24,57.84076690673828
2022-02-25,61.242218017578125
2022-02-28,63.012271881103516
2022-03-01,64.65996551513672
2022-03-02,64.74153900146484
2022-03-03,65.48382568359375
2022-03-04,70.89521026611328
2022-03-07,71.63750457763672
2022-03-08,68.77667236328125
2022-03-09,67.45886993408203
2022-03-10,67.44219970703125
2022-03-11,67.18363952636719
2022-03-14,63.60551452636719
2022-03-15,62.938255310058594
2022-03-16,64.23104858398438
2022-03-17,65.89917755126953
2022-03-18,65.48213958740234
2022-03-21,67.60900115966797
2022-03-22,67.15026092529297
2022-03-23,70.11119079589844
2022-03-24,72.56331634521484
2022-03-25,74.49834442138672
2022-03-28,73.3556900024414
2022-03-29,72.40484619140625
2022-03-30,73.48912811279297
2022-03-31,72.56331634521484
2022-04-01,75.06549835205078
2022-04-04,74.21476745605469
2022-04-05,73.95620727539062
2022-04-06,75.09050750732422
2022-04-07,75.57428741455078
2022-04-08,76.87541961669922
2022-04-11,76.40000915527344
2022-04-12,76.0663833618164
2022-04-13,78.0681381225586
2022-04-14,78.70201110839844
2022-04-18,79.16908264160156
2022-04-19,76.44171142578125
2022-04-20,77.46760559082031
2022-04-21,76.0163345336914
2022-04-22,72.17131042480469
2022-04-25,70.13619995117188
2022-04-26,69.31047821044922
2022-04-27,70.06114196777344
2022-04-28,70.44481658935547
2022-04-29,68.4096908569336
2022-05-02,69.02691650390625
2022-05-03,73.88948059082031
2022-05-04,79.2191390991211
2022-05-05,79.71121978759766
2022-05-06,77.69280242919922
2022-05-09,70.64495849609375
2022-05-10,69.89433288574219
2022-05-11,71.92109680175781
2022-05-12,70.4698257446289
2022-05-13,71.63750457763672
2022-05-16,74.25647735595703
2022-05-17,75.46585845947266
2022-05-18,74.17298889160156
2022-05-19,74.59254455566406
2022-05-20,78.02590942382812
2022-05-23,82.08433532714844
2022-05-24,83.7967300415039
2022-05-25,84.9782943725586
2022-05-26,85.79167938232422
2022-05-27,88.31749725341797
2022-05-31,83.37718963623047
2022-06-01,85.62043762207031
2022-06-02,83.94229125976562
2022-06-03,84.5844497680664
2022-06-06,85.40638732910156
2022-06-07,87.81231689453125
2022-06-08,85.2265853881836
2022-06-09,83.89092254638672
2022-06-10,84.0535888671875
2022-06-13,79.94380950927734
2022-06-14,75.04633331298828
2022-06-15,75.5600357055664
2022-06-16,72.2208480834961
2022-06-17,68.73609161376953
2022-06-21,71.535888671875
2022-06-22,70.88516235351562
2022-06-23,65.36264038085938
2022-06-24,71.74993896484375
2022-06-27,72.94861602783203
2022-06-28,75.89395904541016
2022-06-29,74.49835968017578
2022-06-30,69.43817901611328
2022-07-01,70.9793472290039
2022-07-05,65.67943572998047
2022-07-06,63.65024185180664
2022-07-07,67.21205139160156
2022-07-08,67.16924285888672
2022-07-11,67.8285140991211
2022-07-12,67.38328552246094
2022-07-13,70.70536041259766
2022-07-14,67.64014434814453
2022-07-15,71.2190933227539
2022-07-18,74.25004577636719
2022-07-19,75.88539123535156
2022-07-20,78.65093994140625
2022-07-21,77.96598052978516
2022-07-22,76.84434509277344
2022-07-25,79.0362319946289
2022-07-26,78.93348693847656
2022-07-27,79.10472869873047
2022-07-28,79.53282928466797
2022-07-29,80.6287841796875
2022-08-01,77.41799926757812
2022-08-02,77.2724609375
2022-08-03,78.36839294433594
2022-08-04,75.36309814453125
2022-08-05,78.77079772949219
2022-08-08,79.46434020996094
2022-08-09,81.02261352539062
2022-08-10,80.48322296142578
2022-08-11,83.31726837158203
2022-08-12,84.08782958984375
2022-08-15,82.11000061035156
2022-08-16,85.11082458496094
2022-08-17,86.27780151367188
2022-08-18,89.71732330322266
2022-08-19,84.52294158935547
2022-08-22,87.88351440429688
2022-08-23,88.0677719116211
2022-08-24,91.03347778320312
2022-08-25,91.07734680175781
2022-08-26,90.95452117919922
2022-08-29,91.051025390625
2022-08-30,85.89173889160156
2022-08-31,88.17305755615234
2022-09-01,86.00579833984375
2022-09-02,87.51497650146484
2022-09-06,84.69842529296875
2022-09-07,85.76012420654297
2022-09-08,88.0940933227539
2022-09-09,90.18236541748047
2022-09-12,91.10367584228516
2022-09-13,88.99783325195312
2022-09-14,91.74420166015625
2022-09-15,90.89308166503906
2022-09-16,88.25202178955078
2022-09-19,89.72611236572266
2022-09-20,90.03321075439453
2022-09-21,89.56816864013672
2022-09-22,86.45329284667969
2022-09-23,81.53968048095703
2022-09-26,79.9251937866211
2022-09-27,80.62715148925781
2022-09-28,83.78589630126953
2022-09-29,82.33814239501953
2022-09-30,82.66277313232422
2022-10-03,86.80426025390625
2022-10-04,89.70856475830078
2022-10-05,89.88404083251953
2022-10-06,89.19087982177734
2022-10-07,88.146728515625
2022-10-10,85.66360473632812
2022-10-11,84.75983428955078
2022-10-12,87.31318664550781
2022-10-13,89.4628677368164
2022-10-14,83.63672637939453
2022-10-17,85.28630828857422
2022-10-18,86.41819763183594
2022-10-19,87.33071899414062
2022-10-20,86.72528839111328
2022-10-21,85.12836456298828
2022-10-24,84.85636901855469
2022-10-25,86.76917266845703
2022-10-26,86.6902084350586
2022-10-27,86.01457214355469
2022-10-28,85.86540222167969
2022-10-31,89.73487854003906
2022-11-01,90.08584594726562
2022-11-02,91.051025390625
2022-11-03,86.9709701538086
2022-11-04,88.50648498535156
2022-11-07,91.45462799072266
2022-11-08,91.91091918945312
2022-11-09,86.6112289428711
2022-11-10,89.33126068115234
2022-11-11,89.8752670288086
2022-11-14,89.8028564453125
2022-11-15,92.60039520263672
2022-11-16,90.14688110351562
2022-11-17,90.42752838134766
2022-11-18,89.50408172607422
2022-11-21,88.79788970947266
2022-11-22,92.50987243652344
2022-11-23,93.66873168945312
2022-11-25,93.19795227050781
2022-11-28,88.94275665283203
2022-11-29,89.90242767333984
2022-11-30,93.7049560546875
2022-12-01,92.50987243652344
2022-12-02,92.12056732177734
2022-12-05,86.75177001953125
2022-12-06,84.85052490234375
2022-12-07,86.79705047607422
2022-12-08,85.20360565185547
2022-12-09,85.75587463378906
2022-12-12,89.6036605834961
2022-12-13,90.49089813232422
2022-12-14,89.77568817138672
2022-12-15,89.55839538574219
2022-12-16,88.40858459472656
2022-12-19,86.86042785644531
2022-12-20,86.6250228881836
2022-12-21,89.17814636230469
2022-12-22,84.99537658691406
2022-12-23,88.15508270263672
2022-12-27,89.36827087402344
2022-12-28,84.76903533935547
2022-12-29,85.62913513183594
2022-12-30,85.43900299072266
2023-01-03,77.97881317138672
2023-01-04,80.83071899414062
2023-01-05,76.85617065429688
2023-01-06,79.4817123413086
2023-01-09,80.74923706054688
2023-01-10,80.00682830810547
2023-01-11,81.09326171875
2023-01-12,82.8315658569336
2023-01-13,82.57805633544922
2023-01-17,81.9171371459961
2023-01-18,80.41424560546875
2023-01-19,82.29739379882812
2023-01-20,82.27476501464844
2023-01-23,83.50151824951172
2023-01-24,83.14842987060547
2023-01-25,82.5689926147461
2023-01-26,79.54509735107422
2023-01-27,79.34591674804688
2023-01-30,78.07839965820312
2023-01-31,78.51297760009766
2023-02-01,75.8512191772461
2023-02-02,77.39032745361328
2023-02-03,76.59361267089844
2023-02-06,75.01827239990234
2023-02-07,77.03723907470703
2023-02-08,74.22157287597656
2023-02-09,74.40264892578125
2023-02-10,75.90553283691406
2023-02-13,75.570556640625
2023-02-14,75.93270874023438
2023-02-15,75.28990173339844
2023-02-16,75.96891784667969
2023-02-17,72.51042938232422
2023-02-21,70.65442657470703
2023-02-22,72.15733337402344
2023-02-23,73.26187896728516
2023-02-24,77.31790161132812
2023-02-27,74.17630004882812
2023-02-28,73.16230010986328
2023-03-01,73.64212799072266
2023-03-02,74.3121109008789
2023-03-03,76.20429229736328
2023-03-06,73.07817840576172
2023-03-07,72.79314422607422
2023-03-08,72.11273193359375
2023-03-09,70.36579132080078
2023-03-10,69.12452697753906
2023-03-13,68.27861785888672
2023-03-14,68.70156860351562
