Date,CTO
2010-06-07,4.956339359283447
2010-06-08,4.814245700836182
2010-06-09,4.885292053222656
2010-06-10,4.89544153213501
2010-06-11,4.886983394622803
2010-06-14,4.778721809387207
2010-06-15,5.030768871307373
2010-06-16,4.974946022033691
2010-06-17,5.01723575592041
2010-06-18,4.956339359283447
2010-06-21,4.871761322021484
2010-06-22,4.690759658813477
2010-06-23,4.704293727874756
2010-06-24,4.719517707824707
2010-06-25,5.040918350219727
2010-06-28,5.054450988769531
2010-06-29,4.837928771972656
2010-06-30,4.821011543273926
2010-07-01,4.878525733947754
2010-07-02,4.839620113372803
2010-07-06,4.765191078186035
2010-07-07,4.912356853485107
2010-07-08,4.949572563171387
2010-07-09,5.328487396240234
2010-07-12,5.115346908569336
2010-07-13,5.387693405151367
2010-07-14,5.342020034790039
2010-07-15,5.210077285766602
2010-07-16,4.81255578994751
2010-07-19,4.85991907119751
2010-07-20,4.8937482833862305
2010-07-21,4.770264148712158
2010-07-22,5.066291809082031
2010-07-23,5.0426106452941895
2010-07-26,5.040918350219727
2010-07-27,5.037534713745117
2010-07-28,5.054450988769531
2010-07-29,4.952956199645996
2010-07-30,4.8734517097473145
2010-08-02,4.924199104309082
2010-08-03,4.829472541809082
2010-08-04,4.930964469909668
2010-08-05,4.8193206787109375
2010-08-06,4.854844570159912
2010-08-09,4.8040971755981445
2010-08-10,4.785488605499268
2010-08-11,4.656881332397461
2010-08-12,4.526584625244141
2010-08-13,4.467358112335205
2010-08-16,4.567197799682617
2010-08-17,4.5841193199157715
2010-08-18,4.634884834289551
2010-08-19,4.475818634033203
2010-08-20,4.50966215133667
2010-08-23,4.438591003417969
2010-08-24,4.46058988571167
2010-08-25,4.663651943206787
2010-08-26,4.563812732696533
2010-08-27,4.648421287536621
2010-08-30,4.507970809936523
2010-08-31,4.579042434692383
2010-09-01,4.675497055053711
2010-09-02,4.7465691566467285
2010-09-03,4.805796146392822
2010-09-07,4.6941118240356445
2010-09-08,4.653497695922852
2010-09-09,4.675497055053711
2010-09-10,4.7093400955200195
2010-09-13,4.609502792358398
2010-09-14,4.570582389831543
2010-09-15,4.619654655456543
2010-09-16,4.543507099151611
2010-09-17,4.619654655456543
2010-09-20,4.81087064743042
2010-09-21,4.6991868019104
2010-09-22,4.677189350128174
2010-09-23,4.636577606201172
2010-09-24,4.790565013885498
2010-09-27,4.7008795738220215
2010-09-28,4.719494819641113
2010-09-29,4.851484775543213
2010-09-30,4.8244099617004395
2010-10-01,4.805796146392822
2010-10-04,4.687342166900635
2010-10-05,4.900557518005371
2010-10-06,4.819331169128418
2010-10-07,4.738106727600098
2010-10-08,4.946246147155762
2010-10-11,4.920863628387451
2010-10-12,4.971628189086914
2010-10-13,5.068082809448242
2010-10-14,4.963167190551758
2010-10-15,4.87009859085083
2010-10-18,4.827791690826416
2010-10-19,4.68565034866333
2010-10-20,4.636577606201172
2010-10-21,4.536739826202393
2010-10-22,4.548583984375
2010-10-25,4.543507099151611
2010-10-26,4.507970809936523
2010-10-27,4.433515548706055
2010-10-28,4.408131122589111
2010-10-29,4.445359230041504
2010-11-01,4.441977500915527
2010-11-02,4.531661510467529
2010-11-03,4.579042434692383
2010-11-04,4.909017562866211
2010-11-05,4.890403747558594
2010-11-08,4.849792003631592
2010-11-09,4.834556579589844
2010-11-10,4.885340213775635
2010-11-11,4.827784538269043
2010-11-12,4.782080173492432
2010-11-15,4.8074727058410645
2010-11-16,4.688978672027588
2010-11-17,4.658509254455566
2010-11-18,4.699134826660156
2010-11-19,4.6720499992370605
2010-11-22,4.655121803283691
2010-11-23,4.553557872772217
2010-11-24,4.7329912185668945
2010-11-26,4.655121803283691
2010-11-29,4.6720499992370605
2010-11-30,4.739760875701904
2010-12-01,4.687285900115967
2010-12-02,4.688978672027588
2010-12-03,4.6720499992370605
2010-12-06,4.655121803283691
2010-12-07,4.705904483795166
2010-12-08,4.688978672027588
2010-12-09,4.746531009674072
2010-12-10,4.812550067901611
2010-12-13,4.722833633422852
2010-12-14,4.824398994445801
2010-12-15,4.888723850250244
2010-12-16,4.898881912231445
2010-12-17,4.903961181640625
2010-12-20,4.858254909515381
2010-12-21,4.890417098999023
2010-12-22,4.843020439147949
2010-12-23,4.900575637817383
2010-12-27,4.941201686859131
2010-12-28,4.8836469650268555
2010-12-29,4.910729885101318
2010-12-30,4.89718770980835
2010-12-31,4.8921098709106445
2011-01-03,5.034303188323975
2011-01-04,4.925965309143066
2011-01-05,4.9919843673706055
2011-01-06,4.925965309143066
2011-01-07,4.8599467277526855
2011-01-10,4.792237758636475
2011-01-11,4.824398994445801
2011-01-12,4.881953239440918
2011-01-13,4.8548688888549805
2011-01-14,4.941201686859131
2011-01-18,4.990291118621826
2011-01-19,5.078315258026123
2011-01-20,4.8921098709106445
2011-01-21,4.900575637817383
2011-01-24,4.919197082519531
2011-01-25,4.898881912231445
2011-01-26,4.969976902008057
2011-01-27,4.939507961273193
2011-01-28,4.868411540985107
2011-01-31,4.8836469650268555
2011-02-01,4.969976902008057
2011-02-02,4.968284606933594
2011-02-03,4.969976902008057
2011-02-04,4.961512088775635
2011-02-07,5.058002471923828
2011-02-08,5.093562126159668
2011-02-09,5.071550369262695
2011-02-10,5.002121925354004
2011-02-11,5.113880634307861
2011-02-14,5.096949577331543
2011-02-15,5.0732421875
2011-02-16,5.142669200897217
2011-02-17,5.276443004608154
2011-02-18,5.378044128417969
2011-02-22,5.420375823974609
2011-02-23,5.401750087738037
2011-02-24,5.378044128417969
2011-02-25,5.584629058837891
2011-02-28,5.8047637939453125
2011-03-01,5.672685146331787
2011-03-02,5.455935001373291
2011-03-03,5.477950096130371
2011-03-04,5.435616970062256
2011-03-07,5.193469047546387
2011-03-08,5.327240467071533
2011-03-09,5.457629680633545
2011-03-10,5.240882873535156
2011-03-11,5.2899885177612305
2011-03-14,5.232415676116943
2011-03-15,5.193469047546387
2011-03-16,4.995347023010254
2011-03-17,4.997042179107666
2011-03-18,5.222256183624268
2011-03-21,5.425456523895264
2011-03-22,5.486417770385742
2011-03-23,5.584629058837891
2011-03-24,5.57108211517334
2011-03-25,5.549070835113525
2011-03-28,5.469482898712158
2011-03-29,5.484721660614014
2011-03-30,5.503349304199219
2011-03-31,5.486417770385742
2011-04-01,5.550761699676514
2011-04-04,5.610030174255371
2011-04-05,5.620190620422363
2011-04-06,5.654055595397949
2011-04-07,5.645590305328369
2011-04-08,5.588017463684082
2011-04-11,5.60495138168335
2011-04-12,5.550761699676514
2011-04-13,5.572777271270752
2011-04-14,5.527055740356445
2011-04-15,5.47625732421875
2011-04-18,5.37127161026001
2011-04-19,5.383122444152832
2011-04-20,5.276443004608154
2011-04-21,5.266282081604004
2011-04-25,5.179922103881836
2011-04-26,5.212096214294434
2011-04-27,5.254428863525391
2011-04-28,5.196855068206787
2011-04-29,5.237496376037598
2011-05-02,5.232415676116943
2011-05-03,5.07832145690918
2011-05-04,4.956401348114014
2011-05-05,4.92253303527832
2011-05-06,4.944549083709717
2011-05-09,5.0410685539245605
2011-05-10,5.218869209289551
2011-05-11,5.035928726196289
2011-05-12,5.159583568572998
2011-05-13,4.981724739074707
2011-05-16,4.986804008483887
2011-05-17,4.985113143920898
2011-05-18,5.039316654205322
2011-05-19,5.00205135345459
2011-05-20,4.99188756942749
2011-05-23,4.963092803955078
2011-05-24,4.964784145355225
2011-05-25,5.0003581047058105
2011-05-26,5.0105204582214355
2011-05-27,5.056256294250488
2011-05-31,5.124011039733887
2011-06-01,4.963092803955078
2011-06-02,4.963092803955078
2011-06-03,4.912274360656738
2011-06-06,4.912274360656738
2011-06-07,4.949540615081787
2011-06-08,4.974947929382324
2011-06-09,4.8953351974487305
2011-06-10,4.903807163238525
2011-06-13,4.912274360656738
2011-06-14,4.951234817504883
2011-06-15,4.9021124839782715
2011-06-16,4.958009719848633
2011-06-17,4.912274360656738
2011-06-20,4.87331485748291
2011-06-21,4.827579975128174
2011-06-22,4.827579975128174
2011-06-23,4.844520092010498
2011-06-24,4.763213157653809
2011-06-27,4.756438255310059
2011-06-28,4.753049373626709
2011-06-29,4.7649078369140625
2011-06-30,4.844520092010498
2011-07-01,4.963092803955078
2011-07-05,4.99188756942749
2011-07-06,5.027459144592285
2011-07-07,5.098603248596191
2011-07-08,5.073194980621338
2011-07-11,4.890254020690918
2011-07-12,4.886867523193359
2011-07-13,5.005438327789307
2011-07-14,4.971561431884766
2011-07-15,5.115541458129883
2011-07-18,4.964784145355225
2011-07-19,5.1189284324646
2011-07-20,5.022377967834473
2011-07-21,5.005438327789307
2011-07-22,5.044398307800293
2011-07-25,5.166359901428223
2011-07-26,5.098603248596191
2011-07-27,4.925826549530029
2011-07-28,4.941070556640625
2011-07-29,4.942764759063721
2011-08-01,4.8953351974487305
2011-08-02,4.864846706390381
2011-08-03,4.7801513671875
2011-08-04,4.648028373718262
2011-08-05,4.697151184082031
2011-08-08,4.661579608917236
2011-08-09,4.695457458496094
2011-08-10,4.5497822761535645
2011-08-11,4.7242536544799805
2011-08-12,4.622621059417725
2011-08-15,4.722559928894043
2011-08-16,4.617539405822754
2011-08-17,4.649720668792725
2011-08-18,4.532844066619873
2011-08-19,4.522680759429932
2011-08-22,4.598905563354492
2011-08-23,4.683601379394531
2011-08-24,4.736111640930176
2011-08-25,4.656498432159424
2011-08-26,4.659884929656982
2011-08-29,4.785233497619629
2011-08-30,4.783539295196533
2011-08-31,4.753049373626709
2011-09-01,4.641253471374512
2011-09-02,4.5565595626831055
2011-09-06,4.580273151397705
2011-09-07,4.595517635345459
2011-09-08,4.561642646789551
2011-09-09,4.55825138092041
2011-09-12,4.571803092956543
2011-09-13,4.592130184173584
2011-09-14,4.607375621795654
2011-09-15,4.615845203399658
2011-09-16,4.602293491363525
2011-09-19,4.581965446472168
2011-09-20,4.5396199226379395
2011-09-21,4.520988464355469
2011-09-22,4.40410852432251
2011-09-23,4.444762229919434
2011-09-26,4.488802909851074
2011-09-27,4.5599470138549805
2011-09-28,4.487109661102295
2011-09-29,4.510824203491211
2011-09-30,4.44814920425415
2011-10-03,4.429516315460205
2011-10-04,4.832663059234619
2011-10-05,4.71239709854126
2011-10-06,4.685294151306152
2011-10-07,4.463395118713379
2011-10-10,4.605681896209717
2011-10-11,4.629396915435791
2011-10-12,4.654803276062012
2011-10-13,4.676824569702148
2011-10-14,4.671743869781494
2011-10-17,4.573495864868164
2011-10-18,4.656498432159424
2011-10-19,4.571803092956543
2011-10-20,4.529456615447998
2011-10-21,4.588742733001709
2011-10-24,4.814030647277832
2011-10-25,4.62431526184082
2011-10-26,4.746273517608643
2011-10-27,5.149417877197266
2011-10-28,5.162970066070557
2011-10-31,5.073194980621338
2011-11-01,4.7174787521362305
2011-11-02,4.7818450927734375
2011-11-03,4.829275131225586
2011-11-04,4.705620765686035
2011-11-07,4.675130844116211
2011-11-08,4.6802167892456055
2011-11-09,4.461545944213867
2011-11-10,4.470020771026611
2011-11-11,4.568337917327881
2011-11-14,4.473412990570068
2011-11-15,4.600544452667236
2011-11-16,4.451376438140869
2011-11-17,4.44120454788208
2011-11-18,4.408997535705566
2011-11-21,4.385264873504639
2011-11-22,4.364924430847168
2011-11-23,4.229315757751465
2011-11-25,4.178462505340576
2011-11-28,4.246265888214111
2011-11-29,4.2021942138671875
2011-11-30,4.473412990570068
2011-12-01,4.517485618591309
2011-12-02,4.458155155181885
2011-12-05,4.4920573234558105
2011-12-06,4.57172966003418
2011-12-07,4.470020771026611
2011-12-08,4.288644313812256
2011-12-09,4.393740653991699
2011-12-12,4.347973346710205
2011-12-13,4.303900241851807
2011-12-14,4.424254894256592
2011-12-15,4.329327583312988
2011-12-16,4.237789154052734
2011-12-19,4.195413112640381
2011-12-20,4.349669456481934
2011-12-21,4.373401165008545
2011-12-22,4.415778636932373
2011-12-23,4.415778636932373
2011-12-27,4.4225592613220215
2011-12-28,4.675131320953369
2011-12-29,4.7124223709106445
2011-12-30,4.58867883682251
2012-01-03,4.900582790374756
2012-01-04,4.890410423278809
2012-01-05,4.837861061096191
2012-01-06,4.825995445251465
2012-01-09,4.744631290435791
2012-01-10,4.768361568450928
2012-01-11,4.775144100189209
2012-01-12,4.8395562171936035
2012-01-13,4.6903862953186035
2012-01-17,4.681910991668701
2012-01-18,4.692082405090332
2012-01-19,4.7276811599731445
2012-01-20,4.8141303062438965
2012-01-23,4.853118896484375
2012-01-24,4.949740409851074
2012-01-25,4.932789325714111
2012-01-26,4.8734588623046875
2012-01-27,4.905666828155518
2012-01-30,4.8141303062438965
2012-01-31,4.848033428192139
2012-02-01,4.898886680603027
2012-02-02,4.978557109832764
2012-02-03,5.229433536529541
2012-02-06,5.21926212310791
2012-02-07,5.253165245056152
2012-02-08,5.341310977935791
2012-02-09,5.3209710121154785
2012-02-10,5.237908840179443
2012-02-13,5.309103965759277
2012-02-14,5.197227478027344
2012-02-15,5.176884174346924
2012-02-16,5.181971549987793
2012-02-17,5.222653388977051
2012-02-21,5.165019512176514
2012-02-22,5.141287803649902
2012-02-23,5.190445899963379
2012-02-24,5.139590740203857
2012-02-27,5.154848575592041
2012-02-28,5.149764537811279
2012-02-29,5.061615943908691
2012-03-01,5.117557048797607
2012-03-02,4.966691017150879
2012-03-05,4.859898090362549
2012-03-06,4.8819355964660645
2012-03-07,4.931093215942383
2012-03-08,4.997203826904297
2012-03-09,5.298933506011963
2012-03-12,5.378605365753174
2012-03-13,5.575238227844238
2012-03-14,5.5786285400390625
2012-03-15,5.609139442443848
2012-03-16,5.339617729187012
2012-03-19,5.439629077911377
2012-03-20,5.390470027923584
2012-03-21,5.381995677947998
2012-03-22,5.300629615783691
2012-03-23,5.427761554718018
2012-03-26,5.405725479125977
2012-03-27,5.365041732788086
2012-03-28,5.332835674285889
2012-03-29,5.2209577560424805
2012-03-30,5.042971611022949
2012-04-02,5.0853495597839355
2012-04-03,5.024326801300049
2012-04-04,4.9175333976745605
2012-04-05,4.878545761108398
2012-04-09,4.851423740386963
2012-04-10,4.817520618438721
2012-04-11,4.903972148895264
2012-04-12,4.971776962280273
2012-04-13,4.8819355964660645
2012-04-16,4.973471641540527
2012-04-17,5.1056904792785645
2012-04-18,4.970082759857178
2012-04-19,4.849728584289551
2012-04-20,5.042971611022949
2012-04-23,4.8734588623046875
2012-04-24,4.96499490737915
2012-04-25,5.000593185424805
2012-04-26,5.009068965911865
2012-04-27,5.0378851890563965
2012-04-30,4.983641147613525
2012-05-01,5.009068965911865
2012-05-02,4.997203826904297
2012-05-03,4.953129291534424
2012-05-04,4.93956995010376
2012-05-07,4.926008701324463
2012-05-08,4.95145320892334
2012-05-09,4.924313068389893
2012-05-10,4.942972183227539
2012-05-11,4.8683342933654785
2012-05-14,4.819141864776611
2012-05-15,4.800482273101807
2012-05-16,4.749594211578369
2012-05-17,4.732632637023926
2012-05-18,4.710578441619873
2012-05-21,4.742809772491455
2012-05-22,4.681743621826172
2012-05-23,4.639336585998535
2012-05-24,4.625766754150391
2012-05-25,4.57827091217041
2012-05-29,4.622372150421143
2012-05-30,4.579966068267822
2012-05-31,4.707189559936523
2012-06-01,4.620677947998047
2012-06-04,4.741113662719727
2012-06-05,4.792001724243164
2012-06-06,4.859852313995361
2012-06-07,4.744504928588867
2012-06-08,4.761467456817627
2012-06-11,4.732632637023926
2012-06-12,4.747899532318115
2012-06-13,4.724149227142334
2012-06-14,4.797091007232666
2012-06-15,4.875120162963867
2012-06-18,4.80896520614624
2012-06-19,4.9141340255737305
2012-06-20,4.792001724243164
2012-06-21,4.6478190422058105
2012-06-22,4.57827091217041
2012-06-25,4.5341668128967285
2012-06-26,4.563004016876221
2012-06-27,4.649515628814697
2012-06-28,4.607107639312744
2012-06-29,4.881905555725098
2012-07-02,5.010824203491211
2012-07-03,5.029481887817383
2012-07-05,5.007430076599121
2012-07-06,4.88869047164917
2012-07-09,4.819141864776611
2012-07-10,4.85137414932251
2012-07-11,4.929401874542236
2012-07-12,4.970111846923828
2012-07-13,5.041355609893799
2012-07-16,4.985377788543701
2012-07-17,4.987074375152588
2012-07-18,4.995555877685547
2012-07-19,4.902260780334473
2012-07-20,4.807268142700195
2012-07-23,4.717367172241211
2012-07-24,4.6478190422058105
2012-07-25,4.651210308074951
2012-07-26,4.819141864776611
2012-07-27,4.975200653076172
2012-07-30,4.881905555725098
2012-07-31,4.773342609405518
2012-08-01,4.325525283813477
2012-08-02,4.563004016876221
2012-08-03,4.825928211212158
2012-08-06,4.797091007232666
2012-08-07,4.792001724243164
2012-08-08,4.715668678283691
2012-08-09,4.861550807952881
2012-08-10,4.722452640533447
2012-08-13,4.769951343536377
2012-08-14,4.831016540527344
2012-08-15,4.912437438964844
2012-08-16,4.919223308563232
2012-08-17,4.885299205780029
2012-08-20,4.9819865226745605
2012-08-21,5.015910625457764
2012-08-22,5.037961483001709
2012-08-23,4.958238124847412
2012-08-24,4.995555877685547
2012-08-27,5.036266803741455
2012-08-28,4.949756145477295
2012-08-29,4.944667339324951
2012-08-30,4.8683342933654785
2012-08-31,4.885299205780029
2012-09-04,4.893777847290039
2012-09-05,4.853069305419922
2012-09-06,4.893777847290039
2012-09-07,4.9141340255737305
2012-09-10,4.859852313995361
2012-09-11,4.959933280944824
2012-09-12,5.03965950012207
2012-09-13,5.309367656707764
2012-09-14,5.341598033905029
2012-09-17,5.163488388061523
2012-09-18,5.090548038482666
2012-09-19,5.1821465492248535
2012-09-20,5.151614189147949
2012-09-21,5.326332092285156
2012-09-24,5.3941826820373535
2012-09-25,5.531582355499268
2012-09-26,5.4433746337890625
2012-09-27,5.545151710510254
2012-09-28,5.579078197479248
2012-10-01,5.5553297996521
2012-10-02,5.562114238739014
2012-10-03,5.540064334869385
2012-10-04,5.521404266357422
2012-10-05,5.51292085647583
2012-10-08,5.53497314453125
2012-10-09,5.4688191413879395
2012-10-10,5.487478256225586
2012-10-11,5.5977373123168945
2012-10-12,5.567205429077148
2012-10-15,5.485782623291016
2012-10-16,5.46542501449585
2012-10-17,5.563812255859375
2012-10-18,5.524796962738037
2012-10-19,5.431499481201172
2012-10-22,5.450159549713135
2012-10-23,5.4433746337890625
2012-10-24,5.438285827636719
2012-10-25,5.514617919921875
2012-10-26,5.472212791442871
2012-10-31,5.567205429077148
2012-11-01,5.66558837890625
2012-11-02,5.470515727996826
2012-11-05,5.470515727996826
2012-11-06,5.4959611892700195
2012-11-07,5.417882442474365
2012-11-08,5.424671173095703
2012-11-09,5.472196102142334
2012-11-12,5.431460380554199
2012-11-13,5.480683326721191
2012-11-14,5.363567352294922
2012-11-15,5.23626708984375
2012-11-16,5.10387659072876
2012-11-19,5.188744068145752
2012-11-20,5.178558349609375
2012-11-21,5.1989264488220215
2012-11-23,5.232873916625977
2012-11-26,5.285491943359375
2012-11-27,5.312647342681885
2012-11-28,5.383936405181885
2012-11-29,5.4874725341796875
2012-11-30,5.366962432861328
2012-12-03,5.231174945831299
2012-12-04,5.134427070617676
2012-12-05,5.0919952392578125
2012-12-06,5.0919952392578125
2012-12-07,5.066535472869873
2012-12-10,4.96639347076416
2012-12-11,5.163280963897705
2012-12-12,5.049560546875
2012-12-13,5.022404670715332
2012-12-14,5.129336357116699
2012-12-17,5.3364105224609375
2012-12-18,5.4738945960998535
2012-12-19,5.451828956604004
2012-12-20,5.428067207336426
2012-12-21,5.404304504394531
2012-12-24,5.285491943359375
2012-12-26,5.232873916625977
2012-12-27,5.181952953338623
2012-12-28,5.181952953338623
2012-12-31,5.263425350189209
2013-01-02,5.495960712432861
2013-01-03,5.4348554611206055
2013-01-04,5.516326904296875
2013-01-07,5.516326904296875
2013-01-08,5.669086933135986
2013-01-09,5.879557132720947
2013-01-10,5.9321746826171875
2013-01-11,5.9033203125
2013-01-14,5.726797103881836
2013-01-15,5.692850112915039
2013-01-16,5.658903121948242
2013-01-17,5.891437530517578
2013-01-18,5.845611095428467
2013-01-22,5.940661907196045
2013-01-23,5.9321746826171875
2013-01-24,5.991579532623291
2013-01-25,6.11039400100708
2013-01-28,6.120577335357666
2013-01-29,6.273337364196777
2013-01-30,6.193563938140869
2013-01-31,6.108697414398193
2013-02-01,6.307283878326416
2013-02-04,6.17658805847168
2013-02-05,6.205442905426025
2013-02-06,6.112091064453125
2013-02-07,6.049291610717773
2013-02-08,6.057774543762207
2013-02-11,6.017040729522705
2013-02-12,6.042500972747803
2013-02-13,6.05098819732666
2013-02-14,6.11039400100708
2013-02-15,6.1443400382995605
2013-02-19,6.166406154632568
2013-02-20,5.991579532623291
2013-02-21,5.989882946014404
2013-02-22,6.005157947540283
2013-02-25,5.8778605461120605
2013-02-26,5.84730863571167
2013-02-27,5.876162528991699
2013-02-28,5.779413223266602
2013-03-01,5.889742374420166
2013-03-04,5.930476188659668
2013-03-05,5.898228168487549
2013-03-06,6.042500972747803
2013-03-07,6.11039400100708
2013-03-08,6.125671863555908
2013-03-11,6.186773300170898
2013-03-12,6.232601165771484
2013-03-13,6.329349040985107
2013-03-14,6.419308185577393
2013-03-15,6.4311909675598145
2013-03-18,6.417611122131348
2013-03-19,6.3853607177734375
2013-03-20,6.437978744506836
2013-03-21,6.512660503387451
2013-03-22,6.765563011169434
2013-03-25,6.685788631439209
2013-03-26,6.7044596672058105
2013-03-27,6.6484479904174805
2013-03-28,6.66202974319458
2013-04-01,6.565278053283691
2013-04-02,6.65184211730957
2013-04-03,6.61959171295166
2013-04-04,6.831757068634033
2013-04-05,6.831757068634033
2013-04-08,6.746892929077148
2013-04-09,6.71294641494751
2013-04-10,6.61959171295166
2013-04-11,6.449859619140625
2013-04-12,6.492292404174805
2013-04-15,6.123971939086914
2013-04-16,6.246181488037109
2013-04-17,6.169800758361816
2013-04-18,6.166406154632568
2013-04-19,6.22241735458374
2013-04-22,6.129062175750732
2013-04-23,6.302192687988281
2013-04-24,6.415912628173828
2013-04-25,6.4345855712890625
2013-04-26,6.349719524383545
2013-04-29,6.351415634155273
2013-04-30,6.315769672393799
2013-05-01,6.054382801055908
2013-05-02,6.044198513031006
2013-05-03,6.152826309204102
2013-05-06,6.195262908935547
2013-05-07,6.246181488037109
2013-05-08,6.239385604858398
2013-05-09,6.2376861572265625
2013-05-10,6.259770393371582
2013-05-13,6.3345136642456055
2013-05-14,6.45512056350708
2013-05-15,6.422847270965576
2013-05-16,6.444930553436279
2013-05-17,6.399065971374512
2013-05-20,6.353199481964111
2013-05-21,6.375279903411865
2013-05-22,6.375279903411865
2013-05-23,6.242783069610596
2013-05-24,6.2223992347717285
2013-05-28,6.465314865112305
2013-05-29,6.4041595458984375
2013-05-30,6.280155658721924
2013-05-31,6.200316429138184
2013-06-03,6.434737682342529
2013-06-04,6.45512056350708
2013-06-05,6.365091323852539
2013-06-06,6.674258232116699
2013-06-07,6.675955772399902
2013-06-10,6.7099289894104
2013-06-11,6.667463302612305
2013-06-12,6.5961151123046875
2013-06-13,6.636887073516846
2013-06-14,6.59441614151001
2013-06-17,6.677653789520264
2013-06-18,6.602913856506348
2013-06-19,6.563840866088867
2013-06-20,6.312428951263428
2013-06-21,6.490795612335205
2013-06-24,6.519672393798828
2013-06-25,6.675955772399902
2013-06-26,6.655570030212402
2013-06-27,6.485699653625488
2013-06-28,6.482299327850342
2013-07-01,6.504385948181152
2013-07-02,6.359996318817139
2013-07-03,6.388872146606445
2013-07-05,6.438135147094727
2013-07-08,6.37188720703125
2013-07-09,6.429643630981445
2013-07-10,6.472109794616699
2013-07-11,6.641982078552246
2013-07-12,6.582528591156006
2013-07-15,6.572335720062256
2013-07-16,6.686147689819336
2013-07-17,6.969834804534912
2013-07-18,6.922267436981201
2013-07-19,6.954544544219971
2013-07-22,6.973231792449951
2013-07-23,7.1006340980529785
2013-07-24,7.160090923309326
2013-07-25,7.134610176086426
2013-07-26,7.01569938659668
2013-07-29,6.779579162597656
2013-07-30,6.631789207458496
2013-07-31,6.599513053894043
2013-08-01,6.412652969360352
2013-08-02,6.3633904457092285
2013-08-05,6.414353847503662
2013-08-06,6.387173652648926
2013-08-07,6.504385948181152
2013-08-08,6.495892524719238
2013-08-09,6.545154094696045
2013-08-12,6.58762264251709
2013-08-13,6.541757106781006
2013-08-14,6.489098072052002
2013-08-15,6.2682623863220215
2013-08-16,6.259770393371582
2013-08-19,6.1374640464782715
2013-08-20,6.190122604370117
2013-08-21,6.110283851623535
2013-08-22,6.292046070098877
2013-08-23,6.37188720703125
2013-08-26,6.419447898864746
2013-08-27,6.21220588684082
2013-08-28,6.1578474044799805
2013-08-29,6.156148433685303
2013-08-30,6.132367134094238
2013-09-03,6.169737339019775
2013-09-04,6.166340351104736
