Date,MANH
2010-11-12,7.619999885559082
2010-11-15,7.6875
2010-11-16,7.554999828338623
2010-11-17,7.672500133514404
2010-11-18,7.78249979019165
2010-11-19,7.852499961853027
2010-11-22,7.837500095367432
2010-11-23,7.837500095367432
2010-11-24,7.932499885559082
2010-11-26,7.945000171661377
2010-11-29,7.8125
2010-11-30,7.772500038146973
2010-12-01,7.909999847412109
2010-12-02,7.949999809265137
2010-12-03,7.925000190734863
2010-12-06,7.940000057220459
2010-12-07,7.929999828338623
2010-12-08,7.892499923706055
2010-12-09,7.880000114440918
2010-12-10,7.982500076293945
2010-12-13,7.889999866485596
2010-12-14,7.965000152587891
2010-12-15,7.914999961853027
2010-12-16,7.997499942779541
2010-12-17,7.972499847412109
2010-12-20,7.847499847412109
2010-12-21,7.977499961853027
2010-12-22,7.96750020980835
2010-12-23,7.877500057220459
2010-12-27,7.880000114440918
2010-12-28,7.822500228881836
2010-12-29,7.827499866485596
2010-12-30,7.797500133514404
2010-12-31,7.635000228881836
2011-01-03,7.739999771118164
2011-01-04,7.605000019073486
2011-01-05,7.704999923706055
2011-01-06,7.659999847412109
2011-01-07,7.59499979019165
2011-01-10,7.572500228881836
2011-01-11,7.507500171661377
2011-01-12,7.610000133514404
2011-01-13,7.590000152587891
2011-01-14,7.574999809265137
2011-01-18,7.557499885559082
2011-01-19,7.537499904632568
2011-01-20,7.525000095367432
2011-01-21,7.487500190734863
2011-01-24,7.519999980926514
2011-01-25,7.34499979019165
2011-01-26,7.337500095367432
2011-01-27,7.59250020980835
2011-01-28,7.489999771118164
2011-01-31,7.377500057220459
2011-02-01,7.447500228881836
2011-02-02,7.34250020980835
2011-02-03,7.545000076293945
2011-02-04,7.582499980926514
2011-02-07,7.597499847412109
2011-02-08,7.675000190734863
2011-02-09,7.59250020980835
2011-02-10,7.59250020980835
2011-02-11,7.762499809265137
2011-02-14,7.795000076293945
2011-02-15,7.697500228881836
2011-02-16,7.824999809265137
2011-02-17,7.847499847412109
2011-02-18,7.932499885559082
2011-02-22,7.8125
2011-02-23,7.574999809265137
2011-02-24,7.697500228881836
2011-02-25,7.849999904632568
2011-02-28,8.050000190734863
2011-03-01,7.972499847412109
2011-03-02,7.977499961853027
2011-03-03,8.067500114440918
2011-03-04,8.055000305175781
2011-03-07,7.962500095367432
2011-03-08,8.055000305175781
2011-03-09,8.107500076293945
2011-03-10,7.852499961853027
2011-03-11,7.605000019073486
2011-03-14,7.572500228881836
2011-03-15,7.465000152587891
2011-03-16,7.34250020980835
2011-03-17,7.307499885559082
2011-03-18,7.369999885559082
2011-03-21,7.59250020980835
2011-03-22,7.582499980926514
2011-03-23,7.635000228881836
2011-03-24,7.775000095367432
2011-03-25,7.934999942779541
2011-03-28,7.932499885559082
2011-03-29,7.977499961853027
2011-03-30,8.102499961853027
2011-03-31,8.1850004196167
2011-04-01,8.3100004196167
2011-04-04,8.357500076293945
2011-04-05,8.357500076293945
2011-04-06,8.300000190734863
2011-04-07,8.307499885559082
2011-04-08,8.317500114440918
2011-04-11,8.414999961853027
2011-04-12,8.417499542236328
2011-04-13,8.4399995803833
2011-04-14,8.609999656677246
2011-04-15,9.295000076293945
2011-04-18,8.994999885559082
2011-04-19,8.987500190734863
2011-04-20,8.989999771118164
2011-04-21,9.085000038146973
2011-04-25,8.845000267028809
2011-04-26,8.862500190734863
2011-04-27,8.912500381469727
2011-04-28,8.9375
2011-04-29,9.037500381469727
2011-05-02,9.012499809265137
2011-05-03,8.954999923706055
2011-05-04,8.8725004196167
2011-05-05,8.774999618530273
2011-05-06,8.835000038146973
2011-05-09,9.082500457763672
2011-05-10,9.1875
2011-05-11,9.107500076293945
2011-05-12,9.21500015258789
2011-05-13,9.119999885559082
2011-05-16,8.9399995803833
2011-05-17,8.899999618530273
2011-05-18,8.992500305175781
2011-05-19,8.970000267028809
2011-05-20,8.887499809265137
2011-05-23,8.770000457763672
2011-05-24,8.75
2011-05-25,8.835000038146973
2011-05-26,8.84749984741211
2011-05-27,8.875
2011-05-31,8.987500190734863
2011-06-01,8.717499732971191
2011-06-02,8.729999542236328
2011-06-03,8.579999923706055
2011-06-06,8.507499694824219
2011-06-07,8.567500114440918
2011-06-08,8.4975004196167
2011-06-09,8.577500343322754
2011-06-10,8.4399995803833
2011-06-13,8.40250015258789
2011-06-14,8.505000114440918
2011-06-15,8.352499961853027
2011-06-16,8.382499694824219
2011-06-17,8.270000457763672
2011-06-20,8.375
2011-06-21,8.577500343322754
2011-06-22,8.425000190734863
2011-06-23,8.452500343322754
2011-06-24,8.342499732971191
2011-06-27,8.4350004196167
2011-06-28,8.552499771118164
2011-06-29,8.512499809265137
2011-06-30,8.609999656677246
2011-07-01,8.692500114440918
2011-07-05,8.8125
2011-07-06,8.9399995803833
2011-07-07,9.037500381469727
2011-07-08,8.977499961853027
2011-07-11,8.782500267028809
2011-07-12,8.727499961853027
2011-07-13,8.819999694824219
2011-07-14,8.59000015258789
2011-07-15,8.625
2011-07-18,8.46500015258789
2011-07-19,8.702500343322754
2011-07-20,9.492500305175781
2011-07-21,9.460000038146973
2011-07-22,9.375
2011-07-25,9.354999542236328
2011-07-26,9.335000038146973
2011-07-27,9.225000381469727
2011-07-28,9.3125
2011-07-29,9.324999809265137
2011-08-01,9.3725004196167
2011-08-02,9.104999542236328
2011-08-03,9.225000381469727
2011-08-04,8.864999771118164
2011-08-05,8.6875
2011-08-08,8.047499656677246
2011-08-09,8.4975004196167
2011-08-10,8.130000114440918
2011-08-11,8.492500305175781
2011-08-12,8.537500381469727
2011-08-15,8.772500038146973
2011-08-16,8.604999542236328
2011-08-17,8.602499961853027
2011-08-18,8.007499694824219
2011-08-19,7.84250020980835
2011-08-22,8.032500267028809
2011-08-23,8.47249984741211
2011-08-24,8.532500267028809
2011-08-25,8.319999694824219
2011-08-26,8.699999809265137
2011-08-29,8.862500190734863
2011-08-30,8.760000228881836
2011-08-31,8.922499656677246
2011-09-01,8.852499961853027
2011-09-02,8.492500305175781
2011-09-06,8.4350004196167
2011-09-07,8.699999809265137
2011-09-08,8.515000343322754
2011-09-09,8.420000076293945
2011-09-12,8.577500343322754
2011-09-13,8.829999923706055
2011-09-14,8.952500343322754
2011-09-15,9.182499885559082
2011-09-16,9.029999732971191
2011-09-19,8.979999542236328
2011-09-20,8.739999771118164
2011-09-21,8.550000190734863
2011-09-22,8.3125
2011-09-23,8.5600004196167
2011-09-26,8.8100004196167
2011-09-27,8.8774995803833
2011-09-28,8.430000305175781
2011-09-29,8.532500267028809
2011-09-30,8.270000457763672
2011-10-03,7.912499904632568
2011-10-04,8.412500381469727
2011-10-05,8.487500190734863
2011-10-06,8.77750015258789
2011-10-07,8.71500015258789
2011-10-10,9.0625
2011-10-11,9.1850004196167
2011-10-12,9.329999923706055
2011-10-13,9.2524995803833
2011-10-14,9.335000038146973
2011-10-17,9.192500114440918
2011-10-18,9.800000190734863
2011-10-19,10.199999809265137
2011-10-20,10.234999656677246
2011-10-21,10.194999694824219
2011-10-24,10.329999923706055
2011-10-25,10.140000343322754
2011-10-26,10.237500190734863
2011-10-27,10.647500038146973
2011-10-28,10.614999771118164
2011-10-31,10.587499618530273
2011-11-01,10.3774995803833
2011-11-02,10.422499656677246
2011-11-03,10.800000190734863
2011-11-04,10.859999656677246
2011-11-07,10.984999656677246
2011-11-08,11.03499984741211
2011-11-09,10.710000038146973
2011-11-10,11.02750015258789
2011-11-11,11.09000015258789
2011-11-14,11.227499961853027
2011-11-15,11.27750015258789
2011-11-16,11.175000190734863
2011-11-17,11.147500038146973
2011-11-18,11.085000038146973
2011-11-21,10.787500381469727
2011-11-22,10.7524995803833
2011-11-23,10.515000343322754
2011-11-25,10.4350004196167
2011-11-28,11.015000343322754
2011-11-29,10.897500038146973
2011-11-30,11.28499984741211
2011-12-01,11.107500076293945
2011-12-02,11.145000457763672
2011-12-05,11.385000228881836
2011-12-06,11.619999885559082
2011-12-07,11.479999542236328
2011-12-08,11.15250015258789
2011-12-09,11.332500457763672
2011-12-12,11.282500267028809
2011-12-13,11.069999694824219
2011-12-14,10.890000343322754
2011-12-15,10.954999923706055
2011-12-16,10.962499618530273
2011-12-19,10.734999656677246
2011-12-20,11.1225004196167
2011-12-21,10.647500038146973
2011-12-22,10.367500305175781
2011-12-23,10.427499771118164
2011-12-27,10.5
2011-12-28,10.067500114440918
2011-12-29,10.267499923706055
2011-12-30,10.119999885559082
2012-01-03,10.095000267028809
2012-01-04,9.942500114440918
2012-01-05,9.989999771118164
2012-01-06,9.975000381469727
2012-01-09,10.029999732971191
2012-01-10,10.335000038146973
2012-01-11,10.140000343322754
2012-01-12,10.135000228881836
2012-01-13,10.03499984741211
2012-01-17,10.390000343322754
2012-01-18,10.645000457763672
2012-01-19,10.274999618530273
2012-01-20,10.619999885559082
2012-01-23,10.579999923706055
2012-01-24,10.692500114440918
2012-01-25,10.779999732971191
2012-01-26,10.824999809265137
2012-01-27,10.895000457763672
2012-01-30,10.770000457763672
2012-01-31,10.96500015258789
2012-02-01,11.5649995803833
2012-02-02,11.675000190734863
2012-02-03,11.555000305175781
2012-02-06,11.542499542236328
2012-02-07,11.602499961853027
2012-02-08,11.574999809265137
2012-02-09,11.539999961853027
2012-02-10,11.414999961853027
2012-02-13,11.604999542236328
2012-02-14,11.625
2012-02-15,11.567500114440918
2012-02-16,11.625
2012-02-17,11.4975004196167
2012-02-21,11.517499923706055
2012-02-22,11.4350004196167
2012-02-23,11.72249984741211
2012-02-24,11.642499923706055
2012-02-27,11.760000228881836
2012-02-28,11.697500228881836
2012-02-29,11.59000015258789
2012-03-01,11.744999885559082
2012-03-02,11.737500190734863
2012-03-05,12.239999771118164
2012-03-06,12.022500038146973
2012-03-07,11.967499732971191
2012-03-08,12.077500343322754
2012-03-09,12.287500381469727
2012-03-12,12.202500343322754
2012-03-13,12.449999809265137
2012-03-14,12.524999618530273
2012-03-15,12.442500114440918
2012-03-16,12.1225004196167
2012-03-19,12.204999923706055
2012-03-20,12.1225004196167
2012-03-21,12.132499694824219
2012-03-22,12.007499694824219
2012-03-23,12.022500038146973
2012-03-26,12.239999771118164
2012-03-27,12.114999771118164
2012-03-28,12.045000076293945
2012-03-29,12.042499542236328
2012-03-30,11.882499694824219
2012-04-02,11.994999885559082
2012-04-03,11.97249984741211
2012-04-04,11.817500114440918
2012-04-05,11.917499542236328
2012-04-09,11.727499961853027
2012-04-10,11.5600004196167
2012-04-11,11.710000038146973
2012-04-12,11.5649995803833
2012-04-13,11.452500343322754
2012-04-16,11.359999656677246
2012-04-17,11.457500457763672
2012-04-18,11.307499885559082
2012-04-19,11.305000305175781
2012-04-20,11.614999771118164
2012-04-23,11.399999618530273
2012-04-24,11.53499984741211
2012-04-25,12.477499961853027
2012-04-26,12.65999984741211
2012-04-27,12.734999656677246
2012-04-30,12.537500381469727
2012-05-01,12.46500015258789
2012-05-02,12.532500267028809
2012-05-03,12.242500305175781
2012-05-04,12.057499885559082
2012-05-07,12.210000038146973
2012-05-08,12.2475004196167
2012-05-09,12.210000038146973
2012-05-10,12.199999809265137
2012-05-11,12.260000228881836
2012-05-14,12.147500038146973
2012-05-15,12.302499771118164
2012-05-16,12.114999771118164
2012-05-17,11.892499923706055
2012-05-18,11.649999618530273
2012-05-21,11.737500190734863
2012-05-22,11.795000076293945
2012-05-23,12.010000228881836
2012-05-24,11.9399995803833
2012-05-25,11.925000190734863
2012-05-29,12.039999961853027
2012-05-30,11.989999771118164
2012-05-31,11.875
2012-06-01,11.367500305175781
2012-06-04,11.4975004196167
2012-06-05,11.467499732971191
2012-06-06,11.537500381469727
2012-06-07,11.5600004196167
2012-06-08,11.5
2012-06-11,11.27750015258789
2012-06-12,11.262499809265137
2012-06-13,11.170000076293945
2012-06-14,11.255000114440918
2012-06-15,11.367500305175781
2012-06-18,11.380000114440918
2012-06-19,11.430000305175781
2012-06-20,11.292499542236328
2012-06-21,11.074999809265137
2012-06-22,11.09749984741211
2012-06-25,10.84749984741211
2012-06-26,10.912500381469727
2012-06-27,11.0
2012-06-28,10.854999542236328
2012-06-29,11.427499771118164
2012-07-02,11.442500114440918
2012-07-03,11.40250015258789
2012-07-05,11.462499618530273
2012-07-06,10.967499732971191
2012-07-09,10.930000305175781
2012-07-10,10.744999885559082
2012-07-11,10.707500457763672
2012-07-12,10.694999694824219
2012-07-13,11.007499694824219
2012-07-16,10.664999961853027
2012-07-17,10.717499732971191
2012-07-18,10.829999923706055
2012-07-19,10.795000076293945
2012-07-20,10.712499618530273
2012-07-23,10.609999656677246
2012-07-24,10.3725004196167
2012-07-25,11.507499694824219
2012-07-26,11.957500457763672
2012-07-27,11.729999542236328
2012-07-30,11.5625
2012-07-31,11.672499656677246
2012-08-01,11.462499618530273
2012-08-02,11.489999771118164
2012-08-03,11.729999542236328
2012-08-06,11.882499694824219
2012-08-07,12.125
2012-08-08,12.112500190734863
2012-08-09,12.100000381469727
2012-08-10,12.1225004196167
2012-08-13,12.03499984741211
2012-08-14,11.917499542236328
2012-08-15,12.102499961853027
2012-08-16,12.270000457763672
2012-08-17,12.447500228881836
2012-08-20,12.414999961853027
2012-08-21,12.390000343322754
2012-08-22,12.34749984741211
2012-08-23,12.407500267028809
2012-08-24,12.392499923706055
2012-08-27,12.557499885559082
2012-08-28,12.654999732971191
2012-08-29,12.547499656677246
2012-08-30,12.555000305175781
2012-08-31,12.645000457763672
2012-09-04,12.8100004196167
2012-09-05,12.8725004196167
2012-09-06,13.202500343322754
2012-09-07,13.15250015258789
2012-09-10,13.012499809265137
2012-09-11,13.292499542236328
2012-09-12,13.52750015258789
2012-09-13,14.130000114440918
2012-09-14,14.40250015258789
2012-09-17,14.515000343322754
2012-09-18,14.635000228881836
2012-09-19,14.4375
2012-09-20,14.395000457763672
2012-09-21,14.337499618530273
2012-09-24,14.287500381469727
2012-09-25,14.227499961853027
2012-09-26,14.037500381469727
2012-09-27,14.407500267028809
2012-09-28,14.317500114440918
2012-10-01,14.335000038146973
2012-10-02,14.390000343322754
2012-10-03,14.329999923706055
2012-10-04,14.640000343322754
2012-10-05,14.6225004196167
2012-10-08,14.369999885559082
2012-10-09,13.914999961853027
2012-10-10,14.0649995803833
2012-10-11,14.207500457763672
2012-10-12,14.287500381469727
2012-10-15,14.515000343322754
2012-10-16,14.827500343322754
2012-10-17,15.449999809265137
2012-10-18,15.327500343322754
2012-10-19,15.422499656677246
2012-10-22,15.327500343322754
2012-10-23,15.2524995803833
2012-10-24,15.237500190734863
2012-10-25,15.382499694824219
2012-10-26,15.28499984741211
2012-10-31,15.0
2012-11-01,15.350000381469727
2012-11-02,15.359999656677246
2012-11-05,15.217499732971191
2012-11-06,15.645000457763672
2012-11-07,14.657500267028809
2012-11-08,14.487500190734863
2012-11-09,14.505000114440918
2012-11-12,14.4975004196167
2012-11-13,14.3725004196167
2012-11-14,14.050000190734863
2012-11-15,14.167499542236328
2012-11-16,14.024999618530273
2012-11-19,14.720000267028809
2012-11-20,14.354999542236328
2012-11-21,14.40999984741211
2012-11-23,14.552499771118164
2012-11-26,14.550000190734863
2012-11-27,14.475000381469727
2012-11-28,14.2475004196167
2012-11-29,14.34749984741211
2012-11-30,14.3100004196167
2012-12-03,14.407500267028809
2012-12-04,14.317500114440918
2012-12-05,14.207500457763672
2012-12-06,14.234999656677246
2012-12-07,14.295000076293945
2012-12-10,14.212499618530273
2012-12-11,14.369999885559082
2012-12-12,14.27750015258789
2012-12-13,14.220000267028809
2012-12-14,14.202500343322754
2012-12-17,14.27750015258789
2012-12-18,14.369999885559082
2012-12-19,14.630000114440918
2012-12-20,14.772500038146973
2012-12-21,15.077500343322754
2012-12-24,14.8125
2012-12-26,14.702500343322754
2012-12-27,14.8774995803833
2012-12-28,14.767499923706055
2012-12-31,15.085000038146973
2013-01-02,15.757499694824219
2013-01-03,15.447500228881836
2013-01-04,15.4350004196167
2013-01-07,15.5600004196167
2013-01-08,15.797499656677246
2013-01-09,15.954999923706055
2013-01-10,15.912500381469727
2013-01-11,16.225000381469727
2013-01-14,16.235000610351562
2013-01-15,15.837499618530273
2013-01-16,15.667499542236328
2013-01-17,15.744999885559082
2013-01-18,15.742500305175781
2013-01-22,15.984999656677246
2013-01-23,15.927499771118164
2013-01-24,15.867500305175781
2013-01-25,16.094999313354492
2013-01-28,15.97249984741211
2013-01-29,15.975000381469727
2013-01-30,17.267499923706055
2013-01-31,17.127500534057617
2013-02-01,17.2549991607666
2013-02-04,17.040000915527344
2013-02-05,17.092500686645508
2013-02-06,16.96500015258789
2013-02-07,16.920000076293945
2013-02-08,16.950000762939453
2013-02-11,16.864999771118164
2013-02-12,17.174999237060547
2013-02-13,17.112499237060547
2013-02-14,17.22249984741211
2013-02-15,17.354999542236328
2013-02-19,17.532499313354492
2013-02-20,17.077499389648438
2013-02-21,16.780000686645508
2013-02-22,17.157499313354492
2013-02-25,16.860000610351562
2013-02-26,17.217500686645508
2013-02-27,17.342500686645508
2013-02-28,17.46500015258789
2013-03-01,17.69499969482422
2013-03-04,18.042499542236328
2013-03-05,18.247499465942383
2013-03-06,18.227500915527344
2013-03-07,18.427499771118164
2013-03-08,18.434999465942383
2013-03-11,17.86750030517578
2013-03-12,17.832500457763672
2013-03-13,18.112499237060547
2013-03-14,18.352500915527344
2013-03-15,18.290000915527344
2013-03-18,18.40250015258789
2013-03-19,18.537500381469727
2013-03-20,18.7450008392334
2013-03-21,18.700000762939453
2013-03-22,18.579999923706055
2013-03-25,18.424999237060547
2013-03-26,18.545000076293945
2013-03-27,18.50749969482422
2013-03-28,18.572500228881836
2013-04-01,18.352500915527344
2013-04-02,18.25
2013-04-03,17.924999237060547
2013-04-04,17.952499389648438
2013-04-05,17.790000915527344
2013-04-08,17.627500534057617
2013-04-09,17.565000534057617
2013-04-10,17.799999237060547
2013-04-11,17.767499923706055
2013-04-12,17.732500076293945
2013-04-15,17.252500534057617
2013-04-16,17.475000381469727
2013-04-17,17.239999771118164
2013-04-18,17.31999969482422
2013-04-19,17.3799991607666
2013-04-22,17.3700008392334
2013-04-23,17.219999313354492
2013-04-24,17.247499465942383
2013-04-25,17.170000076293945
2013-04-26,17.25749969482422
2013-04-29,17.479999542236328
2013-04-30,17.552499771118164
2013-05-01,17.06999969482422
2013-05-02,17.842500686645508
2013-05-03,17.607500076293945
2013-05-06,18.200000762939453
2013-05-07,18.202499389648438
2013-05-08,18.209999084472656
2013-05-09,18.122499465942383
2013-05-10,18.290000915527344
2013-05-13,18.155000686645508
2013-05-14,18.202499389648438
2013-05-15,18.155000686645508
2013-05-16,18.3125
2013-05-17,18.59749984741211
2013-05-20,18.450000762939453
2013-05-21,18.502500534057617
2013-05-22,18.350000381469727
2013-05-23,18.207500457763672
2013-05-24,18.170000076293945
2013-05-28,18.537500381469727
2013-05-29,18.5575008392334
2013-05-30,19.0625
2013-05-31,18.75749969482422
2013-06-03,18.90250015258789
2013-06-04,18.88249969482422
2013-06-05,18.760000228881836
2013-06-06,19.139999389648438
2013-06-07,18.957500457763672
2013-06-10,19.012500762939453
2013-06-11,18.832500457763672
2013-06-12,18.907499313354492
2013-06-13,19.229999542236328
2013-06-14,19.200000762939453
2013-06-17,19.587499618530273
2013-06-18,19.895000457763672
2013-06-19,19.6200008392334
2013-06-20,19.229999542236328
2013-06-21,19.332500457763672
2013-06-24,19.360000610351562
2013-06-25,19.364999771118164
2013-06-26,19.077499389648438
2013-06-27,19.342500686645508
2013-06-28,19.290000915527344
2013-07-01,19.924999237060547
2013-07-02,19.852500915527344
2013-07-03,20.047500610351562
2013-07-05,20.802499771118164
2013-07-08,20.75
2013-07-09,20.649999618530273
2013-07-10,20.719999313354492
2013-07-11,20.725000381469727
2013-07-12,20.75749969482422
2013-07-15,20.954999923706055
2013-07-16,20.84749984741211
2013-07-17,20.5575008392334
2013-07-18,20.787500381469727
2013-07-19,20.662500381469727
2013-07-22,20.520000457763672
2013-07-23,20.69499969482422
2013-07-24,21.0625
2013-07-25,21.565000534057617
2013-07-26,21.0
2013-07-29,21.100000381469727
2013-07-30,22.047500610351562
2013-07-31,22.084999084472656
2013-08-01,22.412500381469727
2013-08-02,22.25
2013-08-05,22.200000762939453
2013-08-06,22.420000076293945
2013-08-07,22.155000686645508
2013-08-08,22.635000228881836
2013-08-09,22.457500457763672
2013-08-12,22.517499923706055
2013-08-13,22.6200008392334
2013-08-14,22.459999084472656
2013-08-15,21.815000534057617
2013-08-16,21.975000381469727
2013-08-19,22.112499237060547
2013-08-20,22.71500015258789
2013-08-21,22.235000610351562
2013-08-22,22.799999237060547
2013-08-23,22.697500228881836
2013-08-26,22.72249984741211
2013-08-27,22.197500228881836
2013-08-28,22.107500076293945
2013-08-29,22.25749969482422
2013-08-30,21.875
2013-09-03,21.90999984741211
2013-09-04,21.802499771118164
2013-09-05,22.172500610351562
2013-09-06,22.09749984741211
2013-09-09,22.747499465942383
2013-09-10,23.125
2013-09-11,23.155000686645508
2013-09-12,23.047500610351562
2013-09-13,23.13249969482422
2013-09-16,23.162500381469727
2013-09-17,23.0575008392334
2013-09-18,23.2450008392334
2013-09-19,23.237499237060547
2013-09-20,23.399999618530273
2013-09-23,23.46500015258789
2013-09-24,23.780000686645508
2013-09-25,23.642499923706055
2013-09-26,24.014999389648438
2013-09-27,23.732500076293945
2013-09-30,23.862499237060547
2013-10-01,24.1299991607666
