Date,NEOG
2010-01-04,6.089022159576416
2010-01-05,5.921480178833008
2010-01-06,5.85646390914917
2010-01-07,5.921480178833008
2010-01-08,5.9414849281311035
2010-01-11,5.981494903564453
2010-01-12,5.971492767333984
2010-01-13,6.041510105133057
2010-01-14,6.061514854431152
2010-01-15,5.923981189727783
2010-01-19,5.993998050689697
2010-01-20,5.876469135284424
2010-01-21,5.776443958282471
2010-01-22,5.641409873962402
2010-01-25,5.516378879547119
2010-01-26,5.513877868652344
2010-01-27,5.596398830413818
2010-01-28,5.3888468742370605
2010-01-29,5.313827991485596
2010-02-01,5.391347885131836
2010-02-02,5.40385103225708
2010-02-03,5.398849964141846
2010-02-04,5.218804836273193
2010-02-05,5.283821105957031
2010-02-08,5.261314868927002
2010-02-09,5.323831081390381
2010-02-10,5.3888468742370605
2010-02-11,5.566391944885254
2010-02-12,5.621405124664307
2010-02-16,5.691422939300537
2010-02-17,5.778944969177246
2010-02-18,5.811452865600586
2010-02-19,5.766441822052002
2010-02-22,5.8264570236206055
2010-02-23,5.906476974487305
2010-02-24,6.019004821777344
2010-02-25,6.099024772644043
2010-02-26,6.059014797210693
2010-03-01,6.169042110443115
2010-03-02,6.241559982299805
2010-03-03,6.261565208435059
2010-03-04,6.2715678215026855
2010-03-05,6.379095077514648
2010-03-08,6.4041008949279785
2010-03-09,6.549137115478516
2010-03-10,6.564140796661377
2010-03-11,6.434109210968018
2010-03-12,6.28407096862793
2010-03-15,6.226556777954102
2010-03-16,6.131533145904541
2010-03-17,6.164041042327881
2010-03-18,6.214054107666016
2010-03-19,6.089022159576416
2010-03-22,6.209052085876465
2010-03-23,6.296574115753174
2010-03-24,6.201550006866455
2010-03-25,6.376594066619873
2010-03-26,6.3340840339660645
2010-03-29,6.476618766784668
2010-03-30,6.329082012176514
2010-03-31,6.27656888961792
2010-04-01,6.25156307220459
2010-04-05,6.346587181091309
2010-04-06,6.411602973937988
2010-04-07,6.30907678604126
2010-04-08,6.26906681060791
2010-04-09,6.196548938751221
2010-04-12,6.239059925079346
2010-04-13,6.371592998504639
2010-04-14,6.456614017486572
2010-04-15,6.436608791351318
2010-04-16,6.484120845794678
2010-04-19,6.5341339111328125
2010-04-20,6.561639785766602
2010-04-21,6.681670188903809
2010-04-22,6.6491618156433105
2010-04-23,6.65666389465332
2010-04-26,6.63916015625
2010-04-27,6.5366339683532715
2010-04-28,6.576643943786621
2010-04-29,6.814204216003418
2010-04-30,6.586647033691406
2010-05-03,6.701674938201904
2010-05-04,6.556639194488525
2010-05-05,6.436608791351318
2010-05-06,6.254064083099365
2010-05-07,6.121530055999756
2010-05-10,6.341585159301758
2010-05-11,6.466617107391357
2010-05-12,6.72918176651001
2010-05-13,6.801700115203857
2010-05-14,6.67917013168335
2010-05-17,6.694173812866211
2010-05-18,6.574143886566162
2010-05-19,6.601650238037109
2010-05-20,6.174044132232666
2010-05-21,6.294074058532715
2010-05-24,6.169042110443115
2010-05-25,6.016503810882568
2010-05-26,6.299075126647949
2010-05-27,6.526631832122803
2010-05-28,6.429107189178467
2010-06-01,6.5341339111328125
2010-06-02,6.769192218780518
2010-06-03,6.891723155975342
2010-06-04,6.584146022796631
2010-06-07,6.266567230224609
2010-06-08,6.381595134735107
2010-06-09,6.306577205657959
2010-06-10,6.384096145629883
2010-06-11,6.469117164611816
2010-06-14,6.474119186401367
2010-06-15,6.714179039001465
2010-06-16,6.644161224365234
2010-06-17,6.626657009124756
2010-06-18,6.5791449546813965
2010-06-21,6.716679096221924
2010-06-22,6.709177017211914
2010-06-23,6.68917179107666
2010-06-24,6.63165807723999
2010-06-25,6.874218940734863
2010-06-28,6.916728973388672
2010-06-29,6.651662826538086
2010-06-30,6.514129161834717
2010-07-01,6.441609859466553
2010-07-02,6.421605110168457
2010-07-06,6.35408878326416
2010-07-07,6.569141864776611
2010-07-08,6.596649169921875
2010-07-09,6.70417594909668
2010-07-12,6.571642875671387
2010-07-13,6.806702136993408
2010-07-14,6.769192218780518
2010-07-15,6.6241559982299805
2010-07-16,6.384096145629883
2010-07-19,6.441609859466553
2010-07-20,6.741684913635254
2010-07-21,6.6491618156433105
2010-07-22,6.899225234985352
2010-07-23,7.079269886016846
2010-07-26,7.294323921203613
2010-07-27,7.326831817626953
2010-07-28,7.306827068328857
2010-07-29,7.219305038452148
2010-07-30,7.466866970062256
2010-08-02,7.426856994628906
2010-08-03,7.364340782165527
2010-08-04,7.4793701171875
2010-08-05,7.276819229125977
2010-08-06,7.151788234710693
2010-08-09,7.324330806732178
2010-08-10,7.06676721572876
2010-08-11,6.876718997955322
2010-08-12,6.886722087860107
2010-08-13,6.876718997955322
2010-08-16,6.951737880706787
2010-08-17,7.06676721572876
2010-08-18,7.039259910583496
2010-08-19,6.939235210418701
2010-08-20,7.094274044036865
2010-08-23,7.141785144805908
2010-08-24,7.006752014160156
2010-08-25,7.246811866760254
2010-08-26,7.164290904998779
2010-08-27,7.371842861175537
2010-08-30,7.146787166595459
2010-08-31,7.306827068328857
2010-09-01,7.711927890777588
2010-09-02,7.684421062469482
2010-09-03,7.944486141204834
2010-09-07,7.854464054107666
2010-09-08,7.999499797821045
2010-09-09,7.779445171356201
2010-09-10,7.789446830749512
2010-09-13,7.969491958618164
2010-09-14,7.93198299407959
2010-09-15,7.846961975097656
2010-09-16,7.756938934326172
2010-09-17,7.974493980407715
2010-09-20,8.209551811218262
2010-09-21,8.127032279968262
2010-09-22,8.102025985717773
2010-09-23,8.064516067504883
2010-09-24,8.319580078125
2010-09-27,8.464615821838379
2010-09-28,8.672167778015137
2010-09-29,8.564640998840332
2010-09-30,8.464615821838379
2010-10-01,8.16954231262207
2010-10-04,8.28707218170166
2010-10-05,8.497123718261719
2010-10-06,8.432107925415039
2010-10-07,8.409602165222168
2010-10-08,8.50212574005127
2010-10-11,8.649662017822266
2010-10-12,8.579645156860352
2010-10-13,8.829707145690918
2010-10-14,8.97724437713623
2010-10-15,8.889721870422363
2010-10-18,9.049761772155762
2010-10-19,8.58964729309082
2010-10-20,8.687171936035156
2010-10-21,8.592147827148438
2010-10-22,8.639659881591797
2010-10-25,8.634658813476562
2010-10-26,8.599650382995605
2010-10-27,8.474618911743164
2010-10-28,8.482121467590332
2010-10-29,8.357089042663574
2010-11-01,8.359589576721191
2010-11-02,8.744686126708984
2010-11-03,8.817204475402832
2010-11-04,9.08977222442627
2010-11-05,9.122281074523926
2010-11-08,9.104776382446289
2010-11-09,8.952238082885742
2010-11-10,9.227307319641113
2010-11-11,9.122281074523926
2010-11-12,8.989747047424316
2010-11-15,9.032258033752441
2010-11-16,8.77219295501709
2010-11-17,8.612153053283691
2010-11-18,8.967242240905762
2010-11-19,9.032258033752441
2010-11-22,9.084771156311035
2010-11-23,9.129781723022461
2010-11-24,9.39734935760498
2010-11-26,9.319829940795898
2010-11-29,9.387347221374512
2010-11-30,9.28982162475586
2010-12-01,9.604901313781738
2010-12-02,9.577393531799316
2010-12-03,9.489871978759766
2010-12-06,9.529882431030273
2010-12-07,9.664916038513184
2010-12-08,9.704925537109375
2010-12-09,9.749937057495117
2010-12-10,9.924981117248535
2010-12-13,9.90247631072998
2010-12-14,9.994998931884766
2010-12-15,10.34008502960205
2010-12-16,10.312578201293945
2010-12-17,10.397599220275879
2010-12-20,10.265066146850586
2010-12-21,10.277568817138672
2010-12-22,10.395098686218262
2010-12-23,10.472618103027344
2010-12-27,10.475118637084961
2010-12-28,10.48512077331543
2010-12-29,10.457613945007324
2010-12-30,10.475118637084961
2010-12-31,10.260065078735352
2011-01-03,10.567642211914062
2011-01-04,10.360090255737305
2011-01-05,9.98499584197998
2011-01-06,9.752437591552734
2011-01-07,9.739934921264648
2011-01-10,9.797449111938477
2011-01-11,9.842460632324219
2011-01-12,9.872467994689941
2011-01-13,9.81745433807373
2011-01-14,9.994998931884766
2011-01-18,9.939985275268555
2011-01-19,9.749937057495117
2011-01-20,9.14478588104248
2011-01-21,9.042261123657227
2011-01-24,8.909727096557617
2011-01-25,8.917228698730469
2011-01-26,9.389846801757812
2011-01-27,9.424856185913086
2011-01-28,9.052263259887695
2011-01-31,8.992247581481934
2011-02-01,9.282320976257324
2011-02-02,9.304825782775879
2011-02-03,9.332332611083984
2011-02-04,9.292323112487793
2011-02-07,9.494874000549316
2011-02-08,9.582395553588867
2011-02-09,9.67741870880127
2011-02-10,9.699925422668457
2011-02-11,9.689922332763672
2011-02-14,9.692422866821289
2011-02-15,9.402351379394531
2011-02-16,9.329832077026367
2011-02-17,9.299824714660645
2011-02-18,9.25731372833252
2011-02-22,9.277318954467773
2011-02-23,9.129781723022461
2011-02-24,9.099775314331055
2011-02-25,9.399849891662598
2011-02-28,9.349837303161621
2011-03-01,9.202301025390625
2011-03-02,9.357338905334473
2011-03-03,9.89747428894043
2011-03-04,10.100025177001953
2011-03-07,10.115029335021973
2011-03-08,10.292572975158691
2011-03-09,10.165040969848633
2011-03-10,9.867466926574707
2011-03-11,9.782445907592773
2011-03-14,9.777443885803223
2011-03-15,9.654913902282715
2011-03-16,9.507376670837402
2011-03-17,9.637409210205078
2011-03-18,9.742436408996582
2011-03-21,9.997499465942383
2011-03-22,10.277568817138672
2011-03-23,9.904975891113281
2011-03-24,9.622406005859375
2011-03-25,9.487372398376465
2011-03-28,9.389846801757812
2011-03-29,9.489871978759766
2011-03-30,9.827457427978516
2011-03-31,10.347586631774902
2011-04-01,10.337583541870117
2011-04-04,10.540135383605957
2011-04-05,10.605151176452637
2011-04-06,10.577644348144531
2011-04-07,10.417604446411133
2011-04-08,10.160039901733398
2011-04-11,10.045010566711426
2011-04-12,9.84996223449707
2011-04-13,9.842460632324219
2011-04-14,10.027506828308105
2011-04-15,10.195049285888672
2011-04-18,9.977494239807129
2011-04-19,9.807452201843262
2011-04-20,10.132533073425293
2011-04-21,10.127532005310059
2011-04-25,10.107526779174805
2011-04-26,10.232558250427246
2011-04-27,10.40510082244873
2011-04-28,10.57014274597168
2011-04-29,10.477619171142578
2011-05-02,10.425106048583984
2011-05-03,9.96749210357666
2011-05-04,9.779945373535156
2011-05-05,9.657414436340332
2011-05-06,9.712428092956543
2011-05-09,9.852462768554688
2011-05-10,10.212553024291992
2011-05-11,9.882471084594727
2011-05-12,10.147537231445312
2011-05-13,10.072518348693848
2011-05-16,10.115029335021973
2011-05-17,10.075018882751465
2011-05-18,10.315078735351562
2011-05-19,10.722681045532227
2011-05-20,10.642661094665527
2011-05-23,10.447611808776855
2011-05-24,10.282570838928223
2011-05-25,10.547636985778809
2011-05-26,10.727682113647461
2011-05-27,10.75268840789795
2011-05-31,11.21280288696289
2011-06-01,10.765191078186035
2011-06-02,10.800200462341309
2011-06-03,10.62515640258789
2011-06-06,10.472618103027344
2011-06-07,10.465115547180176
2011-06-08,10.377593994140625
2011-06-09,10.447611808776855
2011-06-10,10.455114364624023
2011-06-13,10.31757926940918
2011-06-14,10.395098686218262
2011-06-15,10.32258129119873
2011-06-16,10.432607650756836
2011-06-17,10.255064010620117
2011-06-20,10.425106048583984
2011-06-21,10.607651710510254
2011-06-22,10.537633895874023
2011-06-23,10.747687339782715
2011-06-24,10.577644348144531
2011-06-27,10.815203666687012
2011-06-28,11.220305442810059
2011-06-29,11.230307579040527
2011-06-30,11.305326461791992
2011-07-01,11.335333824157715
2011-07-05,11.570392608642578
2011-07-06,11.690423011779785
2011-07-07,11.847962379455566
2011-07-08,11.952987670898438
2011-07-11,11.710428237915039
2011-07-12,11.650412559509277
2011-07-13,11.722930908203125
2011-07-14,11.602901458740234
2011-07-15,11.562891006469727
2011-07-18,11.425355911254883
2011-07-19,11.59289836883545
2011-07-20,11.482871055603027
2011-07-21,11.660414695739746
2011-07-22,11.69542407989502
2011-07-25,11.422856330871582
2011-07-26,10.680170059204102
2011-07-27,9.9199800491333
2011-07-28,10.022505760192871
2011-07-29,10.342585563659668
2011-08-01,10.020005226135254
2011-08-02,9.529882431030273
2011-08-03,9.734933853149414
2011-08-04,9.26231575012207
2011-08-05,9.274819374084473
2011-08-08,8.912227630615234
2011-08-09,9.424856185913086
2011-08-10,8.657163619995117
2011-08-11,8.987247467041016
2011-08-12,9.12728214263916
2011-08-15,9.334834098815918
2011-08-16,9.154788970947266
2011-08-17,9.217304229736328
2011-08-18,8.532133102416992
2011-08-19,8.259565353393555
2011-08-22,8.172042846679688
2011-08-23,8.697174072265625
2011-08-24,8.749687194824219
2011-08-25,8.519630432128906
2011-08-26,8.587146759033203
2011-08-29,8.919730186462402
2011-08-30,8.742185592651367
2011-08-31,8.682170867919922
2011-09-01,8.742185592651367
2011-09-02,8.427106857299805
2011-09-06,8.354589462280273
2011-09-07,8.769692420959473
2011-09-08,8.389596939086914
2011-09-09,8.077018737792969
2011-09-12,8.062015533447266
2011-09-13,8.089522361755371
2011-09-14,8.329582214355469
2011-09-15,8.294573783874512
2011-09-16,8.35208797454834
2011-09-19,8.522130966186523
2011-09-20,8.519630432128906
2011-09-21,8.329582214355469
2011-09-22,8.477119445800781
2011-09-23,8.544635772705078
2011-09-26,8.899724960327148
2011-09-27,8.22205638885498
2011-09-28,8.477119445800781
2011-09-29,8.654664039611816
2011-09-30,8.687171936035156
2011-10-03,8.022006034851074
2011-10-04,8.382096290588379
2011-10-05,8.459614753723145
2011-10-06,8.53463363647461
2011-10-07,8.404601097106934
2011-10-10,8.779694557189941
2011-10-11,8.802201271057129
2011-10-12,9.17729377746582
2011-10-13,9.329832077026367
2011-10-14,9.454863548278809
2011-10-17,9.24731159210205
2011-10-18,9.264816284179688
2011-10-19,9.042261123657227
2011-10-20,9.099775314331055
2011-10-21,9.394848823547363
2011-10-24,9.539884567260742
2011-10-25,9.082270622253418
2011-10-26,9.312328338623047
2011-10-27,9.977494239807129
2011-10-28,9.824955940246582
2011-10-31,9.664916038513184
2011-11-01,9.212303161621094
2011-11-02,9.56239128112793
2011-11-03,9.717429161071777
2011-11-04,9.584896087646484
2011-11-07,9.474868774414062
2011-11-08,9.717429161071777
2011-11-09,9.267316818237305
2011-11-10,9.427356719970703
2011-11-11,9.862465858459473
2011-11-14,9.687421798706055
2011-11-15,9.722431182861328
2011-11-16,9.56489086151123
2011-11-17,9.269817352294922
2011-11-18,9.149786949157715
2011-11-21,8.894723892211914
2011-11-22,8.769692420959473
2011-11-23,8.427106857299805
2011-11-25,8.232057571411133
2011-11-28,8.377094268798828
2011-11-29,8.21705436706543
2011-11-30,8.809701919555664
2011-12-01,8.932232856750488
2011-12-02,8.839710235595703
2011-12-05,9.00975227355957
2011-12-06,9.004751205444336
2011-12-07,8.877219200134277
2011-12-08,8.554638862609863
2011-12-09,8.92223072052002
2011-12-12,8.889721870422363
2011-12-13,8.70717716217041
2011-12-14,8.572142601013184
2011-12-15,8.562141418457031
2011-12-16,8.582145690917969
2011-12-19,8.339585304260254
2011-12-20,8.262065887451172
2011-12-21,8.027007102966309
2011-12-22,7.749436855316162
2011-12-23,7.739435195922852
2011-12-27,7.731933116912842
2011-12-28,7.53688383102417
2011-12-29,7.676918983459473
2011-12-30,7.661914825439453
2012-01-03,7.874468803405762
2012-01-04,7.694424152374268
2012-01-05,7.744435787200928
2012-01-06,7.699425220489502
2012-01-09,7.654414176940918
2012-01-10,7.686922073364258
2012-01-11,7.7069268226623535
2012-01-12,7.764441013336182
2012-01-13,7.736934185028076
2012-01-17,7.799449920654297
2012-01-18,7.961989879608154
2012-01-19,8.004501342773438
2012-01-20,8.077018737792969
2012-01-23,7.9269819259643555
2012-01-24,7.92448091506958
2012-01-25,8.124530792236328
2012-01-26,8.099525451660156
2012-01-27,8.127032279968262
2012-01-30,8.08202075958252
2012-01-31,8.144536018371582
2012-02-01,8.432107925415039
2012-02-02,8.342085838317871
2012-02-03,8.652162551879883
2012-02-06,8.592147827148438
2012-02-07,8.419605255126953
2012-02-08,8.419605255126953
2012-02-09,8.43960952758789
2012-02-10,8.40710163116455
2012-02-13,8.69217300415039
2012-02-14,8.694673538208008
2012-02-15,8.619654655456543
2012-02-16,8.884720802307129
2012-02-17,8.872218132019043
2012-02-21,8.632158279418945
2012-02-22,8.609651565551758
2012-02-23,8.779694557189941
2012-02-24,8.86971664428711
2012-02-27,9.042261123657227
2012-02-28,8.962241172790527
2012-02-29,8.677168846130371
2012-03-01,8.562141418457031
2012-03-02,8.452113151550293
2012-03-05,8.539634704589844
2012-03-06,8.519630432128906
2012-03-07,8.489622116088867
2012-03-08,8.622156143188477
2012-03-09,8.667166709899902
2012-03-12,8.447112083435059
2012-03-13,8.719679832458496
2012-03-14,8.84221076965332
2012-03-15,8.949736595153809
2012-03-16,9.02475643157959
2012-03-19,9.20980167388916
2012-03-20,9.20730209350586
2012-03-21,9.237309455871582
2012-03-22,9.00975227355957
2012-03-23,9.28982162475586
