Date,HELE
2010-01-04,24.100000381469727
2010-01-05,23.040000915527344
2010-01-06,23.18000030517578
2010-01-07,24.360000610351562
2010-01-08,24.709999084472656
2010-01-11,23.399999618530273
2010-01-12,24.75
2010-01-13,25.139999389648438
2010-01-14,25.149999618530273
2010-01-15,25.299999237060547
2010-01-19,25.739999771118164
2010-01-20,25.1299991607666
2010-01-21,24.56999969482422
2010-01-22,24.610000610351562
2010-01-25,24.229999542236328
2010-01-26,24.06999969482422
2010-01-27,24.729999542236328
2010-01-28,24.100000381469727
2010-01-29,23.56999969482422
2010-02-01,23.84000015258789
2010-02-02,24.270000457763672
2010-02-03,24.309999465942383
2010-02-04,23.450000762939453
2010-02-05,23.56999969482422
2010-02-08,22.610000610351562
2010-02-09,22.940000534057617
2010-02-10,22.81999969482422
2010-02-11,23.299999237060547
2010-02-12,23.479999542236328
2010-02-16,23.989999771118164
2010-02-17,23.93000030517578
2010-02-18,24.43000030517578
2010-02-19,24.360000610351562
2010-02-22,24.350000381469727
2010-02-23,23.940000534057617
2010-02-24,24.31999969482422
2010-02-25,24.229999542236328
2010-02-26,24.170000076293945
2010-03-01,25.540000915527344
2010-03-02,25.8799991607666
2010-03-03,23.469999313354492
2010-03-04,23.920000076293945
2010-03-05,24.969999313354492
2010-03-08,24.670000076293945
2010-03-09,24.799999237060547
2010-03-10,25.40999984741211
2010-03-11,26.68000030517578
2010-03-12,26.549999237060547
2010-03-15,26.15999984741211
2010-03-16,26.639999389648438
2010-03-17,26.84000015258789
2010-03-18,26.709999084472656
2010-03-19,26.020000457763672
2010-03-22,26.43000030517578
2010-03-23,26.770000457763672
2010-03-24,26.290000915527344
2010-03-25,25.93000030517578
2010-03-26,26.0
2010-03-29,25.850000381469727
2010-03-30,26.209999084472656
2010-03-31,26.059999465942383
2010-04-01,26.770000457763672
2010-04-05,27.399999618530273
2010-04-06,27.639999389648438
2010-04-07,27.420000076293945
2010-04-08,27.690000534057617
2010-04-09,28.25
2010-04-12,28.43000030517578
2010-04-13,27.68000030517578
2010-04-14,28.079999923706055
2010-04-15,28.229999542236328
2010-04-16,27.770000457763672
2010-04-19,27.6200008392334
2010-04-20,27.989999771118164
2010-04-21,28.049999237060547
2010-04-22,28.600000381469727
2010-04-23,28.690000534057617
2010-04-26,28.639999389648438
2010-04-27,27.90999984741211
2010-04-28,27.729999542236328
2010-04-29,28.209999084472656
2010-04-30,27.010000228881836
2010-05-03,27.920000076293945
2010-05-04,26.75
2010-05-05,25.850000381469727
2010-05-06,25.530000686645508
2010-05-07,25.049999237060547
2010-05-10,26.219999313354492
2010-05-11,25.979999542236328
2010-05-12,27.219999313354492
2010-05-13,27.399999618530273
2010-05-14,26.989999771118164
2010-05-17,27.889999389648438
2010-05-18,26.75
2010-05-19,27.299999237060547
2010-05-20,25.40999984741211
2010-05-21,25.889999389648438
2010-05-24,25.559999465942383
2010-05-25,25.110000610351562
2010-05-26,24.989999771118164
2010-05-27,26.360000610351562
2010-05-28,25.760000228881836
2010-06-01,24.5
2010-06-02,24.90999984741211
2010-06-03,25.809999465942383
2010-06-04,23.969999313354492
2010-06-07,23.219999313354492
2010-06-08,23.399999618530273
2010-06-09,23.1299991607666
2010-06-10,24.31999969482422
2010-06-11,24.329999923706055
2010-06-14,24.190000534057617
2010-06-15,24.850000381469727
2010-06-16,25.0
2010-06-17,24.559999465942383
2010-06-18,24.059999465942383
2010-06-21,24.149999618530273
2010-06-22,23.520000457763672
2010-06-23,23.469999313354492
2010-06-24,23.049999237060547
2010-06-25,24.010000228881836
2010-06-28,23.459999084472656
2010-06-29,22.860000610351562
2010-06-30,22.059999465942383
2010-07-01,21.959999084472656
2010-07-02,21.899999618530273
2010-07-06,21.079999923706055
2010-07-07,22.079999923706055
2010-07-08,23.729999542236328
2010-07-09,24.270000457763672
2010-07-12,22.65999984741211
2010-07-13,22.90999984741211
2010-07-14,23.290000915527344
2010-07-15,23.450000762939453
2010-07-16,22.459999084472656
2010-07-19,22.610000610351562
2010-07-20,22.979999542236328
2010-07-21,22.799999237060547
2010-07-22,23.350000381469727
2010-07-23,23.59000015258789
2010-07-26,23.850000381469727
2010-07-27,24.09000015258789
2010-07-28,23.700000762939453
2010-07-29,24.219999313354492
2010-07-30,23.959999084472656
2010-08-02,24.459999084472656
2010-08-03,24.149999618530273
2010-08-04,24.420000076293945
2010-08-05,24.030000686645508
2010-08-06,23.75
2010-08-09,24.549999237060547
2010-08-10,24.3700008392334
2010-08-11,23.360000610351562
2010-08-12,23.139999389648438
2010-08-13,22.68000030517578
2010-08-16,22.899999618530273
2010-08-17,23.5
2010-08-18,23.549999237060547
2010-08-19,22.780000686645508
2010-08-20,22.729999542236328
2010-08-23,22.450000762939453
2010-08-24,22.600000381469727
2010-08-25,23.270000457763672
2010-08-26,23.0
2010-08-27,23.389999389648438
2010-08-30,22.6299991607666
2010-08-31,22.260000228881836
2010-09-01,23.43000030517578
2010-09-02,24.1299991607666
2010-09-03,25.1299991607666
2010-09-07,24.31999969482422
2010-09-08,24.799999237060547
2010-09-09,24.5
2010-09-10,24.469999313354492
2010-09-13,25.040000915527344
2010-09-14,25.030000686645508
2010-09-15,24.959999084472656
2010-09-16,24.549999237060547
2010-09-17,24.139999389648438
2010-09-20,25.15999984741211
2010-09-21,25.110000610351562
2010-09-22,24.75
2010-09-23,24.65999984741211
2010-09-24,25.6299991607666
2010-09-27,25.549999237060547
2010-09-28,26.43000030517578
2010-09-29,25.81999969482422
2010-09-30,25.290000915527344
2010-10-01,25.81999969482422
2010-10-04,26.489999771118164
2010-10-05,26.889999389648438
2010-10-06,25.93000030517578
2010-10-07,25.0
2010-10-08,25.81999969482422
2010-10-11,25.739999771118164
2010-10-12,26.010000228881836
2010-10-13,26.34000015258789
2010-10-14,26.389999389648438
2010-10-15,26.260000228881836
2010-10-18,26.579999923706055
2010-10-19,26.010000228881836
2010-10-20,26.8700008392334
2010-10-21,26.3700008392334
2010-10-22,26.229999542236328
2010-10-25,25.979999542236328
2010-10-26,25.969999313354492
2010-10-27,25.610000610351562
2010-10-28,25.43000030517578
2010-10-29,25.649999618530273
2010-11-01,24.780000686645508
2010-11-02,24.489999771118164
2010-11-03,24.290000915527344
2010-11-04,24.719999313354492
2010-11-05,25.15999984741211
2010-11-08,25.229999542236328
2010-11-09,24.790000915527344
2010-11-10,25.389999389648438
2010-11-11,25.290000915527344
2010-11-12,24.530000686645508
2010-11-15,24.6299991607666
2010-11-16,24.139999389648438
2010-11-17,24.190000534057617
2010-11-18,24.760000228881836
2010-11-19,24.719999313354492
2010-11-22,24.3700008392334
2010-11-23,24.030000686645508
2010-11-24,24.239999771118164
2010-11-26,24.020000457763672
2010-11-29,24.049999237060547
2010-11-30,23.6200008392334
2010-12-01,23.700000762939453
2010-12-02,23.639999389648438
2010-12-03,23.649999618530273
2010-12-06,23.40999984741211
2010-12-07,23.670000076293945
2010-12-08,23.540000915527344
2010-12-09,27.440000534057617
2010-12-10,28.459999084472656
2010-12-13,28.799999237060547
2010-12-14,28.780000686645508
2010-12-15,29.0
2010-12-16,29.350000381469727
2010-12-17,29.8799991607666
2010-12-20,29.790000915527344
2010-12-21,29.959999084472656
2010-12-22,29.559999465942383
2010-12-23,29.809999465942383
2010-12-27,29.690000534057617
2010-12-28,30.110000610351562
2010-12-29,30.0
2010-12-30,30.1200008392334
2010-12-31,29.739999771118164
2011-01-03,30.670000076293945
2011-01-04,30.329999923706055
2011-01-05,31.40999984741211
2011-01-06,31.290000915527344
2011-01-07,31.56999969482422
2011-01-10,30.889999389648438
2011-01-11,29.93000030517578
2011-01-12,29.850000381469727
2011-01-13,29.06999969482422
2011-01-14,29.450000762939453
2011-01-18,29.239999771118164
2011-01-19,28.8799991607666
2011-01-20,28.3799991607666
2011-01-21,28.309999465942383
2011-01-24,28.450000762939453
2011-01-25,28.489999771118164
2011-01-26,29.479999542236328
2011-01-27,29.510000228881836
2011-01-28,28.229999542236328
2011-01-31,28.06999969482422
2011-02-01,28.950000762939453
2011-02-02,29.0
2011-02-03,28.989999771118164
2011-02-04,28.709999084472656
2011-02-07,28.940000534057617
2011-02-08,29.059999465942383
2011-02-09,28.989999771118164
2011-02-10,28.8799991607666
2011-02-11,29.290000915527344
2011-02-14,29.389999389648438
2011-02-15,28.940000534057617
2011-02-16,29.09000015258789
2011-02-17,28.989999771118164
2011-02-18,29.959999084472656
2011-02-22,28.56999969482422
2011-02-23,28.170000076293945
2011-02-24,28.6200008392334
2011-02-25,28.290000915527344
2011-02-28,27.93000030517578
2011-03-01,27.25
2011-03-02,27.260000228881836
2011-03-03,27.950000762939453
2011-03-04,28.010000228881836
2011-03-07,27.8700008392334
2011-03-08,28.190000534057617
2011-03-09,28.59000015258789
2011-03-10,27.610000610351562
2011-03-11,27.530000686645508
2011-03-14,28.399999618530273
2011-03-15,27.81999969482422
2011-03-16,27.700000762939453
2011-03-17,27.739999771118164
2011-03-18,27.3700008392334
2011-03-21,27.209999084472656
2011-03-22,27.420000076293945
2011-03-23,27.079999923706055
2011-03-24,27.479999542236328
2011-03-25,28.040000915527344
2011-03-28,27.889999389648438
2011-03-29,28.170000076293945
2011-03-30,28.790000915527344
2011-03-31,29.399999618530273
2011-04-01,29.3700008392334
2011-04-04,29.399999618530273
2011-04-05,29.649999618530273
2011-04-06,29.84000015258789
2011-04-07,29.700000762939453
2011-04-08,29.34000015258789
2011-04-11,29.3700008392334
2011-04-12,29.440000534057617
2011-04-13,29.350000381469727
2011-04-14,29.520000457763672
2011-04-15,30.040000915527344
2011-04-18,29.610000610351562
2011-04-19,29.559999465942383
2011-04-20,29.93000030517578
2011-04-21,30.059999465942383
2011-04-25,30.209999084472656
2011-04-26,31.059999465942383
2011-04-27,31.440000534057617
2011-04-28,31.239999771118164
2011-04-29,31.1200008392334
2011-05-02,31.270000457763672
2011-05-03,30.3799991607666
2011-05-04,29.81999969482422
2011-05-05,29.5
2011-05-06,29.440000534057617
2011-05-09,29.899999618530273
2011-05-10,33.52000045776367
2011-05-11,32.58000183105469
2011-05-12,33.099998474121094
2011-05-13,32.25
2011-05-16,31.729999542236328
2011-05-17,31.690000534057617
2011-05-18,31.610000610351562
2011-05-19,31.889999389648438
2011-05-20,31.450000762939453
2011-05-23,30.579999923706055
2011-05-24,31.299999237060547
2011-05-25,31.420000076293945
2011-05-26,31.389999389648438
2011-05-27,31.700000762939453
2011-05-31,32.38999938964844
2011-06-01,31.329999923706055
2011-06-02,31.010000228881836
2011-06-03,30.670000076293945
2011-06-06,30.3799991607666
2011-06-07,30.790000915527344
2011-06-08,30.56999969482422
2011-06-09,30.959999084472656
2011-06-10,30.270000457763672
2011-06-13,31.649999618530273
2011-06-14,32.220001220703125
2011-06-15,31.270000457763672
2011-06-16,31.389999389648438
2011-06-17,30.84000015258789
2011-06-20,32.02000045776367
2011-06-21,32.869998931884766
2011-06-22,32.619998931884766
2011-06-23,33.18000030517578
2011-06-24,32.380001068115234
2011-06-27,33.099998474121094
2011-06-28,33.880001068115234
2011-06-29,34.27000045776367
2011-06-30,34.529998779296875
2011-07-01,34.9900016784668
2011-07-05,35.029998779296875
2011-07-06,35.66999816894531
2011-07-07,36.58000183105469
2011-07-08,34.970001220703125
2011-07-11,34.5099983215332
2011-07-12,33.459999084472656
2011-07-13,34.02000045776367
2011-07-14,33.47999954223633
2011-07-15,33.77000045776367
2011-07-18,32.959999084472656
2011-07-19,34.029998779296875
2011-07-20,33.7599983215332
2011-07-21,34.540000915527344
2011-07-22,33.63999938964844
2011-07-25,33.560001373291016
2011-07-26,33.31999969482422
2011-07-27,32.59000015258789
2011-07-28,32.220001220703125
2011-07-29,32.25
2011-08-01,32.869998931884766
2011-08-02,32.06999969482422
2011-08-03,32.709999084472656
2011-08-04,30.229999542236328
2011-08-05,29.700000762939453
2011-08-08,27.25
2011-08-09,29.309999465942383
2011-08-10,27.940000534057617
2011-08-11,28.559999465942383
2011-08-12,29.399999618530273
2011-08-15,30.020000457763672
2011-08-16,29.31999969482422
2011-08-17,29.59000015258789
2011-08-18,27.770000457763672
2011-08-19,27.209999084472656
2011-08-22,27.190000534057617
2011-08-23,29.190000534057617
2011-08-24,29.09000015258789
2011-08-25,28.469999313354492
2011-08-26,29.639999389648438
2011-08-29,30.829999923706055
2011-08-30,31.15999984741211
2011-08-31,30.020000457763672
2011-09-01,29.68000030517578
2011-09-02,27.829999923706055
2011-09-06,28.15999984741211
2011-09-07,28.59000015258789
2011-09-08,27.790000915527344
2011-09-09,26.809999465942383
2011-09-12,26.600000381469727
2011-09-13,26.559999465942383
2011-09-14,27.43000030517578
2011-09-15,27.260000228881836
2011-09-16,27.5
2011-09-19,27.280000686645508
2011-09-20,26.639999389648438
2011-09-21,25.670000076293945
2011-09-22,24.6200008392334
2011-09-23,24.969999313354492
2011-09-26,25.450000762939453
2011-09-27,26.030000686645508
2011-09-28,24.950000762939453
2011-09-29,25.81999969482422
2011-09-30,25.1200008392334
2011-10-03,23.850000381469727
2011-10-04,27.489999771118164
2011-10-05,28.170000076293945
2011-10-06,26.510000228881836
2011-10-07,25.479999542236328
2011-10-10,26.25
2011-10-11,26.559999465942383
2011-10-12,26.459999084472656
2011-10-13,26.110000610351562
2011-10-14,26.5
2011-10-17,26.049999237060547
2011-10-18,27.579999923706055
2011-10-19,27.190000534057617
2011-10-20,27.889999389648438
2011-10-21,28.5
2011-10-24,29.479999542236328
2011-10-25,28.049999237060547
2011-10-26,28.600000381469727
2011-10-27,30.170000076293945
2011-10-28,29.719999313354492
2011-10-31,28.93000030517578
2011-11-01,27.899999618530273
2011-11-02,28.729999542236328
2011-11-03,29.360000610351562
2011-11-04,28.829999923706055
2011-11-07,28.68000030517578
2011-11-08,29.209999084472656
2011-11-09,27.290000915527344
2011-11-10,27.780000686645508
2011-11-11,29.25
2011-11-14,28.5
2011-11-15,28.670000076293945
2011-11-16,28.040000915527344
2011-11-17,27.6299991607666
2011-11-18,28.06999969482422
2011-11-21,26.719999313354492
2011-11-22,27.530000686645508
2011-11-23,27.280000686645508
2011-11-25,26.959999084472656
2011-11-28,28.200000762939453
2011-11-29,28.200000762939453
2011-11-30,29.8700008392334
2011-12-01,29.040000915527344
2011-12-02,29.270000457763672
2011-12-05,29.559999465942383
2011-12-06,31.219999313354492
2011-12-07,30.649999618530273
2011-12-08,29.59000015258789
2011-12-09,30.190000534057617
2011-12-12,29.309999465942383
2011-12-13,29.06999969482422
2011-12-14,28.829999923706055
2011-12-15,29.559999465942383
2011-12-16,29.040000915527344
2011-12-19,28.360000610351562
2011-12-20,30.170000076293945
2011-12-21,30.350000381469727
2011-12-22,30.459999084472656
2011-12-23,30.579999923706055
2011-12-27,30.84000015258789
2011-12-28,30.510000228881836
