Date,UE
2016-01-28,16.144140243530273
2016-01-29,16.55284881591797
2016-02-01,16.593717575073242
2016-02-02,16.409799575805664
2016-02-03,16.66865348815918
2016-02-04,16.53922462463379
2016-02-05,16.246315002441406
2016-02-08,16.08963966369629
2016-02-09,16.348493576049805
2016-02-10,16.130517959594727
2016-02-11,15.919344902038574
2016-02-12,16.08283042907715
2016-02-16,16.164575576782227
2016-02-17,16.205446243286133
2016-02-18,16.069202423095703
2016-02-19,16.300809860229492
2016-02-22,16.1713809967041
2016-02-23,16.164575576782227
2016-02-24,16.150949478149414
2016-02-25,16.73676872253418
2016-02-26,16.682266235351562
2016-02-29,16.566471099853516
2016-03-01,16.981992721557617
2016-03-02,16.818513870239258
2016-03-03,16.83213996887207
2016-03-04,16.838951110839844
2016-03-07,16.85257339477539
2016-03-08,16.702713012695312
2016-03-09,16.954748153686523
2016-03-10,16.893444061279297
2016-03-11,17.058258056640625
2016-03-14,17.03765296936035
2016-03-15,17.092592239379883
2016-03-16,17.442821502685547
2016-03-17,17.566431045532227
2016-03-18,17.394746780395508
2016-03-21,17.27800941467285
2016-03-22,17.271141052246094
2016-03-23,17.017057418823242
2016-03-24,16.90717887878418
2016-03-28,17.20933723449707
2016-03-29,17.765586853027344
2016-03-30,17.847991943359375
2016-03-31,17.74498176574707
2016-04-01,17.74498176574707
2016-04-04,17.54583168029785
2016-04-05,17.360416412353516
2016-04-06,17.27800941467285
2016-04-07,17.229938507080078
2016-04-08,17.442821502685547
2016-04-11,17.27800941467285
2016-04-12,17.394746780395508
2016-04-13,17.374149322509766
2016-04-14,17.243675231933594
2016-04-15,17.449689865112305
2016-04-18,17.525226593017578
2016-04-19,17.477161407470703
2016-04-20,17.36728286743164
2016-04-21,16.817899703979492
2016-04-22,17.147531509399414
2016-04-25,17.41535186767578
2016-04-26,17.731246948242188
2016-04-27,17.84112548828125
2016-04-28,17.896059036254883
2016-04-29,17.81365966796875
2016-05-02,18.129547119140625
2016-05-03,18.088346481323242
2016-05-04,18.376771926879883
2016-05-05,18.64458656311035
2016-05-06,18.857479095458984
2016-05-09,19.09096336364746
2016-05-10,19.09096336364746
2016-05-11,18.802539825439453
2016-05-12,18.981090545654297
2016-05-13,18.9261474609375
2016-05-16,18.994815826416016
2016-05-17,18.34929847717285
2016-05-18,17.875459671020508
2016-05-19,17.786182403564453
2016-05-20,17.889190673828125
2016-05-23,17.978469848632812
2016-05-24,18.301223754882812
2016-05-25,18.12267303466797
2016-05-26,18.328699111938477
2016-05-27,18.569047927856445
2016-05-31,18.43857192993164
2016-06-01,18.610260009765625
2016-06-02,18.836872100830078
2016-06-03,18.994815826416016
2016-06-06,18.878076553344727
2016-06-07,19.022287368774414
2016-06-08,19.338176727294922
2016-06-09,19.51673126220703
2016-06-10,19.31758689880371
2016-06-13,19.096256256103516
2016-06-14,19.075511932373047
2016-06-15,19.11008644104004
2016-06-16,19.32449722290039
2016-06-17,19.096256256103516
2016-06-20,19.158506393432617
2016-06-21,19.26917266845703
2016-06-22,19.172330856323242
2016-06-23,19.421327590942383
2016-06-24,19.303749084472656
2016-06-27,19.5527400970459
2016-06-28,20.202884674072266
2016-06-29,20.47953987121582
2016-06-30,20.652454376220703
2016-07-01,20.576372146606445
2016-07-05,20.85302734375
2016-07-06,20.776948928833008
2016-07-07,20.610952377319336
2016-07-08,20.74236488342285
2016-07-11,20.76311683654785
2016-07-12,20.493370056152344
2016-07-13,20.652454376220703
2016-07-14,20.306629180908203
2016-07-15,20.306629180908203
2016-07-18,20.21672248840332
2016-07-19,20.278961181640625
2016-07-20,20.195972442626953
2016-07-21,20.320465087890625
2016-07-22,20.313549041748047
2016-07-25,20.327381134033203
2016-07-26,20.21672248840332
2016-07-27,20.12680435180664
2016-07-28,20.597118377685547
2016-07-29,20.68703269958496
2016-08-01,20.74236488342285
2016-08-02,20.47953987121582
2016-08-03,20.278961181640625
2016-08-04,20.33429718017578
2016-08-05,20.521041870117188
2016-08-08,20.465713500976562
2016-08-09,20.638622283935547
2016-08-10,20.72853660583496
2016-08-11,20.292797088623047
2016-08-12,20.168298721313477
2016-08-15,20.09222412109375
2016-08-16,19.898561477661133
2016-08-17,20.119888305664062
2016-08-18,20.00922393798828
2016-08-19,19.891643524169922
2016-08-22,19.836313247680664
2016-08-23,19.919309616088867
2016-08-24,19.891643524169922
2016-08-25,19.926225662231445
2016-08-26,19.670318603515625
2016-08-29,19.815563201904297
2016-08-30,19.822481155395508
2016-08-31,19.822481155395508
2016-09-01,19.794818878173828
2016-09-02,20.14063835144043
2016-09-06,20.195972442626953
2016-09-07,20.320465087890625
2016-09-08,20.00231170654297
2016-09-09,19.193084716796875
2016-09-12,19.283002853393555
2016-09-13,18.83343505859375
2016-09-14,18.715850830078125
2016-09-15,18.91095542907715
2016-09-16,18.92488670349121
2016-09-19,19.224517822265625
2016-09-20,19.231481552124023
2016-09-21,19.489294052124023
2016-09-22,19.921300888061523
2016-09-23,19.907367706298828
2016-09-26,19.9840145111084
2016-09-27,19.788911819458008
2016-09-28,19.900402069091797
2016-09-29,19.579875946044922
2016-09-30,19.607744216918945
2016-10-03,19.2036075592041
2016-10-04,18.736753463745117
2016-10-05,18.172353744506836
2016-10-06,18.137510299682617
2016-10-07,18.172353744506836
2016-10-10,18.360485076904297
2016-10-11,18.151451110839844
2016-10-12,18.165386199951172
2016-10-13,18.513782501220703
2016-10-14,18.492877960205078
2016-10-17,18.562557220458984
2016-10-18,18.562557220458984
2016-10-19,18.576492309570312
2016-10-20,18.416229248046875
2016-10-21,18.520753860473633
2016-10-24,18.59042739868164
2016-10-25,18.576492309570312
2016-10-26,18.14448356628418
2016-10-27,17.67763328552246
2016-10-28,17.747316360473633
2016-10-31,17.98421859741211
2016-11-01,17.482528686523438
2016-11-02,17.238651275634766
2016-11-03,17.41284942626953
2016-11-04,17.28742790222168
2016-11-07,17.719440460205078
2016-11-08,17.921510696411133
2016-11-09,17.419816970825195
2016-11-10,17.419816970825195
2016-11-11,17.865766525268555
2016-11-14,18.395328521728516
2016-11-15,18.374427795410156
2016-11-16,18.471975326538086
2016-11-17,18.242033004760742
2016-11-18,18.200223922729492
2016-11-21,18.200223922729492
2016-11-22,18.771595001220703
2016-11-23,18.862180709838867
2016-11-25,18.91095542907715
2016-11-28,18.82733726501465
2016-11-29,19.06425666809082
2016-11-30,18.87611198425293
2016-12-01,18.653139114379883
2016-12-02,18.750694274902344
2016-12-05,18.597393035888672
2016-12-06,18.848243713378906
2016-12-07,19.161794662475586
2016-12-08,19.412649154663086
2016-12-09,19.54503631591797
2016-12-12,19.65652084350586
2016-12-13,19.76186180114746
2016-12-14,19.136842727661133
2016-12-15,18.757617950439453
2016-12-16,19.024478912353516
2016-12-19,19.29836082458496
2016-12-20,19.34050750732422
2016-12-21,18.975322723388672
2016-12-22,18.722505569458008
2016-12-23,18.722505569458008
2016-12-27,18.933181762695312
2016-12-28,18.6733455657959
2016-12-29,18.989368438720703
2016-12-30,19.31943130493164
2017-01-03,19.361568450927734
2017-01-04,19.754838943481445
2017-01-05,19.811019897460938
2017-01-06,19.811019897460938
2017-01-09,19.586292266845703
2017-01-10,19.480958938598633
2017-01-11,19.361568450927734
2017-01-12,19.530113220214844
2017-01-13,19.487979888916016
2017-01-17,19.811019897460938
2017-01-18,19.804004669189453
2017-01-19,19.487979888916016
2017-01-20,19.558210372924805
2017-01-23,19.923383712768555
2017-01-24,20.000625610351562
2017-01-25,19.804004669189453
2017-01-26,19.768884658813477
2017-01-27,19.607362747192383
2017-01-30,19.63545799255371
2017-01-31,19.642478942871094
2017-02-01,19.361568450927734
2017-02-02,19.466907501220703
2017-02-03,19.698657989501953
2017-02-06,19.459884643554688
2017-02-07,19.424774169921875
2017-02-08,19.49500274658203
2017-02-09,19.93743133544922
2017-02-10,20.260473251342773
2017-02-13,20.021699905395508
2017-02-14,19.663545608520508
2017-02-15,19.36859703063965
2017-02-16,19.214096069335938
2017-02-17,19.719728469848633
2017-02-21,19.986589431762695
2017-02-22,19.853160858154297
2017-02-23,20.014680862426758
2017-02-24,19.958498001098633
2017-02-27,20.098955154418945
2017-02-28,19.47393226623535
2017-03-01,19.403703689575195
2017-03-02,19.164939880371094
2017-03-03,19.073633193969727
2017-03-06,18.820819854736328
2017-03-07,18.603116989135742
2017-03-08,18.083438873291016
2017-03-09,17.71123504638672
2017-03-10,17.63398551940918
2017-03-13,17.99530792236328
2017-03-14,18.186599731445312
2017-03-15,18.725046157836914
2017-03-16,18.46998405456543
2017-03-17,18.49833106994629
2017-03-20,18.307044982910156
2017-03-21,18.13700294494629
2017-03-22,18.15117645263672
2017-03-23,18.52666473388672
2017-03-24,18.6329402923584
2017-03-27,18.307044982910156
2017-03-28,18.56209373474121
2017-03-29,18.56209373474121
2017-03-30,18.6329402923584
2017-03-31,18.6329402923584
2017-04-03,18.661279678344727
2017-04-04,18.569177627563477
2017-04-05,18.363718032836914
2017-04-06,18.675447463989258
2017-04-07,18.569177627563477
2017-04-10,19.022607803344727
2017-04-11,19.362674713134766
2017-04-12,19.09345054626465
2017-04-13,18.97300910949707
2017-04-17,19.171382904052734
2017-04-18,19.3697566986084
2017-04-19,19.34141731262207
2017-04-20,19.58938217163086
2017-04-21,19.383926391601562
2017-04-24,19.036775588989258
2017-04-25,19.086366653442383
2017-04-26,18.703786849975586
2017-04-27,18.58334732055664
2017-04-28,18.066160202026367
2017-05-01,18.59042739868164
2017-05-02,18.59042739868164
2017-05-03,18.54792594909668
2017-05-04,18.299957275390625
2017-05-05,18.122831344604492
2017-05-08,17.8819522857666
2017-05-09,17.889039993286133
2017-05-10,17.96697425842285
2017-05-11,17.662324905395508
2017-05-12,17.40727424621582
2017-05-15,17.414358139038086
2017-05-16,17.00344467163086
2017-05-17,16.932594299316406
2017-05-18,16.79798698425293
2017-05-19,17.180559158325195
2017-05-22,17.279748916625977
2017-05-23,17.116796493530273
2017-05-24,17.308088302612305
2017-05-25,17.357681274414062
2017-05-26,17.10262680053711
2017-05-30,16.92551040649414
2017-05-31,16.89008903503418
2017-06-01,17.10262680053711
2017-06-02,17.045948028564453
2017-06-05,16.83341407775879
2017-06-06,16.70587921142578
2017-06-07,17.230159759521484
2017-06-08,17.01053237915039
2017-06-09,17.279748916625977
2017-06-12,17.54188346862793
2017-06-13,17.749183654785156
2017-06-14,17.69914436340332
2017-06-15,17.87070655822754
2017-06-16,17.69914436340332
2017-06-19,17.270248413085938
2017-06-20,17.055803298950195
2017-06-21,16.75557518005371
2017-06-22,16.81991195678711
2017-06-23,16.905685424804688
2017-06-26,17.234508514404297
2017-06-27,17.313142776489258
2017-06-28,17.391769409179688
2017-06-29,17.21306610107422
2017-06-30,16.962875366210938
2017-07-03,17.456104278564453
2017-07-05,16.991466522216797
2017-07-06,16.898540496826172
2017-07-07,17.37032699584961
2017-07-10,17.177318572998047
2017-07-11,17.13443374633789
2017-07-12,17.29169464111328
2017-07-13,17.37032699584961
2017-07-14,17.677701950073242
2017-07-17,17.913593292236328
2017-07-18,18.185232162475586
2017-07-19,18.328195571899414
2017-07-20,18.063709259033203
2017-07-21,17.784927368164062
2017-07-24,17.792076110839844
2017-07-25,18.063709259033203
2017-07-26,18.020824432373047
2017-07-27,18.299604415893555
2017-07-28,17.892154693603516
2017-07-31,17.963634490966797
2017-08-01,18.149486541748047
2017-08-02,17.935035705566406
2017-08-03,17.634811401367188
2017-08-04,18.199527740478516
2017-08-07,18.213821411132812
2017-08-08,18.04941177368164
2017-08-09,18.14234161376953
2017-08-10,17.95648765563965
2017-08-11,17.64196014404297
2017-08-14,18.149486541748047
2017-08-15,17.627662658691406
2017-08-16,17.842119216918945
2017-08-17,17.627662658691406
2017-08-18,17.313142776489258
2017-08-21,17.420366287231445
2017-08-22,17.241657257080078
2017-08-23,17.54188346862793
2017-08-24,17.77777862548828
2017-08-25,18.0780086517334
2017-08-28,17.691997528076172
2017-08-29,17.5776309967041
2017-08-30,17.77777862548828
2017-08-31,17.97793197631836
2017-09-01,18.199527740478516
2017-09-05,18.178085327148438
2017-09-06,18.20667839050293
2017-09-07,18.063709259033203
2017-09-08,17.899303436279297
2017-09-11,18.027965545654297
2017-09-12,17.892154693603516
2017-09-13,17.913593292236328
2017-09-14,18.23090362548828
2017-09-15,18.23090362548828
2017-09-18,17.98571014404297
2017-09-19,17.45926856994629
2017-09-20,17.250125885009766
2017-09-21,17.235706329345703
2017-09-22,17.206859588623047
2017-09-25,17.516956329345703
2017-09-26,17.762149810791016
2017-09-27,17.62512969970703
2017-09-28,17.661190032958984
2017-09-29,17.39436149597168
2017-10-02,17.2429141998291
2017-10-03,17.466476440429688
2017-10-04,17.697250366210938
2017-10-05,17.819847106933594
2017-10-06,17.704458236694336
2017-10-09,17.78378677368164
2017-10-10,18.057830810546875
2017-10-11,18.14436912536621
2017-10-12,18.072250366210938
2017-10-13,18.339078903198242
2017-10-16,18.173213958740234
2017-10-17,18.187637329101562
2017-10-18,17.98571014404297
2017-10-19,17.848690032958984
2017-10-20,17.617921829223633
2017-10-23,17.675613403320312
2017-10-24,17.47368812561035
2017-10-25,17.307825088500977
2017-10-26,17.178010940551758
2017-10-27,17.21407127380371
2017-10-30,17.062625885009766
2017-10-31,16.918397903442383
2017-11-01,17.12753677368164
2017-11-02,17.971288681030273
2017-11-03,17.336669921875
2017-11-06,17.19964599609375
2017-11-07,17.452054977416992
2017-11-08,17.509750366210938
2017-11-09,17.704458236694336
2017-11-10,17.812633514404297
2017-11-13,17.682825088500977
2017-11-14,17.805423736572266
2017-11-15,17.675613403320312
2017-11-16,17.86311149597168
2017-11-17,17.913593292236328
2017-11-20,17.87032699584961
2017-11-21,18.086671829223633
2017-11-22,18.15878677368164
2017-11-24,18.23090362548828
2017-11-27,17.971288681030273
2017-11-28,18.18042755126953
2017-11-29,18.53379249572754
2017-11-30,18.425615310668945
2017-12-01,18.526580810546875
2017-12-04,18.74292755126953
2017-12-05,18.252540588378906
2017-12-06,18.02177619934082
2017-12-07,18.00734519958496
2017-12-08,18.028982162475586
2017-12-11,17.94965362548828
2017-12-12,18.12273406982422
2017-12-13,18.281387329101562
2017-12-14,18.375957489013672
2017-12-15,18.761524200439453
2017-12-18,18.97976303100586
2017-12-19,18.58692169189453
2017-12-20,18.15044593811035
2017-12-21,18.106792449951172
2017-12-22,18.325031280517578
2017-12-26,18.4996280670166
2017-12-27,18.492353439331055
2017-12-28,18.535999298095703
2017-12-29,18.543277740478516
2018-01-02,18.61602020263672
2018-01-03,18.45598030090332
2018-01-04,18.04859733581543
2018-01-05,18.157716751098633
2018-01-08,18.186817169189453
2018-01-09,17.692136764526367
2018-01-10,17.532093048095703
2018-01-11,17.55391502380371
2018-01-12,17.473896026611328
2018-01-16,17.284753799438477
2018-01-17,17.32839584350586
2018-01-18,17.11015510559082
2018-01-19,17.4229679107666
2018-01-22,17.473896026611328
2018-01-23,17.62666130065918
2018-01-24,17.52481460571289
2018-01-25,17.350217819213867
2018-01-26,17.219276428222656
2018-01-29,16.884639739990234
2018-01-30,16.695499420166016
2018-01-31,17.008310317993164
2018-02-01,16.266286849975586
2018-02-02,16.164445877075195
2018-02-05,15.669763565063477
2018-02-06,15.62611198425293
2018-02-07,15.393322944641113
2018-02-08,14.920462608337402
2018-02-09,15.167802810668945
2018-02-12,15.276925086975098
2018-02-13,15.407868385314941
2018-02-14,15.415148735046387
2018-02-15,15.713403701782227
2018-02-16,16.040771484375
2018-02-20,15.975299835205078
2018-02-21,15.669763565063477
2018-02-22,15.800700187683105
2018-02-23,16.062599182128906
2018-02-26,16.215368270874023
2018-02-27,15.727958679199219
2018-02-28,15.698862075805664
2018-03-01,15.931650161743164
2018-03-02,16.05531883239746
2018-03-05,16.266286849975586
2018-03-06,16.42633056640625
2018-03-07,16.382680892944336
2018-03-08,16.259014129638672
2018-03-09,15.778881072998047
2018-03-12,15.902555465698242
2018-03-13,15.669763565063477
2018-03-14,15.603611946105957
2018-03-15,15.493364334106445
2018-03-16,15.721205711364746
2018-03-19,15.574216842651367
2018-03-20,15.324317932128906
2018-03-21,15.250819206237793
2018-03-22,15.236116409301758
2018-03-23,15.030330657958984
2018-03-26,15.206721305847168
2018-03-27,15.125877380371094
2018-03-28,15.802058219909668
2018-03-29,15.69180965423584
2018-04-02,15.383121490478516
2018-04-03,15.684459686279297
2018-04-04,16.00785255432129
2018-04-05,15.934349060058594
2018-04-06,15.625661849975586
2018-04-09,15.537464141845703
2018-04-10,15.677106857299805
2018-04-11,15.61095905303955
2018-04-12,15.243474006652832
2018-04-13,15.346370697021484
2018-04-16,15.383121490478516
2018-04-17,15.493364334106445
2018-04-18,15.419864654541016
2018-04-19,15.037678718566895
2018-04-20,14.787787437438965
2018-04-23,14.574642181396484
2018-04-24,14.751036643981934
2018-04-25,14.65549087524414
2018-04-26,15.000930786132812
2018-04-27,15.522768020629883
2018-04-30,15.118520736694336
2018-05-01,15.375768661499023
2018-05-02,15.045026779174805
2018-05-03,15.022977828979492
2018-05-04,15.294922828674316
2018-05-07,15.324317932128906
2018-05-08,15.353720664978027
2018-05-09,15.324317932128906
2018-05-10,15.544816970825195
2018-05-11,15.427216529846191
2018-05-14,15.22142505645752
2018-05-15,14.92007827758789
2018-05-16,14.934779167175293
2018-05-17,14.92742919921875
2018-05-18,14.846586227416992
2018-05-21,15.089126586914062
2018-05-22,15.199372291564941
2018-05-23,15.368419647216797
2018-05-24,15.243474006652832
2018-05-25,15.456616401672363
2018-05-29,15.76530933380127
2018-05-30,16.029903411865234
2018-05-31,16.074003219604492
2018-06-01,16.022552490234375
2018-06-04,16.05929946899414
2018-06-05,16.11809539794922
2018-06-06,16.33124351501465
2018-06-07,16.3459415435791
2018-06-08,16.426790237426758
2018-06-11,16.46353530883789
2018-06-12,16.566436767578125
2018-06-13,16.28714370727539
2018-06-14,16.465309143066406
2018-06-15,16.39107322692871
2018-06-18,16.361379623413086
2018-06-19,16.264875411987305
2018-06-20,16.650894165039062
2018-06-21,16.895872116088867
2018-06-22,16.999794006347656
2018-06-25,17.074033737182617
2018-06-26,17.007221221923828
2018-06-27,16.99237632751465
2018-06-28,16.977527618408203
2018-06-29,16.977527618408203
2018-07-02,16.881023406982422
2018-07-03,16.99237632751465
2018-07-05,17.22992706298828
2018-07-06,17.281888961791992
2018-07-09,17.11115264892578
2018-07-10,16.984949111938477
2018-07-11,16.977527618408203
2018-07-12,17.022066116333008
2018-07-13,16.95525550842285
2018-07-16,16.895872116088867
2018-07-17,16.739978790283203
2018-07-18,16.702857971191406
2018-07-19,17.007221221923828
2018-07-20,16.747398376464844
2018-07-23,16.762245178222656
2018-07-24,16.591508865356445
2018-07-25,16.650894165039062
2018-07-26,16.725128173828125
2018-07-27,16.19063949584961
2018-07-30,16.472728729248047
2018-07-31,16.836483001708984
2018-08-01,16.977527618408203
2018-08-02,16.777095794677734
2018-08-03,16.962678909301758
2018-08-06,16.64347267150879
2018-08-07,16.339107513427734
2018-08-08,16.242605209350586
2018-08-09,16.27971839904785
2018-08-10,16.153518676757812
2018-08-13,16.138675689697266
2018-08-14,16.532119750976562
2018-08-15,16.680587768554688
2018-08-16,16.843902587890625
2018-08-17,17.081459045410156
2018-08-20,17.22992706298828
2018-08-21,17.22992706298828
2018-08-22,17.259618759155273
2018-08-23,17.200237274169922
2018-08-24,17.22992706298828
2018-08-27,16.94040870666504
2018-08-28,17.125995635986328
2018-08-29,17.022066116333008
2018-08-30,16.99237632751465
2018-08-31,16.970104217529297
2018-09-04,16.64347267150879
2018-09-05,16.73255157470703
2018-09-06,16.858749389648438
2018-09-07,16.762245178222656
2018-09-10,16.784517288208008
2018-09-11,16.73255157470703
2018-09-12,16.67316436767578
2018-09-13,16.688159942626953
2018-09-14,16.500734329223633
2018-09-17,16.680662155151367
2018-09-18,16.650671005249023
2018-09-19,16.268333435058594
2018-09-20,16.628183364868164
2018-09-21,16.620685577392578
2018-09-24,16.268333435058594
2018-09-25,16.373291015625
2018-09-26,16.23084259033203
2018-09-27,16.25333595275879
2018-09-28,16.55321502685547
