Date,ABSI
2022-06-07,3.309999942779541
2022-06-08,3.390000104904175
2022-06-09,3.299999952316284
2022-06-10,3.130000114440918
2022-06-13,3.1600000858306885
2022-06-14,3.319999933242798
2022-06-15,3.619999885559082
2022-06-16,3.4100000858306885
2022-06-17,3.4800000190734863
2022-06-21,3.450000047683716
2022-06-22,3.4700000286102295
2022-06-23,3.75
2022-06-24,3.9700000286102295
2022-06-27,3.740000009536743
2022-06-28,3.5899999141693115
2022-06-29,3.4600000381469727
2022-06-30,3.319999933242798
2022-07-01,3.3299999237060547
2022-07-05,3.440000057220459
2022-07-06,3.3499999046325684
2022-07-07,3.450000047683716
2022-07-08,3.549999952316284
2022-07-11,3.2300000190734863
2022-07-12,3.130000114440918
2022-07-13,3.2100000381469727
2022-07-14,3.25
2022-07-15,3.380000114440918
2022-07-18,3.369999885559082
2022-07-19,3.5799999237060547
2022-07-20,3.640000104904175
2022-07-21,3.5899999141693115
2022-07-22,3.369999885559082
2022-07-25,3.240000009536743
2022-07-26,3.200000047683716
2022-07-27,3.4000000953674316
2022-07-28,3.4000000953674316
2022-07-29,3.2899999618530273
2022-08-01,3.380000114440918
2022-08-02,3.5
2022-08-03,3.569999933242798
2022-08-04,3.6600000858306885
2022-08-05,3.7100000381469727
2022-08-08,3.869999885559082
2022-08-09,3.9000000953674316
2022-08-10,4.199999809265137
2022-08-11,4.789999961853027
2022-08-12,4.78000020980835
2022-08-15,4.829999923706055
2022-08-16,4.579999923706055
2022-08-17,4.329999923706055
2022-08-18,4.230000019073486
2022-08-19,4.0
2022-08-22,3.930000066757202
2022-08-23,4.25
2022-08-24,4.380000114440918
2022-08-25,4.360000133514404
2022-08-26,4.179999828338623
2022-08-29,3.299999952316284
2022-08-30,3.2300000190734863
2022-08-31,3.369999885559082
2022-09-01,3.5999999046325684
2022-09-02,3.390000104904175
2022-09-06,3.559999942779541
2022-09-07,3.7899999618530273
2022-09-08,3.990000009536743
2022-09-09,4.139999866485596
2022-09-12,4.320000171661377
2022-09-13,4.289999961853027
2022-09-14,4.139999866485596
2022-09-15,4.0
2022-09-16,3.6700000762939453
2022-09-19,3.6600000858306885
2022-09-20,3.549999952316284
2022-09-21,3.4100000858306885
2022-09-22,3.25
2022-09-23,3.109999895095825
2022-09-26,2.950000047683716
2022-09-27,3.049999952316284
2022-09-28,3.2699999809265137
2022-09-29,3.119999885559082
2022-09-30,3.130000114440918
2022-10-03,2.9700000286102295
2022-10-04,3.2699999809265137
2022-10-05,3.0799999237060547
2022-10-06,3.1600000858306885
2022-10-07,2.890000104904175
2022-10-10,2.9100000858306885
2022-10-11,2.859999895095825
2022-10-12,2.890000104904175
2022-10-13,2.8499999046325684
2022-10-14,2.819999933242798
2022-10-17,3.0399999618530273
2022-10-18,3.4149999618530273
2022-10-19,3.1500000953674316
2022-10-20,2.930000066757202
2022-10-21,2.8499999046325684
2022-10-24,2.630000114440918
2022-10-25,3.0899999141693115
2022-10-26,3.200000047683716
2022-10-27,3.0899999141693115
2022-10-28,3.2200000286102295
2022-10-31,3.1600000858306885
2022-11-01,3.0999999046325684
2022-11-02,2.9200000762939453
2022-11-03,2.9600000381469727
2022-11-04,2.9100000858306885
2022-11-07,2.9800000190734863
2022-11-08,3.069999933242798
2022-11-09,3.1700000762939453
2022-11-10,3.059999942779541
2022-11-11,3.5799999237060547
2022-11-14,3.119999885559082
2022-11-15,3.115000009536743
2022-11-16,2.690000057220459
2022-11-17,2.4600000381469727
2022-11-18,2.259999990463257
2022-11-21,2.240000009536743
2022-11-22,2.200000047683716
2022-11-23,2.200000047683716
2022-11-25,2.240000009536743
2022-11-28,2.2950000762939453
2022-11-29,2.2850000858306885
2022-11-30,2.5
2022-12-01,2.5299999713897705
2022-12-02,2.6500000953674316
2022-12-05,2.4000000953674316
2022-12-06,2.549999952316284
2022-12-07,2.549999952316284
2022-12-08,2.9100000858306885
2022-12-09,2.619999885559082
2022-12-12,2.759999990463257
2022-12-13,2.680000066757202
2022-12-14,2.7899999618530273
2022-12-15,2.609999895095825
2022-12-16,2.5
2022-12-19,2.380000114440918
2022-12-20,2.380000114440918
2022-12-21,2.440000057220459
2022-12-22,2.2149999141693115
2022-12-23,2.1700000762939453
2022-12-27,2.0
2022-12-28,2.0899999141693115
2022-12-29,2.240000009536743
2022-12-30,2.0999999046325684
2023-01-03,2.259999990463257
2023-01-04,2.4600000381469727
2023-01-05,2.380000114440918
2023-01-06,2.430000066757202
2023-01-09,2.430000066757202
2023-01-10,2.559999942779541
2023-01-11,2.569999933242798
2023-01-12,2.819999933242798
2023-01-13,2.880000114440918
2023-01-17,2.890000104904175
2023-01-18,2.9100000858306885
2023-01-19,2.359999895095825
2023-01-20,2.690000057220459
2023-01-23,3.0899999141693115
2023-01-24,3.119999885559082
2023-01-25,3.0
2023-01-26,3.299999952316284
2023-01-27,3.259999990463257
2023-01-30,3.0399999618530273
2023-01-31,3.140000104904175
2023-02-01,3.2300000190734863
2023-02-02,3.390000104904175
2023-02-03,3.3499999046325684
2023-02-06,3.4100000858306885
2023-02-07,3.359999895095825
2023-02-08,3.049999952316284
2023-02-09,2.8949999809265137
2023-02-10,2.615000009536743
2023-02-13,2.619999885559082
2023-02-14,2.690000057220459
2023-02-15,2.7699999809265137
2023-02-16,2.5999999046325684
2023-02-17,2.6700000762939453
2023-02-21,2.430000066757202
2023-02-22,2.4600000381469727
2023-02-23,2.3299999237060547
2023-02-24,2.240000009536743
2023-02-27,2.1600000858306885
2023-02-28,2.119999885559082
2023-03-01,2.009999990463257
2023-03-02,2.1600000858306885
2023-03-03,2.180000066757202
2023-03-06,2.0899999141693115
2023-03-07,2.140000104904175
2023-03-08,2.059999942779541
2023-03-09,2.0
2023-03-10,1.8600000143051147
2023-03-13,1.7599999904632568
2023-03-14,1.7450000047683716
2023-03-15,1.7200000286102295
2023-03-16,1.6749999523162842
2023-03-17,1.590000033378601
2023-03-20,1.5850000381469727
2023-03-21,1.75
2023-03-22,1.690000057220459
2023-03-23,1.7200000286102295
2023-03-24,1.7200000286102295
2023-03-27,1.7300000190734863
2023-03-28,1.6299999952316284
2023-03-29,1.7649999856948853
2023-03-30,1.6799999475479126
2023-03-31,1.75
2023-04-03,1.7999999523162842
2023-04-04,1.7599999904632568
2023-04-05,1.6699999570846558
2023-04-06,1.7300000190734863
2023-04-10,1.7699999809265137
2023-04-11,1.8200000524520874
2023-04-12,1.7699999809265137
2023-04-13,1.8700000047683716
2023-04-14,1.784999966621399
2023-04-17,1.8200000524520874
2023-04-18,1.809999942779541
2023-04-19,1.7899999618530273
2023-04-20,1.7000000476837158
2023-04-21,1.690000057220459
2023-04-24,1.5499999523162842
2023-04-25,1.3849999904632568
2023-04-26,1.4500000476837158
2023-04-27,1.3300000429153442
2023-04-28,1.3200000524520874
2023-05-01,1.25
2023-05-02,1.309999942779541
2023-05-03,1.25
2023-05-04,1.309999942779541
2023-05-05,1.3899999856948853
2023-05-08,1.4199999570846558
2023-05-09,1.3250000476837158
2023-05-10,1.309999942779541
2023-05-11,1.2400000095367432
2023-05-12,1.25
2023-05-15,1.2799999713897705
2023-05-16,1.1699999570846558
2023-05-17,1.2050000429153442
2023-05-18,1.1799999475479126
2023-05-19,1.3899999856948853
2023-05-22,1.809999942779541
2023-05-23,1.6699999570846558
2023-05-24,1.6200000047683716
2023-05-25,1.6100000143051147
2023-05-26,1.7100000381469727
2023-05-30,1.9299999475479126
2023-05-31,1.899999976158142
2023-06-01,1.840000033378601
2023-06-02,1.8799999952316284
2023-06-05,1.7999999523162842
2023-06-06,1.7799999713897705
2023-06-07,1.809999942779541
2023-06-08,1.7000000476837158
2023-06-09,1.6799999475479126
2023-06-12,1.6699999570846558
2023-06-13,1.7000000476837158
2023-06-14,1.6799999475479126
2023-06-15,1.7100000381469727
2023-06-16,1.75
2023-06-20,2.0299999713897705
2023-06-21,1.7799999713897705
2023-06-22,1.784999966621399
2023-06-23,1.7699999809265137
2023-06-26,1.7000000476837158
2023-06-27,1.6399999856948853
2023-06-28,1.600000023841858
2023-06-29,1.5299999713897705
2023-06-30,1.5199999809265137
2023-07-03,1.5299999713897705
2023-07-05,1.5499999523162842
2023-07-06,1.4199999570846558
2023-07-07,1.440000057220459
2023-07-10,1.559999942779541
2023-07-11,1.6200000047683716
2023-07-12,1.8799999952316284
2023-07-13,2.2200000286102295
2023-07-14,2.0
2023-07-17,2.0799999237060547
2023-07-18,2.2100000381469727
2023-07-19,2.4000000953674316
2023-07-20,2.180000066757202
2023-07-21,2.4100000858306885
2023-07-24,2.2899999618530273
2023-07-25,2.140000104904175
2023-07-26,2.059999942779541
2023-07-27,1.9900000095367432
2023-07-28,2.130000114440918
2023-07-31,2.200000047683716
2023-08-01,2.0399999618530273
2023-08-02,1.9600000381469727
2023-08-03,1.9500000476837158
2023-08-04,1.9299999475479126
2023-08-07,1.7699999809265137
2023-08-08,1.8300000429153442
2023-08-09,1.7300000190734863
2023-08-10,1.7100000381469727
2023-08-11,1.6799999475479126
2023-08-14,1.7699999809265137
2023-08-15,1.6399999856948853
2023-08-16,1.600000023841858
2023-08-17,1.659999966621399
2023-08-18,1.6799999475479126
2023-08-21,1.6699999570846558
2023-08-22,1.5199999809265137
2023-08-23,1.6200000047683716
2023-08-24,1.559999942779541
2023-08-25,1.6799999475479126
2023-08-28,1.6299999952316284
2023-08-29,1.7899999618530273
2023-08-30,1.840000033378601
2023-08-31,1.7899999618530273
2023-09-01,1.8700000047683716
2023-09-05,1.7200000286102295
2023-09-06,1.659999966621399
2023-09-07,1.6200000047683716
2023-09-08,1.6399999856948853
2023-09-11,1.659999966621399
2023-09-12,1.6100000143051147
2023-09-13,1.659999966621399
2023-09-14,1.690000057220459
2023-09-15,1.5399999618530273
2023-09-18,1.559999942779541
2023-09-19,1.5700000524520874
2023-09-20,1.5199999809265137
2023-09-21,1.4900000095367432
2023-09-22,1.4700000286102295
2023-09-25,1.350000023841858
2023-09-26,1.2799999713897705
2023-09-27,1.350000023841858
2023-09-28,1.3799999952316284
2023-09-29,1.3200000524520874
2023-10-02,1.2899999618530273
2023-10-03,1.409999966621399
2023-10-04,1.284999966621399
2023-10-05,1.3700000047683716
2023-10-06,1.3799999952316284
2023-10-09,1.340000033378601
2023-10-10,1.3799999952316284
2023-10-11,1.3600000143051147
2023-10-12,1.3200000524520874
2023-10-13,1.340000033378601
2023-10-16,1.4299999475479126
2023-10-17,1.4800000190734863
2023-10-18,1.3700000047683716
2023-10-19,1.340000033378601
2023-10-20,1.2599999904632568
2023-10-23,1.2200000286102295
2023-10-24,1.2200000286102295
2023-10-25,1.1699999570846558
2023-10-26,1.149999976158142
2023-10-27,1.2200000286102295
2023-10-30,1.2000000476837158
2023-10-31,1.2999999523162842
2023-11-01,1.2300000190734863
2023-11-02,1.3200000524520874
2023-11-03,1.4199999570846558
2023-11-06,1.340000033378601
2023-11-07,1.399999976158142
2023-11-08,1.3600000143051147
2023-11-09,1.2699999809265137
2023-11-10,1.2699999809265137
2023-11-13,1.25
2023-11-14,1.399999976158142
2023-11-15,1.399999976158142
2023-11-16,1.3899999856948853
2023-11-17,1.4500000476837158
2023-11-20,1.4600000381469727
2023-11-21,1.3600000143051147
2023-11-22,1.399999976158142
2023-11-24,1.440000057220459
2023-11-27,1.3899999856948853
2023-11-28,1.5199999809265137
2023-11-29,1.6299999952316284
2023-11-30,1.6699999570846558
2023-12-01,1.7400000095367432
2023-12-04,1.9600000381469727
2023-12-05,2.119999885559082
2023-12-06,2.240000009536743
2023-12-07,2.369999885559082
2023-12-08,2.299999952316284
2023-12-11,2.309999942779541
2023-12-12,2.3499999046325684
2023-12-13,2.440000057220459
2023-12-14,2.759999990463257
2023-12-15,2.7300000190734863
2023-12-18,3.009999990463257
2023-12-19,3.140000104904175
2023-12-20,3.059999942779541
2023-12-21,3.25
2023-12-22,3.319999933242798
2023-12-26,4.0
2023-12-27,4.789999961853027
2023-12-28,4.599999904632568
2023-12-29,4.199999809265137
2024-01-02,3.690000057220459
2024-01-03,3.569999933242798
2024-01-04,3.7200000286102295
2024-01-05,3.619999885559082
2024-01-08,4.179999828338623
2024-01-09,4.110000133514404
2024-01-10,4.400000095367432
2024-01-11,4.130000114440918
2024-01-12,3.990000009536743
2024-01-16,4.03000020980835
2024-01-17,3.640000104904175
2024-01-18,3.619999885559082
2024-01-19,3.4100000858306885
2024-01-22,3.615000009536743
2024-01-23,3.6500000953674316
2024-01-24,3.5199999809265137
2024-01-25,3.6500000953674316
2024-01-26,3.7100000381469727
2024-01-29,3.9800000190734863
2024-01-30,3.8550000190734863
2024-01-31,3.9600000381469727
2024-02-01,4.400000095367432
2024-02-02,4.429999828338623
2024-02-05,3.990000009536743
2024-02-06,4.340000152587891
2024-02-07,3.9700000286102295
2024-02-08,4.110000133514404
2024-02-09,4.300000190734863
2024-02-12,4.539999961853027
2024-02-13,4.360000133514404
2024-02-14,4.699999809265137
2024-02-15,5.150000095367432
2024-02-16,5.329999923706055
2024-02-20,4.809999942779541
2024-02-21,4.914999961853027
2024-02-22,4.679999828338623
2024-02-23,4.690000057220459
2024-02-26,4.900000095367432
2024-02-27,4.920000076293945
2024-02-28,4.690000057220459
2024-02-29,5.159999847412109
2024-03-01,5.460000038146973
2024-03-04,5.739999771118164
2024-03-05,5.260000228881836
2024-03-06,5.360000133514404
2024-03-07,5.130000114440918
2024-03-08,5.019999980926514
2024-03-11,4.699999809265137
2024-03-12,4.940000057220459
2024-03-13,4.880000114440918
2024-03-14,4.789999961853027
2024-03-15,4.900000095367432
2024-03-18,4.659999847412109
2024-03-19,4.809999942779541
2024-03-20,5.090000152587891
2024-03-21,5.28000020980835
2024-03-22,4.949999809265137
2024-03-25,5.059999942779541
2024-03-26,5.210000038146973
2024-03-27,5.539999961853027
2024-03-28,5.679999828338623
2024-04-01,5.610000133514404
2024-04-02,5.139999866485596
2024-04-03,5.309999942779541
2024-04-04,5.590000152587891
2024-04-05,5.739999771118164
2024-04-08,5.639999866485596
2024-04-09,6.585000038146973
2024-04-10,6.079999923706055
2024-04-11,6.085000038146973
2024-04-12,5.829999923706055
2024-04-15,5.429999828338623
2024-04-16,5.380000114440918
2024-04-17,5.289999961853027
2024-04-18,4.96999979019165
2024-04-19,4.769999980926514
2024-04-22,4.510000228881836
2024-04-23,4.710000038146973
2024-04-24,4.53000020980835
2024-04-25,4.454999923706055
2024-04-26,4.579999923706055
2024-04-29,4.78000020980835
2024-04-30,4.739999771118164
2024-05-01,5.190000057220459
2024-05-02,4.980000019073486
2024-05-03,5.079999923706055
2024-05-06,5.210000038146973
2024-05-07,5.0
2024-05-08,4.940000057220459
2024-05-09,5.139999866485596
2024-05-10,4.909999847412109
2024-05-13,5.059999942779541
2024-05-14,4.829999923706055
2024-05-15,4.824999809265137
2024-05-16,4.739999771118164
2024-05-17,4.614999771118164
2024-05-20,4.610000133514404
2024-05-21,4.789999961853027
2024-05-22,4.610000133514404
2024-05-23,4.349999904632568
2024-05-24,4.210000038146973
2024-05-28,4.269999980926514
2024-05-29,4.179999828338623
2024-05-30,4.25
2024-05-31,4.210000038146973
2024-06-03,4.25
2024-06-04,4.349999904632568
2024-06-05,4.619999885559082
2024-06-06,4.369999885559082
2024-06-07,4.380000114440918
2024-06-10,4.519999980926514
2024-06-11,4.510000228881836
2024-06-12,4.960000038146973
2024-06-13,4.369999885559082
2024-06-14,3.9800000190734863
2024-06-17,3.4100000858306885
2024-06-18,3.4800000190734863
2024-06-20,2.9200000762939453
2024-06-21,3.0199999809265137
2024-06-24,3.0399999618530273
2024-06-25,2.940000057220459
2024-06-26,3.069999933242798
2024-06-27,3.049999952316284
2024-06-28,3.0799999237060547
2024-07-01,3.009999990463257
2024-07-02,2.9700000286102295
2024-07-03,3.180000066757202
2024-07-05,3.1700000762939453
2024-07-08,3.299999952316284
2024-07-09,3.640000104904175
2024-07-10,3.609999895095825
2024-07-11,4.03000020980835
2024-07-12,4.03000020980835
2024-07-15,3.950000047683716
2024-07-16,4.349999904632568
2024-07-17,4.380000114440918
2024-07-18,4.110000133514404
2024-07-19,3.9700000286102295
2024-07-22,4.099999904632568
2024-07-23,4.449999809265137
2024-07-24,4.21999979019165
2024-07-25,4.380000114440918
2024-07-26,4.480000019073486
2024-07-29,4.460000038146973
2024-07-30,4.230000019073486
2024-07-31,4.400000095367432
2024-08-01,4.039999961853027
2024-08-02,3.9100000858306885
2024-08-05,3.5799999237060547
2024-08-06,3.740000009536743
2024-08-07,3.640000104904175
2024-08-08,3.7699999809265137
2024-08-09,3.690000057220459
2024-08-12,3.6600000858306885
2024-08-13,3.880000114440918
2024-08-14,3.7300000190734863
2024-08-15,4.139999866485596
2024-08-16,4.010000228881836
2024-08-19,4.170000076293945
2024-08-20,4.230000019073486
2024-08-21,4.349999904632568
2024-08-22,4.230000019073486
2024-08-23,4.489999771118164
2024-08-26,4.489999771118164
2024-08-27,4.489999771118164
2024-08-28,4.389999866485596
2024-08-29,4.300000190734863
2024-08-30,4.400000095367432
2024-09-03,3.990000009536743
2024-09-04,4.050000190734863
2024-09-05,4.130000114440918
2024-09-06,4.019999980926514
2024-09-09,3.5
2024-09-10,3.6700000762939453
2024-09-11,3.6500000953674316
2024-09-12,3.690000057220459
2024-09-13,3.9000000953674316
2024-09-16,3.8499999046325684
2024-09-17,3.950000047683716
2024-09-18,3.9800000190734863
2024-09-19,4.309999942779541
2024-09-20,4.320000171661377
2024-09-23,4.03000020980835
2024-09-24,3.9600000381469727
2024-09-25,3.880000114440918
2024-09-26,4.110000133514404
2024-09-27,3.9700000286102295
2024-09-30,3.819999933242798
2024-10-01,3.619999885559082
2024-10-02,3.799999952316284
2024-10-03,3.809999942779541
2024-10-04,3.880000114440918
2024-10-07,3.9200000762939453
2024-10-08,3.940000057220459
2024-10-09,3.809999942779541
2024-10-10,3.7899999618530273
2024-10-11,4.070000171661377
2024-10-14,4.099999904632568
2024-10-15,3.9800000190734863
2024-10-16,4.130000114440918
2024-10-17,4.019999980926514
2024-10-18,4.210000038146973
2024-10-21,4.039999961853027
2024-10-22,4.139999866485596
2024-10-23,4.110000133514404
2024-10-24,4.110000133514404
2024-10-25,4.070000171661377
2024-10-28,4.289999961853027
2024-10-29,4.170000076293945
2024-10-30,4.139999866485596
2024-10-31,3.8399999141693115
2024-11-01,3.9200000762939453
2024-11-04,4.0
2024-11-05,4.050000190734863
2024-11-06,4.139999866485596
2024-11-07,4.03000020980835
2024-11-08,4.070000171661377
2024-11-11,4.28000020980835
2024-11-12,3.640000104904175
2024-11-13,3.140000104904175
2024-11-14,3.015000104904175
2024-11-15,2.8399999141693115
2024-11-18,2.7699999809265137
2024-11-19,2.7200000286102295
2024-11-20,2.680000066757202
2024-11-21,2.549999952316284
2024-11-22,2.559999942779541
2024-11-25,2.8299999237060547
2024-11-26,2.75
2024-11-27,2.940000057220459
2024-11-29,3.049999952316284
2024-12-02,3.1500000953674316
2024-12-03,2.990000009536743
2024-12-04,3.0899999141693115
2024-12-05,2.9200000762939453
2024-12-06,3.109999895095825
2024-12-09,3.2100000381469727
2024-12-10,4.019999980926514
2024-12-11,4.380000114440918
2024-12-12,3.680000066757202
2024-12-13,3.694999933242798
2024-12-16,3.8299999237060547
2024-12-17,3.3299999237060547
2024-12-18,3.0399999618530273
2024-12-19,2.9200000762939453
2024-12-20,2.990000009536743
2024-12-23,2.930000066757202
2024-12-24,3.009999990463257
2024-12-26,2.9800000190734863
2024-12-27,2.7699999809265137
2024-12-30,2.6500000953674316
2024-12-31,2.619999885559082
2025-01-02,2.7100000381469727
2025-01-03,3.259999990463257
2025-01-06,3.369999885559082
2025-01-07,3.069999933242798
2025-01-08,3.2200000286102295
2025-01-10,2.8550000190734863
2025-01-13,2.8499999046325684
2025-01-14,2.7100000381469727
2025-01-15,2.859999895095825
2025-01-16,2.799999952316284
2025-01-17,2.9000000953674316
2025-01-21,3.2200000286102295
2025-01-22,4.03000020980835
2025-01-23,4.170000076293945
2025-01-24,4.0
2025-01-27,3.809999942779541
2025-01-28,3.8399999141693115
2025-01-29,3.740000009536743
2025-01-30,3.819999933242798
2025-01-31,3.7100000381469727
2025-02-03,3.700000047683716
2025-02-04,4.349999904632568
2025-02-05,4.710000038146973
2025-02-06,4.71999979019165
2025-02-07,4.670000076293945
2025-02-10,4.329999923706055
2025-02-11,4.909999847412109
2025-02-12,4.989999771118164
2025-02-13,5.0
2025-02-14,5.820000171661377
2025-02-18,5.789999961853027
2025-02-19,5.570000171661377
2025-02-20,5.190000057220459
2025-02-21,4.960000038146973
2025-02-24,4.474999904632568
2025-02-25,4.019999980926514
2025-02-26,4.21999979019165
2025-02-27,4.039999961853027
2025-02-28,3.8499999046325684
2025-03-03,3.4200000762939453
2025-03-04,3.2699999809265137
2025-03-05,3.359999895095825
2025-03-06,3.0999999046325684
2025-03-07,3.119999885559082
2025-03-10,3.059999942779541
2025-03-11,2.950000047683716
2025-03-12,3.119999885559082
2025-03-13,2.9000000953674316
2025-03-14,3.140000104904175
2025-03-17,3.2100000381469727
2025-03-18,3.0799999237060547
2025-03-19,2.9800000190734863
2025-03-20,3.0399999618530273
2025-03-21,3.009999990463257
2025-03-24,3.0999999046325684
2025-03-25,3.069999933242798
