Date,MLKN
2010-01-04,11.92647647857666
2010-01-05,11.853169441223145
2010-01-06,11.889822006225586
2010-01-07,11.83851146697998
2010-01-08,12.007104873657227
2010-01-11,12.08774185180664
2010-01-12,11.955794334411621
2010-01-13,12.14638614654541
2010-01-14,12.241680145263672
2010-01-15,11.970449447631836
2010-01-19,12.366297721862793
2010-01-20,12.42493724822998
2010-01-21,12.380952835083008
2010-01-22,12.322314262390137
2010-01-25,12.380952835083008
2010-01-26,12.314982414245605
2010-01-27,12.461585998535156
2010-01-28,12.388285636901855
2010-01-29,12.380952835083008
2010-02-01,12.42493724822998
2010-02-02,12.490909576416016
2010-02-03,12.468918800354004
2010-02-04,12.446928024291992
2010-02-05,12.710821151733398
2010-02-08,12.461585998535156
2010-02-09,12.622859001159668
2010-02-10,12.490909576416016
2010-02-11,12.564213752746582
2010-02-12,12.696160316467285
2010-02-16,12.908748626708984
2010-02-17,12.908748626708984
2010-02-18,12.857429504394531
2010-02-19,12.820769309997559
2010-02-22,13.099328994750977
2010-02-23,13.08466625213623
2010-02-24,13.37971019744873
2010-02-25,13.3136568069458
2010-02-26,13.357693672180176
2010-03-01,13.658609390258789
2010-03-02,13.680631637573242
2010-03-03,13.915489196777344
2010-03-04,14.062277793884277
2010-03-05,14.392550468444824
2010-03-08,14.495298385620117
2010-03-09,14.414565086364746
2010-03-10,14.708141326904297
2010-03-11,15.009057998657227
2010-03-12,14.730158805847168
2010-03-15,14.744842529296875
2010-03-16,14.590709686279297
2010-03-17,14.730158805847168
2010-03-18,13.900810241699219
2010-03-19,13.269618034362793
2010-03-22,13.372377395629883
2010-03-23,13.335677146911621
2010-03-24,13.254942893981934
2010-03-25,13.254942893981934
2010-03-26,13.423749923706055
2010-03-29,13.497142791748047
2010-03-30,13.519159317016602
2010-03-31,13.254942893981934
2010-04-01,13.489805221557617
2010-04-05,13.680631637573242
2010-04-06,13.790718078613281
2010-04-07,13.842095375061035
2010-04-08,14.010899543762207
2010-04-09,13.900810241699219
2010-04-12,13.974202156066895
2010-04-13,14.150351524353027
2010-04-14,14.458599090576172
2010-04-15,14.781535148620605
2010-04-16,14.796215057373047
2010-04-19,14.810893058776855
2010-04-20,15.111808776855469
2010-04-21,15.566852569580078
2010-04-22,16.41822052001953
2010-04-23,16.14665985107422
2010-04-26,16.00721549987793
2010-04-27,15.698957443237305
2010-04-28,15.6769380569458
2010-04-29,16.058591842651367
2010-04-30,15.544829368591309
2010-05-03,15.860424041748047
2010-05-04,15.398045539855957
2010-05-05,15.104471206665039
2010-05-06,14.700806617736816
2010-05-07,14.304474830627441
2010-05-10,14.678784370422363
2010-05-11,14.825572967529297
2010-05-12,15.009057998657227
2010-05-13,15.170525550842285
2010-05-14,15.053092002868652
2010-05-17,15.141164779663086
2010-05-18,14.994382858276367
2010-05-19,14.282452583312988
2010-05-20,13.908150672912598
2010-05-21,14.2604398727417
2010-05-24,13.900810241699219
2010-05-25,13.886124610900879
2010-05-26,13.725947380065918
2010-05-27,14.29173755645752
2010-05-28,14.130078315734863
2010-06-01,14.02720832824707
2010-06-02,14.328468322753906
2010-06-03,14.335819244384766
2010-06-04,13.490811347961426
2010-06-07,13.27037239074707
2010-06-08,13.263025283813477
2010-06-09,13.46142292022705
2010-06-10,13.961080551147461
2010-06-11,14.056605339050293
2010-06-14,14.16681957244873
2010-06-15,14.460733413696289
2010-06-16,14.490123748779297
2010-06-17,14.681175231933594
2010-06-18,14.791396141052246
2010-06-21,14.739965438842773
2010-06-22,14.446045875549316
2010-06-23,14.225604057312012
2010-06-24,14.108039855957031
2010-06-25,14.541568756103516
2010-06-28,14.563613891601562
2010-06-29,14.093344688415527
2010-06-30,13.865554809570312
2010-07-01,13.828817367553711
2010-07-02,13.15280532836914
2010-07-06,12.645797729492188
2010-07-07,12.858885765075684
2010-07-08,13.0278902053833
2010-07-09,13.483461380004883
2010-07-12,13.2556791305542
2010-07-13,13.740644454956055
2010-07-14,13.527548789978027
2010-07-15,13.365890502929688
2010-07-16,12.660490989685059
2010-07-19,12.71192741394043
2010-07-20,13.01319408416748
2010-07-21,12.7266263961792
2010-07-22,13.314457893371582
2010-07-23,13.263025283813477
2010-07-26,13.762685775756836
2010-07-27,13.770034790039062
2010-07-28,13.167499542236328
2010-07-29,12.858885765075684
2010-07-30,12.638455390930176
2010-08-02,13.0278902053833
2010-08-03,12.814799308776855
2010-08-04,13.005845069885254
2010-08-05,13.5201997756958
2010-08-06,13.762685775756836
2010-08-09,13.997820854187012
2010-08-10,13.58633041381836
2010-08-11,13.160152435302734
2010-08-12,12.910326957702637
2010-08-13,12.851536750793457
2010-08-16,13.049931526184082
2010-08-17,13.285062789916992
2010-08-18,13.556941032409668
2010-08-19,12.976454734802246
2010-08-20,12.660490989685059
2010-08-23,12.51353645324707
2010-08-24,12.307791709899902
2010-08-25,12.412269592285156
2010-08-26,12.228328704833984
2010-08-27,12.456416130065918
2010-08-30,12.250401496887207
2010-08-31,12.059103012084961
2010-09-01,12.728645324707031
2010-09-02,12.94201946258545
2010-09-03,13.19953441619873
2010-09-07,12.95673656463623
2010-09-08,13.273112297058105
2010-09-09,13.221603393554688
2010-09-10,13.287824630737305
2010-09-13,13.699850082397461
2010-09-14,13.898504257202148
2010-09-15,13.876434326171875
2010-09-16,13.530623435974121
2010-09-17,13.574771881103516
2010-09-20,13.89114761352539
2010-09-21,13.618915557861328
2010-09-22,13.368757247924805
2010-09-23,13.508554458618164
2010-09-24,13.869072914123535
2010-09-27,13.751351356506348
2010-09-28,14.097161293029785
2010-09-29,14.376753807067871
2010-09-30,14.479759216308594
2010-10-01,14.516545295715332
2010-10-04,14.00151538848877
2010-10-05,14.590117454528809
2010-10-06,14.693124771118164
2010-10-07,14.487115859985352
2010-10-08,14.582762718200684
2010-10-11,14.57540512084961
2010-10-12,14.648980140686035
2010-10-13,14.663695335388184
2010-10-14,14.568045616149902
2010-10-15,14.538613319396973
2010-10-18,14.729909896850586
2010-10-19,14.325250625610352
2010-10-20,14.5018310546875
2010-10-21,14.266386032104492
2010-10-22,14.428256034851074
2010-10-25,14.715197563171387
2010-10-26,14.582762718200684
2010-10-27,14.376753807067871
2010-10-28,14.214881896972656
2010-10-29,14.148663520812988
2010-11-01,13.972086906433105
2010-11-02,14.553330421447754
2010-11-03,14.678409576416016
2010-11-04,15.465673446655273
2010-11-05,15.370024681091309
2010-11-08,15.30380630493164
2010-11-09,15.075724601745605
2010-11-10,15.281737327575684
2010-11-11,15.083080291748047
2010-11-12,14.840274810791016
2010-11-15,15.061001777648926
2010-11-16,14.722564697265625
2010-11-17,15.281737327575684
2010-11-18,15.436237335205078
2010-11-19,15.715834617614746
2010-11-22,15.620179176330566
2010-11-23,15.35650634765625
2010-11-24,15.92363452911377
2010-11-26,15.864712715148926
2010-11-29,15.872074127197266
2010-11-30,15.864712715148926
2010-12-01,16.60123634338379
2010-12-02,17.28619956970215
2010-12-03,17.330394744873047
2010-12-06,17.558717727661133
2010-12-07,17.52925682067871
2010-12-08,17.28619956970215
2010-12-09,17.25674057006836
2010-12-10,17.271467208862305
2010-12-13,17.094697952270508
2010-12-14,17.124164581298828
2010-12-15,17.043148040771484
2010-12-16,18.60457992553711
2010-12-17,18.597209930419922
2010-12-20,18.899185180664062
2010-12-21,19.142240524291992
2010-12-22,18.994937896728516
2010-12-23,19.179067611694336
2010-12-27,19.179067611694336
2010-12-28,19.186433792114258
2010-12-29,19.039121627807617
2010-12-30,18.98756980895996
2010-12-31,18.634042739868164
2011-01-03,19.024389266967773
2011-01-04,19.156972885131836
2011-01-05,19.71673011779785
2011-01-06,19.120141983032227
2011-01-07,19.046489715576172
2011-01-10,19.164339065551758
2011-01-11,19.134870529174805
2011-01-12,19.149606704711914
2011-01-13,19.090686798095703
2011-01-14,19.23798370361328
2011-01-18,19.30427360534668
2011-01-19,18.4572696685791
2011-01-20,18.287874221801758
2011-01-21,18.14056396484375
2011-01-24,18.287874221801758
2011-01-25,18.074283599853516
2011-01-26,18.46463966369629
2011-01-27,18.368886947631836
2011-01-28,17.68391990661621
2011-01-31,17.772302627563477
2011-02-01,17.890155792236328
2011-02-02,17.7575740814209
2011-02-03,17.352489471435547
2011-02-04,17.78703498840332
2011-02-07,18.16266632080078
2011-02-08,18.715057373046875
2011-02-09,19.171703338623047
2011-02-10,19.186433792114258
2011-02-11,19.50313949584961
2011-02-14,19.724088668823242
2011-02-15,19.53996467590332
2011-02-16,19.56942367553711
2011-02-17,19.886127471923828
2011-02-18,20.14390754699707
2011-02-22,19.62834930419922
2011-02-23,19.253875732421875
2011-02-24,19.24650764465332
2011-02-25,19.430788040161133
2011-02-28,19.858327865600586
2011-03-01,19.34233283996582
2011-03-02,19.349706649780273
2011-03-03,19.7919921875
2011-03-04,19.460277557373047
2011-03-07,19.165430068969727
2011-03-08,19.740386962890625
2011-03-09,19.578216552734375
2011-03-10,18.841093063354492
2011-03-11,19.084346771240234
2011-03-14,18.951662063598633
2011-03-15,18.863201141357422
2011-03-16,18.57571792602539
2011-03-17,17.425792694091797
2011-03-18,17.506874084472656
2011-03-21,17.801729202270508
2011-03-22,17.809104919433594
2011-03-23,17.801729202270508
2011-03-24,18.185033798217773
2011-03-25,18.892684936523438
2011-03-28,18.826337814331055
2011-03-29,19.379196166992188
2011-03-30,20.10895538330078
2011-03-31,20.263750076293945
2011-04-01,20.470149993896484
2011-04-04,20.16792869567871
2011-04-05,20.175296783447266
2011-04-06,20.24901008605957
2011-04-07,19.902557373046875
2011-04-08,19.158056259155273
2011-04-11,19.217023849487305
2011-04-12,18.494640350341797
2011-04-13,18.369319915771484
2011-04-14,18.1481876373291
2011-04-15,18.936912536621094
2011-04-18,18.457775115966797
2011-04-19,18.656803131103516
2011-04-20,19.076969146728516
2011-04-21,18.605207443237305
2011-04-25,18.310354232788086
2011-04-26,18.701025009155273
2011-04-27,18.84845542907715
2011-04-28,19.003257751464844
2011-04-29,19.180173873901367
2011-05-02,18.959028244018555
2011-05-03,18.649438858032227
2011-05-04,18.30298614501953
2011-05-05,18.140810012817383
2011-05-06,18.251386642456055
2011-05-09,18.420927047729492
2011-05-10,18.99588966369629
2011-05-11,18.376693725585938
2011-05-12,18.75263214111328
2011-05-13,18.33246421813965
2011-05-16,17.83858871459961
2011-05-17,17.74275779724121
2011-05-18,17.853328704833984
2011-05-19,17.831220626831055
2011-05-20,17.440534591674805
2011-05-23,16.843463897705078
2011-05-24,16.71077537536621
2011-05-25,17.273019790649414
2011-05-26,17.75261878967285
2011-05-27,18.121543884277344
2011-05-31,18.519973754882812
2011-06-01,17.7452335357666
2011-06-02,17.737855911254883
2011-06-03,17.177104949951172
2011-06-06,16.564678192138672
2011-06-07,16.3507137298584
2011-06-08,16.085081100463867
2011-06-09,16.144105911254883
2011-06-10,15.605478286743164
2011-06-13,15.871103286743164
2011-06-14,16.321191787719727
2011-06-15,16.173620223999023
2011-06-16,16.579439163208008
2011-06-17,16.963125228881836
2011-06-20,17.044281005859375
2011-06-21,17.7452335357666
2011-06-22,17.70835304260254
2011-06-23,19.7374267578125
2011-06-24,19.523452758789062
2011-06-27,20.098976135253906
2011-06-28,20.268678665161133
2011-06-29,20.06208610534668
2011-06-30,20.08421516418457
2011-07-01,20.34246253967285
2011-07-05,20.401493072509766
2011-07-06,21.154088973999023
2011-07-07,21.036035537719727
2011-07-08,21.036035537719727
2011-07-11,20.34246253967285
2011-07-12,20.239164352416992
2011-07-13,20.22440528869629
2011-07-14,19.516082763671875
2011-07-15,19.294721603393555
2011-07-18,18.999588012695312
2011-07-19,19.154525756835938
2011-07-20,19.25782012939453
2011-07-21,19.552963256835938
2011-07-22,19.420154571533203
2011-07-25,18.94792938232422
2011-07-26,18.269115447998047
2011-07-27,17.796884536743164
2011-07-28,17.250879287719727
2011-07-29,16.977874755859375
2011-08-01,17.11068344116211
2011-08-02,16.247398376464844
2011-08-03,16.38759994506836
2011-08-04,15.391500473022461
2011-08-05,15.516942024230957
2011-08-08,13.945319175720215
2011-08-09,14.277353286743164
2011-08-10,13.296011924743652
2011-08-11,14.42492389678955
2011-08-12,14.122403144836426
2011-08-15,14.299488067626953
2011-08-16,13.996978759765625
2011-08-17,13.760859489440918
2011-08-18,12.572929382324219
2011-08-19,12.425357818603516
2011-08-22,12.440112113952637
2011-08-23,13.207473754882812
2011-08-24,13.723970413208008
2011-08-25,13.355045318603516
2011-08-26,13.842024803161621
2011-08-29,14.690547943115234
2011-08-30,14.720061302185059
2011-08-31,14.677221298217773
2011-09-01,14.21924877166748
2011-09-02,13.539679527282715
2011-09-06,13.591386795043945
2011-09-07,14.21924877166748
2011-09-08,13.628321647644043
2011-09-09,12.993069648742676
2011-09-12,12.808404922485352
2011-09-13,13.066935539245605
2011-09-14,13.310691833496094
2011-09-15,13.377182006835938
2011-09-16,13.443658828735352
2011-09-19,13.118643760681152
2011-09-20,12.653290748596191
2011-09-21,11.92200756072998
2011-09-22,11.8703031539917
2011-09-23,12.985684394836426
2011-09-26,13.635702133178711
2011-09-27,14.559033393859863
2011-09-28,13.524904251098633
2011-09-29,13.953329086303711
2011-09-30,13.192509651184082
2011-10-03,12.298727035522461
2011-10-04,14.012419700622559
2011-10-05,14.426074028015137
2011-10-06,14.891429901123047
2011-10-07,13.827754974365234
2011-10-10,14.839729309082031
2011-10-11,15.098258972167969
2011-10-12,15.511906623840332
2011-10-13,15.79259967803955
2011-10-14,15.836928367614746
2011-10-17,14.810182571411133
2011-10-18,15.689194679260254
2011-10-19,15.142584800720215
2011-10-20,14.891429901123047
2011-10-21,15.511906623840332
2011-10-24,16.139766693115234
2011-10-25,15.519296646118164
2011-10-26,15.962495803833008
2011-10-27,17.05571746826172
2011-10-28,16.4869441986084
2011-10-31,15.253373146057129
2011-11-01,14.788021087646484
2011-11-02,15.34939956665039
2011-11-03,15.94033432006836
2011-11-04,15.881242752075195
2011-11-07,15.667031288146973
2011-11-08,15.918168067932129
2011-11-09,14.810182571411133
2011-11-10,15.172122955322266
