Date,GNE
2012-02-14,6.924782752990723
2012-02-15,6.634812355041504
2012-02-16,6.593385219573975
2012-02-17,6.90407133102417
2012-02-21,6.945495128631592
2012-02-22,6.835028648376465
2012-02-23,6.6693291664123535
2012-02-24,6.731470108032227
2012-02-27,6.841931343078613
2012-02-28,6.724562168121338
2012-02-29,6.621001243591309
2012-03-01,6.496728897094727
2012-03-02,6.427690029144287
2012-03-05,6.3103179931640625
2012-03-06,6.034155368804932
2012-03-07,6.179141998291016
2012-03-08,6.1031975746154785
2012-03-09,6.434593200683594
2012-03-12,6.420785427093506
2012-03-13,6.482922077178955
2012-03-14,6.282705307006836
2012-03-15,6.303414821624756
2012-03-16,6.800508975982666
2012-03-19,7.035244464874268
2012-03-20,7.111191749572754
2012-03-21,7.13190221786499
2012-03-22,7.023164749145508
2012-03-23,6.822303295135498
2012-03-26,6.801523685455322
2012-03-27,6.7668938636779785
2012-03-28,6.919270992279053
2012-03-29,6.7668938636779785
2012-03-30,6.697630405426025
2012-04-02,6.579885959625244
2012-04-03,6.4759931564331055
2012-04-04,6.406732082366943
2012-04-05,6.36517333984375
2012-04-09,6.240501880645752
2012-04-10,6.198944568634033
2012-04-11,6.226647853851318
2012-04-12,6.288985729217529
2012-04-13,5.998085021972656
2012-04-16,5.984232425689697
2012-04-17,5.97037935256958
2012-04-18,5.991159439086914
2012-04-19,6.067348003387451
2012-04-20,6.088127613067627
2012-04-23,5.9288225173950195
2012-04-24,5.9565300941467285
2012-04-25,6.074275493621826
2012-04-26,6.143536567687988
2012-04-27,5.9773077964782715
2012-04-30,5.762594223022461
2012-05-01,5.665628910064697
2012-05-02,5.568661212921143
2012-05-03,5.374727725982666
2012-05-04,5.402432441711426
2012-05-07,5.333168983459473
2012-05-08,5.25005578994751
2012-05-09,5.270834922790527
2012-05-10,5.34702205657959
2012-05-11,5.236202716827393
2012-05-14,5.042269706726074
2012-05-15,5.056122303009033
2012-05-16,4.986861228942871
2012-05-17,4.903165340423584
2012-05-18,4.826443195343018
2012-05-21,4.86829137802124
2012-05-22,4.903165340423584
2012-05-23,4.7915730476379395
2012-05-24,4.86829137802124
2012-05-25,4.889214992523193
2012-05-29,4.931063175201416
2012-05-30,4.728798866271973
2012-05-31,4.666027545928955
2012-06-01,4.589306354522705
2012-06-04,4.735772609710693
2012-06-05,4.666027545928955
2012-06-06,4.798545837402344
2012-06-07,4.8752665519714355
2012-06-08,5.014758586883545
2012-06-11,5.16122579574585
2012-06-12,5.286767482757568
2012-06-13,5.377440452575684
2012-06-14,5.586678981781006
2012-06-15,5.6145782470703125
2012-06-18,5.677347183227539
2012-06-19,5.530881404876709
2012-06-20,5.300718784332275
2012-06-21,5.244922161102295
2012-06-22,5.6145782470703125
2012-06-25,5.447187900543213
2012-06-26,5.523906707763672
2012-06-27,5.558779716491699
2012-06-28,5.426262378692627
2012-06-29,5.41928768157959
2012-07-02,5.57273006439209
2012-07-03,5.593653678894043
2012-07-05,5.523906707763672
2012-07-06,5.412313938140869
2012-07-09,5.3913893699646
2012-07-10,5.705247402191162
2012-07-11,5.970282554626465
2012-07-12,5.865664482116699
2012-07-13,5.928436279296875
2012-07-16,5.8447394371032715
2012-07-17,5.795917987823486
2012-07-18,5.754068374633789
2012-07-19,5.5099568367004395
2012-07-20,5.377440452575684
2012-07-23,5.217023849487305
2012-07-24,5.105431079864502
2012-07-25,4.910140037536621
2012-07-26,4.917115688323975
2012-07-27,5.063581943511963
2012-07-30,5.056606769561768
2012-07-31,4.924089431762695
2012-08-01,4.721823692321777
2012-08-02,4.777621269226074
2012-08-03,5.035680770874023
2012-08-06,5.098453998565674
2012-08-07,5.175175189971924
2012-08-08,5.000809669494629
2012-08-09,5.035680770874023
2012-08-10,5.02871036529541
2012-08-13,5.056606769561768
2012-08-14,4.993834972381592
2012-08-15,5.056606769561768
2012-08-16,5.09172248840332
2012-08-17,5.337530136108398
2012-08-20,5.358599662780762
2012-08-21,5.267298221588135
2012-08-22,5.428829669952393
2012-08-23,5.477992057800293
2012-08-24,5.435852527618408
2012-08-27,5.337530136108398
2012-08-28,5.232182502746582
2012-08-29,5.154930591583252
2012-08-30,4.979353904724121
2012-08-31,4.98637580871582
2012-09-04,5.070652008056641
2012-09-05,5.077676773071289
2012-09-06,5.267298221588135
2012-09-07,5.260275840759277
2012-09-10,5.098745822906494
2012-09-11,5.049583911895752
2012-09-12,4.979353904724121
2012-09-13,5.098745822906494
2012-09-14,4.951260566711426
2012-09-17,4.937215328216553
2012-09-18,4.838891506195068
2012-09-19,4.923168659210205
2012-09-20,4.810799598693848
2012-09-21,5.070652008056641
2012-09-24,5.112791538238525
2012-09-25,4.930191993713379
2012-09-26,5.126837730407715
2012-09-27,5.1970696449279785
2012-09-28,5.0355377197265625
2012-10-01,5.0074462890625
2012-10-02,5.0285139083862305
2012-10-03,5.105767250061035
2012-10-04,5.1900434494018555
2012-10-05,5.1900434494018555
2012-10-08,5.09172248840332
2012-10-09,5.021491050720215
2012-10-10,5.140884876251221
2012-10-11,5.126837730407715
2012-10-12,5.154930591583252
2012-10-15,5.175998210906982
2012-10-16,5.2462310791015625
2012-10-17,5.2462310791015625
2012-10-18,5.126837730407715
2012-10-19,4.972329616546631
2012-10-22,4.930191993713379
2012-10-23,4.888054370880127
2012-10-24,4.810799598693848
2012-10-25,4.874007225036621
2012-10-26,4.852937698364258
2012-10-31,4.923168659210205
2012-11-01,4.754615306854248
2012-11-02,4.593084335327148
2012-11-05,4.621178150177002
2012-11-06,4.684385299682617
2012-11-07,4.628200531005859
2012-11-08,4.600106239318848
2012-11-09,4.508808135986328
2012-11-12,4.3543009757995605
2012-11-13,4.234910011291504
2012-11-14,4.038262367248535
2012-11-15,4.12253999710083
2012-11-16,4.143608093261719
2012-11-19,4.171700954437256
2012-11-20,4.564992904663086
2012-11-21,4.593084335327148
2012-11-23,4.6633148193359375
2012-11-26,4.550946235656738
2012-11-27,4.564992904663086
2012-11-28,4.6703386306762695
2012-11-29,4.6703386306762695
2012-11-30,4.796753883361816
2012-12-03,4.768661022186279
2012-12-04,4.719499588012695
2012-12-05,4.719499588012695
2012-12-06,4.747592449188232
2012-12-07,4.754615306854248
2012-12-10,4.810799598693848
2012-12-11,4.845914840698242
2012-12-12,4.656292915344238
2012-12-13,4.803777694702148
2012-12-14,4.810799598693848
2012-12-17,4.979353904724121
2012-12-18,5.077676773071289
2012-12-19,5.0425615310668945
2012-12-20,5.056607723236084
2012-12-21,4.916145324707031
2012-12-24,4.88102912902832
2012-12-26,4.859961986541748
2012-12-27,4.852937698364258
2012-12-28,4.810799598693848
2012-12-31,4.98637580871582
2013-01-02,5.0355377197265625
2013-01-03,5.014468669891357
2013-01-04,4.993400573730469
2013-01-07,4.94423770904541
2013-01-08,5.077676773071289
2013-01-09,5.154930591583252
2013-01-10,5.183021068572998
2013-01-11,5.218136787414551
2013-01-14,5.239206314086914
2013-01-15,5.211113452911377
2013-01-16,5.1970696449279785
2013-01-17,5.2040910720825195
2013-01-18,5.260275840759277
2013-01-22,5.077676773071289
2013-01-23,5.070652008056641
2013-01-24,5.056607723236084
2013-01-25,5.056607723236084
2013-01-28,4.993400573730469
2013-01-29,5.0425615310668945
2013-01-30,4.979353904724121
2013-01-31,5.014468669891357
2013-02-01,5.0074462890625
2013-02-04,4.965305805206299
2013-02-05,5.000421524047852
2013-02-06,4.98637580871582
2013-02-07,4.803777694702148
2013-02-08,4.817821502685547
2013-02-11,4.845914840698242
2013-02-12,4.888054370880127
2013-02-13,4.902098655700684
2013-02-14,4.874007225036621
2013-02-15,4.761638641357422
2013-02-19,4.845914840698242
2013-02-20,4.6141533851623535
2013-02-21,4.951260566711426
2013-02-22,4.972329616546631
2013-02-25,4.965305805206299
2013-02-26,4.965305805206299
2013-02-27,5.021491050720215
2013-02-28,4.930191993713379
2013-03-01,4.909122943878174
2013-03-04,4.838891506195068
2013-03-05,4.930191993713379
2013-03-06,4.895075798034668
2013-03-07,5.2040910720825195
2013-03-08,5.29539155960083
2013-03-11,5.414782524108887
2013-03-12,5.4218058586120605
2013-03-13,5.4007368087768555
2013-03-14,5.386690616607666
2013-03-15,5.562267303466797
2013-03-18,5.4709672927856445
2013-03-19,5.428829669952393
2013-03-20,5.527152061462402
2013-03-21,5.49906063079834
2013-03-22,5.772958755493164
2013-03-25,6.046857833862305
2013-03-26,6.018765926361084
2013-03-27,6.334806442260742
2013-03-28,6.503358364105225
2013-04-01,7.33207893371582
2013-04-02,7.500633239746094
2013-04-03,8.504934310913086
2013-04-04,7.388264179229736
2013-04-05,7.254825592041016
2013-04-08,7.542774200439453
2013-04-09,7.191619396209717
2013-04-10,7.914994716644287
2013-04-11,7.992247104644775
2013-04-12,7.858808994293213
2013-04-15,7.507656097412109
2013-04-16,7.360171794891357
2013-04-17,7.254825592041016
2013-04-18,7.121389389038086
2013-04-19,7.2829179763793945
2013-04-22,7.198642253875732
2013-04-23,7.451473236083984
2013-04-24,7.409332275390625
2013-04-25,7.2829179763793945
2013-04-26,7.261850357055664
2013-04-29,7.51467752456665
2013-04-30,7.570864200592041
2013-05-01,7.121389389038086
2013-05-02,7.156503200531006
2013-05-03,7.268871784210205
2013-05-06,7.289938449859619
2013-05-07,6.22243595123291
2013-05-08,6.067928791046143
2013-05-09,6.173275470733643
2013-05-10,6.250527381896973
2013-05-13,6.426104545593262
2013-05-14,6.517402172088623
2013-05-15,6.728096008300781
2013-05-16,6.36289644241333
2013-05-17,6.4120588302612305
2013-05-20,6.355873107910156
2013-05-21,6.426104545593262
2013-05-22,6.327780723571777
2013-05-23,6.327780723571777
2013-05-24,6.2013654708862305
2013-05-28,6.285642147064209
2013-05-29,6.180296897888184
2013-05-30,6.131134986877441
2013-05-31,6.032812118530273
2013-06-03,6.088997840881348
2013-06-04,6.039835453033447
2013-06-05,6.025791168212891
2013-06-06,6.194343090057373
2013-06-07,6.138157367706299
2013-06-10,6.426104545593262
2013-06-11,6.348850727081299
2013-06-12,6.278618812561035
2013-06-13,6.875580787658691
2013-06-14,6.959856986999512
2013-06-17,6.938787937164307
2013-06-18,6.882602691650391
2013-06-19,6.763210773468018
2013-06-20,6.173275470733643
2013-06-21,6.3699188232421875
2013-06-24,6.334806442260742
2013-06-25,6.714051246643066
2013-06-26,6.622751712799072
2013-06-27,6.636795997619629
2013-06-28,6.426104545593262
2013-07-01,6.36289644241333
2013-07-02,6.5876359939575195
2013-07-03,6.5876359939575195
2013-07-05,6.721071720123291
2013-07-08,6.826419830322266
2013-07-09,6.8053483963012695
2013-07-10,6.959856986999512
2013-07-11,7.296966075897217
2013-07-12,7.100317478179932
2013-07-15,7.605978965759277
2013-07-16,7.444448471069336
2013-07-17,7.620026588439941
2013-07-18,7.844762325286865
2013-07-19,7.634071350097656
2013-07-22,7.985224723815918
2013-07-23,8.013318061828613
2013-07-24,7.93606424331665
2013-07-25,8.252098083496094
2013-07-26,7.943088531494141
2013-07-29,7.325056076049805
2013-07-30,7.5497965812683105
2013-07-31,7.240780353546143
2013-08-01,7.2758989334106445
2013-08-02,7.268871784210205
2013-08-05,7.177573204040527
2013-08-06,7.037110805511475
2013-08-07,7.058180809020996
2013-08-08,6.9949727058410645
2013-08-09,6.580611228942871
2013-08-12,6.545496940612793
2013-08-13,6.608703136444092
2013-08-14,6.573588848114014
2013-08-15,6.376944541931152
2013-08-16,6.285642147064209
2013-08-19,6.243505954742432
2013-08-20,6.236481189727783
2013-08-21,6.131134986877441
2013-08-22,6.313732624053955
2013-08-23,6.419082164764404
2013-08-26,6.36289644241333
2013-08-27,6.194343090057373
2013-08-28,6.187320709228516
2013-08-29,6.3699188232421875
2013-08-30,5.983651638031006
2013-09-03,5.976627826690674
2013-09-04,6.039835453033447
2013-09-05,6.103044033050537
2013-09-06,5.934488773345947
2013-09-09,6.2013654708862305
2013-09-10,6.271596908569336
2013-09-11,6.847488880157471
2013-09-12,7.093295097351074
2013-09-13,7.142455577850342
2013-09-16,7.149479866027832
2013-09-17,7.001995086669922
2013-09-18,7.170547008514404
2013-09-19,6.910695552825928
2013-09-20,6.938787937164307
2013-09-23,6.847488880157471
2013-09-24,6.931764125823975
2013-09-25,6.910695552825928
2013-09-26,7.016042232513428
2013-09-27,6.959856986999512
2013-09-30,6.882602691650391
2013-10-01,6.4822869300842285
2013-10-02,6.931764125823975
2013-10-03,6.566566467285156
2013-10-04,6.61572790145874
2013-10-07,6.65786600112915
2013-10-08,6.6438188552856445
2013-10-09,6.44717264175415
2013-10-10,6.468243598937988
2013-10-11,6.355873107910156
2013-10-14,6.096020221710205
2013-10-15,6.067928791046143
2013-10-16,6.250527381896973
2013-10-17,6.454196453094482
2013-10-18,6.714051246643066
2013-10-21,6.840465068817139
2013-10-22,6.938787937164307
2013-10-23,7.21970796585083
2013-10-24,7.2829179763793945
2013-10-25,7.493609428405762
2013-10-28,7.613001823425293
2013-10-29,7.816669464111328
2013-10-30,7.739421844482422
2013-10-31,7.254825592041016
2013-11-01,7.212690830230713
2013-11-04,7.823694705963135
2013-11-05,7.781554222106934
2013-11-06,7.732393264770508
2013-11-07,7.507656097412109
2013-11-08,8.013318061828613
2013-11-11,7.725370407104492
2013-11-12,7.676208972930908
2013-11-13,7.76751184463501
2013-11-14,8.062479019165039
2013-11-15,8.441723823547363
2013-11-18,8.624323844909668
2013-11-19,8.350425720214844
2013-11-20,8.420654296875
2013-11-21,8.455767631530762
2013-11-22,8.85608196258545
2013-11-25,9.769083023071289
2013-11-26,10.169394493103027
2013-11-27,12.19204044342041
2013-11-29,11.798749923706055
2013-12-02,11.41247844696045
2013-12-03,11.300113677978516
2013-12-04,12.079670906066895
2013-12-05,12.33952522277832
2013-12-06,10.984071731567383
2013-12-09,8.469820022583008
2013-12-10,8.048433303833008
2013-12-11,7.233757972717285
2013-12-12,7.08627462387085
2013-12-13,7.233757972717285
2013-12-16,7.212690830230713
2013-12-17,7.170547008514404
2013-12-18,7.149479866027832
2013-12-19,7.177573204040527
2013-12-20,7.114365577697754
2013-12-23,7.037110805511475
2013-12-24,7.156503200531006
2013-12-26,7.212690830230713
2013-12-27,7.065201759338379
2013-12-30,7.128411293029785
2013-12-31,7.170547008514404
2014-01-02,7.184596538543701
2014-01-03,7.205663204193115
2014-01-06,7.07222843170166
2014-01-07,7.388264179229736
2014-01-08,6.728096008300781
2014-01-09,6.721071720123291
2014-01-10,6.749166011810303
2014-01-13,6.86855936050415
2014-01-14,6.931764125823975
2014-01-15,7.001995086669922
2014-01-16,7.100317478179932
2014-01-17,6.952834129333496
2014-01-21,7.065201759338379
2014-01-22,7.142455577850342
2014-01-23,6.987949848175049
2014-01-24,6.987949848175049
2014-01-27,7.030087947845459
2014-01-28,7.030087947845459
2014-01-29,6.784280776977539
2014-01-30,7.037110805511475
2014-01-31,7.02306604385376
2014-02-03,6.700004577636719
2014-02-04,6.65786600112915
2014-02-05,6.524425983428955
2014-02-06,6.685957431793213
2014-02-07,6.847488880157471
2014-02-10,7.058180809020996
2014-02-11,7.156503200531006
2014-02-12,7.212690830230713
2014-02-13,7.53574800491333
2014-02-14,7.423380374908447
2014-02-18,7.521703243255615
2014-02-19,7.46552038192749
2014-02-20,7.788578987121582
2014-02-21,7.760488986968994
2014-02-24,7.753460884094238
2014-02-25,7.676208972930908
2014-02-26,7.6902546882629395
2014-02-27,7.7464399337768555
2014-02-28,8.048433303833008
2014-03-03,7.683232307434082
2014-03-04,7.76751184463501
2014-03-05,7.929039478302002
2014-03-06,7.900947570800781
2014-03-07,7.93606424331665
2014-03-10,7.76751184463501
2014-03-11,7.753460884094238
2014-03-12,7.613001823425293
2014-03-13,7.627048015594482
2014-03-14,7.809648513793945
2014-03-17,7.711324691772461
2014-03-18,7.114365577697754
2014-03-19,6.987949848175049
2014-03-20,6.784280776977539
2014-03-21,6.952834129333496
2014-03-24,7.02306604385376
2014-03-25,7.10734224319458
2014-03-26,7.093295097351074
2014-03-27,6.959856986999512
2014-03-28,6.980925559997559
2014-03-31,7.001995086669922
2014-04-01,7.037110805511475
2014-04-02,7.093295097351074
2014-04-03,6.889626502990723
2014-04-04,6.707026481628418
2014-04-07,6.4822869300842285
2014-04-08,6.531450271606445
2014-04-09,6.341828346252441
2014-04-10,6.081974029541016
2014-04-11,6.025791168212891
2014-04-14,6.074950218200684
2014-04-15,5.7870049476623535
2014-04-16,5.8923516273498535
2014-04-17,6.159229755401611
2014-04-21,6.046857833862305
2014-04-22,6.187320709228516
2014-04-23,5.9555583000183105
2014-04-24,6.0047221183776855
2014-04-25,5.850213050842285
2014-04-28,5.772958755493164
2014-04-29,5.723796844482422
2014-04-30,5.6886820793151855
2014-05-01,5.681660175323486
2014-05-02,5.39371395111084
2014-05-05,5.365621566772461
2014-05-06,5.1970696449279785
2014-05-07,5.365621566772461
2014-05-08,5.365621566772461
2014-05-09,5.232182502746582
2014-05-12,5.534175395965576
2014-05-13,5.386690616607666
2014-05-14,5.126837730407715
2014-05-15,5.09172248840332
2014-05-16,5.112791538238525
2014-05-19,4.9582839012146
2014-05-20,4.9582839012146
2014-05-21,5.000421524047852
2014-05-22,5.070652008056641
2014-05-23,5.161952495574951
2014-05-27,5.218136787414551
2014-05-28,5.175998210906982
2014-05-29,5.260275840759277
2014-05-30,5.5060811042785645
2014-06-02,5.463944435119629
2014-06-03,5.316460609436035
2014-06-04,5.288367748260498
2014-06-05,5.1900434494018555
2014-06-06,5.000421524047852
2014-06-09,4.9582839012146
2014-06-10,4.930191993713379
2014-06-11,5.09172248840332
2014-06-12,5.154930591583252
2014-06-13,5.239206314086914
2014-06-16,5.140884876251221
2014-06-17,5.183021068572998
2014-06-18,5.183021068572998
2014-06-19,5.105767250061035
2014-06-20,5.29539155960083
2014-06-23,5.407759666442871
2014-06-24,5.239206314086914
2014-06-25,5.183021068572998
2014-06-26,5.2040910720825195
2014-06-27,5.239206314086914
2014-06-30,5.527152061462402
2014-07-01,5.456920623779297
2014-07-02,5.442875862121582
2014-07-03,5.288367748260498
2014-07-07,5.337530136108398
2014-07-08,5.126837730407715
2014-07-09,5.175998210906982
2014-07-10,5.147906303405762
2014-07-11,5.112791538238525
2014-07-14,5.056607723236084
2014-07-15,4.951260566711426
2014-07-16,5.000421524047852
2014-07-17,5.211113452911377
2014-07-18,5.1900434494018555
2014-07-21,5.119815349578857
2014-07-22,5.133861064910889
2014-07-23,5.161952495574951
2014-07-24,5.084697246551514
2014-07-25,4.831868648529053
2014-07-28,4.789730072021484
2014-07-29,4.916145324707031
2014-07-30,4.916145324707031
2014-07-31,4.8669843673706055
2014-08-01,4.817821502685547
2014-08-04,4.852937698364258
2014-08-05,4.8669843673706055
2014-08-06,4.916145324707031
2014-08-07,4.831868648529053
2014-08-08,5.1900434494018555
2014-08-11,5.365621566772461
2014-08-12,5.274320602416992
2014-08-13,5.2462310791015625
2014-08-14,5.267298221588135
2014-08-15,5.288367748260498
2014-08-18,5.323482036590576
2014-08-19,5.288367748260498
2014-08-20,5.267298221588135
2014-08-21,5.520130634307861
2014-08-22,5.674635887145996
2014-08-25,5.7167744636535645
2014-08-26,5.618452072143555
2014-08-27,5.7167744636535645
2014-08-28,5.850213050842285
2014-08-29,5.871283054351807
2014-09-02,5.899374961853027
2014-09-03,5.021491050720215
2014-09-04,4.88102912902832
2014-09-05,4.902098655700684
2014-09-08,5.0285139083862305
2014-09-09,4.993400573730469
2014-09-10,4.916145324707031
2014-09-11,4.888054370880127
2014-09-12,4.916145324707031
2014-09-15,4.916145324707031
2014-09-16,4.930191993713379
2014-09-17,4.782707214355469
2014-09-18,4.859961986541748
2014-09-19,5.0074462890625
2014-09-22,4.895075798034668
2014-09-23,4.775684833526611
2014-09-24,4.859961986541748
2014-09-25,4.782707214355469
2014-09-26,4.782707214355469
2014-09-29,4.838891506195068
2014-09-30,4.937215328216553
2014-10-01,5.0355377197265625
2014-10-02,5.077676773071289
2014-10-03,5.063629627227783
2014-10-06,4.937215328216553
2014-10-07,4.796753883361816
2014-10-08,4.796753883361816
2014-10-09,4.586061477661133
2014-10-10,4.656292915344238
2014-10-13,4.6141533851623535
2014-10-14,4.600106239318848
2014-10-15,4.874007225036621
2014-10-16,4.88102912902832
2014-10-17,4.930191993713379
2014-10-20,5.09172248840332
2014-10-21,5.119815349578857
2014-10-22,5.056607723236084
2014-10-23,5.056607723236084
2014-10-24,5.021491050720215
2014-10-27,4.98637580871582
2014-10-28,4.98637580871582
2014-10-29,4.98637580871582
2014-10-30,5.0074462890625
2014-10-31,5.09172248840332
2014-11-03,5.119815349578857
2014-11-04,5.063629627227783
2014-11-05,4.923168659210205
2014-11-06,4.796753883361816
2014-11-07,4.803777694702148
2014-11-10,4.698430061340332
2014-11-11,4.621178150177002
2014-11-12,4.621178150177002
2014-11-13,4.6633148193359375
2014-11-14,4.677361965179443
2014-11-17,4.691407203674316
2014-11-18,4.698430061340332
2014-11-19,4.64926815032959
2014-11-20,4.727229595184326
2014-11-21,4.755578517913818
2014-11-24,4.748491287231445
2014-11-25,4.755578517913818
2014-11-26,4.854801177978516
2014-11-28,4.698880672454834
2014-12-01,4.713054180145264
2014-12-02,4.776839256286621
2014-12-03,4.798102378845215
2014-12-04,4.819364547729492
2014-12-05,4.698880672454834
2014-12-08,4.6917924880981445
2014-12-09,4.720142364501953
2014-12-10,4.620919704437256
2014-12-11,4.578396320343018
2014-12-12,4.472086429595947
2014-12-15,4.344515323638916
2014-12-16,4.323252201080322
2014-12-17,4.316165924072266
2014-12-18,4.649267673492432
2014-12-19,4.5996575355529785
2014-12-22,4.344515323638916
2014-12-23,4.585483551025391
2014-12-24,4.613833904266357
2014-12-26,4.656356334686279
2014-12-29,4.500434875488281
2014-12-30,4.507524013519287
2014-12-31,4.379950523376465
2015-01-02,4.372863292694092
2015-01-05,4.2382049560546875
2015-01-06,3.961799144744873
2015-01-07,3.997236967086792
2015-01-08,4.046848773956299
2015-01-09,4.216942310333252
2015-01-12,4.153158664703369
2015-01-13,4.181507110595703
2015-01-14,4.181507110595703
2015-01-15,4.216942310333252
2015-01-16,4.287816524505615
2015-01-20,4.344515323638916
2015-01-21,4.309079170227051
2015-01-22,4.330341339111328
2015-01-23,4.309079170227051
2015-01-26,4.457910537719727
2015-01-27,4.4437384605407715
2015-01-28,4.422474384307861
2015-01-29,4.415388584136963
2015-01-30,4.4437384605407715
2015-02-02,4.521697521209717
2015-02-03,4.606745719909668
2015-02-04,4.4791741371154785
2015-02-05,4.542958736419678
2015-02-06,4.613833904266357
2015-02-09,4.535871505737305
2015-02-10,4.500434875488281
2015-02-11,4.4437384605407715
2015-02-12,4.465000152587891
2015-02-13,4.493348121643066
2015-02-17,4.649267673492432
2015-02-18,4.854801177978516
2015-02-19,5.017807960510254
2015-02-20,5.031984329223633
2015-02-23,5.067418575286865
2015-02-24,5.003634929656982
2015-02-25,4.9185872077941895
2015-02-26,5.258776664733887
2015-02-27,5.166642189025879
2015-03-02,5.272952079772949
2015-03-03,5.287126541137695
2015-03-04,5.244603157043457
2015-03-05,5.237514972686768
2015-03-06,5.287126541137695
2015-03-09,5.258776664733887
2015-03-10,5.209164619445801
2015-03-11,5.102856636047363
2015-03-12,5.081594467163086
2015-03-13,5.124118804931641
2015-03-16,5.159553527832031
2015-03-17,5.117031097412109
2015-03-18,5.287126541137695
2015-03-19,5.244257926940918
2015-03-20,5.465745449066162
2015-03-23,5.351429462432861
2015-03-24,5.294269561767578
2015-03-25,5.344284534454346
2015-03-26,5.244257926940918
2015-03-27,5.351429462432861
2015-03-30,5.722956657409668
2015-03-31,5.680088043212891
2015-04-01,5.758678436279297
2015-04-02,6.437434673309326
2015-04-06,6.315973281860352
2015-04-07,6.451723098754883
2015-04-08,6.365984916687012
2015-04-09,6.415998935699463
2015-04-10,6.908986568450928
2015-04-13,7.023304462432861
2015-04-14,6.4302873611450195
2015-04-15,6.473159313201904
2015-04-16,6.694643974304199
2015-04-17,6.508880138397217
2015-04-20,7.09475040435791
2015-04-21,7.073318004608154
2015-04-22,7.280515670776367
2015-04-23,7.623464107513428
2015-04-24,8.123595237731934
2015-04-27,8.052146911621094
2015-04-28,9.223891258239746
2015-04-29,9.916930198669434
2015-04-30,10.174142837524414
2015-05-01,9.102431297302246
2015-05-04,8.359375
2015-05-05,8.930953025817871
2015-05-06,9.231035232543945
2015-05-07,9.602563858032227
2015-05-08,9.895499229431152
2015-05-11,10.016962051391602
2015-05-12,9.166733741760254
2015-05-13,8.341224670410156
2015-05-14,8.63553524017334
2015-05-15,8.621179580688477
2015-05-18,8.3699369430542
2015-05-19,8.427364349365234
2015-05-20,8.405828475952148
2015-05-21,8.456076622009277
2015-05-22,8.46325397491455
2015-05-26,8.44172191619873
2015-05-27,8.750391006469727
2015-05-28,8.994451522827148
2015-05-29,9.001629829406738
2015-06-01,8.994451522827148
2015-06-02,9.181086540222168
2015-06-03,8.994451522827148
2015-06-04,8.893959045410156
2015-06-05,8.865241050720215
2015-06-08,8.807814598083496
2015-06-09,8.822173118591309
2015-06-10,8.671428680419922
2015-06-11,8.79345989227295
2015-06-12,8.59246826171875
2015-06-15,8.118695259094238
2015-06-16,8.326868057250977
2015-06-17,7.982309818267822
2015-06-18,7.75977897644043
2015-06-19,7.7526021003723145
2015-06-22,7.58750057220459
2015-06-23,8.011022567749023
2015-06-24,8.03973388671875
2015-06-25,8.097159385681152
2015-06-26,7.802847862243652
2015-06-29,7.544430732727051
2015-06-30,7.51571798324585
2015-07-01,7.3721513748168945
2015-07-02,7.551606178283691
