Date,ACA
2019-07-09,36.323543548583984
2019-07-10,35.61917495727539
2019-07-11,35.893096923828125
2019-07-12,35.295536041259766
2019-07-15,34.77633285522461
2019-07-16,35.912689208984375
2019-07-17,35.93227767944336
2019-07-18,35.971458435058594
2019-07-19,35.69717025756836
2019-07-22,35.011451721191406
2019-07-23,36.000858306884766
2019-07-24,36.58861541748047
2019-07-25,35.56002426147461
2019-07-26,35.70696258544922
2019-07-29,34.98204803466797
2019-07-30,36.500450134277344
2019-07-31,36.73557662963867
2019-08-01,35.099605560302734
2019-08-02,34.44325256347656
2019-08-05,33.68897247314453
2019-08-06,33.74774169921875
2019-08-07,32.89547348022461
2019-08-08,33.3363037109375
2019-08-09,32.43505096435547
2019-08-12,32.062801361083984
2019-08-13,32.24892044067383
2019-08-14,31.122371673583984
2019-08-15,30.377866744995117
2019-08-16,31.377065658569336
2019-08-19,31.79829978942871
2019-08-20,31.994224548339844
2019-08-21,32.81709289550781
2019-08-22,32.68974685668945
2019-08-23,31.171350479125977
2019-08-26,31.36727523803711
2019-08-27,30.544401168823242
2019-08-28,30.867673873901367
2019-08-29,31.35747528076172
2019-08-30,31.82769203186035
2019-09-03,31.38686180114746
2019-09-04,32.738731384277344
2019-09-05,33.208961486816406
2019-09-06,33.140377044677734
2019-09-09,33.73794937133789
2019-09-10,33.81631088256836
2019-09-11,33.973045349121094
2019-09-12,33.78691864013672
2019-09-13,34.217960357666016
2019-09-16,33.93385696411133
2019-09-17,33.894683837890625
2019-09-18,34.02202606201172
2019-09-19,33.55181121826172
2019-09-20,33.649776458740234
2019-09-23,33.796722412109375
2019-09-24,33.12078857421875
2019-09-25,33.76732635498047
2019-09-26,33.39506912231445
2019-09-27,33.35588836669922
2019-09-30,33.51263427734375
2019-10-01,33.062007904052734
2019-10-02,32.74853515625
2019-10-03,32.93465805053711
2019-10-04,33.19916915893555
2019-10-07,32.670166015625
2019-10-08,31.896268844604492
2019-10-09,32.004024505615234
2019-10-10,32.5134162902832
2019-10-11,32.38588333129883
2019-10-14,32.739070892333984
2019-10-15,32.81755828857422
2019-10-16,33.05302810668945
2019-10-17,33.24925231933594
2019-10-18,32.69983673095703
2019-10-21,33.93600845336914
2019-10-22,35.142757415771484
2019-10-23,34.99558639526367
2019-10-24,34.6522102355957
2019-10-25,35.1820068359375
2019-10-28,35.57442855834961
2019-10-29,36.300437927246094
2019-10-30,36.702693939208984
2019-10-31,37.68379211425781
2019-11-01,37.1638069152832
2019-11-04,38.47847366333008
2019-11-05,39.40069580078125
2019-11-06,38.370548248291016
2019-11-07,37.94868469238281
2019-11-08,38.135093688964844
2019-11-11,37.88981246948242
2019-11-12,37.6151123046875
2019-11-13,37.310970306396484
2019-11-14,37.566062927246094
2019-11-15,37.497379302978516
2019-11-18,37.55624771118164
2019-11-19,37.4875602722168
2019-11-20,37.69359588623047
2019-11-21,37.497379302978516
2019-11-22,37.55624771118164
2019-11-25,38.203758239746094
2019-11-26,38.77280044555664
2019-11-27,38.694313049316406
2019-11-29,38.46866226196289
2019-12-02,38.066410064697266
2019-12-03,37.94868469238281
2019-12-04,38.05659866333008
2019-12-05,38.566776275634766
2019-12-06,39.72446060180664
2019-12-09,39.273155212402344
2019-12-10,39.24372863769531
2019-12-11,39.312400817871094
2019-12-12,39.72446060180664
2019-12-13,42.51076889038086
2019-12-16,43.1681022644043
2019-12-17,43.50166702270508
2019-12-18,44.12957000732422
2019-12-19,44.89482116699219
2019-12-20,44.36503219604492
2019-12-23,44.26692199707031
2019-12-24,44.39445495605469
2019-12-26,44.23748779296875
2019-12-27,44.05108642578125
2019-12-30,43.795997619628906
2019-12-31,43.707698822021484
2020-01-02,44.94388198852539
2020-01-03,44.83595657348633
2020-01-06,44.60049057006836
2020-01-07,44.198246002197266
2020-01-08,44.74765396118164
2020-01-09,45.287254333496094
2020-01-10,44.68879699707031
2020-01-13,45.01255798339844
2020-01-14,45.258087158203125
2020-01-15,45.73935317993164
2020-01-16,46.23043441772461
2020-01-17,45.690250396728516
2020-01-21,45.3170280456543
2020-01-22,44.639339447021484
2020-01-23,44.806304931640625
2020-01-24,43.97145462036133
2020-01-27,43.70627212524414
2020-01-28,44.34469223022461
2020-01-29,43.96163558959961
2020-01-30,44.0107536315918
2020-01-31,42.96965408325195
2020-02-03,43.09733963012695
2020-02-04,43.83395767211914
2020-02-05,45.82774353027344
2020-02-06,44.91432571411133
2020-02-07,44.43307876586914
2020-02-10,45.09112548828125
2020-02-11,45.562557220458984
2020-02-12,45.92597198486328
2020-02-13,46.819732666015625
2020-02-14,46.151859283447266
2020-02-18,45.817928314208984
2020-02-19,43.96163558959961
2020-02-20,44.78665542602539
2020-02-21,43.59823989868164
2020-02-24,42.586612701416016
2020-02-25,40.28834533691406
2020-02-26,38.72670364379883
2020-02-27,41.79104995727539
2020-02-28,42.19373321533203
2020-03-02,43.107147216796875
2020-03-03,41.72230911254883
2020-03-04,43.018760681152344
2020-03-05,42.586612701416016
2020-03-06,40.73031234741211
2020-03-09,36.094512939453125
2020-03-10,37.97043228149414
2020-03-11,36.379329681396484
2020-03-12,32.342647552490234
2020-03-13,36.516841888427734
2020-03-16,32.509613037109375
2020-03-17,36.32040786743164
2020-03-18,29.59258460998535
2020-03-19,29.79884147644043
2020-03-20,30.60421371459961
2020-03-23,29.897056579589844
2020-03-24,34.64091110229492
2020-03-25,34.54268264770508
2020-03-26,38.402587890625
2020-03-27,35.731109619140625
2020-03-30,37.97043228149414
2020-03-31,39.03118133544922
2020-04-01,36.73291778564453
2020-04-02,35.947181701660156
2020-04-03,36.831138610839844
2020-04-06,39.541900634765625
2020-04-07,37.13560485839844
2020-04-08,39.040992736816406
2020-04-09,40.75978469848633
2020-04-13,39.80708694458008
2020-04-14,40.318443298339844
2020-04-15,38.56802749633789
2020-04-16,37.309303283691406
2020-04-17,40.6921272277832
2020-04-20,39.276058197021484
2020-04-21,36.97496795654297
2020-04-22,37.26997375488281
2020-04-23,37.68299102783203
2020-04-24,37.65349197387695
2020-04-27,38.70570755004883
2020-04-28,39.05971145629883
2020-04-29,37.437137603759766
2020-04-30,36.650447845458984
2020-05-01,34.64436340332031
2020-05-04,34.22149658203125
2020-05-05,33.749481201171875
2020-05-06,32.294090270996094
2020-05-07,31.910568237304688
2020-05-08,32.06792068481445
2020-05-11,33.09061813354492
2020-05-12,32.343257904052734
2020-05-13,31.73357582092285
2020-05-14,31.645061492919922
2020-05-15,31.763063430786133
2020-05-18,33.405311584472656
2020-05-19,33.198795318603516
2020-05-20,34.66403579711914
2020-05-21,34.95903396606445
2020-05-22,35.126216888427734
2020-05-26,37.545326232910156
2020-05-27,39.08921813964844
2020-05-28,37.643653869628906
2020-05-29,37.535484313964844
2020-06-01,37.13230895996094
2020-06-02,38.70570755004883
2020-06-03,40.928131103515625
2020-06-04,41.891845703125
2020-06-05,44.28144836425781
2020-06-08,44.46828842163086
2020-06-09,42.88505554199219
2020-06-10,41.606666564941406
2020-06-11,38.61719512939453
2020-06-12,38.93187713623047
2020-06-15,40.40694808959961
2020-06-16,42.560543060302734
2020-06-17,40.78062057495117
2020-06-18,40.98713684082031
2020-06-19,40.15126419067383
2020-06-22,40.751121520996094
2020-06-23,41.30181121826172
2020-06-24,39.571075439453125
2020-06-25,39.64974594116211
2020-06-26,38.754878997802734
2020-06-29,40.91830062866211
2020-06-30,41.49849319458008
2020-07-01,40.416770935058594
2020-07-02,40.65279769897461
2020-07-06,40.515113830566406
2020-07-07,39.207218170166016
2020-07-08,38.686031341552734
2020-07-09,37.033966064453125
2020-07-10,38.34184646606445
2020-07-13,39.2859001159668
2020-07-14,40.733272552490234
2020-07-15,42.09203338623047
2020-07-16,42.61387634277344
2020-07-17,42.19049835205078
2020-07-20,41.77696228027344
2020-07-21,42.623722076416016
2020-07-22,42.48587417602539
2020-07-23,42.01325988769531
2020-07-24,40.95973205566406
2020-07-27,41.481571197509766
2020-07-28,41.343727111816406
2020-07-29,42.33818435668945
2020-07-30,41.44218826293945
2020-07-31,41.5701904296875
2020-08-03,41.72772216796875
2020-08-04,42.29880142211914
2020-08-05,43.765865325927734
2020-08-06,43.500022888183594
2020-08-07,45.04584884643555
2020-08-10,45.449546813964844
2020-08-11,45.16401672363281
2020-08-12,44.91785430908203
2020-08-13,44.2286262512207
2020-08-14,44.4255485534668
2020-08-17,44.780006408691406
2020-08-18,44.48462677001953
2020-08-19,44.9769401550293
2020-08-20,44.366477966308594
2020-08-21,44.62247085571289
2020-08-24,45.252620697021484
2020-08-25,45.292015075683594
2020-08-26,44.91785430908203
2020-08-27,45.735084533691406
2020-08-28,45.784324645996094
2020-08-31,45.57754898071289
2020-09-01,46.41445541381836
2020-09-02,47.08399200439453
2020-09-03,46.621238708496094
2020-09-04,47.33999252319336
2020-09-08,45.872928619384766
2020-09-09,45.892608642578125
2020-09-10,43.89387512207031
2020-09-11,43.77571487426758
2020-09-14,42.97817611694336
2020-09-15,43.83479690551758
2020-09-16,44.602783203125
2020-09-17,45.05570983886719
2020-09-18,44.70124053955078
2020-09-21,43.2735595703125
2020-09-22,43.78555679321289
2020-09-23,42.328346252441406
2020-09-24,42.53510665893555
2020-09-25,42.71232986450195
2020-09-28,43.5886344909668
2020-09-29,43.63787078857422
2020-09-30,43.411407470703125
2020-10-01,43.500022888183594
2020-10-02,44.14986038208008
2020-10-05,44.927703857421875
2020-10-06,44.878482818603516
2020-10-07,45.54801559448242
2020-10-08,46.00093460083008
2020-10-09,46.0501594543457
2020-10-12,48.29507064819336
2020-10-13,46.768924713134766
2020-10-14,46.27610778808594
2020-10-15,47.57715606689453
2020-10-16,47.70528793334961
2020-10-19,47.251888275146484
2020-10-20,48.01084518432617
2020-10-21,48.10940170288086
2020-10-22,48.148834228515625
2020-10-23,47.439170837402344
2020-10-26,46.0789680480957
2020-10-27,45.369300842285156
2020-10-28,44.34423065185547
2020-10-29,44.86663055419922
2020-10-30,45.507293701171875
2020-11-02,46.21696853637695
2020-11-03,47.17304611206055
2020-11-04,46.6210823059082
2020-11-05,49.38088607788086
2020-11-06,48.562801361083984
2020-11-09,49.96241760253906
2020-11-10,53.76701354980469
2020-11-11,52.081546783447266
2020-11-12,49.5484504699707
2020-11-13,50.29753112792969
2020-11-16,52.68280029296875
2020-11-17,53.629024505615234
2020-11-18,53.75716018676758
2020-11-19,53.48117446899414
2020-11-20,52.18012237548828
2020-11-23,54.003562927246094
2020-11-24,55.196205139160156
2020-11-25,52.93907928466797
2020-11-27,53.63887023925781
2020-11-30,51.14518737792969
2020-12-01,52.13084411621094
2020-12-02,52.278690338134766
2020-12-03,51.95342254638672
2020-12-04,53.96413803100586
2020-12-07,53.944427490234375
2020-12-08,53.72758865356445
2020-12-09,54.2006950378418
2020-12-10,53.95429611206055
2020-12-11,53.60930633544922
2020-12-14,52.160404205322266
2020-12-15,53.45159912109375
2020-12-16,53.569881439208984
2020-12-17,54.121849060058594
2020-12-18,53.205196380615234
2020-12-21,53.06720733642578
2020-12-22,53.3924560546875
2020-12-23,53.75716018676758
2020-12-24,53.50088882446289
2020-12-28,54.42739486694336
2020-12-29,53.1263427734375
2020-12-30,53.92471694946289
2020-12-31,54.14155960083008
2021-01-04,53.11648178100586
2021-01-05,53.698020935058594
2021-01-06,59.70060348510742
2021-01-07,60.12443923950195
2021-01-08,60.12443923950195
2021-01-11,60.104713439941406
2021-01-12,60.774959564208984
2021-01-13,61.6029052734375
2021-01-14,63.13187789916992
2021-01-15,62.28354263305664
2021-01-19,61.11954116821289
2021-01-20,61.16887283325195
2021-01-21,60.922264099121094
2021-01-22,61.63249969482422
2021-01-25,60.55727767944336
2021-01-26,59.47220230102539
2021-01-27,56.54248809814453
2021-01-28,56.66086959838867
2021-01-29,55.03323745727539
2021-02-01,57.272457122802734
2021-02-02,59.265052795410156
2021-02-03,59.186134338378906
2021-02-04,60.09365463256836
2021-02-05,60.69538497924805
2021-02-08,60.922264099121094
2021-02-09,60.892662048339844
2021-02-10,61.612762451171875
2021-02-11,62.697845458984375
2021-02-12,63.694149017333984
2021-02-16,64.1676254272461
2021-02-17,63.85197830200195
2021-02-18,63.033233642578125
2021-02-19,64.43399047851562
2021-02-22,63.52645492553711
2021-02-23,64.40437316894531
2021-02-24,67.30449676513672
2021-02-25,56.63126754760742
2021-02-26,55.96049118041992
2021-03-01,56.74964141845703
2021-03-02,56.41425323486328
2021-03-03,57.22312927246094
2021-03-04,56.44385528564453
2021-03-05,58.34767150878906
2021-03-08,60.69538497924805
2021-03-09,61.20832061767578
2021-03-10,63.06282424926758
2021-03-11,63.112152099609375
2021-03-12,65.4697265625
2021-03-15,66.15037536621094
2021-03-16,64.14791107177734
2021-03-17,62.79648971557617
2021-03-18,61.267513275146484
2021-03-19,60.2120246887207
2021-03-22,59.097354888916016
2021-03-23,57.972816467285156
2021-03-24,56.522762298583984
2021-03-25,60.17258071899414
2021-03-26,63.56589889526367
2021-03-29,60.863075256347656
2021-03-30,62.03693771362305
2021-03-31,64.20709228515625
2021-04-01,64.9173355102539
2021-04-05,63.88158416748047
2021-04-06,63.95060729980469
2021-04-07,62.540016174316406
2021-04-08,61.80018997192383
2021-04-09,62.47098159790039
2021-04-12,62.39205551147461
2021-04-13,61.731136322021484
2021-04-14,62.2444953918457
2021-04-15,62.333343505859375
2021-04-16,63.36006546020508
2021-04-19,62.649261474609375
2021-04-20,60.793277740478516
2021-04-21,62.11616516113281
2021-04-22,61.513954162597656
2021-04-23,62.570281982421875
2021-04-26,63.36994171142578
2021-04-27,63.03427505493164
2021-04-28,62.61964416503906
2021-04-29,63.38967514038086
2021-04-30,59.5197639465332
2021-05-03,62.77759552001953
2021-05-04,63.646366119384766
2021-05-05,63.46865463256836
2021-05-06,64.3472900390625
2021-05-07,64.20907592773438
2021-05-10,62.43207550048828
2021-05-11,61.869346618652344
2021-05-12,58.56214904785156
2021-05-13,60.23055648803711
2021-05-14,62.0766716003418
2021-05-17,61.494205474853516
2021-05-18,60.62545394897461
2021-05-19,59.82579803466797
2021-05-20,60.47736740112305
2021-05-21,61.46459197998047
2021-05-24,61.770626068115234
2021-05-25,60.793277740478516
2021-05-26,62.343223571777344
2021-05-27,62.89606475830078
2021-05-28,62.688758850097656
2021-06-01,62.333343505859375
2021-06-02,60.33915710449219
2021-06-03,60.39838790893555
2021-06-04,59.38154602050781
2021-06-07,58.621395111083984
2021-06-08,60.14170455932617
2021-06-09,60.42800521850586
2021-06-10,59.42102813720703
2021-06-11,60.309539794921875
2021-06-14,59.687583923339844
2021-06-15,59.56911087036133
2021-06-16,58.789215087890625
2021-06-17,56.76539993286133
2021-06-18,55.35367202758789
2021-06-21,56.9332275390625
2021-06-22,56.92335891723633
2021-06-23,56.99245834350586
2021-06-24,58.97678756713867
2021-06-25,58.572021484375
2021-06-28,59.02614974975586
2021-06-29,58.02904510498047
2021-06-30,57.98955535888672
2021-07-01,57.88096237182617
2021-07-02,57.29850769042969
2021-07-06,55.60047912597656
2021-07-07,54.8304443359375
2021-07-08,53.93207550048828
2021-07-09,55.294437408447266
2021-07-12,55.63997268676758
2021-07-13,54.652740478515625
2021-07-14,53.89189147949219
2021-07-15,53.219970703125
2021-07-16,52.172569274902344
2021-07-19,51.184444427490234
2021-07-20,52.48876190185547
2021-07-21,52.94328689575195
2021-07-22,51.49076843261719
2021-07-23,51.965057373046875
2021-07-26,52.1034049987793
2021-07-27,52.90378189086914
2021-07-28,54.04011154174805
2021-07-29,54.44524002075195
2021-07-30,54.10926818847656
2021-08-02,53.002586364746094
2021-08-03,53.21009063720703
2021-08-04,51.48088836669922
2021-08-05,50.8089714050293
2021-08-06,50.74968338012695
2021-08-09,49.702274322509766
2021-08-10,49.72203826904297
2021-08-11,50.52241516113281
2021-08-12,50.56193161010742
2021-08-13,50.2754020690918
2021-08-16,49.84061050415039
2021-08-17,48.58570098876953
2021-08-18,48.793209075927734
2021-08-19,48.31892013549805
2021-08-20,49.969078063964844
2021-08-23,50.51253890991211
2021-08-24,50.71015548706055
2021-08-25,51.32278823852539
2021-08-26,50.52241516113281
2021-08-27,51.609344482421875
2021-08-30,50.878143310546875
2021-08-31,50.21609878540039
2021-09-01,49.771446228027344
2021-09-02,50.57181167602539
2021-09-03,50.03823471069336
2021-09-07,49.12916946411133
2021-09-08,48.67462921142578
2021-09-09,48.34855270385742
2021-09-10,48.57582473754883
2021-09-13,48.743804931640625
2021-09-14,47.97306442260742
2021-09-15,48.86238479614258
2021-09-16,49.17856979370117
2021-09-17,49.65287399291992
2021-09-20,49.307037353515625
2021-09-21,47.92366409301758
2021-09-22,48.664756774902344
2021-09-23,49.42560958862305
2021-09-24,48.29915237426758
2021-09-27,50.03823471069336
2021-09-28,49.66275405883789
2021-09-29,50.947303771972656
2021-09-30,49.573814392089844
2021-10-01,50.79909133911133
2021-10-04,49.198333740234375
2021-10-05,50.69038772583008
2021-10-06,51.006587982177734
2021-10-07,51.253623962402344
2021-10-08,51.1943359375
2021-10-11,50.22597122192383
2021-10-12,50.976951599121094
2021-10-13,50.8484992980957
2021-10-14,51.78812026977539
2021-10-15,51.45182800292969
2021-10-18,51.19466781616211
2021-10-19,51.56062698364258
2021-10-20,52.36177444458008
2021-10-21,52.11450958251953
2021-10-22,52.34199523925781
2021-10-25,52.95522689819336
2021-10-26,52.14418411254883
2021-10-27,51.02652359008789
2021-10-28,52.52992630004883
2021-10-29,51.16499710083008
2021-11-01,53.66736602783203
2021-11-02,53.30139923095703
2021-11-03,54.142120361328125
2021-11-04,51.72877502441406
2021-11-05,54.448734283447266
2021-11-08,55.299339294433594
2021-11-09,55.07185363769531
2021-11-10,54.97294998168945
2021-11-11,54.74545669555664
2021-11-12,54.7949104309082
2021-11-15,55.08174514770508
2021-11-16,57.03023147583008
2021-11-17,55.932342529296875
2021-11-18,55.96202850341797
2021-11-19,56.8027458190918
2021-11-22,57.5643424987793
2021-11-23,57.2181510925293
2021-11-24,56.60493087768555
2021-11-26,53.90473937988281
2021-11-29,53.370635986328125
2021-11-30,50.61111068725586
2021-12-01,50.106685638427734
2021-12-02,51.2737922668457
2021-12-03,52.90577697753906
2021-12-06,54.88393020629883
2021-12-07,54.66633224487305
2021-12-08,56.15984344482422
2021-12-09,54.45862579345703
2021-12-10,54.448734283447266
2021-12-13,54.142120361328125
2021-12-14,53.30139923095703
2021-12-15,53.331077575683594
2021-12-16,51.89690399169922
2021-12-17,50.9375114440918
2021-12-20,48.059288024902344
2021-12-21,50.64078903198242
2021-12-22,51.16499710083008
2021-12-23,51.323246002197266
2021-12-27,52.05517578125
2021-12-28,51.65953063964844
2021-12-29,52.36177444458008
2021-12-30,51.48149490356445
2021-12-31,52.12439727783203
2022-01-03,52.96511459350586
2022-01-04,54.34982681274414
2022-01-05,52.75741958618164
2022-01-06,52.0947265625
2022-01-07,50.799041748046875
2022-01-10,50.07700729370117
2022-01-11,50.0671272277832
2022-01-12,49.404441833496094
2022-01-13,51.73109436035156
2022-01-14,51.8895149230957
2022-01-18,52.11722183227539
2022-01-19,50.39450454711914
2022-01-20,47.96883773803711
2022-01-21,47.38469696044922
2022-01-24,48.63217544555664
2022-01-25,47.998538970947266
2022-01-26,46.523338317871094
2022-01-27,44.3649787902832
2022-01-28,45.45405578613281
2022-01-31,46.19661331176758
2022-02-01,46.02830505371094
2022-02-02,44.96892166137695
2022-02-03,44.394683837890625
2022-02-04,43.671939849853516
2022-02-07,43.95905303955078
2022-02-08,44.47389602661133
2022-02-09,45.15703582763672
2022-02-10,43.22640609741211
2022-02-11,43.731346130371094
2022-02-14,44.86992263793945
2022-02-15,46.23622131347656
2022-02-16,47.42429733276367
2022-02-17,47.553016662597656
2022-02-18,46.850059509277344
2022-02-22,46.23622131347656
2022-02-23,45.60257339477539
2022-02-24,48.741085052490234
2022-02-25,50.98855209350586
2022-02-28,52.14692687988281
2022-03-01,51.50338363647461
2022-03-02,53.978553771972656
2022-03-03,53.9587516784668
2022-03-04,53.93895721435547
2022-03-07,54.166664123535156
2022-03-08,55.61216735839844
2022-03-09,56.770545959472656
2022-03-10,57.2160758972168
2022-03-11,56.93886184692383
2022-03-14,56.72105026245117
2022-03-15,56.49333572387695
2022-03-16,57.6814079284668
2022-03-17,57.40420150756836
2022-03-18,56.909156799316406
2022-03-21,57.81011962890625
2022-03-22,57.37449264526367
2022-03-23,56.3745231628418
2022-03-24,56.909156799316406
2022-03-25,57.56260299682617
2022-03-28,57.35469055175781
2022-03-29,57.414100646972656
2022-03-30,56.770545959472656
2022-03-31,56.68144989013672
2022-04-01,57.42399978637695
2022-04-04,56.70124816894531
2022-04-05,55.34485626220703
2022-04-06,54.74091339111328
2022-04-07,54.998321533203125
2022-04-08,54.26567840576172
2022-04-11,54.30528259277344
2022-04-12,54.80031204223633
2022-04-13,54.71113204956055
2022-04-14,53.948081970214844
2022-04-18,54.38411331176758
2022-04-19,55.5038948059082
2022-04-20,55.57326889038086
2022-04-21,54.285011291503906
2022-04-22,53.74989700317383
2022-04-25,53.343605041503906
2022-04-26,52.63010025024414
2022-04-27,52.12471008300781
2022-04-28,52.649925231933594
2022-04-29,53.04630661010742
2022-05-02,53.789527893066406
2022-05-03,54.36428451538086
2022-05-04,55.305702209472656
2022-05-05,52.58055114746094
2022-05-06,51.92652130126953
2022-05-09,50.32114791870117
2022-05-10,49.86531448364258
2022-05-11,49.90495300292969
2022-05-12,51.03464889526367
2022-05-13,51.68868637084961
2022-05-16,51.42112350463867
2022-05-17,53.07603454589844
2022-05-18,53.204864501953125
2022-05-19,53.3535041809082
2022-05-20,51.83732986450195
2022-05-23,51.272491455078125
2022-05-24,51.391395568847656
2022-05-25,51.46076965332031
2022-05-26,52.11479949951172
2022-05-27,53.977813720703125
2022-05-31,52.392276763916016
2022-06-01,52.431915283203125
2022-06-02,53.22468185424805
2022-06-03,52.84811019897461
2022-06-06,54.09672927856445
2022-06-07,53.918357849121094
2022-06-08,53.12559509277344
2022-06-09,53.29404830932617
2022-06-10,52.144527435302734
2022-06-13,49.815765380859375
2022-06-14,49.706764221191406
2022-06-15,49.62748336791992
2022-06-16,45.01950454711914
2022-06-17,45.94108581542969
2022-06-21,46.47621536254883
2022-06-22,45.881629943847656
2022-06-23,45.61407470703125
2022-06-24,46.56540298461914
2022-06-27,46.82304763793945
2022-06-28,46.079830169677734
2022-06-29,45.31679153442383
2022-06-30,46.01047134399414
2022-07-01,45.89155197143555
2022-07-05,45.73299026489258
2022-07-06,44.99967575073242
2022-07-07,45.28705978393555
2022-07-08,45.07896041870117
2022-07-11,44.68257522583008
2022-07-12,44.60329818725586
2022-07-13,44.31591796875
2022-07-14,44.43497085571289
2022-07-15,45.377437591552734
2022-07-18,45.317909240722656
2022-07-19,46.706809997558594
2022-07-20,47.58975601196289
2022-07-21,48.4925422668457
