Date,EVC
2010-06-17,1.4300823211669922
2010-06-18,1.4457974433898926
2010-06-21,1.4405593872070312
2010-06-22,1.4196054935455322
2010-06-23,1.3515064716339111
2010-06-24,1.4196054935455322
2010-06-25,1.3724603652954102
2010-06-28,1.272930383682251
2010-06-29,1.1419708728790283
2010-06-30,1.1053016185760498
2010-07-01,1.0895867347717285
2010-07-02,1.079109787940979
2010-07-06,0.9533883333206177
2010-07-07,1.0162488222122192
2010-07-08,1.0372027158737183
2010-07-09,1.0372027158737183
2010-07-12,1.0214874744415283
2010-07-13,1.1472090482711792
2010-07-14,1.1838775873184204
2010-07-15,1.2257850170135498
2010-07-16,1.2310236692428589
2010-07-19,1.1419708728790283
2010-07-20,1.1891160011291504
2010-07-21,1.1210169792175293
2010-07-22,1.2310236692428589
2010-07-23,1.2048310041427612
2010-07-26,1.19435453414917
2010-07-27,1.2100698947906494
2010-07-28,1.1786394119262695
2010-07-29,1.1681627035140991
2010-07-30,1.1314942836761475
2010-08-02,1.2205467224121094
2010-08-03,1.1681627035140991
2010-08-04,1.2100698947906494
2010-08-05,1.2048310041427612
2010-08-06,1.1472090482711792
2010-08-09,1.19435453414917
2010-08-10,1.1786394119262695
2010-08-11,1.0843480825424194
2010-08-12,1.0267256498336792
2010-08-13,1.1000630855560303
2010-08-16,1.0529179573059082
2010-08-17,1.0424411296844482
2010-08-18,1.079109787940979
2010-08-19,0.995295524597168
2010-08-20,0.9429114460945129
2010-08-23,0.8695738315582275
2010-08-24,0.8538588285446167
2010-08-25,0.8329052925109863
2010-08-26,0.8067131042480469
2010-08-27,0.843381941318512
2010-08-30,0.8171897530555725
2010-08-31,0.8171897530555725
2010-09-01,0.8590970039367676
2010-09-02,0.9114808440208435
2010-09-03,0.9429114460945129
2010-09-07,0.9271965026855469
2010-09-08,0.9167192578315735
2010-09-09,0.8957659602165222
2010-09-10,0.9167192578315735
2010-09-13,0.921957790851593
2010-09-14,0.9114808440208435
2010-09-15,0.921957790851593
2010-09-16,0.8800509572029114
2010-09-17,0.9167192578315735
2010-09-20,0.9638652801513672
2010-09-21,1.0372027158737183
2010-09-22,1.0057722330093384
2010-09-23,0.995295524597168
2010-09-24,1.06339430809021
2010-09-27,1.0476795434951782
2010-09-28,1.06339430809021
2010-09-29,1.0319641828536987
2010-09-30,1.0424411296844482
2010-10-01,1.0529179573059082
2010-10-04,1.0057722330093384
2010-10-05,1.1105401515960693
2010-10-06,1.1053016185760498
2010-10-07,1.0895867347717285
2010-10-08,1.0948246717453003
2010-10-11,1.0843480825424194
2010-10-12,1.1105401515960693
2010-10-13,1.1314942836761475
2010-10-14,1.1367323398590088
2010-10-15,1.1734009981155396
2010-10-18,1.2257850170135498
2010-10-19,1.2048310041427612
2010-10-20,1.2362613677978516
2010-10-21,1.19435453414917
2010-10-22,1.2100698947906494
2010-10-25,1.1891160011291504
2010-10-26,1.19435453414917
2010-10-27,1.1786394119262695
2010-10-28,1.1367323398590088
2010-10-29,1.1105401515960693
2010-11-01,1.1053016185760498
2010-11-02,1.1314942836761475
2010-11-03,1.1681627035140991
2010-11-04,1.2519768476486206
2010-11-05,1.2310236692428589
2010-11-08,1.2467387914657593
2010-11-09,1.2572152614593506
2010-11-10,1.2624536752700806
2010-11-11,1.2415000200271606
2010-11-12,1.1995928287506104
2010-11-15,1.2153079509735107
2010-11-16,1.1734009981155396
2010-11-17,1.1681627035140991
2010-11-18,1.2100698947906494
2010-11-19,1.2153079509735107
2010-11-22,1.2415000200271606
2010-11-23,1.2572152614593506
2010-11-24,1.2834076881408691
2010-11-26,1.2886453866958618
2010-11-29,1.3410296440124512
2010-11-30,1.3043608665466309
2010-12-01,1.3410296440124512
2010-12-02,1.3410296440124512
2010-12-03,1.325314998626709
2010-12-06,1.3357913494110107
2010-12-07,1.3200758695602417
2010-12-08,1.3200758695602417
2010-12-09,1.330552577972412
2010-12-10,1.3410296440124512
2010-12-13,1.3043608665466309
2010-12-14,1.299122929573059
2010-12-15,1.3043608665466309
2010-12-16,1.3095991611480713
2010-12-17,1.3095991611480713
2010-12-20,1.2572152614593506
2010-12-21,1.2624536752700806
2010-12-22,1.278168797492981
2010-12-23,1.3095991611480713
2010-12-27,1.2624536752700806
2010-12-28,1.2624536752700806
2010-12-29,1.3357913494110107
2010-12-30,1.3357913494110107
2010-12-31,1.3462679386138916
2011-01-03,1.3357913494110107
2011-01-04,1.2519768476486206
2011-01-05,1.2415000200271606
2011-01-06,1.2362613677978516
2011-01-07,1.2257850170135498
2011-01-10,1.1786394119262695
2011-01-11,1.1891160011291504
2011-01-12,1.1891160011291504
2011-01-13,1.1891160011291504
2011-01-14,1.1838775873184204
2011-01-18,1.1838775873184204
2011-01-19,1.1314942836761475
2011-01-20,1.1472090482711792
2011-01-21,1.1210169792175293
2011-01-24,1.1367323398590088
2011-01-25,1.1629242897033691
2011-01-26,1.2205467224121094
2011-01-27,1.1838775873184204
2011-01-28,1.1262553930282593
2011-01-31,1.1314942836761475
2011-02-01,1.2310236692428589
2011-02-02,1.2519768476486206
2011-02-03,1.3043608665466309
2011-02-04,1.2676920890808105
2011-02-07,1.2467387914657593
2011-02-08,1.2362613677978516
2011-02-09,1.2362613677978516
2011-02-10,1.2624536752700806
2011-02-11,1.2624536752700806
2011-02-14,1.2415000200271606
2011-02-15,1.2257850170135498
2011-02-16,1.2467387914657593
2011-02-17,1.272930383682251
2011-02-18,1.2519768476486206
2011-02-22,1.2048310041427612
2011-02-23,1.1891160011291504
2011-02-24,1.2572152614593506
2011-02-25,1.2676920890808105
2011-02-28,1.2310236692428589
2011-03-01,1.272930383682251
2011-03-02,1.2205467224121094
2011-03-03,1.1576859951019287
2011-03-04,1.1629242897033691
2011-03-07,1.1576859951019287
2011-03-08,1.1891160011291504
2011-03-09,1.1681627035140991
2011-03-10,1.1262553930282593
2011-03-11,1.1314942836761475
2011-03-14,1.1314942836761475
2011-03-15,1.1210169792175293
2011-03-16,1.079109787940979
2011-03-17,1.068632960319519
2011-03-18,1.1419708728790283
2011-03-21,1.1891160011291504
2011-03-22,1.1576859951019287
2011-03-23,1.1629242897033691
2011-03-24,1.1891160011291504
2011-03-25,1.2467387914657593
2011-03-28,1.278168797492981
2011-03-29,1.272930383682251
2011-03-30,1.4143673181533813
2011-03-31,1.4196054935455322
2011-04-01,1.4300823211669922
2011-04-04,1.435320496559143
2011-04-05,1.4405593872070312
2011-04-06,1.435320496559143
2011-04-07,1.3829368352890015
2011-04-08,1.2886453866958618
2011-04-11,1.3148376941680908
2011-04-12,1.2572152614593506
2011-04-13,1.1838775873184204
2011-04-14,1.2153079509735107
2011-04-15,1.19435453414917
2011-04-18,1.19435453414917
2011-04-19,1.2467387914657593
2011-04-20,1.2310236692428589
2011-04-21,1.2362613677978516
2011-04-25,1.2257850170135498
2011-04-26,1.2257850170135498
2011-04-27,1.2048310041427612
2011-04-28,1.2310236692428589
2011-04-29,1.2362613677978516
2011-05-02,1.1629242897033691
2011-05-03,1.1838775873184204
2011-05-04,1.1524473428726196
2011-05-05,1.1262553930282593
2011-05-06,1.1576859951019287
2011-05-09,1.1838775873184204
2011-05-10,1.1838775873184204
2011-05-11,1.1210169792175293
2011-05-12,1.0895867347717285
2011-05-13,1.0843480825424194
2011-05-16,1.06339430809021
2011-05-17,1.1105401515960693
2011-05-18,1.0895867347717285
2011-05-19,1.1105401515960693
2011-05-20,1.06339430809021
2011-05-23,1.058156132698059
2011-05-24,1.0267256498336792
2011-05-25,1.06339430809021
2011-05-26,1.1053016185760498
2011-05-27,1.1210169792175293
2011-05-31,1.0843480825424194
2011-06-01,1.0476795434951782
2011-06-02,1.0267256498336792
2011-06-03,1.0372027158737183
2011-06-06,1.0424411296844482
2011-06-07,1.0214874744415283
2011-06-08,1.0267256498336792
2011-06-09,1.0162488222122192
2011-06-10,0.9795802235603333
2011-06-13,0.9691035747528076
2011-06-14,1.0267256498336792
2011-06-15,1.0057722330093384
2011-06-16,1.0162488222122192
2011-06-17,0.9900570511817932
2011-06-20,0.9795802235603333
2011-06-21,0.9900570511817932
2011-06-22,0.9691035747528076
2011-06-23,0.9638652801513672
2011-06-24,0.9586268067359924
2011-06-27,0.9691035747528076
2011-06-28,0.9429114460945129
2011-06-29,0.9586268067359924
2011-06-30,0.9691035747528076
2011-07-01,1.0110108852386475
2011-07-05,1.0267256498336792
2011-07-06,1.0372027158737183
2011-07-07,1.079109787940979
2011-07-08,1.06339430809021
2011-07-11,1.068632960319519
2011-07-12,1.068632960319519
2011-07-13,1.0529179573059082
2011-07-14,1.0319641828536987
2011-07-15,1.0372027158737183
2011-07-18,1.0267256498336792
2011-07-19,1.0319641828536987
2011-07-20,1.0214874744415283
2011-07-21,1.0424411296844482
2011-07-22,1.0267256498336792
2011-07-25,1.0267256498336792
2011-07-26,1.0267256498336792
2011-07-27,0.974341869354248
2011-07-28,0.995295524597168
2011-07-29,1.0110108852386475
2011-08-01,1.0319641828536987
2011-08-02,0.9533883333206177
2011-08-03,0.974341869354248
2011-08-04,0.754329264163971
2011-08-05,0.7438525557518005
2011-08-08,0.680991530418396
2011-08-09,0.8695738315582275
2011-08-10,0.7805215716362
2011-08-11,0.7962363362312317
2011-08-12,0.7281373143196106
2011-08-15,0.7333756685256958
2011-08-16,0.6967068910598755
2011-08-17,0.6967068910598755
2011-08-18,0.5814621448516846
2011-08-19,0.5867004990577698
2011-08-22,0.597177267074585
2011-08-23,0.665276288986206
2011-08-24,0.680991530418396
2011-08-25,0.6128925085067749
2011-08-26,0.6181306838989258
2011-08-29,0.680991530418396
2011-08-30,0.6443226933479309
2011-08-31,0.5919387936592102
2011-09-01,0.597177267074585
2011-09-02,0.6024155020713806
2011-09-06,0.5657471418380737
2011-09-07,0.5657471418380737
2011-09-08,0.5657471418380737
2011-09-09,0.5238397717475891
2011-09-12,0.5343164801597595
2011-09-13,0.6128925085067749
2011-09-14,0.6076539754867554
2011-09-15,0.5919387936592102
2011-09-16,0.6024155020713806
2011-09-19,0.5919387936592102
2011-09-20,0.6024155020713806
2011-09-21,0.5762236714363098
2011-09-22,0.5814621448516846
2011-09-23,0.6233693957328796
2011-09-26,0.6757532358169556
2011-09-27,0.6862301826477051
2011-09-28,0.6024155020713806
2011-09-29,0.6076539754867554
2011-09-30,0.5343164801597595
2011-10-03,0.4609788954257965
2011-10-04,0.6547995805740356
2011-10-05,0.6705148220062256
2011-10-06,0.680991530418396
2011-10-07,0.6862301826477051
2011-10-10,0.7490906715393066
2011-10-11,0.811951756477356
2011-10-12,0.8014748096466064
2011-10-13,0.8486203551292419
2011-10-14,0.843381941318512
2011-10-17,0.7281373143196106
2011-10-18,0.7228987216949463
2011-10-19,0.6705148220062256
2011-10-20,0.7071836590766907
2011-10-21,0.7648059725761414
2011-10-24,0.8486203551292419
2011-10-25,0.7857595682144165
2011-10-26,0.9429114460945129
2011-10-27,0.9691035747528076
2011-10-28,0.9062427282333374
2011-10-31,0.8643356561660767
2011-11-01,0.8014748096466064
2011-11-02,0.8486203551292419
2011-11-03,0.9114808440208435
2011-11-04,0.8381435871124268
2011-11-07,0.822428286075592
2011-11-08,0.827666699886322
2011-11-09,0.7857595682144165
2011-11-10,0.7805215716362
2011-11-11,0.8381435871124268
2011-11-14,0.7805215716362
2011-11-15,0.7857595682144165
2011-11-16,0.7490906715393066
2011-11-17,0.754329264163971
2011-11-18,0.7962363362312317
2011-11-21,0.7228987216949463
2011-11-22,0.6914684176445007
2011-11-23,0.6233693957328796
2011-11-25,0.5814621448516846
2011-11-28,0.6547995805740356
2011-11-29,0.6914684176445007
2011-11-30,0.822428286075592
2011-12-01,0.7438525557518005
2011-12-02,0.7962363362312317
2011-12-05,0.822428286075592
2011-12-06,0.9062427282333374
2011-12-07,0.7909979224205017
2011-12-08,0.8381435871124268
2011-12-09,0.9271965026855469
2011-12-12,0.8538588285446167
2011-12-13,0.827666699886322
2011-12-14,0.9420154690742493
2011-12-15,0.9365702867507935
2011-12-16,0.9256802201271057
2011-12-19,0.8494473099708557
2011-12-20,0.8930087089538574
2011-12-21,0.87667316198349
2011-12-22,0.9692416787147522
2011-12-23,0.9746864438056946
2011-12-27,0.9910222887992859
2011-12-28,0.8984540104866028
2011-12-29,0.903899073600769
2011-12-30,0.8494473099708557
2012-01-03,0.8657830953598022
2012-01-04,0.8331120610237122
2012-01-05,0.8058860301971436
2012-01-06,0.740543782711029
2012-01-09,0.7514342665672302
2012-01-10,0.7568796277046204
2012-01-11,0.7514342665672302
2012-01-12,0.7514342665672302
2012-01-13,0.7677698135375977
2012-01-17,0.7568796277046204
2012-01-18,0.7786601781845093
2012-01-19,0.7677698135375977
2012-01-20,0.7841054797172546
2012-01-23,0.8712283372879028
2012-01-24,0.8821184635162354
2012-01-25,0.9855765700340271
2012-01-26,1.0128027200698853
2012-01-27,1.0509189367294312
2012-01-30,1.0073575973510742
2012-01-31,0.9746864438056946
2012-02-01,0.9692416787147522
2012-02-02,0.9855765700340271
2012-02-03,0.9801316261291504
2012-02-06,0.9910222887992859
2012-02-07,0.9746864438056946
2012-02-08,0.9964673519134521
2012-02-09,0.9529054164886475
2012-02-10,0.8930087089538574
2012-02-13,0.9692416787147522
2012-02-14,0.9311251640319824
2012-02-15,0.903899073600769
2012-02-16,0.9311251640319824
2012-02-17,0.9365702867507935
2012-02-21,0.8984540104866028
2012-02-22,0.8984540104866028
2012-02-23,0.9529054164886475
2012-02-24,0.9256802201271057
2012-02-27,0.9529054164886475
2012-02-28,0.9420154690742493
2012-02-29,0.903899073600769
2012-03-01,0.8875637054443359
2012-03-02,0.8331120610237122
2012-03-05,0.8440023064613342
2012-03-06,0.822221577167511
2012-03-07,0.8712283372879028
2012-03-08,0.8657830953598022
2012-03-09,0.903899073600769
2012-03-12,0.9311251640319824
2012-03-13,0.9529054164886475
2012-03-14,0.9311251640319824
2012-03-15,0.9202349781990051
2012-03-16,0.87667316198349
2012-03-19,0.8984540104866028
2012-03-20,0.9311251640319824
2012-03-21,0.9637963771820068
2012-03-22,0.8984540104866028
2012-03-23,0.9529054164886475
2012-03-26,0.9583510160446167
2012-03-27,0.9365702867507935
2012-03-28,0.9365702867507935
2012-03-29,0.9256802201271057
2012-03-30,0.9311251640319824
2012-04-02,0.9474603533744812
2012-04-03,0.9474603533744812
2012-04-04,0.9093440175056458
2012-04-05,0.9311251640319824
2012-04-09,0.8603376150131226
2012-04-10,0.827666699886322
2012-04-11,0.8440023064613342
2012-04-12,0.8548927307128906
2012-04-13,0.8113315105438232
2012-04-16,0.8657830953598022
2012-04-17,0.87667316198349
2012-04-18,0.8331120610237122
2012-04-19,0.8331120610237122
2012-04-20,0.8603376150131226
2012-04-23,0.8385570049285889
2012-04-24,0.8603376150131226
2012-04-25,0.8875637054443359
2012-04-26,0.8875637054443359
2012-04-27,0.8875637054443359
2012-04-30,0.8548927307128906
2012-05-01,0.8167764544487
2012-05-02,0.8440023064613342
2012-05-03,0.8113315105438232
2012-05-04,0.7677698135375977
2012-05-07,0.7786601781845093
2012-05-08,0.8004409074783325
2012-05-09,0.8004409074783325
2012-05-10,0.8167764544487
2012-05-11,0.7949957251548767
2012-05-14,0.7350987792015076
2012-05-15,0.7459889650344849
2012-05-16,0.7024275660514832
2012-05-17,0.6588664650917053
2012-05-18,0.6643113493919373
2012-05-21,0.6643113493919373
2012-05-22,0.675201952457428
2012-05-23,0.7133180499076843
2012-05-24,0.7024275660514832
2012-05-25,0.6915373206138611
2012-05-29,0.7350987792015076
2012-05-30,0.675201952457428
2012-05-31,0.7296537756919861
2012-06-01,0.6588664650917053
2012-06-04,0.6697565317153931
2012-06-05,0.6860921382904053
2012-06-06,0.7133180499076843
2012-06-07,0.7350987792015076
2012-06-08,0.7568796277046204
2012-06-11,0.675201952457428
2012-06-12,0.7296537756919861
2012-06-13,0.6806468963623047
2012-06-14,0.740543782711029
2012-06-15,0.7350987792015076
2012-06-18,0.7242084741592407
2012-06-19,0.7568796277046204
2012-06-20,0.7296537756919861
2012-06-21,0.6860921382904053
2012-06-22,0.6806468963623047
2012-06-25,0.6588664650917053
2012-06-26,0.6643113493919373
2012-06-27,0.6697565317153931
2012-06-28,0.6643113493919373
2012-06-29,0.6588664650917053
2012-07-02,0.7568796277046204
2012-07-03,0.7568796277046204
2012-07-05,0.7841054797172546
2012-07-06,0.7732150554656982
2012-07-09,0.7677698135375977
2012-07-10,0.7895505428314209
2012-07-11,0.7895505428314209
2012-07-12,0.7786601781845093
2012-07-13,0.7895505428314209
2012-07-16,0.762324869632721
2012-07-17,0.7514342665672302
2012-07-18,0.7786601781845093
2012-07-19,0.7350987792015076
2012-07-20,0.6915373206138611
2012-07-23,0.65342116355896
2012-07-24,0.6153047680854797
2012-07-25,0.642530620098114
2012-07-26,0.7024275660514832
2012-07-27,0.6969823837280273
2012-07-30,0.7024275660514832
2012-07-31,0.675201952457428
2012-08-01,0.6207499504089355
2012-08-02,0.637085497379303
2012-08-03,0.6969823837280273
2012-08-06,0.6969823837280273
2012-08-07,0.6915373206138611
2012-08-08,0.6860921382904053
2012-08-09,0.6860921382904053
2012-08-10,0.675201952457428
2012-08-13,0.6969823837280273
2012-08-14,0.6915373206138611
2012-08-15,0.7078726291656494
2012-08-16,0.7296537756919861
2012-08-17,0.7296537756919861
2012-08-20,0.6969823837280273
2012-08-21,0.6860921382904053
2012-08-22,0.6588664650917053
2012-08-23,0.637085497379303
2012-08-24,0.675201952457428
2012-08-27,0.6588664650917053
2012-08-28,0.675201952457428
2012-08-29,0.6860921382904053
2012-08-30,0.637085497379303
2012-08-31,0.6207499504089355
2012-09-04,0.65342116355896
2012-09-05,0.675201952457428
2012-09-06,0.6969823837280273
2012-09-07,0.7187631130218506
2012-09-10,0.7242084741592407
2012-09-11,0.7187631130218506
2012-09-12,0.7350987792015076
2012-09-13,0.740543782711029
2012-09-14,0.7732150554656982
2012-09-17,0.7514342665672302
2012-09-18,0.7786601781845093
2012-09-19,0.7732150554656982
2012-09-20,0.7677698135375977
2012-09-21,0.7242084741592407
2012-09-24,0.740543782711029
2012-09-25,0.7514342665672302
2012-09-26,0.7568796277046204
2012-09-27,0.7568796277046204
2012-09-28,0.7296537756919861
2012-10-01,0.7350987792015076
2012-10-02,0.7350987792015076
2012-10-03,0.7350987792015076
2012-10-04,0.7459889650344849
2012-10-05,0.740543782711029
2012-10-08,0.7459889650344849
2012-10-09,0.7078726291656494
2012-10-10,0.7133180499076843
2012-10-11,0.7187631130218506
2012-10-12,0.7187631130218506
2012-10-15,0.7459889650344849
2012-10-16,0.762324869632721
2012-10-17,0.7786601781845093
2012-10-18,0.7732150554656982
2012-10-19,0.7677698135375977
2012-10-22,0.7568796277046204
2012-10-23,0.7296537756919861
2012-10-24,0.7187631130218506
2012-10-25,0.7242084741592407
2012-10-26,0.7187631130218506
2012-10-31,0.7350987792015076
2012-11-01,0.7514342665672302
2012-11-02,0.7841054797172546
2012-11-05,0.762324869632721
2012-11-06,0.7677698135375977
2012-11-07,0.7350987792015076
2012-11-08,0.6915373206138611
2012-11-09,0.7133180499076843
2012-11-12,0.7024275660514832
2012-11-13,0.675201952457428
2012-11-14,0.6588664650917053
2012-11-15,0.6207499504089355
2012-11-16,0.6588664650917053
2012-11-19,0.6915373206138611
2012-11-20,0.6915373206138611
2012-11-21,0.6806468963623047
2012-11-23,0.6643113493919373
2012-11-26,0.65342116355896
2012-11-27,0.6316403746604919
2012-11-28,0.6860921382904053
2012-11-29,0.740543782711029
2012-11-30,0.8167764544487
2012-12-03,0.8440023064613342
2012-12-04,0.8331120610237122
2012-12-05,0.8494473099708557
2012-12-06,0.827666699886322
2012-12-07,0.8657830953598022
2012-12-10,0.8775625228881836
2012-12-11,0.9423489570617676
2012-12-12,0.9129002094268799
2012-12-13,0.9187898635864258
2012-12-14,0.9129002094268799
2012-12-17,0.9305692911148071
2012-12-18,0.9482384324073792
2012-12-19,0.9541283845901489
2012-12-20,0.9541283845901489
2012-12-21,0.9541283845901489
2012-12-24,0.96001797914505
2012-12-26,0.9659073352813721
2012-12-27,0.9541283845901489
2012-12-28,0.9482384324073792
2012-12-31,0.9776864051818848
2013-01-02,1.0071351528167725
2013-01-03,0.9835764765739441
2013-01-04,1.0012456178665161
2013-01-07,1.0012456178665161
2013-01-08,0.9953563213348389
2013-01-09,1.0189145803451538
2013-01-10,1.0306938886642456
2013-01-11,1.0071351528167725
2013-01-14,0.9835764765739441
2013-01-15,1.0012456178665161
2013-01-16,0.98946613073349
2013-01-17,1.0012456178665161
2013-01-18,0.9953563213348389
2013-01-22,0.9953563213348389
2013-01-23,1.0130248069763184
2013-01-24,1.0189145803451538
2013-01-25,1.0306938886642456
2013-01-28,1.1190391778945923
2013-01-29,1.1013703346252441
2013-01-30,1.1190391778945923
2013-01-31,1.1072601079940796
2013-02-01,1.1190391778945923
2013-02-04,1.0954805612564087
2013-02-05,1.1131494045257568
2013-02-06,1.1308186054229736
2013-02-07,1.1072601079940796
2013-02-08,1.1308186054229736
2013-02-11,1.1367080211639404
2013-02-12,1.1838257312774658
2013-02-13,1.1720458269119263
2013-02-14,1.17793607711792
2013-02-15,1.17793607711792
2013-02-19,1.1956050395965576
2013-02-20,1.1602669954299927
2013-02-21,1.1308186054229736
2013-02-22,1.1308186054229736
2013-02-25,1.1308186054229736
2013-02-26,1.1249289512634277
2013-02-27,1.1131494045257568
2013-02-28,1.17793607711792
2013-03-01,1.2427223920822144
2013-03-04,1.2839504480361938
2013-03-05,1.2780604362487793
2013-03-06,1.2545018196105957
2013-03-07,1.272171139717102
2013-03-08,1.3133985996246338
2013-03-11,1.584323763847351
2013-03-12,1.472420573234558
2013-03-13,1.4841996431350708
2013-03-14,1.466530442237854
2013-03-15,1.472420573234558
2013-03-18,1.472420573234558
2013-03-19,1.5725443363189697
2013-03-20,1.690337896347046
2013-03-21,1.7492352724075317
2013-03-22,1.8611385822296143
2013-03-25,2.0260496139526367
2013-03-26,1.8493601083755493
2013-03-27,1.8316905498504639
2013-03-28,1.8788079023361206
2013-04-01,1.8493601083755493
2013-04-02,1.9141453504562378
2013-04-03,1.8140215873718262
2013-04-04,1.6314408779144287
2013-04-05,1.7433452606201172
2013-04-08,1.8375797271728516
2013-04-09,1.9318146705627441
2013-04-10,2.014270305633545
2013-04-11,2.1556222438812256
2013-04-12,2.0260496139526367
2013-04-15,1.8846979141235352
2013-04-16,2.126173734664917
2013-04-17,1.9730432033538818
2013-04-18,1.8375797271728516
2013-04-19,1.9730432033538818
2013-04-22,1.97893226146698
2013-04-23,2.079057216644287
2013-04-24,2.020160675048828
2013-04-25,2.1143949031829834
2013-04-26,2.061387777328491
2013-04-29,2.1085052490234375
2013-04-30,2.273416042327881
2013-05-01,2.2204086780548096
2013-05-02,2.402988910675049
2013-05-03,2.3794302940368652
2013-05-06,2.609127998352051
2013-05-07,2.4618852138519287
2013-05-08,2.5679008960723877
2013-05-09,2.585569143295288
2013-05-10,2.668025016784668
2013-05-13,2.6974732875823975
2013-05-14,2.8564951419830322
2013-05-15,2.986067056655884
2013-05-16,2.8447158336639404
2013-05-17,2.862384557723999
2013-05-20,2.8506057262420654
2013-05-21,2.885943651199341
2013-05-22,2.615018844604492
2013-05-23,2.8270466327667236
2013-05-24,2.7092525959014893
2013-05-28,2.8152670860290527
2013-05-29,2.738701105117798
2013-05-30,2.8447158336639404
2013-05-31,2.726921796798706
2013-06-03,2.8741636276245117
2013-06-04,2.9566195011138916
2013-06-05,2.9507298469543457
2013-06-06,2.8506057262420654
2013-06-07,2.986067056655884
2013-06-10,3.0626332759857178
2013-06-11,3.0390748977661133
2013-06-12,3.1215298175811768
2013-06-13,3.221654176712036
2013-06-14,3.19809627532959
2013-06-17,3.304110288619995
2013-06-18,3.4984705448150635
2013-06-19,3.5927040576934814
2013-06-20,3.374786376953125
2013-06-21,3.6810500621795654
2013-06-24,3.4101250171661377
2013-06-25,3.2923309803009033
2013-06-26,3.374786376953125
2013-06-27,3.6162638664245605
2013-06-28,3.62215256690979
2013-07-01,3.7693958282470703
2013-07-02,3.5927040576934814
2013-07-03,3.7222771644592285
2013-07-05,3.8459620475769043
2013-07-08,4.010871887207031
2013-07-09,4.240569114685059
