Date,CIVB
2010-01-04,3.3426806926727295
2010-01-05,3.3426806926727295
2010-01-06,3.3426806926727295
2010-01-07,3.3426806926727295
2010-01-08,3.3426806926727295
2010-01-11,3.3426806926727295
2010-01-12,3.3139257431030273
2010-01-13,3.191720962524414
2010-01-14,3.2995500564575195
2010-01-15,3.2995500564575195
2010-01-19,3.162966728210449
2010-01-20,3.234851598739624
2010-01-21,3.3426806926727295
2010-01-22,3.234851598739624
2010-01-25,3.1989080905914307
2010-01-26,3.0982704162597656
2010-01-27,3.091081380844116
2010-01-28,3.162966728210449
2010-01-29,3.213286876678467
2010-02-01,3.091081380844116
2010-02-02,3.0551373958587646
2010-02-03,2.983252763748169
2010-02-04,2.954498529434204
2010-02-05,3.019195079803467
2010-02-08,2.9976305961608887
2010-02-09,2.983252763748169
2010-02-10,2.983252763748169
2010-02-11,3.0767035484313965
2010-02-12,3.0551373958587646
2010-02-16,2.983252763748169
2010-02-17,3.019195079803467
2010-02-18,3.019195079803467
2010-02-19,2.983252763748169
2010-02-22,3.0120067596435547
2010-02-23,3.0120067596435547
2010-02-24,2.976062536239624
2010-02-25,3.019195079803467
2010-02-26,3.019195079803467
2010-03-01,3.0551373958587646
2010-03-02,3.091081380844116
2010-03-03,3.127023696899414
2010-03-04,3.0695157051086426
2010-03-05,3.127023696899414
2010-03-08,3.1989080905914307
2010-03-09,3.0838921070098877
2010-03-10,3.0120067596435547
2010-03-11,3.1126468181610107
2010-03-12,3.1126468181610107
2010-03-15,3.0048184394836426
2010-03-16,3.0838921070098877
2010-03-17,3.6158461570739746
2010-03-18,3.191720962524414
2010-03-19,3.191720962524414
2010-03-22,3.148590326309204
2010-03-23,3.127023696899414
2010-03-24,3.2707951068878174
2010-03-25,3.8099365234375
2010-03-26,3.8386902809143066
2010-03-29,3.9896512031555176
2010-03-30,3.5152063369750977
2010-03-31,3.220475912094116
2010-04-01,3.1989080905914307
2010-04-05,3.407378673553467
2010-04-06,3.234851598739624
2010-04-07,3.2276644706726074
2010-04-08,3.263606071472168
2010-04-09,3.407378673553467
2010-04-12,3.5655267238616943
2010-04-13,3.5367722511291504
2010-04-14,3.5152063369750977
2010-04-15,3.5223946571350098
2010-04-16,3.5223946571350098
2010-04-19,3.5367722511291504
2010-04-20,3.4720754623413086
2010-04-21,3.558337450027466
2010-04-22,3.795560359954834
2010-04-23,3.953709602355957
2010-04-26,4.241250991821289
2010-04-27,4.341891765594482
2010-04-28,4.4640960693359375
2010-04-29,4.313135623931885
2010-04-30,4.327512741088867
2010-05-03,4.104668617248535
2010-05-04,4.090290546417236
2010-05-05,3.8099365234375
2010-05-06,3.831502676010132
2010-05-07,3.831502676010132
2010-05-10,3.8386902809143066
2010-05-11,3.8386902809143066
2010-05-12,3.831502676010132
2010-05-13,3.7596170902252197
2010-05-14,3.8099365234375
2010-05-17,3.8458786010742188
2010-05-18,3.802748203277588
2010-05-19,3.8602566719055176
2010-05-20,3.7883713245391846
2010-05-21,3.8530702590942383
2010-05-24,3.7596170902252197
2010-05-25,3.651787757873535
2010-05-26,3.5942800045013428
2010-05-27,3.730863332748413
2010-05-28,3.730863332748413
2010-06-01,3.5942800045013428
2010-06-02,3.5942800045013428
2010-06-03,3.738051414489746
2010-06-04,3.5942800045013428
2010-06-07,3.220475912094116
2010-06-08,3.335491895675659
2010-06-09,3.2564189434051514
2010-06-10,3.3067381381988525
2010-06-11,3.3426806926727295
2010-06-14,3.407378673553467
2010-06-15,3.3067381381988525
2010-06-16,3.3067381381988525
2010-06-17,3.335491895675659
2010-06-18,3.407378673553467
2010-06-21,3.407378673553467
2010-06-22,3.407378673553467
2010-06-23,3.3067381381988525
2010-06-24,3.3067381381988525
2010-06-25,3.3067381381988525
2010-06-28,3.3067381381988525
2010-06-29,3.3067381381988525
2010-06-30,3.3067381381988525
2010-07-01,3.1054584980010986
2010-07-02,3.091081380844116
2010-07-06,3.177345037460327
2010-07-07,3.1557776927948
2010-07-08,3.091081380844116
2010-07-09,3.0767035484313965
2010-07-12,3.1557776927948
2010-07-13,3.1342122554779053
2010-07-14,3.1342122554779053
2010-07-15,3.148590326309204
2010-07-16,3.091081380844116
2010-07-19,3.091081380844116
2010-07-20,3.091081380844116
2010-07-21,3.091081380844116
2010-07-22,3.24923038482666
2010-07-23,3.407378673553467
2010-07-26,3.6158461570739746
2010-07-27,3.5799028873443604
2010-07-28,3.5942800045013428
2010-07-29,3.3498685359954834
2010-07-30,3.2564189434051514
2010-08-02,3.328303337097168
2010-08-03,3.3067381381988525
2010-08-04,3.3426806926727295
2010-08-05,3.285172939300537
2010-08-06,3.277982711791992
2010-08-09,3.213286876678467
2010-08-10,3.220475912094116
2010-08-11,3.234851598739624
2010-08-12,3.234851598739624
2010-08-13,3.234851598739624
2010-08-16,3.1414012908935547
2010-08-17,3.0982704162597656
2010-08-18,3.127023696899414
2010-08-19,3.0551373958587646
2010-08-20,3.0695157051086426
2010-08-23,2.947309732437134
2010-08-24,3.0120067596435547
2010-08-25,2.8826119899749756
2010-08-26,2.889801263809204
2010-08-27,2.889801263809204
2010-08-30,2.8754234313964844
2010-08-31,2.911367416381836
2010-09-01,2.9976305961608887
2010-09-02,2.976062536239624
2010-09-03,2.9976305961608887
2010-09-07,2.9257447719573975
2010-09-08,3.0048184394836426
2010-09-09,3.091081380844116
2010-09-10,3.127023696899414
2010-09-13,3.119835138320923
2010-09-14,2.9401214122772217
2010-09-15,2.918555974960327
2010-09-16,3.047950506210327
2010-09-17,3.0838921070098877
2010-09-20,3.0838921070098877
2010-09-21,3.0982704162597656
2010-09-22,3.0623271465301514
2010-09-23,2.947309732437134
2010-09-24,3.091081380844116
2010-09-27,2.968876361846924
2010-09-28,3.0551373958587646
2010-09-29,3.0551373958587646
2010-09-30,2.9041779041290283
2010-10-01,3.0982704162597656
2010-10-04,3.0551373958587646
2010-10-05,2.8826119899749756
2010-10-06,2.983252763748169
2010-10-07,2.753218412399292
2010-10-08,2.8754234313964844
2010-10-11,2.8754234313964844
2010-10-12,2.8754234313964844
2010-10-13,2.8826119899749756
2010-10-14,2.911367416381836
2010-10-15,2.8754234313964844
2010-10-18,2.8754234313964844
2010-10-19,2.911367416381836
2010-10-20,2.8754234313964844
2010-10-21,2.8754234313964844
2010-10-22,2.911367416381836
2010-10-25,2.911367416381836
2010-10-26,2.911367416381836
2010-10-27,2.9401214122772217
2010-10-28,2.8754234313964844
2010-10-29,3.026384115219116
2010-11-01,2.918555974960327
2010-11-02,2.918555974960327
2010-11-03,2.911367416381836
2010-11-04,2.968876361846924
2010-11-05,3.148590326309204
2010-11-08,3.1557776927948
2010-11-09,2.976062536239624
2010-11-10,2.968876361846924
2010-11-11,2.947309732437134
2010-11-12,2.8754234313964844
2010-11-15,2.8826119899749756
2010-11-16,3.047950506210327
2010-11-17,3.0551373958587646
2010-11-18,2.8754234313964844
2010-11-19,2.8754234313964844
2010-11-22,2.911367416381836
2010-11-23,2.8035387992858887
2010-11-24,2.911367416381836
2010-11-26,2.911367416381836
2010-11-29,2.911367416381836
2010-11-30,2.8754234313964844
2010-12-01,2.8322927951812744
2010-12-02,2.817915439605713
2010-12-03,2.810728073120117
2010-12-06,2.781972646713257
2010-12-07,2.796349287033081
2010-12-08,2.8538594245910645
2010-12-09,2.6957106590270996
2010-12-10,2.6885218620300293
2010-12-13,2.6669559478759766
2010-12-14,2.6669559478759766
2010-12-15,2.6957106590270996
2010-12-16,2.6957106590270996
2010-12-17,2.7028980255126953
2010-12-20,2.8035387992858887
2010-12-21,2.825103759765625
2010-12-22,2.911367416381836
2010-12-23,2.8754234313964844
2010-12-27,2.817915439605713
2010-12-28,2.839481830596924
2010-12-29,2.817915439605713
2010-12-30,2.817915439605713
2010-12-31,2.8610477447509766
2011-01-03,2.8754234313964844
2011-01-04,2.8754234313964844
2011-01-05,2.8538594245910645
2011-01-06,2.8682355880737305
2011-01-07,2.9329326152801514
2011-01-10,2.990441083908081
2011-01-11,2.8826119899749756
2011-01-12,2.8754234313964844
2011-01-13,2.8754234313964844
2011-01-14,2.8754234313964844
2011-01-18,3.4792635440826416
2011-01-19,3.4289438724517822
2011-01-20,3.407378673553467
2011-01-21,3.3426806926727295
2011-01-24,3.3426806926727295
2011-01-25,3.234851598739624
2011-01-26,3.3067381381988525
2011-01-27,3.2707951068878174
2011-01-28,3.3426806926727295
2011-01-31,3.3067381381988525
2011-02-01,3.4289438724517822
2011-02-02,3.3426806926727295
2011-02-03,3.2707951068878174
2011-02-04,3.2707951068878174
2011-02-07,3.234851598739624
2011-02-08,3.234851598739624
2011-02-09,3.2707951068878174
2011-02-10,3.2707951068878174
2011-02-11,3.2707951068878174
2011-02-14,3.206097364425659
2011-02-15,3.234851598739624
2011-02-16,3.206097364425659
2011-02-17,3.091081380844116
2011-02-18,3.091081380844116
2011-02-22,3.047950506210327
2011-02-23,3.019195079803467
2011-02-24,3.0551373958587646
2011-02-25,2.9329326152801514
2011-02-28,3.040761709213257
2011-03-01,2.968876361846924
2011-03-02,2.9257447719573975
2011-03-03,3.0120067596435547
2011-03-04,3.019195079803467
2011-03-07,2.896989345550537
2011-03-08,2.961686849594116
2011-03-09,2.990441083908081
2011-03-10,3.0048184394836426
2011-03-11,3.019195079803467
2011-03-14,3.026384115219116
2011-03-15,3.026384115219116
2011-03-16,3.0120067596435547
2011-03-17,3.0120067596435547
2011-03-18,3.019195079803467
2011-03-21,3.033572196960449
2011-03-22,3.033572196960449
2011-03-23,3.026384115219116
2011-03-24,3.026384115219116
2011-03-25,3.047950506210327
2011-03-28,3.047950506210327
2011-03-29,3.040761709213257
2011-03-30,2.976062536239624
2011-03-31,3.0048184394836426
2011-04-01,3.033572196960449
2011-04-04,2.983252763748169
2011-04-05,2.954498529434204
2011-04-06,2.961686849594116
2011-04-07,2.9329326152801514
2011-04-08,3.026384115219116
2011-04-11,3.019195079803467
2011-04-12,3.019195079803467
2011-04-13,3.019195079803467
2011-04-14,2.9976305961608887
2011-04-15,2.9976305961608887
2011-04-18,2.9976305961608887
2011-04-19,2.9976305961608887
2011-04-20,2.961686849594116
2011-04-21,2.990441083908081
2011-04-25,2.9401214122772217
2011-04-26,2.9976305961608887
2011-04-27,2.9976305961608887
2011-04-28,2.976062536239624
2011-04-29,2.9329326152801514
2011-05-02,2.9329326152801514
2011-05-03,2.9329326152801514
2011-05-04,2.954498529434204
2011-05-05,2.911367416381836
2011-05-06,2.968876361846924
2011-05-09,2.961686849594116
2011-05-10,2.9329326152801514
2011-05-11,2.9329326152801514
2011-05-12,2.9257447719573975
2011-05-13,2.976062536239624
2011-05-16,2.976062536239624
2011-05-17,2.976062536239624
2011-05-18,2.947309732437134
2011-05-19,2.9401214122772217
2011-05-20,2.9257447719573975
2011-05-23,2.947309732437134
2011-05-24,2.983252763748169
2011-05-25,2.976062536239624
2011-05-26,2.911367416381836
2011-05-27,2.947309732437134
2011-05-31,2.8754234313964844
2011-06-01,2.717275857925415
2011-06-02,2.767596483230591
2011-06-03,2.796349287033081
2011-06-06,2.810728073120117
2011-06-07,2.839481830596924
2011-06-08,2.8610477447509766
2011-06-09,2.968876361846924
2011-06-10,2.8035387992858887
2011-06-13,2.781972646713257
2011-06-14,2.767596483230591
2011-06-15,2.7604079246520996
2011-06-16,2.817915439605713
2011-06-17,2.8754234313964844
2011-06-20,2.753218412399292
2011-06-21,2.74603009223938
2011-06-22,2.774785041809082
2011-06-23,2.74603009223938
2011-06-24,2.6957106590270996
2011-06-27,2.7316527366638184
2011-06-28,2.7891616821289062
2011-06-29,2.781972646713257
2011-06-30,2.7244646549224854
2011-07-01,2.74603009223938
2011-07-05,2.7316527366638184
2011-07-06,2.810728073120117
2011-07-07,2.839481830596924
2011-07-08,2.8682355880737305
2011-07-11,2.839481830596924
2011-07-12,2.8754234313964844
2011-07-13,2.839481830596924
2011-07-14,2.8754234313964844
2011-07-15,2.8538594245910645
2011-07-18,2.825103759765625
2011-07-19,2.774785041809082
2011-07-20,2.839481830596924
2011-07-21,2.8754234313964844
2011-07-22,2.839481830596924
2011-07-25,2.8035387992858887
2011-07-26,2.796349287033081
2011-07-27,2.753218412399292
2011-07-28,2.74603009223938
2011-07-29,2.810728073120117
2011-08-01,2.817915439605713
2011-08-02,2.839481830596924
2011-08-03,2.9257447719573975
2011-08-04,2.839481830596924
2011-08-05,2.717275857925415
2011-08-08,2.659766912460327
2011-08-09,2.8035387992858887
2011-08-10,2.6813337802886963
2011-08-11,2.8035387992858887
2011-08-12,2.8035387992858887
2011-08-15,2.7028980255126953
2011-08-16,2.74603009223938
2011-08-17,2.8754234313964844
2011-08-18,2.6957106590270996
2011-08-19,2.6022584438323975
2011-08-22,2.6957106590270996
2011-08-23,2.7100868225097656
2011-08-24,2.7100868225097656
2011-08-25,2.5878818035125732
2011-08-26,2.5159969329833984
2011-08-29,2.5159969329833984
2011-08-30,2.5878818035125732
2011-08-31,2.5303730964660645
2011-09-01,2.5878818035125732
2011-09-02,2.5231857299804688
2011-09-06,2.559126853942871
2011-09-07,2.559126853942871
2011-09-08,2.559126853942871
2011-09-09,2.551939010620117
2011-09-12,2.4584877490997314
2011-09-13,2.5159969329833984
2011-09-14,2.6741442680358887
2011-09-15,2.5950708389282227
2011-09-16,2.7316527366638184
2011-09-19,2.4944305419921875
2011-09-20,2.4944305419921875
2011-09-21,2.5231857299804688
2011-09-22,2.3434700965881348
2011-09-23,2.3362820148468018
2011-09-26,2.3937909603118896
2011-09-27,2.3937909603118896
2011-09-28,2.3937909603118896
2011-09-29,2.3937909603118896
2011-09-30,2.3937909603118896
2011-10-03,2.5016191005706787
2011-10-04,2.4944305419921875
2011-10-05,2.4512991905212402
2011-10-06,2.4512991905212402
2011-10-07,2.307528257369995
2011-10-10,2.4081668853759766
2011-10-11,2.4584877490997314
2011-10-12,2.5663158893585205
2011-10-13,2.6166367530822754
2011-10-14,2.536904811859131
2011-10-17,2.7181129455566406
2011-10-18,2.6093873977661133
2011-10-19,2.6238839626312256
2011-10-20,2.6238839626312256
2011-10-21,2.6238839626312256
2011-10-24,2.6456289291381836
2011-10-25,2.747105360031128
2011-10-26,2.6238839626312256
2011-10-27,2.957305669784546
2011-10-28,2.8268370628356934
2011-10-31,2.8268370628356934
2011-11-01,2.689119338989258
2011-11-02,2.8268370628356934
2011-11-03,2.8848233222961426
2011-11-04,2.8848233222961426
2011-11-07,2.855830430984497
2011-11-08,2.7978434562683105
2011-11-09,2.7978434562683105
2011-11-10,2.957305669784546
2011-11-11,3.029789447784424
2011-11-14,3.0225412845611572
2011-11-15,3.008043050765991
2011-11-16,3.0007951259613037
2011-11-17,2.935561180114746
