Date,IOSP
2010-01-04,8.228011131286621
2010-01-05,8.468362808227539
2010-01-06,8.412281036376953
2010-01-07,8.48438835144043
2010-01-08,8.788827896118164
2010-01-11,8.91701602935791
2010-01-12,8.860936164855957
2010-01-13,9.205437660217285
2010-01-14,9.437775611877441
2010-01-15,9.269533157348633
2010-01-19,9.59000015258789
2010-01-20,9.453800201416016
2010-01-21,8.860936164855957
2010-01-22,9.22146224975586
2010-01-25,8.957077980041504
2010-01-26,8.63660717010498
2010-01-27,9.013158798217773
2010-01-28,8.24403190612793
2010-01-29,7.811402797698975
2010-02-01,7.827426910400391
2010-02-02,7.747308731079102
2010-02-03,7.6191253662109375
2010-02-04,7.122400760650635
2010-02-05,7.410819053649902
2010-02-08,6.962163925170898
2010-02-09,7.066314697265625
2010-02-10,7.298654556274414
2010-02-11,7.6832170486450195
2010-02-12,7.635144233703613
2010-02-16,8.316139221191406
2010-02-17,8.604562759399414
2010-02-18,8.628595352172852
2010-02-19,8.444327354431152
2010-02-22,8.420293807983398
2010-02-23,8.492399215698242
2010-02-24,8.748771667480469
2010-02-25,8.700699806213379
2010-02-26,8.532456398010254
2010-03-01,8.340173721313477
2010-03-02,8.61257266998291
2010-03-03,8.58853816986084
2010-03-04,8.812865257263184
2010-03-05,9.157367706298828
2010-03-08,8.812865257263184
2010-03-09,8.644619941711426
2010-03-10,8.684679985046387
2010-03-11,8.63660717010498
2010-03-12,8.43631362915039
2010-03-15,8.804851531982422
2010-03-16,8.820877075195312
2010-03-17,8.668656349182129
2010-03-18,9.053215026855469
2010-03-19,9.373684883117676
2010-03-22,9.49386215209961
2010-03-23,9.862399101257324
2010-03-24,9.373684883117676
2010-03-25,9.173389434814453
2010-03-26,9.445789337158203
2010-03-29,9.405732154846191
2010-03-30,9.317604064941406
2010-03-31,9.101284980773926
2010-04-01,9.261520385742188
2010-04-05,9.469820976257324
2010-04-06,9.557951927185059
2010-04-07,9.638070106506348
2010-04-08,9.926488876342773
2010-04-09,9.75023365020752
2010-04-12,9.838361740112305
2010-04-13,9.894444465637207
2010-04-14,10.559415817260742
2010-04-15,10.279006958007812
2010-04-16,10.174854278564453
2010-04-19,10.102747917175293
2010-04-20,10.423215866088867
2010-04-21,10.559415817260742
2010-04-22,10.33508586883545
2010-04-23,10.40719223022461
2010-04-26,10.77573013305664
2010-04-27,10.951988220214844
2010-04-28,10.711638450622559
2010-04-29,11.689065933227539
2010-04-30,10.663569450378418
2010-05-03,11.152280807495117
2010-05-04,10.6956148147583
2010-05-05,10.29503059387207
2010-05-06,9.806314468383789
2010-05-07,10.591463088989258
2010-05-10,10.567427635192871
2010-05-11,11.048126220703125
2010-05-12,11.064152717590332
2010-05-13,10.767720222473145
2010-05-14,10.743681907653809
2010-05-17,10.895907402038574
2010-05-18,10.847835540771484
2010-05-19,10.607484817504883
2010-05-20,9.806314468383789
2010-05-21,9.81432819366455
2010-05-24,9.565966606140137
2010-05-25,9.557951927185059
2010-05-26,9.758246421813965
2010-05-27,10.062691688537598
2010-05-28,9.96654987335205
2010-06-01,9.64608383178711
2010-06-02,9.774270057678223
2010-06-03,9.790292739868164
2010-06-04,9.397717475891113
2010-06-07,8.949064254760742
2010-06-08,8.676667213439941
2010-06-09,8.652631759643555
2010-06-10,9.133332252502441
2010-06-11,9.21345043182373
2010-06-14,9.029183387756348
2010-06-15,9.205437660217285
2010-06-16,9.029183387756348
2010-06-17,8.900993347167969
2010-06-18,9.157367706298828
2010-06-21,8.668656349182129
2010-06-22,8.652631759643555
2010-06-23,8.604562759399414
2010-06-24,8.300117492675781
2010-06-25,8.236023902893066
2010-06-28,8.316139221191406
2010-06-29,7.939592361450195
2010-06-30,7.514970302581787
2010-07-01,7.547016620635986
2010-07-02,7.458889961242676
2010-07-06,6.954153060913086
2010-07-07,7.659181118011475
2010-07-08,7.795380115509033
2010-07-09,7.851461410522461
2010-07-12,7.8194146156311035
2010-07-13,8.17994213104248
2010-07-14,8.139883995056152
2010-07-15,8.099822998046875
2010-07-16,8.043743133544922
2010-07-19,8.067778587341309
2010-07-20,8.284093856811523
2010-07-21,8.596550941467285
2010-07-22,8.732747077941895
2010-07-23,9.04520320892334
2010-07-26,9.269533157348633
2010-07-27,9.21345043182373
2010-07-28,9.0852632522583
2010-07-29,9.22146224975586
2010-07-30,8.812865257263184
2010-08-02,8.868946075439453
2010-08-03,9.421753883361816
2010-08-04,9.702162742614746
2010-08-05,9.830351829528809
2010-08-06,9.461812019348145
2010-08-09,9.806314468383789
2010-08-10,9.75023365020752
2010-08-11,9.477836608886719
2010-08-12,9.421753883361816
2010-08-13,9.341636657714844
2010-08-16,9.469820976257324
2010-08-17,9.565966606140137
2010-08-18,9.886430740356445
2010-08-19,9.549941062927246
2010-08-20,9.429764747619629
2010-08-23,9.373684883117676
2010-08-24,9.229476928710938
2010-08-25,9.309590339660645
2010-08-26,9.405732154846191
2010-08-27,9.509882926940918
2010-08-30,9.557951927185059
2010-08-31,9.934500694274902
2010-09-01,10.415204048156738
2010-09-02,10.615495681762695
2010-09-03,10.791755676269531
2010-09-07,10.567427635192871
2010-09-08,10.895907402038574
2010-09-09,10.927953720092773
2010-09-10,10.895907402038574
2010-09-13,11.088186264038086
2010-09-14,11.272455215454102
2010-09-15,11.376609802246094
2010-09-16,11.665030479431152
2010-09-17,11.416665077209473
2010-09-20,11.608945846557617
2010-09-21,11.408655166625977
2010-09-22,11.416665077209473
2010-09-23,11.416665077209473
2010-09-24,11.48877239227295
2010-09-27,11.905380249023438
2010-09-28,11.865324020385742
2010-09-29,11.905380249023438
2010-09-30,12.201814651489258
2010-10-01,12.321990966796875
2010-10-04,12.9148530960083
2010-10-05,13.219298362731934
2010-10-06,13.171228408813477
2010-10-07,13.139178276062012
2010-10-08,13.09912109375
2010-10-11,13.155203819274902
2010-10-12,13.20327377319336
2010-10-13,13.563803672790527
2010-10-14,13.395556449890137
2010-10-15,13.227310180664062
2010-10-18,13.227310180664062
2010-10-19,13.019006729125977
2010-10-20,13.435615539550781
2010-10-21,13.611870765686035
2010-10-22,13.563803672790527
2010-10-25,13.587831497192383
2010-10-26,13.451637268066406
2010-10-27,13.163216590881348
2010-10-28,13.051054000854492
2010-10-29,13.563803672790527
2010-11-01,13.53976821899414
2010-11-02,14.092573165893555
2010-11-03,14.156665802001953
2010-11-04,14.509182929992676
2010-11-05,15.422513961791992
2010-11-08,15.606781959533691
2010-11-09,15.783040046691895
2010-11-10,15.831110954284668
2010-11-11,15.919238090515137
2010-11-12,15.903216361999512
2010-11-15,15.919238090515137
2010-11-16,15.791051864624023
2010-11-17,16.335847854614258
2010-11-18,16.568187713623047
2010-11-19,16.528127670288086
2010-11-22,16.37590789794922
2010-11-23,16.143566131591797
2010-11-24,16.528127670288086
2010-11-26,16.456022262573242
2010-11-29,16.896665573120117
2010-11-30,17.185091018676758
2010-12-01,17.46549415588379
2010-12-02,17.353334426879883
2010-12-03,16.9287109375
2010-12-06,17.777952194213867
2010-12-07,17.946195602416992
2010-12-08,17.409414291381836
2010-12-09,17.82602310180664
2010-12-10,17.433446884155273
2010-12-13,17.601696014404297
2010-12-14,17.721872329711914
2010-12-15,17.50555419921875
2010-12-16,17.625730514526367
2010-12-17,17.46549415588379
2010-12-20,17.34532356262207
2010-12-21,16.944738388061523
2010-12-22,17.28923988342285
2010-12-23,16.80853843688965
2010-12-27,16.792510986328125
2010-12-28,16.704389572143555
2010-12-29,16.824562072753906
2010-12-30,16.42397689819336
2010-12-31,16.343862533569336
2011-01-03,16.568187713623047
2011-01-04,16.23970603942871
2011-01-05,16.431987762451172
2011-01-06,16.335847854614258
2011-01-07,16.39993667602539
2011-01-10,16.5601749420166
2011-01-11,16.512107849121094
2011-01-12,16.608243942260742
2011-01-13,16.512107849121094
2011-01-14,16.311817169189453
2011-01-18,16.431987762451172
2011-01-19,16.087486267089844
2011-01-20,15.526665687561035
2011-01-21,15.590760231018066
2011-01-24,15.350412368774414
2011-01-25,15.654853820800781
2011-01-26,16.175617218017578
2011-01-27,16.007373809814453
2011-01-28,15.92724895477295
2011-01-31,16.119531631469727
2011-02-01,16.271759033203125
2011-02-02,16.391931533813477
2011-02-03,16.48806381225586
2011-02-04,17.906139373779297
2011-02-07,18.41889190673828
2011-02-08,18.41087532043457
2011-02-09,18.659238815307617
2011-02-10,17.96221923828125
2011-02-11,18.394853591918945
2011-02-14,18.675260543823242
2011-02-15,18.811464309692383
2011-02-16,21.182926177978516
2011-02-17,21.407249450683594
2011-02-18,21.71970558166504
2011-02-22,20.74227523803711
2011-02-23,21.79181480407715
2011-02-24,21.527429580688477
2011-02-25,21.599531173706055
2011-02-28,21.479358673095703
2011-03-01,20.517953872680664
2011-03-02,20.910524368286133
2011-03-03,21.295089721679688
2011-03-04,21.110816955566406
2011-03-07,23.145788192749023
2011-03-08,22.84935760498047
2011-03-09,22.897428512573242
2011-03-10,22.504854202270508
2011-03-11,22.392690658569336
2011-03-14,23.34608268737793
2011-03-15,22.94550132751465
2011-03-16,22.328590393066406
2011-03-17,22.552921295166016
2011-03-18,22.048189163208008
2011-03-21,22.833330154418945
2011-03-22,22.488828659057617
2011-03-23,23.233917236328125
2011-03-24,23.3701114654541
2011-03-25,23.4342098236084
2011-03-28,23.426198959350586
2011-03-29,23.498306274414062
2011-03-30,25.15672492980957
2011-03-31,25.589359283447266
2011-04-01,24.844270706176758
2011-04-04,25.148710250854492
2011-04-05,25.64544105529785
2011-04-06,26.398534774780273
2011-04-07,25.957901000976562
2011-04-08,25.96590805053711
2011-04-11,25.909832000732422
2011-04-12,25.4371337890625
2011-04-13,25.86976432800293
2011-04-14,26.005962371826172
2011-04-15,26.550765991210938
2011-04-18,26.390522003173828
2011-04-19,26.735031127929688
2011-04-20,27.095558166503906
2011-04-21,27.800586700439453
2011-04-25,28.24122428894043
2011-04-26,28.385435104370117
2011-04-27,28.07297706604004
2011-04-28,29.07444190979004
2011-04-29,30.172046661376953
2011-05-02,29.002336502075195
2011-05-03,27.03146743774414
2011-05-04,26.038013458251953
2011-05-05,26.630874633789062
2011-05-06,27.303857803344727
2011-05-09,27.79256248474121
2011-05-10,25.3730411529541
2011-05-11,26.11812973022461
2011-05-12,25.997953414916992
2011-05-13,26.2222843170166
2011-05-16,25.91783905029297
2011-05-17,25.036550521850586
2011-05-18,25.797657012939453
2011-05-19,25.91783905029297
2011-05-20,25.429119110107422
2011-05-23,25.092632293701172
2011-05-24,25.244857788085938
2011-05-25,25.549293518066406
2011-05-26,26.062044143676758
2011-05-27,26.462629318237305
2011-05-31,27.15163230895996
2011-06-01,26.01397705078125
2011-06-02,26.1982421875
2011-06-03,26.062044143676758
2011-06-06,25.781635284423828
2011-06-07,25.88578987121582
2011-06-08,25.96590805053711
2011-06-09,26.61484718322754
2011-06-10,26.462629318237305
2011-06-13,26.96737289428711
2011-06-14,27.01543617248535
2011-06-15,26.70298194885254
2011-06-16,26.598833084106445
2011-06-17,24.844270706176758
2011-06-20,25.092632293701172
2011-06-21,26.08608055114746
2011-06-22,25.733564376831055
2011-06-23,25.78964614868164
2011-06-24,24.724092483520508
2011-06-27,25.837722778320312
2011-06-28,25.96590805053711
2011-06-29,26.454620361328125
2011-06-30,26.927310943603516
2011-07-01,27.800586700439453
2011-07-05,28.000873565673828
2011-07-06,28.01689910888672
2011-07-07,28.593746185302734
2011-07-08,28.353397369384766
2011-07-11,27.4400577545166
2011-07-12,27.40000343322754
2011-07-13,27.704442977905273
2011-07-14,27.10357093811035
2011-07-15,27.167659759521484
2011-07-18,26.366493225097656
2011-07-19,26.807132720947266
2011-07-20,27.343923568725586
2011-07-21,27.55221939086914
2011-07-22,27.55221939086914
2011-07-25,27.27181625366211
2011-07-26,26.9833927154541
2011-07-27,25.901813507080078
2011-07-28,25.765615463256836
2011-07-29,25.733564376831055
2011-08-01,25.781635284423828
2011-08-02,25.236845016479492
2011-08-03,23.81877326965332
2011-08-04,20.533973693847656
2011-08-05,20.582048416137695
2011-08-08,17.930179595947266
2011-08-09,18.16251564025879
2011-08-10,18.715322494506836
2011-08-11,19.9330997467041
2011-08-12,19.965147018432617
2011-08-15,20.66216278076172
2011-08-16,19.692747116088867
2011-08-17,19.941110610961914
2011-08-18,18.066375732421875
2011-08-19,17.41742515563965
2011-08-22,17.898128509521484
2011-08-23,19.30017852783203
2011-08-24,19.3883056640625
2011-08-25,19.228071212768555
2011-08-26,20.133390426635742
2011-08-29,21.607542037963867
2011-08-30,21.735727310180664
2011-08-31,21.671640396118164
2011-09-01,20.66216278076172
2011-09-02,20.069297790527344
2011-09-06,20.021230697631836
2011-09-07,21.150875091552734
2011-09-08,20.4538631439209
2011-09-09,19.941110610961914
2011-09-12,19.9971866607666
2011-09-13,20.65415382385254
2011-09-14,20.73426628112793
2011-09-15,21.887950897216797
2011-09-16,22.152332305908203
2011-09-19,21.847898483276367
2011-09-20,22.048189163208008
2011-09-21,20.50994300842285
2011-09-22,19.220062255859375
2011-09-23,19.34824562072754
2011-09-26,20.173450469970703
2011-09-27,20.838424682617188
2011-09-28,19.33222198486328
2011-09-29,20.101346969604492
2011-09-30,19.39631462097168
2011-10-03,17.89011573791504
2011-10-04,18.795434951782227
2011-10-05,19.404325485229492
2011-10-06,20.149410247802734
2011-10-07,19.828948974609375
2011-10-10,21.198945999145508
2011-10-11,21.495376586914062
2011-10-12,22.000118255615234
2011-10-13,22.200407028198242
2011-10-14,22.68912124633789
2011-10-17,21.631582260131836
2011-10-18,22.38467788696289
2011-10-19,21.335145950317383
2011-10-20,21.54344940185547
2011-10-21,22.200407028198242
2011-10-24,23.105728149414062
2011-10-25,22.376667022705078
2011-10-26,23.193857192993164
2011-10-27,24.96444320678711
2011-10-28,25.22883415222168
2011-10-31,24.1953182220459
2011-11-01,22.85736656188965
2011-11-02,24.00303840637207
2011-11-03,24.54783821105957
2011-11-04,24.676023483276367
2011-11-07,24.66801643371582
2011-11-08,24.603918075561523
2011-11-09,23.08169937133789
2011-11-10,23.55438804626465
2011-11-11,24.49976348876953
2011-11-14,23.89088249206543
2011-11-15,24.123214721679688
2011-11-16,23.746665954589844
2011-11-17,22.993566513061523
2011-11-18,22.96953010559082
2011-11-21,22.048189163208008
2011-11-22,22.128305435180664
2011-11-23,21.527429580688477
2011-11-25,21.00666618347168
2011-11-28,21.591522216796875
2011-11-29,21.655616760253906
2011-11-30,23.2819881439209
2011-12-01,23.24193000793457
2011-12-02,23.290000915527344
2011-12-05,23.474271774291992
2011-12-06,23.80274772644043
2011-12-07,23.86684226989746
2011-12-08,23.177833557128906
2011-12-09,23.987016677856445
2011-12-12,23.987016677856445
2011-12-13,23.34608268737793
2011-12-14,22.344619750976562
2011-12-15,22.9134521484375
2011-12-16,23.041635513305664
2011-12-19,22.46479606628418
2011-12-20,23.017602920532227
2011-12-21,22.785263061523438
2011-12-22,22.769235610961914
2011-12-23,22.69713592529297
2011-12-27,22.721172332763672
2011-12-28,22.552921295166016
2011-12-29,22.657079696655273
2011-12-30,22.488828659057617
2012-01-03,22.649065017700195
2012-01-04,22.9134521484375
2012-01-05,23.44222068786621
2012-01-06,23.129770278930664
2012-01-09,23.145788192749023
2012-01-10,23.482284545898438
2012-01-11,23.578426361083984
2012-01-12,24.291465759277344
2012-01-13,24.20332908630371
2012-01-17,23.922927856445312
2012-01-18,24.299476623535156
2012-01-19,24.3715763092041
2012-01-20,24.539823532104492
2012-01-23,24.64398193359375
2012-01-24,24.876314163208008
2012-01-25,25.148710250854492
2012-01-26,25.148710250854492
2012-01-27,25.84572982788086
2012-01-30,25.51725196838379
2012-01-31,25.933856964111328
2012-02-01,26.286376953125
2012-02-02,25.901813507080078
2012-02-03,25.909832000732422
2012-02-06,25.765615463256836
2012-02-07,25.533273696899414
2012-02-08,25.41309928894043
2012-02-09,24.844270706176758
2012-02-10,24.331518173217773
2012-02-13,24.443681716918945
2012-02-14,24.147249221801758
2012-02-15,24.171283721923828
2012-02-16,24.46772003173828
2012-02-17,24.1953182220459
2012-02-21,23.86684226989746
2012-02-22,23.682571411132812
2012-02-23,24.123214721679688
2012-02-24,24.155261993408203
2012-02-27,24.539823532104492
2012-02-28,24.94841957092285
2012-02-29,24.804210662841797
2012-03-01,24.96444320678711
2012-03-02,23.89888572692871
2012-03-05,24.267427444458008
2012-03-06,23.482284545898438
2012-03-07,23.77871322631836
2012-03-08,23.930938720703125
2012-03-09,24.11520767211914
2012-03-12,23.882863998413086
2012-03-13,24.139236450195312
2012-03-14,23.786725997924805
2012-03-15,24.11520767211914
2012-03-16,24.187307357788086
2012-03-19,24.21134376525879
2012-03-20,23.62649154663086
2012-03-21,23.530351638793945
2012-03-22,23.53836441040039
2012-03-23,24.1312255859375
2012-03-26,24.748132705688477
2012-03-27,24.788188934326172
2012-03-28,24.66801643371582
2012-03-29,24.483741760253906
2012-03-30,24.339534759521484
2012-04-02,25.477190017700195
2012-04-03,25.429119110107422
2012-04-04,25.236845016479492
2012-04-05,24.924388885498047
2012-04-09,24.836259841918945
2012-04-10,24.635967254638672
2012-04-11,24.611928939819336
2012-04-12,25.349002838134766
2012-04-13,24.8282470703125
2012-04-16,24.844270706176758
2012-04-17,25.08462142944336
2012-04-18,25.0685977935791
2012-04-19,24.876314163208008
2012-04-20,24.459707260131836
2012-04-23,23.378131866455078
2012-04-24,23.338071823120117
2012-04-25,23.850820541381836
2012-04-26,23.930938720703125
2012-04-27,24.291465759277344
2012-04-30,24.219356536865234
2012-05-01,23.987016677856445
2012-05-02,23.794736862182617
2012-05-03,23.722631454467773
2012-05-04,23.03362274169922
2012-05-07,23.265962600708008
2012-05-08,24.996492385864258
2012-05-09,25.012514114379883
2012-05-10,24.740114212036133
2012-05-11,24.21134376525879
2012-05-14,23.35409164428711
2012-05-15,23.121755599975586
2012-05-16,22.84134292602539
2012-05-17,21.687660217285156
2012-05-18,21.503385543823242
2012-05-21,22.19239616394043
2012-05-22,21.631582260131836
2012-05-23,21.751752853393555
2012-05-24,21.53544044494629
2012-05-25,21.527429580688477
2012-05-29,21.87993812561035
2012-05-30,21.214969635009766
2012-05-31,21.174909591674805
2012-06-01,20.870466232299805
2012-06-04,20.477895736694336
2012-06-05,20.854446411132812
2012-06-06,21.359180450439453
2012-06-07,21.359180450439453
2012-06-08,21.952043533325195
2012-06-11,21.51140022277832
2012-06-12,21.56748390197754
2012-06-13,21.423276901245117
2012-06-14,21.51140022277832
2012-06-15,21.66362762451172
2012-06-18,21.831872940063477
2012-06-19,22.560935974121094
2012-06-20,22.33660125732422
2012-06-21,21.583511352539062
2012-06-22,21.99210548400879
2012-06-25,21.55146026611328
2012-06-26,22.208423614501953
2012-06-27,22.817310333251953
2012-06-28,22.809295654296875
2012-06-29,23.722631454467773
2012-07-02,24.227367401123047
2012-07-03,24.619943618774414
2012-07-05,24.804210662841797
2012-07-06,24.283451080322266
2012-07-09,24.259418487548828
2012-07-10,23.794736862182617
2012-07-11,23.89888572692871
2012-07-12,23.75467872619629
2012-07-13,24.291465759277344
2012-07-16,24.083154678344727
2012-07-17,24.595905303955078
2012-07-18,25.997953414916992
2012-07-19,26.42257308959961
2012-07-20,25.276901245117188
2012-07-23,24.651987075805664
2012-07-24,24.16327476501465
2012-07-25,24.916372299194336
2012-07-26,24.788188934326172
2012-07-27,25.316959381103516
2012-07-30,25.124677658081055
2012-07-31,24.93239974975586
2012-08-01,24.435672760009766
