Date,BC
2010-04-20,13.945399284362793
2010-04-21,14.545296669006348
2010-04-22,14.717865943908691
2010-04-23,15.490331649780273
2010-04-26,15.876564979553223
2010-04-27,15.013694763183594
2010-04-28,14.643901824951172
2010-04-29,18.645912170410156
2010-04-30,17.17495346069336
2010-05-03,17.996719360351562
2010-05-04,16.96129035949707
2010-05-05,16.06556510925293
2010-05-06,15.695771217346191
2010-05-07,15.19449234008789
2010-05-10,16.953075408935547
2010-05-11,17.45435905456543
2010-05-12,18.47334861755371
2010-05-13,17.692663192749023
2010-05-14,16.94485855102539
2010-05-17,16.838027954101562
2010-05-18,16.271007537841797
2010-05-19,15.901215553283691
2010-05-20,15.161627769470215
2010-05-21,15.227359771728516
2010-05-24,14.783604621887207
2010-05-25,14.816481590270996
2010-05-26,14.405594825744629
2010-05-27,14.800039291381836
2010-05-28,14.356287002563477
2010-06-01,13.567389488220215
2010-06-02,13.994711875915527
2010-06-03,14.668560028076172
2010-06-04,13.320862770080566
2010-06-07,12.178606986999512
2010-06-08,12.137516021728516
2010-06-09,12.490875244140625
2010-06-10,13.485214233398438
2010-06-11,13.263335227966309
2010-06-14,13.896101951599121
2010-06-15,14.495994567871094
2010-06-16,14.10153865814209
2010-06-17,14.200149536132812
2010-06-18,13.920754432678223
2010-06-21,13.789268493652344
2010-06-22,12.301868438720703
2010-06-23,12.244341850280762
2010-06-24,11.677325248718262
2010-06-25,11.61979866027832
2010-06-28,11.389710426330566
2010-06-29,10.535066604614258
2010-06-30,10.214578628540039
2010-07-01,10.436457633972168
2010-07-02,10.222798347473145
2010-07-06,10.000920295715332
2010-07-07,10.567941665649414
2010-07-08,10.658330917358398
2010-07-09,11.077432632446289
2010-07-12,11.233572006225586
2010-07-13,12.301868438720703
2010-07-14,11.5458402633667
2010-07-15,11.48831558227539
2010-07-16,10.272100448608398
2010-07-19,10.222798347473145
2010-07-20,11.011693000793457
2010-07-21,10.682985305786133
2010-07-22,11.521188735961914
2010-07-23,11.792377471923828
2010-07-26,12.531964302062988
2010-07-27,12.145730018615723
2010-07-28,11.964942932128906
2010-07-29,13.698872566223145
2010-07-30,13.904318809509277
2010-08-02,14.413813591003418
2010-08-03,13.822138786315918
2010-08-04,14.150847434997559
2010-08-05,14.05223560333252
2010-08-06,13.863226890563965
2010-08-09,13.863226890563965
2010-08-10,13.394819259643555
2010-08-11,12.507312774658203
2010-08-12,12.334738731384277
2010-08-13,12.137516021728516
2010-08-16,12.047120094299316
2010-08-17,12.20325756072998
2010-08-18,12.26077938079834
2010-08-19,11.710197448730469
2010-08-20,12.153952598571777
2010-08-23,11.381488800048828
2010-08-24,10.847338676452637
2010-08-25,10.806251525878906
2010-08-26,10.63367748260498
2010-08-27,10.987042427062988
2010-08-30,10.666550636291504
2010-08-31,10.444673538208008
2010-09-01,11.069217681884766
2010-09-02,11.447230339050293
2010-09-03,11.808809280395508
2010-09-07,11.430793762207031
2010-09-08,11.669108390808105
2010-09-09,11.767718315124512
2010-09-10,11.726632118225098
2010-09-13,12.20325756072998
2010-09-14,12.030681610107422
2010-09-15,12.10464096069336
2010-09-16,11.7512845993042
2010-09-17,11.562273979187012
2010-09-20,12.400481224060059
2010-09-21,12.145730018615723
2010-09-22,11.866331100463867
2010-09-23,11.406140327453613
2010-09-24,11.882765769958496
2010-09-27,12.20325756072998
2010-09-28,12.334738731384277
2010-09-29,12.490875244140625
2010-09-30,12.507312774658203
2010-10-01,12.597705841064453
2010-10-04,12.211472511291504
2010-10-05,13.15650749206543
2010-10-06,12.868886947631836
2010-10-07,12.696316719055176
2010-10-08,13.000371932983398
2010-10-11,13.214030265808105
2010-10-12,13.287991523742676
2010-10-13,13.641348838806152
2010-10-14,13.287991523742676
2010-10-15,13.15650749206543
2010-10-18,13.435909271240234
2010-10-19,12.975719451904297
2010-10-20,12.909976959228516
2010-10-21,12.90175724029541
2010-10-22,13.074328422546387
2010-10-25,13.329078674316406
2010-10-26,13.460562705993652
2010-10-27,12.959281921386719
2010-10-28,13.312644004821777
2010-10-29,12.992156028747559
2010-11-01,12.67166519165039
2010-11-02,13.214030265808105
2010-11-03,13.222249031066895
2010-11-04,13.559175491333008
2010-11-05,14.331639289855957
2010-11-08,14.117976188659668
2010-11-09,13.600259780883789
2010-11-10,13.920754432678223
2010-11-11,13.830354690551758
2010-11-12,13.67422103881836
2010-11-15,13.641348838806152
2010-11-16,13.025029182434082
2010-11-17,13.066115379333496
2010-11-18,13.493429183959961
2010-11-19,13.781927108764648
2010-11-22,13.476946830749512
2010-11-23,13.18020248413086
2010-11-24,13.501677513122559
2010-11-26,13.427492141723633
2010-11-29,13.38627815246582
2010-11-30,13.147236824035645
2010-12-01,13.938543319702148
2010-12-02,14.144615173339844
2010-12-03,14.284741401672363
2010-12-06,14.53201961517334
2010-12-07,14.548504829406738
2010-12-08,14.7545804977417
2010-12-09,14.85348892211914
2010-12-10,15.076042175292969
2010-12-13,14.705120086669922
2010-12-14,14.680394172668457
2010-12-15,14.85348892211914
2010-12-16,15.125497817993164
2010-12-17,15.73547077178955
2010-12-20,15.52940559387207
2010-12-21,15.892081260681152
2010-12-22,15.587099075317383
2010-12-23,15.446968078613281
2010-12-27,15.892081260681152
2010-12-28,15.653039932250977
2010-12-29,15.430485725402832
2010-12-30,15.512918472290039
2010-12-31,15.446968078613281
2011-01-03,15.834382057189941
2011-01-04,15.669527053833008
2011-01-05,16.502050399780273
2011-01-06,16.741092681884766
2011-01-07,16.708118438720703
2011-01-10,16.460826873779297
2011-01-11,16.666902542114258
2011-01-12,17.20268440246582
2011-01-13,17.070796966552734
2011-01-14,17.02134132385254
2011-01-18,16.89769744873047
2011-01-19,16.312463760375977
2011-01-20,16.155847549438477
2011-01-21,16.147613525390625
2011-01-24,16.444345474243164
2011-01-25,16.42786407470703
2011-01-26,17.400514602661133
2011-01-27,16.77406120300293
2011-01-28,16.238279342651367
2011-01-31,16.419620513916016
2011-02-01,16.823516845703125
2011-02-02,16.535017013549805
2011-02-03,16.889453887939453
2011-02-04,17.177959442138672
2011-02-07,17.524154663085938
2011-02-08,17.738466262817383
2011-02-09,17.8868350982666
2011-02-10,18.29897689819336
2011-02-11,18.5792293548584
2011-02-14,18.430858612060547
2011-02-15,18.241270065307617
2011-02-16,18.480318069458008
2011-02-17,19.164470672607422
2011-02-18,19.96401596069336
2011-02-22,19.147981643676758
2011-02-23,18.364917755126953
2011-02-24,18.216543197631836
2011-02-25,19.05731201171875
2011-02-28,18.983129501342773
2011-03-01,18.150604248046875
2011-03-02,18.257762908935547
2011-03-03,19.147981643676758
2011-03-04,19.073795318603516
2011-03-07,18.90069580078125
2011-03-08,19.947532653808594
2011-03-09,19.98050308227539
2011-03-10,19.428234100341797
2011-03-11,19.452972412109375
2011-03-14,19.584854125976562
2011-03-15,19.321077346801758
2011-03-16,19.337566375732422
2011-03-17,19.065555572509766
2011-03-18,19.21392059326172
2011-03-21,19.49418067932129
2011-03-22,19.197444915771484
2011-03-23,19.37053680419922
2011-03-24,19.683761596679688
2011-03-25,20.944908142089844
2011-03-28,20.84599494934082
2011-03-29,20.78005027770996
2011-03-30,21.01084327697754
2011-03-31,20.961393356323242
2011-04-01,21.093278884887695
2011-04-04,21.101520538330078
2011-04-05,21.109764099121094
2011-04-06,21.175708770751953
2011-04-07,20.813024520874023
2011-04-08,20.78829002380371
2011-04-11,20.36790657043457
2011-04-12,19.90631675720215
2011-04-13,20.236021041870117
2011-04-14,19.59308624267578
2011-04-15,19.741458892822266
2011-04-18,19.60133171081543
2011-04-19,20.557498931884766
2011-04-20,21.447717666625977
2011-04-21,22.263751983642578
2011-04-25,22.07416534423828
2011-04-26,22.107135772705078
2011-04-27,21.46420669555664
2011-04-28,20.75531578063965
2011-04-29,19.26338005065918
2011-05-02,18.842998504638672
2011-05-03,18.46383285522461
2011-05-04,18.55449676513672
2011-05-05,18.933664321899414
2011-05-06,18.95015525817871
2011-05-09,18.669893264770508
2011-05-10,18.917184829711914
2011-05-11,18.315462112426758
2011-05-12,18.447343826293945
2011-05-13,17.993993759155273
2011-05-16,17.51590919494629
2011-05-17,17.565366744995117
2011-05-18,17.697248458862305
2011-05-19,17.606584548950195
2011-05-20,17.466455459594727
2011-05-23,16.68338394165039
2011-05-24,16.80702781677246
2011-05-25,16.93890953063965
2011-05-26,17.565366744995117
2011-05-27,17.482934951782227
2011-05-31,17.870351791381836
2011-06-01,16.526777267456055
2011-06-02,16.502050399780273
2011-06-03,15.892081260681152
2011-06-06,15.282111167907715
2011-06-07,14.878223419189453
2011-06-08,14.573240280151367
2011-06-09,14.845250129699707
2011-06-10,14.169339179992676
2011-06-13,14.128124237060547
2011-06-14,15.183202743530273
2011-06-15,14.688637733459473
2011-06-16,14.663910865783691
2011-06-17,14.820513725280762
2011-06-20,15.084284782409668
2011-06-21,15.702493667602539
2011-06-22,15.430485725402832
2011-06-23,16.015722274780273
2011-06-24,15.669527053833008
2011-06-27,15.718984603881836
2011-06-28,16.213550567626953
2011-06-29,16.295984268188477
2011-06-30,16.81527328491211
2011-07-01,17.639549255371094
2011-07-05,17.565366744995117
2011-07-06,17.38402557373047
2011-07-07,17.482934951782227
2011-07-08,17.06256103515625
2011-07-11,16.114641189575195
2011-07-12,15.990989685058594
2011-07-13,16.056943893432617
2011-07-14,15.537639617919922
2011-07-15,15.776681900024414
2011-07-18,15.323330879211426
2011-07-19,15.59534740447998
2011-07-20,15.801411628723145
2011-07-21,16.040447235107422
2011-07-22,16.337190628051758
2011-07-25,17.50766944885254
2011-07-26,17.375782012939453
2011-07-27,17.112014770507812
2011-07-28,18.11762809753418
2011-07-29,17.993993759155273
2011-08-01,17.837385177612305
2011-08-02,16.361923217773438
2011-08-03,16.535017013549805
2011-08-04,14.977130889892578
2011-08-05,14.680394172668457
2011-08-08,12.52078628540039
2011-08-09,13.287362098693848
2011-08-10,12.380656242370605
2011-08-11,13.402761459350586
2011-08-12,13.369791984558105
2011-08-15,14.045699119567871
2011-08-16,13.46046257019043
2011-08-17,13.097777366638184
2011-08-18,11.704750061035156
2011-08-19,11.251394271850586
2011-08-22,11.251394271850586
2011-08-23,11.952032089233398
2011-08-24,12.133371353149414
2011-08-25,11.712993621826172
2011-08-26,12.125130653381348
2011-08-29,13.303851127624512
2011-08-30,13.452219009399414
2011-08-31,13.097777366638184
2011-09-01,12.850497245788574
2011-09-02,12.1004056930542
2011-09-06,12.1004056930542
2011-09-07,12.99886417388916
2011-09-08,12.240528106689453
2011-09-09,11.6140775680542
2011-09-12,11.811906814575195
2011-09-13,11.935546875
2011-09-14,12.215800285339355
2011-09-15,12.68564510345459
2011-09-16,12.487813949584961
2011-09-19,12.405385971069336
2011-09-20,11.960271835327148
2011-09-21,11.498678207397461
2011-09-22,11.515166282653809
2011-09-23,11.6140775680542
2011-09-26,12.298227310180664
2011-09-27,12.718608856201172
2011-09-28,11.861361503601074
2011-09-29,12.1004056930542
2011-09-30,11.572866439819336
2011-10-03,11.12775707244873
2011-10-04,12.158102035522461
2011-10-05,12.825767517089844
2011-10-06,13.303851127624512
2011-10-07,13.114267349243164
2011-10-10,13.913820266723633
2011-10-11,14.284741401672363
2011-10-12,14.7545804977417
2011-10-13,14.804031372070312
2011-10-14,14.861740112304688
2011-10-17,14.548504829406738
2011-10-18,14.688637733459473
2011-10-19,14.26000690460205
2011-10-20,14.564995765686035
2011-10-21,14.878223419189453
2011-10-24,15.826138496398926
2011-10-25,14.861740112304688
2011-10-26,15.488182067871094
2011-10-27,15.669527053833008
2011-10-28,14.952401161193848
2011-10-31,14.55674934387207
2011-11-01,13.847875595092773
2011-11-02,14.202316284179688
2011-11-03,14.449593544006348
2011-11-04,14.26000690460205
2011-11-07,14.202316284179688
2011-11-08,14.152853965759277
2011-11-09,13.4357328414917
2011-11-10,13.880841255187988
2011-11-11,14.210551261901855
2011-11-14,13.83138656616211
2011-11-15,14.136367797851562
2011-11-16,13.864352226257324
2011-11-17,13.6088285446167
2011-11-18,13.69978141784668
2011-11-21,13.393868446350098
2011-11-22,13.377331733703613
2011-11-23,12.98874568939209
2011-11-25,12.633230209350586
2011-11-28,13.807256698608398
2011-11-29,14.088363647460938
2011-11-30,15.394682884216309
2011-12-01,15.121846199035645
2011-12-02,14.956486701965332
2011-12-05,15.196248054504395
2011-12-06,15.254127502441406
2011-12-07,15.088768005371094
2011-12-08,14.228915214538574
2011-12-09,14.592702865600586
2011-12-12,14.485222816467285
2011-12-13,13.732850074768066
2011-12-14,13.451745986938477
2011-12-15,13.691507339477539
2011-12-16,13.947816848754883
2011-12-19,13.203705787658691
2011-12-20,13.972618103027344
2011-12-21,13.964344024658203
2011-12-22,14.50175666809082
2011-12-23,15.121846199035645
2011-12-27,14.989559173583984
2011-12-28,14.584433555603027
2011-12-29,14.997823715209961
2011-12-30,14.931681632995605
2012-01-03,15.40295124053955
2012-01-04,15.287199974060059
2012-01-05,15.59311294555664
2012-01-06,15.626178741455078
2012-01-09,15.378144264221191
2012-01-10,16.072643280029297
2012-01-11,15.808069229125977
2012-01-12,16.312406539916992
2012-01-13,16.667924880981445
2012-01-17,16.61004638671875
2012-01-18,16.775409698486328
2012-01-19,16.88288688659668
2012-01-20,17.16399383544922
2012-01-23,17.428564071655273
2012-01-24,17.85022735595703
2012-01-25,17.866758346557617
2012-01-26,17.296287536621094
2012-01-27,17.329347610473633
2012-01-30,17.33761215209961
2012-01-31,17.64352798461914
2012-02-01,18.247072219848633
2012-02-02,18.387632369995117
2012-02-03,19.338428497314453
2012-02-06,19.313636779785156
2012-02-07,19.173070907592773
2012-02-08,18.677003860473633
2012-02-09,18.85062599182129
2012-02-10,18.966381072998047
2012-02-13,19.693944931030273
2012-02-14,19.669143676757812
2012-02-15,19.710481643676758
2012-02-16,20.19828224182129
2012-02-17,20.231355667114258
2012-02-21,19.478984832763672
2012-02-22,19.222681045532227
2012-02-23,19.70221519470215
2012-02-24,19.975051879882812
2012-02-27,19.80970001220703
2012-02-28,20.29749298095703
2012-02-29,19.768352508544922
2012-03-01,18.7679500579834
2012-03-02,19.00771141052246
2012-03-05,18.966381072998047
2012-03-06,18.081724166870117
2012-03-07,18.7679500579834
2012-03-08,19.379776000976562
2012-03-09,19.793155670166016
2012-03-12,19.7518253326416
2012-03-13,20.446311950683594
2012-03-14,20.834911346435547
2012-03-15,22.0750789642334
2012-03-16,21.744365692138672
2012-03-19,21.628616333007812
2012-03-20,21.289634704589844
2012-03-21,21.405380249023438
2012-03-22,20.909320831298828
2012-03-23,21.07467269897461
2012-03-26,21.86838150024414
2012-03-27,21.876649856567383
2012-03-28,21.438451766967773
2012-03-29,21.240036010742188
2012-03-30,21.289634704589844
2012-04-02,21.55420684814453
2012-04-03,21.380578994750977
2012-04-04,21.11600685119629
2012-04-05,21.35578155517578
2012-04-09,20.603404998779297
2012-04-10,19.9337158203125
2012-04-11,20.421518325805664
2012-04-12,20.91758155822754
2012-04-13,20.826635360717773
2012-04-16,20.851444244384766
2012-04-17,20.826635360717773
2012-04-18,21.025060653686523
2012-04-19,20.62821388244629
2012-04-20,21.488059997558594
2012-04-23,21.330974578857422
2012-04-24,21.529401779174805
2012-04-25,22.240436553955078
2012-04-26,22.050277709960938
2012-04-27,22.356182098388672
2012-04-30,21.736099243164062
2012-05-01,21.603811264038086
2012-05-02,21.91798973083496
2012-05-03,21.42192268371582
2012-05-04,20.62821388244629
2012-05-07,20.396713256835938
2012-05-08,19.71875
2012-05-09,19.710481643676758
2012-05-10,20.256155014038086
2012-05-11,19.80142593383789
2012-05-14,19.04078483581543
2012-05-15,19.255756378173828
2012-05-16,18.776220321655273
2012-05-17,17.486434936523438
2012-05-18,17.519515991210938
2012-05-21,17.717939376831055
2012-05-22,18.247072219848633
2012-05-23,18.809293746948242
2012-05-24,18.214006423950195
2012-05-25,18.189210891723633
2012-05-29,18.75141143798828
2012-05-30,18.106523513793945
2012-05-31,18.106523513793945
2012-06-01,16.874618530273438
2012-06-04,16.39508628845215
2012-06-05,16.70099639892578
2012-06-06,17.106122970581055
2012-06-07,17.03171157836914
2012-06-08,17.395492553710938
2012-06-11,16.717529296875
2012-06-12,17.40375518798828
2012-06-13,16.634851455688477
2012-06-14,17.221864700317383
2012-06-15,17.494707107543945
2012-06-18,16.965566635131836
2012-06-19,17.89982795715332
2012-06-20,17.85022735595703
2012-06-21,17.329347610473633
2012-06-22,17.64352798461914
2012-06-25,17.147457122802734
2012-06-26,16.825010299682617
2012-06-27,17.064781188964844
2012-06-28,17.57738494873047
2012-06-29,18.371091842651367
2012-07-02,18.52818489074707
2012-07-03,18.891969680786133
2012-07-05,19.139999389648438
2012-07-06,18.536457061767578
2012-07-09,18.379362106323242
2012-07-10,18.313217163085938
2012-07-11,17.89156150817871
2012-07-12,17.62698745727539
2012-07-13,18.404163360595703
2012-07-16,18.561254501342773
2012-07-17,18.842361450195312
2012-07-18,18.685274124145508
2012-07-19,19.00771141052246
2012-07-20,18.354562759399414
2012-07-23,17.73447608947754
2012-07-24,16.98210334777832
2012-07-25,16.88288688659668
2012-07-26,16.70926856994629
2012-07-27,17.800615310668945
2012-07-30,18.387632369995117
2012-07-31,18.18093490600586
2012-08-01,17.345888137817383
2012-08-02,16.973834991455078
2012-08-03,17.908096313476562
2012-08-06,18.280147552490234
2012-08-07,18.991174697875977
2012-08-08,18.643932342529297
2012-08-09,18.95811653137207
2012-08-10,18.817554473876953
2012-08-13,18.61913299560547
2012-08-14,18.70180320739746
2012-08-15,18.610864639282227
2012-08-16,18.891969680786133
2012-08-17,19.123472213745117
2012-08-20,18.999452590942383
2012-08-21,19.255756378173828
2012-08-22,19.429370880126953
2012-08-23,19.197877883911133
2012-08-24,19.693944931030273
2012-08-27,19.131736755371094
2012-08-28,19.363231658935547
2012-08-29,19.727020263671875
2012-08-30,19.478984832763672
2012-08-31,19.586467742919922
2012-09-04,19.454177856445312
2012-09-05,19.024253845214844
2012-09-06,19.693944931030273
2012-09-07,20.438047409057617
2012-09-10,20.636474609375
2012-09-11,20.37190818786621
2012-09-12,19.958526611328125
2012-09-13,20.818370819091797
2012-09-14,21.049867630004883
2012-09-17,20.71088218688965
2012-09-18,20.181751251220703
2012-09-19,19.627805709838867
2012-09-20,19.5947322845459
2012-09-21,19.80142593383789
2012-09-24,19.569929122924805
2012-09-25,19.09866714477539
2012-09-26,18.908506393432617
2012-09-27,18.891969680786133
2012-09-28,18.710073471069336
2012-10-01,18.602596282958984
2012-10-02,18.908506393432617
2012-10-03,19.024253845214844
2012-10-04,19.264022827148438
2012-10-05,19.660873413085938
2012-10-08,19.51205825805664
2012-10-09,19.090402603149414
2012-10-10,18.858896255493164
2012-10-11,19.222681045532227
2012-10-12,19.222681045532227
2012-10-15,19.470712661743164
2012-10-16,20.024660110473633
2012-10-17,19.925447463989258
2012-10-18,19.660873413085938
2012-10-19,18.78448486328125
2012-10-22,18.114789962768555
2012-10-23,17.817157745361328
2012-10-24,17.560842514038086
2012-10-25,19.536861419677734
2012-10-26,19.057323455810547
2012-10-31,19.503786087036133
2012-11-01,20.19828224182129
2012-11-02,20.2396240234375
2012-11-05,20.810100555419922
2012-11-06,21.29790496826172
2012-11-07,20.793567657470703
2012-11-08,20.495925903320312
2012-11-09,21.30617332458496
2012-11-12,20.91758155822754
2012-11-13,21.198692321777344
2012-11-14,20.140403747558594
2012-11-15,19.900638580322266
2012-11-16,19.89235496520996
2012-11-19,20.77886199951172
2012-11-20,20.372888565063477
2012-11-21,20.44745445251465
2012-11-23,20.638010025024414
2012-11-26,20.372888565063477
2012-11-27,20.91141700744629
2012-11-28,21.07711410522461
2012-11-29,21.350522994995117
2012-11-30,21.350522994995117
2012-12-03,21.400232315063477
2012-12-04,21.913908004760742
2012-12-05,21.66535186767578
2012-12-06,22.02989387512207
2012-12-07,21.342241287231445
2012-12-10,21.715065002441406
2012-12-11,21.90561866760254
2012-12-12,21.864194869995117
2012-12-13,21.56593894958496
2012-12-14,21.67363929748535
2012-12-17,22.013324737548828
2012-12-18,22.54356575012207
2012-12-19,22.91639518737793
2012-12-20,23.239513397216797
2012-12-21,22.99095916748047
2012-12-24,22.866683959960938
2012-12-26,22.783832550048828
2012-12-27,22.742412567138672
2012-12-28,22.77554702758789
2012-12-31,24.101152420043945
2013-01-02,25.807865142822266
2013-01-03,26.10612678527832
2013-01-04,26.089555740356445
2013-01-07,25.89900016784668
2013-01-08,25.617313385009766
2013-01-09,26.048139572143555
2013-01-10,25.841012954711914
2013-01-11,25.716732025146484
2013-01-14,25.66701889038086
2013-01-15,26.023279190063477
2013-01-16,25.923856735229492
2013-01-17,26.528669357299805
2013-01-18,26.570091247558594
2013-01-22,27.315746307373047
2013-01-23,27.18317222595215
2013-01-24,29.179874420166016
2013-01-25,29.784683227539062
2013-01-28,30.116073608398438
2013-01-29,29.84267234802246
2013-01-30,29.850967407226562
2013-01-31,29.95866584777832
2013-02-01,29.983530044555664
2013-02-04,28.70763397216797
2013-02-05,29.610689163208008
2013-02-06,29.577545166015625
2013-02-07,29.784683227539062
2013-02-08,29.82611846923828
2013-02-11,30.2403564453125
2013-02-12,30.389493942260742
2013-02-13,30.174074172973633
2013-02-14,30.406064987182617
2013-02-15,30.107803344726562
2013-02-19,30.845172882080078
2013-02-20,29.950387954711914
2013-02-21,29.49470329284668
2013-02-22,30.07465934753418
2013-02-25,29.229583740234375
2013-02-26,29.03902816772461
2013-02-27,29.884103775024414
2013-02-28,30.190650939941406
2013-03-01,30.07465934753418
2013-03-04,29.82611846923828
2013-03-05,29.33729362487793
2013-03-06,29.577545166015625
2013-03-07,29.171592712402344
2013-03-08,29.353864669799805
2013-03-11,29.32900619506836
2013-03-12,28.583354949951172
2013-03-13,28.53364372253418
2013-03-14,28.84848403930664
2013-03-15,28.45907974243164
2013-03-18,28.16081428527832
2013-03-19,28.127687454223633
2013-03-20,28.840185165405273
2013-03-21,28.202238082885742
2013-03-22,28.4425106048584
2013-03-25,27.98682975769043
2013-03-26,28.376237869262695
2013-03-27,28.21053123474121
2013-03-28,28.351369857788086
2013-04-01,27.34059715270996
2013-04-02,26.67780303955078
2013-04-03,26.114410400390625
2013-04-04,26.636371612548828
2013-04-05,26.61151885986328
2013-04-08,27.274311065673828
2013-04-09,26.984344482421875
2013-04-10,27.26604461669922
2013-04-11,27.26604461669922
2013-04-12,26.926355361938477
2013-04-15,25.38532257080078
2013-04-16,26.19725799560547
2013-04-17,25.965282440185547
2013-04-18,25.203060150146484
2013-04-19,26.454099655151367
2013-04-22,26.147550582885742
2013-04-23,26.959495544433594
2013-04-24,27.00920295715332
2013-04-25,28.591644287109375
2013-04-26,27.771421432495117
2013-04-29,26.21383285522461
2013-04-30,26.230403900146484
2013-05-01,25.38532257080078
2013-05-02,26.039852142333984
2013-05-03,26.89320945739746
2013-05-06,27.937122344970703
2013-05-07,29.014175415039062
2013-05-08,29.32900619506836
2013-05-09,28.475643157958984
2013-05-10,28.997602462768555
2013-05-13,28.624771118164062
2013-05-14,28.3845157623291
2013-05-15,27.729997634887695
2013-05-16,27.224605560302734
2013-05-17,27.97854995727539
2013-05-20,28.309946060180664
2013-05-21,28.815343856811523
2013-05-22,27.91225814819336
2013-05-23,28.4425106048584
2013-05-24,27.622285842895508
2013-05-28,27.746572494506836
2013-05-29,27.456594467163086
2013-05-30,27.746572494506836
2013-05-31,27.812847137451172
2013-06-03,27.63058090209961
2013-06-04,27.382028579711914
2013-06-05,26.702651977539062
2013-06-06,26.777217864990234
2013-06-07,27.52286720275879
2013-06-10,27.19145965576172
2013-06-11,26.429243087768555
2013-06-12,26.13926887512207
2013-06-13,26.429243087768555
2013-06-14,25.39361572265625
2013-06-17,25.658740997314453
2013-06-18,26.222116470336914
2013-06-19,26.015003204345703
2013-06-20,25.509607315063477
2013-06-21,25.824443817138672
2013-06-24,25.39361572265625
2013-06-25,25.94042205810547
2013-06-26,26.321542739868164
2013-06-27,26.926355361938477
2013-06-28,26.470670700073242
2013-07-01,27.60572052001953
2013-07-02,27.174890518188477
2013-07-03,26.81035614013672
2013-07-05,27.937122344970703
2013-07-08,27.95369529724121
2013-07-09,28.202238082885742
2013-07-10,28.566783905029297
2013-07-11,28.931320190429688
2013-07-12,29.411855697631836
2013-07-15,29.387004852294922
2013-07-16,29.00588035583496
2013-07-17,29.213016510009766
2013-07-18,30.265214920043945
2013-07-19,28.21053123474121
2013-07-22,27.572582244873047
2013-07-23,27.423446655273438
2013-07-24,27.423446655273438
2013-07-25,30.099512100219727
2013-07-26,30.38119888305664
2013-07-29,30.174074172973633
2013-07-30,30.397781372070312
2013-07-31,31.275991439819336
2013-08-01,32.295047760009766
2013-08-02,32.51874923706055
2013-08-05,32.52703094482422
2013-08-06,32.4856071472168
2013-08-07,31.839365005493164
2013-08-08,31.632240295410156
2013-08-09,31.947072982788086
2013-08-12,31.731657028198242
2013-08-13,31.9056396484375
2013-08-14,31.226274490356445
2013-08-15,30.190650939941406
2013-08-16,30.14093017578125
2013-08-19,29.89238739013672
2013-08-20,30.604909896850586
2013-08-21,30.604909896850586
2013-08-22,30.936309814453125
2013-08-23,31.184864044189453
2013-08-26,30.845172882080078
2013-08-27,29.527849197387695
2013-08-28,29.867544174194336
2013-08-29,30.27349853515625
2013-08-30,30.12437629699707
2013-09-03,30.406064987182617
2013-09-04,31.184864044189453
2013-09-05,31.632240295410156
2013-09-06,31.665390014648438
2013-09-09,32.31990051269531
2013-09-10,32.858428955078125
2013-09-11,32.311614990234375
2013-09-12,31.723377227783203
2013-09-13,32.866703033447266
2013-09-16,33.55438232421875
2013-09-17,33.570945739746094
