Date,BKE
2010-07-29,6.722641468048096
2010-07-30,6.7495927810668945
2010-08-02,6.693243026733398
2010-08-03,6.477648735046387
2010-08-04,6.666293144226074
2010-08-05,6.3968000411987305
2010-08-06,6.4262003898620605
2010-08-09,6.661393642425537
2010-08-10,6.663843154907227
2010-08-11,6.467850685119629
2010-08-12,6.472750186920166
2010-08-13,6.335553169250488
2010-08-16,6.161606311798096
2010-08-17,6.247354984283447
2010-08-18,6.345351696014404
2010-08-19,6.0562591552734375
2010-08-20,5.990110874176025
2010-08-23,5.860264301300049
2010-08-24,5.764715194702148
2010-08-25,5.892113208770752
2010-08-26,5.901910781860352
2010-08-27,5.997461318969727
2010-08-30,5.960710525512695
2010-08-31,5.867613792419434
2010-09-01,5.970510482788086
2010-09-02,6.411499977111816
2010-09-03,6.619746685028076
2010-09-07,6.448247909545898
2010-09-08,6.413951396942139
2010-09-09,6.428648471832275
2010-09-10,6.467850685119629
2010-09-13,6.810841083526611
2010-09-14,6.889237403869629
2010-09-15,6.8965888023376465
2010-09-16,6.813291549682617
2010-09-17,6.935786247253418
2010-09-20,7.141584873199463
2010-09-21,6.538900852203369
2010-09-22,6.335553169250488
2010-09-23,6.401702404022217
2010-09-24,6.560943603515625
2010-09-27,6.480098724365234
2010-09-28,6.509496688842773
2010-09-29,6.624646186828613
2010-09-30,6.502147674560547
2010-10-01,6.450700759887695
2010-10-04,6.480098724365234
2010-10-05,6.511950492858887
2010-10-06,6.541347026824951
2010-10-07,7.2395806312561035
2010-10-08,7.403726577758789
2010-10-11,7.518877983093262
2010-10-12,7.570324897766113
2010-10-13,7.437161445617676
2010-10-14,7.562925338745117
2010-10-15,7.47661828994751
2010-10-18,7.44702672958374
2010-10-19,7.205369472503662
2010-10-20,7.146186351776123
2010-10-21,7.0500168800354
2010-10-22,7.128927230834961
2010-10-25,7.227563858032227
2010-10-26,7.3311285972595215
2010-10-27,7.104269027709961
2010-10-28,7.183175563812256
2010-10-29,7.173312187194824
2010-11-01,7.212770938873291
2010-11-02,7.6812849044799805
2010-11-03,7.585119724273682
2010-11-04,8.132546424865723
2010-11-05,8.349549293518066
2010-11-08,8.384071350097656
2010-11-09,8.342150688171387
2010-11-10,8.581343650817871
2010-11-11,8.551753997802734
2010-11-12,8.386540412902832
2010-11-15,8.507366180419922
2010-11-16,8.512296676635742
2010-11-17,8.675048828125
2010-11-18,9.118908882141113
2010-11-19,9.224944114685059
2010-11-22,9.370431900024414
2010-11-23,9.424683570861816
2010-11-24,9.419751167297363
2010-11-26,9.491262435913086
2010-11-29,9.454273223876953
2010-11-30,9.407422065734863
2010-12-01,9.534085273742676
2010-12-02,10.106709480285645
2010-12-03,9.937825202941895
2010-12-06,10.03809928894043
2010-12-07,10.204346656799316
2010-12-08,9.903520584106445
2010-12-09,10.00379467010498
2010-12-10,10.199071884155273
2010-12-13,10.354756355285645
2010-12-14,10.373230934143066
2010-12-15,10.265043258666992
2010-12-16,10.46031379699707
2010-12-17,9.995882034301758
2010-12-20,10.051295280456543
2010-12-21,10.122541427612305
2010-12-22,9.92463207244873
2010-12-23,9.969491958618164
2010-12-27,9.948382377624512
2010-12-28,9.919354438781738
2010-12-29,9.96157455444336
2010-12-30,10.096150398254395
2010-12-31,9.966852188110352
2011-01-03,10.257124900817871
2011-01-04,9.692412376403809
2011-01-05,9.676582336425781
2011-01-06,9.573668479919434
2011-01-07,9.753108024597168
2011-01-10,9.86130142211914
2011-01-11,9.652833938598633
2011-01-12,9.56261920928955
2011-01-13,9.599767684936523
2011-01-14,9.56527328491211
2011-01-18,9.583846092224121
2011-01-19,9.456483840942383
2011-01-20,9.83591079711914
2011-01-21,9.679364204406738
2011-01-24,9.751005172729492
2011-01-25,9.6475248336792
2011-01-26,9.708552360534668
2011-01-27,9.785501480102539
2011-01-28,9.443217277526855
2011-01-31,9.485673904418945
2011-02-01,9.549349784851074
2011-02-02,9.358308792114258
2011-02-03,9.432605743408203
2011-02-04,9.71916389465332
2011-02-07,9.740388870239258
2011-02-08,9.894283294677734
2011-02-09,9.95266342163086
2011-02-10,9.931432723999023
2011-02-11,9.989806175231934
2011-02-14,9.88897705078125
2011-02-15,9.75631332397461
2011-02-16,10.138391494750977
2011-02-17,10.228604316711426
2011-02-18,10.470064163208008
2011-02-22,10.31351089477539
2011-02-23,9.90489673614502
2011-02-24,10.040220260620117
2011-02-25,10.164924621582031
2011-02-28,10.371885299682617
2011-03-01,10.361274719238281
2011-03-02,10.361274719238281
2011-03-03,10.066750526428223
2011-03-04,9.846529006958008
2011-03-07,9.75631332397461
2011-03-08,9.79080581665039
2011-03-09,9.96858024597168
2011-03-10,10.064099311828613
2011-03-11,10.241875648498535
2011-03-14,10.013686180114746
2011-03-15,10.064099311828613
2011-03-16,9.729782104492188
2011-03-17,9.607726097106934
2011-03-18,9.509551048278809
2011-03-21,9.73508358001709
2011-03-22,9.68201732635498
2011-03-23,9.72712230682373
2011-03-24,9.912858963012695
2011-03-25,9.963273048400879
2011-03-28,10.018991470336914
2011-03-29,10.337393760681152
2011-03-30,10.626609802246094
2011-03-31,10.719468116760254
2011-04-01,10.443523406982422
2011-04-04,10.371885299682617
2011-04-05,10.738045692443848
2011-04-06,10.756622314453125
2011-04-07,11.82060718536377
2011-04-08,11.581809043884277
2011-04-11,11.725089073181152
2011-04-12,11.69324779510498
2011-04-13,11.623945236206055
2011-04-14,11.85317325592041
2011-04-15,11.95712661743164
2011-04-18,11.794533729553223
2011-04-19,11.717232704162598
2011-04-20,12.050414085388184
2011-04-21,11.818525314331055
2011-04-25,12.133040428161621
2011-04-26,12.146368026733398
2011-04-27,12.27164363861084
2011-04-28,12.290306091308594
2011-04-29,12.125051498413086
2011-05-02,12.02908992767334
2011-05-03,12.149041175842285
2011-05-04,12.143705368041992
2011-05-05,12.127715110778809
2011-05-06,11.970451354980469
2011-05-09,11.88515853881836
2011-05-10,12.197013854980469
2011-05-11,12.085064888000488
2011-05-12,12.332948684692383
2011-05-13,12.418246269226074
2011-05-16,12.418246269226074
2011-05-17,12.428908348083496
2011-05-18,12.76742172241211
2011-05-19,10.978912353515625
2011-05-20,10.693711280822754
2011-05-23,10.576430320739746
2011-05-24,10.600418090820312
2011-05-25,10.611083984375
2011-05-26,10.850969314575195
2011-05-27,11.088193893432617
2011-05-31,11.378727912902832
2011-06-01,11.168157577514648
2011-06-02,11.264114379882812
2011-06-03,10.957585334777832
2011-06-06,10.637736320495605
2011-06-07,10.717698097229004
2011-06-08,10.459152221679688
2011-06-09,10.648395538330078
2011-06-10,10.437829971313477
2011-06-13,10.517791748046875
2011-06-14,10.805658340454102
2011-06-15,10.645734786987305
2011-06-16,10.62707233428955
2011-06-17,10.70436954498291
2011-06-20,11.026891708374023
2011-06-21,11.392056465148926
2011-06-22,11.069537162780762
2011-06-23,11.288098335266113
2011-06-24,11.074865341186523
2011-06-27,11.106852531433105
2011-06-28,11.559974670410156
2011-06-29,11.461356163024902
2011-06-30,11.381391525268555
2011-07-01,11.554640769958496
2011-07-05,11.62127685546875
2011-07-06,11.975785255432129
2011-07-07,12.27164363861084
2011-07-08,12.25031852722168
2011-07-11,11.89315414428711
2011-07-12,11.887825965881348
2011-07-13,12.123437881469727
2011-07-14,12.013660430908203
2011-07-15,12.040438652038574
2011-07-18,12.102022171020508
2011-07-19,12.484894752502441
2011-07-20,12.26534366607666
2011-07-21,12.353694915771484
2011-07-22,12.367084503173828
2011-07-25,12.203765869140625
2011-07-26,12.399213790893555
2011-07-27,11.810176849365234
2011-07-28,11.810176849365234
2011-07-29,11.863725662231445
2011-08-01,11.836949348449707
2011-08-02,11.26130485534668
2011-08-03,11.697726249694824
2011-08-04,10.62943172454834
2011-08-05,10.605330467224121
2011-08-08,9.512937545776367
2011-08-09,10.214423179626465
2011-08-10,9.968095779418945
2011-08-11,10.35900592803955
2011-08-12,10.24120044708252
2011-08-15,10.466103553771973
2011-08-16,10.23316764831543
2011-08-17,10.013617515563965
2011-08-18,9.23448371887207
2011-08-19,9.250545501708984
2011-08-22,9.472771644592285
2011-08-23,10.067168235778809
2011-08-24,10.048423767089844
2011-08-25,9.777997016906738
2011-08-26,10.227812767028809
2011-08-29,10.573199272155762
2011-08-30,10.75259017944336
2011-08-31,10.549102783203125
2011-09-01,10.525007247924805
2011-09-02,10.334906578063965
2011-09-06,9.700355529785156
2011-09-07,10.067168235778809
2011-09-08,9.839582443237305
2011-09-09,9.697677612304688
2011-09-12,9.968095779418945
2011-09-13,10.235845565795898
2011-09-14,10.516980171203613
2011-09-15,10.567846298217773
2011-09-16,10.543752670288086
2011-09-19,10.543752670288086
2011-09-20,10.549102783203125
2011-09-21,10.061809539794922
2011-09-22,10.010937690734863
2011-09-23,10.077878952026367
2011-09-26,10.575881004333496
2011-09-27,10.782041549682617
2011-09-28,10.739203453063965
2011-09-29,10.594622611999512
2011-09-30,10.297428131103516
2011-10-03,10.334906578063965
2011-10-04,10.658882141113281
2011-10-05,11.205077171325684
2011-10-06,11.743244171142578
2011-10-07,11.673627853393555
2011-10-10,12.035082817077637
2011-10-11,12.085953712463379
2011-10-12,11.624482154846191
2011-10-13,11.48009967803955
2011-10-14,11.734895706176758
2011-10-17,11.434804916381836
2011-10-18,11.67544174194336
2011-10-19,11.494255065917969
2011-10-20,11.559371948242188
2011-10-21,11.749054908752441
2011-10-24,12.224677085876465
2011-10-25,11.870787620544434
2011-10-26,12.21052360534668
2011-10-27,12.79372501373291
2011-10-28,12.839027404785156
2011-10-31,12.615368843078613
2011-11-01,12.292620658874512
2011-11-02,12.428518295288086
2011-11-03,12.96642780303955
2011-11-04,12.841856956481934
2011-11-07,12.850347518920898
2011-11-08,12.553088188171387
2011-11-09,11.802842140197754
2011-11-10,11.992531776428223
2011-11-11,12.425686836242676
2011-11-14,12.27846908569336
2011-11-15,12.3492431640625
2011-11-16,11.882115364074707
2011-11-17,11.440464973449707
2011-11-18,11.02712631225586
2011-11-21,10.81762409210205
2011-11-22,10.766664505004883
2011-11-23,10.58830451965332
2011-11-25,10.36181640625
2011-11-28,10.707213401794434
2011-11-29,10.695883750915527
2011-11-30,11.313064575195312
2011-12-01,11.672615051269531
2011-12-02,11.706591606140137
2011-12-05,11.573527336120605
2011-12-06,11.615988731384277
2011-12-07,11.499917984008789
2011-12-08,11.293243408203125
2011-12-09,11.46027660369873
2011-12-12,11.332883834838867
2011-12-13,10.978997230529785
2011-12-14,10.769492149353027
2011-12-15,10.868581771850586
2011-12-16,10.936528205871582
2011-12-19,10.894062995910645
2011-12-20,11.386674880981445
2011-12-21,11.386674880981445
2011-12-22,11.16584587097168
2011-12-23,11.485757827758789
2011-12-27,11.53955364227295
2011-12-28,11.45178508758545
2011-12-29,11.69526195526123
2011-12-30,11.570694923400879
2012-01-03,11.398000717163086
2012-01-04,11.457451820373535
2012-01-05,11.870787620544434
2012-01-06,11.740557670593262
2012-01-09,11.749054908752441
2012-01-10,11.771698951721191
2012-01-11,11.686356544494629
2012-01-12,11.766011238098145
2012-01-13,11.814373016357422
2012-01-17,11.70627498626709
2012-01-18,12.130145072937012
2012-01-19,12.241089820861816
2012-01-20,12.010664939880371
2012-01-23,12.01919937133789
2012-01-24,12.241089820861816
2012-01-25,12.317904472351074
2012-01-26,12.141526222229004
2012-01-27,12.332122802734375
2012-01-30,12.334964752197266
2012-01-31,12.411779403686523
2012-02-01,12.462985038757324
2012-02-02,12.519878387451172
2012-02-03,12.767372131347656
2012-02-06,12.753152847290039
2012-02-07,12.818580627441406
2012-02-08,12.787287712097168
2012-02-09,12.747465133666992
2012-02-10,12.485742568969727
2012-02-13,12.647895812988281
2012-02-14,12.807204246520996
2012-02-15,12.659271240234375
2012-02-16,12.87831974029541
2012-02-17,13.003488540649414
2012-02-21,12.747465133666992
2012-02-22,12.827110290527344
2012-02-23,12.468672752380371
2012-02-24,12.343502044677734
2012-02-27,12.565396308898926
2012-02-28,12.801509857177734
2012-02-29,12.778749465942383
2012-03-01,13.657791137695312
2012-03-02,13.515554428100586
2012-03-05,13.464349746704102
2012-03-06,13.359087944030762
2012-03-07,13.620808601379395
2012-03-08,13.808568000793457
2012-03-09,14.09873104095459
2012-03-12,13.973567008972168
2012-03-13,14.061745643615723
2012-03-14,13.928049087524414
2012-03-15,13.896751403808594
2012-03-16,13.780117988586426
2012-03-19,13.7317533493042
2012-03-20,13.782960891723633
2012-03-21,13.825634956359863
2012-03-22,13.854079246520996
2012-03-23,13.854079246520996
2012-03-26,13.976408004760742
2012-03-27,13.805716514587402
2012-03-28,13.791494369506836
2012-03-29,13.808568000793457
2012-03-30,13.626503944396973
2012-04-02,13.811408042907715
2012-04-03,14.010542869567871
2012-04-04,13.953649520874023
2012-04-05,13.014871597290039
2012-04-09,13.128661155700684
2012-04-10,12.656429290771484
2012-04-11,12.759299278259277
2012-04-12,12.922186851501465
2012-04-13,12.696434020996094
2012-04-16,12.956478118896484
2012-04-17,12.950767517089844
2012-04-18,13.030780792236328
2012-04-19,12.97362232208252
2012-04-20,12.976485252380371
2012-04-23,12.882183074951172
2012-04-24,12.796452522277832
2012-04-25,13.050780296325684
2012-04-26,13.279393196105957
2012-04-27,13.347973823547363
2012-04-30,13.196521759033203
2012-05-01,13.210800170898438
2012-05-02,13.536574363708496
2012-05-03,12.527832984924316
2012-05-04,12.367810249328613
2012-05-07,12.202065467834473
2012-05-08,12.036322593688965
2012-05-09,12.202065467834473
2012-05-10,12.250641822814941
2012-05-11,12.053470611572266
2012-05-14,11.902013778686523
2012-05-15,12.04489803314209
2012-05-16,11.902013778686523
2012-05-17,12.247786521911621
2012-05-18,11.882011413574219
2012-05-21,12.056327819824219
2012-05-22,12.053470611572266
2012-05-23,12.353517532348633
2012-05-24,12.316370964050293
2012-05-25,12.339231491088867
2012-05-29,12.467826843261719
2012-05-30,12.17063045501709
2012-05-31,11.184751510620117
2012-06-01,10.641800880432129
2012-06-04,10.858981132507324
2012-06-05,11.036150932312012
2012-06-06,11.290478706359863
2012-06-07,10.821832656860352
2012-06-08,10.850408554077148
2012-06-11,10.698955535888672
2012-06-12,10.793256759643555
2012-06-13,10.507494926452637
2012-06-14,10.673234939575195
2012-06-15,10.767534255981445
2012-06-18,10.833264350891113
2012-06-19,10.838976860046387
2012-06-20,10.996148109436035
2012-06-21,10.890414237976074
2012-06-22,10.947565078735352
2012-06-25,10.738960266113281
2012-06-26,10.810399055480957
2012-06-27,10.916131973266602
2012-06-28,10.853264808654785
2012-06-29,11.307626724243164
2012-07-02,11.381926536560059
2012-07-03,11.336204528808594
2012-07-05,11.001864433288574
2012-07-06,10.993289947509766
2012-07-09,10.990432739257812
2012-07-10,11.230472564697266
2012-07-11,10.880060195922852
2012-07-12,11.000696182250977
2012-07-13,11.595242500305176
2012-07-16,11.158665657043457
2012-07-17,11.230473518371582
2012-07-18,11.494717597961426
2012-07-19,11.6182222366333
2012-07-20,11.514824867248535
2012-07-23,11.336747169494629
2012-07-24,11.227602005004883
2012-07-25,10.980592727661133
2012-07-26,11.089735984802246
2012-07-27,11.34823226928711
2012-07-30,11.109837532043457
2012-07-31,11.106965065002441
2012-08-01,10.658896446228027
2012-08-02,10.653152465820312
2012-08-03,10.722087860107422
2012-08-06,10.782403945922852
2012-08-07,11.09835147857666
2012-08-08,11.253450393676758
2012-08-09,11.158665657043457
2012-08-10,11.08398723602295
2012-08-13,11.052393913269043
2012-08-14,11.463127136230469
2012-08-15,11.497591972351074
2012-08-16,11.962894439697266
2012-08-17,12.054805755615234
2012-08-20,12.184057235717773
2012-08-21,12.393733978271484
2012-08-22,12.350646018981934
2012-08-23,12.353520393371582
2012-08-24,12.405217170715332
2012-08-27,12.456918716430664
2012-08-28,12.425323486328125
2012-08-29,12.408096313476562
2012-08-30,13.292740821838379
2012-08-31,13.080199241638184
2012-09-04,12.919350624084473
2012-09-05,12.741272926330566
2012-09-06,12.876269340515137
2012-09-07,12.81020450592041
2012-09-10,12.876269340515137
2012-09-11,12.749887466430664
2012-09-12,12.89637279510498
2012-09-13,13.091692924499512
2012-09-14,13.671879768371582
2012-09-17,13.663265228271484
2012-09-18,13.330085754394531
2012-09-19,13.289871215820312
2012-09-20,13.246787071228027
2012-09-21,13.298490524291992
2012-09-24,13.002646446228027
2012-09-25,12.996904373168945
2012-09-26,12.965306282043457
2012-09-27,13.03136920928955
2012-09-28,13.048604011535645
2012-10-01,13.223810195922852
2012-10-02,13.209446907043457
2012-10-03,13.272635459899902
2012-10-04,12.841802597045898
2012-10-05,12.8360595703125
2012-10-08,12.933711051940918
2012-10-09,12.815949440002441
2012-10-10,12.847542762756348
2012-10-11,12.833121299743652
2012-10-12,12.84466552734375
2012-10-15,13.017769813537598
2012-10-16,13.170686721801758
2012-10-17,13.058161735534668
2012-10-18,13.084126472473145
2012-10-19,12.625388145446777
2012-10-22,12.576339721679688
2012-10-23,12.547490119934082
2012-10-24,12.553262710571289
2012-10-25,12.714825630187988
2012-10-26,12.709057807922363
2012-10-31,13.032197952270508
2012-11-01,13.701544761657715
2012-11-02,13.560171127319336
2012-11-05,13.583257675170898
2012-11-06,13.739051818847656
2012-11-07,13.952553749084473
2012-11-08,13.456308364868164
2012-11-09,13.756364822387695
2012-11-12,13.565947532653809
2012-11-13,13.756364822387695
2012-11-14,13.773675918579102
2012-11-15,13.97563362121582
2012-11-16,13.86600112915039
2012-11-19,14.137203216552734
2012-11-20,14.379559516906738
2012-11-21,14.356470108032227
2012-11-23,14.538233757019043
2012-11-26,14.3622465133667
2012-11-27,14.500733375549316
2012-11-28,14.69114875793457
2012-11-29,14.760398864746094
2012-11-30,14.757508277893066
2012-12-03,14.500733375549316
2012-12-04,14.572867393493652
2012-12-05,13.981167793273926
2012-12-06,13.993889808654785
2012-12-07,14.114778518676758
2012-12-10,13.39265251159668
2012-12-11,13.519899368286133
2012-12-12,13.364022254943848
2012-12-13,13.36083984375
2012-12-14,13.675774574279785
2012-12-17,13.853918075561523
2012-12-18,14.067057609558105
2012-12-19,13.990708351135254
2012-12-20,13.987525939941406
2012-12-21,13.9970703125
2012-12-24,14.00661563873291
2012-12-26,13.825285911560059
2012-12-27,13.761670112609863
2012-12-28,13.647144317626953
2012-12-31,14.200669288635254
2013-01-02,14.318367958068848
2013-01-03,14.3438138961792
2013-01-04,14.337455749511719
2013-01-07,14.082963943481445
2013-01-08,14.114778518676758
2013-01-09,14.114778518676758
2013-01-10,14.05433177947998
2013-01-11,13.949353218078613
2013-01-14,13.88572883605957
2013-01-15,14.238844871520996
2013-01-16,14.318367958068848
2013-01-17,14.327910423278809
2013-01-18,14.39789867401123
2013-01-22,14.48378849029541
2013-01-23,14.474247932434082
2013-01-24,14.687387466430664
2013-01-25,15.00867748260498
2013-01-28,14.884613037109375
2013-01-29,14.884613037109375
2013-01-30,14.741460800170898
2013-01-31,14.881434440612793
2013-02-01,14.960960388183594
2013-02-04,14.7128324508667
2013-02-05,14.887796401977539
2013-02-06,14.735098838806152
2013-02-07,14.359724998474121
2013-02-08,14.442432403564453
2013-02-11,14.388357162475586
2013-02-12,14.38199234008789
2013-02-13,14.385170936584473
2013-02-14,14.324728012084961
2013-02-15,14.130677223205566
2013-02-19,14.55695629119873
2013-02-20,14.213391304016113
2013-02-21,13.965259552001953
2013-02-22,14.051153182983398
2013-02-25,13.73303508758545
2013-02-26,13.834834098815918
2013-02-27,14.063875198364258
2013-02-28,14.254741668701172
2013-03-01,14.172033309936523
2013-03-04,14.11795425415039
2013-03-05,14.283374786376953
2013-03-06,14.140227317810059
2013-03-07,14.280197143554688
2013-03-08,14.706470489501953
2013-03-11,14.90369701385498
2013-03-12,14.684205055236816
2013-03-13,15.037308692932129
2013-03-14,15.504934310913086
2013-03-15,15.549477577209473
2013-03-18,15.374512672424316
2013-03-19,15.07230281829834
2013-03-20,15.422229766845703
2013-03-21,15.317249298095703
2013-03-22,15.186823844909668
2013-03-25,15.05958080291748
2013-03-26,14.92915153503418
2013-03-27,14.846439361572266
2013-03-28,14.840078353881836
2013-04-01,14.636488914489746
2013-04-02,14.728738784790039
2013-04-03,14.607857704162598
2013-04-04,15.135927200317383
2013-04-05,14.945055961608887
2013-04-08,14.932327270507812
2013-04-09,14.855982780456543
2013-04-10,15.193184852600098
2013-04-11,15.592504501342773
2013-04-12,15.384858131408691
2013-04-15,14.784285545349121
2013-04-16,14.982346534729004
2013-04-17,14.704421997070312
2013-04-18,14.538305282592773
2013-04-19,14.781092643737793
2013-04-22,14.781092643737793
2013-04-23,15.017484664916992
2013-04-24,14.940820693969727
2013-04-25,15.483881950378418
2013-04-26,15.340131759643555
2013-04-29,15.292216300964355
2013-04-30,15.509443283081055
2013-05-01,15.02707290649414
2013-05-02,15.049433708190918
2013-05-03,15.68514347076416
2013-05-06,15.68514347076416
2013-05-07,15.895977973937988
2013-05-08,16.071680068969727
2013-05-09,16.39432716369629
2013-05-10,16.800037384033203
2013-05-13,16.729755401611328
2013-05-14,17.17379379272461
2013-05-15,17.18337631225586
2013-05-16,17.071569442749023
2013-05-17,17.371850967407227
2013-05-20,17.82868003845215
2013-05-21,18.049097061157227
2013-05-22,18.25354766845703
2013-05-23,17.70409393310547
2013-05-24,17.266433715820312
2013-05-28,17.336713790893555
2013-05-29,17.010875701904297
2013-05-30,17.061981201171875
2013-05-31,17.0843505859375
2013-06-03,17.291996002197266
2013-06-04,17.384632110595703
2013-06-05,17.205739974975586
2013-06-06,17.58588409423828
2013-06-07,17.63381004333496
2013-06-10,17.796728134155273
2013-06-11,17.560333251953125
2013-06-12,17.490053176879883
2013-06-13,17.515605926513672
2013-06-14,17.224905014038086
2013-06-17,17.0843505859375
2013-06-18,17.09073829650879
2013-06-19,16.911840438842773
2013-06-20,16.534887313842773
2013-06-21,16.589197158813477
2013-06-24,16.276134490966797
2013-06-25,16.477384567260742
2013-06-26,16.46460723876953
2013-06-27,16.58599281311035
2013-06-28,16.617948532104492
2013-07-01,16.899065017700195
2013-07-02,16.96615219116211
2013-07-03,16.88309097290039
2013-07-05,17.285600662231445
2013-07-08,17.43255615234375
2013-07-09,17.435749053955078
2013-07-10,17.5571346282959
2013-07-11,17.887374877929688
2013-07-12,17.595613479614258
2013-07-15,17.711036682128906
2013-07-16,17.557138442993164
2013-07-17,17.557138442993164
2013-07-18,17.909820556640625
2013-07-19,17.88416862487793
2013-07-22,18.0893611907959
2013-07-23,18.0508975982666
2013-07-24,17.816843032836914
2013-07-25,17.8585147857666
2013-07-26,17.890581130981445
2013-07-29,18.02203369140625
2013-07-30,18.04448127746582
2013-07-31,17.948287963867188
2013-08-01,18.26891326904297
2013-08-02,18.294557571411133
2013-08-05,18.16311264038086
2013-08-06,17.576366424560547
2013-08-07,17.24613380432129
2013-08-08,17.35515022277832
2013-08-09,17.387210845947266
2013-08-12,17.56675910949707
2013-08-13,17.592409133911133
2013-08-14,17.403240203857422
2013-08-15,17.05376434326172
2013-08-16,16.919103622436523
2013-08-19,16.749176025390625
2013-08-20,17.262168884277344
2013-08-21,17.002471923828125
2013-08-22,16.794063568115234
2013-08-23,16.829336166381836
2013-08-26,16.717113494873047
2013-08-27,16.543981552124023
2013-08-28,16.585662841796875
2013-08-29,16.758798599243164
2013-08-30,16.60169219970703
2013-09-03,16.652986526489258
2013-09-04,16.778038024902344
2013-09-05,16.576045989990234
2013-09-06,16.572834014892578
2013-09-09,16.877424240112305
2013-09-10,17.066585540771484
2013-09-11,17.069799423217773
2013-09-12,16.74276351928711
2013-09-13,17.105064392089844
