Date,AMPL
2022-03-16,17.15999984741211
2022-03-17,17.979999542236328
2022-03-18,17.969999313354492
2022-03-21,17.469999313354492
2022-03-22,18.020000457763672
2022-03-23,18.100000381469727
2022-03-24,17.799999237060547
2022-03-25,17.020000457763672
2022-03-28,17.899999618530273
2022-03-29,19.350000381469727
2022-03-30,18.780000686645508
2022-03-31,18.43000030517578
2022-04-01,18.739999771118164
2022-04-04,19.6200008392334
2022-04-05,19.15999984741211
2022-04-06,18.469999313354492
2022-04-07,18.09000015258789
2022-04-08,17.6200008392334
2022-04-11,18.15999984741211
2022-04-12,18.899999618530273
2022-04-13,20.299999237060547
2022-04-14,20.479999542236328
2022-04-18,20.229999542236328
2022-04-19,20.799999237060547
2022-04-20,20.75
2022-04-21,20.040000915527344
2022-04-22,18.81999969482422
2022-04-25,18.68000030517578
2022-04-26,17.940000534057617
2022-04-27,17.520000457763672
2022-04-28,18.209999084472656
2022-04-29,17.459999084472656
2022-05-02,17.260000228881836
2022-05-03,16.690000534057617
2022-05-04,16.920000076293945
2022-05-05,16.809999465942383
2022-05-06,16.81999969482422
2022-05-09,15.300000190734863
2022-05-10,14.680000305175781
2022-05-11,14.289999961853027
2022-05-12,15.5
2022-05-13,17.040000915527344
2022-05-16,16.8799991607666
2022-05-17,17.770000457763672
2022-05-18,17.809999465942383
2022-05-19,18.84000015258789
2022-05-20,19.049999237060547
2022-05-23,18.59000015258789
2022-05-24,17.280000686645508
2022-05-25,17.90999984741211
2022-05-26,18.030000686645508
2022-05-27,19.1200008392334
2022-05-31,18.84000015258789
2022-06-01,18.579999923706055
2022-06-02,19.329999923706055
2022-06-03,18.540000915527344
2022-06-06,18.700000762939453
2022-06-07,18.81999969482422
2022-06-08,19.280000686645508
2022-06-09,18.100000381469727
2022-06-10,16.670000076293945
2022-06-13,15.170000076293945
2022-06-14,14.949999809265137
2022-06-15,15.630000114440918
2022-06-16,14.949999809265137
2022-06-17,14.789999961853027
2022-06-21,15.40999984741211
2022-06-22,15.699999809265137
2022-06-23,16.309999465942383
2022-06-24,15.930000305175781
2022-06-27,16.260000228881836
2022-06-28,14.789999961853027
2022-06-29,14.140000343322754
2022-06-30,14.289999961853027
2022-07-01,14.75
2022-07-05,15.829999923706055
2022-07-06,16.030000686645508
2022-07-07,17.229999542236328
2022-07-08,16.809999465942383
2022-07-11,15.489999771118164
2022-07-12,14.789999961853027
2022-07-13,14.550000190734863
2022-07-14,14.15999984741211
2022-07-15,14.619999885559082
2022-07-18,14.670000076293945
2022-07-19,15.15999984741211
2022-07-20,16.459999084472656
2022-07-21,16.90999984741211
2022-07-22,15.9399995803833
2022-07-25,15.5600004196167
2022-07-26,13.960000038146973
2022-07-27,14.899999618530273
2022-07-28,14.729999542236328
2022-07-29,14.779999732971191
2022-08-01,14.520000457763672
2022-08-02,14.869999885559082
2022-08-03,16.1200008392334
2022-08-04,18.15999984741211
2022-08-05,18.280000686645508
2022-08-08,18.459999084472656
2022-08-09,17.540000915527344
2022-08-10,18.690000534057617
2022-08-11,18.030000686645508
2022-08-12,18.559999465942383
2022-08-15,18.3700008392334
2022-08-16,18.190000534057617
2022-08-17,17.760000228881836
2022-08-18,17.600000381469727
2022-08-19,16.0
2022-08-22,15.369999885559082
2022-08-23,15.630000114440918
2022-08-24,15.970000267028809
2022-08-25,16.399999618530273
2022-08-26,15.670000076293945
2022-08-29,15.260000228881836
2022-08-30,15.020000457763672
2022-08-31,15.149999618530273
2022-09-01,14.789999961853027
2022-09-02,14.850000381469727
2022-09-06,15.010000228881836
2022-09-07,15.550000190734863
2022-09-08,16.139999389648438
2022-09-09,17.25
2022-09-12,17.68000030517578
2022-09-13,16.579999923706055
2022-09-14,16.81999969482422
2022-09-15,16.59000015258789
2022-09-16,15.770000457763672
2022-09-19,16.25
2022-09-20,16.0
2022-09-21,15.979999542236328
2022-09-22,15.25
2022-09-23,15.010000228881836
2022-09-26,15.0
2022-09-27,15.15999984741211
2022-09-28,16.229999542236328
2022-09-29,15.789999961853027
2022-09-30,15.470000267028809
2022-10-03,15.930000305175781
2022-10-04,16.899999618530273
2022-10-05,17.229999542236328
2022-10-06,17.5
2022-10-07,15.890000343322754
2022-10-10,14.850000381469727
2022-10-11,15.329999923706055
2022-10-12,14.75
2022-10-13,14.890000343322754
2022-10-14,14.289999961853027
2022-10-17,15.470000267028809
2022-10-18,15.579999923706055
2022-10-19,15.0600004196167
2022-10-20,15.260000228881836
2022-10-21,15.260000228881836
2022-10-24,15.0
2022-10-25,16.049999237060547
2022-10-26,15.989999771118164
2022-10-27,16.100000381469727
2022-10-28,16.489999771118164
2022-10-31,16.799999237060547
2022-11-01,16.34000015258789
2022-11-02,14.880000114440918
2022-11-03,14.390000343322754
2022-11-04,13.90999984741211
2022-11-07,13.829999923706055
2022-11-08,14.109999656677246
2022-11-09,13.489999771118164
2022-11-10,15.119999885559082
2022-11-11,16.100000381469727
2022-11-14,14.770000457763672
2022-11-15,14.9399995803833
2022-11-16,14.239999771118164
2022-11-17,13.84000015258789
2022-11-18,13.890000343322754
2022-11-21,13.739999771118164
2022-11-22,13.40999984741211
2022-11-23,14.020000457763672
2022-11-25,14.0
2022-11-28,14.199999809265137
2022-11-29,13.920000076293945
2022-11-30,14.319999694824219
2022-12-01,13.970000267028809
2022-12-02,13.390000343322754
2022-12-05,12.789999961853027
2022-12-06,12.289999961853027
2022-12-07,12.350000381469727
2022-12-08,12.600000381469727
2022-12-09,12.449999809265137
2022-12-12,13.149999618530273
2022-12-13,13.020000457763672
2022-12-14,13.300000190734863
2022-12-15,12.829999923706055
2022-12-16,12.760000228881836
2022-12-19,12.199999809265137
2022-12-20,12.010000228881836
2022-12-21,11.979999542236328
2022-12-22,11.5600004196167
2022-12-23,11.100000381469727
2022-12-27,10.930000305175781
2022-12-28,11.270000457763672
2022-12-29,12.039999961853027
2022-12-30,12.079999923706055
2023-01-03,12.0600004196167
2023-01-04,12.4399995803833
2023-01-05,12.0
2023-01-06,11.859999656677246
2023-01-09,12.130000114440918
2023-01-10,12.260000228881836
2023-01-11,12.569999694824219
2023-01-12,12.479999542236328
2023-01-13,12.539999961853027
2023-01-17,12.75
2023-01-18,12.640000343322754
2023-01-19,12.539999961853027
2023-01-20,13.15999984741211
2023-01-23,13.369999885559082
2023-01-24,13.34000015258789
2023-01-25,13.4399995803833
2023-01-26,14.210000038146973
2023-01-27,14.800000190734863
2023-01-30,14.300000190734863
2023-01-31,14.380000114440918
2023-02-01,15.010000228881836
2023-02-02,15.430000305175781
2023-02-03,15.020000457763672
2023-02-06,15.109999656677246
2023-02-07,15.529999732971191
2023-02-08,15.609999656677246
2023-02-09,15.25
2023-02-10,14.65999984741211
2023-02-13,15.180000305175781
2023-02-14,15.789999961853027
2023-02-15,16.739999771118164
2023-02-16,14.449999809265137
2023-02-17,14.520000457763672
2023-02-21,13.859999656677246
2023-02-22,14.279999732971191
2023-02-23,13.739999771118164
2023-02-24,13.420000076293945
2023-02-27,13.300000190734863
2023-02-28,13.199999809265137
2023-03-01,12.84000015258789
2023-03-02,13.359999656677246
2023-03-03,13.680000305175781
2023-03-06,13.6899995803833
2023-03-07,13.420000076293945
2023-03-08,13.239999771118164
2023-03-09,12.569999694824219
2023-03-10,11.6899995803833
2023-03-13,11.949999809265137
2023-03-14,12.279999732971191
2023-03-15,12.369999885559082
2023-03-16,12.279999732971191
2023-03-17,12.050000190734863
2023-03-20,12.100000381469727
2023-03-21,12.460000038146973
2023-03-22,11.479999542236328
2023-03-23,11.640000343322754
2023-03-24,11.59000015258789
2023-03-27,11.65999984741211
2023-03-28,11.539999961853027
2023-03-29,11.789999961853027
2023-03-30,11.869999885559082
2023-03-31,12.4399995803833
2023-04-03,12.760000228881836
2023-04-04,12.619999885559082
2023-04-05,11.949999809265137
2023-04-06,11.729999542236328
2023-04-10,11.729999542236328
2023-04-11,11.329999923706055
2023-04-12,11.079999923706055
2023-04-13,11.460000038146973
2023-04-14,11.369999885559082
2023-04-17,11.4399995803833
2023-04-18,11.75
2023-04-19,12.0600004196167
2023-04-20,12.15999984741211
2023-04-21,12.289999961853027
2023-04-24,11.90999984741211
2023-04-25,11.069999694824219
2023-04-26,11.510000228881836
2023-04-27,11.65999984741211
2023-04-28,11.350000381469727
2023-05-01,11.180000305175781
2023-05-02,10.859999656677246
2023-05-03,10.930000305175781
2023-05-04,11.15999984741211
2023-05-05,11.65999984741211
2023-05-08,11.600000381469727
2023-05-09,11.630000114440918
2023-05-10,10.6899995803833
2023-05-11,10.270000457763672
2023-05-12,9.979999542236328
2023-05-15,10.329999923706055
2023-05-16,8.989999771118164
2023-05-17,9.199999809265137
2023-05-18,9.09000015258789
2023-05-19,9.09000015258789
2023-05-22,9.390000343322754
2023-05-23,9.369999885559082
2023-05-24,9.319999694824219
2023-05-25,9.130000114440918
2023-05-26,9.380000114440918
2023-05-30,9.239999771118164
2023-05-31,9.739999771118164
2023-06-01,9.600000381469727
2023-06-02,9.850000381469727
2023-06-05,9.829999923706055
2023-06-06,10.289999961853027
2023-06-07,10.119999885559082
2023-06-08,10.180000305175781
2023-06-09,10.34000015258789
2023-06-12,10.819999694824219
2023-06-13,11.130000114440918
2023-06-14,10.930000305175781
2023-06-15,11.09000015258789
2023-06-16,10.970000267028809
2023-06-20,10.920000076293945
2023-06-21,10.84000015258789
2023-06-22,10.739999771118164
2023-06-23,10.630000114440918
2023-06-26,10.630000114440918
2023-06-27,10.819999694824219
2023-06-28,11.170000076293945
2023-06-29,10.84000015258789
2023-06-30,11.0
2023-07-03,10.960000038146973
2023-07-05,10.789999961853027
2023-07-06,10.850000381469727
2023-07-07,10.8100004196167
2023-07-10,11.130000114440918
2023-07-11,11.710000038146973
2023-07-12,12.020000457763672
2023-07-13,12.119999885559082
2023-07-14,11.779999732971191
2023-07-17,11.800000190734863
2023-07-18,11.59000015258789
2023-07-19,11.869999885559082
2023-07-20,11.359999656677246
2023-07-21,11.260000228881836
2023-07-24,11.039999961853027
2023-07-25,11.199999809265137
2023-07-26,11.3100004196167
2023-07-27,10.920000076293945
2023-07-28,11.100000381469727
2023-07-31,11.579999923706055
2023-08-01,11.569999694824219
2023-08-02,11.289999961853027
2023-08-03,11.40999984741211
2023-08-04,11.369999885559082
2023-08-07,10.760000228881836
2023-08-08,10.6899995803833
2023-08-09,11.40999984741211
2023-08-10,11.050000190734863
2023-08-11,11.350000381469727
2023-08-14,11.470000267028809
2023-08-15,11.369999885559082
2023-08-16,11.239999771118164
2023-08-17,11.220000267028809
2023-08-18,11.4399995803833
2023-08-21,11.600000381469727
2023-08-22,11.59000015258789
2023-08-23,11.600000381469727
2023-08-24,11.520000457763672
2023-08-25,11.779999732971191
2023-08-28,11.729999542236328
2023-08-29,11.579999923706055
2023-08-30,11.645000457763672
2023-08-31,11.680000305175781
2023-09-01,12.100000381469727
2023-09-05,12.1899995803833
2023-09-06,12.710000038146973
2023-09-07,12.6899995803833
2023-09-08,12.649999618530273
2023-09-11,12.539999961853027
2023-09-12,12.460000038146973
2023-09-13,11.680000305175781
2023-09-14,11.59000015258789
2023-09-15,11.449999809265137
2023-09-18,11.630000114440918
2023-09-19,11.75
2023-09-20,11.869999885559082
2023-09-21,12.0
2023-09-22,11.989999771118164
2023-09-25,12.029999732971191
2023-09-26,11.260000228881836
2023-09-27,11.5
2023-09-28,11.520000457763672
2023-09-29,11.569999694824219
2023-10-02,11.550000190734863
2023-10-03,10.850000381469727
2023-10-04,10.789999961853027
2023-10-05,10.770000457763672
2023-10-06,10.630000114440918
2023-10-09,10.84000015258789
2023-10-10,10.989999771118164
2023-10-11,10.84000015258789
2023-10-12,10.420000076293945
2023-10-13,10.050000190734863
2023-10-16,10.369999885559082
2023-10-17,10.489999771118164
2023-10-18,10.34000015258789
2023-10-19,10.34000015258789
2023-10-20,10.319999694824219
2023-10-23,10.25
2023-10-24,10.479999542236328
2023-10-25,10.09000015258789
2023-10-26,10.050000190734863
2023-10-27,10.020000457763672
2023-10-30,10.210000038146973
2023-10-31,9.960000038146973
2023-11-01,9.869999885559082
2023-11-02,10.220000267028809
2023-11-03,10.75
2023-11-06,10.470000267028809
2023-11-07,11.149999618530273
2023-11-08,10.489999771118164
2023-11-09,10.25
2023-11-10,10.270000457763672
2023-11-13,10.25
2023-11-14,10.90999984741211
2023-11-15,10.760000228881836
2023-11-16,10.479999542236328
2023-11-17,10.460000038146973
2023-11-20,10.630000114440918
2023-11-21,10.5600004196167
2023-11-22,10.5
2023-11-24,10.5600004196167
2023-11-27,10.520000457763672
2023-11-28,10.420000076293945
2023-11-29,10.53499984741211
2023-11-30,10.649999618530273
2023-12-01,11.25
2023-12-04,11.470000267028809
2023-12-05,11.359999656677246
2023-12-06,11.369999885559082
2023-12-07,11.289999961853027
2023-12-08,12.029999732971191
2023-12-11,12.279999732971191
2023-12-12,11.479999542236328
2023-12-13,12.140000343322754
2023-12-14,12.880000114440918
2023-12-15,13.1899995803833
2023-12-18,13.039999961853027
2023-12-19,13.140000343322754
2023-12-20,12.859999656677246
2023-12-21,13.100000381469727
2023-12-22,13.069999694824219
2023-12-26,13.1899995803833
2023-12-27,13.010000228881836
2023-12-28,13.130000114440918
2023-12-29,12.720000267028809
2024-01-02,12.59000015258789
2024-01-03,12.029999732971191
2024-01-04,11.8100004196167
2024-01-05,11.770000457763672
2024-01-08,12.3100004196167
2024-01-09,12.279999732971191
2024-01-10,12.329999923706055
2024-01-11,12.5
2024-01-12,12.680000305175781
2024-01-16,12.5
2024-01-17,12.34000015258789
2024-01-18,12.3100004196167
2024-01-19,12.359999656677246
2024-01-22,12.819999694824219
2024-01-23,12.850000381469727
2024-01-24,12.800000190734863
2024-01-25,13.399999618530273
2024-01-26,13.130000114440918
2024-01-29,13.5600004196167
2024-01-30,13.1899995803833
2024-01-31,12.960000038146973
2024-02-01,13.0
2024-02-02,13.149999618530273
2024-02-05,13.210000038146973
2024-02-06,13.279999732971191
2024-02-07,13.09000015258789
2024-02-08,13.619999885559082
2024-02-09,14.140000343322754
2024-02-12,14.289999961853027
2024-02-13,13.75
2024-02-14,14.229999542236328
2024-02-15,14.260000228881836
2024-02-16,14.100000381469727
2024-02-20,14.069999694824219
2024-02-21,11.800000190734863
2024-02-22,11.8100004196167
2024-02-23,12.069999694824219
2024-02-26,12.194999694824219
2024-02-27,12.0
2024-02-28,11.760000228881836
2024-02-29,11.859999656677246
2024-03-01,11.369999885559082
2024-03-04,11.279999732971191
2024-03-05,11.095000267028809
2024-03-06,11.104999542236328
2024-03-07,11.149999618530273
2024-03-08,11.114999771118164
2024-03-11,11.149999618530273
2024-03-12,11.109999656677246
2024-03-13,11.130000114440918
2024-03-14,11.050000190734863
2024-03-15,10.770000457763672
2024-03-18,10.899999618530273
2024-03-19,11.229999542236328
2024-03-20,11.550000190734863
2024-03-21,11.510000228881836
2024-03-22,11.300000190734863
2024-03-25,11.029999732971191
2024-03-26,10.84000015258789
2024-03-27,10.9399995803833
2024-03-28,10.880000114440918
2024-04-01,10.760000228881836
2024-04-02,10.529999732971191
2024-04-03,10.489999771118164
2024-04-04,10.470000267028809
2024-04-05,10.390000343322754
2024-04-08,10.449999809265137
2024-04-09,10.550000190734863
2024-04-10,10.319999694824219
2024-04-11,10.350000381469727
2024-04-12,10.15999984741211
2024-04-15,9.630000114440918
2024-04-16,9.670000076293945
2024-04-17,9.489999771118164
2024-04-18,9.460000038146973
2024-04-19,9.460000038146973
2024-04-22,9.84000015258789
2024-04-23,9.829999923706055
2024-04-24,9.90999984741211
2024-04-25,9.819999694824219
2024-04-26,9.920000076293945
2024-04-29,9.949999809265137
2024-04-30,9.789999961853027
2024-05-01,9.800000190734863
2024-05-02,9.869999885559082
2024-05-03,10.050000190734863
2024-05-06,10.069999694824219
2024-05-07,10.0
2024-05-08,9.4399995803833
2024-05-09,9.260000228881836
2024-05-10,9.119999885559082
2024-05-13,8.979999542236328
2024-05-14,9.335000038146973
2024-05-15,9.489999771118164
2024-05-16,9.140000343322754
2024-05-17,9.300000190734863
2024-05-20,9.510000228881836
2024-05-21,9.5600004196167
2024-05-22,9.680000305175781
2024-05-23,9.430000305175781
2024-05-24,9.75
2024-05-28,9.510000228881836
2024-05-29,9.140000343322754
2024-05-30,9.199999809265137
2024-05-31,8.920000076293945
2024-06-03,8.630000114440918
2024-06-04,8.569999694824219
2024-06-05,8.739999771118164
2024-06-06,8.470000267028809
2024-06-07,8.3100004196167
2024-06-10,8.40999984741211
2024-06-11,8.380000114440918
2024-06-12,8.710000038146973
2024-06-13,8.350000381469727
2024-06-14,8.300000190734863
2024-06-17,8.420000076293945
2024-06-18,8.25
2024-06-20,8.34000015258789
2024-06-21,8.470000267028809
2024-06-24,8.479999542236328
2024-06-25,8.529999732971191
2024-06-26,8.680000305175781
2024-06-27,8.829999923706055
2024-06-28,8.899999618530273
2024-07-01,8.579999923706055
2024-07-02,8.579999923706055
2024-07-03,8.5
2024-07-05,8.59000015258789
2024-07-08,8.600000381469727
2024-07-09,8.210000038146973
2024-07-10,8.210000038146973
2024-07-11,8.5
2024-07-12,8.069999694824219
2024-07-15,8.130000114440918
2024-07-16,8.430000305175781
2024-07-17,8.199999809265137
2024-07-18,8.109999656677246
2024-07-19,7.889999866485596
2024-07-22,8.329999923706055
2024-07-23,8.430000305175781
2024-07-24,8.149999618530273
2024-07-25,8.529999732971191
2024-07-26,8.770000457763672
2024-07-29,8.550000190734863
2024-07-30,8.65999984741211
2024-07-31,8.5600004196167
2024-08-01,8.199999809265137
2024-08-02,7.940000057220459
2024-08-05,7.71999979019165
2024-08-06,7.730000019073486
2024-08-07,7.78000020980835
2024-08-08,7.980000019073486
2024-08-09,7.949999809265137
2024-08-12,8.0
2024-08-13,8.619999885559082
2024-08-14,8.34000015258789
2024-08-15,8.489999771118164
2024-08-16,8.579999923706055
2024-08-19,8.619999885559082
2024-08-20,8.760000228881836
2024-08-21,8.899999618530273
2024-08-22,8.5
2024-08-23,8.8100004196167
2024-08-26,8.930000305175781
2024-08-27,8.890000343322754
2024-08-28,8.829999923706055
2024-08-29,8.979999542236328
2024-08-30,8.8100004196167
2024-09-03,8.579999923706055
2024-09-04,8.699999809265137
2024-09-05,8.640000343322754
2024-09-06,8.579999923706055
2024-09-09,8.710000038146973
2024-09-10,8.699999809265137
2024-09-11,8.5600004196167
2024-09-12,8.760000228881836
2024-09-13,8.84000015258789
2024-09-16,8.859999656677246
2024-09-17,8.890000343322754
2024-09-18,8.84000015258789
2024-09-19,9.050000190734863
2024-09-20,9.050000190734863
2024-09-23,8.729999542236328
2024-09-24,8.600000381469727
2024-09-25,8.640000343322754
2024-09-26,8.829999923706055
2024-09-27,8.949999809265137
2024-09-30,8.970000267028809
2024-10-01,8.65999984741211
2024-10-02,8.510000228881836
2024-10-03,8.579999923706055
2024-10-04,8.979999542236328
2024-10-07,8.630000114440918
2024-10-08,8.569999694824219
2024-10-09,8.6899995803833
2024-10-10,8.539999961853027
2024-10-11,8.529999732971191
2024-10-14,8.640000343322754
2024-10-15,8.949999809265137
2024-10-16,8.899999618530273
2024-10-17,8.9399995803833
2024-10-18,9.020000457763672
2024-10-21,8.949999809265137
2024-10-22,9.029999732971191
2024-10-23,9.0
2024-10-24,9.029999732971191
2024-10-25,9.109999656677246
2024-10-28,9.010000228881836
2024-10-29,9.239999771118164
2024-10-30,9.210000038146973
2024-10-31,8.989999771118164
2024-11-01,9.300000190734863
2024-11-04,9.279999732971191
2024-11-05,9.420000076293945
2024-11-06,9.970000267028809
2024-11-07,10.489999771118164
2024-11-08,9.890000343322754
2024-11-11,10.279999732971191
2024-11-12,10.5
2024-11-13,10.25
2024-11-14,10.069999694824219
2024-11-15,9.59000015258789
2024-11-18,9.760000228881836
2024-11-19,10.489999771118164
2024-11-20,10.335000038146973
2024-11-21,10.479999542236328
2024-11-22,10.734999656677246
2024-11-25,10.8100004196167
2024-11-26,10.579999923706055
2024-11-27,10.4399995803833
2024-11-29,10.34000015258789
2024-12-02,10.779999732971191
2024-12-03,10.529999732971191
2024-12-04,11.170000076293945
2024-12-05,11.25
2024-12-06,11.460000038146973
2024-12-09,11.510000228881836
2024-12-10,11.109999656677246
2024-12-11,11.289999961853027
2024-12-12,11.390000343322754
2024-12-13,11.760000228881836
2024-12-16,11.890000343322754
2024-12-17,11.680000305175781
2024-12-18,11.119999885559082
2024-12-19,10.960000038146973
2024-12-20,11.010000228881836
2024-12-23,10.920000076293945
2024-12-24,11.020000457763672
2024-12-26,11.130000114440918
2024-12-27,10.6899995803833
2024-12-30,10.529999732971191
2024-12-31,10.550000190734863
2025-01-02,10.699999809265137
2025-01-03,10.890000343322754
2025-01-06,11.510000228881836
2025-01-07,10.600000381469727
2025-01-08,10.670000076293945
2025-01-10,10.210000038146973
2025-01-13,10.25
2025-01-14,10.4399995803833
2025-01-15,10.850000381469727
2025-01-16,10.640000343322754
2025-01-17,10.899999618530273
2025-01-21,11.300000190734863
2025-01-22,11.039999961853027
2025-01-23,11.260000228881836
2025-01-24,11.380000114440918
2025-01-27,11.300000190734863
2025-01-28,12.510000228881836
2025-01-29,11.970000267028809
2025-01-30,11.899999618530273
2025-01-31,12.180000305175781
2025-02-03,12.25
2025-02-04,12.609999656677246
2025-02-05,12.300000190734863
2025-02-06,12.390000343322754
2025-02-07,12.220000267028809
2025-02-10,12.539999961853027
2025-02-11,12.449999809265137
2025-02-12,12.350000381469727
2025-02-13,12.460000038146973
2025-02-14,12.039999961853027
2025-02-18,12.109999656677246
2025-02-19,11.850000381469727
2025-02-20,14.4399995803833
2025-02-21,13.420000076293945
2025-02-24,12.800000190734863
2025-02-25,12.819999694824219
2025-02-26,12.779999732971191
2025-02-27,12.220000267028809
2025-02-28,12.59000015258789
2025-03-03,12.270000457763672
2025-03-04,12.510000228881836
2025-03-05,12.760000228881836
2025-03-06,12.1899995803833
2025-03-07,12.59000015258789
2025-03-10,12.0
2025-03-11,12.010000228881836
2025-03-12,12.109999656677246
2025-03-13,11.399999618530273
2025-03-14,11.75
2025-03-17,11.9399995803833
2025-03-18,12.15999984741211
2025-03-19,11.640000343322754
2025-03-20,11.789999961853027
2025-03-21,11.649999618530273
2025-03-24,11.800000190734863
2025-03-25,12.0
2025-03-26,11.510000228881836
2025-03-27,10.920000076293945
2025-03-28,10.550000190734863
2025-03-31,10.1899995803833
2025-04-01,10.329999923706055
2025-04-02,10.220000267028809
2025-04-03,9.050000190734863
2025-04-04,8.880000114440918
2025-04-07,8.9399995803833
2025-04-08,8.479999542236328
2025-04-09,9.600000381469727
2025-04-10,9.010000228881836
2025-04-11,8.770000457763672
2025-04-14,8.579999923706055
2025-04-15,8.489999771118164
2025-04-16,8.300000190734863
2025-04-17,8.180000305175781
2025-04-21,7.710000038146973
2025-04-22,7.940000057220459
2025-04-23,8.359999656677246
2025-04-24,8.869999885559082
2025-04-25,9.130000114440918
2025-04-28,9.149999618530273
2025-04-29,9.260000228881836
2025-04-30,9.1899995803833
2025-05-01,9.380000114440918
2025-05-02,9.4399995803833
2025-05-05,9.420000076293945
2025-05-06,9.369999885559082
2025-05-07,9.420000076293945
2025-05-08,10.5
2025-05-09,10.640000343322754
2025-05-12,11.970000267028809
2025-05-13,11.800000190734863
2025-05-14,12.3100004196167
2025-05-15,12.140000343322754
2025-05-16,12.1899995803833
2025-05-19,11.765000343322754
2025-05-20,12.180000305175781
2025-05-21,11.979999542236328
2025-05-22,12.3100004196167
2025-05-23,12.039999961853027
2025-05-27,12.640000343322754
2025-05-28,12.600000381469727
2025-05-29,12.390000343322754
2025-05-30,12.390000343322754
2025-06-02,12.1899995803833
2025-06-03,12.8100004196167
2025-06-04,12.899999618530273
2025-06-05,12.970000267028809
2025-06-06,12.739999771118164
2025-06-09,12.6899995803833
2025-06-10,12.649999618530273
2025-06-11,12.3100004196167
2025-06-12,12.1899995803833
2025-06-13,11.369999885559082
2025-06-16,12.130000114440918
2025-06-17,11.859999656677246
2025-06-18,11.729999542236328
2025-06-20,11.609999656677246
2025-06-23,11.8100004196167
2025-06-24,12.1899995803833
2025-06-25,12.095000267028809
2025-06-26,12.369999885559082
2025-06-27,12.329999923706055
2025-06-30,12.399999618530273
2025-07-01,12.4399995803833
2025-07-02,12.260000228881836
2025-07-03,12.720000267028809
2025-07-07,12.710000038146973
