Date,PSFE
2021-03-02,190.0800018310547
2021-03-03,177.36000061035156
2021-03-04,167.39999389648438
2021-03-05,179.16000366210938
2021-03-08,175.8000030517578
2021-03-09,177.24000549316406
2021-03-10,177.36000061035156
2021-03-11,179.0399932861328
2021-03-12,178.8000030517578
2021-03-15,198.0
2021-03-16,199.44000244140625
2021-03-17,192.0
2021-03-18,190.67999267578125
2021-03-19,187.1999969482422
2021-03-22,193.8000030517578
2021-03-23,187.55999755859375
2021-03-24,176.75999450683594
2021-03-25,179.39999389648438
2021-03-26,174.60000610351562
2021-03-29,184.67999267578125
2021-03-30,181.1999969482422
2021-03-31,162.0
2021-04-01,175.1999969482422
2021-04-05,169.8000030517578
2021-04-06,171.60000610351562
2021-04-07,168.83999633789062
2021-04-08,170.8800048828125
2021-04-09,166.44000244140625
2021-04-12,158.8800048828125
2021-04-13,160.67999267578125
2021-04-14,164.75999450683594
2021-04-15,167.8800048828125
2021-04-16,161.8800048828125
2021-04-19,156.60000610351562
2021-04-20,153.9600067138672
2021-04-21,155.16000366210938
2021-04-22,159.1199951171875
2021-04-23,162.0
2021-04-26,167.39999389648438
2021-04-27,167.16000366210938
2021-04-28,165.47999572753906
2021-04-29,166.0800018310547
2021-04-30,165.60000610351562
2021-05-03,166.8000030517578
2021-05-04,163.0800018310547
2021-05-05,159.47999572753906
2021-05-06,153.1199951171875
2021-05-07,161.39999389648438
2021-05-10,162.83999633789062
2021-05-11,143.39999389648438
2021-05-12,133.0800018310547
2021-05-13,124.44000244140625
2021-05-14,130.32000732421875
2021-05-17,132.60000610351562
2021-05-18,142.67999267578125
2021-05-19,146.52000427246094
2021-05-20,144.83999633789062
2021-05-21,143.52000427246094
2021-05-24,139.67999267578125
2021-05-25,138.0
2021-05-26,138.47999572753906
2021-05-27,135.83999633789062
2021-05-28,134.63999938964844
2021-06-01,141.60000610351562
2021-06-02,145.8000030517578
2021-06-03,141.83999633789062
2021-06-04,147.1199951171875
2021-06-07,147.60000610351562
2021-06-08,144.9600067138672
2021-06-09,144.36000061035156
2021-06-10,141.9600067138672
2021-06-11,143.39999389648438
2021-06-14,139.8000030517578
2021-06-15,135.9600067138672
2021-06-16,134.63999938964844
2021-06-17,136.32000732421875
2021-06-18,135.0
2021-06-21,135.0
2021-06-22,133.1999969482422
2021-06-23,134.39999389648438
2021-06-24,133.32000732421875
2021-06-25,146.52000427246094
2021-06-28,148.0800018310547
2021-06-29,144.1199951171875
2021-06-30,145.32000732421875
2021-07-01,141.24000549316406
2021-07-02,137.0399932861328
2021-07-06,135.0
2021-07-07,133.8000030517578
2021-07-08,133.9199981689453
2021-07-09,138.24000549316406
2021-07-12,138.0
2021-07-13,131.8800048828125
2021-07-14,129.24000549316406
2021-07-15,130.0800018310547
2021-07-16,124.19999694824219
2021-07-19,122.27999877929688
2021-07-20,125.4000015258789
2021-07-21,127.91999816894531
2021-07-22,127.68000030517578
2021-07-23,128.52000427246094
2021-07-26,127.68000030517578
2021-07-27,125.76000213623047
2021-07-28,128.39999389648438
2021-07-29,131.27999877929688
2021-07-30,129.47999572753906
2021-08-02,133.44000244140625
2021-08-03,126.0
2021-08-04,123.23999786376953
2021-08-05,123.4800033569336
2021-08-06,130.32000732421875
2021-08-09,131.27999877929688
2021-08-10,125.16000366210938
2021-08-11,124.55999755859375
2021-08-12,130.55999755859375
2021-08-13,122.4000015258789
2021-08-16,103.44000244140625
2021-08-17,102.12000274658203
2021-08-18,100.55999755859375
2021-08-19,96.72000122070312
2021-08-20,98.87999725341797
2021-08-23,103.68000030517578
2021-08-24,104.63999938964844
2021-08-25,102.0
2021-08-26,99.23999786376953
2021-08-27,101.63999938964844
2021-08-30,99.95999908447266
2021-08-31,101.5199966430664
2021-09-01,105.23999786376953
2021-09-02,107.27999877929688
2021-09-03,110.87999725341797
2021-09-07,106.44000244140625
2021-09-08,107.27999877929688
2021-09-09,106.31999969482422
2021-09-10,102.4800033569336
2021-09-13,101.5199966430664
2021-09-14,98.76000213623047
2021-09-15,99.83999633789062
2021-09-16,99.0
2021-09-17,98.16000366210938
2021-09-20,96.0
2021-09-21,94.08000183105469
2021-09-22,96.23999786376953
2021-09-23,99.12000274658203
2021-09-24,96.95999908447266
2021-09-27,95.4000015258789
2021-09-28,93.23999786376953
2021-09-29,90.72000122070312
2021-09-30,93.0
2021-10-01,92.16000366210938
2021-10-04,86.4000015258789
2021-10-05,86.63999938964844
2021-10-06,86.27999877929688
2021-10-07,87.23999786376953
2021-10-08,84.4800033569336
2021-10-11,82.91999816894531
2021-10-12,84.36000061035156
2021-10-13,88.44000244140625
2021-10-14,94.80000305175781
2021-10-15,93.5999984741211
2021-10-18,92.5199966430664
2021-10-19,97.19999694824219
2021-10-20,96.36000061035156
2021-10-21,99.23999786376953
2021-10-22,97.19999694824219
2021-10-25,90.4800033569336
2021-10-26,90.5999984741211
2021-10-27,88.31999969482422
2021-10-28,90.36000061035156
2021-10-29,93.5999984741211
2021-11-01,95.5199966430664
2021-11-02,92.63999938964844
2021-11-03,92.76000213623047
2021-11-04,90.36000061035156
2021-11-05,89.16000366210938
2021-11-08,95.27999877929688
2021-11-09,91.68000030517578
2021-11-10,87.23999786376953
2021-11-11,50.880001068115234
2021-11-12,54.0
2021-11-15,54.119998931884766
2021-11-16,53.15999984741211
2021-11-17,51.720001220703125
2021-11-18,48.0
2021-11-19,46.79999923706055
2021-11-22,47.7599983215332
2021-11-23,46.560001373291016
2021-11-24,47.279998779296875
2021-11-26,46.68000030517578
2021-11-29,45.36000061035156
2021-11-30,43.560001373291016
2021-12-01,41.279998779296875
2021-12-02,43.439998626708984
2021-12-03,40.560001373291016
2021-12-06,42.720001220703125
2021-12-07,43.68000030517578
2021-12-08,51.36000061035156
2021-12-09,48.36000061035156
2021-12-10,47.7599983215332
2021-12-13,45.2400016784668
2021-12-14,44.7599983215332
2021-12-15,45.47999954223633
2021-12-16,45.119998931884766
2021-12-17,46.68000030517578
2021-12-20,42.84000015258789
2021-12-21,46.31999969482422
2021-12-22,46.31999969482422
2021-12-23,48.84000015258789
2021-12-27,46.439998626708984
2021-12-28,46.68000030517578
2021-12-29,47.15999984741211
2021-12-30,47.880001068115234
2021-12-31,46.91999816894531
2022-01-03,48.599998474121094
2022-01-04,47.880001068115234
2022-01-05,45.2400016784668
2022-01-06,45.84000015258789
2022-01-07,47.040000915527344
2022-01-10,45.599998474121094
2022-01-11,47.279998779296875
2022-01-12,47.15999984741211
2022-01-13,46.31999969482422
2022-01-14,45.119998931884766
2022-01-18,42.599998474121094
2022-01-19,42.720001220703125
2022-01-20,43.31999969482422
2022-01-21,41.400001525878906
2022-01-24,40.560001373291016
2022-01-25,41.52000045776367
2022-01-26,41.15999984741211
2022-01-27,39.0
2022-01-28,41.040000915527344
2022-01-31,43.560001373291016
2022-02-01,45.599998474121094
2022-02-02,42.959999084472656
2022-02-03,40.08000183105469
2022-02-04,41.279998779296875
2022-02-07,41.15999984741211
2022-02-08,42.119998931884766
2022-02-09,43.79999923706055
2022-02-10,43.68000030517578
2022-02-11,42.47999954223633
2022-02-14,42.84000015258789
2022-02-15,44.7599983215332
2022-02-16,44.7599983215332
2022-02-17,40.68000030517578
2022-02-18,38.279998779296875
2022-02-22,35.040000915527344
2022-02-23,34.20000076293945
2022-02-24,36.959999084472656
2022-02-25,36.84000015258789
2022-02-28,38.279998779296875
2022-03-01,34.68000030517578
2022-03-02,36.36000061035156
2022-03-03,38.040000915527344
2022-03-04,35.880001068115234
2022-03-07,33.36000061035156
2022-03-08,33.84000015258789
2022-03-09,36.959999084472656
2022-03-10,38.7599983215332
2022-03-11,36.599998474121094
2022-03-14,32.7599983215332
2022-03-15,35.63999938964844
2022-03-16,39.0
2022-03-17,39.599998474121094
2022-03-18,43.91999816894531
2022-03-21,42.47999954223633
2022-03-22,44.279998779296875
2022-03-23,43.31999969482422
2022-03-24,44.400001525878906
2022-03-25,42.720001220703125
2022-03-28,41.880001068115234
2022-03-29,43.91999816894531
2022-03-30,41.63999938964844
2022-03-31,40.68000030517578
2022-04-01,42.599998474121094
2022-04-04,42.47999954223633
2022-04-05,38.400001525878906
2022-04-06,36.959999084472656
2022-04-07,35.880001068115234
2022-04-08,38.040000915527344
2022-04-11,39.0
2022-04-12,39.0
2022-04-13,39.0
2022-04-14,38.880001068115234
2022-04-18,38.63999938964844
2022-04-19,39.119998931884766
2022-04-20,36.36000061035156
2022-04-21,35.7599983215332
2022-04-22,34.08000183105469
2022-04-25,35.15999984741211
2022-04-26,33.720001220703125
2022-04-27,33.84000015258789
2022-04-28,35.52000045776367
2022-04-29,33.36000061035156
2022-05-02,34.91999816894531
2022-05-03,36.36000061035156
2022-05-04,38.279998779296875
2022-05-05,34.31999969482422
2022-05-06,32.880001068115234
2022-05-09,29.760000228881836
2022-05-10,27.360000610351562
2022-05-11,22.920000076293945
2022-05-12,24.0
2022-05-13,28.440000534057617
2022-05-16,27.239999771118164
2022-05-17,29.760000228881836
2022-05-18,29.520000457763672
2022-05-19,30.719999313354492
2022-05-20,29.280000686645508
2022-05-23,30.1200008392334
2022-05-24,28.31999969482422
2022-05-25,30.479999542236328
2022-05-26,31.559999465942383
2022-05-27,34.20000076293945
2022-05-31,32.7599983215332
2022-06-01,31.68000030517578
2022-06-02,34.20000076293945
2022-06-03,32.400001525878906
2022-06-06,32.52000045776367
2022-06-07,33.119998931884766
2022-06-08,33.84000015258789
2022-06-09,31.920000076293945
2022-06-10,30.360000610351562
2022-06-13,27.719999313354492
2022-06-14,26.639999389648438
2022-06-15,28.31999969482422
2022-06-16,26.760000228881836
2022-06-17,27.719999313354492
2022-06-21,28.079999923706055
2022-06-22,28.079999923706055
2022-06-23,28.440000534057617
2022-06-24,28.440000534057617
2022-06-27,27.360000610351562
2022-06-28,25.559999465942383
2022-06-29,24.479999542236328
2022-06-30,23.399999618530273
2022-07-01,23.399999618530273
2022-07-05,25.68000030517578
2022-07-06,24.1200008392334
2022-07-07,24.84000015258789
2022-07-08,22.68000030517578
2022-07-11,22.200000762939453
2022-07-12,22.68000030517578
2022-07-13,21.84000015258789
2022-07-14,21.1200008392334
2022-07-15,21.719999313354492
2022-07-18,21.719999313354492
2022-07-19,23.040000915527344
2022-07-20,24.719999313354492
2022-07-21,24.600000381469727
2022-07-22,23.15999984741211
2022-07-25,22.440000534057617
2022-07-26,22.440000534057617
2022-07-27,23.8799991607666
2022-07-28,24.84000015258789
2022-07-29,24.1200008392334
2022-08-01,24.0
2022-08-02,24.959999084472656
2022-08-03,26.399999618530273
2022-08-04,26.520000457763672
2022-08-05,27.1200008392334
2022-08-08,27.479999542236328
2022-08-09,26.040000915527344
2022-08-10,26.639999389648438
2022-08-11,24.600000381469727
2022-08-12,24.719999313354492
2022-08-15,25.31999969482422
2022-08-16,27.1200008392334
2022-08-17,26.520000457763672
2022-08-18,26.040000915527344
2022-08-19,23.520000457763672
2022-08-22,21.959999084472656
2022-08-23,21.959999084472656
2022-08-24,22.31999969482422
2022-08-25,23.760000228881836
2022-08-26,21.959999084472656
2022-08-29,21.719999313354492
2022-08-30,21.84000015258789
2022-08-31,19.799999237060547
2022-09-01,19.799999237060547
2022-09-02,18.959999084472656
2022-09-06,20.280000686645508
2022-09-07,21.600000381469727
2022-09-08,21.239999771118164
2022-09-09,21.719999313354492
2022-09-12,22.200000762939453
2022-09-13,20.399999618530273
2022-09-14,21.1200008392334
2022-09-15,20.8799991607666
2022-09-16,19.920000076293945
2022-09-19,19.31999969482422
2022-09-20,18.600000381469727
2022-09-21,18.479999542236328
2022-09-22,17.639999389648438
2022-09-23,17.280000686645508
2022-09-26,16.559999465942383
2022-09-27,16.559999465942383
2022-09-28,17.399999618530273
2022-09-29,16.31999969482422
2022-09-30,16.559999465942383
2022-10-03,16.68000030517578
2022-10-04,18.84000015258789
2022-10-05,19.31999969482422
2022-10-06,19.31999969482422
2022-10-07,18.239999771118164
2022-10-10,17.040000915527344
2022-10-11,16.31999969482422
2022-10-12,16.440000534057617
2022-10-13,17.399999618530273
2022-10-14,15.84000015258789
2022-10-17,16.920000076293945
2022-10-18,16.920000076293945
2022-10-19,16.559999465942383
2022-10-20,16.920000076293945
2022-10-21,17.399999618530273
2022-10-24,16.68000030517578
2022-10-25,17.520000457763672
2022-10-26,17.8799991607666
2022-10-27,17.760000228881836
2022-10-28,18.719999313354492
2022-10-31,17.520000457763672
2022-11-01,17.15999984741211
2022-11-02,16.440000534057617
2022-11-03,15.84000015258789
2022-11-04,15.359999656677246
2022-11-07,14.760000228881836
2022-11-08,15.239999771118164
2022-11-09,14.15999984741211
2022-11-10,15.960000038146973
2022-11-11,17.639999389648438
2022-11-14,17.399999618530273
2022-11-15,19.200000762939453
2022-11-16,20.15999984741211
2022-11-17,19.559999465942383
2022-11-18,18.360000610351562
2022-11-21,16.440000534057617
2022-11-22,16.200000762939453
2022-11-23,16.31999969482422
2022-11-25,17.15999984741211
2022-11-28,16.31999969482422
2022-11-29,16.200000762939453
2022-11-30,17.040000915527344
2022-12-01,18.239999771118164
2022-12-02,18.0
2022-12-05,17.15999984741211
2022-12-06,16.68000030517578
2022-12-07,16.559999465942383
2022-12-08,16.799999237060547
2022-12-09,15.119999885559082
2022-12-12,14.520000457763672
2022-12-13,13.510000228881836
2022-12-14,11.880000114440918
2022-12-15,11.949999809265137
2022-12-16,12.149999618530273
2022-12-19,11.869999885559082
2022-12-20,12.65999984741211
2022-12-21,13.229999542236328
2022-12-22,12.8100004196167
2022-12-23,12.819999694824219
2022-12-27,12.380000114440918
2022-12-28,12.399999618530273
2022-12-29,14.069999694824219
2022-12-30,13.890000343322754
2023-01-03,14.420000076293945
2023-01-04,15.130000114440918
2023-01-05,16.299999237060547
2023-01-06,16.739999771118164
2023-01-09,17.059999465942383
2023-01-10,17.739999771118164
2023-01-11,17.5
2023-01-12,18.479999542236328
2023-01-13,18.329999923706055
2023-01-17,18.799999237060547
2023-01-18,19.6200008392334
2023-01-19,21.010000228881836
2023-01-20,21.329999923706055
2023-01-23,20.479999542236328
2023-01-24,20.329999923706055
2023-01-25,20.15999984741211
2023-01-26,20.600000381469727
2023-01-27,21.059999465942383
2023-01-30,20.31999969482422
2023-01-31,21.040000915527344
2023-02-01,21.899999618530273
2023-02-02,23.420000076293945
2023-02-03,23.18000030517578
2023-02-06,22.889999389648438
2023-02-07,23.100000381469727
2023-02-08,22.56999969482422
2023-02-09,21.940000534057617
2023-02-10,21.450000762939453
2023-02-13,21.940000534057617
2023-02-14,22.09000015258789
2023-02-15,23.540000915527344
2023-02-16,22.1200008392334
2023-02-17,21.219999313354492
2023-02-21,21.059999465942383
2023-02-22,21.739999771118164
2023-02-23,20.850000381469727
2023-02-24,20.18000030517578
2023-02-27,19.649999618530273
2023-02-28,19.940000534057617
2023-03-01,18.93000030517578
2023-03-02,19.290000915527344
2023-03-03,20.360000610351562
2023-03-06,20.309999465942383
2023-03-07,20.049999237060547
2023-03-08,20.299999237060547
2023-03-09,21.030000686645508
2023-03-10,19.139999389648438
2023-03-13,18.920000076293945
2023-03-14,18.389999389648438
2023-03-15,18.110000610351562
2023-03-16,17.40999984741211
2023-03-17,16.979999542236328
2023-03-20,16.649999618530273
2023-03-21,17.40999984741211
2023-03-22,16.020000457763672
2023-03-23,16.309999465942383
2023-03-24,16.040000915527344
2023-03-27,16.579999923706055
2023-03-28,16.3799991607666
2023-03-29,16.8799991607666
2023-03-30,16.25
2023-03-31,17.270000457763672
2023-04-03,17.06999969482422
2023-04-04,16.639999389648438
2023-04-05,15.529999732971191
2023-04-06,15.609999656677246
2023-04-10,15.729999542236328
2023-04-11,16.549999237060547
2023-04-12,15.760000228881836
2023-04-13,16.1299991607666
2023-04-14,15.720000267028809
2023-04-17,15.779999732971191
2023-04-18,15.779999732971191
2023-04-19,15.989999771118164
2023-04-20,15.819999694824219
2023-04-21,15.739999771118164
2023-04-24,15.520000457763672
2023-04-25,14.149999618530273
2023-04-26,13.489999771118164
2023-04-27,13.529999732971191
2023-04-28,14.359999656677246
2023-05-01,14.170000076293945
2023-05-02,13.59000015258789
2023-05-03,13.399999618530273
2023-05-04,13.220000267028809
2023-05-05,13.949999809265137
2023-05-08,14.430000305175781
2023-05-09,14.319999694824219
2023-05-10,13.670000076293945
2023-05-11,13.779999732971191
2023-05-12,13.369999885559082
2023-05-15,14.489999771118164
2023-05-16,12.710000038146973
2023-05-17,11.949999809265137
2023-05-18,10.989999771118164
2023-05-19,11.039999961853027
2023-05-22,11.630000114440918
2023-05-23,11.050000190734863
2023-05-24,10.430000305175781
2023-05-25,9.899999618530273
2023-05-26,9.75
2023-05-30,9.600000381469727
2023-05-31,9.65999984741211
2023-06-01,9.510000228881836
2023-06-02,9.960000038146973
2023-06-05,9.539999961853027
2023-06-06,10.220000267028809
2023-06-07,10.609999656677246
2023-06-08,10.350000381469727
2023-06-09,10.100000381469727
2023-06-12,10.59000015258789
2023-06-13,11.100000381469727
2023-06-14,11.180000305175781
2023-06-15,11.079999923706055
2023-06-16,10.739999771118164
2023-06-20,11.279999732971191
2023-06-21,11.1899995803833
2023-06-22,10.720000267028809
2023-06-23,10.630000114440918
2023-06-26,9.960000038146973
2023-06-27,9.890000343322754
2023-06-28,9.890000343322754
2023-06-29,10.100000381469727
2023-06-30,10.09000015258789
2023-07-03,10.260000228881836
2023-07-05,10.329999923706055
2023-07-06,10.039999961853027
2023-07-07,10.859999656677246
2023-07-10,11.380000114440918
2023-07-11,11.619999885559082
2023-07-12,11.680000305175781
2023-07-13,11.779999732971191
2023-07-14,11.569999694824219
2023-07-17,12.319999694824219
2023-07-18,12.069999694824219
2023-07-19,12.069999694824219
2023-07-20,11.859999656677246
2023-07-21,11.65999984741211
2023-07-24,11.699999809265137
2023-07-25,11.520000457763672
2023-07-26,11.710000038146973
2023-07-27,11.359999656677246
2023-07-28,11.579999923706055
2023-07-31,12.029999732971191
2023-08-01,12.100000381469727
2023-08-02,11.670000076293945
2023-08-03,11.489999771118164
2023-08-04,11.3100004196167
2023-08-07,11.579999923706055
2023-08-08,11.609999656677246
2023-08-09,11.239999771118164
2023-08-10,11.989999771118164
2023-08-11,12.039999961853027
2023-08-14,11.819999694824219
2023-08-15,14.640000343322754
2023-08-16,13.609999656677246
2023-08-17,12.289999961853027
2023-08-18,12.369999885559082
2023-08-21,12.0600004196167
2023-08-22,12.65999984741211
2023-08-23,12.720000267028809
2023-08-24,12.3100004196167
2023-08-25,12.34000015258789
2023-08-28,12.579999923706055
2023-08-29,12.850000381469727
2023-08-30,13.010000228881836
2023-08-31,13.100000381469727
2023-09-01,13.609999656677246
2023-09-05,13.3100004196167
2023-09-06,13.239999771118164
2023-09-07,13.020000457763672
2023-09-08,12.75
2023-09-11,13.15999984741211
2023-09-12,13.199999809265137
2023-09-13,13.0
2023-09-14,13.380000114440918
2023-09-15,13.069999694824219
2023-09-18,12.539999961853027
2023-09-19,12.829999923706055
2023-09-20,12.729999542236328
2023-09-21,12.239999771118164
2023-09-22,12.010000228881836
2023-09-25,12.0600004196167
2023-09-26,11.90999984741211
2023-09-27,12.069999694824219
2023-09-28,11.75
2023-09-29,11.989999771118164
2023-10-02,11.510000228881836
2023-10-03,11.199999809265137
2023-10-04,10.90999984741211
2023-10-05,10.850000381469727
2023-10-06,11.029999732971191
2023-10-09,11.020000457763672
2023-10-10,11.25
2023-10-11,11.079999923706055
2023-10-12,10.760000228881836
2023-10-13,10.4399995803833
2023-10-16,10.680000305175781
2023-10-17,11.300000190734863
2023-10-18,10.869999885559082
2023-10-19,11.029999732971191
2023-10-20,10.260000228881836
2023-10-23,9.710000038146973
2023-10-24,10.229999542236328
2023-10-25,9.960000038146973
2023-10-26,9.739999771118164
2023-10-27,9.579999923706055
2023-10-30,9.319999694824219
2023-10-31,9.720000267028809
2023-11-01,9.449999809265137
2023-11-02,10.25
2023-11-03,10.789999961853027
2023-11-06,10.5
2023-11-07,10.699999809265137
2023-11-08,10.880000114440918
2023-11-09,10.329999923706055
2023-11-10,10.5
2023-11-13,10.699999809265137
2023-11-14,13.59000015258789
2023-11-15,13.3100004196167
2023-11-16,12.880000114440918
2023-11-17,12.729999542236328
2023-11-20,12.609999656677246
2023-11-21,12.279999732971191
2023-11-22,11.449999809265137
2023-11-24,11.369999885559082
2023-11-27,10.619999885559082
2023-11-28,10.390000343322754
2023-11-29,10.59000015258789
2023-11-30,10.109999656677246
2023-12-01,10.789999961853027
2023-12-04,10.40999984741211
2023-12-05,10.34000015258789
2023-12-06,10.220000267028809
2023-12-07,10.329999923706055
2023-12-08,10.6899995803833
2023-12-11,10.470000267028809
2023-12-12,10.329999923706055
2023-12-13,11.1899995803833
2023-12-14,11.649999618530273
2023-12-15,11.229999542236328
2023-12-18,11.100000381469727
2023-12-19,11.760000228881836
2023-12-20,11.420000076293945
2023-12-21,11.949999809265137
2023-12-22,12.069999694824219
2023-12-26,12.430000305175781
2023-12-27,12.90999984741211
2023-12-28,13.300000190734863
2023-12-29,12.789999961853027
2024-01-02,12.579999923706055
2024-01-03,12.25
2024-01-04,12.510000228881836
2024-01-05,12.5
2024-01-08,13.359999656677246
2024-01-09,13.069999694824219
2024-01-10,13.079999923706055
2024-01-11,13.59000015258789
2024-01-12,13.579999923706055
2024-01-16,13.470000267028809
2024-01-17,14.1899995803833
2024-01-18,14.100000381469727
2024-01-19,14.220000267028809
2024-01-22,14.210000038146973
2024-01-23,14.199999809265137
2024-01-24,14.989999771118164
2024-01-25,15.039999961853027
2024-01-26,15.729999542236328
2024-01-29,16.0
2024-01-30,15.470000267028809
2024-01-31,14.880000114440918
2024-02-01,15.039999961853027
2024-02-02,14.739999771118164
2024-02-05,13.90999984741211
2024-02-06,14.170000076293945
2024-02-07,13.890000343322754
2024-02-08,13.630000114440918
2024-02-09,13.739999771118164
2024-02-12,14.199999809265137
2024-02-13,13.029999732971191
2024-02-14,13.489999771118164
2024-02-15,14.329999923706055
2024-02-16,13.6899995803833
2024-02-20,13.670000076293945
2024-02-21,13.199999809265137
2024-02-22,13.319999694824219
2024-02-23,13.739999771118164
2024-02-26,14.010000228881836
2024-02-27,14.329999923706055
2024-02-28,14.279999732971191
2024-02-29,14.399999618530273
2024-03-01,14.529999732971191
2024-03-04,14.279999732971191
2024-03-05,13.859999656677246
2024-03-06,14.229999542236328
2024-03-07,12.529999732971191
2024-03-08,12.170000076293945
2024-03-11,12.640000343322754
2024-03-12,12.850000381469727
2024-03-13,13.130000114440918
2024-03-14,13.140000343322754
2024-03-15,13.220000267028809
2024-03-18,14.220000267028809
2024-03-19,14.729999542236328
2024-03-20,15.350000381469727
2024-03-21,15.100000381469727
2024-03-22,14.640000343322754
2024-03-25,14.729999542236328
2024-03-26,14.760000228881836
2024-03-27,15.350000381469727
2024-03-28,15.789999961853027
2024-04-01,15.6899995803833
2024-04-02,15.979999542236328
2024-04-03,16.75
2024-04-04,16.209999084472656
2024-04-05,16.030000686645508
2024-04-08,16.420000076293945
2024-04-09,16.510000228881836
2024-04-10,15.739999771118164
2024-04-11,15.890000343322754
2024-04-12,15.460000038146973
2024-04-15,14.680000305175781
2024-04-16,14.65999984741211
2024-04-17,14.520000457763672
2024-04-18,14.329999923706055
2024-04-19,14.229999542236328
2024-04-22,14.4399995803833
2024-04-23,14.800000190734863
2024-04-24,14.609999656677246
2024-04-25,14.5
2024-04-26,14.460000038146973
2024-04-29,14.649999618530273
2024-04-30,14.220000267028809
2024-05-01,14.170000076293945
2024-05-02,14.619999885559082
2024-05-03,15.020000457763672
2024-05-06,15.239999771118164
2024-05-07,14.90999984741211
2024-05-08,14.9399995803833
2024-05-09,15.609999656677246
2024-05-10,15.180000305175781
2024-05-13,15.670000076293945
2024-05-14,18.84000015258789
2024-05-15,18.209999084472656
2024-05-16,17.979999542236328
2024-05-17,18.170000076293945
2024-05-20,17.889999389648438
2024-05-21,18.06999969482422
2024-05-22,18.3799991607666
2024-05-23,18.229999542236328
2024-05-24,18.5
2024-05-28,18.469999313354492
2024-05-29,18.299999237060547
2024-05-30,18.440000534057617
2024-05-31,18.18000030517578
2024-06-03,18.079999923706055
2024-06-04,17.799999237060547
2024-06-05,18.020000457763672
2024-06-06,18.18000030517578
2024-06-07,18.110000610351562
2024-06-10,18.350000381469727
2024-06-11,18.440000534057617
2024-06-12,18.56999969482422
2024-06-13,18.010000228881836
2024-06-14,17.540000915527344
2024-06-17,17.540000915527344
2024-06-18,17.68000030517578
2024-06-20,17.950000762939453
2024-06-21,17.549999237060547
2024-06-24,18.09000015258789
2024-06-25,17.799999237060547
2024-06-26,17.829999923706055
2024-06-27,17.5
2024-06-28,17.68000030517578
2024-07-01,17.239999771118164
2024-07-02,17.920000076293945
2024-07-03,17.739999771118164
2024-07-05,17.799999237060547
2024-07-08,17.829999923706055
2024-07-09,17.65999984741211
2024-07-10,17.540000915527344
2024-07-11,18.59000015258789
2024-07-12,18.84000015258789
