Date,ALX
2010-06-01,102.53277587890625
2010-06-02,105.91707611083984
2010-06-03,104.44792175292969
2010-06-04,96.82011413574219
2010-06-07,96.09210205078125
2010-06-08,97.8170394897461
2010-06-09,97.63673400878906
2010-06-10,101.23744201660156
2010-06-11,102.77218627929688
2010-06-14,106.57294464111328
2010-06-15,109.91788482666016
2010-06-16,109.8982162475586
2010-06-17,109.668701171875
2010-06-18,109.7178726196289
2010-06-21,105.16281127929688
2010-06-22,103.56251525878906
2010-06-23,103.90682220458984
2010-06-24,100.90625762939453
2010-06-25,105.07759094238281
2010-06-28,103.8543701171875
2010-06-29,100.86031341552734
2010-06-30,99.3386459350586
2010-07-01,101.453857421875
2010-07-02,100.2667465209961
2010-07-06,98.50902557373047
2010-07-07,102.88367462158203
2010-07-08,102.72627258300781
2010-07-09,103.23457336425781
2010-07-12,103.08372497558594
2010-07-13,104.83162689208984
2010-07-14,104.45121002197266
2010-07-15,102.99514770507812
2010-07-16,98.87299346923828
2010-07-19,99.79451751708984
2010-07-20,101.28007507324219
2010-07-21,99.22389221191406
2010-07-22,104.93327331542969
2010-07-23,107.31736755371094
2010-07-26,109.69164276123047
2010-07-27,109.20958709716797
2010-07-28,108.70127868652344
2010-07-29,107.4813461303711
2010-07-30,109.5866928100586
2010-08-02,110.98372650146484
2010-08-03,109.90479278564453
2010-08-04,109.5735855102539
2010-08-05,107.20589447021484
2010-08-06,108.33277130126953
2010-08-09,109.33735656738281
2010-08-10,108.06177520751953
2010-08-11,105.17354583740234
2010-08-12,103.55425262451172
2010-08-13,100.30579376220703
2010-08-16,100.956787109375
2010-08-17,103.09490203857422
2010-08-18,103.43531036376953
2010-08-19,102.02750396728516
2010-08-20,100.58004760742188
2010-08-23,99.13923645019531
2010-08-24,99.22188568115234
2010-08-25,102.13658905029297
2010-08-26,101.97795104980469
2010-08-27,102.77767944335938
2010-08-30,100.81800842285156
2010-08-31,100.64282989501953
2010-09-01,102.27863311767578
2010-09-02,101.91185760498047
2010-09-03,102.51329040527344
2010-09-07,100.39503479003906
2010-09-08,100.81471252441406
2010-09-09,100.40162658691406
2010-09-10,99.96540832519531
2010-09-13,101.4690170288086
2010-09-14,101.4491958618164
2010-09-15,102.42076110839844
2010-09-16,101.29389953613281
2010-09-17,100.62637329101562
2010-09-20,107.17613220214844
2010-09-21,109.843017578125
2010-09-22,107.42396545410156
2010-09-23,102.1498031616211
2010-09-24,104.41348266601562
2010-09-27,103.43531036376953
2010-09-28,104.55221557617188
2010-09-29,104.25813293457031
2010-09-30,104.35398864746094
2010-10-01,106.57469940185547
2010-10-04,107.12654113769531
2010-10-05,113.217041015625
2010-10-06,112.36114501953125
2010-10-07,112.98243713378906
2010-10-08,114.20509338378906
2010-10-11,114.52566528320312
2010-10-12,115.33200073242188
2010-10-13,115.81112670898438
2010-10-14,115.7153091430664
2010-10-15,116.49853515625
2010-10-18,118.5341796875
2010-10-19,117.29495239257812
2010-10-20,119.79658508300781
2010-10-21,120.27246856689453
2010-10-22,121.19775390625
2010-10-25,122.10315704345703
2010-10-26,122.25518798828125
2010-10-27,123.2301254272461
2010-10-28,123.42833709716797
2010-10-29,124.2016372680664
2010-11-01,124.25460052490234
2010-11-02,125.8407974243164
2010-11-03,125.4177474975586
2010-11-04,131.29013061523438
2010-11-05,135.01808166503906
2010-11-08,136.29177856445312
2010-11-09,135.87937927246094
2010-11-10,135.0513153076172
2010-11-11,132.62362670898438
2010-11-12,131.64598083496094
2010-11-15,134.15011596679688
2010-11-16,135.3672637939453
2010-11-17,137.25950622558594
2010-11-18,137.61868286132812
2010-11-19,136.34828186035156
2010-11-22,135.3340301513672
2010-11-23,131.4264678955078
2010-11-24,133.40516662597656
2010-11-26,132.37095642089844
2010-11-29,129.94325256347656
2010-11-30,128.19403076171875
2010-12-01,129.6505889892578
2010-12-02,132.33102416992188
2010-12-03,132.21127319335938
2010-12-06,132.31106567382812
2010-12-07,133.65792846679688
2010-12-08,130.1627655029297
2010-12-09,130.63497924804688
2010-12-10,132.29774475097656
2010-12-13,131.66921997070312
2010-12-14,132.65025329589844
2010-12-15,132.6136932373047
2010-12-16,134.06028747558594
2010-12-17,132.9130401611328
2010-12-20,134.10018920898438
2010-12-21,137.00340270996094
2010-12-22,138.04434204101562
2010-12-23,138.2106170654297
2010-12-27,139.44776916503906
2010-12-28,139.43441772460938
2010-12-29,139.65060424804688
2010-12-30,138.6762237548828
2010-12-31,137.10647583007812
2011-01-03,139.65060424804688
2011-01-04,138.7493438720703
2011-01-05,136.8670654296875
2011-01-06,134.64894104003906
2011-01-07,133.60806274414062
2011-01-10,133.5548095703125
2011-01-11,133.1391143798828
2011-01-12,134.91165161132812
2011-01-13,134.67555236816406
2011-01-14,137.96786499023438
2011-01-18,138.37356567382812
2011-01-19,139.0453643798828
2011-01-20,137.34596252441406
2011-01-21,137.90797424316406
2011-01-24,137.75169372558594
2011-01-25,138.1773223876953
2011-01-26,139.01475524902344
2011-01-27,137.3365936279297
2011-01-28,132.61680603027344
2011-01-31,135.56121826171875
2011-02-01,133.98013305664062
2011-02-02,132.36888122558594
2011-02-03,128.77125549316406
2011-02-04,127.74284362792969
2011-02-07,128.627197265625
2011-02-08,129.9302978515625
2011-02-09,130.97535705566406
2011-02-10,130.7677001953125
2011-02-11,132.28848266601562
2011-02-14,131.5347900390625
2011-02-15,130.640380859375
2011-02-16,132.0172119140625
2011-02-17,133.86952209472656
2011-02-18,134.93148803710938
2011-02-22,133.2398223876953
2011-02-23,131.76593017578125
2011-02-24,130.4595489501953
2011-02-25,131.82957458496094
2011-02-28,132.5598907470703
2011-03-01,134.0973663330078
2011-03-02,132.31866455078125
2011-03-03,134.3519287109375
2011-03-04,133.29342651367188
2011-03-07,131.40414428710938
2011-03-08,132.1813201904297
2011-03-09,131.43429565429688
2011-03-10,128.1180877685547
2011-03-11,127.17009735107422
2011-03-14,125.69952392578125
2011-03-15,125.25737762451172
2011-03-16,121.91766357421875
2011-03-17,122.84220886230469
2011-03-18,124.0380630493164
2011-03-21,126.85850524902344
2011-03-22,131.26683044433594
2011-03-23,131.01560974121094
2011-03-24,129.0023651123047
2011-03-25,129.88670349121094
2011-03-28,128.5367889404297
2011-03-29,130.29539489746094
2011-03-30,132.2281951904297
2011-03-31,136.31825256347656
2011-04-01,138.38841247558594
2011-04-04,138.24102783203125
2011-04-05,140.9509735107422
2011-04-06,141.04476928710938
2011-04-07,138.60951232910156
2011-04-08,137.71510314941406
2011-04-11,136.636474609375
2011-04-12,133.47425842285156
2011-04-13,130.7408905029297
2011-04-14,132.1980438232422
2011-04-15,134.70367431640625
2011-04-18,133.57476806640625
2011-04-19,133.9064178466797
2011-04-20,136.88095092773438
2011-04-21,137.40692138671875
2011-04-25,138.09364318847656
2011-04-26,138.85067749023438
2011-04-27,140.04318237304688
2011-04-28,141.76158142089844
2011-04-29,147.15138244628906
2011-05-02,149.82110595703125
2011-05-03,149.42913818359375
2011-05-04,148.51467895507812
2011-05-05,148.6192626953125
2011-05-06,148.1672821044922
2011-05-09,150.1402587890625
2011-05-10,153.1148681640625
2011-05-11,150.35948181152344
2011-05-12,150.23133850097656
2011-05-13,147.32089233398438
2011-05-16,144.4304962158203
2011-05-17,138.488037109375
2011-05-18,136.39703369140625
2011-05-19,136.2351837158203
2011-05-20,131.1931915283203
2011-05-23,128.1780548095703
2011-05-24,125.95893859863281
2011-05-25,130.23202514648438
2011-05-26,129.22021484375
2011-05-27,128.4276123046875
2011-05-31,132.27914428710938
2011-06-01,130.2420654296875
2011-06-02,129.21005249023438
2011-06-03,127.43942260742188
2011-06-06,127.8611068725586
2011-06-07,129.6249237060547
2011-06-08,130.87277221679688
2011-06-09,132.96710205078125
2011-06-10,132.92666625976562
2011-06-13,134.2284698486328
2011-06-14,133.1661376953125
2011-06-15,127.79360961914062
2011-06-16,127.88127136230469
2011-06-17,127.49343872070312
2011-06-20,128.52883911132812
2011-06-21,133.0480499267578
2011-06-22,131.64845275878906
2011-06-23,128.73793029785156
2011-06-24,127.45972442626953
2011-06-27,129.6923370361328
2011-06-28,132.77828979492188
2011-06-29,133.10543823242188
2011-06-30,133.89122009277344
2011-07-01,136.91976928710938
2011-07-05,137.33120727539062
2011-07-06,138.30252075195312
2011-07-07,142.99717712402344
2011-07-08,141.7897491455078
2011-07-11,139.22666931152344
2011-07-12,139.03775024414062
2011-07-13,138.8489227294922
2011-07-14,138.6668243408203
2011-07-15,140.6363525390625
2011-07-18,139.5369110107422
2011-07-19,142.62619018554688
2011-07-20,144.6834716796875
2011-07-21,149.73895263671875
2011-07-22,150.34934997558594
2011-07-25,146.63282775878906
2011-07-26,143.1927947998047
2011-07-27,136.9332733154297
2011-07-28,136.58924865722656
2011-07-29,135.24024963378906
2011-08-01,134.4915771484375
2011-08-02,123.10572052001953
2011-08-03,125.75318908691406
2011-08-04,126.81218719482422
2011-08-05,126.6795883178711
2011-08-08,119.0744857788086
2011-08-09,128.6208038330078
2011-08-10,123.13372802734375
2011-08-11,136.30752563476562
2011-08-12,136.29734802246094
2011-08-15,139.28909301757812
2011-08-16,137.77279663085938
2011-08-17,139.1973114013672
2011-08-18,131.9967498779297
2011-08-19,132.24830627441406
2011-08-22,134.96803283691406
2011-08-23,139.9826202392578
2011-08-24,142.51536560058594
2011-08-25,138.6363067626953
2011-08-26,143.8446502685547
2011-08-29,147.03700256347656
2011-08-30,146.07827758789062
2011-08-31,147.1729278564453
2011-09-01,140.45858764648438
2011-09-02,132.42172241210938
2011-09-06,129.25994873046875
2011-09-07,138.60916137695312
2011-09-08,138.70774841308594
2011-09-09,131.30657958984375
2011-09-12,131.22499084472656
2011-09-13,134.24732971191406
2011-09-14,139.38766479492188
2011-09-15,139.76841735839844
2011-09-16,138.0312042236328
2011-09-19,139.0510711669922
2011-09-20,134.28810119628906
2011-09-21,125.94189453125
2011-09-22,121.09386444091797
2011-09-23,122.72911071777344
2011-09-26,125.75150299072266
2011-09-27,129.31436157226562
2011-09-28,124.09919738769531
2011-09-29,125.49988555908203
2011-09-30,122.73593139648438
2011-10-03,113.20997619628906
2011-10-04,120.42413330078125
2011-10-05,124.64317321777344
2011-10-06,127.43433380126953
2011-10-07,124.50721740722656
2011-10-10,133.40081787109375
2011-10-11,130.5110626220703
2011-10-12,132.73101806640625
2011-10-13,125.70049285888672
2011-10-14,127.76748657226562
2011-10-17,123.64708709716797
2011-10-18,129.8617401123047
2011-10-19,128.3794708251953
2011-10-20,127.82869720458984
2011-10-21,131.21820068359375
2011-10-24,138.99664306640625
2011-10-25,135.98802185058594
2011-10-26,137.34780883789062
2011-10-27,151.2491912841797
2011-10-28,155.27447509765625
2011-10-31,147.4449462890625
2011-11-01,136.00497436523438
2011-11-02,137.68096923828125
2011-11-03,137.30027770996094
2011-11-04,136.61013793945312
2011-11-07,139.880615234375
2011-11-08,145.3326416015625
2011-11-09,135.0861053466797
2011-11-10,136.86346435546875
2011-11-11,143.849853515625
2011-11-14,140.116943359375
2011-11-15,142.03817749023438
2011-11-16,136.8429412841797
2011-11-17,133.9764404296875
2011-11-18,137.50045776367188
2011-11-21,132.8463592529297
2011-11-22,129.67852783203125
2011-11-23,122.08949279785156
2011-11-25,120.97988891601562
2011-11-28,124.85999298095703
2011-11-29,124.86347961425781
2011-11-30,135.8258056640625
2011-12-01,131.17510986328125
2011-12-02,130.26756286621094
2011-12-05,130.47996520996094
2011-12-06,132.86007690429688
2011-12-07,131.134033203125
2011-12-08,124.54153442382812
2011-12-09,130.16482543945312
2011-12-12,121.2332992553711
2011-12-13,120.20930480957031
2011-12-14,121.91140747070312
2011-12-15,121.1100082397461
2011-12-16,122.75037384033203
2011-12-19,124.31546783447266
2011-12-20,131.48670959472656
2011-12-21,130.2127685546875
2011-12-22,130.62033081054688
2011-12-23,127.24018096923828
2011-12-27,128.98675537109375
2011-12-28,126.02780151367188
2011-12-29,128.12374877929688
2011-12-30,126.72300720214844
2012-01-03,127.41826629638672
2012-01-04,124.33604431152344
2012-01-05,124.81893920898438
2012-01-06,121.90453338623047
2012-01-09,120.06889343261719
2012-01-10,124.2127685546875
2012-01-11,124.60317993164062
2012-01-12,126.37032318115234
2012-01-13,124.68534851074219
2012-01-17,125.3394546508789
2012-01-18,126.19219970703125
2012-01-19,125.2093276977539
2012-01-20,127.91485595703125
2012-01-23,128.44569396972656
2012-01-24,128.08261108398438
2012-01-25,130.8223876953125
2012-01-26,132.9874267578125
2012-01-27,135.80276489257812
2012-01-30,133.51318359375
2012-01-31,134.19451904296875
2012-02-01,138.3448944091797
2012-02-02,138.08204650878906
2012-02-03,142.4848175048828
2012-02-06,140.20213317871094
2012-02-07,141.3988037109375
2012-02-08,140.7728271484375
2012-02-09,140.25746154785156
2012-02-10,137.7292022705078
2012-02-13,140.77627563476562
2012-02-14,139.6349334716797
2012-02-15,138.3137664794922
2012-02-16,138.34136962890625
2012-02-17,138.69073486328125
2012-02-21,138.34136962890625
2012-02-22,136.64324951171875
2012-02-23,139.555419921875
2012-02-24,138.39675903320312
2012-02-27,138.18576049804688
2012-02-28,135.70933532714844
2012-02-29,131.23739624023438
2012-03-01,131.0091552734375
2012-03-02,128.60885620117188
2012-03-05,129.29022216796875
2012-03-06,128.99966430664062
2012-03-07,131.38262939453125
2012-03-08,133.50277709960938
2012-03-09,135.17678833007812
2012-03-12,134.71331787109375
2012-03-13,138.1719512939453
2012-03-14,136.50831604003906
2012-03-15,136.66737365722656
2012-03-16,137.7050323486328
2012-03-19,137.4975128173828
2012-03-20,136.79196166992188
2012-03-21,138.32757568359375
2012-03-22,136.07606506347656
2012-03-23,137.1378173828125
2012-03-26,138.3068389892578
2012-03-27,138.33453369140625
2012-03-28,136.68821716308594
2012-03-29,136.0448760986328
2012-03-30,136.22817993164062
2012-04-02,138.27227783203125
2012-04-03,136.73313903808594
2012-04-04,134.46083068847656
2012-04-05,131.4068603515625
2012-04-09,128.5535125732422
2012-04-10,126.17053985595703
2012-04-11,126.9383316040039
2012-04-12,126.57171630859375
2012-04-13,124.85623931884766
2012-04-16,128.49473571777344
2012-04-17,130.53878784179688
2012-04-18,129.90240478515625
2012-04-19,129.97500610351562
2012-04-20,131.94296264648438
2012-04-23,129.4977264404297
2012-04-24,129.97152709960938
2012-04-25,130.4800262451172
2012-04-26,131.21664428710938
2012-04-27,132.52745056152344
2012-04-30,134.75831604003906
2012-05-01,134.68222045898438
2012-05-02,135.21823120117188
2012-05-03,134.02503967285156
2012-05-04,134.65451049804688
2012-05-07,135.53994750976562
2012-05-08,135.81317138671875
2012-05-09,137.3280029296875
2012-05-10,137.69119262695312
2012-05-11,137.42578125
2012-05-14,136.8706817626953
2012-05-15,136.3503875732422
2012-05-16,137.2197723388672
2012-05-17,135.74282836914062
2012-05-18,134.07737731933594
2012-05-21,136.1723175048828
2012-05-22,135.746337890625
2012-05-23,135.61717224121094
2012-05-24,136.52145385742188
2012-05-25,136.5424346923828
2012-05-29,137.93556213378906
2012-05-30,136.1723175048828
2012-05-31,136.57040405273438
2012-06-01,133.78057861328125
2012-06-04,135.04800415039062
2012-06-05,136.24560546875
2012-06-06,139.1052703857422
2012-06-07,140.01307678222656
2012-06-08,141.36427307128906
2012-06-11,141.75889587402344
2012-06-12,142.81333923339844
2012-06-13,142.29661560058594
2012-06-14,143.15550231933594
2012-06-15,143.0472869873047
2012-06-18,143.0647430419922
2012-06-19,145.16319274902344
2012-06-20,147.0975799560547
2012-06-21,146.9613494873047
2012-06-22,145.08636474609375
2012-06-25,143.77700805664062
2012-06-26,144.66046142578125
2012-06-27,146.5214080810547
2012-06-28,145.78819274902344
2012-06-29,150.5262908935547
2012-07-02,154.23435974121094
2012-07-03,154.90480041503906
2012-07-05,153.80482482910156
2012-07-06,153.158935546875
2012-07-09,151.6994171142578
2012-07-10,150.88589477539062
2012-07-11,149.9082794189453
2012-07-12,149.03192138671875
2012-07-13,152.90060424804688
2012-07-16,152.21969604492188
2012-07-17,153.55357360839844
2012-07-18,153.84678649902344
2012-07-19,153.2915802001953
2012-07-20,151.6924591064453
2012-07-23,149.1855010986328
2012-07-24,147.7190399169922
2012-07-25,147.7364501953125
2012-07-26,148.5849609375
2012-07-27,151.7587890625
2012-07-30,150.15965270996094
2012-07-31,149.1855010986328
2012-08-01,147.8272705078125
2012-08-02,147.64573669433594
2012-08-03,153.01573181152344
2012-08-06,155.98715209960938
2012-08-07,158.29351806640625
2012-08-08,156.6913604736328
2012-08-09,156.86746215820312
2012-08-10,160.78643798828125
2012-08-13,161.11753845214844
2012-08-14,159.5575714111328
2012-08-15,160.2125244140625
2012-08-16,161.28994750976562
2012-08-17,161.2266082763672
2012-08-20,161.18788146972656
2012-08-21,161.2935333251953
2012-08-22,160.4730224609375
2012-08-23,159.166748046875
2012-08-24,159.37454223632812
2012-08-27,159.87094116210938
2012-08-28,159.76182556152344
2012-08-29,159.63856506347656
2012-08-30,158.32522583007812
2012-08-31,158.32522583007812
2012-09-04,158.37803649902344
2012-09-05,158.09983825683594
2012-09-06,158.4132537841797
2012-09-07,158.40615844726562
2012-09-10,157.64205932617188
2012-09-11,157.77938842773438
2012-09-12,156.23712158203125
2012-09-13,156.6315155029297
2012-09-14,157.22308349609375
2012-09-17,156.6948699951172
2012-09-18,157.19491577148438
2012-09-19,155.77578735351562
2012-09-20,153.39906311035156
2012-09-21,155.15261840820312
2012-09-24,156.13148498535156
2012-09-25,155.4977264404297
2012-09-26,152.15257263183594
2012-09-27,152.43785095214844
2012-09-28,150.52581787109375
2012-10-01,149.57513427734375
2012-10-02,150.3497314453125
2012-10-03,147.63494873046875
2012-10-04,148.5398712158203
2012-10-05,148.68777465820312
2012-10-08,147.719482421875
2012-10-09,146.94129943847656
2012-10-10,147.0715789794922
2012-10-11,146.39549255371094
2012-10-12,146.8391571044922
2012-10-15,148.76876831054688
2012-10-16,148.38143920898438
2012-10-17,147.8885040283203
2012-10-18,148.30746459960938
2012-10-19,147.75466918945312
2012-10-22,153.77935791015625
2012-10-23,152.3779754638672
2012-10-24,159.1209716796875
2012-10-25,156.1491241455078
2012-10-26,155.85333251953125
2012-10-31,156.32516479492188
2012-11-01,155.3673553466797
2012-11-02,153.6667022705078
2012-11-05,154.0892333984375
2012-11-06,156.26637268066406
2012-11-07,154.8492889404297
2012-11-08,154.42306518554688
2012-11-09,155.1369171142578
2012-11-12,155.20445251464844
2012-11-13,155.488525390625
2012-11-14,152.3631591796875
2012-11-15,151.3047637939453
2012-11-16,149.00335693359375
2012-11-19,153.42868041992188
2012-11-20,153.09832763671875
2012-11-21,151.4752655029297
2012-11-23,150.06883239746094
2012-11-26,149.68173217773438
2012-11-27,152.0080108642578
2012-11-28,152.71835327148438
2012-11-29,154.89187622070312
2012-11-30,157.33538818359375
2012-12-03,162.30763244628906
2012-12-04,163.412109375
2012-12-05,163.82058715820312
2012-12-06,162.66275024414062
2012-12-07,160.4217529296875
2012-12-10,162.37152099609375
2012-12-11,161.17819213867188
2012-12-12,159.34915161132812
2012-12-13,155.38206481933594
2012-12-14,154.93804931640625
2012-12-17,156.6641387939453
2012-12-18,160.10208129882812
2012-12-19,162.20814514160156
2012-12-20,162.74803161621094
2012-12-21,161.6588897705078
2012-12-24,161.42185974121094
2012-12-26,160.69090270996094
2012-12-27,159.67929077148438
2012-12-28,159.89706420898438
2012-12-31,160.11497497558594
2013-01-02,163.82740783691406
2013-01-03,164.71315002441406
2013-01-04,164.08392333984375
2013-01-07,163.3966064453125
2013-01-08,162.5350341796875
2013-01-09,162.07521057128906
2013-01-10,162.14785766601562
2013-01-11,162.43824768066406
2013-01-14,162.14785766601562
2013-01-15,160.69090270996094
2013-01-16,158.5612030029297
2013-01-17,156.83326721191406
2013-01-18,157.29307556152344
2013-01-22,159.73744201660156
2013-01-23,159.76162719726562
2013-01-24,159.06846618652344
2013-01-25,158.83908081054688
2013-01-28,161.0258026123047
2013-01-29,161.63580322265625
2013-01-30,160.09347534179688
2013-01-31,162.46560668945312
2013-02-01,160.91835021972656
2013-02-04,157.62376403808594
2013-02-05,157.53099060058594
2013-02-06,157.16494750976562
2013-02-07,158.14109802246094
2013-02-08,158.1216278076172
2013-02-11,158.20452880859375
2013-02-12,158.99530029296875
2013-02-13,160.91835021972656
2013-02-14,159.85919189453125
2013-02-15,161.06967163085938
2013-02-19,161.58705139160156
2013-02-20,160.7036590576172
2013-02-21,160.09347534179688
2013-02-22,161.0159912109375
2013-02-25,159.11732482910156
2013-02-26,158.3802947998047
2013-02-27,158.3802947998047
2013-02-28,158.38519287109375
2013-03-01,158.61459350585938
2013-03-04,158.14109802246094
2013-03-05,160.4547119140625
2013-03-06,160.58157348632812
2013-03-07,160.4498291015625
2013-03-08,160.64990234375
2013-03-11,159.36135864257812
2013-03-12,158.87326049804688
2013-03-13,159.9128875732422
2013-03-14,160.41561889648438
2013-03-15,162.2362060546875
2013-03-18,162.0312042236328
2013-03-19,161.82620239257812
2013-03-20,161.55780029296875
2013-03-21,159.78111267089844
2013-03-22,161.35768127441406
2013-03-25,161.29420471191406
2013-03-26,161.99215698242188
2013-03-27,160.4498291015625
2013-03-28,160.91835021972656
2013-04-01,160.35220336914062
2013-04-02,160.073974609375
2013-04-03,159.2686767578125
2013-04-04,159.22462463378906
2013-04-05,158.11672973632812
2013-04-08,156.87698364257812
2013-04-09,156.6085662841797
2013-04-10,155.57864379882812
2013-04-11,156.13995361328125
2013-04-12,154.42185974121094
2013-04-15,148.53553771972656
2013-04-16,148.50137329101562
2013-04-17,141.0628204345703
2013-04-18,139.9402313232422
2013-04-19,140.5698699951172
2013-04-22,142.11712646484375
2013-04-23,148.53553771972656
2013-04-24,150.3707275390625
2013-04-25,150.33169555664062
2013-04-26,150.42926025390625
2013-04-29,150.04371643066406
2013-04-30,150.3268280029297
2013-05-01,144.9919891357422
2013-05-02,147.3494873046875
2013-05-03,150.07301330566406
2013-05-06,150.07301330566406
2013-05-07,148.6428680419922
2013-05-08,149.59954833984375
2013-05-09,147.2749786376953
2013-05-10,148.78688049316406
2013-05-13,151.34796142578125
2013-05-14,151.70262145996094
2013-05-15,151.78135681152344
2013-05-16,154.53457641601562
2013-05-17,156.13023376464844
2013-05-20,156.1252899169922
2013-05-21,157.49942016601562
2013-05-22,155.26837158203125
2013-05-23,150.9391632080078
2013-05-24,151.68780517578125
2013-05-28,153.1702880859375
2013-05-29,150.56982421875
2013-05-30,153.61351013183594
2013-05-31,149.9147491455078
2013-06-03,149.16127014160156
2013-06-04,147.62460327148438
2013-06-05,146.11749267578125
2013-06-06,147.7624969482422
2013-06-07,148.11708068847656
2013-06-10,149.634033203125
2013-06-11,148.59974670410156
2013-06-12,148.44212341308594
2013-06-13,149.82611083984375
2013-06-14,149.4173583984375
2013-06-17,150.21522521972656
2013-06-18,149.72267150878906
2013-06-19,146.47708129882812
2013-06-20,140.81814575195312
2013-06-21,140.9708251953125
2013-06-24,138.6461639404297
2013-06-25,139.90696716308594
2013-06-26,141.03973388671875
2013-06-27,144.86166381835938
2013-06-28,144.65475463867188
2013-07-01,147.31431579589844
2013-07-02,151.09181213378906
2013-07-03,148.93467712402344
2013-07-05,150.21522521972656
2013-07-08,151.16575622558594
2013-07-09,152.44625854492188
2013-07-10,152.9782257080078
2013-07-11,153.04714965820312
2013-07-12,152.83042907714844
2013-07-15,151.93409729003906
2013-07-16,151.01800537109375
2013-07-17,151.3430633544922
2013-07-18,152.09164428710938
2013-07-19,151.8749542236328
2013-07-22,152.5299835205078
2013-07-23,152.18031311035156
2013-07-24,150.8209991455078
2013-07-25,151.2346954345703
2013-07-26,151.59422302246094
2013-07-29,150.80125427246094
2013-07-30,150.02804565429688
2013-07-31,148.73773193359375
2013-08-01,149.64393615722656
2013-08-02,149.25482177734375
2013-08-05,147.9496612548828
2013-08-06,147.7034149169922
2013-08-07,146.28001403808594
2013-08-08,147.0803985595703
2013-08-09,145.91221618652344
2013-08-12,145.17147827148438
2013-08-13,144.90304565429688
2013-08-14,145.09201049804688
2013-08-15,142.457275390625
2013-08-16,141.6767578125
2013-08-19,138.96258544921875
2013-08-20,140.83670043945312
2013-08-21,139.98165893554688
2013-08-22,139.46463012695312
2013-08-23,140.42901611328125
2013-08-26,140.51852416992188
2013-08-27,137.42648315429688
2013-08-28,138.2666778564453
2013-08-29,138.15724182128906
2013-08-30,136.17373657226562
2013-09-03,135.71145629882812
2013-09-04,136.70571899414062
2013-09-05,133.78268432617188
2013-09-06,133.27561950683594
2013-09-09,136.6957550048828
2013-09-10,139.7827911376953
2013-09-11,137.07350158691406
2013-09-12,136.4123992919922
2013-09-13,137.32211303710938
2013-09-16,137.44143676757812
2013-09-17,137.32211303710938
2013-09-18,142.81521606445312
