Date,SLGN
2010-01-04,11.457640647888184
2010-01-05,11.144205093383789
2010-01-06,11.212956428527832
2010-01-07,11.253398895263672
2010-01-08,11.217001914978027
2010-01-11,11.176555633544922
2010-01-12,11.043095588684082
2010-01-13,11.136116027832031
2010-01-14,11.101737976074219
2010-01-15,10.903566360473633
2010-01-19,11.09365177154541
2010-01-20,10.962209701538086
2010-01-21,10.869189262390137
2010-01-22,10.768081665039062
2010-01-25,10.782230377197266
2010-01-26,10.569905281066895
2010-01-27,10.699321746826172
2010-01-28,10.547662734985352
2010-01-29,10.48497486114502
2010-02-01,10.749876022338867
2010-02-02,10.921761512756348
2010-02-03,10.881321907043457
2010-02-04,10.788302421569824
2010-02-05,10.948050498962402
2010-02-08,10.958163261413574
2010-02-09,11.043095588684082
2010-02-10,10.968273162841797
2010-02-11,11.069384574890137
2010-02-12,11.160381317138672
2010-02-16,11.219022750854492
2010-02-17,11.277665138244629
2010-02-18,11.231158256530762
2010-02-19,11.188689231872559
2010-02-22,11.307999610900879
2010-02-23,11.330243110656738
2010-02-24,11.437421798706055
2010-02-25,11.475839614868164
2010-02-26,11.548635482788086
2010-03-01,11.667947769165039
2010-03-02,11.692215919494629
2010-03-03,11.76501178741455
2010-03-04,11.68614387512207
2010-03-05,11.77138900756836
2010-03-08,11.724710464477539
2010-03-09,11.749059677124023
2010-03-10,11.850537300109863
2010-03-11,11.868806838989258
2010-03-12,11.903307914733887
2010-03-15,11.876924514770508
2010-03-16,11.899250030517578
2010-03-17,11.984492301940918
2010-03-18,12.01087474822998
2010-03-19,12.035226821899414
2010-03-22,12.136710166931152
2010-03-23,12.230066299438477
2010-03-24,12.06972885131836
2010-03-25,12.004788398742676
2010-03-26,12.023053169250488
2010-03-29,12.325453758239746
2010-03-30,12.280807495117188
2010-03-31,12.223974227905273
2010-04-01,12.635976791381836
2010-04-05,12.836899757385254
2010-04-06,12.863283157348633
2010-04-07,12.749629020690918
2010-04-08,12.733390808105469
2010-04-09,12.918085098266602
2010-04-12,12.776013374328613
2010-04-13,12.865316390991211
2010-04-14,13.06218147277832
2010-04-15,13.1048002243042
2010-04-16,13.035799980163574
2010-04-19,12.914026260375977
2010-04-20,13.01753044128418
2010-04-21,13.005353927612305
2010-04-22,13.155537605285645
2010-04-23,13.437644958496094
2010-04-26,13.328054428100586
2010-04-27,13.102768898010254
2010-04-28,13.011442184448242
2010-04-29,12.66844654083252
2010-04-30,12.24427318572998
2010-05-03,12.361984252929688
2010-05-04,12.014932632446289
2010-05-05,12.051462173461914
2010-05-06,11.673971176147461
2010-05-07,11.406068801879883
2010-05-10,11.832274436950684
2010-05-11,11.755149841308594
2010-05-12,11.783565521240234
2010-05-13,11.799798965454102
2010-05-14,11.901275634765625
2010-05-17,12.136710166931152
2010-05-18,12.006815910339355
2010-05-19,11.986518859863281
2010-05-20,11.787623405456543
2010-05-21,11.596848487854004
2010-05-24,11.341126441955566
2010-05-25,11.263998031616211
2010-05-26,11.251821517944336
2010-05-27,11.563522338867188
2010-05-28,11.624643325805664
2010-06-01,11.310897827148438
2010-06-02,11.575748443603516
2010-06-03,11.787623405456543
2010-06-04,11.36794662475586
2010-06-07,11.217185974121094
2010-06-08,11.457582473754883
2010-06-09,11.514636039733887
2010-06-10,11.636865615844727
2010-06-11,11.742804527282715
2010-06-14,11.636865615844727
2010-06-15,11.983202934265137
2010-06-16,12.06061840057373
2010-06-17,12.174704551696777
2010-06-18,11.958755493164062
2010-06-21,11.877265930175781
2010-06-22,11.885415077209473
2010-06-23,11.77540111541748
2010-06-24,11.750953674316406
2010-06-25,11.881338119506836
2010-06-28,11.795771598815918
2010-06-29,11.53499984741211
2010-06-30,11.563522338867188
2010-07-01,11.437213897705078
2010-07-02,11.351646423339844
2010-07-06,11.310897827148438
2010-07-07,11.636865615844727
2010-07-08,11.848740577697754
2010-07-09,11.860963821411133
2010-07-12,11.714282989501953
2010-07-13,12.085067749023438
2010-07-14,11.983202934265137
2010-07-15,11.8446683883667
2010-07-16,11.547224044799805
2010-07-19,11.461658477783203
2010-07-20,11.587973594665527
2010-07-21,11.526853561401367
2010-07-22,11.795771598815918
2010-07-23,12.097290992736816
2010-07-26,12.292864799499512
2010-07-27,12.162481307983398
2010-07-28,11.547224044799805
2010-07-29,11.530929565429688
2010-07-30,11.57982349395752
2010-08-02,11.767251014709473
2010-08-03,11.742804527282715
2010-08-04,11.873188972473145
2010-08-05,11.881338119506836
2010-08-06,11.930230140686035
2010-08-09,12.097290992736816
2010-08-10,12.080988883972168
2010-08-11,11.958755493164062
2010-08-12,11.958755493164062
2010-08-13,11.909860610961914
2010-08-16,11.954676628112793
2010-08-17,12.325461387634277
2010-08-18,12.362135887145996
2010-08-19,12.203225135803223
2010-08-20,12.243972778320312
2010-08-23,12.219522476196289
2010-08-24,12.011725425720215
2010-08-25,12.052468299865723
2010-08-26,11.975056648254395
2010-08-27,12.166553497314453
2010-08-30,12.062286376953125
2010-08-31,12.221758842468262
2010-09-01,12.66744613647461
2010-09-02,12.724691390991211
2010-09-03,12.798293113708496
2010-09-07,12.59384822845459
2010-09-08,12.696069717407227
2010-09-09,12.880071640014648
2010-09-10,13.031360626220703
2010-09-13,13.133583068847656
2010-09-14,13.125410079956055
2010-09-15,13.084515571594238
2010-09-16,12.990474700927734
2010-09-17,12.965938568115234
2010-09-20,12.916869163513184
2010-09-21,12.790116310119629
2010-09-22,12.777846336364746
2010-09-23,12.56113338470459
2010-09-24,12.835090637207031
2010-09-27,12.83100414276123
2010-09-28,12.953670501708984
2010-09-29,12.929136276245117
2010-09-30,12.961852073669434
2010-10-01,13.117228507995605
2010-10-04,12.974113464355469
2010-10-05,13.293048858642578
2010-10-06,13.27260971069336
2010-10-07,13.178561210632324
2010-10-08,13.714208602905273
2010-10-11,13.808250427246094
2010-10-12,13.840963363647461
2010-10-13,13.808250427246094
2010-10-14,13.82051944732666
2010-10-15,13.808250427246094
2010-10-18,13.918656349182129
2010-10-19,13.759183883666992
2010-10-20,13.746916770935059
2010-10-21,13.779631614685059
2010-10-22,13.82051944732666
2010-10-25,13.992257118225098
2010-10-26,13.951367378234863
2010-10-27,13.808250427246094
2010-10-28,13.849140167236328
2010-10-29,13.791894912719727
2010-11-01,13.775540351867676
2010-11-02,13.890030860900879
2010-11-03,13.89820671081543
2010-11-04,14.008614540100098
2010-11-05,14.069945335388184
2010-11-08,14.082210540771484
2010-11-09,13.881853103637695
2010-11-10,13.505674362182617
2010-11-11,13.648787498474121
2010-11-12,13.591541290283203
2010-11-15,13.501582145690918
2010-11-16,13.477052688598633
2010-11-17,13.55064868927002
2010-11-18,13.80007553100586
2010-11-19,13.873674392700195
2010-11-22,14.041328430175781
2010-11-23,13.92274284362793
2010-11-24,14.135366439819336
2010-11-26,14.15172290802002
2010-11-29,14.108658790588379
2010-11-30,14.043034553527832
2010-12-01,14.383450508117676
2010-12-02,14.436760902404785
2010-12-03,14.42856216430664
2010-12-06,14.33423137664795
2010-12-07,14.202988624572754
2010-12-08,14.166075706481934
2010-12-09,14.13736629486084
2010-12-10,14.260405540466309
2010-12-13,14.256306648254395
2010-12-14,14.260405540466309
2010-12-15,14.481879234313965
2010-12-16,14.846899032592773
2010-12-17,14.842799186706543
2010-12-20,14.81818962097168
2010-12-21,14.969941139221191
2010-12-22,14.990447044372559
2010-12-23,14.924826622009277
2010-12-27,14.937131881713867
2010-12-28,14.887909889221191
2010-12-29,14.945331573486328
2010-12-30,14.928923606872559
2010-12-31,14.686948776245117
2011-01-03,14.723859786987305
2011-01-04,14.572111129760742
2011-01-05,14.551603317260742
2011-01-06,14.449068069458008
2011-01-07,14.268607139587402
2011-01-10,14.387550354003906
2011-01-11,14.440866470336914
2011-01-12,14.555705070495605
2011-01-13,14.522892951965332
2011-01-14,14.7074613571167
2011-01-18,14.846899032592773
2011-01-19,14.70335865020752
2011-01-20,14.662347793579102
2011-01-21,14.928923606872559
2011-01-24,15.17091178894043
2011-01-25,15.18731689453125
2011-01-26,15.445701599121094
2011-01-27,15.37597370147705
2011-01-28,15.051972389221191
2011-01-31,15.310352325439453
2011-02-01,15.613853454589844
2011-02-02,15.380077362060547
2011-02-03,15.4375
2011-02-04,15.28574275970459
2011-02-07,15.322659492492676
2011-02-08,15.281647682189941
2011-02-09,15.26113510131836
2011-02-10,15.310352325439453
2011-02-11,15.408788681030273
2011-02-14,15.453899383544922
2011-02-15,15.441596031188965
2011-02-16,15.523625373840332
2011-02-17,15.64256763458252
2011-02-18,15.786115646362305
2011-02-22,15.216018676757812
2011-02-23,14.744368553161621
2011-02-24,14.851001739501953
2011-02-25,15.084772109985352
2011-02-28,14.96174144744873
2011-03-01,14.900036811828613
2011-03-02,15.01933765411377
2011-03-03,15.262041091918945
2011-03-04,14.974080085754395
2011-03-07,14.838325500488281
2011-03-08,15.171539306640625
2011-03-09,15.229135513305664
2011-03-10,14.94527530670166
2011-03-11,14.842440605163574
2011-03-14,14.776612281799316
2011-03-15,14.743714332580566
2011-03-16,14.756050109863281
2011-03-17,14.809528350830078
2011-03-18,14.957629203796387
2011-03-21,15.393688201904297
2011-03-22,15.348433494567871
2011-03-23,15.369003295898438
2011-03-24,15.434823989868164
2011-03-25,15.500645637512207
2011-03-28,15.31141185760498
2011-03-29,15.360772132873535
2011-03-30,15.570577621459961
2011-03-31,15.68988037109375
2011-04-01,15.805063247680664
2011-04-04,15.883223533630371
2011-04-05,15.866769790649414
2011-04-06,15.726896286010742
2011-04-07,15.64462661743164
2011-04-08,15.430707931518555
2011-04-11,15.393688201904297
2011-04-12,15.150969505310059
2011-04-13,18.018266677856445
2011-04-14,18.53248405456543
2011-04-15,18.915063858032227
2011-04-18,18.795759201049805
2011-04-19,18.92328453063965
2011-04-20,19.0261287689209
2011-04-21,18.93562889099121
2011-04-25,18.91917610168457
2011-04-26,18.91917610168457
2011-04-27,18.65178108215332
2011-04-28,18.573619842529297
2011-04-29,18.865692138671875
2011-05-02,18.882156372070312
2011-05-03,18.787534713745117
2011-05-04,18.56128692626953
2011-05-05,18.269201278686523
2011-05-06,18.470773696899414
2011-05-09,18.454326629638672
2011-05-10,18.60653305053711
2011-05-11,18.392608642578125
2011-05-12,18.380266189575195
2011-05-13,18.047048568725586
2011-05-16,17.96066665649414
2011-05-17,18.252742767333984
2011-05-18,18.618865966796875
2011-05-19,18.503684997558594
2011-05-20,18.223949432373047
2011-05-23,17.800228118896484
2011-05-24,17.66036033630371
2011-05-25,17.800228118896484
2011-05-26,17.989473342895508
2011-05-27,18.208044052124023
2011-05-31,18.513227462768555
2011-06-01,18.352386474609375
2011-06-02,18.2905216217041
2011-06-03,18.07607078552246
2011-06-06,18.030710220336914
2011-06-07,18.137939453125
2011-06-08,18.15854835510254
2011-06-09,18.236915588378906
2011-06-10,17.795625686645508
2011-06-13,16.752220153808594
2011-06-14,16.715110778808594
2011-06-15,16.298566818237305
2011-06-16,16.030500411987305
2011-06-17,16.496532440185547
2011-06-20,16.240840911865234
2011-06-21,16.624378204345703
2011-06-22,16.607879638671875
2011-06-23,16.517148971557617
2011-06-24,16.52127456665039
2011-06-27,16.4882869720459
2011-06-28,16.68623924255371
2011-06-29,16.71099090576172
2011-06-30,16.896570205688477
2011-07-01,17.036785125732422
2011-07-05,17.094528198242188
2011-07-06,17.32547950744629
2011-07-07,17.119274139404297
2011-07-08,17.16050910949707
2011-07-11,16.82234001159668
2011-07-12,16.61200714111328
2011-07-13,16.53365135192871
2011-07-14,16.455289840698242
2011-07-15,16.463531494140625
2011-07-18,16.10886573791504
2011-07-19,16.191347122192383
2011-07-20,16.282068252563477
2011-07-21,16.364561080932617
2011-07-22,16.343931198120117
2011-07-25,16.28620719909668
2011-07-26,16.092361450195312
2011-07-27,15.89853286743164
2011-07-28,15.77480697631836
2011-07-29,15.993389129638672
2011-08-01,16.12535858154297
2011-08-02,15.535597801208496
2011-08-03,15.440752983093262
2011-08-04,15.131442070007324
2011-08-05,14.925235748291016
2011-08-08,13.993178367614746
2011-08-09,15.156183242797852
2011-08-10,14.690159797668457
2011-08-11,15.308783531188965
2011-08-12,15.712936401367188
2011-08-15,15.626338005065918
2011-08-16,15.391266822814941
2011-08-17,15.395381927490234
2011-08-18,15.073700904846191
2011-08-19,14.904617309570312
2011-08-22,14.846874237060547
2011-08-23,15.164440155029297
2011-08-24,15.440752983093262
2011-08-25,15.259288787841797
2011-08-26,15.015963554382324
2011-08-29,15.428380966186523
2011-08-30,15.569013595581055
2011-08-31,15.688963890075684
2011-09-01,15.51937198638916
2011-09-02,15.242243766784668
2011-09-06,15.209157943725586
2011-09-07,15.382874488830566
2011-09-08,15.4201078414917
2011-09-09,15.155384063720703
2011-09-12,15.080925941467285
2011-09-13,15.370471000671387
2011-09-14,15.494561195373535
2011-09-15,15.589688301086426
2011-09-16,15.502833366394043
2011-09-19,15.13884162902832
2011-09-20,15.006478309631348
2011-09-21,14.762432098388672
2011-09-22,14.377758979797363
2011-09-23,14.526664733886719
2011-09-26,14.621803283691406
2011-09-27,15.151248931884766
2011-09-28,14.932024955749512
2011-09-29,15.101613998413086
2011-09-30,15.196746826171875
2011-10-03,14.406713485717773
2011-10-04,14.874114990234375
2011-10-05,15.080925941467285
2011-10-06,15.155384063720703
2011-10-07,15.279475212097168
2011-10-10,15.643474578857422
2011-10-11,15.660018920898438
2011-10-12,15.734466552734375
2011-10-13,15.717926025390625
2011-10-14,15.945423126220703
2011-10-17,15.67655086517334
2011-10-18,15.887500762939453
2011-10-19,15.672418594360352
2011-10-20,15.697236061096191
2011-10-21,15.73859977722168
2011-10-24,15.668286323547363
2011-10-25,15.358060836791992
2011-10-26,15.55246353149414
2011-10-27,15.90405559539795
2011-10-28,15.986777305603027
2011-10-31,15.527649879455566
2011-11-01,15.060243606567383
2011-11-02,15.275338172912598
2011-11-03,15.726194381713867
2011-11-04,15.895783424377441
2011-11-07,15.93300724029541
2011-11-08,16.172908782958984
2011-11-09,15.730327606201172
2011-11-10,15.842018127441406
2011-11-11,16.143959045410156
2011-11-14,15.862690925598145
2011-11-15,15.879240036010742
2011-11-16,15.614507675170898
2011-11-17,15.43665599822998
2011-11-18,15.444920539855957
2011-11-21,15.29601764678955
2011-11-22,15.267060279846191
2011-11-23,15.080925941467285
2011-11-25,15.043707847595215
2011-11-28,15.544197082519531
2011-11-29,15.676950454711914
2011-11-30,16.154016494750977
