Date,EG
2010-05-20,53.05107116699219
2010-05-21,53.08707809448242
2010-05-24,52.32353210449219
2010-05-25,52.10026550292969
2010-05-26,51.70408248901367
2010-05-27,53.28876876831055
2010-05-28,52.694252014160156
2010-06-01,51.447208404541016
2010-06-02,52.3172492980957
2010-06-03,52.193992614746094
2010-06-04,50.758460998535156
2010-06-07,50.43946075439453
2010-06-08,51.04847717285156
2010-06-09,50.758460998535156
2010-06-10,51.66472244262695
2010-06-11,51.838722229003906
2010-06-14,52.35348892211914
2010-06-15,53.65127182006836
2010-06-16,53.52803039550781
2010-06-17,54.52853775024414
2010-06-18,55.01430892944336
2010-06-21,54.441551208496094
2010-06-22,53.66578674316406
2010-06-23,52.259246826171875
2010-06-24,51.6719856262207
2010-06-25,52.02723693847656
2010-06-28,52.3752555847168
2010-06-29,50.96872329711914
2010-06-30,51.27320861816406
2010-07-01,50.64244842529297
2010-07-02,50.37419891357422
2010-07-06,50.200191497802734
2010-07-07,51.519737243652344
2010-07-08,52.33175277709961
2010-07-09,53.085758209228516
2010-07-12,52.904510498046875
2010-07-13,53.94852828979492
2010-07-14,54.0355339050293
2010-07-15,53.48452377319336
2010-07-16,51.961978912353516
2010-07-19,52.01274490356445
2010-07-20,52.52024841308594
2010-07-21,51.67924118041992
2010-07-22,53.23076629638672
2010-07-23,53.578773498535156
2010-07-26,54.24580383300781
2010-07-27,53.82529067993164
2010-07-28,52.78126907348633
2010-07-29,55.753841400146484
2010-07-30,56.275848388671875
2010-08-02,56.855865478515625
2010-08-03,56.23959732055664
2010-08-04,56.69633865356445
2010-08-05,56.91385269165039
2010-08-06,57.704139709472656
2010-08-09,58.18987274169922
2010-08-10,57.97239685058594
2010-08-11,56.89936447143555
2010-08-12,57.23287582397461
2010-08-13,57.35612487792969
2010-08-16,57.50111770629883
2010-08-17,58.414649963378906
2010-08-18,58.50889587402344
2010-08-19,57.83462905883789
2010-08-20,58.429141998291016
2010-08-23,58.110137939453125
2010-08-24,58.218875885009766
2010-08-25,58.682884216308594
2010-08-26,57.2401237487793
2010-08-27,58.726409912109375
2010-08-30,58.25961685180664
2010-08-31,57.71990966796875
2010-09-01,58.71181869506836
2010-09-02,58.71181869506836
2010-09-03,60.22883987426758
2010-09-07,58.95979690551758
2010-09-08,59.900634765625
2010-09-09,60.17778396606445
2010-09-10,59.89331817626953
2010-09-13,60.71021270751953
2010-09-14,60.81962203979492
2010-09-15,61.27910232543945
2010-09-16,61.76045608520508
2010-09-17,62.03031921386719
2010-09-20,61.855308532714844
2010-09-21,61.541648864746094
2010-09-22,61.34473419189453
2010-09-23,60.90713882446289
2010-09-24,61.74586486816406
2010-09-27,62.11052703857422
2010-09-28,62.817989349365234
2010-09-29,62.73048400878906
2010-09-30,63.06597900390625
2010-10-01,62.13241195678711
2010-10-04,62.1251106262207
2010-10-05,63.19725799560547
2010-10-06,62.227237701416016
2010-10-07,62.723182678222656
2010-10-08,62.723182678222656
2010-10-11,59.52138900756836
2010-10-12,60.33094024658203
2010-10-13,61.24262237548828
2010-10-14,61.81880569458008
2010-10-15,61.42497253417969
2010-10-18,61.7823486328125
2010-10-19,60.52060317993164
2010-10-20,61.578147888183594
2010-10-21,61.439552307128906
2010-10-22,61.30827331542969
2010-10-25,61.65103530883789
2010-10-26,61.855308532714844
2010-10-27,61.37390899658203
2010-10-28,60.943599700927734
2010-10-29,61.468719482421875
2010-11-01,61.67295837402344
2010-11-02,62.33664321899414
2010-11-03,62.817989349365234
2010-11-04,64.42255401611328
2010-11-05,64.77992248535156
2010-11-08,64.1672592163086
2010-11-09,63.95578384399414
2010-11-10,64.4590072631836
2010-11-11,64.1453857421875
2010-11-12,63.13159942626953
2010-11-15,62.94925308227539
2010-11-16,62.43143081665039
2010-11-17,62.00114822387695
2010-11-18,62.59189987182617
2010-11-19,61.855308532714844
2010-11-22,61.62918472290039
2010-11-23,61.41038131713867
2010-11-24,62.41684341430664
2010-11-26,61.76774215698242
2010-11-29,61.701759338378906
2010-11-30,61.2396125793457
2010-12-01,61.63571548461914
2010-12-02,61.75308609008789
2010-12-03,61.84109878540039
2010-12-06,61.87042236328125
2010-12-07,62.23717498779297
2010-12-08,62.193199157714844
2010-12-09,62.36924362182617
2010-12-10,62.94133758544922
2010-12-13,63.227394104003906
2010-12-14,63.10271072387695
2010-12-15,62.259212493896484
2010-12-16,62.34721374511719
2010-12-17,62.11249923706055
2010-12-20,61.877777099609375
2010-12-21,61.899757385253906
2010-12-22,62.54524230957031
2010-12-23,62.42055130004883
2010-12-27,62.74329376220703
2010-12-28,62.53057861328125
2010-12-29,62.38389587402344
2010-12-30,62.50124740600586
2010-12-31,62.21518325805664
2011-01-03,62.49391555786133
2011-01-04,61.63571548461914
2011-01-05,61.0635871887207
2011-01-06,61.092926025390625
2011-01-07,60.59415817260742
2011-01-10,60.550148010253906
2011-01-11,61.1515998840332
2011-01-12,61.8264274597168
2011-01-13,61.10757827758789
2011-01-14,61.173606872558594
2011-01-18,61.45234680175781
2011-01-19,61.01960372924805
2011-01-20,61.23228454589844
2011-01-21,61.0782470703125
2011-01-24,62.11982727050781
2011-01-25,62.8973503112793
2011-01-26,62.926666259765625
2011-01-27,63.30806350708008
2011-01-28,62.259212493896484
2011-01-31,61.81909942626953
2011-02-01,62.51591110229492
2011-02-02,62.28117752075195
2011-02-03,62.33252716064453
2011-02-04,62.63325119018555
2011-02-07,63.1687126159668
2011-02-08,63.50614547729492
2011-02-09,62.87533950805664
2011-02-10,63.38143539428711
2011-02-11,64.9878158569336
2011-02-14,64.3936538696289
2011-02-15,64.67974853515625
2011-02-16,64.87774658203125
2011-02-17,65.35455322265625
2011-02-18,66.44014739990234
2011-02-22,64.45233917236328
2011-02-23,63.78485870361328
2011-02-24,63.35944366455078
2011-02-25,64.7164077758789
2011-02-28,65.02445983886719
2011-03-01,64.2396469116211
2011-03-02,64.10758972167969
2011-03-03,64.75308990478516
2011-03-04,63.96087646484375
2011-03-07,63.85763931274414
2011-03-08,64.90496063232422
2011-03-09,64.67633056640625
2011-03-10,63.3339729309082
2011-03-11,61.600746154785156
2011-03-14,60.70092010498047
2011-03-15,60.538631439208984
2011-03-16,60.19200134277344
2011-03-17,60.35426330566406
2011-03-18,60.28789520263672
2011-03-21,61.20246887207031
2011-03-22,60.243614196777344
2011-03-23,60.50176239013672
2011-03-24,60.914772033691406
2011-03-25,61.1802978515625
2011-03-28,60.929542541503906
2011-03-29,61.217185974121094
2011-03-30,61.534332275390625
2011-03-31,65.03773498535156
2011-04-01,66.71936798095703
2011-04-04,68.1871109008789
2011-04-05,67.95845794677734
2011-04-06,69.15330505371094
2011-04-07,69.050048828125
2011-04-08,68.28301239013672
2011-04-11,68.02485656738281
2011-04-12,67.22090148925781
2011-04-13,67.62657165527344
2011-04-14,67.27253723144531
2011-04-15,67.22090148925781
2011-04-18,66.32109069824219
2011-04-19,65.84902954101562
2011-04-20,66.03343200683594
2011-04-21,66.21044158935547
2011-04-25,66.49806213378906
2011-04-26,66.77101135253906
2011-04-27,67.648681640625
2011-04-28,67.89210510253906
2011-04-29,67.2061767578125
2011-05-02,66.32109069824219
2011-05-03,67.72982025146484
2011-05-04,66.98487091064453
2011-05-05,66.21782684326172
2011-05-06,66.28424835205078
2011-05-09,66.57185363769531
2011-05-10,67.16927337646484
2011-05-11,66.20309448242188
2011-05-12,66.94800567626953
2011-05-13,66.47598266601562
2011-05-16,66.54973602294922
2011-05-17,66.27681732177734
2011-05-18,66.93326568603516
2011-05-19,66.31371307373047
2011-05-20,66.22520446777344
2011-05-23,65.25164794921875
2011-05-24,64.5214614868164
2011-05-25,64.89761352539062
2011-05-26,66.04820251464844
2011-05-27,66.18168640136719
2011-05-31,65.97401428222656
2011-06-01,64.80240631103516
2011-06-02,65.7812271118164
2011-06-03,64.928466796875
2011-06-06,64.09053039550781
2011-06-07,63.764278411865234
2011-06-08,62.97084426879883
2011-06-09,62.38503646850586
2011-06-10,61.6212158203125
2011-06-13,61.85110855102539
2011-06-14,62.207061767578125
2011-06-15,61.057674407958984
2011-06-16,60.931640625
2011-06-17,60.67949676513672
2011-06-20,60.901954650878906
2011-06-21,60.4570198059082
2011-06-22,60.19009017944336
2011-06-23,59.826744079589844
2011-06-24,59.7303466796875
2011-06-27,60.68690490722656
2011-06-28,60.34580993652344
2011-06-29,61.146663665771484
2011-06-30,60.620174407958984
2011-07-01,60.65728759765625
2011-07-05,59.85641098022461
2011-07-06,60.74623489379883
2011-07-07,61.895606994628906
2011-07-08,61.53227615356445
2011-07-11,60.672088623046875
2011-07-12,61.33946990966797
2011-07-13,61.41361999511719
2011-07-14,61.05027389526367
2011-07-15,60.338401794433594
2011-07-18,59.611698150634766
2011-07-19,59.94538879394531
2011-07-20,59.7303466796875
2011-07-21,60.590518951416016
2011-07-22,60.434814453125
2011-07-25,60.293922424316406
2011-07-26,60.931640625
2011-07-27,60.241981506347656
2011-07-28,61.784393310546875
2011-07-29,60.89453125
2011-08-01,60.946449279785156
2011-08-02,61.294979095458984
2011-08-03,61.8362922668457
2011-08-04,59.27802658081055
2011-08-05,57.91360855102539
2011-08-08,54.502540588378906
2011-08-09,58.51424026489258
2011-08-10,56.69002914428711
2011-08-11,59.92314529418945
2011-08-12,58.98881530761719
2011-08-15,61.213417053222656
2011-08-16,60.67949676513672
2011-08-17,61.07252883911133
2011-08-18,58.98141098022461
2011-08-19,58.314029693603516
2011-08-22,57.28328323364258
2011-08-23,57.77269744873047
2011-08-24,58.19538879394531
2011-08-25,56.326744079589844
2011-08-26,57.587318420410156
2011-08-29,60.445037841796875
2011-08-30,59.937660217285156
2011-08-31,60.2137336730957
2011-09-01,60.2137336730957
2011-09-02,58.48268127441406
2011-09-06,58.19169235229492
2011-09-07,60.85542297363281
2011-09-08,59.53474807739258
2011-09-09,58.385704040527344
2011-09-12,58.4677619934082
2011-09-13,59.00501251220703
2011-09-14,58.84083557128906
2011-09-15,59.52729415893555
2011-09-16,58.7736701965332
2011-09-19,58.28867721557617
2011-09-20,59.2586555480957
2011-09-21,58.303611755371094
2011-09-22,56.908321380615234
2011-09-23,57.42317199707031
2011-09-26,57.938026428222656
2011-09-27,58.997528076171875
2011-09-28,57.900718688964844
2011-09-29,59.139320373535156
2011-09-30,59.22882080078125
2011-10-03,58.01262664794922
2011-10-04,59.51235580444336
2011-10-05,59.47509002685547
2011-10-06,60.00481414794922
2011-10-07,58.512542724609375
2011-10-10,60.0869026184082
2011-10-11,59.766029357910156
2011-10-12,59.78095626831055
2011-10-13,58.31106185913086
2011-10-14,58.66177749633789
2011-10-17,57.17695999145508
2011-10-18,58.997528076171875
2011-10-19,60.27340316772461
2011-10-20,61.668724060058594
2011-10-21,63.481834411621094
2011-10-24,64.97412872314453
2011-10-25,64.16082763671875
2011-10-26,64.12351989746094
2011-10-27,67.77214050292969
2011-10-28,67.77960205078125
2011-10-31,67.09317779541016
2011-11-01,66.11573791503906
2011-11-02,67.4140396118164
2011-11-03,68.23477172851562
2011-11-04,68.279541015625
2011-11-07,69.09283447265625
2011-11-08,69.08540344238281
2011-11-09,67.57819366455078
2011-11-10,66.81709289550781
2011-11-11,67.69754791259766
2011-11-14,66.06352233886719
2011-11-15,66.11573791503906
2011-11-16,64.88459014892578
2011-11-17,64.15336608886719
2011-11-18,65.42929077148438
2011-11-21,64.66819763183594
2011-11-22,63.578834533691406
2011-11-23,60.95988082885742
2011-11-25,62.62379455566406
2011-11-28,63.69691848754883
2011-11-29,63.65187454223633
2011-11-30,65.83566284179688
2011-12-01,64.07213592529297
2011-12-02,63.16408920288086
2011-12-05,63.171592712402344
2011-12-06,63.7419319152832
2011-12-07,63.61434555053711
2011-12-08,62.346107482910156
2011-12-09,62.4661979675293
2011-12-12,61.663246154785156
2011-12-13,60.73268508911133
2011-12-14,60.50006103515625
2011-12-15,59.91471481323242
2011-12-16,59.92973709106445
2011-12-19,58.90164566040039
2011-12-20,60.09480285644531
2011-12-21,61.46812057495117
2011-12-22,61.57315444946289
2011-12-23,64.46986389160156
2011-12-27,64.28973388671875
2011-12-28,63.74943542480469
2011-12-29,64.03460693359375
2011-12-30,63.10405731201172
2012-01-03,63.90702438354492
2012-01-04,62.54874038696289
2012-01-05,62.96149444580078
2012-01-06,63.066558837890625
2012-01-09,63.72691345214844
2012-01-10,64.89009094238281
2012-01-11,64.71749877929688
2012-01-12,64.40985107421875
2012-01-13,63.63687515258789
2012-01-17,63.276641845703125
2012-01-18,63.86952590942383
2012-01-19,63.96706771850586
2012-01-20,64.81504821777344
2012-01-23,64.19217681884766
2012-01-24,64.14714813232422
2012-01-25,64.13214874267578
2012-01-26,64.8300552368164
2012-01-27,63.89949035644531
2012-01-30,63.599342346191406
2012-01-31,64.0871353149414
2012-02-01,66.12078857421875
2012-02-02,65.7455825805664
2012-02-03,66.24089813232422
2012-02-06,65.85066223144531
2012-02-07,66.13580322265625
2012-02-08,66.08325958251953
2012-02-09,66.6160888671875
2012-02-10,65.42288208007812
2012-02-13,66.76616668701172
2012-02-14,66.5485610961914
2012-02-15,67.26145935058594
2012-02-16,67.27648162841797
2012-02-17,67.53913879394531
2012-02-21,67.99689483642578
2012-02-22,66.91627502441406
2012-02-23,67.05888366699219
2012-02-24,66.74366760253906
2012-02-27,66.19583892822266
2012-02-28,65.51296997070312
2012-02-29,65.92568969726562
2012-03-01,66.91627502441406
2012-03-02,67.28396606445312
2012-03-05,68.12902069091797
2012-03-06,66.80113220214844
2012-03-07,67.59330749511719
2012-03-08,68.1667251586914
2012-03-09,68.88348388671875
2012-03-12,68.80046844482422
2012-03-13,70.06798553466797
2012-03-14,70.12081146240234
2012-03-15,70.39995574951172
2012-03-16,69.84920501708984
2012-03-19,70.2943344116211
2012-03-20,70.57345581054688
2012-03-21,70.00007629394531
2012-03-22,69.60021209716797
2012-03-23,69.9774398803711
2012-03-26,70.82247161865234
2012-03-27,70.37732696533203
2012-03-28,70.81490325927734
2012-03-29,70.41506958007812
2012-03-30,69.8039321899414
2012-04-02,70.51315307617188
2012-04-03,70.95073699951172
2012-04-04,70.86775207519531
2012-04-05,70.87528991699219
2012-04-09,70.0755386352539
2012-04-10,69.75109100341797
2012-04-11,70.49051666259766
2012-04-12,71.13932037353516
2012-04-13,70.10572052001953
2012-04-16,70.2943344116211
2012-04-17,70.35470581054688
2012-04-18,70.1434326171875
2012-04-19,71.0488052368164
2012-04-20,71.97679138183594
2012-04-23,71.47884368896484
2012-04-24,71.38079071044922
2012-04-25,71.99944305419922
2012-04-26,75.25122833251953
2012-04-27,75.02490997314453
2012-04-30,74.76836395263672
2012-05-01,75.5228042602539
2012-05-02,75.00225067138672
2012-05-03,75.85482788085938
2012-05-04,75.97554016113281
2012-05-07,76.3603286743164
2012-05-08,77.17512512207031
2012-05-09,77.17512512207031
2012-05-10,77.28075408935547
2012-05-11,77.8541488647461
2012-05-14,77.23551177978516
2012-05-15,76.43572998046875
2012-05-16,75.62847137451172
2012-05-17,74.37606048583984
2012-05-18,74.22514343261719
2012-05-21,74.14215087890625
2012-05-22,74.90416717529297
2012-05-23,75.27385711669922
2012-05-24,76.72242736816406
2012-05-25,76.43439483642578
2012-05-29,76.70730590820312
2012-05-30,76.73004913330078
2012-05-31,77.41226959228516
2012-06-01,76.7603530883789
2012-06-04,76.51780700683594
2012-06-05,77.20001220703125
2012-06-06,78.47354888916016
2012-06-07,78.33707427978516
2012-06-08,77.43501281738281
2012-06-11,77.3743896484375
2012-06-12,78.17791748046875
2012-06-13,77.3743896484375
2012-06-14,78.46595764160156
2012-06-15,77.3213119506836
2012-06-18,78.26889038085938
2012-06-19,79.20128631591797
2012-06-20,79.20128631591797
2012-06-21,77.89745330810547
2012-06-22,78.34468078613281
2012-06-25,77.67760467529297
2012-06-26,78.44322204589844
2012-06-27,79.00418853759766
2012-06-28,79.69400787353516
2012-06-29,78.45081329345703
2012-07-02,79.58031463623047
2012-07-03,80.48997497558594
2012-07-05,79.54240417480469
2012-07-06,79.2846450805664
2012-07-09,79.08757019042969
2012-07-10,78.77676391601562
2012-07-11,78.06421661376953
2012-07-12,78.822265625
2012-07-13,79.08757019042969
2012-07-16,79.40592956542969
2012-07-17,79.89869689941406
2012-07-18,79.16339874267578
2012-07-19,78.17791748046875
2012-07-20,77.20759582519531
2012-07-23,76.97258758544922
2012-07-24,76.03263092041016
2012-07-25,77.3819580078125
2012-07-26,77.17729949951172
2012-07-27,78.33707427978516
2012-07-30,79.20128631591797
2012-07-31,77.0938949584961
2012-08-01,76.9953384399414
2012-08-02,77.9201431274414
2012-08-03,77.6851806640625
2012-08-06,77.3819580078125
2012-08-07,77.85195922851562
2012-08-08,78.83743286132812
2012-08-09,78.46595764160156
2012-08-10,78.5341796875
2012-08-13,78.45081329345703
2012-08-14,78.822265625
2012-08-15,79.00418853759766
2012-08-16,79.51966857910156
2012-08-17,79.39078521728516
2012-08-20,79.39836883544922
2012-08-21,80.00481414794922
2012-08-22,78.54936218261719
2012-08-23,77.95052337646484
2012-08-24,78.38258361816406
2012-08-27,78.42829895019531
2012-08-28,79.09085845947266
2012-08-29,78.7862319946289
2012-08-30,78.64912414550781
2012-08-31,78.94615936279297
2012-09-04,81.09383392333984
2012-09-05,81.28424072265625
2012-09-06,82.77693939208984
2012-09-07,82.79216003417969
2012-09-10,82.64746856689453
2012-09-11,82.82262420654297
2012-09-12,83.112060546875
2012-09-13,83.85841369628906
2012-09-14,84.45245361328125
2012-09-17,83.88887786865234
2012-09-18,83.67565155029297
2012-09-19,84.018310546875
2012-09-20,83.42430114746094
2012-09-21,82.72364044189453
2012-09-24,82.95970916748047
2012-09-25,81.80211639404297
2012-09-26,81.55840301513672
2012-09-27,81.58885955810547
2012-09-28,81.45939636230469
2012-10-01,82.47993469238281
2012-10-02,82.4113998413086
2012-10-03,82.40376281738281
2012-10-04,83.06636810302734
2012-10-05,83.1272964477539
2012-10-08,83.47000122070312
2012-10-09,83.50808715820312
2012-10-10,83.40147399902344
2012-10-11,83.53853607177734
2012-10-12,83.19581604003906
2012-10-15,84.2848892211914
2012-10-16,85.54150390625
2012-10-17,85.2216567993164
2012-10-18,85.89183807373047
2012-10-19,84.80277252197266
2012-10-22,84.85608673095703
2012-10-23,84.5818862915039
2012-10-24,84.85608673095703
2012-10-25,87.27790832519531
2012-10-26,86.47065734863281
2012-10-31,84.57427215576172
2012-11-01,83.54615020751953
2012-11-02,81.45179748535156
2012-11-05,81.48985290527344
2012-11-06,82.16767883300781
2012-11-07,81.13955688476562
2012-11-08,80.84252166748047
2012-11-09,80.3322525024414
2012-11-12,79.53260040283203
2012-11-13,78.80147552490234
2012-11-14,78.90808868408203
2012-11-15,77.46871185302734
2012-11-16,78.35973358154297
2012-11-19,79.07562255859375
2012-11-20,79.59352111816406
2012-11-21,79.75343322753906
2012-11-23,80.05047607421875
2012-11-26,80.2034683227539
2012-11-27,80.54776000976562
2012-11-28,82.33038330078125
2012-11-29,82.11620330810547
2012-11-30,82.98838806152344
2012-12-03,81.71066284179688
2012-12-04,82.14678192138672
2012-12-05,83.43214416503906
2012-12-06,83.44742584228516
2012-12-07,83.16436767578125
2012-12-10,83.89881896972656
2012-12-11,83.17965698242188
2012-12-12,83.04959869384766
2012-12-13,81.70304870605469
2012-12-14,80.96857452392578
2012-12-17,81.93254089355469
2012-12-18,81.71066284179688
2012-12-19,82.90424346923828
2012-12-20,83.14906311035156
2012-12-21,82.77415466308594
2012-12-24,83.22557067871094
2012-12-26,83.23320007324219
2012-12-27,83.56982421875
2012-12-28,83.3785629272461
2012-12-31,84.12067413330078
2013-01-02,85.07703399658203
2013-01-03,86.30883026123047
2013-01-04,86.285888671875
2013-01-07,84.85517120361328
2013-01-08,85.314208984375
2013-01-09,85.7732925415039
2013-01-10,86.46183013916016
2013-01-11,86.63017272949219
2013-01-14,86.40829467773438
2013-01-15,86.98973846435547
2013-01-16,86.331787109375
2013-01-17,86.04869842529297
2013-01-18,86.46183013916016
2013-01-22,87.59415435791016
2013-01-23,86.72962188720703
2013-01-24,87.73189544677734
2013-01-25,87.94609832763672
2013-01-28,87.64774322509766
2013-01-29,88.71881866455078
2013-01-30,88.32865905761719
2013-01-31,88.60408782958984
2013-02-01,89.85115051269531
2013-02-04,89.81290435791016
2013-02-05,89.97356414794922
2013-02-06,90.0500717163086
2013-02-07,90.70803833007812
2013-02-08,91.22830963134766
2013-02-11,92.04692840576172
2013-02-12,92.79674530029297
2013-02-13,92.40653991699219
2013-02-14,92.154052734375
2013-02-15,92.61309051513672
2013-02-19,93.92134857177734
2013-02-20,93.6306381225586
2013-02-21,95.26026153564453
2013-02-22,94.82416534423828
2013-02-25,93.76073455810547
2013-02-26,94.97721099853516
2013-02-27,95.62751770019531
2013-02-28,95.33678436279297
2013-03-01,94.93893432617188
2013-03-04,96.1832046508789
2013-03-05,98.10330200195312
2013-03-06,97.73466491699219
2013-03-07,97.73466491699219
2013-03-08,98.23388671875
2013-03-11,97.73466491699219
2013-03-12,98.3644790649414
2013-03-13,98.37980651855469
2013-03-14,99.0096435546875
2013-03-15,99.00196075439453
2013-03-18,98.67169189453125
2013-03-19,99.01730346679688
2013-03-20,99.63175201416016
2013-03-21,99.23234558105469
2013-03-22,100.3383560180664
2013-03-25,99.8237533569336
2013-03-26,98.64862823486328
2013-03-27,98.64862823486328
2013-03-28,99.73927307128906
2013-04-01,99.49349212646484
2013-04-02,98.37980651855469
2013-04-03,97.91900634765625
2013-04-04,98.01882934570312
2013-04-05,97.12020874023438
2013-04-08,97.8575668334961
2013-04-09,98.1647720336914
2013-04-10,98.41055297851562
2013-04-11,98.84066009521484
2013-04-12,98.30302429199219
2013-04-15,94.96966552734375
2013-04-16,95.75308990478516
2013-04-17,95.57642364501953
2013-04-18,95.35368347167969
2013-04-19,96.65936279296875
2013-04-22,96.2983627319336
2013-04-23,98.3414306640625
2013-04-24,100.9067153930664
2013-04-25,102.18936157226562
2013-04-26,101.74390411376953
2013-04-29,102.6194839477539
2013-04-30,103.67938995361328
2013-05-01,102.15865325927734
2013-05-02,102.37368774414062
2013-05-03,101.36756896972656
2013-05-06,102.65019226074219
2013-05-07,104.24774169921875
2013-05-08,104.43206787109375
2013-05-09,103.90979766845703
2013-05-10,104.30921173095703
2013-05-13,104.17096710205078
2013-05-14,104.36296081542969
2013-05-15,104.12483978271484
2013-05-16,100.322998046875
2013-05-17,101.32148742675781
2013-05-20,101.29841613769531
2013-05-21,100.85295867919922
2013-05-22,99.21700286865234
2013-05-23,98.03419494628906
2013-05-24,97.41975402832031
2013-05-28,97.19702911376953
2013-05-29,98.47200012207031
2013-05-30,99.6624755859375
2013-05-31,99.5472640991211
2013-06-03,99.44703674316406
2013-06-04,98.84574127197266
2013-06-05,97.4195556640625
2013-06-06,98.43714904785156
2013-06-07,98.51423645019531
2013-06-10,99.33140563964844
2013-06-11,98.12106323242188
2013-06-12,97.79727935791016
2013-06-13,99.87105560302734
2013-06-14,99.03076171875
2013-06-17,100.15630340576172
2013-06-18,100.80382537841797
2013-06-19,98.52965545654297
2013-06-20,97.08806610107422
2013-06-21,96.04734802246094
2013-06-24,95.99336242675781
2013-06-25,96.01652526855469
2013-06-26,97.1574478149414
2013-06-27,99.21576690673828
2013-06-28,98.87655639648438
2013-07-01,99.4932861328125
2013-07-02,97.41184997558594
2013-07-03,97.48123931884766
2013-07-05,98.89199829101562
2013-07-08,97.79727935791016
2013-07-09,97.78961181640625
2013-07-10,98.49113464355469
2013-07-11,99.42391967773438
2013-07-12,101.05052947998047
2013-07-15,101.90623474121094
2013-07-16,100.05606842041016
2013-07-17,100.40296936035156
2013-07-18,100.18710327148438
2013-07-19,100.06377410888672
2013-07-22,100.59568786621094
2013-07-23,98.91511535644531
2013-07-24,99.80168914794922
2013-07-25,100.88092041015625
2013-07-26,101.45914459228516
2013-07-29,101.85227966308594
2013-07-30,102.86213684082031
2013-07-31,102.93925476074219
2013-08-01,104.33458709716797
2013-08-02,104.29603576660156
2013-08-05,104.48876953125
2013-08-06,103.63304138183594
2013-08-07,102.80049133300781
2013-08-08,103.04718017578125
2013-08-09,102.89301300048828
2013-08-12,103.68705749511719
2013-08-13,106.80149841308594
2013-08-14,106.6858901977539
2013-08-15,106.5625
2013-08-16,106.52397155761719
2013-08-19,106.1924819946289
2013-08-20,106.6627426147461
2013-08-21,105.46782684326172
2013-08-22,106.87860107421875
2013-08-23,107.06359100341797
2013-08-26,107.09453582763672
2013-08-27,105.81814575195312
2013-08-28,105.794921875
2013-08-29,106.24360656738281
2013-08-30,105.9419174194336
2013-09-03,107.5741958618164
2013-09-04,107.27246856689453
2013-09-05,105.00585174560547
2013-09-06,103.8609848022461
2013-09-09,104.75834655761719
2013-09-10,106.8547134399414
2013-09-11,107.4349136352539
2013-09-12,106.83928680419922
2013-09-13,107.54322052001953
2013-09-16,109.57774353027344
2013-09-17,109.4539794921875
2013-09-18,109.09041595458984
