Date,ERAS
2021-12-01,14.220000267028809
2021-12-02,15.180000305175781
2021-12-03,14.140000343322754
2021-12-06,12.510000228881836
2021-12-07,13.90999984741211
2021-12-08,14.720000267028809
2021-12-09,13.890000343322754
2021-12-10,13.90999984741211
2021-12-13,14.0
2021-12-14,13.449999809265137
2021-12-15,13.649999618530273
2021-12-16,14.300000190734863
2021-12-17,14.859999656677246
2021-12-20,13.779999732971191
2021-12-21,12.979999542236328
2021-12-22,13.9399995803833
2021-12-23,14.520000457763672
2021-12-27,14.210000038146973
2021-12-28,14.449999809265137
2021-12-29,14.550000190734863
2021-12-30,15.119999885559082
2021-12-31,15.579999923706055
2022-01-03,15.479999542236328
2022-01-04,14.949999809265137
2022-01-05,13.149999618530273
2022-01-06,13.350000381469727
2022-01-07,12.890000343322754
2022-01-10,12.069999694824219
2022-01-11,12.550000190734863
2022-01-12,13.369999885559082
2022-01-13,13.25
2022-01-14,12.9399995803833
2022-01-18,12.170000076293945
2022-01-19,11.300000190734863
2022-01-20,11.40999984741211
2022-01-21,11.050000190734863
2022-01-24,11.300000190734863
2022-01-25,11.859999656677246
2022-01-26,11.279999732971191
2022-01-27,11.039999961853027
2022-01-28,11.25
2022-01-31,11.850000381469727
2022-02-01,11.539999961853027
2022-02-02,11.100000381469727
2022-02-03,11.149999618530273
2022-02-04,11.449999809265137
2022-02-07,11.90999984741211
2022-02-08,11.880000114440918
2022-02-09,12.40999984741211
2022-02-10,12.010000228881836
2022-02-11,12.25
2022-02-14,11.930000305175781
2022-02-15,12.4399995803833
2022-02-16,12.359999656677246
2022-02-17,11.779999732971191
2022-02-18,11.529999732971191
2022-02-22,11.489999771118164
2022-02-23,11.010000228881836
2022-02-24,11.90999984741211
2022-02-25,12.149999618530273
2022-02-28,12.399999618530273
2022-03-01,12.119999885559082
2022-03-02,12.479999542236328
2022-03-03,11.90999984741211
2022-03-04,11.289999961853027
2022-03-07,11.579999923706055
2022-03-08,11.430000305175781
2022-03-09,11.970000267028809
2022-03-10,11.710000038146973
2022-03-11,11.380000114440918
2022-03-14,10.970000267028809
2022-03-15,10.670000076293945
2022-03-16,10.869999885559082
2022-03-17,11.140000343322754
2022-03-18,11.260000228881836
2022-03-21,9.880000114440918
2022-03-22,9.699999809265137
2022-03-23,8.970000267028809
2022-03-24,9.130000114440918
2022-03-25,9.789999961853027
2022-03-28,9.630000114440918
2022-03-29,9.699999809265137
2022-03-30,9.010000228881836
2022-03-31,8.600000381469727
2022-04-01,8.449999809265137
2022-04-04,8.649999618530273
2022-04-05,8.270000457763672
2022-04-06,8.279999732971191
2022-04-07,8.170000076293945
2022-04-08,8.079999923706055
2022-04-11,7.96999979019165
2022-04-12,7.909999847412109
2022-04-13,8.579999923706055
2022-04-14,8.630000114440918
2022-04-18,8.260000228881836
2022-04-19,8.720000267028809
2022-04-20,8.6899995803833
2022-04-21,8.149999618530273
2022-04-22,8.100000381469727
2022-04-25,8.489999771118164
2022-04-26,8.15999984741211
2022-04-27,8.039999961853027
2022-04-28,7.440000057220459
2022-04-29,7.28000020980835
2022-05-02,7.909999847412109
2022-05-03,7.599999904632568
2022-05-04,7.929999828338623
2022-05-05,7.380000114440918
2022-05-06,6.96999979019165
2022-05-09,6.179999828338623
2022-05-10,6.309999942779541
2022-05-11,5.639999866485596
2022-05-12,5.809999942779541
2022-05-13,5.800000190734863
2022-05-16,5.989999771118164
2022-05-17,6.170000076293945
2022-05-18,5.570000171661377
2022-05-19,5.539999961853027
2022-05-20,5.78000020980835
2022-05-23,5.559999942779541
2022-05-24,5.389999866485596
2022-05-25,5.489999771118164
2022-05-26,5.539999961853027
2022-05-27,5.610000133514404
2022-05-31,5.420000076293945
2022-06-01,5.019999980926514
2022-06-02,4.989999771118164
2022-06-03,5.650000095367432
2022-06-06,5.5
2022-06-07,5.730000019073486
2022-06-08,5.760000228881836
2022-06-09,5.550000190734863
2022-06-10,5.380000114440918
2022-06-13,4.989999771118164
2022-06-14,4.860000133514404
2022-06-15,4.820000171661377
2022-06-16,4.579999923706055
2022-06-17,4.929999828338623
2022-06-21,5.03000020980835
2022-06-22,5.349999904632568
2022-06-23,5.760000228881836
2022-06-24,5.929999828338623
2022-06-27,5.610000133514404
2022-06-28,5.409999847412109
2022-06-29,5.480000019073486
2022-06-30,5.570000171661377
2022-07-01,5.820000171661377
2022-07-05,6.059999942779541
2022-07-06,6.159999847412109
2022-07-07,6.5
2022-07-08,6.699999809265137
2022-07-11,6.289999961853027
2022-07-12,6.269999980926514
2022-07-13,6.420000076293945
2022-07-14,6.889999866485596
2022-07-15,6.650000095367432
2022-07-18,6.71999979019165
2022-07-19,7.28000020980835
2022-07-20,7.880000114440918
2022-07-21,7.769999980926514
2022-07-22,7.46999979019165
2022-07-25,7.849999904632568
2022-07-26,7.960000038146973
2022-07-27,8.109999656677246
2022-07-28,7.889999866485596
2022-07-29,7.539999961853027
2022-08-01,7.199999809265137
2022-08-02,7.5
2022-08-03,7.739999771118164
2022-08-04,8.15999984741211
2022-08-05,8.960000038146973
2022-08-08,9.220000267028809
2022-08-09,9.5
2022-08-10,9.529999732971191
2022-08-11,8.470000267028809
2022-08-12,9.770000457763672
2022-08-15,10.680000305175781
2022-08-16,9.949999809265137
2022-08-17,9.640000343322754
2022-08-18,9.0
2022-08-19,8.5
2022-08-22,8.470000267028809
2022-08-23,8.899999618530273
2022-08-24,9.1899995803833
2022-08-25,8.289999961853027
2022-08-26,8.359999656677246
2022-08-29,8.229999542236328
2022-08-30,8.239999771118164
2022-08-31,9.020000457763672
2022-09-01,8.670000076293945
2022-09-02,8.84000015258789
2022-09-06,8.850000381469727
2022-09-07,9.399999618530273
2022-09-08,8.34000015258789
2022-09-09,8.5
2022-09-12,8.960000038146973
2022-09-13,8.649999618530273
2022-09-14,8.989999771118164
2022-09-15,8.75
2022-09-16,8.119999885559082
2022-09-19,7.300000190734863
2022-09-20,7.389999866485596
2022-09-21,7.179999828338623
2022-09-22,7.420000076293945
2022-09-23,7.579999923706055
2022-09-26,7.610000133514404
2022-09-27,8.130000114440918
2022-09-28,8.350000381469727
2022-09-29,7.900000095367432
2022-09-30,7.800000190734863
2022-10-03,8.09000015258789
2022-10-04,8.5
2022-10-05,8.569999694824219
2022-10-06,8.449999809265137
2022-10-07,7.889999866485596
2022-10-10,7.239999771118164
2022-10-11,7.539999961853027
2022-10-12,7.570000171661377
2022-10-13,7.480000019073486
2022-10-14,7.150000095367432
2022-10-17,7.53000020980835
2022-10-18,7.300000190734863
2022-10-19,7.079999923706055
2022-10-20,7.090000152587891
2022-10-21,7.489999771118164
2022-10-24,7.329999923706055
2022-10-25,7.300000190734863
2022-10-26,7.380000114440918
2022-10-27,7.25
2022-10-28,7.989999771118164
2022-10-31,8.170000076293945
2022-11-01,8.010000228881836
2022-11-02,7.329999923706055
2022-11-03,7.289999961853027
2022-11-04,6.809999942779541
2022-11-07,6.960000038146973
2022-11-08,7.019999980926514
2022-11-09,6.679999828338623
2022-11-10,7.789999961853027
2022-11-11,8.40999984741211
2022-11-14,8.470000267028809
2022-11-15,8.170000076293945
2022-11-16,7.5
2022-11-17,7.590000152587891
2022-11-18,7.880000114440918
2022-11-21,7.360000133514404
2022-11-22,7.150000095367432
2022-11-23,7.010000228881836
2022-11-25,7.010000228881836
2022-11-28,6.739999771118164
2022-11-29,7.099999904632568
2022-11-30,7.550000190734863
2022-12-01,7.340000152587891
2022-12-02,7.610000133514404
2022-12-05,7.28000020980835
2022-12-06,7.139999866485596
2022-12-07,7.0
2022-12-08,7.309999942779541
2022-12-09,5.679999828338623
2022-12-12,4.929999828338623
2022-12-13,4.929999828338623
2022-12-14,4.840000152587891
2022-12-15,4.769999980926514
2022-12-16,4.550000190734863
2022-12-19,4.449999809265137
2022-12-20,4.340000152587891
2022-12-21,4.199999809265137
2022-12-22,4.190000057220459
2022-12-23,4.099999904632568
2022-12-27,3.890000104904175
2022-12-28,3.9600000381469727
2022-12-29,4.119999885559082
2022-12-30,4.309999942779541
2023-01-03,4.260000228881836
2023-01-04,4.440000057220459
2023-01-05,4.110000133514404
2023-01-06,4.130000114440918
2023-01-09,3.8299999237060547
2023-01-10,3.75
2023-01-11,4.050000190734863
2023-01-12,4.28000020980835
2023-01-13,4.159999847412109
2023-01-17,4.019999980926514
2023-01-18,3.869999885559082
2023-01-19,3.809999942779541
2023-01-20,3.8399999141693115
2023-01-23,3.890000104904175
2023-01-24,3.950000047683716
2023-01-25,3.9100000858306885
2023-01-26,3.9100000858306885
2023-01-27,4.039999961853027
2023-01-30,3.9700000286102295
2023-01-31,4.0
2023-02-01,4.0
2023-02-02,4.150000095367432
2023-02-03,4.349999904632568
2023-02-06,4.239999771118164
2023-02-07,4.210000038146973
2023-02-08,4.010000228881836
2023-02-09,3.940000057220459
2023-02-10,3.9000000953674316
2023-02-13,3.8399999141693115
2023-02-14,3.9000000953674316
2023-02-15,3.8299999237060547
2023-02-16,3.7200000286102295
2023-02-17,3.890000104904175
2023-02-21,3.5799999237060547
2023-02-22,3.6500000953674316
2023-02-23,3.569999933242798
2023-02-24,3.5899999141693115
2023-02-27,3.5999999046325684
2023-02-28,3.5999999046325684
2023-03-01,3.5
2023-03-02,3.3299999237060547
2023-03-03,3.5
2023-03-06,3.450000047683716
2023-03-07,3.440000057220459
2023-03-08,3.3499999046325684
2023-03-09,3.0350000858306885
2023-03-10,3.049999952316284
2023-03-13,3.2100000381469727
2023-03-14,3.2699999809265137
2023-03-15,3.190000057220459
2023-03-16,3.2300000190734863
2023-03-17,3.059999942779541
2023-03-20,3.0399999618530273
2023-03-21,3.130000114440918
2023-03-22,2.9100000858306885
2023-03-23,2.7799999713897705
2023-03-24,2.8299999237060547
2023-03-27,2.7899999618530273
2023-03-28,2.740000009536743
2023-03-29,2.9600000381469727
2023-03-30,2.9000000953674316
2023-03-31,3.009999990463257
2023-04-03,3.1500000953674316
2023-04-04,2.9200000762939453
2023-04-05,2.950000047683716
2023-04-06,3.0
2023-04-10,2.734999895095825
2023-04-11,2.859999895095825
2023-04-12,2.8499999046325684
2023-04-13,3.0999999046325684
2023-04-14,2.9200000762939453
2023-04-17,3.0999999046325684
2023-04-18,2.994999885559082
2023-04-19,2.8450000286102295
2023-04-20,2.809999942779541
2023-04-21,2.799999952316284
2023-04-24,2.700000047683716
2023-04-25,2.5999999046325684
2023-04-26,2.569999933242798
2023-04-27,2.609999895095825
2023-04-28,2.759999990463257
2023-05-01,2.819999933242798
2023-05-02,2.7200000286102295
2023-05-03,2.799999952316284
2023-05-04,2.859999895095825
2023-05-05,2.9200000762939453
2023-05-08,2.859999895095825
2023-05-09,3.0399999618530273
2023-05-10,3.059999942779541
2023-05-11,3.009999990463257
2023-05-12,2.869999885559082
2023-05-15,2.9600000381469727
2023-05-16,2.8399999141693115
2023-05-17,2.880000114440918
2023-05-18,2.759999990463257
2023-05-19,2.759999990463257
2023-05-22,2.9200000762939453
2023-05-23,2.990000009536743
2023-05-24,3.0
2023-05-25,2.9600000381469727
2023-05-26,2.809999942779541
2023-05-30,2.619999885559082
2023-05-31,2.7100000381469727
2023-06-01,2.690000057220459
2023-06-02,2.890000104904175
2023-06-05,3.299999952316284
2023-06-06,3.0299999713897705
2023-06-07,2.799999952316284
2023-06-08,2.7200000286102295
2023-06-09,2.950000047683716
2023-06-12,2.9100000858306885
2023-06-13,2.930000066757202
2023-06-14,2.7100000381469727
2023-06-15,2.7699999809265137
2023-06-16,2.8399999141693115
2023-06-20,2.9600000381469727
2023-06-21,2.890000104904175
2023-06-22,2.6600000858306885
2023-06-23,2.680000066757202
2023-06-26,2.7300000190734863
2023-06-27,2.5799999237060547
2023-06-28,2.690000057220459
2023-06-29,2.6700000762939453
2023-06-30,2.759999990463257
2023-07-03,2.759999990463257
2023-07-05,2.7899999618530273
2023-07-06,2.680000066757202
2023-07-07,2.740000009536743
2023-07-10,2.8299999237060547
2023-07-11,2.75
2023-07-12,2.7799999713897705
2023-07-13,2.7100000381469727
2023-07-14,2.630000114440918
2023-07-17,2.5899999141693115
2023-07-18,2.619999885559082
2023-07-19,2.7100000381469727
2023-07-20,2.609999895095825
2023-07-21,2.630000114440918
2023-07-24,2.5899999141693115
2023-07-25,2.509999990463257
2023-07-26,2.5299999713897705
2023-07-27,2.4800000190734863
2023-07-28,2.5999999046325684
2023-07-31,2.640000104904175
2023-08-01,2.6500000953674316
2023-08-02,2.630000114440918
2023-08-03,2.5899999141693115
2023-08-04,2.609999895095825
2023-08-07,2.619999885559082
2023-08-08,2.619999885559082
2023-08-09,2.630000114440918
2023-08-10,2.5999999046325684
2023-08-11,2.9100000858306885
2023-08-14,2.630000114440918
2023-08-15,2.5450000762939453
2023-08-16,2.5
2023-08-17,2.509999990463257
2023-08-18,2.509999990463257
2023-08-21,2.630000114440918
2023-08-22,2.549999952316284
2023-08-23,2.6500000953674316
2023-08-24,2.5799999237060547
2023-08-25,2.619999885559082
2023-08-28,2.630000114440918
2023-08-29,2.575000047683716
2023-08-30,2.609999895095825
2023-08-31,2.5899999141693115
2023-09-01,2.5899999141693115
2023-09-05,2.619999885559082
2023-09-06,2.569999933242798
2023-09-07,2.609999895095825
2023-09-08,2.609999895095825
2023-09-11,2.680000066757202
2023-09-12,2.569999933242798
2023-09-13,2.5799999237060547
2023-09-14,2.5999999046325684
2023-09-15,2.5799999237060547
2023-09-18,2.440000057220459
2023-09-19,2.4100000858306885
2023-09-20,2.3299999237060547
2023-09-21,2.359999895095825
2023-09-22,2.25
2023-09-25,2.119999885559082
2023-09-26,2.119999885559082
2023-09-27,2.1700000762939453
2023-09-28,2.0199999809265137
2023-09-29,1.9700000286102295
2023-10-02,1.9299999475479126
2023-10-03,1.8799999952316284
2023-10-04,1.8899999856948853
2023-10-05,2.119999885559082
2023-10-06,2.2100000381469727
2023-10-09,2.200000047683716
2023-10-10,2.490000009536743
2023-10-11,2.309999942779541
2023-10-12,2.4000000953674316
2023-10-13,2.3399999141693115
2023-10-16,2.2899999618530273
2023-10-17,2.430000066757202
2023-10-18,2.3399999141693115
2023-10-19,2.2300000190734863
2023-10-20,2.2200000286102295
2023-10-23,2.2300000190734863
2023-10-24,2.3299999237060547
2023-10-25,2.1700000762939453
2023-10-26,2.1500000953674316
2023-10-27,1.9900000095367432
2023-10-30,2.2100000381469727
2023-10-31,2.309999942779541
2023-11-01,2.2699999809265137
2023-11-02,2.3499999046325684
2023-11-03,2.4200000762939453
2023-11-06,2.380000114440918
2023-11-07,2.309999942779541
2023-11-08,2.200000047683716
2023-11-09,2.009999990463257
2023-11-10,2.009999990463257
2023-11-13,1.940000057220459
2023-11-14,2.1600000858306885
2023-11-15,2.319999933242798
2023-11-16,2.2200000286102295
2023-11-17,2.2899999618530273
2023-11-20,2.25
2023-11-21,2.180000066757202
2023-11-22,2.240000009536743
2023-11-24,2.3299999237060547
2023-11-27,2.240000009536743
2023-11-28,1.9850000143051147
2023-11-29,1.7899999618530273
2023-11-30,1.7000000476837158
2023-12-01,1.6699999570846558
2023-12-04,1.6799999475479126
2023-12-05,1.75
2023-12-06,1.7300000190734863
2023-12-07,1.850000023841858
2023-12-08,1.8700000047683716
2023-12-11,1.840000033378601
2023-12-12,1.9600000381469727
2023-12-13,2.0199999809265137
2023-12-14,1.9500000476837158
2023-12-15,1.8700000047683716
2023-12-18,1.840000033378601
2023-12-19,1.9700000286102295
2023-12-20,1.8700000047683716
2023-12-21,1.9500000476837158
2023-12-22,2.109999895095825
2023-12-26,2.1700000762939453
2023-12-27,2.1500000953674316
2023-12-28,2.200000047683716
2023-12-29,2.130000114440918
2024-01-02,2.1700000762939453
2024-01-03,2.0999999046325684
2024-01-04,2.1600000858306885
2024-01-05,2.0399999618530273
2024-01-08,2.1600000858306885
2024-01-09,2.109999895095825
2024-01-10,2.0899999141693115
2024-01-11,1.9500000476837158
2024-01-12,1.9299999475479126
2024-01-16,1.840000033378601
2024-01-17,1.8200000524520874
2024-01-18,1.7799999713897705
2024-01-19,1.7000000476837158
2024-01-22,1.75
2024-01-23,1.7200000286102295
2024-01-24,1.690000057220459
2024-01-25,1.7300000190734863
2024-01-26,1.690000057220459
2024-01-29,1.809999942779541
2024-01-30,1.7300000190734863
2024-01-31,1.6699999570846558
2024-02-01,1.7200000286102295
2024-02-02,1.7000000476837158
2024-02-05,1.7000000476837158
2024-02-06,1.7400000095367432
2024-02-07,1.7000000476837158
2024-02-08,1.7599999904632568
2024-02-09,1.840000033378601
2024-02-12,1.8300000429153442
2024-02-13,1.6699999570846558
2024-02-14,1.7300000190734863
2024-02-15,1.7899999618530273
2024-02-16,2.009999990463257
2024-02-20,1.9700000286102295
2024-02-21,1.9199999570846558
2024-02-22,1.9800000190734863
2024-02-23,2.319999933242798
2024-02-26,2.4000000953674316
2024-02-27,2.4600000381469727
2024-02-28,2.3499999046325684
2024-02-29,2.380000114440918
2024-03-01,2.549999952316284
2024-03-04,2.3499999046325684
2024-03-05,2.2699999809265137
2024-03-06,2.2200000286102295
2024-03-07,2.1500000953674316
2024-03-08,2.2799999713897705
2024-03-11,2.240000009536743
2024-03-12,2.140000104904175
2024-03-13,2.2200000286102295
2024-03-14,2.0799999237060547
2024-03-15,2.140000104904175
2024-03-18,2.049999952316284
2024-03-19,2.049999952316284
2024-03-20,2.0999999046325684
2024-03-21,2.1500000953674316
2024-03-22,2.1500000953674316
2024-03-25,2.069999933242798
2024-03-26,1.9800000190734863
2024-03-27,2.059999942779541
2024-03-28,2.059999942779541
2024-04-01,2.1600000858306885
2024-04-02,2.1500000953674316
2024-04-03,2.1700000762939453
2024-04-04,2.0899999141693115
2024-04-05,2.0999999046325684
2024-04-08,2.240000009536743
2024-04-09,2.259999990463257
2024-04-10,2.2200000286102295
2024-04-11,2.2899999618530273
2024-04-12,2.109999895095825
2024-04-15,2.0
2024-04-16,1.9299999475479126
2024-04-17,1.840000033378601
2024-04-18,1.7899999618530273
2024-04-19,1.7899999618530273
2024-04-22,1.850000023841858
2024-04-23,1.9299999475479126
2024-04-24,1.8799999952316284
2024-04-25,1.8799999952316284
2024-04-26,1.8899999856948853
2024-04-29,2.0399999618530273
2024-04-30,2.009999990463257
2024-05-01,2.0899999141693115
2024-05-02,2.1500000953674316
2024-05-03,2.140000104904175
2024-05-06,2.2100000381469727
2024-05-07,2.180000066757202
2024-05-08,2.1500000953674316
2024-05-09,1.9600000381469727
2024-05-10,1.850000023841858
2024-05-13,1.899999976158142
2024-05-14,1.8600000143051147
2024-05-15,1.8899999856948853
2024-05-16,1.850000023841858
2024-05-17,1.9700000286102295
2024-05-20,2.240000009536743
2024-05-21,2.3499999046325684
2024-05-22,2.440000057220459
2024-05-23,2.5899999141693115
2024-05-24,2.630000114440918
2024-05-28,2.5199999809265137
2024-05-29,2.4100000858306885
2024-05-30,2.4800000190734863
2024-05-31,2.5199999809265137
2024-06-03,2.5799999237060547
2024-06-04,2.609999895095825
2024-06-05,2.619999885559082
2024-06-06,2.3550000190734863
2024-06-07,2.375
2024-06-10,2.2799999713897705
2024-06-11,2.25
2024-06-12,2.2200000286102295
2024-06-13,2.180000066757202
2024-06-14,2.1700000762939453
2024-06-17,2.0
2024-06-18,2.0399999618530273
2024-06-20,2.0299999713897705
2024-06-21,2.109999895095825
2024-06-24,2.1600000858306885
2024-06-25,2.0799999237060547
2024-06-26,2.200000047683716
2024-06-27,2.309999942779541
2024-06-28,2.359999895095825
2024-07-01,2.440000057220459
2024-07-02,2.319999933242798
2024-07-03,2.180000066757202
2024-07-05,2.1700000762939453
2024-07-08,2.3499999046325684
2024-07-09,2.7100000381469727
2024-07-10,2.680000066757202
2024-07-11,2.809999942779541
2024-07-12,2.9700000286102295
2024-07-15,3.0799999237060547
2024-07-16,3.2300000190734863
2024-07-17,3.190000057220459
2024-07-18,3.0199999809265137
2024-07-19,2.950000047683716
2024-07-22,3.140000104904175
2024-07-23,3.130000114440918
2024-07-24,3.109999895095825
2024-07-25,3.2699999809265137
2024-07-26,3.2799999713897705
2024-07-29,3.25
2024-07-30,3.2100000381469727
2024-07-31,3.1500000953674316
2024-08-01,3.069999933242798
2024-08-02,2.734999895095825
2024-08-05,2.5450000762939453
2024-08-06,2.5399999618530273
2024-08-07,2.4100000858306885
2024-08-08,2.490000009536743
2024-08-09,2.4000000953674316
2024-08-12,2.5899999141693115
2024-08-13,2.5999999046325684
2024-08-14,2.5899999141693115
2024-08-15,2.7100000381469727
2024-08-16,2.799999952316284
2024-08-19,2.75
2024-08-20,2.7699999809265137
2024-08-21,2.8399999141693115
2024-08-22,2.740000009536743
2024-08-23,2.75
2024-08-26,2.9000000953674316
2024-08-27,2.7200000286102295
2024-08-28,2.869999885559082
2024-08-29,2.809999942779541
2024-08-30,2.890000104904175
2024-09-03,2.740000009536743
2024-09-04,2.7899999618530273
2024-09-05,2.990000009536743
2024-09-06,2.859999895095825
2024-09-09,3.069999933242798
2024-09-10,3.0999999046325684
2024-09-11,3.069999933242798
2024-09-12,3.059999942779541
2024-09-13,2.9700000286102295
2024-09-16,2.819999933242798
2024-09-17,2.890000104904175
2024-09-18,2.890000104904175
2024-09-19,2.9700000286102295
2024-09-20,2.890000104904175
2024-09-23,2.5950000286102295
2024-09-24,2.5350000858306885
2024-09-25,2.740000009536743
2024-09-26,2.7100000381469727
2024-09-27,2.680000066757202
2024-09-30,2.7300000190734863
2024-10-01,2.5899999141693115
2024-10-02,2.5199999809265137
2024-10-03,2.450000047683716
2024-10-04,2.5399999618530273
2024-10-07,2.440000057220459
2024-10-08,2.5199999809265137
2024-10-09,2.5999999046325684
2024-10-10,2.559999942779541
2024-10-11,2.75
2024-10-14,2.75
2024-10-15,2.809999942779541
2024-10-16,2.8499999046325684
2024-10-17,2.799999952316284
2024-10-18,2.9100000858306885
2024-10-21,2.7300000190734863
2024-10-22,2.6700000762939453
2024-10-23,2.5799999237060547
2024-10-24,2.5799999237060547
2024-10-25,2.640000104904175
2024-10-28,2.640000104904175
2024-10-29,2.799999952316284
2024-10-30,2.700000047683716
2024-10-31,2.5899999141693115
2024-11-01,2.7200000286102295
2024-11-04,2.869999885559082
2024-11-05,2.940000057220459
2024-11-06,3.180000066757202
2024-11-07,3.109999895095825
2024-11-08,3.140000104904175
2024-11-11,3.109999895095825
2024-11-12,2.990000009536743
2024-11-13,2.8499999046325684
2024-11-14,2.809999942779541
2024-11-15,2.6700000762939453
2024-11-18,2.7300000190734863
2024-11-19,2.7899999618530273
2024-11-20,2.640000104904175
2024-11-21,2.5999999046325684
2024-11-22,2.700000047683716
2024-11-25,2.759999990463257
2024-11-26,2.7799999713897705
2024-11-27,2.9200000762939453
2024-11-29,2.859999895095825
2024-12-02,3.2300000190734863
2024-12-03,3.069999933242798
2024-12-04,3.130000114440918
2024-12-05,2.9000000953674316
2024-12-06,3.0299999713897705
2024-12-09,2.9800000190734863
2024-12-10,2.9600000381469727
2024-12-11,2.7799999713897705
2024-12-12,2.630000114440918
2024-12-13,2.559999942779541
2024-12-16,2.619999885559082
2024-12-17,2.630000114440918
2024-12-18,2.490000009536743
2024-12-19,2.450000047683716
2024-12-20,2.5399999618530273
2024-12-23,2.4800000190734863
2024-12-24,2.569999933242798
2024-12-26,2.619999885559082
2024-12-27,2.5399999618530273
2024-12-30,2.549999952316284
2024-12-31,2.509999990463257
2025-01-02,2.700000047683716
2025-01-03,2.740000009536743
2025-01-06,2.6700000762939453
2025-01-07,2.75
2025-01-08,2.75
2025-01-10,2.365000009536743
2025-01-13,2.1500000953674316
2025-01-14,1.9249999523162842
2025-01-15,1.9199999570846558
2025-01-16,1.8600000143051147
2025-01-17,1.850000023841858
2025-01-21,1.899999976158142
2025-01-22,1.9299999475479126
2025-01-23,1.9900000095367432
2025-01-24,1.9500000476837158
2025-01-27,1.9299999475479126
2025-01-28,1.899999976158142
2025-01-29,1.840000033378601
2025-01-30,1.8799999952316284
2025-01-31,1.8899999856948853
2025-02-03,1.7599999904632568
2025-02-04,1.7799999713897705
2025-02-05,1.8300000429153442
2025-02-06,1.6699999570846558
2025-02-07,1.590000033378601
2025-02-10,1.6399999856948853
2025-02-11,1.5800000429153442
2025-02-12,1.5700000524520874
2025-02-13,1.6299999952316284
2025-02-14,1.5700000524520874
2025-02-18,1.5499999523162842
2025-02-19,1.5099999904632568
2025-02-20,1.4600000381469727
2025-02-21,1.409999966621399
2025-02-24,1.409999966621399
2025-02-25,1.399999976158142
2025-02-26,1.3899999856948853
2025-02-27,1.2899999618530273
2025-02-28,1.3700000047683716
2025-03-03,1.2799999713897705
2025-03-04,1.3200000524520874
2025-03-05,1.4199999570846558
2025-03-06,1.4199999570846558
2025-03-07,1.5299999713897705
2025-03-10,1.4299999475479126
2025-03-11,1.5399999618530273
2025-03-12,1.5299999713897705
2025-03-13,1.4700000286102295
2025-03-14,1.440000057220459
2025-03-17,1.4600000381469727
2025-03-18,1.440000057220459
2025-03-19,1.4800000190734863
2025-03-20,1.4800000190734863
2025-03-21,1.5299999713897705
