Date,DHI
2010-01-04,9.412187576293945
2010-01-05,9.74954605102539
2010-01-06,9.833885192871094
2010-01-07,10.348346710205078
2010-01-08,10.264009475708008
2010-01-11,10.323046684265137
2010-01-12,10.297744750976562
2010-01-13,10.474854469299316
2010-01-14,10.331478118896484
2010-01-15,10.238709449768066
2010-01-19,10.398950576782227
2010-01-20,10.230277061462402
2010-01-21,9.741113662719727
2010-01-22,9.445924758911133
2010-01-25,9.589303016662598
2010-01-26,9.521831512451172
2010-01-27,9.842314720153809
2010-01-28,9.943525314331055
2010-01-29,9.943525314331055
2010-02-01,10.044731140136719
2010-02-02,11.141134262084961
2010-02-03,11.174864768981934
2010-02-04,11.141134262084961
2010-02-05,10.685707092285156
2010-02-08,10.896549224853516
2010-02-09,10.947155952453613
2010-02-10,10.837512016296387
2010-02-11,11.098045349121094
2010-02-12,11.05574893951416
2010-02-16,11.182635307312012
2010-02-17,11.098045349121094
2010-02-18,10.810441017150879
2010-02-19,10.954242706298828
2010-02-22,10.928866386413574
2010-02-23,10.632807731628418
2010-02-24,10.438253402709961
2010-02-25,10.446712493896484
2010-02-26,10.45517349243164
2010-03-01,10.624351501464844
2010-03-02,10.5482177734375
2010-03-03,10.632807731628418
2010-03-04,10.56513500213623
2010-03-05,10.886574745178223
2010-03-08,10.9627046585083
2010-03-09,11.072668075561523
2010-03-10,11.004999160766602
2010-03-11,10.9627046585083
2010-03-12,10.996538162231445
2010-03-15,10.861196517944336
2010-03-16,11.021912574768066
2010-03-17,10.903489112854004
2010-03-18,10.793526649475098
2010-03-19,10.582053184509277
2010-03-22,10.785065650939941
2010-03-23,10.793526649475098
2010-03-24,10.86965560913086
2010-03-25,10.971166610717773
2010-03-26,11.106505393981934
2010-03-29,11.021912574768066
2010-03-30,10.827361106872559
2010-03-31,10.658184051513672
2010-04-01,10.582053184509277
2010-04-05,10.649724006652832
2010-04-06,10.59051513671875
2010-04-07,10.091439247131348
2010-04-08,10.15910816192627
2010-04-09,10.269076347351074
2010-04-12,10.176027297973633
2010-04-13,10.302913665771484
2010-04-14,10.700480461120605
2010-04-15,10.658184051513672
2010-04-16,10.463628768920898
2010-04-19,10.438253402709961
2010-04-20,10.793526649475098
2010-04-21,10.979625701904297
2010-04-22,11.580202102661133
2010-04-23,11.986227989196777
2010-04-26,11.740921974182129
2010-04-27,11.343354225158691
2010-04-28,11.520989418029785
2010-04-29,12.045440673828125
2010-04-30,12.426084518432617
2010-05-03,12.662938117980957
2010-05-04,12.375332832336426
2010-05-05,11.960848808288574
2010-05-06,11.546363830566406
2010-05-07,11.047293663024902
2010-05-10,11.79167366027832
2010-05-11,11.707087516784668
2010-05-12,11.90896224975586
2010-05-13,11.41699504852295
2010-05-14,11.120119094848633
2010-05-17,11.281281471252441
2010-05-18,11.043783187866211
2010-05-19,10.746908187866211
2010-05-20,10.297348976135254
2010-05-21,10.399136543273926
2010-05-24,10.2294921875
2010-05-25,10.263420104980469
2010-05-26,10.187077522277832
2010-05-27,10.466992378234863
2010-05-28,10.339759826660156
2010-06-01,9.983508110046387
2010-06-02,10.288870811462402
2010-06-03,9.99199104309082
2010-06-04,9.618776321411133
2010-06-07,9.237077713012695
2010-06-08,9.194668769836426
2010-06-09,8.940202713012695
2010-06-10,9.584850311279297
2010-06-11,9.550919532775879
2010-06-14,9.389759063720703
2010-06-15,9.661189079284668
2010-06-16,9.533951759338379
2010-06-17,9.279487609863281
2010-06-18,9.118326187133789
2010-06-21,8.940202713012695
2010-06-22,8.66877269744873
2010-06-23,8.880827903747559
2010-06-24,8.974133491516113
2010-06-25,8.880827903747559
2010-06-28,8.78752326965332
2010-06-29,8.448237419128418
2010-06-30,8.337968826293945
2010-07-01,8.354933738708496
2010-07-02,8.236183166503906
2010-07-06,8.304040908813477
2010-07-07,8.651808738708496
2010-07-08,8.312524795532227
2010-07-09,8.694220542907715
2010-07-12,8.566987991333008
2010-07-13,8.846899032592773
2010-07-14,8.770560264587402
2010-07-15,9.008058547973633
2010-07-16,8.566987991333008
2010-07-19,8.456721305847168
2010-07-20,8.812971115112305
2010-07-21,8.651808738708496
2010-07-22,8.948684692382812
2010-07-23,9.203146934509277
2010-07-26,9.474577903747559
2010-07-27,9.39824390411377
2010-07-28,9.0250244140625
2010-07-29,9.228596687316895
2010-07-30,9.3473482131958
2010-08-02,9.542442321777344
2010-08-03,8.991096496582031
2010-08-04,8.88930892944336
2010-08-05,8.83841609954834
2010-08-06,8.991096496582031
2010-08-09,9.38127613067627
2010-08-10,9.186186790466309
2010-08-11,8.940202713012695
2010-08-12,8.691628456115723
2010-08-13,8.717166900634766
2010-08-16,8.66609001159668
2010-08-17,8.91296100616455
2010-08-18,9.040653228759766
2010-08-19,8.87890911102295
2010-08-20,8.742704391479492
2010-08-23,8.495833396911621
2010-08-24,8.487320899963379
2010-08-25,8.87890911102295
2010-08-26,8.657576560974121
2010-08-27,8.91296100616455
2010-08-30,8.759730339050293
2010-08-31,8.734192848205566
2010-09-01,9.117271423339844
2010-09-02,9.347119331359863
2010-09-03,9.542914390563965
2010-09-07,9.321579933166504
2010-09-08,9.296037673950195
2010-09-09,9.347119331359863
2010-09-10,9.415221214294434
2010-09-13,9.55142879486084
2010-09-14,9.440757751464844
2010-09-15,9.347119331359863
2010-09-16,9.023628234863281
2010-09-17,9.032146453857422
2010-09-20,9.40670394897461
2010-09-21,9.347119331359863
2010-09-22,9.270502090454102
2010-09-23,9.040653228759766
2010-09-24,9.296037673950195
2010-09-27,9.398192405700684
2010-09-28,9.585478782653809
2010-09-29,9.483320236206055
2010-09-30,9.466296195983887
2010-10-01,9.432249069213867
2010-10-04,9.347119331359863
2010-10-05,9.22793960571289
2010-10-06,9.202397346496582
2010-10-07,9.057680130004883
2010-10-08,9.151320457458496
2010-10-11,8.972551345825195
2010-10-12,9.125784873962402
2010-10-13,9.176858901977539
2010-10-14,9.08321762084961
2010-10-15,8.929988861083984
2010-10-18,8.972551345825195
2010-10-19,8.836343765258789
2010-10-20,8.827832221984863
2010-10-21,9.049165725708008
2010-10-22,9.032146453857422
2010-10-25,9.091730117797852
2010-10-26,8.972551345825195
2010-10-27,9.00660514831543
2010-10-28,8.853372573852539
2010-10-29,8.87890911102295
2010-11-01,8.93850040435791
2010-11-02,9.415221214294434
2010-11-03,9.296037673950195
2010-11-04,10.019633293151855
2010-11-05,10.198400497436523
2010-11-08,10.232457160949707
2010-11-09,10.002608299255371
2010-11-10,10.257993698120117
2010-11-11,10.360145568847656
2010-11-12,9.798297882080078
2010-11-15,9.338605880737305
2010-11-16,9.381170272827148
2010-11-17,9.091730117797852
2010-11-18,9.066195487976074
2010-11-19,8.921472549438477
2010-11-22,8.894133567810059
2010-11-23,8.59510326385498
2010-11-24,8.586556434631348
2010-11-26,8.535293579101562
2010-11-29,8.432765007019043
2010-11-30,8.578011512756348
2010-12-01,8.99665641784668
2010-12-02,9.329867362976074
2010-12-03,9.492206573486328
2010-12-06,9.611820220947266
2010-12-07,9.774147033691406
2010-12-08,9.56909465789795
2010-12-09,9.483658790588379
2010-12-10,9.517831802368164
2010-12-13,9.70580005645752
2010-12-14,9.620361328125
2010-12-15,9.458028793334961
2010-12-16,9.611820220947266
2010-12-17,9.731431007385254
2010-12-20,10.090270042419434
2010-12-21,10.17570972442627
2010-12-22,10.491830825805664
2010-12-23,10.17570972442627
2010-12-27,10.389304161071777
2010-12-28,10.081731796264648
2010-12-29,10.184253692626953
2010-12-30,10.261143684387207
2010-12-31,10.19279670715332
2011-01-03,10.543094635009766
2011-01-04,10.261143684387207
2011-01-05,10.594359397888184
2011-01-06,10.961740493774414
2011-01-07,11.124077796936035
2011-01-10,10.816498756408691
2011-01-11,11.192428588867188
2011-01-12,11.200970649719238
2011-01-13,11.175338745117188
2011-01-14,11.534178733825684
2011-01-18,11.388936042785645
2011-01-19,10.97028636932373
2011-01-20,11.030095100402832
2011-01-21,10.84212875366211
2011-01-24,11.055723190307617
2011-01-25,11.115530014038086
2011-01-26,11.312039375305176
2011-01-27,10.944653511047363
2011-01-28,10.679798126220703
2011-01-31,10.585814476013184
2011-02-01,10.594359397888184
2011-02-02,10.449112892150879
2011-02-03,10.16716480255127
2011-02-04,10.021920204162598
2011-02-07,10.355130195617676
2011-02-08,10.610538482666016
2011-02-09,10.67910385131836
2011-02-10,10.59339714050293
2011-02-11,10.721956253051758
2011-02-14,10.67910385131836
2011-02-15,10.559106826782227
2011-02-16,10.6705322265625
2011-02-17,10.876228332519531
2011-02-18,10.970507621765137
2011-02-22,10.344844818115234
2011-02-23,10.182002067565918
2011-02-24,10.087723731994629
2011-02-25,10.216283798217773
2011-02-28,10.147719383239746
2011-03-01,9.796318054199219
2011-03-02,9.899168968200684
2011-03-03,10.053441047668457
2011-03-04,9.822032928466797
2011-03-07,9.710613250732422
2011-03-08,10.190572738647461
2011-03-09,10.293418884277344
2011-03-10,10.173431396484375
2011-03-11,10.139147758483887
2011-03-14,9.984875679016113
2011-03-15,10.259139060974121
2011-03-16,10.027726173400879
2011-03-17,10.182002067565918
2011-03-18,10.199142456054688
2011-03-21,10.379127502441406
2011-03-22,10.156289100646973
2011-03-23,10.104866027832031
2011-03-24,10.104866027832031
2011-03-25,10.319133758544922
2011-03-28,10.413412094116211
2011-03-29,10.241995811462402
2011-03-30,10.053441047668457
2011-03-31,9.984875679016113
2011-04-01,10.062007904052734
2011-04-04,9.822032928466797
2011-04-05,9.650617599487305
2011-04-06,9.847742080688477
2011-04-07,9.959163665771484
2011-04-08,9.950596809387207
2011-04-11,10.036299705505371
2011-04-12,9.99344539642334
2011-04-13,9.839171409606934
2011-04-14,9.77917766571045
2011-04-15,9.882027626037598
2011-04-18,10.002017974853516
2011-04-19,10.122003555297852
2011-04-20,10.430550575256348
2011-04-21,10.276278495788574
2011-04-25,10.387699127197266
2011-04-26,10.473410606384277
2011-04-27,10.310562133789062
2011-04-28,10.370555877685547
2011-04-29,10.661957740783691
2011-05-02,10.361988067626953
2011-05-03,10.216283798217773
2011-05-04,10.276278495788574
2011-05-05,10.327704429626465
2011-05-06,10.224854469299316
2011-05-09,10.122003555297852
2011-05-10,10.206268310546875
2011-05-11,10.06009578704834
2011-05-12,9.965516090393066
2011-05-13,9.836539268493652
2011-05-16,10.03430461883545
2011-05-17,9.85373592376709
2011-05-18,10.017106056213379
2011-05-19,10.111689567565918
2011-05-20,10.14608097076416
2011-05-23,10.03430461883545
2011-05-24,9.862338066101074
2011-05-25,9.87952995300293
2011-05-26,10.154681205749512
2011-05-27,10.300851821899414
2011-05-31,10.472820281982422
2011-06-01,10.326651573181152
2011-06-02,10.068695068359375
2011-06-03,9.965516090393066
2011-06-06,9.73336124420166
2011-06-07,9.544196128845215
2011-06-08,9.251852989196777
2011-06-09,9.346433639526367
2011-06-10,9.251852989196777
2011-06-13,9.372225761413574
2011-06-14,9.569990158081055
2011-06-15,9.277647018432617
2011-06-16,9.423822402954102
2011-06-17,9.535598754882812
2011-06-20,9.655975341796875
2011-06-21,9.784950256347656
2011-06-22,9.922528266906738
2011-06-23,9.982712745666504
2011-06-24,9.819341659545898
2011-06-27,10.00851058959961
2011-06-28,10.10308837890625
2011-06-29,9.776354789733887
2011-06-30,9.905326843261719
2011-07-01,10.042903900146484
2011-07-05,9.99991512298584
2011-07-06,10.042903900146484
2011-07-07,10.257862091064453
2011-07-08,10.300851821899414
2011-07-11,10.00851058959961
2011-07-12,9.965516090393066
2011-07-13,9.956917762756348
2011-07-14,9.845139503479004
2011-07-15,9.870932579040527
2011-07-18,9.707566261291504
2011-07-19,10.257862091064453
2011-07-20,10.189074516296387
2011-07-21,10.429832458496094
2011-07-22,10.386834144592285
2011-07-25,10.292252540588379
2011-07-26,10.189074516296387
2011-07-27,9.974114418029785
2011-07-28,10.232068061828613
2011-07-29,10.21487045288086
2011-08-01,10.10308837890625
2011-08-02,9.793549537658691
2011-08-03,9.681769371032715
2011-08-04,9.01109790802002
2011-08-05,8.959504127502441
2011-08-08,8.22004508972168
2011-08-09,8.245840072631836
2011-08-10,7.924709320068359
2011-08-11,8.183687210083008
2011-08-12,8.218215942382812
2011-08-15,8.57215404510498
2011-08-16,8.528992652893066
2011-08-17,8.408134460449219
2011-08-18,7.881547927856445
2011-08-19,7.726161956787109
2011-08-22,7.726161956787109
2011-08-23,7.717528820037842
2011-08-24,8.157787322998047
2011-08-25,8.295910835266113
2011-08-26,8.356337547302246
2011-08-29,8.90882396697998
2011-08-30,9.150540351867676
2011-08-31,9.081474304199219
2011-09-01,8.805230140686035
2011-09-02,8.606684684753418
2011-09-06,8.39950180053711
2011-09-07,8.779335021972656
2011-09-08,8.459932327270508
2011-09-09,8.270010948181152
2011-09-12,8.25274658203125
2011-09-13,8.131890296936035
2011-09-14,8.261377334594727
2011-09-15,8.278645515441895
2011-09-16,8.330438613891602
2011-09-19,8.25274658203125
2011-09-20,8.442667007446289
2011-09-21,8.330438613891602
2011-09-22,7.872912406921387
2011-09-23,7.916076183319092
2011-09-26,8.157787322998047
2011-09-27,8.105996131896973
2011-09-28,7.855648517608643
2011-09-29,8.14915943145752
2011-09-30,7.8038530349731445
2011-10-03,7.294530868530273
2011-10-04,7.518976211547852
2011-10-05,7.933337688446045
2011-10-06,8.045565605163574
2011-10-07,7.916076183319092
2011-10-10,8.321809768676758
2011-10-11,8.451297760009766
2011-10-12,8.667110443115234
2011-10-13,8.511725425720215
2011-10-14,8.598053932189941
2011-10-17,8.235480308532715
2011-10-18,9.141905784606934
2011-10-19,9.012412071228027
2011-10-20,9.167799949645996
2011-10-21,9.349081039428711
2011-10-24,9.858406066894531
2011-10-25,9.582165718078613
2011-10-26,9.772083282470703
2011-10-27,10.195076942443848
2011-10-28,10.022425651550293
2011-10-31,9.608060836791992
2011-11-01,9.409512519836426
2011-11-02,9.737553596496582
2011-11-03,9.987896919250488
2011-11-04,9.970635414123535
2011-11-07,10.082855224609375
2011-11-08,10.39362907409668
2011-11-09,9.815247535705566
2011-11-10,10.065594673156738
2011-11-11,9.892936706542969
2011-11-14,9.737553596496582
2011-11-15,9.772083282470703
2011-11-16,9.961999893188477
2011-11-17,9.78071117401123
2011-11-18,9.711658477783203
2011-11-21,9.633957862854004
2011-11-22,9.754817008972168
2011-11-23,9.349081039428711
2011-11-25,9.374983787536621
2011-11-28,9.720284461975098
2011-11-29,9.746186256408691
2011-11-30,10.31612777709961
2011-12-01,10.33344554901123
2011-12-02,10.29880428314209
2011-12-05,10.922449111938477
2011-12-06,10.983078956604004
2011-12-07,10.991739273071289
2011-12-08,10.593300819396973
2011-12-09,10.965757369995117
2011-12-12,10.965757369995117
2011-12-13,10.43738842010498
2011-12-14,10.125568389892578
2011-12-15,10.324789047241211
2011-12-16,10.39408016204834
2011-12-19,10.186198234558105
2011-12-20,10.766538619995117
2011-12-21,11.06969928741455
2011-12-22,10.84449577331543
2011-12-23,10.78386116027832
2011-12-27,10.697246551513672
2011-12-28,10.567320823669434
2011-12-29,11.035051345825195
2011-12-30,10.922449111938477
2012-01-03,11.242931365966797
2012-01-04,11.364200592041016
2012-01-05,11.572078704833984
2012-01-06,11.242931365966797
2012-01-09,11.225608825683594
2012-01-10,11.676017761230469
2012-01-11,12.239031791687012
2012-01-12,12.334310531616211
2012-01-13,12.048471450805664
2012-01-17,11.909887313842773
2012-01-18,12.23037338256836
2012-01-19,12.1697416305542
2012-01-20,11.9705171585083
2012-01-23,12.031148910522461
2012-01-24,12.342972755432129
2012-01-25,12.55085277557373
2012-01-26,12.23037338256836
2012-01-27,12.464238166809082
2012-01-30,12.195724487304688
2012-01-31,12.057136535644531
2012-02-01,12.20438289642334
2012-02-02,12.23037338256836
2012-02-03,12.698102951049805
2012-02-06,12.516207695007324
2012-02-07,12.438251495361328
2012-02-08,12.58415412902832
2012-02-09,12.601526260375977
2012-02-10,12.445199966430664
2012-02-13,12.792588233947754
2012-02-14,12.644948959350586
2012-02-15,12.618895530700684
2012-02-16,12.566790580749512
2012-02-17,12.445199966430664
2012-02-21,12.106493949890137
2012-02-22,12.097813606262207
2012-02-23,12.29755973815918
2012-02-24,12.141237258911133
2012-02-27,12.367035865783691
2012-02-28,12.063069343566895
2012-02-29,12.45388412475586
2012-03-01,12.306246757507324
2012-03-02,12.097813606262207
2012-03-05,12.123865127563477
2012-03-06,11.689630508422852
2012-03-07,12.149916648864746
2012-03-08,12.644948959350586
2012-03-09,13.435256958007812
2012-03-12,13.608951568603516
2012-03-13,13.843435287475586
2012-03-14,13.747907638549805
2012-03-15,14.173456192016602
2012-03-16,13.92160415649414
2012-03-19,13.834757804870605
2012-03-20,13.669745445251465
2012-03-21,13.669745445251465
2012-03-22,13.39183235168457
2012-03-23,13.400517463684082
2012-03-26,13.400517463684082
2012-03-27,13.695798873901367
2012-03-28,13.817383766174316
2012-03-29,13.3657808303833
2012-03-30,13.174715042114258
2012-04-02,13.044445037841797
2012-04-03,12.879433631896973
2012-04-04,12.42782974243164
2012-04-05,12.202028274536133
2012-04-09,12.766534805297852
2012-04-10,12.202028274536133
2012-04-11,12.792588233947754
2012-04-12,13.192084312438965
2012-04-13,12.87075424194336
2012-04-16,12.836008071899414
2012-04-17,13.044445037841797
2012-04-18,12.914177894592285
2012-04-19,12.697061538696289
2012-04-20,13.357095718383789
2012-04-23,13.079181671142578
2012-04-24,13.496047019958496
2012-04-25,13.64368724822998
2012-04-26,14.017131805419922
2012-04-27,14.338470458984375
2012-04-30,14.199514389038086
2012-05-01,14.460055351257324
2012-05-02,14.955076217651367
2012-05-03,14.659806251525879
2012-05-04,14.449158668518066
2012-05-07,14.588430404663086
2012-05-08,14.41434383392334
2012-05-09,14.997529029846191
2012-05-10,14.727697372436523
2012-05-11,14.91048526763916
2012-05-14,14.710282325744629
2012-05-15,15.08457088470459
2012-05-16,14.849555015563965
2012-05-17,14.057466506958008
2012-05-18,13.935604095458984
2012-05-21,14.327293395996094
2012-05-22,14.440454483032227
2012-05-23,14.684175491333008
2012-05-24,14.927888870239258
2012-05-25,14.806035041809082
2012-05-29,15.171622276306152
2012-05-30,14.466570854187012
2012-05-31,14.449158668518066
2012-06-01,13.23926067352295
2012-06-04,12.603842735290527
2012-06-05,12.934606552124023
2012-06-06,13.326306343078613
2012-06-07,13.517796516418457
2012-06-08,13.900785446166992
2012-06-11,13.352416038513184
2012-06-12,13.326306343078613
2012-06-13,13.117400169372559
2012-06-14,13.622249603271484
2012-06-15,13.822447776794434
2012-06-18,14.362114906311035
2012-06-19,14.553611755371094
2012-06-20,14.579724311828613
2012-06-21,14.179327011108398
2012-06-22,14.283777236938477
2012-06-25,14.179327011108398
2012-06-26,14.684175491333008
2012-06-27,15.023640632629395
2012-06-28,15.136802673339844
2012-06-29,15.99852466583252
